osmid,ref,highway,access,oneway,reversed,length,geometry
509931491,,residential,,False,False,45.379,"LINESTRING (13.1570828 -1.3842768, 13.1574012 -1.3840214)"
509918520,,residential,,False,False,44.394999999999996,"LINESTRING (13.1570828 -1.3842768, 13.157351 -1.3842446, 13.1574798 -1.3842339)"
509918520,,residential,,False,True,162.71199999999996,"LINESTRING (13.1570828 -1.3842768, 13.1570238 -1.3841856, 13.1564176 -1.3837351, 13.1561843 -1.3834851, 13.1561832 -1.3834684, 13.1561673 -1.383228)"
509931491,,residential,,False,True,125.64899999999999,"LINESTRING (13.1570828 -1.3842768, 13.1568897 -1.3843036, 13.1562513 -1.3843089, 13.1559724 -1.384207)"
509918505,,tertiary,,False,False,221.618,"LINESTRING (13.1562138 -1.3822067, 13.1563479 -1.3824909, 13.1566546 -1.3829611, 13.1567988 -1.3831821, 13.1568307 -1.383231, 13.1569267 -1.3833585, 13.1572062 -1.3837297, 13.1573349 -1.3838424)"
509918505,,tertiary,,False,True,127.821,"LINESTRING (13.1562138 -1.3822067, 13.1561869 -1.3816758, 13.1561494 -1.381059)"
509918520,,residential,,False,False,113.765,"LINESTRING (13.1562138 -1.3822067, 13.1561601 -1.3831184, 13.1561673 -1.383228)"
509931488,,residential,,False,False,112.831,"LINESTRING (13.1599861 -1.3828043, 13.1601995 -1.3825606, 13.1604838 -1.3824427, 13.1608525 -1.3823382)"
509931488,,residential,,False,True,63.699,"LINESTRING (13.1599861 -1.3828043, 13.1598213 -1.3829924, 13.1596068 -1.3832337)"
509931488,,residential,,False,True,112.831,"LINESTRING (13.1608525 -1.3823382, 13.1604838 -1.3824427, 13.1601995 -1.3825606, 13.1599861 -1.3828043)"
345490950,RN3,trunk,yes,False,True,231.317,"LINESTRING (13.160921 -1.3848466, 13.160157 -1.383906, 13.1596068 -1.3832337)"
345490950,RN3,trunk,yes,False,True,172.095,"LINESTRING (13.1596068 -1.3832337, 13.1586291 -1.3820337)"
345490950,RN3,trunk,yes,False,False,231.317,"LINESTRING (13.1596068 -1.3832337, 13.160157 -1.383906, 13.160921 -1.3848466)"
509931488,,residential,,False,False,63.699,"LINESTRING (13.1596068 -1.3832337, 13.1598213 -1.3829924, 13.1599861 -1.3828043)"
509931491,,residential,,False,False,1237.489,"LINESTRING (13.1540251 -1.3875856, 13.1540304 -1.3873604, 13.1539392 -1.3872156, 13.1536335 -1.3870547, 13.1534296 -1.3870011, 13.1532258 -1.3870494, 13.1530487 -1.3871459, 13.1528825 -1.3873872, 13.1526732 -1.3874998, 13.1523997 -1.3875213, 13.1522548 -1.3874087, 13.1518042 -1.3863307, 13.1514823 -1.3856389, 13.1508708 -1.3849578, 13.1505543 -1.3844913, 13.1504953 -1.3841641, 13.150624 -1.3839764, 13.1508762 -1.3839282, 13.1528288 -1.3840569, 13.1532794 -1.383955, 13.1538266 -1.3838745, 13.154996 -1.3839228, 13.1554035 -1.3839601)"
509918481,,residential,,False,False,25.193,"LINESTRING (13.1574012 -1.3840214, 13.1574798 -1.3842339)"
509918481,,residential,,False,True,21.225,"LINESTRING (13.1574012 -1.3840214, 13.1573349 -1.3838424)"
509931491,,residential,,False,True,45.379,"LINESTRING (13.1574012 -1.3840214, 13.1570828 -1.3842768)"
509931491,,residential,,False,False,70.483,"LINESTRING (13.1554035 -1.3839601, 13.1555808 -1.3839764, 13.1558436 -1.3841105, 13.1559724 -1.384207)"
509931491,,residential,,False,True,1237.489,"LINESTRING (13.1554035 -1.3839601, 13.154996 -1.3839228, 13.1538266 -1.3838745, 13.1532794 -1.383955, 13.1528288 -1.3840569, 13.1508762 -1.3839282, 13.150624 -1.3839764, 13.1504953 -1.3841641, 13.1505543 -1.3844913, 13.1508708 -1.3849578, 13.1514823 -1.3856389, 13.1518042 -1.3863307, 13.1522548 -1.3874087, 13.1523997 -1.3875213, 13.1526732 -1.3874998, 13.1528825 -1.3873872, 13.1530487 -1.3871459, 13.1532258 -1.3870494, 13.1534296 -1.3870011, 13.1536335 -1.3870547, 13.1539392 -1.3872156, 13.1540304 -1.3873604, 13.1540251 -1.3875856)"
1191232691,,residential,,False,False,90.87,"LINESTRING (13.1554035 -1.3839601, 13.155216 -1.3833999, 13.1552401 -1.3831747)"
1191232692,,residential,,False,False,103.24,"LINESTRING (13.1552401 -1.3831747, 13.1561673 -1.383228)"
1191232693,,residential,,False,True,19.102,"LINESTRING (13.1552401 -1.3831747, 13.1552321 -1.3830031)"
1191232691,,residential,,False,True,90.87,"LINESTRING (13.1552401 -1.3831747, 13.155216 -1.3833999, 13.1554035 -1.3839601)"
1191232693,,residential,,False,False,19.102,"LINESTRING (13.1552321 -1.3830031, 13.1552401 -1.3831747)"
1191232692,,residential,,False,True,103.24,"LINESTRING (13.1561673 -1.383228, 13.1552401 -1.3831747)"
509918520,,residential,,False,False,162.712,"LINESTRING (13.1561673 -1.383228, 13.1561832 -1.3834684, 13.1561843 -1.3834851, 13.1564176 -1.3837351, 13.1570238 -1.3841856, 13.1570828 -1.3842768)"
509918520,,residential,,False,True,113.765,"LINESTRING (13.1561673 -1.383228, 13.1561601 -1.3831184, 13.1562138 -1.3822067)"
