osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,junction
759155018,False,2,avinguda Rocafort,secondary,60,True,124.521,"LINESTRING (1.4926337 42.4682628, 1.4926318 42.4682414, 1.4926288 42.4682072, 1.4925338 42.4679932, 1.4925089 42.467937, 1.4920932 42.46722)",CG-1,,yes,
127071193,False,2,Av. Rocafort,secondary,60,True,258.13,"LINESTRING (1.4932387 42.4711858, 1.4932272 42.4710939, 1.4931454 42.4705609, 1.4930524 42.4701622, 1.4927997 42.4697746, 1.4927235 42.4691989, 1.492708 42.4689195)",CG-1,,yes,
369536422,True,1,Carrer Francesc Carat,primary,,False,29.97,"LINESTRING (1.4918693 42.4665701, 1.4919118 42.4666338, 1.4919393 42.466701, 1.4919786 42.4667991, 1.491983 42.466808, 1.4919893 42.4668239)",CG-1,,,
530391729,True,1,,secondary_link,,False,43.41499999999999,"LINESTRING (1.4918693 42.4665701, 1.4919666 42.4666075, 1.4920423 42.466631, 1.4921107 42.4666373, 1.492191 42.4666348, 1.492272 42.4666201, 1.4923663 42.4665865)",CS-120,,,
759155017,False,2,,secondary,,False,21.697,"LINESTRING (1.49219 42.4667319, 1.4922786 42.4666555, 1.4923663 42.4665865)",CS-120,,,
1247690051,True,2,,secondary,,False,26.71,"LINESTRING (1.49219 42.4667319, 1.492107 42.4668691, 1.4920856 42.4669082, 1.4920573 42.4669512)",CS-120,,,
369536422,True,1,Carrer Francesc Carat,primary,,False,8.719,"LINESTRING (1.4919893 42.4668239, 1.492004 42.4668501, 1.492034 42.466895)",CG-1,,,
530391728,True,2,,secondary,,False,19.531,"LINESTRING (1.4919893 42.4668239, 1.4920625 42.4668018, 1.4921218 42.4667724, 1.49219 42.4667319)",CS-120,,,
759155018,False,2,avinguda Rocafort,secondary,60,False,124.521,"LINESTRING (1.4920932 42.46722, 1.4925089 42.467937, 1.4925338 42.4679932, 1.4926288 42.4682072, 1.4926318 42.4682414, 1.4926337 42.4682628)",CG-1,,yes,
1247690050,True,2,avinguda Rocafort,secondary,60,False,24.176999999999996,"LINESTRING (1.4920932 42.46722, 1.4920535 42.4671755, 1.4920095 42.4671368, 1.4919456 42.4670853, 1.4919311 42.4670759, 1.4919027 42.467055)",CG-1,,yes,
338806143,True,2,,primary,,False,4.678,"LINESTRING (1.491837 42.466867, 1.491862 42.4668568, 1.4918892 42.4668506)",,,,roundabout
547792174,True,2,Carrer Francesc Carat,primary,,False,27.771,"LINESTRING (1.491837 42.466867, 1.4918513 42.4668184, 1.4918619 42.4667792, 1.4918635 42.4667361, 1.4918556 42.4666818, 1.4918365 42.4666211)",CG-1,,,
547792174,True,2,Carrer Francesc Carat,primary,,False,18.142,"LINESTRING (1.4918365 42.4666211, 1.4918078 42.4665568, 1.4917603 42.466468)",CG-1,,,
6249800,False,2,,secondary,,False,167.79299999999998,"LINESTRING (1.4937589 42.4670902, 1.4938172 42.4671362, 1.4940386 42.4673797, 1.4940941 42.4674598, 1.4943334 42.4678046, 1.494611 42.4680735, 1.4947974 42.4682773, 1.4948704 42.4683515)",CS-120,,,
1173785006,True,,,residential,,False,102.81400000000001,"LINESTRING (1.4937589 42.4670902, 1.4932206 42.46694, 1.492935 42.4668786, 1.4925854 42.4669893)",,,,
762977998,True,1,Avinguda Verge de Canòlich,residential,30,False,96.696,"LINESTRING (1.4925854 42.4669893, 1.4926976 42.4671645, 1.4927957 42.467336, 1.4930338 42.4677286, 1.4930668 42.467783)",,,,
338806143,True,2,,primary,,False,1.003,"LINESTRING (1.4920573 42.4669512, 1.4920564 42.4669602)",,,,roundabout
338806143,True,2,,primary,,False,27.271,"LINESTRING (1.4918941 42.467054, 1.4918693 42.4670496, 1.4918417 42.4670396, 1.4918177 42.4670255, 1.4917985 42.4670079, 1.4917849 42.4669876, 1.4917777 42.4669656, 1.4917771 42.4669429, 1.4917831 42.4669207, 1.4917956 42.4669, 1.4918138 42.4668818, 1.491837 42.466867)",,,,roundabout
338806143,True,2,,primary,,False,0.717,"LINESTRING (1.4919027 42.467055, 1.4918991 42.4670549, 1.4918941 42.467054)",,,,roundabout
