osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,ref
318844918,Rua Pernambuco,residential,,False,True,67.793,"LINESTRING (-41.4704114 -19.1746141, -41.4709345 -19.1749713)",,,
318844918,Rua Pernambuco,residential,,False,False,172.474,"LINESTRING (-41.4704114 -19.1746141, -41.4696711 -19.1739098, -41.4692849 -19.1734867)",,,
321157441,Rua Levina Gonçalves Muniz,residential,,False,True,178.678,"LINESTRING (-41.4704114 -19.1746141, -41.4703082 -19.1743101, -41.4702331 -19.174058, -41.4701995 -19.1738262, -41.4701942 -19.1736248, -41.4702009 -19.1730345)",,,
321153736,Rua Feliciano Ferraz,residential,,False,False,58.968,"LINESTRING (-41.4740216 -19.1749832, -41.4743823 -19.1745768)",,,
321153736,Rua Feliciano Ferraz,residential,,False,True,130.557,"LINESTRING (-41.4740216 -19.1749832, -41.4732331 -19.1758909)",,,
310740957,Avenida Getúlio Vargas,tertiary,,True,False,113.594,"LINESTRING (-41.4740216 -19.1749832, -41.4735445 -19.1745765, -41.4732173 -19.1743002)",,,LMG-788
318844886,Rua Dois,residential,,False,False,101.575,"LINESTRING (-41.4695313 -19.1752396, -41.4686197 -19.1749345)",,,
321162755,Rua Três,residential,,False,False,53.914,"LINESTRING (-41.4695313 -19.1752396, -41.4693399 -19.1756895)",,,
"[318844890, 321162755]","['Rua Três', 'Rua Fernando de Noronha']",residential,,False,"[False, True]",150.498,"LINESTRING (-41.4695313 -19.1752396, -41.4696882 -19.1748506, -41.4696849 -19.1748297, -41.4696762 -19.1748072, -41.469657 -19.1747882, -41.4696128 -19.1747686, -41.468794 -19.1744969)",,,
318844914,Rua Olinto Henriques,residential,,False,True,130.538,"LINESTRING (-41.4723936 -19.1751841, -41.4714722 -19.1743962)",,,
329320440,Rua Olito Henriques,residential,,False,True,118.113,"LINESTRING (-41.4723936 -19.1751841, -41.4732331 -19.1758909)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,False,129.305,"LINESTRING (-41.4723936 -19.1751841, -41.4715737 -19.1760516)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,True,130.935,"LINESTRING (-41.4723936 -19.1751841, -41.4732173 -19.1743002)",,,
321153736,Rua Feliciano Ferraz,residential,,False,False,130.557,"LINESTRING (-41.4732331 -19.1758909, -41.4740216 -19.1749832)",,,
329320440,Rua Olito Henriques,residential,,False,False,118.113,"LINESTRING (-41.4732331 -19.1758909, -41.4723936 -19.1751841)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,True,32.873,"LINESTRING (-41.4713797 -19.1762836, -41.4715737 -19.1760516)",,,
310740961,Avenida João Pinto,residential,,False,False,119.669,"LINESTRING (-41.4748335 -19.1740808, -41.4756835 -19.1747975)",,,
310740961,Avenida João Pinto,residential,,False,True,23.884,"LINESTRING (-41.4748335 -19.1740808, -41.4746691 -19.1739324)",,,
321153736,Rua Feliciano Ferraz,residential,,False,True,72.715,"LINESTRING (-41.4748335 -19.1740808, -41.4743823 -19.1745768)",,,
321155855,Rua Wilson Salqueiro,residential,,False,False,145.26500000000001,"LINESTRING (-41.4756515 -19.1730128, -41.474959 -19.1736609, -41.4746691 -19.1739324)",,,
310740961,Avenida João Pinto,residential,,False,False,23.884,"LINESTRING (-41.4746691 -19.1739324, -41.4748335 -19.1740808)",,,
310740961,Avenida João Pinto,residential,,False,True,75.142,"LINESTRING (-41.4746691 -19.1739324, -41.4744298 -19.1737283, -41.4741502 -19.1734674)",,,
321155855,Rua Wilson Salqueiro,residential,,False,True,145.26500000000001,"LINESTRING (-41.4746691 -19.1739324, -41.474959 -19.1736609, -41.4756515 -19.1730128)",,,
321155856,Travessa Brasil,residential,,False,False,125.958,"LINESTRING (-41.4747342 -19.1724428, -41.473783 -19.1731327)",,,
321157174,Travessa Calhau,residential,,False,False,133.466,"LINESTRING (-41.4707791 -19.1741697, -41.4705677 -19.1735602, -41.4705573 -19.1735092, -41.4705573 -19.1734832, -41.4705724 -19.1734614, -41.4706052 -19.1734443, -41.4710357 -19.173341)",,,
318844914,Rua Olinto Henriques,residential,,False,True,74.791,"LINESTRING (-41.4710357 -19.173341, -41.4714279 -19.1727796)",,,
318844914,Rua Olinto Henriques,residential,,False,False,128.69299999999998,"LINESTRING (-41.4710357 -19.173341, -41.4710283 -19.1734031, -41.4710391 -19.1735165, -41.4710739 -19.1736457, -41.4711209 -19.1737863, -41.4711785 -19.1739503, -41.4712711 -19.1741365, -41.4714722 -19.1743962)",,,
321157174,Travessa Calhau,residential,,False,True,133.466,"LINESTRING (-41.4710357 -19.173341, -41.4706052 -19.1734443, -41.4705724 -19.1734614, -41.4705573 -19.1734832, -41.4705573 -19.1735092, -41.4705677 -19.1735602, -41.4707791 -19.1741697)",,,
321158925,Beco de Tolêdos,residential,,False,False,38.592,"LINESTRING (-41.4685317 -19.169473, -41.4682039 -19.1693162)",,,
310669202,Rua J. Carlos Magno,residential,,False,False,27.114,"LINESTRING (-41.4682039 -19.1693162, -41.4681067 -19.1695421)",,,
310669202,Rua J. Carlos Magno,residential,,False,True,48.289,"LINESTRING (-41.4682039 -19.1693162, -41.4683924 -19.1689201)",,,
321158925,Beco de Tolêdos,residential,,False,True,38.592,"LINESTRING (-41.4682039 -19.1693162, -41.4685317 -19.169473)",,,
318844944,Rua Joaquim Silva,residential,,False,False,53.469,"LINESTRING (-41.4678073 -19.1696402, -41.4677575 -19.1694482, -41.4677295 -19.1693091, -41.467717 -19.169168)",,,
318844944,Rua Joaquim Silva,residential,,False,True,61.23,"LINESTRING (-41.4678073 -19.1696402, -41.4679747 -19.1700549, -41.4680145 -19.1701549)",,,
321158926,,residential,,False,False,64.729,"LINESTRING (-41.4678073 -19.1696402, -41.467598 -19.1697235, -41.4672356 -19.1698575)",,,
321158926,,residential,,False,True,64.729,"LINESTRING (-41.4672356 -19.1698575, -41.467598 -19.1697235, -41.4678073 -19.1696402)",,,
318844886,Rua Dois,residential,,False,False,126.543,"LINESTRING (-41.4686197 -19.1749345, -41.4674959 -19.1745241)",,,
318844886,Rua Dois,residential,,False,True,101.575,"LINESTRING (-41.4686197 -19.1749345, -41.4695313 -19.1752396)",,,
318844920,Rua Recife,residential,,False,False,52.012,"LINESTRING (-41.4686197 -19.1749345, -41.4687585 -19.174571, -41.468794 -19.1744969)",,,
"[318844920, 321162754]","['Rua Recife', 'Rua Um']",residential,,False,True,146.574,"LINESTRING (-41.4686197 -19.1749345, -41.4684816 -19.1752575, -41.4684742 -19.1753069, -41.4684963 -19.1753557, -41.4685312 -19.1753848, -41.4685982 -19.1754171, -41.4688531 -19.1755134, -41.4691454 -19.1756262, -41.4693399 -19.1756895)",,,
321162755,Rua Três,residential,,False,True,53.914,"LINESTRING (-41.4693399 -19.1756895, -41.4695313 -19.1752396)",,,
"[318844920, 321162754]","['Rua Recife', 'Rua Um']",residential,,False,False,146.574,"LINESTRING (-41.4693399 -19.1756895, -41.4691454 -19.1756262, -41.4688531 -19.1755134, -41.4685982 -19.1754171, -41.4685312 -19.1753848, -41.4684963 -19.1753557, -41.4684742 -19.1753069, -41.4684816 -19.1752575, -41.4686197 -19.1749345)",,,
321162754,Rua Um,residential,,False,True,86.461,"LINESTRING (-41.4693399 -19.1756895, -41.4694566 -19.1757376, -41.4698039 -19.1759061, -41.4700721 -19.1760442)",,,
310740955,Rua Antônio Aprigio,residential,,True,False,40.841,"LINESTRING (-41.4747338 -19.1711483, -41.4744562 -19.1714055)",,,
321182446,José Ferreira de Queiroz,residential,,False,True,26.456,"LINESTRING (-41.4765027 -19.1715701, -41.4764202 -19.1713453)",,,
300594314,Rua Seis,residential,,False,True,217.801,"LINESTRING (-41.4765027 -19.1715701, -41.4761178 -19.1713599, -41.4758778 -19.1711914, -41.4757074 -19.1710483, -41.4756216 -19.1709304, -41.4755479 -19.1707772, -41.4755291 -19.1706163, -41.4755331 -19.1704466, -41.4755743 -19.1700505)",,,
321183282,Rua Marajós,residential,,False,False,72.336,"LINESTRING (-41.4729136 -19.1691794, -41.4735159 -19.1688639)",,,
321183282,Rua Marajós,residential,,False,True,29.953,"LINESTRING (-41.4729136 -19.1691794, -41.4726625 -19.1693071)",,,
"[321183281, 318844926]","['Rua Caetés', 'Rua Tupinambás']",residential,,False,"[False, True]",199.945,"LINESTRING (-41.4729136 -19.1691794, -41.473511 -19.1701416, -41.4735379 -19.1701641, -41.4735664 -19.1701736, -41.4736012 -19.1701707, -41.4736354 -19.1701577, -41.4741556 -19.1699053)",,,
318844902,Rua Tamoios,residential,,False,False,57.933,"LINESTRING (-41.4735159 -19.1688639, -41.4732881 -19.1683894)",,,
318844902,Rua Tamoios,residential,,False,True,57.216,"LINESTRING (-41.4735159 -19.1688639, -41.473777 -19.1693155)",,,
321183282,Rua Marajós,residential,,False,True,72.336,"LINESTRING (-41.4735159 -19.1688639, -41.4729136 -19.1691794)",,,
321183282,Rua Marajós,residential,,False,False,57.119,"LINESTRING (-41.4722005 -19.1695781, -41.4726625 -19.1693071)",,,
321183282,Rua Marajós,residential,,False,False,29.953,"LINESTRING (-41.4726625 -19.1693071, -41.4729136 -19.1691794)",,,
321183282,Rua Marajós,residential,,False,True,57.119,"LINESTRING (-41.4726625 -19.1693071, -41.4722005 -19.1695781)",,,
"[318844905, 321183284]","['Rua Calapalos', 'Rua Caetes']",residential,,False,"[False, True]",186.423,"LINESTRING (-41.4726625 -19.1693071, -41.4723663 -19.1687216, -41.4723574 -19.1686719, -41.4723621 -19.1686161, -41.4723942 -19.1685711, -41.4724432 -19.1685426, -41.4732881 -19.1683894)",,,
332120706,Rua Walter Barreiros,residential,,False,False,103.259,"LINESTRING (-41.4766932 -19.1679815, -41.4765501 -19.1686246, -41.4764772 -19.1688872)",,,
318844944,Rua Joaquim Silva,residential,,False,False,68.894,"LINESTRING (-41.4682726 -19.1707245, -41.4680145 -19.1701549)",,,
318844944,Rua Joaquim Silva,residential,,False,True,48.865,"LINESTRING (-41.4682726 -19.1707245, -41.4684808 -19.1711175)",,,
337776396,Rua Marieta Carlombo,residential,,False,True,89.183,"LINESTRING (-41.4682726 -19.1707245, -41.4690363 -19.1703739)",,,
305484775,Rua Nilo de Morais Pinheiro,residential,40,False,False,62.067,"LINESTRING (-41.4684942 -19.1699213, -41.4689362 -19.1702918)",,,
305484775,Rua Nilo de Morais Pinheiro,residential,40,False,True,58.603,"LINESTRING (-41.4684942 -19.1699213, -41.4681067 -19.1695421)",,,
835206582,,residential,,False,True,56.684,"LINESTRING (-41.4684942 -19.1699213, -41.4680145 -19.1701549)",,,
305483841,Rua Nilo de Morais Pinheiro,residential,40,False,False,39.282,"LINESTRING (-41.4675572 -19.1688486, -41.467717 -19.169168)",,,
305483841,Rua Nilo de Morais Pinheiro,residential,40,False,True,13.995,"LINESTRING (-41.4675572 -19.1688486, -41.4675005 -19.1687347)",,,
"[310740955, 314798950, 314798951]","['Rua Antônio Aprígio', 'Rua Antônio Aprigio']",residential,,True,False,180.31400000000002,"LINESTRING (-41.4744562 -19.1714055, -41.474251 -19.1715917, -41.4740619 -19.1717804, -41.4732475 -19.1725569)",yes,,
547651411,,residential,40,False,True,68.397,"LINESTRING (-41.4744562 -19.1714055, -41.4742655 -19.1711507, -41.4740898 -19.1708971)",,,
300594260,Avenida João Siquerira,secondary,,False,False,56.857,"LINESTRING (-41.4740898 -19.1708971, -41.4745603 -19.1706442)",,,
"[300594264, 305484466, 300594260]",Avenida João Siquerira,secondary,,False,True,73.713,"LINESTRING (-41.4740898 -19.1708971, -41.4738828 -19.1710069, -41.4736379 -19.171145, -41.4734868 -19.171236)",yes,,
547651411,,residential,40,False,False,68.397,"LINESTRING (-41.4740898 -19.1708971, -41.4742655 -19.1711507, -41.4744562 -19.1714055)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,False,32.873,"LINESTRING (-41.4715737 -19.1760516, -41.4713797 -19.1762836)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,True,129.305,"LINESTRING (-41.4715737 -19.1760516, -41.4723936 -19.1751841)",,,
318844885,Rua Diamantina,residential,,False,False,6.792,"LINESTRING (-41.4692849 -19.1734867, -41.4692426 -19.1734405)",,,
318844918,Rua Pernambuco,residential,,False,True,172.474,"LINESTRING (-41.4692849 -19.1734867, -41.4696711 -19.1739098, -41.4704114 -19.1746141)",,,
318844920,Rua Recife,residential,,False,True,123.68700000000001,"LINESTRING (-41.4692849 -19.1734867, -41.4692031 -19.1736197, -41.468794 -19.1744969)",,,
318844909,Rua Meire Leal de Paula,residential,,False,True,124.849,"LINESTRING (-41.4681192 -19.1730734, -41.4692426 -19.1734405)",,,
318844906,Rua Lambari,residential,,False,True,64.376,"LINESTRING (-41.4681192 -19.1730734, -41.4680424 -19.173265, -41.4679015 -19.1736146)",,,
318844885,Rua Diamantina,residential,,False,True,6.792,"LINESTRING (-41.4692426 -19.1734405, -41.4692849 -19.1734867)",,,
318844909,Rua Meire Leal de Paula,residential,,False,False,124.849,"LINESTRING (-41.4692426 -19.1734405, -41.4681192 -19.1730734)",,,
318844885,Rua Diamantina,residential,,False,False,224.397,"LINESTRING (-41.4692426 -19.1734405, -41.4690341 -19.1730877, -41.468963 -19.1729787, -41.4688987 -19.172923, -41.4687511 -19.1728483, -41.4675114 -19.1724241)",,,
318844906,Rua Lambari,residential,,False,True,61.17,"LINESTRING (-41.4679015 -19.1736146, -41.4676715 -19.17412)",,,
318844906,Rua Lambari,residential,,False,False,64.376,"LINESTRING (-41.4679015 -19.1736146, -41.4680424 -19.173265, -41.4681192 -19.1730734)",,,
318844890,Rua Fernando de Noronha,residential,,False,True,125.12,"LINESTRING (-41.4676715 -19.17412, -41.468794 -19.1744969)",,,
318844906,Rua Lambari,residential,,False,False,61.17,"LINESTRING (-41.4676715 -19.17412, -41.4679015 -19.1736146)",,,
318844906,Rua Lambari,residential,,False,True,48.571,"LINESTRING (-41.4676715 -19.17412, -41.4674959 -19.1745241)",,,
318844890,Rua Fernando de Noronha,residential,,False,False,125.12,"LINESTRING (-41.468794 -19.1744969, -41.4676715 -19.17412)",,,
"[318844890, 321162755]","['Rua Três', 'Rua Fernando de Noronha']",residential,,False,"[False, True]",150.498,"LINESTRING (-41.468794 -19.1744969, -41.4696128 -19.1747686, -41.469657 -19.1747882, -41.4696762 -19.1748072, -41.4696849 -19.1748297, -41.4696882 -19.1748506, -41.4695313 -19.1752396)",,,
318844920,Rua Recife,residential,,False,False,123.68700000000001,"LINESTRING (-41.468794 -19.1744969, -41.4692031 -19.1736197, -41.4692849 -19.1734867)",,,
318844920,Rua Recife,residential,,False,True,52.012,"LINESTRING (-41.468794 -19.1744969, -41.4687585 -19.174571, -41.4686197 -19.1749345)",,,
318844885,Rua Diamantina,residential,,False,False,13.11,"LINESTRING (-41.4675114 -19.1724241, -41.4673953 -19.1723808)",,,
318844885,Rua Diamantina,residential,,False,True,224.397,"LINESTRING (-41.4675114 -19.1724241, -41.4687511 -19.1728483, -41.4688987 -19.172923, -41.468963 -19.1729787, -41.4690341 -19.1730877, -41.4692426 -19.1734405)",,,
321157442,Rua Uberlândia,residential,,False,True,74.956,"LINESTRING (-41.4675114 -19.1724241, -41.4676086 -19.1722422, -41.4677639 -19.171993, -41.4678727 -19.1718438)",,,
318844915,Avenida Orlando Vaz,tertiary,,True,False,74.548,"LINESTRING (-41.4736092 -19.1739014, -41.4741502 -19.1734674)",,,
465896188,Avenida Frei Avertano,tertiary,,True,False,110.603,"LINESTRING (-41.4736092 -19.1739014, -41.4743823 -19.1745768)",,,
465896189,Avenida Orlando Vaz,tertiary,,False,False,60.503,"LINESTRING (-41.4736092 -19.1739014, -41.4732173 -19.1743002)",,,
310741016,Rua Cesário de Barros,residential,,True,False,77.775,"LINESTRING (-41.4727966 -19.1729901, -41.4723017 -19.1735104)",,,
355575166,Rua Antônio Aprígio,residential,,False,True,67.55,"LINESTRING (-41.4727966 -19.1729901, -41.4732475 -19.1725569)",,,
"[310740956, 329318463]","['Avenida Frei Avertano', 'Rua Dezessete de Dezembro']",tertiary,,True,False,132.51999999999998,"LINESTRING (-41.4727966 -19.1729901, -41.473232 -19.1735, -41.4736092 -19.1739014)",,,
355575166,Rua Antônio Aprígio,residential,,False,False,67.55,"LINESTRING (-41.4732475 -19.1725569, -41.4727966 -19.1729901)",,,
355575167,Avenida João Pinto,tertiary,40,False,False,85.22,"LINESTRING (-41.4732475 -19.1725569, -41.473783 -19.1731327)",,,
355575351,Rua Moacir de Albuquerque,tertiary,40,True,False,102.646,"LINESTRING (-41.4732475 -19.1725569, -41.4726908 -19.1719016, -41.472636 -19.1718368)",,,
835207256,Avenida João Pinto,tertiary,,False,True,53.595,"LINESTRING (-41.4741502 -19.1734674, -41.473783 -19.1731327)",,,
310740961,Avenida João Pinto,residential,,False,False,75.142,"LINESTRING (-41.4741502 -19.1734674, -41.4744298 -19.1737283, -41.4746691 -19.1739324)",,,
321155856,Travessa Brasil,residential,,False,True,125.958,"LINESTRING (-41.473783 -19.1731327, -41.4747342 -19.1724428)",,,
355575167,Avenida João Pinto,tertiary,40,False,True,85.22,"LINESTRING (-41.473783 -19.1731327, -41.4732475 -19.1725569)",,,
835207256,Avenida João Pinto,tertiary,,False,False,53.595,"LINESTRING (-41.473783 -19.1731327, -41.4741502 -19.1734674)",,,
321182446,José Ferreira de Queiroz,residential,,False,False,26.456,"LINESTRING (-41.4764202 -19.1713453, -41.4765027 -19.1715701)",,,
305484771,Avenida José Maurício de Vasconcelos,primary,40,True,False,18.174,"LINESTRING (-41.4673397 -19.1683997, -41.4674991 -19.1684633)",,,
835254852,,residential,,False,True,11.982,"LINESTRING (-41.4673397 -19.1683997, -41.4673198 -19.1685058)",,,
