osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,lanes
229320106,False,,Rua Aníbal Coelho,residential,True,69.577,"LINESTRING (-44.2010786 -20.1479829, -44.2007132 -20.1479776, -44.2004124 -20.1479659)",,,,
229320106,False,,Rua Aníbal Coelho,residential,False,69.577,"LINESTRING (-44.2004124 -20.1479659, -44.2007132 -20.1479776, -44.2010786 -20.1479829)",,,,
229320106,False,,Rua Aníbal Coelho,residential,True,44.89,"LINESTRING (-44.2004124 -20.1479659, -44.2001551 -20.1479676, -44.2000972 -20.1479603, -44.2000466 -20.1479375, -44.2000102 -20.1478949)",,,,
392516421,False,MG-040,Rua Presidente Vargas,tertiary,False,59.971,"LINESTRING (-44.2011904 -20.1436295, -44.2011676 -20.1439919, -44.2011585 -20.144168)",,,,
392516421,False,MG-040,Rua Presidente Vargas,tertiary,True,93.128,"LINESTRING (-44.2011904 -20.1436295, -44.2012078 -20.1433508, -44.201215 -20.1427925)",,,,
229298099,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,33.359,"LINESTRING (-44.2016242 -20.1436197, -44.2016551 -20.1433211)",30,,,
392516427,True,,Rua Hematita,residential,False,45.299,"LINESTRING (-44.2016242 -20.1436197, -44.2011904 -20.1436295)",,,,
229320079,True,,Rua Oligisto,residential,False,84.296,"LINESTRING (-44.2024427 -20.143852, -44.2016529 -20.1440098)",,,,
392516430,False,,Rua Julieta B Santos,residential,False,88.24799999999999,"LINESTRING (-44.2024427 -20.143852, -44.2024063 -20.143919, -44.2023729 -20.1439617, -44.2022068 -20.144116, -44.201932 -20.1444799)",,,,
392516421,False,MG-040,Rua Presidente Vargas,tertiary,True,18.386,"LINESTRING (-44.2011626 -20.1443333, -44.2011585 -20.144168)",,,,
392516425,False,,Rua José da Silva Fernandes,tertiary,True,42.431,"LINESTRING (-44.2011626 -20.1443333, -44.201564 -20.1443933)",,,,
534607855,True,MG-040,Rua Presidente Vargas,tertiary,False,142.764,"LINESTRING (-44.2011626 -20.1443333, -44.2012091 -20.1446778, -44.2011637 -20.1449169, -44.2009922 -20.145169, -44.200745 -20.1454882)",,,,
229298103,False,,Rua José da Silva Fernandes,residential,False,26.598,"LINESTRING (-44.201932 -20.1444799, -44.2018426 -20.1444977, -44.2017954 -20.1444881, -44.2017525 -20.1444718, -44.2017017 -20.1444282)",,,,
229298103,False,,Rua José da Silva Fernandes,residential,True,211.208,"LINESTRING (-44.201932 -20.1444799, -44.2020309 -20.144593, -44.202112 -20.1446797, -44.2021589 -20.144762, -44.2022359 -20.1450248, -44.2022678 -20.1451136, -44.2023104 -20.1452024, -44.2023775 -20.1453138, -44.2029099 -20.1459909, -44.2029822 -20.1460789)",,,,
392516430,False,,Rua Julieta B Santos,residential,True,88.248,"LINESTRING (-44.201932 -20.1444799, -44.2022068 -20.144116, -44.2023729 -20.1439617, -44.2024063 -20.143919, -44.2024427 -20.143852)",,,,
229298097,False,,Rua Coronel Alberto Cambraia,residential,True,73.349,"LINESTRING (-44.200792 -20.1401807, -44.2007495 -20.1400626, -44.2006006 -20.1395462)",,,,
"[392531701, 392531697, 706526673, 23776781]",False,MG-040,"['Rua Padre Eustáquio', 'Rua Presidente Vargas']",secondary,False,125.948,"LINESTRING (-44.200792 -20.1401807, -44.2007965 -20.1402451, -44.2008036 -20.1403036, -44.2008053 -20.1404169, -44.2008578 -20.1407084, -44.2009628 -20.1412437, -44.2009708 -20.1412992)",,yes,,
"[392531697, 392531700]",False,MG-040,Rua Padre Eustáquio,secondary,"[False, True]",52.486999999999995,"LINESTRING (-44.200792 -20.1401807, -44.2008199 -20.1401043, -44.2009602 -20.1399173, -44.2010711 -20.1397925)",,,,
"[392516421, 392531702]",False,MG-040,Rua Presidente Vargas,tertiary,False,88.328,"LINESTRING (-44.2010921 -20.1420075, -44.2011036 -20.142055, -44.2011211 -20.1421401, -44.2012111 -20.1426842, -44.201215 -20.1427925)",,,,
462233822,True,,,secondary,False,16.341,"LINESTRING (-44.2010921 -20.1420075, -44.2010661 -20.1420089, -44.2010408 -20.1420029, -44.2010186 -20.1419899, -44.2010017 -20.1419713, -44.2009916 -20.1419487, -44.2009893 -20.1419243)",,,roundabout,
229320036,False,,Rua Hematita,residential,False,8.446,"LINESTRING (-44.2016551 -20.1433211, -44.2017355 -20.1433296)",,,,
229298099,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,76.78999999999999,"LINESTRING (-44.2016551 -20.1433211, -44.2016725 -20.1431522, -44.2016942 -20.1428776, -44.201716 -20.1426329)",30,,,
495962214,False,,Rua Rio Paraopeba,tertiary,True,52.396,"LINESTRING (-44.2003705 -20.1441276, -44.200288 -20.1436628)",,,,
495962214,False,,Rua Rio Paraopeba,tertiary,False,124.31400000000001,"LINESTRING (-44.2003705 -20.1441276, -44.2004616 -20.1445731, -44.2004544 -20.1447038, -44.2004182 -20.1448284, -44.2001809 -20.1451658)",,,,
418637057,False,,Rua Dinarte Pinto,residential,False,119.519,"LINESTRING (-44.2033539 -20.1474357, -44.2022808 -20.1478104)",,,,
229320024,False,,Rua Lysio Pacífico Homem de Andrade,residential,False,162.409,"LINESTRING (-44.2033539 -20.1474357, -44.2029084 -20.1465016, -44.2028949 -20.1463216, -44.2029385 -20.1461807, -44.2029512 -20.146143, -44.2029822 -20.1460789)",,,,
418637057,False,,Rua Dinarte Pinto,residential,True,119.519,"LINESTRING (-44.2022808 -20.1478104, -44.2033539 -20.1474357)",,,,
229298104,False,,Rua Reynaldo Pinto Vieira,residential,True,215.181,"LINESTRING (-44.2022808 -20.1478104, -44.2019246 -20.1466631, -44.2017016 -20.1459532)",,,,
"[392531716, 392516429]",False,,"['Praça Bandeira', 'Rua Quintino Bocaiúva']",residential,True,67.65899999999999,"LINESTRING (-44.2009893 -20.1419243, -44.2008677 -20.1419435, -44.2008631 -20.1419442, -44.2003572 -20.1420577)",,,,
462233822,True,,,secondary,False,13.055000000000001,"LINESTRING (-44.2009893 -20.1419243, -44.2009946 -20.1419014, -44.2010068 -20.1418808, -44.2010248 -20.1418645, -44.2010471 -20.1418539, -44.2010717 -20.1418498)",,,roundabout,
462233821,False,BMO-010,Rua Quintino Bocaiúva,secondary,False,40.993,"LINESTRING (-44.201152 -20.1418975, -44.2015369 -20.1418245)",,,,
462233822,True,,,secondary,False,15.647000000000002,"LINESTRING (-44.201152 -20.1418975, -44.2011585 -20.1419202, -44.2011577 -20.1419436, -44.2011498 -20.1419658, -44.2011353 -20.1419849, -44.2011155 -20.1419992, -44.2010921 -20.1420075)",,,roundabout,
229331534,False,MG-040,Rua Presidente Vargas,secondary,True,25.931,"LINESTRING (-44.2010717 -20.1418498, -44.201034 -20.1416193)",,,,
462233822,True,,,secondary,False,10.487,"LINESTRING (-44.2010717 -20.1418498, -44.2010966 -20.1418526, -44.2011196 -20.1418621, -44.2011386 -20.1418776, -44.201152 -20.1418975)",,,roundabout,
229298099,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,45.459,"LINESTRING (-44.2015845 -20.1440268, -44.2016009 -20.1438397, -44.2016242 -20.1436197)",30,,,
392516427,True,,Rua Hematita,residential,False,7.931,"LINESTRING (-44.2017001 -20.1436228, -44.2016242 -20.1436197)",,,,
229298102,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,43.315,"LINESTRING (-44.2017001 -20.1436228, -44.2016711 -20.1438472, -44.2016529 -20.1440098)",30,,,
229298104,False,,Rua Reynaldo Pinto Vieira,residential,False,56.074,"LINESTRING (-44.2015497 -20.1454695, -44.2017016 -20.1459532)",,,,
462233823,True,,Rua Reynaldo Pinto Vieira,residential,False,17.078,"LINESTRING (-44.2015497 -20.1454695, -44.2014666 -20.1453372)",,,,
462233824,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,231.137,"LINESTRING (-44.2015497 -20.1454695, -44.2014586 -20.1457149, -44.2013031 -20.1460397, -44.2009834 -20.1465901, -44.2009002 -20.1466858, -44.2007595 -20.1467987, -44.2005166 -20.1469502, -44.2002739 -20.1470849)",30,,,
462233825,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,99.90799999999999,"LINESTRING (-44.2014666 -20.1453372, -44.2015002 -20.1452338, -44.2015525 -20.1450728, -44.2015954 -20.1447555, -44.2015927 -20.1445792, -44.2015931 -20.1444533)",30,,,
229298068,False,MG-040,Rua Presidente Vargas,tertiary,False,39.974,"LINESTRING (-44.1996918 -20.1470912, -44.1998972 -20.1467878)",40,,,
229298068,False,MG-040,Rua Presidente Vargas,tertiary,True,21.877,"LINESTRING (-44.1996918 -20.1470912, -44.1995829 -20.1472593)",40,,,
462233825,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,289.586,"LINESTRING (-44.1996918 -20.1470912, -44.1998394 -20.1470956, -44.2000365 -20.1470591, -44.2002578 -20.1469748, -44.2007453 -20.1466525, -44.2008446 -20.1465656, -44.2011971 -20.1459691, -44.2013647 -20.1456595, -44.2014666 -20.1453372)",30,,,
229298068,False,MG-040,Rua Presidente Vargas,tertiary,False,21.877,"LINESTRING (-44.1995829 -20.1472593, -44.1996918 -20.1470912)",40,,,
229298068,False,MG-040,Rua Presidente Vargas,tertiary,True,24.939,"LINESTRING (-44.1995829 -20.1472593, -44.1994693 -20.1474566)",40,,,
462233824,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,74.76400000000001,"LINESTRING (-44.2002739 -20.1470849, -44.1999534 -20.1471806, -44.1995829 -20.1472593)",30,,,
970061221,False,,,residential,False,32.759,"LINESTRING (-44.2002739 -20.1470849, -44.2003591 -20.1470837, -44.200463 -20.1470692, -44.2005818 -20.1470373)",,,,
495525780,False,,Rua Governador Valadares,residential,False,87.025,"LINESTRING (-44.2026856 -20.1422511, -44.2029169 -20.143003)",,,,
495525780,False,,Rua Governador Valadares,residential,True,8.195,"LINESTRING (-44.2026856 -20.1422511, -44.2026638 -20.1421803)",,,,
392531701,False,MG-040,Rua Presidente Vargas,secondary,False,36.2,"LINESTRING (-44.2009708 -20.1412992, -44.201034 -20.1416193)",,,,
"[392531697, 706526673, 23776781, 392531701]",False,MG-040,"['Rua Padre Eustáquio', 'Rua Presidente Vargas']",secondary,True,125.948,"LINESTRING (-44.2009708 -20.1412992, -44.2009628 -20.1412437, -44.2008578 -20.1407084, -44.2008053 -20.1404169, -44.2008036 -20.1403036, -44.2007965 -20.1402451, -44.200792 -20.1401807)",,yes,,
498382192,True,,,residential,False,40.974,"LINESTRING (-44.2009708 -20.1412992, -44.2010953 -20.1412802, -44.2012534 -20.1412565, -44.2013593 -20.1412484)",,,,
498382194,True,,Rua Irineu Lamounier,residential,False,57.781,"LINESTRING (-44.2019607 -20.1414148, -44.2017947 -20.1414566, -44.2014245 -20.1415436)",,,,
498382193,True,,,residential,False,33.523,"LINESTRING (-44.2013593 -20.1412484, -44.2014245 -20.1415436)",,,,
498382192,True,,,residential,False,65.705,"LINESTRING (-44.2013593 -20.1412484, -44.2014959 -20.1412663, -44.2016663 -20.1413103, -44.2019607 -20.1414148)",,,,
498382194,True,,Rua Irineu Lamounier,residential,False,41.626,"LINESTRING (-44.2014245 -20.1415436, -44.201034 -20.1416193)",,,,
229320024,False,,Rua Lysio Pacífico Homem de Andrade,residential,False,117.838,"LINESTRING (-44.2042829 -20.1457788, -44.2043274 -20.1458052, -44.2043871 -20.1458315, -44.2044429 -20.1458354, -44.204502 -20.1458307, -44.2045606 -20.145824, -44.2046126 -20.145802, -44.2046657 -20.1457723, -44.2047106 -20.1457195, -44.2047287 -20.1456597, -44.2047213 -20.1455949, -44.2046962 -20.1455351, -44.2046516 -20.1454785, -44.2045892 -20.1454219, -44.2044934 -20.1453432, -44.2043922 -20.1452368)",,,,
229320024,False,,Rua Lysio Pacífico Homem de Andrade,residential,True,39.6,"LINESTRING (-44.2042829 -20.1457788, -44.2042462 -20.1457658, -44.2041952 -20.145751, -44.2041478 -20.1457472, -44.2040963 -20.1457473, -44.2040072 -20.1457416, -44.2039119 -20.1457644)",,,,
229320047,False,,Rua Presidente Kenedy,residential,False,5.63,"LINESTRING (-44.2044868 -20.1415373, -44.204493 -20.141487)",,,,
435487127,False,,Rua Eurico de Oliveira Porto,residential,False,122.808,"LINESTRING (-44.2044868 -20.1415373, -44.2043823 -20.1415931, -44.2043131 -20.1416478, -44.2042086 -20.1417762, -44.2041644 -20.1419611, -44.204088 -20.1421801, -44.2040276 -20.1422934, -44.2039693 -20.1423872, -44.2039003 -20.1424494)",,,,
392531713,False,,,tertiary_link,False,9.661,"LINESTRING (-44.201716 -20.1426329, -44.2018081 -20.1426414)",,,,
229298099,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,93.392,"LINESTRING (-44.201716 -20.1426329, -44.2017204 -20.1425832, -44.201727 -20.1425084, -44.2017167 -20.1423267, -44.2016682 -20.1421172, -44.2016277 -20.1419947, -44.2015785 -20.1419028, -44.2015369 -20.1418245)",30,,,
392531713,False,,,tertiary_link,True,9.661,"LINESTRING (-44.2018081 -20.1426414, -44.201716 -20.1426329)",,,,
229298102,True,,Avenida Vigilato Rodrigues Braga,tertiary,False,76.923,"LINESTRING (-44.2018081 -20.1426414, -44.2017982 -20.1427283, -44.2017543 -20.1431574, -44.2017453 -20.1432786, -44.2017355 -20.1433296)",30,,,
229298088,False,,Rua República da Argentina,residential,True,23.131,"LINESTRING (-44.2028539 -20.1394439, -44.2030261 -20.1395748)",,,,
392516429,False,,Rua Quintino Bocaiúva,residential,False,29.062,"LINESTRING (-44.2000857 -20.1421153, -44.2001468 -20.1421005, -44.2003066 -20.1420687, -44.2003572 -20.1420577)",,,,
"[495962213, 392516429]",False,,"['Rua Quintino Bocaiúva', 'Rua Barão do Rio Branco']",residential,True,53.019999999999996,"LINESTRING (-44.2000857 -20.1421153, -44.1999199 -20.1421469, -44.1998937 -20.1421651, -44.1998803 -20.1421977, -44.1999402 -20.1424438)",,,,
"[392531716, 392516429]",False,,"['Praça Bandeira', 'Rua Quintino Bocaiúva']",residential,False,67.65899999999999,"LINESTRING (-44.2003572 -20.1420577, -44.2008631 -20.1419442, -44.2008677 -20.1419435, -44.2009893 -20.1419243)",,,,
392516429,False,,Rua Quintino Bocaiúva,residential,True,29.062,"LINESTRING (-44.2003572 -20.1420577, -44.2003066 -20.1420687, -44.2001468 -20.1421005, -44.2000857 -20.1421153)",,,,
492422175,True,,Praça Paulo Alves Moreira,residential,False,117.434,"LINESTRING (-44.2003572 -20.1420577, -44.200446 -20.1423698, -44.2004482 -20.1423875, -44.2004504 -20.142427, -44.2004384 -20.1424434, -44.2003718 -20.1424612, -44.2002505 -20.1424822, -44.2001698 -20.1424927, -44.200143 -20.1424828, -44.2001386 -20.1424453, -44.2000857 -20.1421153)",,,,2
229320098,True,,Rua Aristides Passos,residential,False,70.377,"LINESTRING (-44.1990189 -20.1431569, -44.1983576 -20.1432799)",,,,
435487123,True,,Rua Artur Bernardes,residential,False,60.122,"LINESTRING (-44.1990189 -20.1431569, -44.1989221 -20.1426239)",,,,
498381944,True,,Rua Aristides Passos,residential,False,9.62,"LINESTRING (-44.2000455 -20.1430053, -44.2001375 -20.1430004)",,,,
229320098,True,,Rua Aristides Passos,residential,False,108.49199999999999,"LINESTRING (-44.2000455 -20.1430053, -44.1999337 -20.1430194, -44.1990189 -20.1431569)",,,,
888065188,False,,,residential,False,58.244,"LINESTRING (-44.2005818 -20.1470373, -44.2002243 -20.1472725, -44.2001371 -20.1473518)",,,,
"[888065188, 666893359]",False,,Rua D,residential,True,83.249,"LINESTRING (-44.2005818 -20.1470373, -44.2006501 -20.1470006, -44.2008709 -20.1468577, -44.2011713 -20.1465424)",,,,
970061221,False,,,residential,True,32.759,"LINESTRING (-44.2005818 -20.1470373, -44.200463 -20.1470692, -44.2003591 -20.1470837, -44.2002739 -20.1470849)",,,,
888065188,False,,,residential,False,48.876999999999995,"LINESTRING (-44.2001371 -20.1473518, -44.2000794 -20.1474098, -44.199828 -20.1476819)",,,,
888065188,False,,,residential,True,58.244,"LINESTRING (-44.2001371 -20.1473518, -44.2002243 -20.1472725, -44.2005818 -20.1470373)",,,,
970061222,False,,,residential,False,63.30499999999999,"LINESTRING (-44.2001371 -20.1473518, -44.2001492 -20.1474828, -44.2001317 -20.1476376, -44.2000821 -20.1477673, -44.2000102 -20.1478949)",,,,
229320106,False,,Rua Aníbal Coelho,residential,True,30.376,"LINESTRING (-44.2000102 -20.1478949, -44.199828 -20.1476819)",,,,
229320106,False,,Rua Aníbal Coelho,residential,False,44.89,"LINESTRING (-44.2000102 -20.1478949, -44.2000466 -20.1479375, -44.2000972 -20.1479603, -44.2001551 -20.1479676, -44.2004124 -20.1479659)",,,,
970061222,False,,,residential,True,63.305,"LINESTRING (-44.2000102 -20.1478949, -44.2000821 -20.1477673, -44.2001317 -20.1476376, -44.2001492 -20.1474828, -44.2001371 -20.1473518)",,,,
970312761,False,,,residential,True,53.244,"LINESTRING (-44.195454 -20.1463975, -44.1958031 -20.1460484)",,,,
229319989,False,,Rua Rio Doce,residential,True,70.501,"LINESTRING (-44.1958031 -20.1460484, -44.1962742 -20.1465027)",,,,
970312761,False,,,residential,False,53.244,"LINESTRING (-44.1958031 -20.1460484, -44.195454 -20.1463975)",,,,
970312762,False,,,residential,True,114.39499999999998,"LINESTRING (-44.1964886 -20.1445536, -44.1963592 -20.1442061, -44.1963592 -20.144152, -44.1963874 -20.1441129, -44.196441 -20.1440758, -44.1965956 -20.1440279, -44.1968353 -20.1439625, -44.1969505 -20.1439804)",,,,
229319989,False,,Rua Rio Doce,residential,False,42.503,"LINESTRING (-44.1964722 -20.1468367, -44.1962742 -20.1465027)",,,,
229319989,False,,Rua Rio Doce,residential,True,70.256,"LINESTRING (-44.1964722 -20.1468367, -44.1967428 -20.1474152)",,,,
705002675,False,,Rua Rio Amazonas,residential,False,96.596,"LINESTRING (-44.1964722 -20.1468367, -44.1956087 -20.1471489)",,,,
705002677,False,,Rua Rio Amazonas,residential,True,139.884,"LINESTRING (-44.1964722 -20.1468367, -44.1977239 -20.1463876)",,,,
229319989,False,,Rua Rio Doce,residential,False,70.501,"LINESTRING (-44.1962742 -20.1465027, -44.1958031 -20.1460484)",,,,
229319989,False,,Rua Rio Doce,residential,True,42.503,"LINESTRING (-44.1962742 -20.1465027, -44.1964722 -20.1468367)",,,,
706527246,False,,Avenida Nossa Senhora do Belo Ramo,tertiary,False,99.947,"LINESTRING (-44.1962742 -20.1465027, -44.1956087 -20.1471489)",,,,
706527246,False,,Avenida Nossa Senhora do Belo Ramo,tertiary,True,166.012,"LINESTRING (-44.1962742 -20.1465027, -44.1974673 -20.1455156)",,,,
