osmid,highway,oneway,reversed,length,lanes,name,geometry,junction,ref,maxspeed
217328719,residential,False,False,104.357,,Rua Padre Manoel Santana,"LINESTRING (-41.771103 -13.1505889, -41.7712264 -13.1504218, -41.7713873 -13.1500561, -41.7715255 -13.1497495)",,,
217328719,residential,False,True,99.954,,Rua Padre Manoel Santana,"LINESTRING (-41.771103 -13.1505889, -41.7709099 -13.1507874, -41.7707436 -13.1509233, -41.7704036 -13.151172)",,,
465496466,residential,False,True,87.395,,,"LINESTRING (-41.771103 -13.1505889, -41.7712919 -13.1506677, -41.7713449 -13.1507304, -41.7713891 -13.1512332)",,,
394735746,residential,False,False,105.641,,Rua Emidio Viana,"LINESTRING (-41.7723958 -13.1497584, -41.7733343 -13.150018)",,,
394735746,residential,False,True,90.617,,Rua Emidio Viana,"LINESTRING (-41.7723958 -13.1497584, -41.7715831 -13.1495639)",,,
235334487,residential,False,True,88.40299999999999,,,"LINESTRING (-41.7723958 -13.1497584, -41.7722805 -13.150192, -41.7721946 -13.1505289)",,,
235243531,residential,False,False,98.825,,Rua Alfredo Soares,"LINESTRING (-41.773813 -13.1492613, -41.7733343 -13.150018)",,,
235334487,residential,False,False,88.40299999999999,,,"LINESTRING (-41.7721946 -13.1505289, -41.7722805 -13.150192, -41.7723958 -13.1497584)",,,
235334684,residential,False,False,54.264,,,"LINESTRING (-41.7738474 -13.1578211, -41.7743354 -13.15771)",,,
235334684,residential,False,True,50.675,,,"LINESTRING (-41.7738474 -13.1578211, -41.7742975 -13.157946)",,,
235334687,residential,False,False,15.973,,Travessa José Quirino Lima,"LINESTRING (-41.7738474 -13.1578211, -41.7737006 -13.1578069)",,,
235242777,residential,False,False,26.561,,Rua do Rosário,"LINESTRING (-41.7742975 -13.157946, -41.7743354 -13.15771)",,,
235334684,residential,False,False,50.675,,,"LINESTRING (-41.7742975 -13.157946, -41.7738474 -13.1578211)",,,
242846612,residential,False,False,139.995,,Rua Salvador dos Anjos,"LINESTRING (-41.7721064 -13.1578051, -41.770827 -13.1579869)",,,
394735740,residential,False,False,198.465,,Rua José Quirino Lima,"LINESTRING (-41.7721064 -13.1578051, -41.7717022 -13.1560642)",,,
394735740,residential,False,True,9.454,,Rua José Quirino Lima,"LINESTRING (-41.7721064 -13.1578051, -41.7721258 -13.157888)",,,
242846612,residential,False,True,139.995,,Rua Salvador dos Anjos,"LINESTRING (-41.770827 -13.1579869, -41.7721064 -13.1578051)",,,
242846613,residential,False,False,374.213,,Rua do Ribeiro,"LINESTRING (-41.770827 -13.1579869, -41.7708734 -13.1575212, -41.7709256 -13.1571589, -41.7710103 -13.15682, -41.7711304 -13.1564019, -41.7711595 -13.156122, -41.7711631 -13.1558421, -41.7711849 -13.1556047, -41.7707045 -13.1547789)",,,
242846613,residential,False,False,71.64,,Rua do Ribeiro,"LINESTRING (-41.7707045 -13.1547789, -41.7703354 -13.1542442)",,,
394735742,residential,False,False,48.458,,Rua Coronel José Xavier,"LINESTRING (-41.7707045 -13.1547789, -41.7711415 -13.1546849)",,,
242846613,residential,False,True,374.213,,Rua do Ribeiro,"LINESTRING (-41.7707045 -13.1547789, -41.7711849 -13.1556047, -41.7711631 -13.1558421, -41.7711595 -13.156122, -41.7711304 -13.1564019, -41.7710103 -13.15682, -41.7709256 -13.1571589, -41.7708734 -13.1575212, -41.770827 -13.1579869)",,,
394735740,residential,False,True,198.465,,Rua José Quirino Lima,"LINESTRING (-41.7717022 -13.1560642, -41.7721064 -13.1578051)",,,
242846614,residential,False,False,82.789,,Praça dos Magistrados,"LINESTRING (-41.7717022 -13.1560642, -41.7722027 -13.1560331, -41.7722125 -13.1557771)",,,
394735740,residential,False,False,60.254000000000005,,Rua José Quirino Lima,"LINESTRING (-41.7717022 -13.1560642, -41.7716428 -13.155819, -41.7715727 -13.1555372)",,,
242846648,residential,False,False,81.458,,Rua Coronel José Xavier,"LINESTRING (-41.772208 -13.1545846, -41.7714581 -13.1546432)",,,
722192057,residential,False,False,50.58,,,"LINESTRING (-41.772208 -13.1545846, -41.7723639 -13.1541558)",,,
722192057,residential,False,True,90.592,,,"LINESTRING (-41.772208 -13.1545846, -41.7722131 -13.1553993)",,,
355511055,residential,False,False,15.263,,,"LINESTRING (-41.7732701 -13.1545843, -41.7731986 -13.1547026)",,,
242846615,tertiary,True,False,57.272999999999996,2,Avenida Castro Alves,"LINESTRING (-41.7732701 -13.1545843, -41.7736702 -13.1547862, -41.7737355 -13.1548283)",,,
242846615,tertiary,True,False,23.669,2,Avenida Castro Alves,"LINESTRING (-41.7737355 -13.1548283, -41.773885 -13.1549836)",,,
242846617,residential,False,False,62.639,,,"LINESTRING (-41.7737355 -13.1548283, -41.7739736 -13.1543149)",,,
242846617,residential,False,True,18.114,,,"LINESTRING (-41.7737355 -13.1548283, -41.7736643 -13.1549272, -41.7736318 -13.154955)",,,
242846617,residential,False,False,8.865,,,"LINESTRING (-41.7739736 -13.1543149, -41.7740072 -13.1542422)",,,
242846617,residential,False,True,62.639,,,"LINESTRING (-41.7739736 -13.1543149, -41.7737355 -13.1548283)",,,
242846618,residential,False,True,28.848,,,"LINESTRING (-41.7739736 -13.1543149, -41.7737357 -13.1541981)",,,
938615047,residential,False,False,72.993,,,"LINESTRING (-41.7750218 -13.1576024, -41.7756714 -13.1577779)",,,
394741137,primary,False,False,130.958,2,Avenida Machado de Assis,"LINESTRING (-41.7750218 -13.1576024, -41.775103 -13.1573021, -41.7751677 -13.1571043, -41.7752089 -13.1568051, -41.7752269 -13.1564478)",,BA-148,60
938615047,residential,False,True,72.993,,,"LINESTRING (-41.7756714 -13.1577779, -41.7750218 -13.1576024)",,,
242846620,residential,False,False,245.955,,,"LINESTRING (-41.7756714 -13.1577779, -41.7759826 -13.1563255, -41.7761684 -13.1558644, -41.7762148 -13.1556359)",,,
235334687,residential,False,False,90.883,,Travessa José Quirino Lima,"LINESTRING (-41.7737006 -13.1578069, -41.7728624 -13.1578499)",,,
235334687,residential,False,True,15.973,,Travessa José Quirino Lima,"LINESTRING (-41.7737006 -13.1578069, -41.7738474 -13.1578211)",,,
242846625,residential,False,True,13.366,,Rua Arquimínio Almeida,"LINESTRING (-41.7737006 -13.1578069, -41.7736694 -13.1579232)",,,
242846625,residential,False,False,227.251,,Rua Arquimínio Almeida,"LINESTRING (-41.7737006 -13.1578069, -41.7737619 -13.1574355, -41.7737919 -13.157038, -41.7738259 -13.1567063, -41.7737911 -13.1566358, -41.773716 -13.1566175, -41.7729129 -13.1566154)",,,
235242777,residential,False,False,88.244,,Rua do Rosário,"LINESTRING (-41.7745281 -13.1563528, -41.7746435 -13.1555672)",,,
242846626,residential,False,False,76.397,,,"LINESTRING (-41.7745281 -13.1563528, -41.7752269 -13.1564478)",,,
235242777,residential,False,True,152.36399999999998,,Rua do Rosário,"LINESTRING (-41.7745281 -13.1563528, -41.7744283 -13.1569856, -41.7743354 -13.15771)",,,
242846626,residential,False,True,76.397,,,"LINESTRING (-41.7752269 -13.1564478, -41.7745281 -13.1563528)",,,
394741137,primary,False,False,92.21,2,Avenida Machado de Assis,"LINESTRING (-41.7752269 -13.1564478, -41.7752911 -13.1556209)",,BA-148,60
394741137,primary,False,True,130.958,2,Avenida Machado de Assis,"LINESTRING (-41.7752269 -13.1564478, -41.7752089 -13.1568051, -41.7751677 -13.1571043, -41.775103 -13.1573021, -41.7750218 -13.1576024)",,BA-148,60
394741137,primary,False,False,64.849,2,Avenida Machado de Assis,"LINESTRING (-41.775596 -13.1533286, -41.7756773 -13.1527508)",,BA-148,60
242846628,residential,False,False,38.362,,,"LINESTRING (-41.775596 -13.1533286, -41.7757234 -13.1531656, -41.7757743 -13.1530345)",,,
394741137,primary,False,True,106.499,2,Avenida Machado de Assis,"LINESTRING (-41.775596 -13.1533286, -41.7755378 -13.1536865, -41.775429 -13.1542724)",,BA-148,60
242846628,residential,False,False,34.976,,,"LINESTRING (-41.7757743 -13.1530345, -41.7758325 -13.1527251)",,,
938615073,residential,False,True,51.704,,Rua José Soares Neto,"LINESTRING (-41.7757743 -13.1530345, -41.7762481 -13.1530924)",,,
242846628,residential,False,True,38.362,,,"LINESTRING (-41.7757743 -13.1530345, -41.7757234 -13.1531656, -41.775596 -13.1533286)",,,
235243280,residential,False,True,6.291,2,Rua Joaquim Hermínio,"LINESTRING (-41.7758444 -13.1526619, -41.7757934 -13.152689)",,,
242846628,residential,False,True,7.145,,,"LINESTRING (-41.7758444 -13.1526619, -41.7758325 -13.1527251)",,,
235243280,residential,False,False,169.447,2,Rua Joaquim Hermínio,"LINESTRING (-41.7758444 -13.1526619, -41.775929 -13.1526169, -41.7764869 -13.1523034, -41.7767444 -13.1515408)",,,
242846629,tertiary,True,False,20.166,1,,"LINESTRING (-41.7757311 -13.1510867, -41.7756587 -13.1510698, -41.7755614 -13.1510162)",roundabout,,
749651914,primary,False,True,31.068,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757311 -13.1510867, -41.7757312 -13.1510551, -41.7757314 -13.1510055, -41.7757321 -13.1508073)",,BA-148,
851602892,primary,False,False,185.179,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757311 -13.1510867, -41.7757067 -13.1523187, -41.7756834 -13.1527002, -41.7756773 -13.1527508)",,BA-148,60
235242986,primary,False,True,120.492,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757321 -13.1508073, -41.7757398 -13.150358, -41.7757475 -13.1497238)",,BA-148,
749651914,primary,False,False,31.068,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757321 -13.1508073, -41.7757314 -13.1510055, -41.7757312 -13.1510551, -41.7757311 -13.1510867)",,BA-148,
851602891,tertiary,True,False,16.625,1,,"LINESTRING (-41.7757321 -13.1508073, -41.7757988 -13.1508321, -41.7758498 -13.1508948)",roundabout,,
242846628,residential,False,False,7.145,,,"LINESTRING (-41.7758325 -13.1527251, -41.7758444 -13.1526619)",,,
242846628,residential,False,True,34.976,,,"LINESTRING (-41.7758325 -13.1527251, -41.7757743 -13.1530345)",,,
242846630,residential,False,False,50.763999999999996,,Rua José Soares Neto,"LINESTRING (-41.7758325 -13.1527251, -41.7760027 -13.1527355, -41.7762991 -13.1527682)",,,
938615073,residential,False,False,14.079,,Rua José Soares Neto,"LINESTRING (-41.7783817 -13.1531657, -41.7783068 -13.1532692)",,,
938615074,residential,False,False,55.719,,Rua José Francisco Mesquita,"LINESTRING (-41.7783817 -13.1531657, -41.7788958 -13.1531437)",,,
242846630,residential,False,True,233.362,,Rua José Soares Neto,"LINESTRING (-41.7783817 -13.1531657, -41.7783119 -13.1530814, -41.7781748 -13.1530271, -41.7775709 -13.1529085, -41.7762991 -13.1527682)",,,
465490450,residential,False,True,40.142,,,"LINESTRING (-41.7783068 -13.1532692, -41.7781973 -13.1536141)",,,
938615073,residential,False,True,14.079,,Rua José Soares Neto,"LINESTRING (-41.7783068 -13.1532692, -41.7783817 -13.1531657)",,,
938615073,residential,False,False,210.231,,Rua José Soares Neto,"LINESTRING (-41.7783068 -13.1532692, -41.7782104 -13.1533038, -41.777845 -13.1532593, -41.7770888 -13.1531951, -41.7763828 -13.1531088)",,,
938615045,residential,False,True,71.65,,,"LINESTRING (-41.7788958 -13.1531437, -41.778698 -13.1537586)",,,
938615074,residential,False,True,55.719,,Rua José Francisco Mesquita,"LINESTRING (-41.7788958 -13.1531437, -41.7783817 -13.1531657)",,,
242846634,residential,False,False,98.785,,Rua Francisco Laudelino de Brito,"LINESTRING (-41.7782128 -13.1519629, -41.7773378 -13.1517114)",,,
"[355520417, 472753722, 472753723]",residential,False,"[False, True]",201.59500000000003,,"['Rua José Primo Macedo', 'Rua Eleni Souza Soares']","LINESTRING (-41.7782128 -13.1519629, -41.778097 -13.1523963, -41.7776142 -13.1522709, -41.7772119 -13.1521691, -41.7773378 -13.1517114)",,,
355520417,residential,False,True,56.576,,Rua Eleni Souza Soares,"LINESTRING (-41.7782128 -13.1519629, -41.7783589 -13.1514744)",,,
242846649,residential,True,False,25.312,,Rua José Quirino Lima,"LINESTRING (-41.7715727 -13.1555372, -41.7715132 -13.1554696, -41.7714086 -13.1553756)",,,
394735740,residential,False,True,60.254000000000005,,Rua José Quirino Lima,"LINESTRING (-41.7715727 -13.1555372, -41.7716428 -13.155819, -41.7717022 -13.1560642)",,,
242846614,residential,False,False,42.01,,Praça dos Magistrados,"LINESTRING (-41.7722125 -13.1557771, -41.7722131 -13.1553993)",,,
242846650,residential,False,True,42.888,,Praça dos Magistrados,"LINESTRING (-41.7722125 -13.1557771, -41.7726085 -13.1557687)",,,
242846614,residential,False,True,82.789,,Praça dos Magistrados,"LINESTRING (-41.7722125 -13.1557771, -41.7722027 -13.1560331, -41.7717022 -13.1560642)",,,
242846614,residential,False,True,42.01,,Praça dos Magistrados,"LINESTRING (-41.7722131 -13.1553993, -41.7722125 -13.1557771)",,,
242846651,residential,False,False,43.298,,Praça dos Magistrados,"LINESTRING (-41.7722131 -13.1553993, -41.7726119 -13.1553707)",,,
722192057,residential,False,False,90.592,,,"LINESTRING (-41.7722131 -13.1553993, -41.772208 -13.1545846)",,,
235242763,residential,False,True,48.939,,Rua Cândido Rosa,"LINESTRING (-41.7729679 -13.1553326, -41.7729421 -13.155772)",,,
242846651,residential,False,True,38.779,,Praça dos Magistrados,"LINESTRING (-41.7729679 -13.1553326, -41.7726119 -13.1553707)",,,
235242763,residential,False,False,75.155,,Rua Cândido Rosa,"LINESTRING (-41.7729679 -13.1553326, -41.773 -13.1551608, -41.7730322 -13.1550145, -41.773118 -13.1548422, -41.7731986 -13.1547026)",,,
722192056,residential,False,False,110.46799999999999,,,"LINESTRING (-41.7729679 -13.1553326, -41.7736154 -13.1554048, -41.7737077 -13.1550574)",,,
722192056,residential,False,False,14.042,,,"LINESTRING (-41.7737077 -13.1550574, -41.7736318 -13.154955)",,,
242846652,residential,False,False,20.944,,,"LINESTRING (-41.7737077 -13.1550574, -41.7737937 -13.1550135, -41.773885 -13.1549836)",,,
722192056,residential,False,True,110.46799999999999,,,"LINESTRING (-41.7737077 -13.1550574, -41.7736154 -13.1554048, -41.7729679 -13.1553326)",,,
242846653,tertiary,True,False,31.285,2,Avenida Castro Alves,"LINESTRING (-41.7742182 -13.155045, -41.774268 -13.155045, -41.7743571 -13.1550619, -41.7744322 -13.1551037, -41.7744802 -13.1551417)",roundabout,,
749651916,tertiary,True,False,29.933999999999997,2,Avenida Castro Alves,"LINESTRING (-41.7744277 -13.1552812, -41.7743361 -13.1552775, -41.7742519 -13.1552487, -41.7741768 -13.1551912)",roundabout,,
356646782,tertiary,True,False,7.86,2,Avenida Castro Alves,"LINESTRING (-41.7744802 -13.1551417, -41.7745375 -13.1551851)",,,
749651917,tertiary,True,False,18.435,1,Avenida Castro Alves,"LINESTRING (-41.7744802 -13.1551417, -41.7744951 -13.1551992, -41.7744707 -13.1552429, -41.7744277 -13.1552812)",roundabout,,
394741137,primary,False,False,15.42,2,Avenida Machado de Assis,"LINESTRING (-41.7752955 -13.1554726, -41.7753002 -13.155334)",,BA-148,60
242846655,tertiary,True,False,22.027,1,,"LINESTRING (-41.7752955 -13.1554726, -41.7752637 -13.155485, -41.7752146 -13.1554927, -41.7751687 -13.1554773, -41.7751049 -13.1554472)",,,
394741137,primary,False,True,16.498,2,Avenida Machado de Assis,"LINESTRING (-41.7752955 -13.1554726, -41.7752928 -13.1555545, -41.7752911 -13.1556209)",,BA-148,60
394741137,primary,False,False,12.46,2,Avenida Machado de Assis,"LINESTRING (-41.7753002 -13.155334, -41.7753039 -13.155222)",,BA-148,60
394741137,primary,False,True,15.42,2,Avenida Machado de Assis,"LINESTRING (-41.7753002 -13.155334, -41.7752955 -13.1554726)",,BA-148,60
231133224,residential,False,False,15.026,,,"LINESTRING (-41.7740465 -13.152034, -41.7739089 -13.1520515)",,,
231133224,residential,False,True,69.913,,,"LINESTRING (-41.7740465 -13.152034, -41.7746867 -13.1519523)",,,
289919388,residential,False,False,51.813,,,"LINESTRING (-41.7740465 -13.152034, -41.7740191 -13.1524992)",,,
235243280,residential,False,False,6.291,2,Rua Joaquim Hermínio,"LINESTRING (-41.7757934 -13.152689, -41.7758444 -13.1526619)",,,
235243280,residential,False,True,14.327,2,Rua Joaquim Hermínio,"LINESTRING (-41.7757934 -13.152689, -41.7756773 -13.1527508)",,,
289919394,residential,False,True,181.54000000000002,,,"LINESTRING (-41.7757934 -13.152689, -41.7757794 -13.1524101, -41.7757971 -13.1520414, -41.7758325 -13.1516864, -41.7758525 -13.1513526, -41.7758608 -13.1512142, -41.7758162 -13.1510658)",,,
231133230,residential,False,True,6.484,,,"LINESTRING (-41.7719515 -13.1540193, -41.7719786 -13.1539673)",,,
355511068,tertiary,True,False,93.118,2,Avenida Castro Alves,"LINESTRING (-41.7719515 -13.1540193, -41.7716371 -13.1539264, -41.771251 -13.1538124, -41.7711639 -13.1537211)",,,
235334429,tertiary,False,False,53.825,2,Avenida Castro Alves,"LINESTRING (-41.7706893 -13.1535771, -41.7711639 -13.1537211)",,,
235334429,tertiary,False,True,9.784,2,Avenida Castro Alves,"LINESTRING (-41.7706893 -13.1535771, -41.7706057 -13.1535437)",,,
355511071,residential,False,True,45.997,,Travessa Salvador dos Anjos,"LINESTRING (-41.7706893 -13.1535771, -41.7704939 -13.1539444)",,,
217328216,tertiary,True,False,77.206,2,Rua Major Telesphoro Hermínio Pereira,"LINESTRING (-41.7738955 -13.1512511, -41.774596 -13.1511215)",,,
355511902,residential,False,False,67.72,,,"LINESTRING (-41.7738955 -13.1512511, -41.7739396 -13.1506436)",,,
355511902,residential,False,True,7.108,,,"LINESTRING (-41.7738955 -13.1512511, -41.7738996 -13.1513149)",,,
355511903,residential,False,True,31.597,,,"LINESTRING (-41.7744881 -13.1502315, -41.7744977 -13.1505155)",,,
355511903,residential,False,False,60.887,,,"LINESTRING (-41.7744881 -13.1502315, -41.7745304 -13.1498729, -41.7745503 -13.1496873)",,,
"[465496457, 355511902]",residential,False,True,108.993,,,"LINESTRING (-41.7744881 -13.1502315, -41.7739741 -13.150169, -41.7739396 -13.1506436)",,,
356646840,residential,False,False,12.612,,,"LINESTRING (-41.7756312 -13.1497176, -41.7757475 -13.1497238)",,,
356646840,residential,False,True,56.839,,,"LINESTRING (-41.7756312 -13.1497176, -41.7752767 -13.1497038, -41.7751066 -13.1496999)",,,
231133217,residential,False,False,7.243,,,"LINESTRING (-41.7737509 -13.1513425, -41.773739 -13.1512784)",,,
231133217,residential,False,True,80.992,,,"LINESTRING (-41.7737509 -13.1513425, -41.773866 -13.1519627, -41.7739089 -13.1520515)",,,
355518249,tertiary,True,False,58.503,2,Rua Major Telesphoro Hermínio Pereira,"LINESTRING (-41.7737509 -13.1513425, -41.7733327 -13.151408, -41.773216 -13.1514103)",,,
355511902,residential,False,False,7.108,,,"LINESTRING (-41.7738996 -13.1513149, -41.7738955 -13.1512511)",,,
355518249,tertiary,True,False,16.391,2,Rua Major Telesphoro Hermínio Pereira,"LINESTRING (-41.7738996 -13.1513149, -41.7737509 -13.1513425)",,,
355520417,residential,False,False,56.576,,Rua Eleni Souza Soares,"LINESTRING (-41.7783589 -13.1514744, -41.7782128 -13.1519629)",,,
722192058,residential,True,False,21.719,,Rua José Quirino Lima,"LINESTRING (-41.7715446 -13.1553438, -41.7715727 -13.1555372)",,,
355520418,residential,False,False,15.515,,,"LINESTRING (-41.7715446 -13.1553438, -41.7714889 -13.1553723, -41.7714086 -13.1553756)",,,
242846649,residential,True,False,82.533,,Rua José Quirino Lima,"LINESTRING (-41.7714086 -13.1553756, -41.7713476 -13.1552939, -41.7713013 -13.1551599, -41.7711415 -13.1546849)",,,
355520418,residential,False,True,15.515,,,"LINESTRING (-41.7714086 -13.1553756, -41.7714889 -13.1553723, -41.7715446 -13.1553438)",,,
235242986,primary,False,True,38.009,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757475 -13.1497238, -41.7757601 -13.1493822)",,BA-148,
356646840,residential,False,True,12.612,,,"LINESTRING (-41.7757475 -13.1497238, -41.7756312 -13.1497176)",,,
235242986,primary,False,False,120.492,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757475 -13.1497238, -41.7757398 -13.150358, -41.7757321 -13.1508073)",,BA-148,
356646840,residential,False,False,60.252,,,"LINESTRING (-41.7745503 -13.1496873, -41.7751066 -13.1496999)",,,
355511903,residential,False,True,60.887,,,"LINESTRING (-41.7745503 -13.1496873, -41.7745304 -13.1498729, -41.7744881 -13.1502315)",,,
242846629,tertiary,True,False,23.807,1,,"LINESTRING (-41.775563 -13.1509268, -41.7756037 -13.150864, -41.7756686 -13.1508208, -41.7757321 -13.1508073)",roundabout,,
242846651,residential,False,False,38.779,,Praça dos Magistrados,"LINESTRING (-41.7726119 -13.1553707, -41.7729679 -13.1553326)",,,
242846651,residential,False,True,43.298,,Praça dos Magistrados,"LINESTRING (-41.7726119 -13.1553707, -41.7722131 -13.1553993)",,,
356646825,residential,False,False,44.257,,Praça dos Magistrados,"LINESTRING (-41.7726119 -13.1553707, -41.7726085 -13.1557687)",,,
242846650,residential,False,False,42.888,,Praça dos Magistrados,"LINESTRING (-41.7726085 -13.1557687, -41.7722125 -13.1557771)",,,
242846650,residential,False,True,36.123,,Praça dos Magistrados,"LINESTRING (-41.7726085 -13.1557687, -41.7729421 -13.155772)",,,
356646825,residential,False,True,44.257,,Praça dos Magistrados,"LINESTRING (-41.7726085 -13.1557687, -41.7726119 -13.1553707)",,,
465490450,residential,False,False,55.573,,,"LINESTRING (-41.7774962 -13.1559993, -41.7776464 -13.1555214)",,,
465490450,residential,False,False,23.145,,,"LINESTRING (-41.7776464 -13.1555214, -41.7776988 -13.1553196)",,,
465490450,residential,False,True,55.573,,,"LINESTRING (-41.7776464 -13.1555214, -41.7774962 -13.1559993)",,,
465490454,residential,False,True,84.143,,,"LINESTRING (-41.7776464 -13.1555214, -41.7769108 -13.1552774)",,,
465490454,residential,False,False,84.143,,,"LINESTRING (-41.7769108 -13.1552774, -41.7776464 -13.1555214)",,,
242846619,residential,False,False,38.129000000000005,,,"LINESTRING (-41.7769108 -13.1552774, -41.7769704 -13.1551061, -41.7770154 -13.1549501)",,,
465490456,residential,False,True,53.558,,,"LINESTRING (-41.7771126 -13.1539647, -41.7769515 -13.1544201)",,,
465490456,residential,False,False,53.558,,,"LINESTRING (-41.7769515 -13.1544201, -41.7771126 -13.1539647)",,,
465490459,residential,False,True,22.728,,,"LINESTRING (-41.7769515 -13.1544201, -41.7771582 -13.1544557)",,,
465490459,residential,False,False,87.49000000000001,,,"LINESTRING (-41.7769515 -13.1544201, -41.7764769 -13.1543382, -41.776161 -13.1542597)",,,
465490459,residential,False,False,48.226,,,"LINESTRING (-41.7775981 -13.1545236, -41.7771582 -13.1544557)",,,
465490459,residential,False,True,33.759,,,"LINESTRING (-41.7775981 -13.1545236, -41.7778644 -13.1546815)",,,
938615043,residential,False,False,54.599999999999994,,,"LINESTRING (-41.7775981 -13.1545236, -41.7776477 -13.1541332, -41.7776209 -13.1540391)",,,
242846619,residential,False,True,57.108,,,"LINESTRING (-41.7771582 -13.1544557, -41.7770154 -13.1549501)",,,
465490459,residential,False,False,22.728,,,"LINESTRING (-41.7771582 -13.1544557, -41.7769515 -13.1544201)",,,
465490459,residential,False,True,48.226,,,"LINESTRING (-41.7771582 -13.1544557, -41.7775981 -13.1545236)",,,
356646840,residential,False,True,60.252,,,"LINESTRING (-41.7751066 -13.1496999, -41.7745503 -13.1496873)",,,
356646840,residential,False,False,56.839,,,"LINESTRING (-41.7751066 -13.1496999, -41.7752767 -13.1497038, -41.7756312 -13.1497176)",,,
465496458,residential,False,False,138.47500000000002,,Rua Andreza Tatiléia Santana,"LINESTRING (-41.7747137 -13.1536152, -41.7740848 -13.1536035, -41.7734358 -13.1535706)",,,
235242763,residential,False,False,93.835,,Rua Cândido Rosa,"LINESTRING (-41.7729129 -13.1566154, -41.7729421 -13.155772)",,,
235242763,residential,False,True,137.379,,Rua Cândido Rosa,"LINESTRING (-41.7729129 -13.1566154, -41.7728624 -13.1578499)",,,
242846625,residential,False,True,227.251,,Rua Arquimínio Almeida,"LINESTRING (-41.7729129 -13.1566154, -41.773716 -13.1566175, -41.7737911 -13.1566358, -41.7738259 -13.1567063, -41.7737919 -13.157038, -41.7737619 -13.1574355, -41.7737006 -13.1578069)",,,
899441243,residential,False,False,64.022,,,"LINESTRING (-41.7700386 -13.1498476, -41.7697889 -13.1503695)",,,
465496462,residential,False,True,158.861,,,"LINESTRING (-41.7700386 -13.1498476, -41.770626 -13.1500957, -41.770972 -13.1493644)",,,
465496466,residential,False,False,87.395,,,"LINESTRING (-41.7713891 -13.1512332, -41.7713449 -13.1507304, -41.7712919 -13.1506677, -41.771103 -13.1505889)",,,
465496467,residential,False,True,31.483,,,"LINESTRING (-41.7704209 -13.1492195, -41.7707025 -13.14929)",,,
465496467,residential,False,False,31.483,,,"LINESTRING (-41.7707025 -13.14929, -41.7704209 -13.1492195)",,,
465496467,residential,False,True,30.331,,,"LINESTRING (-41.7707025 -13.14929, -41.770972 -13.1493644)",,,
242846634,residential,False,False,66.994,,Rua Francisco Laudelino de Brito,"LINESTRING (-41.7773378 -13.1517114, -41.7767444 -13.1515408)",,,
242846634,residential,False,True,98.785,,Rua Francisco Laudelino de Brito,"LINESTRING (-41.7773378 -13.1517114, -41.7782128 -13.1519629)",,,
"[355520417, 472753722, 472753723]",residential,False,"[False, True]",201.59499999999997,,"['Rua José Primo Macedo', 'Rua Eleni Souza Soares']","LINESTRING (-41.7773378 -13.1517114, -41.7772119 -13.1521691, -41.7776142 -13.1522709, -41.778097 -13.1523963, -41.7782128 -13.1519629)",,,
242846619,residential,False,False,57.108,,,"LINESTRING (-41.7770154 -13.1549501, -41.7771582 -13.1544557)",,,
504238742,residential,False,False,65.873,,,"LINESTRING (-41.7770154 -13.1549501, -41.7764073 -13.1549322)",,,
242846619,residential,False,True,38.129000000000005,,,"LINESTRING (-41.7770154 -13.1549501, -41.7769704 -13.1551061, -41.7769108 -13.1552774)",,,
394741137,primary,False,True,33.505,2,Avenida Machado de Assis,"LINESTRING (-41.7753359 -13.1549223, -41.7753039 -13.155222)",,BA-148,60
394741137,primary,False,False,73.01599999999999,2,Avenida Machado de Assis,"LINESTRING (-41.7753359 -13.1549223, -41.7753731 -13.1545736, -41.775429 -13.1542724)",,BA-148,60
504238742,residential,False,True,79.41399999999999,,,"LINESTRING (-41.7753359 -13.1549223, -41.7757321 -13.15482, -41.7760499 -13.1548791)",,,
504238742,residential,False,True,65.873,,,"LINESTRING (-41.7764073 -13.1549322, -41.7770154 -13.1549501)",,,
242846620,residential,False,True,81.06700000000001,,,"LINESTRING (-41.7764073 -13.1549322, -41.7762643 -13.1553917, -41.7762148 -13.1556359)",,,
504238742,residential,False,False,39.235,,,"LINESTRING (-41.7764073 -13.1549322, -41.7763222 -13.1549297, -41.7760499 -13.1548791)",,,
465496467,residential,False,False,30.331,,,"LINESTRING (-41.770972 -13.1493644, -41.7707025 -13.14929)",,,
465496462,residential,False,False,158.861,,,"LINESTRING (-41.770972 -13.1493644, -41.770626 -13.1500957, -41.7700386 -13.1498476)",,,
465496467,residential,False,True,70.29299999999999,,,"LINESTRING (-41.770972 -13.1493644, -41.7715112 -13.1495133, -41.7715831 -13.1495639)",,,
231133221,residential,False,True,13.523,,Rua Nelson Muniz,"LINESTRING (-41.7730583 -13.1546125, -41.7731165 -13.1545049)",,,
355511063,tertiary,True,False,90.731,2,Avenida Castro Alves,"LINESTRING (-41.7730583 -13.1546125, -41.7723639 -13.1541558)",,,
899441243,residential,False,True,64.022,,,"LINESTRING (-41.7697889 -13.1503695, -41.7700386 -13.1498476)",,,
