osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,tunnel
295951873,Travessa Quatro de Junho,residential,False,True,65.729,"LINESTRING (-35.2353929 -7.375254, -35.2354355 -7.3758436)",,,,,
295951758,Rua Rio Grande do Sul,residential,False,False,15.729,"LINESTRING (-35.2358942 -7.3742243, -35.2357534 -7.3742469)",,,,,
295951758,Rua Rio Grande do Sul,residential,False,True,94.587,"LINESTRING (-35.2358942 -7.3742243, -35.2367378 -7.3740705)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,False,55.177,"LINESTRING (-35.2358942 -7.3742243, -35.2359293 -7.3747193)",,,,,
295951873,Travessa Quatro de Junho,residential,False,False,65.729,"LINESTRING (-35.2354355 -7.3758436, -35.2353929 -7.375254)",,,,,
295951873,Travessa Quatro de Junho,residential,False,True,38.945,"LINESTRING (-35.2354355 -7.3758436, -35.2354771 -7.3761914)",,,,,
475400312,Rua 4 de Junho,residential,False,False,70.289,"LINESTRING (-35.2354355 -7.3758436, -35.2360474 -7.3756666)",,,,,
295951483,Avenida Brasil,primary,False,True,28.373,"LINESTRING (-35.2358618 -7.3768945, -35.2360632 -7.3767357)",,2,PB-066;BR-408,40,
"[816820755, 295951483, 816820756]",Avenida Brasil,primary,False,False,81.222,"LINESTRING (-35.2358618 -7.3768945, -35.2358422 -7.3769113, -35.2357892 -7.3769531, -35.2357198 -7.3770011, -35.2356856 -7.377023, -35.235641 -7.3770483, -35.2352235 -7.3772541)",yes,2,PB-066;BR-408,40,
295951873,Travessa Quatro de Junho,residential,False,False,91.207,"LINESTRING (-35.2358618 -7.3768945, -35.2356434 -7.3766449, -35.2356045 -7.3765957, -35.2355676 -7.3765379, -35.2355428 -7.3764767, -35.2355173 -7.3763902, -35.2354771 -7.3761914)",,,,,
295951974,Rua Maranhão,residential,False,True,20.896,"LINESTRING (-35.2387447 -7.3732614, -35.2388958 -7.373148)",,,,,
816483001,Rua Maranhão,residential,False,False,12.224,"LINESTRING (-35.2387447 -7.3732614, -35.2386891 -7.3731663)",,,,,
295951982,Rua Maranhão,residential,False,False,67.326,"LINESTRING (-35.2387447 -7.3732614, -35.2386736 -7.3733299, -35.2385791 -7.373423, -35.2384885 -7.3735194, -35.2384295 -7.3735946, -35.2384208 -7.3736139, -35.2384168 -7.3736358, -35.2384158 -7.3736591, -35.2384161 -7.3736804, -35.2384114 -7.3737402)",,,,,
295951727,Rua São Paulo,residential,False,False,49.75,"LINESTRING (-35.237995 -7.3732335, -35.2380321 -7.3736794)",,,,,
295951727,Rua São Paulo,residential,False,True,30.115,"LINESTRING (-35.237995 -7.3732335, -35.2380292 -7.3729648)",,,,,
816483005,Rua Maranhão,residential,False,True,77.059,"LINESTRING (-35.237995 -7.3732335, -35.238453 -7.3732055, -35.2385536 -7.3731956, -35.2386146 -7.3731856, -35.2386891 -7.3731663)",,,,,
295952218,Quarta Travessa da Avenida Brasil,residential,False,False,56.429,"LINESTRING (-35.241561 -7.3739098, -35.2415697 -7.3744172)",,,,,
299783744,Avenida Brasil,primary,True,False,46.399,"LINESTRING (-35.241561 -7.3739098, -35.2411748 -7.3740754)",,2,PB-066;BR-408,40,
816739874,,residential,False,True,8.451,"LINESTRING (-35.241561 -7.3739098, -35.241565 -7.3738339)",,,,,
295952214,Rua Paraíba,residential,False,True,13.216,"LINESTRING (-35.2415697 -7.3744172, -35.2414919 -7.3745076)",,,,,
295952218,Quarta Travessa da Avenida Brasil,residential,False,True,56.429,"LINESTRING (-35.2415697 -7.3744172, -35.241561 -7.3739098)",,,,,
295952219,Rua Paraná,residential,False,False,211.03699999999998,"LINESTRING (-35.2415697 -7.3744172, -35.2420458 -7.3744171, -35.243022 -7.374417, -35.2434834 -7.3744118)",,,,,
295952219,Rua Paraná,residential,False,True,119.18299999999999,"LINESTRING (-35.2415697 -7.3744172, -35.2413806 -7.3744451, -35.2411419 -7.374493, -35.2405061 -7.3746067)",,,,,
299783744,Avenida Brasil,primary,True,False,67.208,"LINESTRING (-35.2404383 -7.3744142, -35.2398716 -7.3746366)",,2,PB-066;BR-408,40,
640026249,,residential,False,False,22.673,"LINESTRING (-35.2404383 -7.3744142, -35.2405061 -7.3746067)",,,,,
816741454,,residential,False,True,8.845,"LINESTRING (-35.2404383 -7.3744142, -35.240411 -7.3743394)",,,,,
295952219,Rua Paraná,residential,False,True,211.037,"LINESTRING (-35.2434834 -7.3744118, -35.243022 -7.374417, -35.2420458 -7.3744171, -35.2415697 -7.3744172)",,,,,
295952346,Rua Projetada V,residential,False,False,149.57299999999998,"LINESTRING (-35.2434834 -7.3744118, -35.2435586 -7.3734875, -35.2435633 -7.3734223, -35.2435572 -7.3733811, -35.2435465 -7.3733452, -35.2434279 -7.3730984)",,,,,
295952249,Rua Nova Rondônia,residential,False,False,65.923,"LINESTRING (-35.2417789 -7.3751899, -35.2412283 -7.3754208)",,,,,
295952280,Rua Projetada II,residential,False,True,82.205,"LINESTRING (-35.2417789 -7.3751899, -35.2414919 -7.3745076)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,8.89,"LINESTRING (-35.2401101 -7.3753742, -35.2400349 -7.375403)",,,,,
1081171040,Rua Pernambuco,residential,False,True,32.976,"LINESTRING (-35.2401101 -7.3753742, -35.2403735 -7.3752338)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,30.677,"LINESTRING (-35.2385398 -7.3760474, -35.2382868 -7.3761621)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,21.475,"LINESTRING (-35.2385398 -7.3760474, -35.2387198 -7.3759737)",,,,,
"[1053739698, 1053739699, 295952335]",Rua Largo do Pará,residential,False,False,90.05,"LINESTRING (-35.2385398 -7.3760474, -35.2384164 -7.3757835, -35.2383954 -7.3757385, -35.2381963 -7.3753127)",yes,,,,
299783744,Avenida Brasil,primary,True,False,33.239,"LINESTRING (-35.239149 -7.3749485, -35.2388681 -7.3750569)",,2,PB-066;BR-408,40,
816739873,,residential,False,True,8.386,"LINESTRING (-35.239149 -7.3749485, -35.2391303 -7.3748754)",,,,,
"[295952336, 1046475530, 1046475531]",Segunda Travessa da Avenida Brasil,residential,False,False,87.62899999999999,"LINESTRING (-35.239149 -7.3749485, -35.2392443 -7.3753176, -35.239255 -7.3753655, -35.2393438 -7.3757125)",,,,,culvert
43041703,Rua Pernambuco,tertiary,False,False,12.859,"LINESTRING (-35.2393438 -7.3757125, -35.2392373 -7.3757596)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,83.621,"LINESTRING (-35.2393438 -7.3757125, -35.2400349 -7.375403)",,,,,
"[295952336, 1046475530, 1046475531]",Segunda Travessa da Avenida Brasil,residential,False,True,87.62899999999999,"LINESTRING (-35.2393438 -7.3757125, -35.239255 -7.3753655, -35.2392443 -7.3753176, -35.239149 -7.3749485)",,,,,culvert
43041703,Rua Pernambuco,tertiary,False,False,134.639,"LINESTRING (-35.2372969 -7.3765838, -35.2361332 -7.3769502)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,118.876,"LINESTRING (-35.2372969 -7.3765838, -35.2376148 -7.3764669, -35.2382868 -7.3761621)",,,,,
"[295952337, 1059703987, 1059703988]",Primeira Travessa da Avenida Brasil,residential,False,True,76.081,"LINESTRING (-35.2372969 -7.3765838, -35.2371973 -7.3762961, -35.2371769 -7.3762505, -35.2371427 -7.3761947, -35.2369912 -7.3759766)",,,,,culvert
295951717,Rua Espírito Santo,secondary,False,True,7.164,"LINESTRING (-35.2398716 -7.3746366, -35.2398585 -7.3745735)",,,PB-048,,
295952345,Terceira Travessa da Avenida Brasil,tertiary,True,False,10.13,"LINESTRING (-35.2398716 -7.3746366, -35.2398998 -7.3747233)",,,,,
299783744,Avenida Brasil,primary,True,False,12.938,"LINESTRING (-35.2398716 -7.3746366, -35.2397659 -7.3746871)",,2,PB-066;BR-408,40,
299783744,Avenida Brasil,primary,True,False,47.995,"LINESTRING (-35.2434279 -7.3730984, -35.2430309 -7.3732753)",,2,PB-066;BR-408,40,
816739876,,residential,False,True,6.497,"LINESTRING (-35.2434279 -7.3730984, -35.2434064 -7.373044)",,,,,
295952346,Rua Projetada V,residential,False,True,149.573,"LINESTRING (-35.2434279 -7.3730984, -35.2435465 -7.3733452, -35.2435572 -7.3733811, -35.2435633 -7.3734223, -35.2435586 -7.3734875, -35.2434834 -7.3744118)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,21.475,"LINESTRING (-35.2387198 -7.3759737, -35.2385398 -7.3760474)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,61.834,"LINESTRING (-35.2387198 -7.3759737, -35.2392373 -7.3757596)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,102.628,"LINESTRING (-35.2387198 -7.3759737, -35.2391912 -7.3767695)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,102.628,"LINESTRING (-35.2391912 -7.3767695, -35.2387198 -7.3759737)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,56.043,"LINESTRING (-35.2391912 -7.3767695, -35.2395835 -7.3764491)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,22.637,"LINESTRING (-35.2391912 -7.3767695, -35.2390467 -7.3769141)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,85.548,"LINESTRING (-35.2391912 -7.3767695, -35.239316 -7.3768897, -35.2393723 -7.3769362, -35.2394394 -7.3769808, -35.2395366 -7.377034, -35.2398431 -7.3771723)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,86.809,"LINESTRING (-35.2398431 -7.3771723, -35.2405881 -7.3774245)",,,,,
816512292,Rua Dom Carlos Coelho,residential,False,True,57.359,"LINESTRING (-35.2398431 -7.3771723, -35.2396654 -7.3776571)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,85.548,"LINESTRING (-35.2398431 -7.3771723, -35.2395366 -7.377034, -35.2394394 -7.3769808, -35.2393723 -7.3769362, -35.239316 -7.3768897, -35.2391912 -7.3767695)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,86.809,"LINESTRING (-35.2405881 -7.3774245, -35.2398431 -7.3771723)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,79.108,"LINESTRING (-35.2405881 -7.3774245, -35.2412871 -7.3775845)",,,,,
475400092,,residential,False,False,50.841,"LINESTRING (-35.2405881 -7.3774245, -35.2406846 -7.3769774)",,,,,
299783744,Avenida Brasil,primary,True,False,12.174,"LINESTRING (-35.2397659 -7.3746871, -35.239666 -7.3747337)",,2,PB-066;BR-408,40,
816741450,,tertiary,False,False,7.564,"LINESTRING (-35.2397659 -7.3746871, -35.2397438 -7.3746227)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,83.621,"LINESTRING (-35.2400349 -7.375403, -35.2393438 -7.3757125)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,8.89,"LINESTRING (-35.2400349 -7.375403, -35.2401101 -7.3753742)",,,,,
"[1072474400, 1072474401, 475400065]",Terceira Travessa da Avenida Brasil,tertiary,True,False,76.586,"LINESTRING (-35.2400349 -7.375403, -35.2400144 -7.37531, -35.2398058 -7.3748179, -35.2397931 -7.3747595)",yes,,,,
475400075,,residential,False,False,52.39,"LINESTRING (-35.2429504 -7.3764521, -35.2429202 -7.3759819)",,,,,
475400075,,residential,False,True,118.029,"LINESTRING (-35.2429504 -7.3764521, -35.2430329 -7.3775104)",,,,,
475400072,,residential,False,True,47.339,"LINESTRING (-35.2429504 -7.3764521, -35.243232 -7.3764328, -35.2433782 -7.3764175)",,,,,
475400072,,residential,False,False,53.083,"LINESTRING (-35.243859 -7.3763949, -35.2435204 -7.3764082, -35.2433782 -7.3764175)",,,,,
475400072,,residential,False,False,47.339,"LINESTRING (-35.2433782 -7.3764175, -35.243232 -7.3764328, -35.2429504 -7.3764521)",,,,,
475400072,,residential,False,True,53.083,"LINESTRING (-35.2433782 -7.3764175, -35.2435204 -7.3764082, -35.243859 -7.3763949)",,,,,
475400074,,residential,False,True,89.083,"LINESTRING (-35.2433782 -7.3764175, -35.2433923 -7.3767287, -35.2434151 -7.377153, -35.2434205 -7.3772175)",,,,,
475400074,,residential,False,False,89.083,"LINESTRING (-35.2434205 -7.3772175, -35.2434151 -7.377153, -35.2433923 -7.3767287, -35.2433782 -7.3764175)",,,,,
475400075,,residential,False,True,52.39,"LINESTRING (-35.2429202 -7.3759819, -35.2429504 -7.3764521)",,,,,
475400291,Rua José Nunes Machado,residential,False,False,55.878,"LINESTRING (-35.2429202 -7.3759819, -35.2424135 -7.3759783)",,,,,
475400075,,residential,False,False,118.029,"LINESTRING (-35.2430329 -7.3775104, -35.2429504 -7.3764521)",,,,,
475400077,,residential,False,False,160.657,"LINESTRING (-35.2426091 -7.3774094, -35.2425816 -7.3770925, -35.2425702 -7.3770023, -35.2424433 -7.3762164, -35.2424267 -7.3760853, -35.2424135 -7.3759783)",,,,,
475400289,,residential,False,False,41.123,"LINESTRING (-35.2421885 -7.3757989, -35.2421639 -7.3757995, -35.2421289 -7.3758011, -35.2421141 -7.3758029, -35.2420987 -7.3758051, -35.2418225 -7.3758653)",,,,,
475400289,,residential,False,True,37.68300000000001,"LINESTRING (-35.2421885 -7.3757989, -35.2423073 -7.3758149, -35.2423218 -7.3758175, -35.2423305 -7.3758205, -35.2423405 -7.375825, -35.2423757 -7.3758464, -35.2423884 -7.3758536, -35.2423958 -7.3758602, -35.2424005 -7.3758689, -35.2424026 -7.3758817, -35.2424135 -7.3759783)",,,,,
475400081,,residential,False,True,38.939,"LINESTRING (-35.2407946 -7.3763337, -35.2406048 -7.376629)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,False,32.019,"LINESTRING (-35.2407946 -7.3763337, -35.241038 -7.3764907)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,True,66.812,"LINESTRING (-35.2407946 -7.3763337, -35.2402796 -7.3760172)",,,,,
475400081,,residential,False,False,38.939,"LINESTRING (-35.2406048 -7.376629, -35.2407946 -7.3763337)",,,,,
475400083,,residential,False,False,83.848,"LINESTRING (-35.2406048 -7.376629, -35.2399772 -7.3762033)",,,,,
475400083,,residential,False,True,28.899,"LINESTRING (-35.2406048 -7.376629, -35.2408214 -7.3767753)",,,,,
475400083,,residential,False,True,83.848,"LINESTRING (-35.2399772 -7.3762033, -35.2406048 -7.376629)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,39.246,"LINESTRING (-35.2399772 -7.3762033, -35.2402796 -7.3760172)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,51.302,"LINESTRING (-35.2399772 -7.3762033, -35.2395835 -7.3764491)",,,,,
475400083,,residential,False,False,28.899,"LINESTRING (-35.2408214 -7.3767753, -35.2406048 -7.376629)",,,,,
475400092,,residential,False,False,39.648,"LINESTRING (-35.2408214 -7.3767753, -35.241038 -7.3764907)",,,,,
475400092,,residential,False,True,27.066,"LINESTRING (-35.2408214 -7.3767753, -35.2406846 -7.3769774)",,,,,
475400084,,residential,False,True,48.552,"LINESTRING (-35.241508 -7.3771869, -35.2414092 -7.3776124)",,,,,
475400093,Rua João Paes de Andrade,residential,False,False,72.661,"LINESTRING (-35.241508 -7.3771869, -35.2421437 -7.3773588)",,,,,
475400093,Rua João Paes de Andrade,residential,False,True,93.761,"LINESTRING (-35.241508 -7.3771869, -35.2409863 -7.3770626, -35.2408462 -7.3770247, -35.2406846 -7.3769774)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,13.817,"LINESTRING (-35.2414092 -7.3776124, -35.2412871 -7.3775845)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,71.187,"LINESTRING (-35.2414092 -7.3776124, -35.2420382 -7.3777564)",,,,,
475400084,,residential,False,False,48.552,"LINESTRING (-35.2414092 -7.3776124, -35.241508 -7.3771869)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,71.187,"LINESTRING (-35.2420382 -7.3777564, -35.2414092 -7.3776124)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,False,45.716,"LINESTRING (-35.2420382 -7.3777564, -35.2421437 -7.3773588)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,False,65.172,"LINESTRING (-35.2421437 -7.377166, -35.2420579 -7.3765861)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,True,21.438,"LINESTRING (-35.2421437 -7.377166, -35.2421437 -7.3773588)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,True,143.198,"LINESTRING (-35.2421437 -7.377166, -35.241038 -7.3764907)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,False,143.198,"LINESTRING (-35.241038 -7.3764907, -35.2421437 -7.377166)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,True,32.019,"LINESTRING (-35.241038 -7.3764907, -35.2407946 -7.3763337)",,,,,
475400092,,residential,False,False,52.435,"LINESTRING (-35.241038 -7.3764907, -35.2413259 -7.3761154)",,,,,
475400092,,residential,False,True,39.648,"LINESTRING (-35.241038 -7.3764907, -35.2408214 -7.3767753)",,,,,
475400088,Rua João Marinho de Andrade,residential,False,False,66.812,"LINESTRING (-35.2402796 -7.3760172, -35.2407946 -7.3763337)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,58.354,"LINESTRING (-35.2402796 -7.3760172, -35.2407219 -7.3757291)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,39.246,"LINESTRING (-35.2402796 -7.3760172, -35.2399772 -7.3762033)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,True,65.172,"LINESTRING (-35.2420579 -7.3765861, -35.2421437 -7.377166)",,,,,
475400090,Rua José da Costa,residential,False,True,96.205,"LINESTRING (-35.2420579 -7.3765861, -35.2413259 -7.3761154)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,False,86.039,"LINESTRING (-35.2420579 -7.3765861, -35.2419667 -7.3761129, -35.2419499 -7.3760444, -35.2419298 -7.3759979, -35.2418976 -7.3759447, -35.2418225 -7.3758653)",,,,,
475400090,Rua José da Costa,residential,False,False,96.205,"LINESTRING (-35.2413259 -7.3761154, -35.2420579 -7.3765861)",,,,,
475400090,Rua José da Costa,residential,False,True,79.256,"LINESTRING (-35.2413259 -7.3761154, -35.2407219 -7.3757291)",,,,,
475400092,,residential,False,False,54.471,"LINESTRING (-35.2413259 -7.3761154, -35.2416164 -7.3757192)",,,,,
475400092,,residential,False,True,52.435,"LINESTRING (-35.2413259 -7.3761154, -35.241038 -7.3764907)",,,,,
475400092,,residential,False,True,54.471,"LINESTRING (-35.2416164 -7.3757192, -35.2413259 -7.3761154)",,,,,
475400287,,residential,False,False,54.153,"LINESTRING (-35.2416164 -7.3757192, -35.2412283 -7.3754208)",,,,,
475400287,,residential,False,True,27.937,"LINESTRING (-35.2416164 -7.3757192, -35.2418225 -7.3758653)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,False,21.438,"LINESTRING (-35.2421437 -7.3773588, -35.2421437 -7.377166)",,,,,
475400086,Rua Joaquim Pereira Campos,residential,False,True,45.716,"LINESTRING (-35.2421437 -7.3773588, -35.2420382 -7.3777564)",,,,,
475400093,Rua João Paes de Andrade,residential,False,True,72.661,"LINESTRING (-35.2421437 -7.3773588, -35.241508 -7.3771869)",,,,,
475400092,,residential,False,False,27.066,"LINESTRING (-35.2406846 -7.3769774, -35.2408214 -7.3767753)",,,,,
475400092,,residential,False,True,50.841,"LINESTRING (-35.2406846 -7.3769774, -35.2405881 -7.3774245)",,,,,
475400093,Rua João Paes de Andrade,residential,False,False,93.761,"LINESTRING (-35.2406846 -7.3769774, -35.2408462 -7.3770247, -35.2409863 -7.3770626, -35.241508 -7.3771869)",,,,,
475400093,Rua João Paes de Andrade,residential,False,True,135.214,"LINESTRING (-35.2406846 -7.3769774, -35.2400771 -7.3767314, -35.2400013 -7.3766915, -35.2398022 -7.3765818, -35.2395835 -7.3764491)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,61.834,"LINESTRING (-35.2392373 -7.3757596, -35.2387198 -7.3759737)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,12.859,"LINESTRING (-35.2392373 -7.3757596, -35.2393438 -7.3757125)",,,,,
475400093,Rua João Paes de Andrade,residential,False,False,85.648,"LINESTRING (-35.2392373 -7.3757596, -35.2395835 -7.3764491)",,,,,
475400095,Praça Nossa Senhora das Graças,residential,False,True,66.544,"LINESTRING (-35.2387883 -7.3763733, -35.2390467 -7.3769141)",,,,,
475400095,Praça Nossa Senhora das Graças,residential,False,False,66.544,"LINESTRING (-35.2390467 -7.3769141, -35.2387883 -7.3763733)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,22.637,"LINESTRING (-35.2390467 -7.3769141, -35.2391912 -7.3767695)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,59.209,"LINESTRING (-35.2390467 -7.3769141, -35.2390075 -7.3769721, -35.2389854 -7.377016, -35.2389579 -7.3770759, -35.2389351 -7.3771384, -35.2388489 -7.3774064)",,,,,
475400097,Travessa António Gomes Coutinho,residential,False,True,70.576,"LINESTRING (-35.2356744 -7.3771017, -35.2358701 -7.377706)",,,,,
475400272,Rua Pernambuco,tertiary,False,False,52.531,"LINESTRING (-35.2356744 -7.3771017, -35.2352235 -7.3772541)",,,,,
"[475400272, 475400275, 43041703]",Rua Pernambuco,tertiary,False,True,53.326,"LINESTRING (-35.2356744 -7.3771017, -35.2358552 -7.3770413, -35.2360099 -7.376989, -35.2361332 -7.3769502)",yes,,,,
475400097,Travessa António Gomes Coutinho,residential,False,False,70.576,"LINESTRING (-35.2358701 -7.377706, -35.2356744 -7.3771017)",,,,,
475400097,Travessa António Gomes Coutinho,residential,False,True,64.328,"LINESTRING (-35.2358701 -7.377706, -35.2360632 -7.3782519)",,,,,
475400099,Rua Rosendo Inácio da Silva,residential,False,True,47.437,"LINESTRING (-35.2358701 -7.377706, -35.2354717 -7.3778669)",,,,,
475400101,Rua Leopira Gomes Nogueira,residential,False,True,52.03,"LINESTRING (-35.2417883 -7.3782844, -35.2416825 -7.3787404)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,False,72.218,"LINESTRING (-35.2417883 -7.3782844, -35.2411606 -7.3780992)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,True,114.134,"LINESTRING (-35.2417883 -7.3782844, -35.2427741 -7.3785971)",,,,,
475400101,Rua Leopira Gomes Nogueira,residential,False,False,52.03,"LINESTRING (-35.2416825 -7.3787404, -35.2417883 -7.3782844)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,False,72.886,"LINESTRING (-35.2416825 -7.3787404, -35.2410471 -7.3785599)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,True,94.256,"LINESTRING (-35.2388489 -7.3774064, -35.2396654 -7.3776571)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,51.569,"LINESTRING (-35.2388489 -7.3774064, -35.2387054 -7.3778478)",,,,,
"[475400105, 475400103]","['Travessa António Gomes', 'Rua Francisca Cândida de Oliveira']",residential,False,False,231.626,"LINESTRING (-35.2388489 -7.3774064, -35.2377959 -7.3770799, -35.2377312 -7.3770606, -35.2376869 -7.3770493, -35.2376507 -7.3770439, -35.2375954 -7.3770476, -35.2375592 -7.3770549, -35.2375102 -7.3770656, -35.2368464 -7.3773003)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,59.209,"LINESTRING (-35.2388489 -7.3774064, -35.2389351 -7.3771384, -35.2389579 -7.3770759, -35.2389854 -7.377016, -35.2390075 -7.3769721, -35.2390467 -7.3769141)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,False,94.256,"LINESTRING (-35.2396654 -7.3776571, -35.2388489 -7.3774064)",,,,,
816512292,Rua Dom Carlos Coelho,residential,False,False,57.359,"LINESTRING (-35.2396654 -7.3776571, -35.2398431 -7.3771723)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,True,172.057,"LINESTRING (-35.2396654 -7.3776571, -35.2402367 -7.37783, -35.2411606 -7.3780992)",,,,,
816512292,Rua Dom Carlos Coelho,residential,False,True,52.619,"LINESTRING (-35.2396654 -7.3776571, -35.2395869 -7.3778971, -35.2395393 -7.3780335, -35.2395125 -7.3781053)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,True,72.218,"LINESTRING (-35.2411606 -7.3780992, -35.2417883 -7.3782844)",,,,,
475400154,Rua Monsenhor Júlio Maria,residential,False,False,52.734,"LINESTRING (-35.2411606 -7.3780992, -35.2410471 -7.3785599)",,,,,
475400154,Rua Monsenhor Júlio Maria,residential,False,True,58.908,"LINESTRING (-35.2411606 -7.3780992, -35.2412871 -7.3775845)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,False,172.057,"LINESTRING (-35.2411606 -7.3780992, -35.2402367 -7.37783, -35.2396654 -7.3776571)",,,,,
475400103,Rua Francisca Cândida de Oliveira,residential,False,False,114.134,"LINESTRING (-35.2427741 -7.3785971, -35.2417883 -7.3782844)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,31.075,"LINESTRING (-35.238619 -7.3781138, -35.2387054 -7.3778478)",,,,,
"[475400105, 475400107]","['Rua Austremônio Borges Nunes', 'Travessa António Gomes']",residential,False,True,286.60900000000004,"LINESTRING (-35.238619 -7.3781138, -35.2365594 -7.3775035, -35.2365277 -7.3774922, -35.2365159 -7.3774866, -35.2365113 -7.3774819, -35.2365091 -7.3774776, -35.2365077 -7.377469, -35.2365099 -7.3774625, -35.2365126 -7.3774581, -35.2365211 -7.3774514, -35.2365346 -7.3774423, -35.2365775 -7.3774203, -35.2368464 -7.3773003)",,,,,
"[816743712, 475400157, 816743711]",Rua Domício da Costa Leite,residential,False,True,66.488,"LINESTRING (-35.238619 -7.3781138, -35.2384852 -7.378497, -35.2384503 -7.3785921, -35.2384208 -7.3786785)",yes,,,,
475400109,Rua António Pessoa Guedes,residential,False,True,213.849,"LINESTRING (-35.2368464 -7.3773003, -35.2387054 -7.3778478)",,,,,
"[475400105, 475400107]","['Rua Austremônio Borges Nunes', 'Travessa António Gomes']",residential,False,False,286.60900000000004,"LINESTRING (-35.2368464 -7.3773003, -35.2365775 -7.3774203, -35.2365346 -7.3774423, -35.2365211 -7.3774514, -35.2365126 -7.3774581, -35.2365099 -7.3774625, -35.2365077 -7.377469, -35.2365091 -7.3774776, -35.2365113 -7.3774819, -35.2365159 -7.3774866, -35.2365277 -7.3774922, -35.2365594 -7.3775035, -35.238619 -7.3781138)",,,,,
"[475400105, 475400103]","['Rua Francisca Cândida de Oliveira', 'Travessa António Gomes']",residential,False,True,231.62599999999998,"LINESTRING (-35.2368464 -7.3773003, -35.2375102 -7.3770656, -35.2375592 -7.3770549, -35.2375954 -7.3770476, -35.2376507 -7.3770439, -35.2376869 -7.3770493, -35.2377312 -7.3770606, -35.2377959 -7.3770799, -35.2388489 -7.3774064)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,False,213.849,"LINESTRING (-35.2387054 -7.3778478, -35.2368464 -7.3773003)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,True,93.495,"LINESTRING (-35.2387054 -7.3778478, -35.2395125 -7.3781053)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,51.569,"LINESTRING (-35.2387054 -7.3778478, -35.2388489 -7.3774064)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,31.075,"LINESTRING (-35.2387054 -7.3778478, -35.238619 -7.3781138)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,False,93.495,"LINESTRING (-35.2395125 -7.3781053, -35.2387054 -7.3778478)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,True,176.615,"LINESTRING (-35.2395125 -7.3781053, -35.2410471 -7.3785599)",,,,,
