osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,junction,maxspeed
308975748,,residential,False,False,111.307,"LINESTRING (-53.3095694 -25.7859205, -53.3106029 -25.7855517)",,,,
308975748,,residential,False,True,15.192,"LINESTRING (-53.3095694 -25.7859205, -53.3094285 -25.7859712)",,,,
169871824,,primary,True,False,120.492,"LINESTRING (-53.3094285 -25.7859712, -53.308998 -25.7849593)",Avenida Nicolau Inácio,2,,40
308975748,,residential,False,False,15.192,"LINESTRING (-53.3094285 -25.7859712, -53.3095694 -25.7859205)",,,,
765242352,,residential,False,True,53.633,"LINESTRING (-53.3050565 -25.7806542, -53.3055045 -25.7809186)",Rua Urubicí,,,
308975744,,unclassified,False,True,57.903,"LINESTRING (-53.3050573 -25.7833886, -53.3048561 -25.7829004)",,,,
309659241,,unclassified,False,False,110.925,"LINESTRING (-53.3050573 -25.7833886, -53.3057224 -25.7826606, -53.3057398 -25.7826359, -53.3057492 -25.7826117)",,,,
309659241,,unclassified,False,True,103.584,"LINESTRING (-53.3050573 -25.7833886, -53.3047415 -25.783742, -53.3043979 -25.7841063)",,,,
308975743,,unclassified,False,True,106.841,"LINESTRING (-53.3043979 -25.7841063, -53.303985 -25.7832203)",,,,
309659241,,unclassified,False,False,103.584,"LINESTRING (-53.3043979 -25.7841063, -53.3047415 -25.783742, -53.3050573 -25.7833886)",,,,
309659241,,unclassified,False,True,63.47,"LINESTRING (-53.3043979 -25.7841063, -53.3043149 -25.7841743, -53.3042412 -25.7841973, -53.3041473 -25.7842009, -53.3037999 -25.7841647)",,,,
309659241,,unclassified,False,False,63.47,"LINESTRING (-53.3037999 -25.7841647, -53.3041473 -25.7842009, -53.3042412 -25.7841973, -53.3043149 -25.7841743, -53.3043979 -25.7841063)",,,,
946716872,,tertiary_link,False,True,6.513,"LINESTRING (-53.312267 -25.7774224, -53.3123237 -25.7774511)",,,,
946716872,,tertiary_link,False,False,6.513,"LINESTRING (-53.3123237 -25.7774511, -53.312267 -25.7774224)",,,,
946716879,PR-281,tertiary,True,False,60.751,"LINESTRING (-53.3123237 -25.7774511, -53.3119758 -25.7778987)",,,,
946716873,,tertiary_link,False,True,6.481,"LINESTRING (-53.3109249 -25.7791491, -53.3109769 -25.7791838)",,,,
946716878,PR-281,tertiary,True,False,51.876,"LINESTRING (-53.3109249 -25.7791491, -53.311222 -25.7787669)",,,,
946716873,,tertiary_link,False,False,6.481,"LINESTRING (-53.3109769 -25.7791838, -53.3109249 -25.7791491)",,,,
946716879,PR-281,tertiary,True,False,67.25,"LINESTRING (-53.3109769 -25.7791838, -53.3105918 -25.7796793)",,,,
946716874,,tertiary_link,False,True,6.47,"LINESTRING (-53.3101007 -25.7802249, -53.3101551 -25.7802563)",,,,
946716878,PR-281,tertiary,True,False,77.954,"LINESTRING (-53.3101007 -25.7802249, -53.3102728 -25.7799879, -53.310539 -25.7796456)",,,,
946716874,,tertiary_link,False,False,6.47,"LINESTRING (-53.3101551 -25.7802563, -53.3101007 -25.7802249)",,,,
946716879,PR-281,tertiary,True,False,45.951,"LINESTRING (-53.3101551 -25.7802563, -53.309904 -25.7806022)",,,,
946716875,,tertiary_link,False,True,6.502,"LINESTRING (-53.3095911 -25.7809014, -53.3096412 -25.7809386)",,,,
946716878,PR-281,tertiary,True,False,45.183,"LINESTRING (-53.3095911 -25.7809014, -53.3098508 -25.7805691)",,,,
946716875,,tertiary_link,False,False,6.502,"LINESTRING (-53.3096412 -25.7809386, -53.3095911 -25.7809014)",,,,
946716879,PR-281,tertiary,True,False,76.226,"LINESTRING (-53.3096412 -25.7809386, -53.3093517 -25.7813093, -53.3092372 -25.7815175)",,,,
180871024,,residential,False,False,113.154,"LINESTRING (-53.3091784 -25.7814774, -53.3082645 -25.7808788)",Rua Irmã Maria Bernarda,,,
180871024,,residential,False,True,7.385,"LINESTRING (-53.3091784 -25.7814774, -53.3092372 -25.7815175)",Rua Irmã Maria Bernarda,,,
946716878,PR-281,tertiary,True,False,76.342,"LINESTRING (-53.3091784 -25.7814774, -53.3092987 -25.7812759, -53.3095911 -25.7809014)",,,,
180871000,,residential,False,False,111.812,"LINESTRING (-53.3098508 -25.7805691, -53.3089323 -25.7799972)",Rua Treze de Maio,,,
180871000,,residential,False,True,6.475,"LINESTRING (-53.3098508 -25.7805691, -53.309904 -25.7806022)",Rua Treze de Maio,,,
946716878,PR-281,tertiary,True,False,45.727,"LINESTRING (-53.3098508 -25.7805691, -53.3101007 -25.7802249)",,,,
180871030,,residential,False,False,108.641,"LINESTRING (-53.310539 -25.7796456, -53.3096538 -25.7790806)",Rua Ponta Grossa,,,
180871030,,residential,False,True,6.48,"LINESTRING (-53.310539 -25.7796456, -53.3105918 -25.7796793)",Rua Ponta Grossa,,,
946716878,PR-281,tertiary,True,False,67.387,"LINESTRING (-53.310539 -25.7796456, -53.3109249 -25.7791491)",,,,
765242357,,residential,False,False,108.057,"LINESTRING (-53.311222 -25.7787669, -53.3103405 -25.7782063)",Rua Curitiba,,,
765242357,,residential,False,True,6.482,"LINESTRING (-53.311222 -25.7787669, -53.3112749 -25.7788005)",Rua Curitiba,,,
946716878,PR-281,tertiary,True,False,87.037,"LINESTRING (-53.311222 -25.7787669, -53.3117204 -25.7781256)",,,,
180871011,,residential,False,False,108.369,"LINESTRING (-53.311923 -25.7778649, -53.3110406 -25.7773006)",Rua Maringá,,,
180871011,,residential,False,True,6.487,"LINESTRING (-53.311923 -25.7778649, -53.3119758 -25.7778987)",Rua Maringá,,,
946716878,PR-281,tertiary,True,False,60.062,"LINESTRING (-53.311923 -25.7778649, -53.312267 -25.7774224)",,,,
169871824,,primary,True,False,54.77,"LINESTRING (-53.3106034 -25.7776266, -53.3109212 -25.7772257)",Avenida Nicolau Inácio,2,,40
309659218,,primary,True,False,14.68,"LINESTRING (-53.3107401 -25.7776918, -53.310655 -25.7777993)",Avenida Nicolau Inácio,2,,
946816296,,primary_link,True,False,17.287,"LINESTRING (-53.3107401 -25.7776918, -53.3106986 -25.7776961, -53.310661 -25.7776858, -53.3106235 -25.7776659, -53.3106034 -25.7776266)",,,,
169871824,,primary,True,False,13.794,"LINESTRING (-53.3105242 -25.7777281, -53.3106034 -25.7776266)",Avenida Nicolau Inácio,2,,40
946816297,,primary_link,True,False,16.396,"LINESTRING (-53.3105242 -25.7777281, -53.3105745 -25.7777311, -53.3106101 -25.7777504, -53.3106416 -25.7777752, -53.310655 -25.7777993)",,,,
309659218,,primary,True,False,55.134,"LINESTRING (-53.310655 -25.7777993, -53.3103405 -25.7782063)",Avenida Nicolau Inácio,2,,
169871824,,primary,True,False,53.513,"LINESTRING (-53.309912 -25.7785149, -53.3102144 -25.7781181)",Avenida Nicolau Inácio,2,,40
309659218,,primary,True,False,14.089,"LINESTRING (-53.3100481 -25.7785807, -53.309966 -25.7786836)",Avenida Nicolau Inácio,2,,
946816298,,primary_link,True,False,17.262999999999998,"LINESTRING (-53.3100481 -25.7785807, -53.3099965 -25.7785855, -53.3099576 -25.7785701, -53.3099321 -25.7785511, -53.309912 -25.7785149)",,,,
169871824,,primary,True,False,13.053,"LINESTRING (-53.3098389 -25.7786121, -53.309912 -25.7785149)",Avenida Nicolau Inácio,2,,40
946816299,,primary_link,True,False,15.601999999999999,"LINESTRING (-53.3098389 -25.7786121, -53.3098657 -25.7786145, -53.309904 -25.778629, -53.3099408 -25.7786549, -53.309966 -25.7786836)",,,,
309659218,,primary,True,False,54.092,"LINESTRING (-53.309966 -25.7786836, -53.3096538 -25.7790806)",Avenida Nicolau Inácio,2,,
169871824,,primary,True,False,13.174,"LINESTRING (-53.3091375 -25.7795021, -53.3092146 -25.7794061)",Avenida Nicolau Inácio,2,,40
946816300,,primary_link,True,False,15.510000000000002,"LINESTRING (-53.3091375 -25.7795021, -53.3091798 -25.7795081, -53.3092106 -25.7795238, -53.3092448 -25.779548, -53.3092669 -25.7795703)",,,,
309659218,,primary,True,False,58.101,"LINESTRING (-53.3092669 -25.7795703, -53.3089323 -25.7799972)",Avenida Nicolau Inácio,2,,
309659218,,primary,True,False,12.123,"LINESTRING (-53.3093373 -25.7794816, -53.3092669 -25.7795703)",Avenida Nicolau Inácio,2,,
946816301,,primary_link,True,False,15.762999999999998,"LINESTRING (-53.3093373 -25.7794816, -53.3093052 -25.7794785, -53.3092703 -25.7794641, -53.3092415 -25.7794453, -53.3092146 -25.7794061)",,,,
169871824,,primary,True,False,55.642,"LINESTRING (-53.3092146 -25.7794061, -53.3095425 -25.7790021)",Avenida Nicolau Inácio,2,,40
169871824,,primary,True,False,52.594,"LINESTRING (-53.3085119 -25.7803046, -53.3087988 -25.7799084)",Avenida Nicolau Inácio,2,,40
309659218,,primary,True,False,13.221,"LINESTRING (-53.30864 -25.7803849, -53.3085649 -25.7804827)",Avenida Nicolau Inácio,2,,
946816302,,primary_link,True,False,17.469,"LINESTRING (-53.30864 -25.7803849, -53.3085997 -25.7803861, -53.3085709 -25.780377, -53.3085334 -25.7803523, -53.3085119 -25.7803046)",,,,
309659218,,primary,True,False,53.335,"LINESTRING (-53.3085649 -25.7804827, -53.3082645 -25.7808788)",Avenida Nicolau Inácio,2,,
169871824,,primary,True,False,12.669,"LINESTRING (-53.3084388 -25.7803976, -53.3085119 -25.7803046)",Avenida Nicolau Inácio,2,,40
946816303,,primary_link,True,False,16.524,"LINESTRING (-53.3084388 -25.7803976, -53.3084817 -25.780409, -53.3085069 -25.7804208, -53.3085444 -25.7804477, -53.3085649 -25.7804827)",,,,
946816311,,residential,False,False,29.953,"LINESTRING (-53.3090946 -25.7773428, -53.3092956 -25.7775423)",,,,
946716878,PR-281,tertiary,True,False,35.382,"LINESTRING (-53.3117204 -25.7781256, -53.311923 -25.7778649)",,,,
946822498,,tertiary_link,False,True,6.487,"LINESTRING (-53.3117204 -25.7781256, -53.3117728 -25.7781599)",,,,
946716879,PR-281,tertiary,True,False,86.945,"LINESTRING (-53.3117728 -25.7781599, -53.3112749 -25.7788005)",,,,
946822498,,tertiary_link,False,False,6.487,"LINESTRING (-53.3117728 -25.7781599, -53.3117204 -25.7781256)",,,,
180871017,,residential,False,False,157.832,"LINESTRING (-53.312998 -25.7812313, -53.3115238 -25.7817339)",Rua Madre Cabrini,,,
180871017,,residential,False,True,6.94,"LINESTRING (-53.312998 -25.7812313, -53.3130617 -25.7812067)",Rua Madre Cabrini,,,
180871030,,residential,False,False,179.209,"LINESTRING (-53.312998 -25.7812313, -53.3115492 -25.780285)",Rua Ponta Grossa,,,
