osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,junction,ref
414154312,False,2,Rua Dona Ana Escobar,residential,30,False,102.721,,"LINESTRING (-46.1477583 -22.7568582, -46.1486812 -22.7572175)",,
906427869,True,2,Rua Doutor José Rodrigues Seabra,secondary,40,False,81.4,,"LINESTRING (-46.1477583 -22.7568582, -46.1474853 -22.7575456)",,
385162146,False,2,Travessa A,residential,30,True,73.536,,"LINESTRING (-46.1450025 -22.7591039, -46.144304 -22.7592538)",,
285029910,False,2,Rua Beira Rio,residential,30,False,34.488,,"LINESTRING (-46.1450025 -22.7591039, -46.1451085 -22.7593096, -46.1451386 -22.7593872)",,
285029910,False,2,Rua Beira Rio,residential,30,True,124.86699999999999,,"LINESTRING (-46.1450025 -22.7591039, -46.1449202 -22.7589809, -46.1441642 -22.7583719, -46.1441165 -22.7583428)",,
285029913,False,2,Rua Doutor Hugo Fusco,residential,30,False,87.33200000000001,,"LINESTRING (-46.1437712 -22.7584453, -46.1436528 -22.7585814, -46.1433764 -22.7591366)",,
674467383,True,,Rua Doutor Hugo Fusco,residential,,False,22.662,,"LINESTRING (-46.1437712 -22.7584453, -46.1438032 -22.7583953, -46.1438284 -22.7583743, -46.1438753 -22.7583424, -46.1439325 -22.7583124)",,
1126727596,False,2,Rua da Glória,residential,30,False,47.484,,"LINESTRING (-46.1430601 -22.7594485, -46.1433764 -22.7591366)",,
414154270,False,2,Rua Alípio Ferreira Goios,tertiary,40,True,61.424,,"LINESTRING (-46.1402289 -22.7528115, -46.1401801 -22.7528659, -46.1400032 -22.7530453, -46.1398865 -22.753117, -46.1397807 -22.7531678)",,
"[416490265, 416490266, 442749964]",False,2,Avenida Rio Branco,tertiary,40,"[False, True]",206.904,yes,"LINESTRING (-46.1402289 -22.7528115, -46.1409145 -22.7532432, -46.1412323 -22.7534287, -46.1414422 -22.7535542, -46.1419205 -22.7538251)",,
30616911,True,3,Rua Professor Francisco Manoel do Nascimento,residential,30,False,54.028,,"LINESTRING (-46.143882 -22.7567254, -46.1443954 -22.7568347)",,
285029904,False,2,Rua Claudio Manoel da Costa,residential,30,True,60.174,,"LINESTRING (-46.143882 -22.7567254, -46.1440269 -22.756201)",,
"[1125528762, 414154286]",True,1,"['Rua Tomaz Antônio Gonzaga', 'Praça Capitão Antônio Domiciano']",tertiary,40,False,77.623,,"LINESTRING (-46.1425424 -22.7542218, -46.1424285 -22.7541335, -46.1419205 -22.7538251)",,
285036296,True,1,Rua Maura da Silva Souza,residential,30,False,61.846,,"LINESTRING (-46.1422002 -22.7546798, -46.1425424 -22.7542218)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,True,22.207,,"LINESTRING (-46.1422002 -22.7546798, -46.1423738 -22.7547992)",,
"[285036298, 414154279]",False,2,"['Rua Maria Antônia Ferreira da Silva', 'Rua Paulo Batista Silva']",residential,"['40', '30']",False,87.22399999999999,,"LINESTRING (-46.1422002 -22.7546798, -46.1419169 -22.7545086, -46.1416737 -22.7547361, -46.1415863 -22.7548657)",,
285036297,True,1,Rua José Batista da Silva,residential,30,False,65.826,,"LINESTRING (-46.1430592 -22.754515, -46.1427048 -22.7550086)",,
414154286,True,1,Rua Tomaz Antônio Gonzaga,tertiary,40,False,62.219,,"LINESTRING (-46.1430592 -22.754515, -46.1425424 -22.7542218)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,False,41.16,,"LINESTRING (-46.1427048 -22.7550086, -46.1423738 -22.7547992)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,True,17.655,,"LINESTRING (-46.1427048 -22.7550086, -46.1428438 -22.7551023)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,False,38.564,,"LINESTRING (-46.1431528 -22.7553, -46.1428438 -22.7551023)",,
414154279,False,2,Rua Maria Antônia Ferreira da Silva,residential,40,False,53.212,,"LINESTRING (-46.1415863 -22.7548657, -46.1413144 -22.7552733)",,
"[414154275, 285036299, 414154279]",False,2,"['Rua Benedito Miranda Lima', 'Rua Maria Antônia Ferreira da Silva', 'Rua Bejamim Ramos da Silva']",residential,"['40', '30']","[False, True]",346.323,,"LINESTRING (-46.1415863 -22.7548657, -46.1408598 -22.7542068, -46.1402186 -22.7542564, -46.1401755 -22.7542897, -46.1401987 -22.7543315, -46.1412518 -22.7553362, -46.1413144 -22.7552733)",,
"[285036298, 414154279]",False,2,"['Rua Maria Antônia Ferreira da Silva', 'Rua Paulo Batista Silva']",residential,"['40', '30']",True,87.22399999999999,,"LINESTRING (-46.1415863 -22.7548657, -46.1416737 -22.7547361, -46.1419169 -22.7545086, -46.1422002 -22.7546798)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,False,17.655,,"LINESTRING (-46.1428438 -22.7551023, -46.1427048 -22.7550086)",,
285036298,False,2,Rua Paulo Batista Silva,residential,30,True,38.564,,"LINESTRING (-46.1428438 -22.7551023, -46.1431528 -22.7553)",,
"[414154281, 414154278]",False,2,"['Rua Geraldo Batista da Silva', 'Rua Otacílio Paiva Souza']",residential,30,True,159.404,,"LINESTRING (-46.1428438 -22.7551023, -46.1423515 -22.7557888, -46.1422592 -22.7558516, -46.1417949 -22.7555843)",,
442749965,False,2,Travessa Capitão Antônio Domiciano,residential,30,False,80.597,,"LINESTRING (-46.1427848 -22.7537263, -46.1432829 -22.7531656)",,
414154290,True,1,Rua Doutor Silviano Brandão,tertiary,40,False,98.325,,"LINESTRING (-46.1427848 -22.7537263, -46.1432493 -22.7540712, -46.1435126 -22.754301)",,
442749965,False,2,Travessa Capitão Antônio Domiciano,residential,30,True,80.597,,"LINESTRING (-46.1432829 -22.7531656, -46.1427848 -22.7537263)",,
414154286,True,1,Rua Tomaz Antônio Gonzaga,tertiary,40,False,18.59,,"LINESTRING (-46.143217 -22.7545973, -46.1430592 -22.754515)",,
285036301,True,1,Rua Sete de Julho,tertiary,30,False,44.769,,"LINESTRING (-46.1435126 -22.754301, -46.143217 -22.7545973)",,
442749966,True,1,Rua Doutor Silviano Brandão,tertiary,40,False,165.191,,"LINESTRING (-46.1435126 -22.754301, -46.1439311 -22.7546254, -46.1441558 -22.7547763, -46.1443397 -22.7548604, -46.1447722 -22.7549834, -46.1448992 -22.755001)",,
414154300,True,1,Rua Virgílio de Melo Franco,residential,30,False,109.404,,"LINESTRING (-46.148109 -22.7577495, -46.1491202 -22.7580634)",,
1125921907,False,2,,residential,30,False,10.414,,"LINESTRING (-46.148109 -22.7577495, -46.1480813 -22.7578396)",,
676636132,False,2,Rua Coronel Elpídio Campos do Amaral,residential,30,True,71.201,,"LINESTRING (-46.1478792 -22.7584522, -46.1480813 -22.7578396)",,
677900311,False,2,Rua Major José Theotônio de Campos,residential,30,False,71.906,,"LINESTRING (-46.1478792 -22.7584522, -46.1472112 -22.7582554)",,
677900311,False,2,Rua Major José Theotônio de Campos,residential,30,True,45.883,,"LINESTRING (-46.1478792 -22.7584522, -46.1483075 -22.7585717)",,
676636132,False,2,Rua Coronel Elpídio Campos do Amaral,residential,30,False,145.306,,"LINESTRING (-46.1478792 -22.7584522, -46.1477803 -22.7588047, -46.1478852 -22.7595821, -46.147923 -22.7597375)",,
"[1125921905, 285036303]",False,2,"['Rua Professora Avelina Chaves Paiva', 'Rua da Serrania']",residential,30,True,151.263,,"LINESTRING (-46.147923 -22.7597375, -46.1483329 -22.7593614, -46.1483887 -22.7593391, -46.1483075 -22.7585717)",,
"[676636131, 676636132]",False,2,"['Rua Coronel Elpídio Campos do Amaral', 'Rua Vista Alegre']",residential,30,False,155.632,,"LINESTRING (-46.147923 -22.7597375, -46.1482475 -22.7601575, -46.1490292 -22.7596459)",,
676636132,False,2,Rua Coronel Elpídio Campos do Amaral,residential,30,True,145.306,,"LINESTRING (-46.147923 -22.7597375, -46.1478852 -22.7595821, -46.1477803 -22.7588047, -46.1478792 -22.7584522)",,
"[676636131, 676636132]",False,2,"['Rua Coronel Elpídio Campos do Amaral', 'Rua Vista Alegre']",residential,30,True,155.632,,"LINESTRING (-46.1490292 -22.7596459, -46.1482475 -22.7601575, -46.147923 -22.7597375)",,
676636136,False,2,Rua Bom Jesus,residential,30,True,83.993,,"LINESTRING (-46.1490292 -22.7596459, -46.1490849 -22.7592562, -46.1491362 -22.758897)",,
1126105665,True,1,Praça Bom Jesus,residential,30,False,20.22,,"LINESTRING (-46.1491362 -22.758897, -46.1489467 -22.7588467)",,
676636136,False,2,Rua Bom Jesus,residential,30,False,83.993,,"LINESTRING (-46.1491362 -22.758897, -46.1490849 -22.7592562, -46.1490292 -22.7596459)",,
677900311,False,2,Rua Major José Theotônio de Campos,residential,30,False,45.883,,"LINESTRING (-46.1483075 -22.7585717, -46.1478792 -22.7584522)",,
677900311,False,2,Rua Major José Theotônio de Campos,residential,30,True,69.849,,"LINESTRING (-46.1483075 -22.7585717, -46.1489649 -22.7587363)",,
"[1125921905, 285036303]",False,2,"['Rua Professora Avelina Chaves Paiva', 'Rua da Serrania']",residential,30,False,151.263,,"LINESTRING (-46.1483075 -22.7585717, -46.1483887 -22.7593391, -46.1483329 -22.7593614, -46.147923 -22.7597375)",,
"[414154274, 414158859]",False,2,"['Rua Edith Augusta de Campos', 'Rua Graziela Campos Vargas']",residential,30,False,180.575,,"LINESTRING (-46.1401841 -22.7575111, -46.1405996 -22.7570227, -46.1396777 -22.7564901)",,
285038235,False,2,Rua Arnaldina Franco Campos,residential,30,False,76.422,,"LINESTRING (-46.1396777 -22.7564901, -46.1400563 -22.7558981)",,
"[414154274, 414158859]",False,2,"['Rua Edith Augusta de Campos', 'Rua Graziela Campos Vargas']",residential,30,True,180.575,,"LINESTRING (-46.1396777 -22.7564901, -46.1405996 -22.7570227, -46.1401841 -22.7575111)",,
285029909,False,2,Rua Melhoramentos,tertiary,40,True,51.635,,"LINESTRING (-46.1399377 -22.7551478, -46.1403257 -22.7554438)",,
285029909,False,2,Rua Melhoramentos,tertiary,40,False,51.635,,"LINESTRING (-46.1403257 -22.7554438, -46.1399377 -22.7551478)",,
285038235,False,2,Rua Arnaldina Franco Campos,residential,30,True,57.576,,"LINESTRING (-46.1403257 -22.7554438, -46.1400563 -22.7558981)",,
285029909,False,2,Rua Melhoramentos,tertiary,40,True,236.69400000000002,,"LINESTRING (-46.1403257 -22.7554438, -46.1411981 -22.7561111, -46.1421078 -22.7567967)",,
285038236,False,,Rua Maria Campos Goios,residential,,False,148.387,,"LINESTRING (-46.1411785 -22.7567377, -46.1403429 -22.7560738, -46.1400563 -22.7558981)",,
285038235,False,2,Rua Arnaldina Franco Campos,residential,30,False,57.576,,"LINESTRING (-46.1400563 -22.7558981, -46.1403257 -22.7554438)",,
285038235,False,2,Rua Arnaldina Franco Campos,residential,30,True,76.422,,"LINESTRING (-46.1400563 -22.7558981, -46.1396777 -22.7564901)",,
285038236,False,,Rua Maria Campos Goios,residential,,True,148.387,,"LINESTRING (-46.1400563 -22.7558981, -46.1403429 -22.7560738, -46.1411785 -22.7567377)",,
101268922,False,2,Rua Libero Badaro,residential,30,True,82.797,,"LINESTRING (-46.1475076 -22.7551375, -46.1483124 -22.7551979)",,
385162131,False,2,Rua Doutor Arthur Silva Bernardes,residential,30,True,91.576,,"LINESTRING (-46.1475076 -22.7551375, -46.148302 -22.7555138)",,
101268922,False,2,Rua Libero Badaro,residential,30,False,268.196,,"LINESTRING (-46.1475076 -22.7551375, -46.1467467 -22.7550933, -46.1461522 -22.7550587, -46.1456435 -22.7550257, -46.1450035 -22.7549842, -46.1448992 -22.755001)",,
285029895,False,2,Rua Coronel Bento Gomes Escobar,secondary,40,False,14.319,,"LINESTRING (-46.148302 -22.7555138, -46.148418 -22.7554421)",,
285029895,False,2,Rua Coronel Bento Gomes Escobar,secondary,40,True,7.909,,"LINESTRING (-46.148302 -22.7555138, -46.1482611 -22.7555741)",,
385162131,False,2,Rua Doutor Arthur Silva Bernardes,residential,30,False,91.576,,"LINESTRING (-46.148302 -22.7555138, -46.1475076 -22.7551375)",,
414154283,True,1,Praça Doutor Benjamin Guilherme de Macedo,tertiary,40,False,68.611,,"LINESTRING (-46.146525 -22.7558267, -46.1471465 -22.7560553)",,
385162132,True,1,Praça Doutor Benjamin Guilherme de Macedo,tertiary,40,False,22.331,,"LINESTRING (-46.146525 -22.7558267, -46.1465211 -22.7558748, -46.1464785 -22.755969, -46.1464394 -22.7560044)",,
442749959,True,2,Praça Doutor Benjamin Guilherme de Macedo,tertiary,40,False,44.022,,"LINESTRING (-46.1464394 -22.7560044, -46.1461359 -22.7558199, -46.1460751 -22.7557967)",,
1126105666,False,2,Praça Bom Jesus,residential,30,False,23.183,,"LINESTRING (-46.1489126 -22.7590528, -46.1489467 -22.7588467)",,
285029901,False,2,Rua Major José Theotônio de Campos,secondary,40,False,17.352,,"LINESTRING (-46.1460126 -22.7578918, -46.1458507 -22.7578464)",,
285029901,False,2,Rua Major José Theotônio de Campos,secondary,40,True,69.28,,"LINESTRING (-46.1460126 -22.7578918, -46.1466547 -22.7580857)",,
385162139,False,2,Rua Mateus Cirilo,residential,30,False,105.723,,"LINESTRING (-46.1460126 -22.7578918, -46.1457412 -22.758741, -46.1457359 -22.7588063)",,
385162139,False,2,Rua Mateus Cirilo,residential,30,False,77.621,,"LINESTRING (-46.1457359 -22.7588063, -46.1459381 -22.759479)",,
385162140,False,2,Travessa Mateus Cirilo,residential,30,True,74.636,,"LINESTRING (-46.1457359 -22.7588063, -46.1464436 -22.7589633)",,
385162139,False,2,Rua Mateus Cirilo,residential,30,True,105.723,,"LINESTRING (-46.1457359 -22.7588063, -46.1457412 -22.758741, -46.1460126 -22.7578918)",,
385162139,False,2,Rua Mateus Cirilo,residential,30,True,18.081,,"LINESTRING (-46.1459984 -22.7596318, -46.1459381 -22.759479)",,
385162140,False,2,Travessa Mateus Cirilo,residential,30,False,74.636,,"LINESTRING (-46.1464436 -22.7589633, -46.1457359 -22.7588063)",,
965664844,False,2,Rua Tiradentes,residential,30,False,99.957,,"LINESTRING (-46.1464436 -22.7589633, -46.1466547 -22.7580857)",,
