osmid,ref,highway,oneway,reversed,length,geometry,junction,name,lanes,bridge,width,maxspeed
1045983434,,tertiary,False,True,238.328,"LINESTRING (-42.4797568 -20.2990146, -42.4797205 -20.2985692, -42.4797119 -20.2984634, -42.4797344 -20.2983099, -42.479777 -20.2982047, -42.4798196 -20.2981311, -42.4799624 -20.2979885, -42.4802587 -20.2977077, -42.480547 -20.2974708, -42.4805719 -20.2974504, -42.4806368 -20.2973775, -42.4807483 -20.2972523)",,Rua Santo Antônio,,,,
327612296,,tertiary,False,True,98.527,"LINESTRING (-42.4791062 -20.2996352, -42.4792907 -20.2993467, -42.4795731 -20.299129, -42.4796041 -20.2991097, -42.4797568 -20.2990146)",,Rua Delfim Moreira,,,,
"[327612297, 1036668593]",,tertiary,False,False,91.542,"LINESTRING (-42.4791062 -20.2996352, -42.4787846 -20.2996004, -42.4783843 -20.299557, -42.4782341 -20.2995418)",,Rua Benedito Valadares,2,yes,,
1036668594,,tertiary,False,False,27.557,"LINESTRING (-42.4779914 -20.2996398, -42.4782341 -20.2995418)",,Rua Adalberto Leão,,,,
1036668595,,residential,True,False,12.944,"LINESTRING (-42.4779914 -20.2996398, -42.4779932 -20.2995234)",,,,,,
1036668596,,residential,True,False,25.206,"LINESTRING (-42.4779932 -20.2995234, -42.4782341 -20.2995418)",,,,,,
327612300,,residential,False,False,140.473,"LINESTRING (-42.4779932 -20.2995234, -42.478009 -20.2992678, -42.4780543 -20.2985349, -42.4780441 -20.2984484, -42.4779925 -20.2983772, -42.4779136 -20.2983099)",,Rua Yolando de Souza Rocha,2,,,
327612301,,residential,False,False,113.067,"LINESTRING (-42.4792147 -20.2965103, -42.478997 -20.2965178, -42.4782242 -20.2965437, -42.4781574 -20.2965465, -42.4781313 -20.2965452)",,Rua Nossa Senhora de Fátima,,,,
327612303,,tertiary,False,False,39.569,"LINESTRING (-42.4777519 -20.2965422, -42.4781313 -20.2965452)",,Rua São João,,,,
1033574275,,tertiary,True,False,34.995999999999995,"LINESTRING (-42.4777519 -20.2965422, -42.4775966 -20.2965892, -42.4774261 -20.296613)",,Rua São João,,,,
327612303,,tertiary,False,True,25.051000000000002,"LINESTRING (-42.4779342 -20.29809, -42.4779476 -20.2980493, -42.4779784 -20.2978689)",,Rua São João,,,,
877953621,,residential,True,False,24.547,"LINESTRING (-42.4779342 -20.29809, -42.4779218 -20.2982339, -42.4779136 -20.2983099)",,Rua Yolando de Souza Rocha,1,,2.5,
"[1043812325, 1032921751]",,tertiary,False,False,62.821999999999996,"LINESTRING (-42.4779342 -20.29809, -42.4778786 -20.2982535, -42.4777181 -20.2985567, -42.4776805 -20.2985987)",,"['Rua São João', 'Rua Barão do Rio Branco']",,,,
327612303,,tertiary,False,True,39.569,"LINESTRING (-42.4781313 -20.2965452, -42.4777519 -20.2965422)",,Rua São João,,,,
327612301,,residential,False,True,113.06700000000001,"LINESTRING (-42.4781313 -20.2965452, -42.4781574 -20.2965465, -42.4782242 -20.2965437, -42.478997 -20.2965178, -42.4792147 -20.2965103)",,Rua Nossa Senhora de Fátima,,,,
327612303,,tertiary,False,False,149.454,"LINESTRING (-42.4781313 -20.2965452, -42.4781528 -20.2965733, -42.4781668 -20.2966474, -42.4779849 -20.2978196, -42.4779784 -20.2978689)",,Rua São João,,,,
327612303,,tertiary,False,False,25.051000000000002,"LINESTRING (-42.4779784 -20.2978689, -42.4779476 -20.2980493, -42.4779342 -20.29809)",,Rua São João,,,,
327612303,,tertiary,False,True,149.454,"LINESTRING (-42.4779784 -20.2978689, -42.4779849 -20.2978196, -42.4781668 -20.2966474, -42.4781528 -20.2965733, -42.4781313 -20.2965452)",,Rua São João,,,,
327612305,,residential,False,False,77.266,"LINESTRING (-42.4779784 -20.2978689, -42.4776712 -20.2978353, -42.4776372 -20.297794, -42.4777052 -20.2974472)",,Rua Raimundo Jorge Fernandes,,,,
327612305,,residential,False,True,77.266,"LINESTRING (-42.4777052 -20.2974472, -42.4776372 -20.297794, -42.4776712 -20.2978353, -42.4779784 -20.2978689)",,Rua Raimundo Jorge Fernandes,,,,
327623399,,residential,False,False,160.81300000000002,"LINESTRING (-42.4775509 -20.296964, -42.4774196 -20.2970851, -42.4772948 -20.2972546, -42.4771851 -20.2974604, -42.4771227 -20.2976138, -42.4770797 -20.2979226, -42.477026 -20.2982809)",,Rua Almiro Marcolino,,,,
"[877953620, 327623399]",,residential,False,"[False, True]",131.083,"LINESTRING (-42.4770384 -20.2993234, -42.4769224 -20.2990749, -42.4767582 -20.2988092, -42.4768681 -20.2987117, -42.476949 -20.2985663, -42.4770216 -20.29831, -42.477026 -20.2982809)",,"['rua do Rosario', 'Rua Almiro Marcolino']",1,,,
1032921751,,tertiary,False,True,104.82600000000001,"LINESTRING (-42.4770384 -20.2993234, -42.4770654 -20.2992983, -42.477094 -20.2992718, -42.477105 -20.2992616, -42.4773163 -20.2990182, -42.4776805 -20.2985987)",,Rua Barão do Rio Branco,,,,
327634696,,residential,False,False,76.863,"LINESTRING (-42.4776805 -20.2985987, -42.477026 -20.2982809)",,Rua Camilo Martins Coelho,,,,
1032921751,,tertiary,False,False,104.82600000000001,"LINESTRING (-42.4776805 -20.2985987, -42.4773163 -20.2990182, -42.477105 -20.2992616, -42.477094 -20.2992718, -42.4770654 -20.2992983, -42.4770384 -20.2993234)",,Rua Barão do Rio Branco,,,,
"[1043812325, 1032921751]",,tertiary,False,True,62.821999999999996,"LINESTRING (-42.4776805 -20.2985987, -42.4777181 -20.2985567, -42.4778786 -20.2982535, -42.4779342 -20.29809)",,"['Rua São João', 'Rua Barão do Rio Branco']",,,,
327634696,,residential,False,True,76.863,"LINESTRING (-42.477026 -20.2982809, -42.4776805 -20.2985987)",,Rua Camilo Martins Coelho,,,,
"[877953620, 327623399]",,residential,False,"[False, True]",131.083,"LINESTRING (-42.477026 -20.2982809, -42.4770216 -20.29831, -42.476949 -20.2985663, -42.4768681 -20.2987117, -42.4767582 -20.2988092, -42.4769224 -20.2990749, -42.4770384 -20.2993234)",,"['Rua Almiro Marcolino', 'rua do Rosario']",1,,,
327623399,,residential,False,True,160.813,"LINESTRING (-42.477026 -20.2982809, -42.4770797 -20.2979226, -42.4771227 -20.2976138, -42.4771851 -20.2974604, -42.4772948 -20.2972546, -42.4774196 -20.2970851, -42.4775509 -20.296964)",,Rua Almiro Marcolino,,,,
1049434513,,residential,False,False,34.702,"LINESTRING (-42.4830519 -20.2979224, -42.4831049 -20.2976143)",,,,,,
1049434513,,residential,False,True,46.869,"LINESTRING (-42.4830519 -20.2979224, -42.4829802 -20.2983385)",,,,,,
327637602,,residential,False,False,255.06199999999998,"LINESTRING (-42.4830519 -20.2979224, -42.4820836 -20.2975688, -42.4818656 -20.2974362, -42.4817202 -20.2973567, -42.4814457 -20.2973188, -42.4807483 -20.2972523)",,Rua Joaquim de Moura,,,,
377599816,,residential,False,True,151.852,"LINESTRING (-42.4758124 -20.2966832, -42.4763762 -20.2965311, -42.4768423 -20.2967763, -42.4769209 -20.2967714, -42.4771376 -20.296696, -42.4771611 -20.2966878)",,Rua Antônio Joaquim,,,,
377599818,,residential,False,False,77.991,"LINESTRING (-42.4758124 -20.2966832, -42.4758132 -20.2967142, -42.4758102 -20.2967826, -42.4757894 -20.2968525, -42.4757759 -20.2969084, -42.4757685 -20.2969657, -42.4757715 -20.297016, -42.4757953 -20.2970719, -42.475834 -20.2971348, -42.4758683 -20.2971739, -42.475913 -20.2972019, -42.4759771 -20.2972242, -42.4760414 -20.2972509)",,Rua Ana Francisca,,,,
377599818,,residential,False,False,145.53999999999996,"LINESTRING (-42.4760414 -20.2972509, -42.4760888 -20.2972857, -42.476132 -20.2973444, -42.4761916 -20.2974478, -42.476278 -20.2977119, -42.4762899 -20.2977846, -42.4762929 -20.297867, -42.4762795 -20.2979634, -42.4762393 -20.2981283, -42.476135 -20.2984148, -42.4761176 -20.2984748)",,Rua Ana Francisca,,,,
377599818,,residential,False,True,77.99099999999997,"LINESTRING (-42.4760414 -20.2972509, -42.4759771 -20.2972242, -42.475913 -20.2972019, -42.4758683 -20.2971739, -42.475834 -20.2971348, -42.4757953 -20.2970719, -42.4757715 -20.297016, -42.4757685 -20.2969657, -42.4757759 -20.2969084, -42.4757894 -20.2968525, -42.4758102 -20.2967826, -42.4758132 -20.2967142, -42.4758124 -20.2966832)",,Rua Ana Francisca,,,,
377599821,,residential,False,False,57.01199999999999,"LINESTRING (-42.4760414 -20.2972509, -42.4761204 -20.297203, -42.4762254 -20.2971477, -42.4763632 -20.2970801, -42.4764222 -20.2970643, -42.4764892 -20.2970568, -42.4765362 -20.2970651)",,Travessa Ana Francisca,,,,
377599821,,residential,False,True,57.01199999999999,"LINESTRING (-42.4765362 -20.2970651, -42.4764892 -20.2970568, -42.4764222 -20.2970643, -42.4763632 -20.2970801, -42.4762254 -20.2971477, -42.4761204 -20.297203, -42.4760414 -20.2972509)",,Travessa Ana Francisca,,,,
377599818,,residential,False,False,119.986,"LINESTRING (-42.4761176 -20.2984748, -42.4760992 -20.2985377, -42.4760605 -20.2986691, -42.4760248 -20.2987459, -42.4759756 -20.2988228, -42.4758683 -20.2989513, -42.4756717 -20.2991581, -42.4754753 -20.2993469)",,Rua Ana Francisca,,,,
377599818,,residential,False,True,145.54000000000002,"LINESTRING (-42.4761176 -20.2984748, -42.476135 -20.2984148, -42.4762393 -20.2981283, -42.4762795 -20.2979634, -42.4762929 -20.297867, -42.4762899 -20.2977846, -42.476278 -20.2977119, -42.4761916 -20.2974478, -42.476132 -20.2973444, -42.4760888 -20.2972857, -42.4760414 -20.2972509)",,Rua Ana Francisca,,,,
377599823,,residential,False,False,52.563,"LINESTRING (-42.4761176 -20.2984748, -42.4759759 -20.2984477, -42.4756225 -20.298509)",,Rua do Rosário,,,,
377599826,,residential,False,False,129.904,"LINESTRING (-42.4754832 -20.2975384, -42.4753091 -20.2980417, -42.4752932 -20.2982034, -42.475295 -20.298253, -42.4753073 -20.2982876, -42.4753337 -20.2983074, -42.4755202 -20.2983685, -42.4755589 -20.2983965, -42.4755888 -20.2984378, -42.4756225 -20.298509)",,Rua Dona Marinha,,,,
377599823,,residential,False,True,52.563,"LINESTRING (-42.4756225 -20.298509, -42.4759759 -20.2984477, -42.4761176 -20.2984748)",,Rua do Rosário,,,,
377599826,,residential,False,True,129.904,"LINESTRING (-42.4756225 -20.298509, -42.4755888 -20.2984378, -42.4755589 -20.2983965, -42.4755202 -20.2983685, -42.4753337 -20.2983074, -42.4753073 -20.2982876, -42.475295 -20.298253, -42.4752932 -20.2982034, -42.4753091 -20.2980417, -42.4754832 -20.2975384)",,Rua Dona Marinha,,,,
377599828,,residential,False,False,105.70799999999998,"LINESTRING (-42.4756225 -20.298509, -42.4756416 -20.2985946, -42.4756469 -20.2986507, -42.4756416 -20.2986969, -42.4756275 -20.2987447, -42.4754903 -20.2990005, -42.4754463 -20.2990962, -42.4754076 -20.29917, -42.4753788 -20.2992139, -42.4753716 -20.2992353, -42.475368 -20.2992566, -42.4753728 -20.299278, -42.4753896 -20.2992994, -42.4754136 -20.2993186, -42.4754485 -20.2993354, -42.4754753 -20.2993469)",,Rua Martins Pinheiro,,,,
377599828,,residential,False,False,19.226,"LINESTRING (-42.4754753 -20.2993469, -42.4756431 -20.2994185)",,Rua Martins Pinheiro,,,,
377599818,,residential,False,True,119.986,"LINESTRING (-42.4754753 -20.2993469, -42.4756717 -20.2991581, -42.4758683 -20.2989513, -42.4759756 -20.2988228, -42.4760248 -20.2987459, -42.4760605 -20.2986691, -42.4760992 -20.2985377, -42.4761176 -20.2984748)",,Rua Ana Francisca,,,,
377599828,,residential,False,True,105.70800000000001,"LINESTRING (-42.4754753 -20.2993469, -42.4754485 -20.2993354, -42.4754136 -20.2993186, -42.4753896 -20.2992994, -42.4753728 -20.299278, -42.475368 -20.2992566, -42.4753716 -20.2992353, -42.4753788 -20.2992139, -42.4754076 -20.29917, -42.4754463 -20.2990962, -42.4754903 -20.2990005, -42.4756275 -20.2987447, -42.4756416 -20.2986969, -42.4756469 -20.2986507, -42.4756416 -20.2985946, -42.4756225 -20.298509)",,Rua Martins Pinheiro,,,,
377599843,,residential,False,True,58.373,"LINESTRING (-42.4793008 -20.2933069, -42.4794212 -20.2933069, -42.4795543 -20.2933109, -42.4796325 -20.2933228, -42.4797212 -20.2933466, -42.4798502 -20.2933828)",,Rua Professora Iolanda de Abreu Brandão,,,,
"[377599845, 377599847]",,residential,False,False,87.27900000000001,"LINESTRING (-42.4793008 -20.2933069, -42.4793289 -20.2935637, -42.4794852 -20.2935096, -42.4796771 -20.293448, -42.4797595 -20.2934241, -42.4798018 -20.2934167, -42.4798276 -20.2934088, -42.4798502 -20.2933828)",,Rua Jaime da Silva Brandão,,,,
377599845,,residential,False,True,49.813,"LINESTRING (-42.4793008 -20.2933069, -42.4792875 -20.2932386, -42.4792733 -20.2931662, -42.4792543 -20.2930295, -42.4792395 -20.292863)",,Rua Jaime da Silva Brandão,,,,
377599845,,residential,False,False,9.129,"LINESTRING (-42.4792259 -20.2924347, -42.4792258 -20.2925168)",,Rua Jaime da Silva Brandão,,,,
377599845,,residential,False,True,20.623,"LINESTRING (-42.4792259 -20.2924347, -42.4792343 -20.2922494)",,Rua Jaime da Silva Brandão,,,,
377599852,,residential,False,False,57.357,"LINESTRING (-42.4792259 -20.2924347, -42.4790697 -20.2924086, -42.4789176 -20.2922304, -42.4787706 -20.2922149)",,,,,,
377599852,,residential,False,True,41.111000000000004,"LINESTRING (-42.4792259 -20.2924347, -42.4793113 -20.2924362, -42.4793581 -20.2924331, -42.4794017 -20.2924253, -42.4794452 -20.2924111, -42.4795992 -20.2923405)",,,,,,
377599845,,residential,False,False,49.812999999999995,"LINESTRING (-42.4792395 -20.292863, -42.4792543 -20.2930295, -42.4792733 -20.2931662, -42.4792875 -20.2932386, -42.4793008 -20.2933069)",,Rua Jaime da Silva Brandão,,,,
377599845,,residential,False,True,38.535,"LINESTRING (-42.4792395 -20.292863, -42.479231 -20.292758, -42.4792258 -20.2925168)",,Rua Jaime da Silva Brandão,,,,
377600050,,residential,False,True,79.53,"LINESTRING (-42.4792395 -20.292863, -42.4797742 -20.2928674, -42.4797728 -20.2929226, -42.4797783 -20.2929482, -42.4797959 -20.2929647, -42.4798252 -20.2929757, -42.4798538 -20.2929935, -42.4798665 -20.2930392)",,Rua Idalino Ribeiro,,,,
377599843,,residential,False,False,35.296,"LINESTRING (-42.4801046 -20.2935644, -42.4800709 -20.2935094, -42.4800438 -20.2934745, -42.480009 -20.2934355, -42.4799594 -20.2934065, -42.4798502 -20.2933828)",,Rua Professora Iolanda de Abreu Brandão,,,,
377599843,,residential,False,True,162.732,"LINESTRING (-42.4801046 -20.2935644, -42.4802022 -20.293744, -42.4802122 -20.2938294, -42.4802069 -20.2939457, -42.4801466 -20.2942404, -42.4800917 -20.2943629, -42.4799731 -20.2944704, -42.4798183 -20.2945709, -42.479534 -20.2946979)",,Rua Professora Iolanda de Abreu Brandão,,,,
377599846,,residential,False,False,43.117999999999995,"LINESTRING (-42.4801046 -20.2935644, -42.4799311 -20.2936142, -42.4797121 -20.293686)",,,,,,
377599846,,residential,False,True,43.117999999999995,"LINESTRING (-42.4797121 -20.293686, -42.4799311 -20.2936142, -42.4801046 -20.2935644)",,,,,,
