osmid,oneway,lanes,name,highway,reversed,length,access,geometry,bridge,ref,maxspeed
954755933,True,3,Avenida Governador Leonel de Moura Brizola,primary,False,15.738,yes,"LINESTRING (-43.3104128 -22.7853933, -43.3104402 -22.7854424, -43.3104873 -22.785517)",,RJ-101,
"[970444500, 69728404, 954755932]",True,"['2', '3']",Avenida Governador Leonel de Moura Brizola,primary,False,390.078,yes,"LINESTRING (-43.3104873 -22.785517, -43.3106777 -22.7858879, -43.3107716 -22.7860808, -43.3107926 -22.7861349, -43.3108789 -22.7863578, -43.3109191 -22.7865556, -43.3109406 -22.7867386, -43.3109261 -22.786895, -43.3109171 -22.7869778, -43.3109123 -22.787025, -43.3109016 -22.787094, -43.3108062 -22.787836, -43.3107232 -22.7884346, -43.310667 -22.7887515, -43.3106377 -22.7889272)",,RJ-101,
"[220118498, 220118509]",True,,"['Rua Nunes Alves', 'Rua Manoel Correia']",residential,False,141.619,,"LINESTRING (-43.3104873 -22.785517, -43.310321 -22.785747, -43.3098945 -22.7864023, -43.3098368 -22.7864282, -43.3097564 -22.7864517, -43.3096531 -22.7864641)",,,
69903963,True,2,Avenida Marechal Floriano,primary,False,260.344,,"LINESTRING (-43.3079005 -22.7901946, -43.3078413 -22.7902395, -43.3075717 -22.7904274, -43.3073361 -22.7905794, -43.3070514 -22.7907631, -43.3065109 -22.7910846, -43.3060784 -22.7913467, -43.3059268 -22.7914326, -43.3057968 -22.7915037)",,,
163679651,True,2,Rua Almirante Tamandaré,secondary,False,322.634,yes,"LINESTRING (-43.3087863 -22.790785, -43.3089101 -22.7906927, -43.3090684 -22.7905567, -43.3091743 -22.7904334, -43.3093299 -22.7902406, -43.3094276 -22.7900947, -43.3095026 -22.7899653, -43.3096175 -22.7897578, -43.3097216 -22.7895398, -43.3098245 -22.7892547, -43.3099328 -22.788893, -43.3099538 -22.7887699, -43.3100163 -22.7884032, -43.3100487 -22.7882087)",,,
609625418,True,,Rua Xavier da Silveira,residential,False,97.245,,"LINESTRING (-43.3087863 -22.790785, -43.3088732 -22.7908993, -43.3089751 -22.7910452, -43.309061 -22.7911318, -43.30912 -22.7911639, -43.3091924 -22.7911936, -43.3092916 -22.791196, -43.3093533 -22.791196, -43.3095241 -22.7911707)",,,
163679655,True,2,Avenida Governador Leonel de Moura Brizola,primary,False,205.409,,"LINESTRING (-43.3095241 -22.7911707, -43.3098448 -22.7905529, -43.3101728 -22.7898876, -43.3102418 -22.789753, -43.3103223 -22.7895781, -43.3103599 -22.7894921)",,RJ-101,
970439229,True,,Rua Almirante Barroso,residential,False,87.504,,"LINESTRING (-43.3107477 -22.7905373, -43.3103691 -22.7912426)",,,
69864190,True,,Rua Frei Fidélis,residential,False,96.21000000000001,,"LINESTRING (-43.3107477 -22.7905373, -43.3107407 -22.7907384, -43.3106522 -22.7913974)",,,
69905145,True,,Rua Correia Meier,residential,False,68.159,,"LINESTRING (-43.3067119 -22.7862962, -43.3060672 -22.786446)",,,
69905171,True,,Rua Bahia,residential,False,33.733,,"LINESTRING (-43.3067119 -22.7862962, -43.3065429 -22.7860359)",,,
69905141,True,,Rua Tuiuti,residential,False,72.123,,"LINESTRING (-43.3065429 -22.7860359, -43.307116 -22.7856597)",,,
69905171,True,,Rua Bahia,residential,False,137.791,,"LINESTRING (-43.3065429 -22.7860359, -43.3062154 -22.7857822, -43.3055138 -22.7852388)",,,
859992589,False,2,Rua Acapineira,tertiary,True,6.815,,"LINESTRING (-43.3111377 -22.7928338, -43.3111469 -22.7927731)",,,
69864109,False,,Rua Acapineira,residential,False,54.203,,"LINESTRING (-43.3111377 -22.7928338, -43.311116 -22.7930129, -43.3110945 -22.7933195)",,,
859970155,True,2,Rua Piratini,secondary,False,85.581,,"LINESTRING (-43.3111377 -22.7928338, -43.3110265 -22.792783, -43.3107674 -22.7926645, -43.3107336 -22.7926499, -43.3106904 -22.7926343, -43.3106431 -22.7926244, -43.3106083 -22.7926234, -43.3105723 -22.7926299, -43.3105363 -22.792643, -43.310498 -22.7926647, -43.3103961 -22.7927451)",,,
859996341,True,2,Rua Piratini,secondary,False,6.351,,"LINESTRING (-43.3111981 -22.7928211, -43.3111377 -22.7928338)",,,
859996342,False,4,Rua Piratini,secondary,False,117.644,,"LINESTRING (-43.3111981 -22.7928211, -43.3119947 -22.7932025, -43.3120984 -22.7932449, -43.3121234 -22.7932525, -43.3121524 -22.7932582, -43.3121868 -22.7932605, -43.3122324 -22.7932544)",,,
69865001,True,2,Rua Frei Fidélis,secondary,False,54.629,,"LINESTRING (-43.3103961 -22.7927451, -43.3101657 -22.7931881)",,,
"[1212617960, 69728465, 69864186, 784369374]",True,2,"['Rua Mariano Sendra dos Santos', 'Rua José de Alvarenga']",tertiary,False,278.701,,"LINESTRING (-43.3111906 -22.7925357, -43.3112116 -22.7924362, -43.3112729 -22.7921467, -43.3114571 -22.7906791, -43.3114575 -22.7906436, -43.3114541 -22.7906171, -43.3114427 -22.7905869, -43.3114279 -22.7905601, -43.3114137 -22.7905404, -43.3113979 -22.790522, -43.311355 -22.7904899, -43.3112799 -22.790454, -43.3111019 -22.7903726, -43.3109569 -22.7903063)",,,
69864111,True,1,Rua Piratini,secondary,False,40.3,,"LINESTRING (-43.3107931 -22.7926151, -43.3110494 -22.7927296, -43.3111469 -22.7927731)",,,
859970157,True,1,,secondary_link,False,43.385000000000005,,"LINESTRING (-43.3107931 -22.7926151, -43.3108558 -22.7926251, -43.3109215 -22.7926302, -43.3109694 -22.7926281, -43.3110033 -22.7926239, -43.3110413 -22.7926127, -43.3110771 -22.7925976, -43.3111088 -22.7925843, -43.3111505 -22.7925619, -43.3111906 -22.7925357)",,,
865226296,False,,,residential,True,60.682,,"LINESTRING (-43.3133793 -22.7920337, -43.3137475 -22.7916064)",,,
