osmid,oneway,highway,reversed,length,geometry,lanes,name,ref,junction,maxspeed
171266882,False,residential,False,198.452,"LINESTRING (-47.3563716 -2.9944032, -47.3580533 -2.9937992)",,Rua Doutor Luís Carlos,,,
171266882,False,residential,True,17.882,"LINESTRING (-47.3563716 -2.9944032, -47.3562147 -2.9944394)",,Rua Doutor Luís Carlos,,,
171278625,False,residential,False,72.461,"LINESTRING (-47.3563716 -2.9944032, -47.3565955 -2.9950153)",,Rua Estado do Sergipe,,,
171272747,True,residential,False,199.756,"LINESTRING (-47.3565955 -2.9950153, -47.3582853 -2.9943992)",,Rua Fernando Guilhon,,,
171278625,False,residential,False,70.485,"LINESTRING (-47.3565955 -2.9950153, -47.3568155 -2.9956099)",,Rua Estado do Sergipe,,,
171278625,False,residential,True,72.461,"LINESTRING (-47.3565955 -2.9950153, -47.3563716 -2.9944032)",,Rua Estado do Sergipe,,,
171278625,False,residential,True,70.485,"LINESTRING (-47.3568155 -2.9956099, -47.3565955 -2.9950153)",,Rua Estado do Sergipe,,,
171280679,False,residential,True,25.03,"LINESTRING (-47.3568155 -2.9956099, -47.356605 -2.9956904)",,Rua Belo Horizonte,,,
1246804631,True,residential,False,201.805,"LINESTRING (-47.3568155 -2.9956099, -47.3585321 -2.995014)",,Rua Belo Horizonte,,,
217369001,True,residential,False,86.667,"LINESTRING (-47.3585321 -2.995014, -47.3592684 -2.9947555)",,Rua Euríco Gáspar Dutra,,,
369583649,False,tertiary,False,68.747,"LINESTRING (-47.3585321 -2.995014, -47.3587641 -2.9955872)",2,Avenida do Contorno,,,
369583649,False,tertiary,True,73.651,"LINESTRING (-47.3585321 -2.995014, -47.3582853 -2.9943992)",2,Avenida do Contorno,,,
171280679,False,residential,False,25.03,"LINESTRING (-47.356605 -2.9956904, -47.3568155 -2.9956099)",,Rua Belo Horizonte,,,
171280692,True,residential,False,35.547,"LINESTRING (-47.356605 -2.9956904, -47.3567537 -2.9959735)",,,,,
171280689,False,residential,True,127.357,"LINESTRING (-47.3587641 -2.9955872, -47.3576818 -2.9959662)",,Rua Tiradentes,,,
369583649,False,tertiary,False,7.531,"LINESTRING (-47.3587641 -2.9955872, -47.3587923 -2.9956488)",2,Avenida do Contorno,,,
369583649,False,tertiary,True,68.747,"LINESTRING (-47.3587641 -2.9955872, -47.3585321 -2.995014)",2,Avenida do Contorno,,,
171280681,False,residential,False,68.13,"LINESTRING (-47.3567537 -2.9959735, -47.3573613 -2.9960586)",,Rua Eixo W o,,,
171280692,True,residential,False,33.592,"LINESTRING (-47.3567537 -2.9959735, -47.3565741 -2.9962166)",,,,,
171280681,False,residential,True,68.13,"LINESTRING (-47.3573613 -2.9960586, -47.3567537 -2.9959735)",,Rua Eixo W o,,,
171280687,False,residential,True,36.569,"LINESTRING (-47.3573613 -2.9960586, -47.3576537 -2.9962099)",,Rua Monte Castelo,,,
171280689,False,residential,False,37.043,"LINESTRING (-47.3573613 -2.9960586, -47.3576818 -2.9959662)",,Rua Tiradentes,,,
171280675,False,residential,False,18.02,"LINESTRING (-47.3565741 -2.9962166, -47.3567055 -2.9963117)",,Rua Amazonas,,,
171280691,True,residential,False,55.0,"LINESTRING (-47.3565741 -2.9962166, -47.3564252 -2.9960693, -47.3563139 -2.9960037, -47.3561708 -2.9959405)",,,,,
171280675,False,residential,True,203.668,"LINESTRING (-47.3581016 -2.9974996, -47.3567055 -2.9963117)",,Rua Amazonas,,,
369583649,False,tertiary,False,70.657,"LINESTRING (-47.3581016 -2.9974996, -47.3576872 -2.9979818)",2,Avenida do Contorno,,,
369583649,False,tertiary,True,81.227,"LINESTRING (-47.3581016 -2.9974996, -47.3583765 -2.9971688, -47.3585683 -2.9969371)",2,Avenida do Contorno,,,
171281810,True,residential,False,10.006,"LINESTRING (-47.3540502 -2.996572, -47.3540922 -2.9965882, -47.3541173 -2.9966256)",,Eixo W s,,roundabout,
432242838,True,residential,False,29.823999999999998,"LINESTRING (-47.3540502 -2.996572, -47.3541165 -2.9965019, -47.3541896 -2.9964383, -47.3542546 -2.9964008)",,Eixo W s,,,
171281810,True,residential,False,10.021,"LINESTRING (-47.3541173 -2.9966256, -47.3541161 -2.9966707, -47.3540892 -2.9967068)",,Eixo W s,,roundabout,
171281810,True,residential,False,5.4990000000000006,"LINESTRING (-47.3539981 -2.9967037, -47.3539819 -2.996685, -47.3539728 -2.996662)",,Eixo W s,,roundabout,
432242836,False,residential,False,137.53,"LINESTRING (-47.3539981 -2.9967037, -47.3537248 -2.9970493, -47.3533554 -2.9975184, -47.3532326 -2.997676)",,Eixo W s,,,
171274354,False,residential,False,67.942,"LINESTRING (-47.3540892 -2.9967068, -47.3539603 -2.9973041)",,Rua Rui Barbosa,,,
171281810,True,residential,False,10.805,"LINESTRING (-47.3540892 -2.9967068, -47.3540594 -2.9967195, -47.354027 -2.9967185, -47.3539981 -2.9967037)",,Eixo W s,,roundabout,
288474037,False,residential,True,53.078,"LINESTRING (-47.3526381 -2.9919683, -47.3529826 -2.9922992)",,Rua Célio Miranda,,,
288474029,True,tertiary,False,148.992,"LINESTRING (-47.3526381 -2.9919683, -47.3524044 -2.9922595, -47.3517931 -2.9930091)",2,PA-125,PA-125,,
171238275,False,tertiary,False,67.526,"LINESTRING (-47.3529826 -2.9922992, -47.3533796 -2.9918392)",2,Lameira Bittencourt,,,
171238275,False,tertiary,True,72.117,"LINESTRING (-47.3529826 -2.9922992, -47.3525669 -2.9927975)",2,Lameira Bittencourt,,,
171272745,False,residential,True,112.559,"LINESTRING (-47.3529826 -2.9922992, -47.3537457 -2.9929655)",,Rua Célio Miranda,,,
288474037,False,residential,False,53.078,"LINESTRING (-47.3529826 -2.9922992, -47.3526381 -2.9919683)",,Rua Célio Miranda,,,
171272749,True,residential,False,50.029,"LINESTRING (-47.3517931 -2.9930091, -47.3521404 -2.9932957)",,Rua Presidente Castelo Branco,,,
288474029,True,tertiary,False,75.91,"LINESTRING (-47.3517931 -2.9930091, -47.3513626 -2.9935394)",2,PA-125,PA-125,,
171272744,False,residential,False,50.075,"LINESTRING (-47.3513626 -2.9935394, -47.351718 -2.9938166)",,Rua Bernado Saião,,,
288474029,True,tertiary,False,72.58,"LINESTRING (-47.3513626 -2.9935394, -47.3509582 -2.9940522)",2,PA-125,PA-125,,
171281215,False,residential,True,49.601,"LINESTRING (-47.3509582 -2.9940522, -47.3513143 -2.9943215)",,Rua Magalhães Barata,,,
171298520,False,residential,False,74.27,"LINESTRING (-47.3547716 -3.0001152, -47.3548926 -2.9994583)",,Rua Belém,,,
171299652,True,residential,False,53.165,"LINESTRING (-47.3505029 -2.9975559, -47.3508757 -2.9978559)",,Rua São José,,,
171299654,True,residential,False,137.888,"LINESTRING (-47.3505029 -2.9975559, -47.3506558 -2.9973604, -47.3507792 -2.9972157, -47.350857 -2.9971487, -47.3509803 -2.9970684, -47.3511574 -2.9969827, -47.3514926 -2.9968621)",,Rua Sete de Setembro,,,
171301257,True,residential,False,125.389,"LINESTRING (-47.3516603 -2.9985108, -47.3509361 -2.999376)",,Rua Padre Cicero,,,
171299651,True,residential,False,61.462,"LINESTRING (-47.3516603 -2.9985108, -47.3518159 -2.9987519, -47.351962 -2.9989742)",,Rua São José,,,
171299648,True,residential,False,28.558,"LINESTRING (-47.351962 -2.9989742, -47.3520908 -2.9991965)",,Eixo W 2,,,
171299647,True,residential,False,85.002,"LINESTRING (-47.3520908 -2.9991965, -47.3516147 -2.9997951)",,Avenida Teresina,,,
171301256,False,residential,False,32.783,"LINESTRING (-47.3516147 -2.9997951, -47.3513357 -2.9996987)",,Rua Nossa Senhora de Lourdes,,,
171299652,True,residential,False,75.981,"LINESTRING (-47.3508757 -2.9978559, -47.3513941 -2.9983019)",,Rua São José,,,
171274356,True,residential,False,19.217,"LINESTRING (-47.3515644 -2.9982543, -47.3515718 -2.9983219, -47.3515637 -2.9984264)",,Vinte e Três de Janeiro,,,
171301263,False,residential,False,53.132,"LINESTRING (-47.3515644 -2.9982543, -47.3517434 -2.998176, -47.3520033 -2.998064)",,Vinte e Três de Janeiro,,,
171299652,True,residential,False,23.461,"LINESTRING (-47.3513941 -2.9983019, -47.3514296 -2.99833, -47.3514779 -2.9983742, -47.3515637 -2.9984264)",,Rua São José,,,
171301264,True,residential,False,19.844,"LINESTRING (-47.3513941 -2.9983019, -47.3514437 -2.9982791, -47.3514987 -2.9982603, -47.3515644 -2.9982543)",,,,,
171299652,True,residential,False,14.253,"LINESTRING (-47.3515637 -2.9984264, -47.3516603 -2.9985108)",,Rua São José,,,
171301255,True,residential,False,56.252,"LINESTRING (-47.3509361 -2.999376, -47.3505364 -2.9990652)",,Rua Nossa Senhora de Lourdes,,,
171301255,True,residential,False,57.066,"LINESTRING (-47.3513357 -2.9996987, -47.3509361 -2.999376)",,Rua Nossa Senhora de Lourdes,,,
171301256,False,residential,True,32.783,"LINESTRING (-47.3513357 -2.9996987, -47.3516147 -2.9997951)",,Rua Nossa Senhora de Lourdes,,,
171299646,True,residential,False,106.436,"LINESTRING (-47.3513357 -2.9996987, -47.3515154 -2.9994992, -47.351962 -2.9989742)",,Avenida Teresina,,,
171280675,False,residential,False,203.668,"LINESTRING (-47.3567055 -2.9963117, -47.3581016 -2.9974996)",,Rua Amazonas,,,
171280675,False,residential,True,18.02,"LINESTRING (-47.3567055 -2.9963117, -47.3565741 -2.9962166)",,Rua Amazonas,,,
171382580,False,residential,False,70.053,"LINESTRING (-47.3567055 -2.9963117, -47.3563059 -2.9967992)",,Travessa Estado de São Paulo,,,
171277427,False,residential,False,202.036,"LINESTRING (-47.3563059 -2.9967992, -47.3576872 -2.9979818)",,Rua Monte Líbano,,,
171277427,False,residential,True,125.773,"LINESTRING (-47.3563059 -2.9967992, -47.3554392 -2.996071)",,Rua Monte Líbano,,,
171382580,False,residential,False,71.785,"LINESTRING (-47.3563059 -2.9967992, -47.3558821 -2.9972867)",,Travessa Estado de São Paulo,,,
171382580,False,residential,True,70.053,"LINESTRING (-47.3563059 -2.9967992, -47.3567055 -2.9963117)",,Travessa Estado de São Paulo,,,
171277191,False,residential,True,205.319,"LINESTRING (-47.3558821 -2.9972867, -47.3572943 -2.9984786)",,Rua Gonçalves Ledo,,,
171382580,False,residential,True,71.785,"LINESTRING (-47.3558821 -2.9972867, -47.3563059 -2.9967992)",,Travessa Estado de São Paulo,,,
171277191,False,residential,False,55.349999999999994,"LINESTRING (-47.3558821 -2.9972867, -47.3555884 -2.9970376, -47.3554945 -2.9969746)",,Rua Gonçalves Ledo,,,
171277427,False,residential,False,97.275,"LINESTRING (-47.3583309 -2.9985027, -47.3589867 -2.9990827)",,Rua Monte Líbano,,,
171277427,False,residential,True,92.0,"LINESTRING (-47.3583309 -2.9985027, -47.3576872 -2.9979818)",,Rua Monte Líbano,,,
171277427,False,residential,True,97.275,"LINESTRING (-47.3589867 -2.9990827, -47.3583309 -2.9985027)",,Rua Monte Líbano,,,
171234115,True,primary,False,7.374,"LINESTRING (-47.3538475 -2.9912591, -47.3538461 -2.9913254)",2,,PA-125;PA-256,roundabout,
171234126,True,primary,False,228.52,"LINESTRING (-47.3555622 -2.9919415, -47.3558274 -2.9920004, -47.3566104 -2.9921371, -47.3573963 -2.992247, -47.3574977 -2.9922622, -47.3575919 -2.9922764)",2,Avenida Presidente Vargas,PA-256,,40
"[208354000, 309271576, 309271578]",False,residential,False,242.734,"LINESTRING (-47.3555622 -2.9919415, -47.3556628 -2.9915085, -47.3556554 -2.9914836, -47.35564 -2.9914569, -47.355072 -2.9909821, -47.3550506 -2.9909727, -47.3550264 -2.9909674, -47.3549888 -2.9909729, -47.3546685 -2.9917668)",,,,,
209699888,False,residential,True,9.958,"LINESTRING (-47.3555622 -2.9919415, -47.3555579 -2.9919795, -47.3555522 -2.9920305)",,,,,
171234126,True,primary,False,101.125,"LINESTRING (-47.3546685 -2.9917668, -47.3554159 -2.9919152, -47.3555622 -2.9919415)",2,Avenida Presidente Vargas,PA-256,,40
"[309271576, 309271578, 208354000]",False,residential,True,242.73400000000004,"LINESTRING (-47.3546685 -2.9917668, -47.3549888 -2.9909729, -47.3550264 -2.9909674, -47.3550506 -2.9909727, -47.355072 -2.9909821, -47.35564 -2.9914569, -47.3556554 -2.9914836, -47.3556628 -2.9915085, -47.3555622 -2.9919415)",,,,,
209696268,False,residential,True,135.246,"LINESTRING (-47.358214 -2.9918301, -47.3593628 -2.9914261)",,Travessa Castanhal,,,
209696277,False,tertiary,False,73.084,"LINESTRING (-47.358214 -2.9918301, -47.3580034 -2.9912074)",,Rua Washignton Luis,,,
209696277,False,tertiary,True,64.245,"LINESTRING (-47.358214 -2.9918301, -47.3583967 -2.9923783)",,Rua Washignton Luis,,,
209696277,False,tertiary,True,73.084,"LINESTRING (-47.3580034 -2.9912074, -47.358214 -2.9918301)",,Rua Washignton Luis,,,
209696277,False,tertiary,False,64.245,"LINESTRING (-47.3583967 -2.9923783, -47.358214 -2.9918301)",,Rua Washignton Luis,,,
209696277,False,tertiary,True,14.665,"LINESTRING (-47.3583967 -2.9923783, -47.3584631 -2.9924923)",,Rua Washignton Luis,,,
209699895,False,residential,False,206.021,"LINESTRING (-47.3549191 -2.9919124, -47.3545638 -2.9937309)",,Rua Estado da Bahia,,,
335971391,True,primary,False,75.713,"LINESTRING (-47.3549191 -2.9919124, -47.3542533 -2.9917656)",2,Avenida Presidente Vargas,PA-256,,
171272750,False,residential,True,205.415,"LINESTRING (-47.3562026 -2.9921533, -47.3558633 -2.9939693)",,Rua Transamazônica,,,
335971391,True,primary,False,73.512,"LINESTRING (-47.3562026 -2.9921533, -47.3558112 -2.9920846, -47.3555522 -2.9920305)",2,Avenida Presidente Vargas,PA-256,,
209699900,False,tertiary,False,20.616,"LINESTRING (-47.357583 -2.9923628, -47.3576134 -2.9925457)",2,Avenida do Contorno,,,
209699900,False,tertiary,True,9.658,"LINESTRING (-47.357583 -2.9923628, -47.3575919 -2.9922764)",2,Avenida do Contorno,,,
335971391,True,primary,False,82.58800000000001,"LINESTRING (-47.357583 -2.9923628, -47.3575459 -2.9923566, -47.3574423 -2.9923459, -47.356845 -2.9922711)",2,Avenida Presidente Vargas,PA-256,,
335971391,True,primary,False,72.527,"LINESTRING (-47.356845 -2.9922711, -47.3562026 -2.9921533)",2,Avenida Presidente Vargas,PA-256,,
171266873,False,residential,True,143.03,"LINESTRING (-47.356845 -2.9922711, -47.3566318 -2.9934082, -47.3566371 -2.9934832, -47.3566519 -2.9935354)",,Rua F Maranhão,,,
209696277,False,tertiary,False,14.665,"LINESTRING (-47.3584631 -2.9924923, -47.3583967 -2.9923783)",,Rua Washignton Luis,,,
217368945,False,residential,False,119.084,"LINESTRING (-47.3584631 -2.9924923, -47.3588245 -2.9935006)",,Rua Washington Luís,,,
335971391,True,primary,False,98.79299999999999,"LINESTRING (-47.3584631 -2.9924923, -47.3583163 -2.9924666, -47.3582709 -2.9924599, -47.3576193 -2.9923679, -47.357583 -2.9923628)",2,Avenida Presidente Vargas,PA-256,,
215492623,False,residential,False,91.848,"LINESTRING (-47.3588245 -2.9935006, -47.3580533 -2.9937992)",,Rua Ernesto Geisel,,,
217368945,False,residential,False,73.851,"LINESTRING (-47.3588245 -2.9935006, -47.3590444 -2.9941274)",,Rua Washington Luís,,,
217368945,False,residential,True,119.084,"LINESTRING (-47.3588245 -2.9935006, -47.3584631 -2.9924923)",,Rua Washington Luís,,,
217368945,False,residential,False,74.139,"LINESTRING (-47.3590444 -2.9941274, -47.3592684 -2.9947555)",,Rua Washington Luís,,,
217368945,False,residential,True,73.851,"LINESTRING (-47.3590444 -2.9941274, -47.3588245 -2.9935006)",,Rua Washington Luís,,,
217368945,False,residential,True,74.139,"LINESTRING (-47.3592684 -2.9947555, -47.3590444 -2.9941274)",,Rua Washington Luís,,,
434939790,True,residential,False,40.79,"LINESTRING (-47.3557667 -2.9944823, -47.3558486 -2.9941247)",,,,roundabout,
748563357,True,residential,False,32.184,"LINESTRING (-47.3559009 -2.9945854, -47.3556578 -2.994743)",,,,,
434939790,True,residential,False,18.808,"LINESTRING (-47.3559009 -2.9945854, -47.3558338 -2.9945309, -47.3557667 -2.9944823)",,,,roundabout,
209696268,False,residential,False,135.246,"LINESTRING (-47.3593628 -2.9914261, -47.358214 -2.9918301)",,Travessa Castanhal,,,
207526909,True,tertiary,False,39.853,"LINESTRING (-47.3529407 -2.9914336, -47.3531843 -2.9911704)",2,PA-125,PA-125,,
207526909,True,tertiary,False,291.5,"LINESTRING (-47.3513066 -2.9934849, -47.3517535 -2.9929388, -47.3524813 -2.9920385, -47.3529407 -2.9914336)",2,PA-125,PA-125,,
171277187,True,tertiary,False,80.773,"LINESTRING (-47.3553599 -2.9970451, -47.3553175 -2.9968769, -47.3551458 -2.9963512)",,Eixo WK,,,
171277192,False,residential,True,54.152,"LINESTRING (-47.3553599 -2.9970451, -47.3553228 -2.9971461, -47.3552692 -2.997288, -47.3552263 -2.9975117)",,Rua Juliana Passarinho,,,
945058645,False,tertiary,False,90.532,"LINESTRING (-47.355508 -2.9973081, -47.3557646 -2.9980809)",,Rua Eixo WK,,,
171277187,True,tertiary,False,34.133,"LINESTRING (-47.355508 -2.9973081, -47.3554422 -2.9972438, -47.3553599 -2.9970451)",,Eixo WK,,,
335971391,True,primary,False,8.349,"LINESTRING (-47.3542533 -2.9917656, -47.35418 -2.9917489)",2,Avenida Presidente Vargas,PA-256,,
171266874,False,residential,False,114.363,"LINESTRING (-47.3542533 -2.9917656, -47.3542149 -2.9920472, -47.3541011 -2.9925443, -47.3540823 -2.9926073, -47.3540407 -2.9926568, -47.3539583 -2.9927204)",,Rua Marechal Rondon,,,
171280687,False,residential,False,36.569,"LINESTRING (-47.3576537 -2.9962099, -47.3573613 -2.9960586)",,Rua Monte Castelo,,,
171280687,False,residential,True,129.819,"LINESTRING (-47.3576537 -2.9962099, -47.3585683 -2.9969371)",,Rua Monte Castelo,,,
432242951,False,residential,True,14.953,"LINESTRING (-47.3576537 -2.9962099, -47.3577046 -2.9960854)",,,,,
369583649,False,tertiary,True,7.531,"LINESTRING (-47.3587923 -2.9956488, -47.3587641 -2.9955872)",2,Avenida do Contorno,,,
369583649,False,tertiary,False,64.702,"LINESTRING (-47.3587923 -2.9956488, -47.3588848 -2.995993, -47.3589076 -2.9961456, -47.3589022 -2.9962166)",2,Avenida do Contorno,,,
171280689,False,residential,False,127.357,"LINESTRING (-47.3576818 -2.9959662, -47.3587641 -2.9955872)",,Rua Tiradentes,,,
171280689,False,residential,True,37.043,"LINESTRING (-47.3576818 -2.9959662, -47.3573613 -2.9960586)",,Rua Tiradentes,,,
432242951,False,residential,False,13.494,"LINESTRING (-47.3576818 -2.9959662, -47.3577046 -2.9960854)",,,,,
432242951,False,residential,False,14.953,"LINESTRING (-47.3577046 -2.9960854, -47.3576537 -2.9962099)",,,,,
432242951,False,residential,True,13.494,"LINESTRING (-47.3577046 -2.9960854, -47.3576818 -2.9959662)",,,,,
396633519,False,residential,False,134.117,"LINESTRING (-47.3577046 -2.9960854, -47.3586863 -2.996234, -47.3588929 -2.996293)",,Rua Eixo Wo,,,
171274351,False,residential,True,33.894,"LINESTRING (-47.3542546 -2.9964008, -47.3544852 -2.9962011)",,Eixo W s,,,
432242837,True,residential,False,29.587000000000003,"LINESTRING (-47.3542546 -2.9964008, -47.3542205 -2.9964871, -47.3541916 -2.996538, -47.3541173 -2.9966256)",,Eixo W s,,,
171238278,True,tertiary,False,12.806,"LINESTRING (-47.3563782 -2.9997072, -47.3564014 -2.99976, -47.3564026 -2.9998175)",2,,,roundabout,
171238278,True,tertiary,False,19.682000000000002,"LINESTRING (-47.3564026 -2.9998175, -47.3563817 -2.9998712, -47.3563418 -2.9999128, -47.3562839 -2.9999346)",2,,,roundabout,
171238278,True,tertiary,False,25.615,"LINESTRING (-47.3561128 -2.9998238, -47.3561115 -2.9997662, -47.3561325 -2.9997125, -47.3561723 -2.9996709, -47.3562251 -2.9996478)",2,,,roundabout,
171281339,True,tertiary,False,71.749,"LINESTRING (-47.3561128 -2.9998238, -47.3560961 -2.9997943, -47.3560752 -2.9997676, -47.3560506 -2.9997443, -47.3560227 -2.999725, -47.3559923 -2.99971, -47.3555264 -2.9996101)",2,Avenida do Contorno,,,
171238278,True,tertiary,False,6.401,"LINESTRING (-47.356136 -2.9998765, -47.3561128 -2.9998238)",2,,,roundabout,
171301263,False,residential,True,127.86000000000001,"LINESTRING (-47.3530949 -2.9977062, -47.3529115 -2.997738, -47.3524596 -2.9978894, -47.3520033 -2.998064)",,Vinte e Três de Janeiro,,,
432242895,True,residential,False,18.36,"LINESTRING (-47.3530949 -2.9977062, -47.3531128 -2.9976784, -47.3531399 -2.9976595, -47.3531721 -2.9976524, -47.3532047 -2.9976582, -47.3532326 -2.997676)",,,,roundabout,
171281811,False,residential,False,135.41899999999998,"LINESTRING (-47.3531152 -2.997798, -47.3529585 -2.997967, -47.3528954 -2.9980809, -47.3528337 -2.9982001, -47.3527868 -2.9983286, -47.3526165 -2.9988898)",,Eixo W s,,,
432242895,True,residential,False,11.013,"LINESTRING (-47.3531152 -2.997798, -47.3530962 -2.997771, -47.3530892 -2.9977387, -47.3530949 -2.9977062)",,,,roundabout,
171274353,False,residential,True,132.65800000000002,"LINESTRING (-47.3532078 -2.9978145, -47.35322 -2.9979054, -47.3532106 -2.9980353, -47.3531972 -2.9981411, -47.353173 -2.9983032, -47.353043 -2.9989916)",,Rua Dom Pedro I,,,
432242895,True,residential,False,11.006,"LINESTRING (-47.3532078 -2.9978145, -47.3531755 -2.9978216, -47.353143 -2.9978158, -47.3531152 -2.997798)",,,,roundabout,
171277192,False,residential,False,209.559,"LINESTRING (-47.3549033 -2.9993685, -47.3552263 -2.9975117)",,Rua Juliana Passarinho,,,
171298520,False,residential,True,10.056,"LINESTRING (-47.3549033 -2.9993685, -47.3548926 -2.9994583)",,Rua Belém,,,
432242835,True,tertiary,False,65.893,"LINESTRING (-47.3549033 -2.9993685, -47.3554822 -2.9994987)",2,Avenida do Contorno,,,
171281339,True,tertiary,False,12.574,"LINESTRING (-47.3548926 -2.9994583, -47.3547983 -2.9993957)",2,Avenida do Contorno,,,
171298520,False,residential,False,10.056,"LINESTRING (-47.3548926 -2.9994583, -47.3549033 -2.9993685)",,Rua Belém,,,
171298520,False,residential,True,74.27,"LINESTRING (-47.3548926 -2.9994583, -47.3547716 -3.0001152)",,Rua Belém,,,
432242835,True,tertiary,False,7.334,"LINESTRING (-47.3554822 -2.9994987, -47.3555108 -2.999505, -47.3555472 -2.9995101)",2,Avenida do Contorno,,,
432242835,True,tertiary,False,76.817,"LINESTRING (-47.3555472 -2.9995101, -47.3562251 -2.9996478)",2,Avenida do Contorno,,,
432242945,True,residential,False,11.357,"LINESTRING (-47.3555472 -2.9995101, -47.3555264 -2.9996101)",1,,,,
171281339,True,tertiary,False,64.979,"LINESTRING (-47.3554608 -2.999598, -47.3548926 -2.9994583)",2,Avenida do Contorno,,,
432242917,True,residential,False,11.294,"LINESTRING (-47.3554608 -2.999598, -47.3554822 -2.9994987)",1,,,,
171281339,True,tertiary,False,7.422000000000001,"LINESTRING (-47.3555264 -2.9996101, -47.3555121 -2.9996091, -47.3554717 -2.9996, -47.3554608 -2.999598)",2,Avenida do Contorno,,,
171238278,True,tertiary,False,6.409,"LINESTRING (-47.3562251 -2.9996478, -47.3562828 -2.9996465)",2,,,roundabout,
171234117,True,tertiary,False,12.643,"LINESTRING (-47.3536921 -2.9919095, -47.3536514 -2.9918616, -47.353624 -2.9918187)",,,,,
171234118,False,tertiary,False,62.661,"LINESTRING (-47.3536921 -2.9919095, -47.3537846 -2.9922403, -47.3538376 -2.9924539)",4,Eixo W l,,,40
171234132,True,tertiary,False,38.2,"LINESTRING (-47.3538677 -2.9927961, -47.3538624 -2.9927158, -47.3538376 -2.9924539)",,Eixo W l,,,
697219876,True,residential,False,12.948,"LINESTRING (-47.3538677 -2.9927961, -47.3539066 -2.992778, -47.3539469 -2.9927713, -47.3539797 -2.9927727)",,,,,
171272745,False,residential,False,112.559,"LINESTRING (-47.3537457 -2.9929655, -47.3529826 -2.9922992)",,Rua Célio Miranda,,,
434939788,True,residential,False,23.397,"LINESTRING (-47.3537457 -2.9929655, -47.3537725 -2.9929086, -47.3538168 -2.9928497, -47.3538677 -2.9927961)",,Rua Célio Miranda,,,
697208439,False,residential,True,19.057,"LINESTRING (-47.3566519 -2.9935354, -47.3567538 -2.9936733)",,,,,
171266863,True,residential,False,153.374,"LINESTRING (-47.3566519 -2.9935354, -47.3575169 -2.9926314, -47.3576134 -2.9925457)",,Eixo W n,,,
171266873,False,residential,False,143.03,"LINESTRING (-47.3566519 -2.9935354, -47.3566371 -2.9934832, -47.3566318 -2.9934082, -47.356845 -2.9922711)",,Rua F Maranhão,,,
171266876,True,residential,False,31.938,"LINESTRING (-47.3567538 -2.9936733, -47.3564829 -2.9937698)",,Rua Timbiras,,,
697208439,False,residential,False,19.057,"LINESTRING (-47.3567538 -2.9936733, -47.3566519 -2.9935354)",,,,,
171280678,True,residential,False,49.079,"LINESTRING (-47.3561829 -2.9958213, -47.356605 -2.9956904)",,Rua Belo Horizonte,,,
171280691,True,residential,False,62.843,"LINESTRING (-47.3561708 -2.9959405, -47.3559789 -2.9958917, -47.3556235 -2.9957967)",,,,,
434939789,True,residential,False,13.581,"LINESTRING (-47.3561708 -2.9959405, -47.3561654 -2.9958762, -47.3561829 -2.9958213)",,,,,
369583649,False,tertiary,False,8.558,"LINESTRING (-47.3589022 -2.9962166, -47.3588929 -2.996293)",2,Avenida do Contorno,,,
369583649,False,tertiary,True,64.702,"LINESTRING (-47.3589022 -2.9962166, -47.3589076 -2.9961456, -47.3588848 -2.995993, -47.3587923 -2.9956488)",2,Avenida do Contorno,,,
171234115,True,primary,False,2.858,"LINESTRING (-47.3534053 -2.9915134, -47.353386 -2.9914964)",2,,PA-125;PA-256,roundabout,
335971391,True,primary,False,15.947,"LINESTRING (-47.3537079 -2.9916022, -47.3535691 -2.9915654)",2,Avenida Presidente Vargas,PA-256,,
434939791,True,tertiary,False,17.325,"LINESTRING (-47.3537079 -2.9916022, -47.3537078 -2.9916378, -47.3537075 -2.991758)",,,,,
171238275,False,tertiary,True,67.526,"LINESTRING (-47.3533796 -2.9918392, -47.3529826 -2.9922992)",2,Lameira Bittencourt,,,
738169261,True,tertiary,False,36.546,"LINESTRING (-47.3533796 -2.9918392, -47.3533937 -2.9917963, -47.3534017 -2.9917307, -47.3534057 -2.9916631, -47.3534064 -2.9915814, -47.3534053 -2.9915134)",1,Lameira Bittencourt,,,
171238278,True,tertiary,False,1.698,"LINESTRING (-47.3562839 -2.9999346, -47.3562696 -2.99994)",2,,,roundabout,
369583649,False,tertiary,True,8.558,"LINESTRING (-47.3588929 -2.996293, -47.3589022 -2.9962166)",2,Avenida do Contorno,,,
369583649,False,tertiary,False,81.351,"LINESTRING (-47.3588929 -2.996293, -47.3588285 -2.9965421, -47.3587225 -2.9967376, -47.3585683 -2.9969371)",2,Avenida do Contorno,,,
396633519,False,residential,True,134.117,"LINESTRING (-47.3588929 -2.996293, -47.3586863 -2.996234, -47.3577046 -2.9960854)",,Rua Eixo Wo,,,
369583649,False,tertiary,False,4.334,"LINESTRING (-47.3564936 -2.9994349, -47.3564688 -2.999465)",2,Avenida do Contorno,,,
369583649,False,tertiary,True,70.006,"LINESTRING (-47.3564936 -2.9994349, -47.3569053 -2.9989581)",2,Avenida do Contorno,,,
171277186,True,tertiary,False,163.242,"LINESTRING (-47.3564936 -2.9994349, -47.356196 -2.9990541, -47.3561124 -2.9989231, -47.3560453 -2.9987802, -47.3557927 -2.9981575)",,Rua Eixo WK,,,
