osmid,oneway,ref,name,highway,reversed,length,junction,geometry,maxspeed
323875911,False,,Rua Sete de Setembro,residential,False,130.519,,"LINESTRING (-55.2284948 -23.1109186, -55.2284077 -23.1110743, -55.2278998 -23.111957)",
314668612,False,,Rua Sebastião Espindola,residential,False,127.408,,"LINESTRING (-55.2312544 -23.110925, -55.2318345 -23.109911)",
314668612,False,,Rua Sebastião Espindola,residential,True,127.027,,"LINESTRING (-55.2312544 -23.110925, -55.2307005 -23.1119475)",
323883481,False,,Rua Colombo,residential,False,121.909,,"LINESTRING (-55.2312544 -23.110925, -55.2301995 -23.1104145)",
323883481,False,,Rua Colombo,residential,True,106.112,,"LINESTRING (-55.2312544 -23.110925, -55.2321429 -23.1114178)",
323883481,False,,Rua Colombo,residential,False,106.112,,"LINESTRING (-55.2321429 -23.1114178, -55.2312544 -23.110925)",
370805412,False,,Rua Vinte e Um de Abril,residential,False,7.094,,"LINESTRING (-55.2321429 -23.1114178, -55.2321868 -23.1114672)",
370805412,False,,Rua Vinte e Um de Abril,residential,True,144.05300000000003,,"LINESTRING (-55.2321429 -23.1114178, -55.2321775 -23.1111634, -55.2321925 -23.1110019, -55.2322076 -23.1107659, -55.2321935 -23.1106919, -55.2321791 -23.110634, -55.2321754 -23.1105763, -55.2321818 -23.1105313, -55.2322039 -23.1104801, -55.2322348 -23.1104159, -55.232269 -23.1103694, -55.2323042 -23.1102991, -55.2323377 -23.1102121, -55.2323602 -23.1101646)",
323883483,False,,Rua Vereador João Neves,residential,False,130.357,,"LINESTRING (-55.2296253 -23.1114601, -55.2284948 -23.1109186)",
323883483,False,,Rua Vereador João Neves,residential,True,122.592,,"LINESTRING (-55.2296253 -23.1114601, -55.2307005 -23.1119475)",
750310806,False,,Rua José Bonifácio,residential,False,130.254,,"LINESTRING (-55.2296253 -23.1114601, -55.2301995 -23.1104145)",40
750310806,False,,Rua José Bonifácio,residential,True,129.373,,"LINESTRING (-55.2296253 -23.1114601, -55.2290341 -23.1124887)",40
314668612,False,,Rua Sebastião Espindola,residential,False,127.027,,"LINESTRING (-55.2307005 -23.1119475, -55.2312544 -23.110925)",
323883483,False,,Rua Vereador João Neves,residential,False,122.592,,"LINESTRING (-55.2307005 -23.1119475, -55.2296253 -23.1114601)",
323883483,False,,Rua Vereador João Neves,residential,True,116.301,,"LINESTRING (-55.2307005 -23.1119475, -55.2317077 -23.1124331)",
323883483,False,,Rua Vereador João Neves,residential,False,116.301,,"LINESTRING (-55.2317077 -23.1124331, -55.2307005 -23.1119475)",
370805412,False,,Rua Vinte e Um de Abril,residential,True,119.19800000000001,,"LINESTRING (-55.2317077 -23.1124331, -55.2320742 -23.111786, -55.2321433 -23.1116541, -55.2321795 -23.1115868, -55.2321915 -23.1115319, -55.2321868 -23.1114672)",
245449039,False,,Rua da República,residential,False,135.582,,"LINESTRING (-55.2256343 -23.1108751, -55.2250356 -23.111963)",50
245449039,False,,Rua da República,residential,True,130.467,,"LINESTRING (-55.2256343 -23.1108751, -55.2262131 -23.1098295)",50
323959262,False,,Rua dos Expedicionários,residential,False,129.131,,"LINESTRING (-55.2256343 -23.1108751, -55.2245062 -23.1103535)",
323959262,False,,Rua dos Expedicionários,residential,True,126.372,,"LINESTRING (-55.2256343 -23.1108751, -55.2267328 -23.1113955)",
323959262,False,,Rua dos Expedicionários,residential,False,126.372,,"LINESTRING (-55.2267328 -23.1113955, -55.2256343 -23.1108751)",
323959262,False,,Rua dos Expedicionários,residential,True,12.318,,"LINESTRING (-55.2267328 -23.1113955, -55.2268388 -23.1114481)",
323964749,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,129.175,,"LINESTRING (-55.2267328 -23.1113955, -55.2272764 -23.1103469)",
218781477,False,,Rua Dom Pedro II,residential,True,135.063,,"LINESTRING (-55.2238879 -23.1114268, -55.2245062 -23.1103535)",
323959256,False,,Rua Elpidio Pereira da Rosa,residential,False,131.651,,"LINESTRING (-55.2238879 -23.1114268, -55.2250356 -23.111963)",
323959262,False,,Rua dos Expedicionários,residential,False,12.318,,"LINESTRING (-55.2268388 -23.1114481, -55.2267328 -23.1113955)",
323959262,False,,Rua dos Expedicionários,residential,True,122.378,,"LINESTRING (-55.2268388 -23.1114481, -55.2278998 -23.111957)",
245449021,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,86.366,,"LINESTRING (-55.2268388 -23.1114481, -55.2267727 -23.111563, -55.226444 -23.1121347)",
245449039,False,,Rua da República,residential,True,135.582,,"LINESTRING (-55.2250356 -23.111963, -55.2256343 -23.1108751)",50
323959256,False,,Rua Elpidio Pereira da Rosa,residential,False,124.253,,"LINESTRING (-55.2250356 -23.111963, -55.2261145 -23.1124768)",
323959256,False,,Rua Elpidio Pereira da Rosa,residential,True,131.651,,"LINESTRING (-55.2250356 -23.111963, -55.2238879 -23.1114268)",
323959262,False,,Rua dos Expedicionários,residential,False,122.378,,"LINESTRING (-55.2278998 -23.111957, -55.2268388 -23.1114481)",
323959262,False,,Rua dos Expedicionários,residential,True,130.202,,"LINESTRING (-55.2278998 -23.111957, -55.2290341 -23.1124887)",
323875911,False,,Rua Sete de Setembro,residential,True,130.519,,"LINESTRING (-55.2278998 -23.111957, -55.2284077 -23.1110743, -55.2284948 -23.1109186)",
323959256,False,,Rua Elpidio Pereira da Rosa,residential,False,12.013,,"LINESTRING (-55.2261145 -23.1124768, -55.2262168 -23.1125299)",
323959256,False,,Rua Elpidio Pereira da Rosa,residential,True,124.253,,"LINESTRING (-55.2261145 -23.1124768, -55.2250356 -23.111963)",
323964749,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,49.351,,"LINESTRING (-55.2261145 -23.1124768, -55.2263414 -23.1120851)",
323959262,False,,Rua dos Expedicionários,residential,False,130.202,,"LINESTRING (-55.2290341 -23.1124887, -55.2278998 -23.111957)",
750310806,False,,Rua José Bonifácio,residential,False,129.373,,"LINESTRING (-55.2290341 -23.1124887, -55.2296253 -23.1114601)",40
323959256,False,,Rua Elpidio Pereira da Rosa,residential,True,12.013,,"LINESTRING (-55.2262168 -23.1125299, -55.2261145 -23.1124768)",
323875906,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,60.711,,"LINESTRING (-55.2323602 -23.1101646, -55.2318345 -23.109911)",
370805412,False,,Rua Vinte e Um de Abril,residential,True,12.274,,"LINESTRING (-55.2323602 -23.1101646, -55.2324091 -23.1100638)",
370805412,False,,Rua Vinte e Um de Abril,residential,False,144.053,,"LINESTRING (-55.2323602 -23.1101646, -55.2323377 -23.1102121, -55.2323042 -23.1102991, -55.232269 -23.1103694, -55.2322348 -23.1104159, -55.2322039 -23.1104801, -55.2321818 -23.1105313, -55.2321754 -23.1105763, -55.2321791 -23.110634, -55.2321935 -23.1106919, -55.2322076 -23.1107659, -55.2321925 -23.1110019, -55.2321775 -23.1111634, -55.2321429 -23.1114178)",
370805412,False,,Rua Vinte e Um de Abril,residential,False,12.274,,"LINESTRING (-55.2324091 -23.1100638, -55.2323602 -23.1101646)",
370805412,False,,Rua Vinte e Um de Abril,residential,True,135.56,,"LINESTRING (-55.2324091 -23.1100638, -55.2330101 -23.1089772)",
750310808,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,72.084,,"LINESTRING (-55.2324091 -23.1100638, -55.2330428 -23.1103476)",
323882210,False,,Rua General Camera,residential,True,57.895,,"LINESTRING (-55.2330101 -23.1089772, -55.2325049 -23.1087423)",
370805412,False,,Rua Vinte e Um de Abril,residential,False,135.56,,"LINESTRING (-55.2330101 -23.1089772, -55.2324091 -23.1100638)",
370805419,False,,,residential,True,13.326,,"LINESTRING (-55.2330428 -23.1103476, -55.2329796 -23.1104524)",
870647016,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,27.735,,"LINESTRING (-55.2330428 -23.1103476, -55.2330644 -23.1103612, -55.2332408 -23.1105176)",
315098657,False,,Rua Tiradentes,residential,False,125.465,,"LINESTRING (-55.2331191 -23.1050538, -55.2320239 -23.1045455)",
370805412,False,,Rua Vinte e Um de Abril,residential,True,7.094,,"LINESTRING (-55.2321868 -23.1114672, -55.2321429 -23.1114178)",
370805412,False,,Rua Vinte e Um de Abril,residential,False,119.19800000000001,,"LINESTRING (-55.2321868 -23.1114672, -55.2321915 -23.1115319, -55.2321795 -23.1115868, -55.2321433 -23.1116541, -55.2320742 -23.111786, -55.2317077 -23.1124331)",
692470895,False,,,unclassified,False,89.27399999999999,,"LINESTRING (-55.2321868 -23.1114672, -55.2322545 -23.1114978, -55.2324504 -23.1115282, -55.232559 -23.1115554, -55.2326542 -23.1115973, -55.2327608 -23.1116578, -55.2328011 -23.1116793, -55.2328403 -23.1116914, -55.2328769 -23.1116962, -55.2329693 -23.111699, -55.2330069 -23.1117046)",
692470895,False,,,unclassified,True,89.274,,"LINESTRING (-55.2330069 -23.1117046, -55.2329693 -23.111699, -55.2328769 -23.1116962, -55.2328403 -23.1116914, -55.2328011 -23.1116793, -55.2327608 -23.1116578, -55.2326542 -23.1115973, -55.232559 -23.1115554, -55.2324504 -23.1115282, -55.2322545 -23.1114978, -55.2321868 -23.1114672)",
694410717,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,60.77,,"LINESTRING (-55.2246132 -23.1063557, -55.2251423 -23.1066044)",
858087840,False,,,primary_link,False,12.041,,"LINESTRING (-55.2246132 -23.1063557, -55.224566 -23.1064549)",
323875903,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,64.686,,"LINESTRING (-55.224566 -23.1064549, -55.2240038 -23.1061884)",
858087840,False,,,primary_link,True,12.041,,"LINESTRING (-55.224566 -23.1064549, -55.2246132 -23.1063557)",
858087841,False,,,primary_link,False,12.527,,"LINESTRING (-55.2269007 -23.1075714, -55.2269534 -23.1074697)",
323875903,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,80.58200000000001,,"LINESTRING (-55.2269007 -23.1075714, -55.2267569 -23.1075078, -55.2261993 -23.1072414)",
858087841,False,,,primary_link,True,12.527,,"LINESTRING (-55.2269534 -23.1074697, -55.2269007 -23.1075714)",
694410717,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,45.457,,"LINESTRING (-55.2269534 -23.1074697, -55.2272696 -23.1076197, -55.2273432 -23.1076652)",
858087842,False,,,primary_link,True,11.854,,"LINESTRING (-55.2263414 -23.1120851, -55.226444 -23.1121347)",
323964749,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,86.5,,"LINESTRING (-55.2263414 -23.1120851, -55.2264275 -23.1119365, -55.2267328 -23.1113955)",
245449021,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,49.709,,"LINESTRING (-55.226444 -23.1121347, -55.2262168 -23.1125299)",
858087842,False,,,primary_link,False,11.854,,"LINESTRING (-55.226444 -23.1121347, -55.2263414 -23.1120851)",
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,6.228,,"LINESTRING (-55.2307928 -23.1040184, -55.2308198 -23.1039682)",
718019682,True,MS-386,Avenida Pedro Manvailer,primary,False,119.42,,"LINESTRING (-55.2309164 -23.1040786, -55.2303936 -23.1050389)",
870310931,True,,,primary_link,False,15.011999999999999,,"LINESTRING (-55.2309164 -23.1040786, -55.2308793 -23.1040779, -55.2308451 -23.1040637, -55.2308203 -23.1040464, -55.2307928 -23.1040184)",
870310932,True,,,primary_link,False,15.495,,"LINESTRING (-55.2308495 -23.1039149, -55.2308746 -23.1039126, -55.2309128 -23.1039157, -55.230949 -23.1039348, -55.23098 -23.1039663)",
219812695,True,MS-386,Avenida Pedro Manvailer,primary,False,7.239,,"LINESTRING (-55.23098 -23.1039663, -55.2309464 -23.1040236)",
218781475,True,MS-156;MS-386,,primary,False,3.6430000000000002,roundabout,"LINESTRING (-55.2286015 -23.1082258, -55.2286073 -23.1082462, -55.2286105 -23.1082575)",
218781475,True,MS-156;MS-386,,primary,False,3.856,roundabout,"LINESTRING (-55.2284223 -23.1083343, -55.2284032 -23.1083044)",
323875904,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,27.531,,"LINESTRING (-55.2288006 -23.1084735, -55.2285608 -23.108361)",
870631134,False,,,tertiary_link,True,13.233,,"LINESTRING (-55.2288006 -23.1084735, -55.2288637 -23.1083696)",
870631134,False,,,tertiary_link,False,13.233,,"LINESTRING (-55.2288637 -23.1083696, -55.2288006 -23.1084735)",
245449033,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,89.806,,"LINESTRING (-55.2288637 -23.1083696, -55.229548 -23.1086922, -55.2296415 -23.108744)",
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,42.094,,"LINESTRING (-55.2295158 -23.1063573, -55.2297054 -23.1060213)",
870647017,False,,,primary_link,True,12.926,,"LINESTRING (-55.2295158 -23.1063573, -55.2296272 -23.1064122)",
718019688,True,MS-386,Avenida Pedro Manvailer,primary,False,95.852,,"LINESTRING (-55.2296272 -23.1064122, -55.2291963 -23.1071777)",
870647017,False,,,primary_link,False,12.926,,"LINESTRING (-55.2296272 -23.1064122, -55.2295158 -23.1063573)",
