osmid,name,highway,oneway,reversed,length,ref,lanes,maxspeed,geometry,bridge
545270228,Avenida Doutor Celso Barroso,primary,True,False,114.795,,,40,"LINESTRING (-39.2667052 -3.2738455, -39.2657136 -3.2741383)",
545270233,Rua Padre José Romualdo,residential,False,True,69.583,CE-163,,,"LINESTRING (-39.2667052 -3.2738455, -39.2668446 -3.2744556)",
136923599,Rua Manoel Teixeira,residential,True,False,63.427,,,,"LINESTRING (-39.2672191 -3.2770687, -39.2666677 -3.2772181)",
550484980,Rua Padre Irineu Lima Verde,residential,False,False,43.419,,,,"LINESTRING (-39.2672191 -3.2770687, -39.2671527 -3.2767959, -39.26714 -3.2766869)",
503141138,Rua José Silva,residential,False,True,18.09,,,,"LINESTRING (-39.26714 -3.2766869, -39.2672889 -3.276753)",
503141138,Rua José Silva,residential,False,False,77.556,,,,"LINESTRING (-39.26714 -3.2766869, -39.267021 -3.2765768, -39.2666841 -3.2764332, -39.2665633 -3.2763137)",
550484980,Rua Padre Irineu Lima Verde,residential,False,True,43.419,,,,"LINESTRING (-39.26714 -3.2766869, -39.2671527 -3.2767959, -39.2672191 -3.2770687)",
364785113,Rua Santa Maria,residential,False,False,40.755,,,,"LINESTRING (-39.2645086 -3.2820481, -39.2641415 -3.2820517)",
"[1012807144, 1012807149, 138193320, 1012807143]","['Ponte sobre o rio Trairi', 'Avenida Senador Virgílio Távora']",primary,False,False,331.38899999999995,CE-163,,,"LINESTRING (-39.2645086 -3.2820481, -39.2645596 -3.2812737, -39.2646082 -3.2807291, -39.2647257 -3.2795282, -39.2647341 -3.2794083, -39.2647572 -3.2790785)",yes
686746388,,residential,False,False,173.539,,,,"LINESTRING (-39.2712307 -3.2732864, -39.2708659 -3.2733989, -39.2701471 -3.2733854, -39.2696857 -3.2733538)",
545270229,Avenida Doutor Celso Barroso,primary,True,False,32.327,,,40,"LINESTRING (-39.2654127 -3.274153, -39.2656919 -3.2740704)",
741926825,Travessa Doutor Celso Barroso,residential,False,False,83.334,,,,"LINESTRING (-39.2654127 -3.274153, -39.2652316 -3.2734257)",
138024981,,residential,False,False,38.827,,,,"LINESTRING (-39.2652316 -3.2734257, -39.264937 -3.2736139)",
741926825,Travessa Doutor Celso Barroso,residential,False,True,83.334,,,,"LINESTRING (-39.2652316 -3.2734257, -39.2654127 -3.274153)",
364781286,Rua Antônio Viana,residential,False,True,95.77,,,,"LINESTRING (-39.2688016 -3.2742003, -39.2690601 -3.2733786)",
364781286,Rua Antônio Viana,residential,False,False,89.518,,,,"LINESTRING (-39.2688016 -3.2742003, -39.2687148 -3.2744766, -39.2685485 -3.2746448, -39.2682864 -3.274742)",
364781289,Rua Professor José Neri,residential,False,True,129.037,,,,"LINESTRING (-39.2688016 -3.2742003, -39.2690344 -3.2741614, -39.2692438 -3.2740214, -39.269246 -3.2733482)",
686746388,,residential,False,False,48.817,,,,"LINESTRING (-39.2696857 -3.2733538, -39.269246 -3.2733482)",
686746388,,residential,False,True,173.53900000000002,,,,"LINESTRING (-39.2696857 -3.2733538, -39.2701471 -3.2733854, -39.2708659 -3.2733989, -39.2712307 -3.2732864)",
138193329,Rua Tolentino Chaves,tertiary,False,False,182.351,CE-163,,,"LINESTRING (-39.2647572 -3.2790785, -39.2648459 -3.2790417, -39.2650987 -3.2789284, -39.2658219 -3.2787209, -39.2663308 -3.27863)",
545270230,Avenida César Calls,primary,True,False,151.405,CE-163,2,40,"LINESTRING (-39.2647572 -3.2790785, -39.2647343 -3.2788796, -39.2648234 -3.2777216)",
"[138193320, 1012807149, 1012807144, 1012807143]","['Ponte sobre o rio Trairi', 'Avenida Senador Virgílio Távora']",primary,False,True,331.389,CE-163,,,"LINESTRING (-39.2647572 -3.2790785, -39.2647341 -3.2794083, -39.2647257 -3.2795282, -39.2646082 -3.2807291, -39.2645596 -3.2812737, -39.2645086 -3.2820481)",yes
503141136,Rua Padre Irineu Lima Verde,residential,True,False,20.072,,,,"LINESTRING (-39.2674541 -3.2772061, -39.2674067 -3.2770319)",
1015697870,,residential,False,False,11.692,,,,"LINESTRING (-39.2674541 -3.2772061, -39.2675563 -3.2771807)",
364781276,,residential,False,True,11.22,,,,"LINESTRING (-39.2674745 -3.2772811, -39.2675716 -3.2772531)",
503141136,Rua Padre Irineu Lima Verde,residential,True,False,8.642,,,,"LINESTRING (-39.2674745 -3.2772811, -39.2674541 -3.2772061)",
364781271,,residential,True,False,19.619,,,,"LINESTRING (-39.2680103 -3.2770611, -39.2679746 -3.2768883)",
1015697870,,residential,False,True,26.034,,,,"LINESTRING (-39.2680103 -3.2770611, -39.2677841 -3.2771229)",
1015697870,,residential,False,False,26.034,,,,"LINESTRING (-39.2677841 -3.2771229, -39.2680103 -3.2770611)",
1015697870,,residential,False,True,26.093,,,,"LINESTRING (-39.2677841 -3.2771229, -39.2675563 -3.2771807)",
1015697884,,residential,False,False,19.312,,,,"LINESTRING (-39.2677841 -3.2771229, -39.2677374 -3.2769556)",
1015697884,,residential,False,True,7.761,,,,"LINESTRING (-39.2677841 -3.2771229, -39.267803 -3.2771901)",
364781269,Rua Padre Irineu Lima Verde,residential,True,False,8.228,CE-163,,,"LINESTRING (-39.2675563 -3.2771807, -39.2675716 -3.2772531)",
1015697870,,residential,False,False,26.093,,,,"LINESTRING (-39.2675563 -3.2771807, -39.2677841 -3.2771229)",
1015697870,,residential,False,True,11.692,,,,"LINESTRING (-39.2675563 -3.2771807, -39.2674541 -3.2772061)",
966853752,Rua Manoel Teixeira,residential,True,False,25.943,,,,"LINESTRING (-39.2677374 -3.2769556, -39.2675117 -3.2770161)",
1015697884,,residential,False,True,19.312,,,,"LINESTRING (-39.2677374 -3.2769556, -39.2677841 -3.2771229)",
364781276,,residential,False,False,26.627,,,,"LINESTRING (-39.267803 -3.2771901, -39.2675716 -3.2772531)",
364781276,,residential,False,True,25.789,,,,"LINESTRING (-39.267803 -3.2771901, -39.2680274 -3.2771301)",
1015697884,,residential,False,False,7.761,,,,"LINESTRING (-39.267803 -3.2771901, -39.2677841 -3.2771229)",
