osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge,ref
905663189,True,,,residential,False,15.155,"LINESTRING (-47.3982034 -22.5582119, -47.3982529 -22.5583403)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,118.001,"LINESTRING (-47.4006491 -22.5586299, -47.4004848 -22.5583059, -47.4004448 -22.5580627, -47.4004527 -22.5578278, -47.4004961 -22.557609)",,,,
131753958,False,,Avenida São Sebastião,residential,True,36.313,"LINESTRING (-47.3989393 -22.5588761, -47.399142 -22.5586085)",,,,
131753958,False,,Avenida São Sebastião,residential,False,88.24000000000001,"LINESTRING (-47.3989393 -22.5588761, -47.3986395 -22.5592719, -47.3984357 -22.5595189)",,,,
156503723,True,,Rua Duque de Caxias,residential,False,105.57,"LINESTRING (-47.4036631 -22.5588847, -47.4029361 -22.5582134)",,,,
240325036,True,,Rua Barão de Cascalho,residential,False,102.642,"LINESTRING (-47.4036631 -22.5588847, -47.4043607 -22.5582236)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,86.129,"LINESTRING (-47.4058223 -22.5592993, -47.4063942 -22.5587327)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,9.996,"LINESTRING (-47.4057504 -22.5593599, -47.4058223 -22.5592993)",,,,
240325530,True,,Rua Lavapés,residential,False,106.628,"LINESTRING (-47.4057504 -22.5593599, -47.4056129 -22.5593215, -47.404973 -22.558744)",,,,
240325036,True,,Rua Barão de Cascalho,residential,False,102.196,"LINESTRING (-47.4029695 -22.5595438, -47.4036631 -22.5588847)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,86.499,"LINESTRING (-47.4029695 -22.5595438, -47.4035036 -22.56003, -47.4035694 -22.5600899)",,,,
832610681,False,,Rua Boa Vista,secondary_link,True,6.636,"LINESTRING (-47.3985571 -22.5603302, -47.3985054 -22.5602944)",,,,
240325011,True,2,Avenida Engenheiro Lucato,secondary,False,83.432,"LINESTRING (-47.3985571 -22.5603302, -47.3983346 -22.5606782, -47.3981466 -22.5609777)",,,,
156503723,True,,Rua Duque de Caxias,residential,False,103.117,"LINESTRING (-47.4057105 -22.5607002, -47.4049963 -22.5600483)",,,,
"[1171630409, 781808183]",False,,Rua Conselheiro Saraiva,residential,True,68.863,"LINESTRING (-47.4057105 -22.5607002, -47.4059533 -22.5604713, -47.4057244 -22.56026)",,,,
905674919,True,,Avenida São Sebastião,residential,False,63.518,"LINESTRING (-47.397479 -22.5607627, -47.397117 -22.5612259)",,,,
905415866,False,,Rua General Osório,residential,True,66.798,"LINESTRING (-47.397479 -22.5607627, -47.3978424 -22.5610524, -47.3979032 -22.5610946, -47.3979811 -22.5611438)",,,,
240325011,True,2,Avenida Engenheiro Lucato,secondary,False,381.592,"LINESTRING (-47.3981466 -22.5609777, -47.3980167 -22.5612495, -47.3979415 -22.5614436, -47.3978372 -22.5617498, -47.3977484 -22.5620339, -47.3976783 -22.5623259, -47.397615 -22.5626668, -47.3975535 -22.5630345, -47.3975074 -22.5633723, -47.3974903 -22.5637163, -47.3974362 -22.5643242)",,,,
240325392,True,,,secondary_link,False,26.046,"LINESTRING (-47.3981466 -22.5609777, -47.3980509 -22.5611127, -47.398014 -22.5611367, -47.3979811 -22.5611438)",,,,
240325618,True,,,secondary,False,141.286,"LINESTRING (-47.3989774 -22.5618024, -47.3986689 -22.5611313, -47.3986501 -22.561062, -47.3986631 -22.5609888, -47.3986992 -22.5609342, -47.3989421 -22.5606895)",,,,
619761660,True,,Rua Santa Cruz,residential,False,100.563,"LINESTRING (-47.4031009 -22.5631694, -47.4024026 -22.5625353)",40,,,
240325580,True,,Rua Conselheiro Saraiva,residential,False,74.243,"LINESTRING (-47.4031009 -22.5631694, -47.4033359 -22.5629486, -47.4036077 -22.5626932)",,,,
240325521,True,,,secondary_link,False,17.309,"LINESTRING (-47.398205 -22.564563, -47.3981662 -22.5645789, -47.3981226 -22.564579, -47.3980874 -22.5645712, -47.3980473 -22.5645498)",,,,
"[156348665, 708839650]",True,,Rua Cunha Bastos,secondary,False,38.139,"LINESTRING (-47.398205 -22.564563, -47.3981832 -22.5646908, -47.3981946 -22.5647416, -47.3982362 -22.5647856, -47.398269 -22.5648141, -47.3983233 -22.5648501)",40,,,
182022725,True,,Rua Cunha Bastos,secondary,False,29.211999999999996,"LINESTRING (-47.3980473 -22.5645498, -47.3980427 -22.5644608, -47.3980441 -22.5642872)",,,,
156352871,True,,Rua Boa Morte,tertiary,False,60.209,"LINESTRING (-47.4048542 -22.5627957, -47.4044431 -22.5631818)",40,,,
568537048,False,,,living_street,False,79.424,"LINESTRING (-47.4048542 -22.5627957, -47.404875 -22.5628997, -47.404875 -22.5629928, -47.4048513 -22.5630805, -47.4048058 -22.5631389, -47.4047248 -22.5631864, -47.404622 -22.5632065, -47.4045271 -22.5631992, -47.4044431 -22.5631818)",,,,
156352871,True,,Rua Boa Morte,tertiary,False,21.251,"LINESTRING (-47.4044431 -22.5631818, -47.404292 -22.5633124)",40,,,
568537048,False,,,living_street,True,79.424,"LINESTRING (-47.4044431 -22.5631818, -47.4045271 -22.5631992, -47.404622 -22.5632065, -47.4047248 -22.5631864, -47.4048058 -22.5631389, -47.4048513 -22.5630805, -47.404875 -22.5629928, -47.404875 -22.5628997, -47.4048542 -22.5627957)",,,,
"[1171630409, 781808183]",False,,Rua Conselheiro Saraiva,residential,False,68.863,"LINESTRING (-47.4057244 -22.56026, -47.4059533 -22.5604713, -47.4057105 -22.5607002)",,,,
"[156347507, 182022725]",True,,Rua Cunha Bastos,secondary,False,52.074,"LINESTRING (-47.3983233 -22.5648501, -47.3982729 -22.5648499, -47.3982392 -22.5648455, -47.3981761 -22.5648261, -47.3980946 -22.5647861, -47.3980632 -22.5647276, -47.3980473 -22.5645498)",,,,
901016385,False,,Rua Cunha Bastos,secondary,False,31.294,"LINESTRING (-47.3983233 -22.5648501, -47.3985183 -22.5649183, -47.3986083 -22.5649498)",,,,
240325617,True,,Rua Capitão Bernardes Silva,secondary,False,26.343,"LINESTRING (-47.4006559 -22.5590298, -47.4008314 -22.558857)",,,,
240325394,True,,,secondary_link,False,45.445,"LINESTRING (-47.4006559 -22.5590298, -47.4006894 -22.5589115, -47.4006917 -22.5587889, -47.4006491 -22.5586299)",,,,
905662000,True,,Rua São Paulo,residential,False,15.364,"LINESTRING (-47.3981176 -22.5583251, -47.3982034 -22.5582119)",,,,
905663188,True,,,residential,False,13.996,"LINESTRING (-47.3981176 -22.5583251, -47.3982529 -22.5583403)",,,,
240325257,True,,,residential,False,92.291,"LINESTRING (-47.3982529 -22.5583403, -47.3989393 -22.5588761)",,,,
708839658,False,,Rua Vinte e Cinco de Março,secondary,True,12.07,"LINESTRING (-47.3970053 -22.561553, -47.3969189 -22.5614794)",,,,
"[708839658, 184791445, 901044327]",False,,"['Viaduto Jânio Quadros', 'Rua Vinte e Cinco de Março']",secondary,"[False, True]",281.302,"LINESTRING (-47.3970053 -22.561553, -47.3973016 -22.5618057, -47.3984744 -22.5628844, -47.3989654 -22.56332)",,,viaduct,
905674919,True,,Avenida São Sebastião,residential,False,34.761,"LINESTRING (-47.397117 -22.5612259, -47.3969189 -22.5614794)",,,,
996545995,False,,Rua São Judas Tadeu,unclassified,False,70.274,"LINESTRING (-47.397117 -22.5612259, -47.397632 -22.5616421)",,,,
996545995,False,,Rua São Judas Tadeu,unclassified,True,70.274,"LINESTRING (-47.397632 -22.5616421, -47.397117 -22.5612259)",,,,
