osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,access
444052540,False,,Rua Bolívia,residential,,False,53.367999999999995,"LINESTRING (-49.065622 -26.9167576, -49.0654483 -26.9166147, -49.0652184 -26.9164402)",,
52054162,True,1,Rua Floriano Peixoto,tertiary,,False,45.88099999999999,"LINESTRING (-49.0629229 -26.921036, -49.0629509 -26.9210849, -49.0631078 -26.9213632, -49.0631311 -26.9214045)",,
1151559472,True,3,Avenida Presidente Castelo Branco,primary,50,False,189.02200000000002,"LINESTRING (-49.0629229 -26.921036, -49.0632939 -26.9208085, -49.0636909 -26.9205502, -49.0643795 -26.9200014, -49.0644099 -26.9199766)",,
"[1159694186, 350475084]",True,2,Rua Floriano Peixoto,tertiary,30,False,109.222,"LINESTRING (-49.0639668 -26.9229559, -49.0640763 -26.9231561, -49.0641382 -26.923274, -49.0642336 -26.9234511, -49.0643105 -26.9235939, -49.0644138 -26.9237856, -49.0644438 -26.9238413)",,
491940514,True,4,Rua 7 de Setembro,primary,60,False,47.025,"LINESTRING (-49.0642809 -26.9225621, -49.0639109 -26.9227203, -49.0638534 -26.9227453)",,
491940515,True,1,,primary_link,,False,59.94799999999999,"LINESTRING (-49.0642809 -26.9225621, -49.0642436 -26.92261, -49.0640047 -26.9227185, -49.0639865 -26.9227539, -49.0639806 -26.9228035, -49.0639714 -26.92288, -49.0639668 -26.9229559)",,
54674538,True,2,Rua República Argentina,primary,50,False,72.442,"LINESTRING (-49.0637826 -26.9169825, -49.0639378 -26.9171043, -49.0640202 -26.9171688, -49.0640738 -26.9172107, -49.0642575 -26.9173543, -49.0643317 -26.9174123)",,
333713903,True,2,Rua XV de Novembro,tertiary,40,False,9.606,"LINESTRING (-49.0676658 -26.917538, -49.0676942 -26.9174999, -49.0677195 -26.9174661)",,
965030629,True,2,Rua Namy Deeke,tertiary,,False,13.302,"LINESTRING (-49.0676658 -26.917538, -49.0676916 -26.9175375, -49.0677202 -26.917538, -49.0677949 -26.9175629)",,
51714940,True,1,Rua Namy Deeke,tertiary,,False,13.166,"LINESTRING (-49.0677949 -26.9175629, -49.0677447 -26.9175077, -49.0677324 -26.9174899, -49.0677195 -26.9174661)",,
965030630,False,3,Rua Namy Deeke,tertiary,,False,74.001,"LINESTRING (-49.0677949 -26.9175629, -49.068228 -26.9178251, -49.0684104 -26.9179393)",,
"[331544587, 977652166]",False,"['2', '3']",Avenida Brasil,primary,60,True,131.84,"LINESTRING (-49.0637597 -26.9168537, -49.063776 -26.916837, -49.0638407 -26.9167708, -49.0639122 -26.9166979, -49.0639953 -26.916613, -49.0643842 -26.916216, -49.0644707 -26.9161277, -49.0646343 -26.9159606)",,
369181854,False,2,Avenida Brasil,primary,60,False,9.307,"LINESTRING (-49.0637597 -26.9168537, -49.063716 -26.9168982, -49.0636979 -26.9169167)",,
369181855,True,1,,primary_link,,False,14.533999999999999,"LINESTRING (-49.0637597 -26.9168537, -49.0637621 -26.9168863, -49.0637668 -26.9169187, -49.0637736 -26.9169508, -49.0637826 -26.9169825)",,
