osmid,highway,oneway,reversed,length,name,lanes,geometry,ref,maxspeed
130918828,residential,False,True,47.881,Rua Geniro do Santos,,"LINESTRING (-36.860241 -10.7395043, -36.8606506 -10.7393511)",,
130918815,residential,False,False,42.366,Rua José Sebastião,,"LINESTRING (-36.860241 -10.7395043, -36.8601233 -10.7393312, -36.8600965 -10.7392969, -36.8600012 -10.7392073)",,
130918798,residential,False,False,36.98,Rua Airton Santos,,"LINESTRING (-36.860379 -10.7386798, -36.8600639 -10.7388013)",,
130918798,residential,False,True,29.635,Rua Airton Santos,,"LINESTRING (-36.860379 -10.7386798, -36.8606288 -10.7385759)",,
130918804,residential,False,True,38.118,Travessa 2,,"LINESTRING (-36.860379 -10.7386798, -36.860497 -10.7390024)",,
130918836,residential,False,False,51.642,Rua José Raimundo,,"LINESTRING (-36.8611852 -10.7387373, -36.8607451 -10.7389068)",,
130918794,residential,False,True,39.643,Rua G7,,"LINESTRING (-36.8606506 -10.7393511, -36.8607831 -10.739683)",,
130918828,residential,False,False,47.881,Rua Geniro do Santos,,"LINESTRING (-36.8606506 -10.7393511, -36.860241 -10.7395043)",,
130918828,residential,False,True,29.39,Rua Geniro do Santos,,"LINESTRING (-36.8606506 -10.7393511, -36.8608984 -10.7392482)",,
130918813,residential,False,True,52.088,Rua Leandro Maciel,,"LINESTRING (-36.8612243 -10.7408399, -36.8614141 -10.7407345, -36.8616307 -10.7405954)",,
130918540,residential,False,False,194.34799999999998,Avenida Augusto Trindade,,"LINESTRING (-36.8599511 -10.7412036, -36.8594824 -10.7405187, -36.8591486 -10.7400532, -36.8589294 -10.7397734)",,
"[130918803, 130918540]",residential,False,True,86.84,"['Avenida Augusto Trindade', 'Rua Leandro Maciel']",,"LINESTRING (-36.8599511 -10.7412036, -36.8601595 -10.7414703, -36.8601722 -10.7414774, -36.8602026 -10.741483, -36.8602218 -10.7414809, -36.8602467 -10.741475, -36.8605518 -10.7412832)",,
"[130918824, 382070526]",residential,False,"[False, True]",165.27100000000002,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8599511 -10.7412036, -36.859046 -10.7413949, -36.8590192 -10.7413956, -36.8589967 -10.7413919, -36.8589867 -10.7413847, -36.8589699 -10.7413705, -36.858909 -10.7412165, -36.8587643 -10.74092)",,
"[130918792, 130918802]",residential,False,True,86.60600000000001,"['Rua 4', 'Rua 2']",,"LINESTRING (-36.8605518 -10.7412832, -36.8604143 -10.7410583, -36.8603603 -10.7409575, -36.8603556 -10.7409446, -36.8603536 -10.7409341, -36.8603586 -10.7409224, -36.8603694 -10.7409133, -36.8606798 -10.7407384)",,
"[130918803, 130918540]",residential,False,False,86.84,"['Rua Leandro Maciel', 'Avenida Augusto Trindade']",,"LINESTRING (-36.8605518 -10.7412832, -36.8602467 -10.741475, -36.8602218 -10.7414809, -36.8602026 -10.741483, -36.8601722 -10.7414774, -36.8601595 -10.7414703, -36.8599511 -10.7412036)",,
"[203638848, 130918803]",residential,False,True,232.649,"['Rua Leandro Maciel', 'Rua Vilma Machado Santos Leite']",,"LINESTRING (-36.8605518 -10.7412832, -36.8607928 -10.7411386, -36.8608056 -10.7411337, -36.8608186 -10.7411307, -36.8608411 -10.7411317, -36.8608602 -10.7411432, -36.8609628 -10.7413241, -36.860995 -10.7413511, -36.8610299 -10.7413636, -36.8610567 -10.7413709, -36.8610976 -10.7413702, -36.8612397 -10.7413392, -36.861284 -10.7413195, -36.8613866 -10.7412259, -36.8614469 -10.7411653, -36.8615663 -10.741056, -36.8618466 -10.7408346, -36.8620853 -10.7406646, -36.8621564 -10.7405816, -36.8621939 -10.7405263)",,
130918925,tertiary,False,False,7.122,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588395 -10.7384771, -36.8588187 -10.7385378)",,
130918925,tertiary,False,True,19.708,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588395 -10.7384771, -36.8588711 -10.7383026)",,
172601054,residential,False,True,21.483,,,"LINESTRING (-36.8588395 -10.7384771, -36.8590135 -10.7383871)",,
130918924,tertiary,False,True,68.27,,,"LINESTRING (-36.8589538 -10.7371942, -36.8590849 -10.7365939)",,
1058133295,tertiary,False,False,10.248,,,"LINESTRING (-36.8589538 -10.7371942, -36.8589444 -10.7372859)",,
130918924,tertiary,False,False,68.27,,,"LINESTRING (-36.8590849 -10.7365939, -36.8589538 -10.7371942)",,
130918904,tertiary,True,False,34.016,Avenida Atlântica,,"LINESTRING (-36.8586065 -10.7371901, -36.8583135 -10.7370866)",,
130918907,tertiary,True,False,32.616,,,"LINESTRING (-36.8586627 -10.7371291, -36.8589538 -10.7371942)",,
130918906,tertiary_link,True,False,80.035,,,"LINESTRING (-36.8586627 -10.7371291, -36.8587708 -10.7371011, -36.8588492 -10.737055, -36.8588988 -10.737003, -36.8589505 -10.7369167, -36.8590849 -10.7365939)",,
130918834,residential,False,False,31.337,Rua Raul Batista da Costa,,"LINESTRING (-36.8606798 -10.7407384, -36.8605278 -10.7404994)",,
"[130918792, 130918802]",residential,False,False,86.60600000000001,"['Rua 4', 'Rua 2']",,"LINESTRING (-36.8606798 -10.7407384, -36.8603694 -10.7409133, -36.8603586 -10.7409224, -36.8603536 -10.7409341, -36.8603556 -10.7409446, -36.8603603 -10.7409575, -36.8604143 -10.7410583, -36.8605518 -10.7412832)",,
"[130918802, 130918815]",residential,False,"[False, True]",131.03199999999998,"['Rua 2', 'Rua José Sebastião']",,"LINESTRING (-36.8606798 -10.7407384, -36.8608991 -10.7406205, -36.8609206 -10.7406007, -36.8609226 -10.7405842, -36.8609219 -10.7405684, -36.8609145 -10.7405454, -36.8607516 -10.7402726, -36.8606074 -10.7400407, -36.8604492 -10.7398332)",,
172601265,residential,False,False,90.656,Avenida Propriá,,"LINESTRING (-36.8581678 -10.7415082, -36.857849 -10.7412566, -36.8575246 -10.7409931)",,
130918541,residential,False,False,36.59,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8582296 -10.7401975, -36.8584228 -10.7404663)",,
130918541,residential,False,True,72.548,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8582296 -10.7401975, -36.85783 -10.7396764)",,
382070566,residential,False,True,73.14,Travessa Oito de Agosto,,"LINESTRING (-36.8582296 -10.7401975, -36.8588003 -10.7398536)",,
172601263,residential,False,False,16.687,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8589294 -10.7397734, -36.8588003 -10.7398536)",,
130918540,residential,False,False,79.681,Avenida Augusto Trindade,,"LINESTRING (-36.8589294 -10.7397734, -36.8585989 -10.739377, -36.8584422 -10.7392429)",,
130918540,residential,False,True,194.348,Avenida Augusto Trindade,,"LINESTRING (-36.8589294 -10.7397734, -36.8591486 -10.7400532, -36.8594824 -10.7405187, -36.8599511 -10.7412036)",,
172601263,residential,False,True,16.687,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8588003 -10.7398536, -36.8589294 -10.7397734)",,
382070566,residential,False,False,73.14,Travessa Oito de Agosto,,"LINESTRING (-36.8588003 -10.7398536, -36.8582296 -10.7401975)",,
130918538,residential,False,False,78.456,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8588003 -10.7398536, -36.8585254 -10.7394096, -36.8585052 -10.7393767, -36.8584865 -10.7393404, -36.8584422 -10.7392429)",,
"[130918538, 130918522]",residential,False,True,165.951,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8588003 -10.7398536, -36.859274 -10.7405851, -36.8592784 -10.7405951, -36.8592801 -10.7406042, -36.8592801 -10.7406122, -36.8592782 -10.7406206, -36.859272 -10.7406304, -36.8589746 -10.7408115, -36.8587643 -10.74092)",,
130918908,residential,False,False,69.814,Travessa Mário Trindade da Cruz,,"LINESTRING (-36.8583966 -10.7384128, -36.8583758 -10.7382969, -36.8583805 -10.7382778, -36.8583912 -10.7382652, -36.858414 -10.73826, -36.8588711 -10.7383026)",,
161769403,secondary,False,False,56.717,,2,"LINESTRING (-36.8620089 -10.739206, -36.8623435 -10.738816)",SE-226,60
130918797,residential,False,False,96.608,Rua E,,"LINESTRING (-36.8620089 -10.739206, -36.8615904 -10.7393655, -36.8611908 -10.7395354)",,
161769403,secondary,False,True,57.67,,2,"LINESTRING (-36.8620089 -10.739206, -36.8617514 -10.739513, -36.8616724 -10.7396056)",SE-226,60
130916971,tertiary,False,True,41.921,,,"LINESTRING (-36.8589059 -10.737661, -36.8589444 -10.7372859)",,
130918925,tertiary,False,False,16.431,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8589059 -10.737661, -36.8589013 -10.7378087)",,
379856976,tertiary_link,True,False,65.418,,,"LINESTRING (-36.8589059 -10.737661, -36.8588777 -10.7375695, -36.858861 -10.7374651, -36.8588368 -10.7373913, -36.8588113 -10.7373446, -36.8587768 -10.7373021, -36.8587352 -10.7372652, -36.8586065 -10.7371901)",,
130916965,residential,False,True,34.88,Rua Antônio Torres,,"LINESTRING (-36.856395 -10.73725, -36.8561818 -10.7370165)",,
382070561,residential,False,False,39.023,Travessa Celina Alves da Silva,,"LINESTRING (-36.856395 -10.73725, -36.8561219 -10.7374762)",,
130916965,residential,False,False,64.22800000000001,Rua Antônio Torres,,"LINESTRING (-36.856395 -10.73725, -36.8564654 -10.7373416, -36.8565365 -10.7374325, -36.8565828 -10.7375083, -36.8566805 -10.7377497)",,
382070561,residential,False,True,39.023,Travessa Celina Alves da Silva,,"LINESTRING (-36.8561219 -10.7374762, -36.856395 -10.73725)",,
797939955,residential,False,True,13.519,,,"LINESTRING (-36.8616724 -10.7396056, -36.8617795 -10.7396665)",,
161769403,secondary,False,False,57.67,,2,"LINESTRING (-36.8616724 -10.7396056, -36.8617514 -10.739513, -36.8620089 -10.739206)",SE-226,60
"[203638848, 130918803]",residential,False,False,232.649,"['Rua Leandro Maciel', 'Rua Vilma Machado Santos Leite']",,"LINESTRING (-36.8621939 -10.7405263, -36.8621564 -10.7405816, -36.8620853 -10.7406646, -36.8618466 -10.7408346, -36.8615663 -10.741056, -36.8614469 -10.7411653, -36.8613866 -10.7412259, -36.861284 -10.7413195, -36.8612397 -10.7413392, -36.8610976 -10.7413702, -36.8610567 -10.7413709, -36.8610299 -10.7413636, -36.860995 -10.7413511, -36.8609628 -10.7413241, -36.8608602 -10.7411432, -36.8608411 -10.7411317, -36.8608186 -10.7411307, -36.8608056 -10.7411337, -36.8607928 -10.7411386, -36.8605518 -10.7412832)",,
"[203638848, 203638851]",residential,False,True,125.933,Rua Vilma Machado Santos Leite,,"LINESTRING (-36.8621939 -10.7405263, -36.8622449 -10.7404024, -36.8622587 -10.7403346, -36.8622543 -10.7402595, -36.8622462 -10.7402028, -36.8621068 -10.7398556, -36.8620169 -10.7396988, -36.8619861 -10.7396744, -36.8619572 -10.7396646, -36.861921 -10.7396593, -36.8617795 -10.7396665)",,
130918925,tertiary,False,True,7.122,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588187 -10.7385378, -36.8588395 -10.7384771)",,
130918834,residential,False,True,275.913,Rua Raul Batista da Costa,,"LINESTRING (-36.8588187 -10.7385378, -36.8591993 -10.7388819, -36.8598711 -10.7394386, -36.8598913 -10.7394636, -36.8599107 -10.7394952, -36.8601555 -10.7399907, -36.8601897 -10.7400453, -36.860447 -10.7403882)",,
130918925,tertiary,False,False,86.543,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588187 -10.7385378, -36.858758 -10.73865, -36.8586668 -10.73882, -36.8586266 -10.7388858, -36.8585475 -10.7389919, -36.8584013 -10.7391975)",,
130918540,residential,False,False,6.742,Avenida Augusto Trindade,,"LINESTRING (-36.8584422 -10.7392429, -36.8584013 -10.7391975)",,
130918538,residential,False,True,78.45599999999999,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8584422 -10.7392429, -36.8584865 -10.7393404, -36.8585052 -10.7393767, -36.8585254 -10.7394096, -36.8588003 -10.7398536)",,
130918540,residential,False,True,79.681,Avenida Augusto Trindade,,"LINESTRING (-36.8584422 -10.7392429, -36.8585989 -10.739377, -36.8589294 -10.7397734)",,
130918819,residential,False,False,46.159,Praça Zilda Garcia Salmeiron,,"LINESTRING (-36.8558136 -10.7388457, -36.8555013 -10.7391253)",,
203647306,residential,False,False,9.873,Rua B,,"LINESTRING (-36.8558136 -10.7388457, -36.8557571 -10.7387764)",,
203647306,residential,False,True,212.72999999999996,Rua B,,"LINESTRING (-36.8558136 -10.7388457, -36.8562032 -10.7392278, -36.8562321 -10.7392508, -36.8562616 -10.7392693, -36.8562924 -10.7392759, -36.8566585 -10.7393411, -36.856688 -10.7393483, -36.8567283 -10.7393681, -36.856792 -10.7394103, -36.8568188 -10.7394379, -36.857252 -10.740015)",,
203647314,residential,False,True,90.33,Rua Otávio Santos,,"LINESTRING (-36.8559796 -10.7398064, -36.855306 -10.7393353)",,
"[203647314, 203647315, 130918903]",residential,False,"[False, True]",72.117,Rua Otávio Santos,,"LINESTRING (-36.8559796 -10.7398064, -36.8560961 -10.7398879, -36.8563269 -10.7400315, -36.8563562 -10.7400593, -36.8563966 -10.7400954, -36.8564219 -10.7401219, -36.8564855 -10.740212)",,
203647586,residential,False,True,97.48299999999999,Rua Filadelfo Dórea,,"LINESTRING (-36.8559796 -10.7398064, -36.8559333 -10.7397406, -36.8559182 -10.7397232, -36.8559082 -10.7397097, -36.8558934 -10.7396939, -36.8556051 -10.7394564, -36.8555434 -10.7393951, -36.8555206 -10.739351, -36.8555072 -10.7393226, -36.8554945 -10.7392548, -36.8554918 -10.7392133, -36.8555013 -10.7391253)",,
826848866,residential,False,True,34.774,,,"LINESTRING (-36.860185 -10.7405658, -36.860447 -10.7403882)",,
826848866,residential,False,False,34.774,,,"LINESTRING (-36.860447 -10.7403882, -36.860185 -10.7405658)",,
130918834,residential,False,False,275.913,Rua Raul Batista da Costa,,"LINESTRING (-36.860447 -10.7403882, -36.8601897 -10.7400453, -36.8601555 -10.7399907, -36.8599107 -10.7394952, -36.8598913 -10.7394636, -36.8598711 -10.7394386, -36.8591993 -10.7388819, -36.8588187 -10.7385378)",,
130918834,residential,False,True,15.2,Rua Raul Batista da Costa,,"LINESTRING (-36.860447 -10.7403882, -36.8605135 -10.7404769, -36.8605278 -10.7404994)",,
826848867,residential,False,True,34.946,,,"LINESTRING (-36.8602574 -10.7406673, -36.8605278 -10.7404994)",,
130918834,residential,False,True,31.337,Rua Raul Batista da Costa,,"LINESTRING (-36.8605278 -10.7404994, -36.8606798 -10.7407384)",,
826848867,residential,False,False,34.946,,,"LINESTRING (-36.8605278 -10.7404994, -36.8602574 -10.7406673)",,
130918834,residential,False,False,15.2,Rua Raul Batista da Costa,,"LINESTRING (-36.8605278 -10.7404994, -36.8605135 -10.7404769, -36.860447 -10.7403882)",,
