osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,access
290563745,True,motorway_link,False,21.252,"LINESTRING (-46.8377316 -23.3340247, -46.8376918 -23.3340402, -46.8376502 -23.3340512, -46.8375351 -23.3340873)",,,,,,
711899614,False,residential,True,51.988,"LINESTRING (-46.8377316 -23.3340247, -46.8377685 -23.3338903, -46.8378559 -23.3335713)",,,Avenida Jordano Mendes,,,
290563746,True,motorway_link,False,101.471,"LINESTRING (-46.8375351 -23.3340873, -46.8374848 -23.3340811, -46.8374126 -23.334095, -46.8373588 -23.3341195, -46.837311 -23.3341541, -46.8372262 -23.3342451, -46.8371679 -23.3343573, -46.8369766 -23.3347641)",,,,,,
709794645,False,tertiary,False,44.083,"LINESTRING (-46.8376689 -23.3342951, -46.8375578 -23.3346782)",,,Avenida Jordano Mendes,,,
709794645,False,tertiary,True,22.129,"LINESTRING (-46.8376689 -23.3342951, -46.8377148 -23.3341006)",,,Avenida Jordano Mendes,,,
290563746,True,motorway_link,False,27.241,"LINESTRING (-46.8376689 -23.3342951, -46.8376337 -23.3342063, -46.837596 -23.3341468, -46.8375351 -23.3340873)",,,,,,
366608404,True,motorway,False,164.927,"LINESTRING (-46.8369766 -23.3347641, -46.8368746 -23.3351102, -46.8367217 -23.3356766, -46.8366788 -23.3358613, -46.8366172 -23.336209)",2,SP-330;BR-050,Rodovia Anhanguera,100,,
"[385184416, 385184417, 263238813]",False,tertiary,False,34.689,"LINESTRING (-46.8432831 -23.3354666, -46.843421 -23.3354976, -46.8435784 -23.3355338, -46.8436127 -23.3355423)",,,Avenida Vereador Joaquim Pereira Barbosa,,yes,
263238813,False,tertiary,True,75.28399999999999,"LINESTRING (-46.8432831 -23.3354666, -46.8431811 -23.3354414, -46.84257 -23.3352944)",,,Avenida Vereador Joaquim Pereira Barbosa,,,
328892035,True,tertiary,False,32.16,"LINESTRING (-46.837265 -23.3356609, -46.8372562 -23.3356334, -46.8372398 -23.3355862, -46.8372143 -23.335532, -46.8371794 -23.3354951, -46.8371405 -23.335463, -46.8370977 -23.3354244)",,,,,,
328892037,False,tertiary,False,12.529,"LINESTRING (-46.837265 -23.3356609, -46.8372558 -23.3357179, -46.8372459 -23.3357722)",,,Avenida Jordano Mendes,,,
610023754,True,tertiary_link,False,55.342,"LINESTRING (-46.8444393 -23.333684, -46.8443021 -23.3337359, -46.8441884 -23.3337785, -46.8441655 -23.3337879, -46.8440983 -23.3338155, -46.8439561 -23.3339046)",,,Avenida Doutor Antônio João Abdala,,,
905795806,True,tertiary,False,29.075,"LINESTRING (-46.8444393 -23.333684, -46.8442904 -23.3336724, -46.8441577 -23.333648)",,,Avenida Doutor Antônio João Abdala,,,
408088377,True,tertiary,False,35.221000000000004,"LINESTRING (-46.8441577 -23.333648, -46.8440413 -23.3337834, -46.8439561 -23.3339046)",,,Avenida Doutor Antônio Cândido Machado,,,
905795808,True,tertiary,False,22.605,"LINESTRING (-46.8441577 -23.333648, -46.8440966 -23.3336292, -46.8440323 -23.3335925, -46.8439679 -23.333547)",,,Avenida Doutor Antônio Cândido Machado,,,
905795807,True,residential,False,134.525,"LINESTRING (-46.8447209 -23.332273, -46.8445727 -23.3323014, -46.8444629 -23.3323328, -46.844331 -23.3324, -46.8442148 -23.3324811, -46.8441272 -23.3325755, -46.8440762 -23.3326598, -46.8440174 -23.3328311, -46.8440012 -23.3329752, -46.8440146 -23.333067, -46.8440267 -23.333121)",,,Avenida Antônio Cândido Machado,,,
450204232,True,tertiary,False,28.862,"LINESTRING (-46.8442476 -23.3334182, -46.8442525 -23.3334806, -46.8442481 -23.3335349, -46.8442303 -23.3335756, -46.8442027 -23.3336084, -46.8441577 -23.333648)",,,Avenida Doutor Antônio Cândido Machado,,,
610023764,False,tertiary,False,184.469,"LINESTRING (-46.8439396 -23.3339118, -46.8437746 -23.3348959, -46.8436127 -23.3355423)",,,Avenida Doutor Antônio Cândido Machado,,,
610023766,True,tertiary,False,40.674,"LINESTRING (-46.8439396 -23.3339118, -46.8439544 -23.3337669, -46.8439611 -23.3336638, -46.8439679 -23.333547)",,,Avenida Doutor Antônio Cândido Machado,,,
584068000,True,motorway_link,False,26.799,"LINESTRING (-46.8368209 -23.3337283, -46.8369189 -23.3338049, -46.8369729 -23.3338424, -46.8370302 -23.3338726)",,,,,,
166092121,False,residential,True,55.96,"LINESTRING (-46.8379242 -23.3333231, -46.8380603 -23.3328356)",,,Avenida Jordano Mendes,,,
166092121,False,residential,False,16.012,"LINESTRING (-46.8379242 -23.3333231, -46.8379151 -23.3333553, -46.837888 -23.3334632)",,,Avenida Jordano Mendes,,,
711899614,False,residential,False,12.459,"LINESTRING (-46.837888 -23.3334632, -46.8378559 -23.3335713)",,,Avenida Jordano Mendes,,,
166092121,False,residential,True,16.012,"LINESTRING (-46.837888 -23.3334632, -46.8379151 -23.3333553, -46.8379242 -23.3333231)",,,Avenida Jordano Mendes,,,
711899614,False,residential,True,12.459,"LINESTRING (-46.8378559 -23.3335713, -46.837888 -23.3334632)",,,Avenida Jordano Mendes,,,
711899614,False,residential,False,51.988,"LINESTRING (-46.8378559 -23.3335713, -46.8377685 -23.3338903, -46.8377316 -23.3340247)",,,Avenida Jordano Mendes,,,
584082494,True,motorway_link,False,26.452,"LINESTRING (-46.8376578 -23.3334206, -46.8376887 -23.3334435, -46.8377107 -23.3334594, -46.8377443 -23.3334785, -46.8377716 -23.3334952, -46.837804 -23.3335167, -46.837827 -23.3335377, -46.8378559 -23.3335713)",,,,,,
974060627,True,motorway_link,False,31.117,"LINESTRING (-46.8376578 -23.3334206, -46.8377229 -23.3334232, -46.8377833 -23.333419, -46.8378385 -23.3333982, -46.8378864 -23.3333655, -46.8379242 -23.3333231)",,,,,,
4588391,True,motorway,False,89.896,"LINESTRING (-46.8368813 -23.3347223, -46.8369438 -23.3345187, -46.8371156 -23.333943)",2,SP-330;BR-050,Rodovia Anhanguera,110,,
609997540,True,bus_stop,False,90.743,"LINESTRING (-46.8368813 -23.3347223, -46.836901 -23.3345426, -46.8369446 -23.3343117, -46.8370322 -23.3341011, -46.8371156 -23.333943)",,,,20,,
4588391,True,motorway,False,111.441,"LINESTRING (-46.8371156 -23.333943, -46.837382 -23.3329711)",2,SP-330;BR-050,Rodovia Anhanguera,110,,
905795808,True,tertiary,False,80.491,"LINESTRING (-46.8439679 -23.333547, -46.8436792 -23.3332644, -46.8436405 -23.3332195, -46.8436165 -23.3331794, -46.8436085 -23.3331326, -46.8436183 -23.3330754, -46.8436691 -23.3329561)",,,Avenida Doutor Antônio Cândido Machado,,,
408088371,True,residential,False,143.40800000000002,"LINESTRING (-46.8436691 -23.3329561, -46.8437006 -23.3329079, -46.8437418 -23.3328624, -46.8439315 -23.3326359, -46.8440512 -23.3324943, -46.8441659 -23.332367, -46.8442701 -23.332294, -46.8443545 -23.3322617, -46.8444675 -23.3322445, -46.8445745 -23.3322517, -46.8447209 -23.332273)",,,Avenida Antônio Cândido Machado,,,
610027619,True,tertiary,False,42.08,"LINESTRING (-46.8436691 -23.3329561, -46.8437491 -23.3329675, -46.8438343 -23.3329878, -46.84389 -23.3330118, -46.843959 -23.3330592, -46.8440267 -23.333121)",,,Avenida Doutor Antônio Cândido Machado,,,
905795809,True,tertiary,False,40.06,"LINESTRING (-46.8440267 -23.333121, -46.8440992 -23.333234, -46.8442476 -23.3334182)",,,Avenida Doutor Antônio Cândido Machado,,,
868618437,False,residential,True,30.181,"LINESTRING (-46.8398705 -23.3383159, -46.839581 -23.338261)",,,Rua Alfredo Del Vigna,,,
239853673,False,residential,False,87.011,"LINESTRING (-46.8398705 -23.3383159, -46.8399805 -23.3383455, -46.8403427 -23.3384537, -46.8406774 -23.338567)",,,Rua Pará,,,
328889738,False,tertiary,False,88.857,"LINESTRING (-46.8398705 -23.3383159, -46.8399124 -23.3382679, -46.839964 -23.3382211, -46.8399797 -23.3382077, -46.8400611 -23.3381381, -46.8403442 -23.337947, -46.8403589 -23.337939, -46.8404437 -23.3378872, -46.8405573 -23.3378334)",,,Avenida Doutor Antônio Cândido Machado,,,
408088377,True,tertiary,False,1.865,"LINESTRING (-46.8439561 -23.3339046, -46.8439396 -23.3339118)",,,Avenida Doutor Antônio Cândido Machado,,,
"[711899616, 711899615, 263238815]",True,tertiary,False,65.717,"LINESTRING (-46.8360626 -23.3360834, -46.8360622 -23.3360515, -46.8360637 -23.3359674, -46.8360947 -23.3357635, -46.8361159 -23.3356341, -46.8361384 -23.3354974)",,,Avenida Arnaldo Rojek,,,
239853685,False,residential,True,73.248,"LINESTRING (-46.8409353 -23.3379523, -46.8406774 -23.338567)",,,Rua Mário Bigardi,,,
40012264,False,residential,False,40.794999999999995,"LINESTRING (-46.8409353 -23.3379523, -46.840896 -23.33794, -46.8405573 -23.3378334)",,,Rua Maria Anunciada de Moura,,,
40012264,False,residential,True,66.023,"LINESTRING (-46.8409353 -23.3379523, -46.8412417 -23.3380488, -46.841547 -23.3381449)",,,Rua Maria Anunciada de Moura,,,
1192219550,False,living_street,False,75.128,"LINESTRING (-46.8427514 -23.3346402, -46.8427222 -23.3347924, -46.8426604 -23.3349935, -46.8426037 -23.3351804, -46.84257 -23.3352944)",1,,,,,permissive
263238813,False,tertiary,False,75.28399999999999,"LINESTRING (-46.84257 -23.3352944, -46.8431811 -23.3354414, -46.8432831 -23.3354666)",,,Avenida Vereador Joaquim Pereira Barbosa,,,
"[263238813, 711079766]",False,tertiary,True,63.498000000000005,"LINESTRING (-46.84257 -23.3352944, -46.8422438 -23.3352159, -46.8419679 -23.3351514)",,,Avenida Vereador Joaquim Pereira Barbosa,,,
1192219550,False,living_street,True,75.128,"LINESTRING (-46.84257 -23.3352944, -46.8426037 -23.3351804, -46.8426604 -23.3349935, -46.8427222 -23.3347924, -46.8427514 -23.3346402)",1,,,,,permissive
