osmid,oneway,name,highway,reversed,length,access,bridge,lanes,geometry
144950368,False,Av. Costanera,residential,False,60.813,,,,"LINESTRING (-64.901301 -14.8345393, -64.9012716 -14.8344597, -64.9012344 -14.8343663, -64.9011457 -14.8342422, -64.9010722 -14.8341396, -64.9010112 -14.8340761)"
551968702,False,Av. Costanera,residential,True,152.86599999999999,,,,"LINESTRING (-64.901301 -14.8345393, -64.9013289 -14.8346744, -64.9013501 -14.8348044, -64.9013581 -14.8349081, -64.9013568 -14.8350818, -64.90136 -14.8351435, -64.9013603 -14.8351737, -64.9013606 -14.835204, -64.9013723 -14.8352693, -64.9013827 -14.8353358, -64.9013899 -14.8353741, -64.9014037 -14.8354111, -64.9014259 -14.8354448, -64.901456 -14.8354785, -64.901621 -14.8355991, -64.9017574 -14.8357615)"
1067326269,False,Calle Costanera,residential,True,18.705,,,,"LINESTRING (-64.901301 -14.8345393, -64.9013551 -14.8346038, -64.9014419 -14.8346185)"
143344924,True,Calle Nicolás Suárez,residential,False,115.184,,,,"LINESTRING (-64.9044504 -14.8320767, -64.9045418 -14.8331088)"
277432290,True,Avenida Libertador Simón Bolívar,primary,False,118.878,,,,"LINESTRING (-64.9044504 -14.8320767, -64.9033604 -14.8322576)"
143638290,False,Avenida del Mar,residential,False,113.243,,,,"LINESTRING (-64.9079332 -14.8306529, -64.9068825 -14.8307273)"
143638290,False,Avenida del Mar,residential,True,8.922,,,,"LINESTRING (-64.9079332 -14.8306529, -64.9080157 -14.8306441)"
277432293,False,Avenida Libertador Simón Bolívar,primary,True,163.81099999999998,,,,"LINESTRING (-64.9079332 -14.8306529, -64.907831 -14.830731, -64.9069757 -14.8317947)"
143622867,False,Calle Tomás Melitón Villavicencio,residential,False,121.768,,,,"LINESTRING (-64.908459 -14.8351269, -64.9083577 -14.8340362)"
143622867,False,Calle Tomás Melitón Villavicencio,residential,True,8.395,,,,"LINESTRING (-64.908459 -14.8351269, -64.908467 -14.835202)"
797247304,True,Avenida Santa Cruz,residential,False,120.531,yes,,2,"LINESTRING (-64.9072867 -14.8352188, -64.9071785 -14.8341399)"
797247308,True,Avenida 6 de Agosto,primary,False,7.646,,,,"LINESTRING (-64.9072867 -14.8352188, -64.9073576 -14.8352132)"
143485810,True,Avenida 18 de Noviembre,residential,False,120.899,,,1,"LINESTRING (-64.9062518 -14.8353172, -64.906157 -14.8342338)"
797247308,True,Avenida 6 de Agosto,primary,False,7.117,,,,"LINESTRING (-64.9062518 -14.8353172, -64.9063177 -14.835311)"
143346852,True,Calle Pedro de la Rocha,residential,False,139.651,,,,"LINESTRING (-64.9047343 -14.8354928, -64.9048341 -14.836745)"
350497879,True,Avenida Germán Busch,primary,False,117.81,,,,"LINESTRING (-64.9047343 -14.8354928, -64.9036435 -14.8355961)"
143346721,True,Av. Cochabamba,residential,False,9.985,,,,"LINESTRING (-64.902266 -14.8356906, -64.9022407 -14.835777)"
350497875,True,Avenida Germán Busch,primary,False,148.536,,,,"LINESTRING (-64.902266 -14.8356906, -64.9036407 -14.8355546)"
350497878,True,Avenida Joaquín de Sierra,residential,False,4.624,yes,,,"LINESTRING (-64.9036435 -14.8355961, -64.9036407 -14.8355546)"
558792170,True,Avenida Germán Busch,primary,False,153.227,,,,"LINESTRING (-64.9036435 -14.8355961, -64.903589 -14.8356379, -64.9022407 -14.835777)"
261671484,True,Calle Nicolás Suárez,residential,False,4.973,yes,,,"LINESTRING (-64.9047309 -14.8354482, -64.9047343 -14.8354928)"
797247308,True,Avenida 6 de Agosto,primary,False,164.127,,,,"LINESTRING (-64.9047309 -14.8354482, -64.9062518 -14.8353172)"
"[143346849, 938152676, 143346847]",False,"['Avenida Pedro Ignacio Muiba', 'Puente de Pompeya', 'Avenida Joaquín de Sierra']",residential,"[False, True]",94.003,,yes,2,"LINESTRING (-64.9040139 -14.8387857, -64.9040045 -14.8387158, -64.903953 -14.8382524, -64.9039466 -14.8382143, -64.9039107 -14.8379463)"
797247323,True,Avenida 6 de Agosto,primary,False,8.189,,,,"LINESTRING (-64.9073662 -14.8352946, -64.9072903 -14.835301)"
797247304,True,Avenida Santa Cruz,residential,False,130.312,yes,,2,"LINESTRING (-64.9073662 -14.8352946, -64.9074941 -14.8363708, -64.9074667 -14.8364554)"
797247304,True,Avenida Santa Cruz,residential,False,9.098,yes,,2,"LINESTRING (-64.9073576 -14.8352132, -64.9073662 -14.8352946)"
797247308,True,Avenida 6 de Agosto,primary,False,118.776,,,,"LINESTRING (-64.9073576 -14.8352132, -64.908459 -14.8351269)"
260990612,False,Calle Antonio Vaca Diez,residential,False,119.341,,,,"LINESTRING (-64.907252 -14.8341334, -64.9083577 -14.8340362)"
260990612,False,Calle Antonio Vaca Diez,residential,True,7.933,,,,"LINESTRING (-64.907252 -14.8341334, -64.9071785 -14.8341399)"
797247304,True,Avenida Santa Cruz,residential,False,120.604,yes,,2,"LINESTRING (-64.907252 -14.8341334, -64.9073576 -14.8352132)"
143485805,False,Avenida Mariscal Antonio José de Sucre,residential,False,8.991,,,,"LINESTRING (-64.9061497 -14.8329642, -64.9060665 -14.8329725)"
143485805,False,Avenida Mariscal Antonio José de Sucre,residential,True,101.234,,,,"LINESTRING (-64.9061497 -14.8329642, -64.9070866 -14.8328714)"
797247307,True,Avenida 18 de Noviembre,residential,False,140.658,,,1,"LINESTRING (-64.9061497 -14.8329642, -64.9062378 -14.8342263)"
143485807,True,Calle Antonio Vaca Diez,residential,False,101.57,,,,"LINESTRING (-64.9062378 -14.8342263, -64.9071785 -14.8341399)"
797247307,True,Avenida 18 de Noviembre,residential,False,120.918,,,1,"LINESTRING (-64.9062378 -14.8342263, -64.9062428 -14.8342942, -64.9063177 -14.835311)"
797247307,True,Avenida 18 de Noviembre,residential,False,8.861,,,1,"LINESTRING (-64.9063177 -14.835311, -64.9063216 -14.8353906)"
797247308,True,Avenida 6 de Agosto,primary,False,104.66,,,,"LINESTRING (-64.9063177 -14.835311, -64.9072867 -14.8352188)"
797247307,True,Avenida 18 de Noviembre,residential,False,131.122,,,1,"LINESTRING (-64.9063216 -14.8353906, -64.9064282 -14.8365653)"
797247323,True,Avenida 6 de Agosto,primary,False,6.738,,,,"LINESTRING (-64.9063216 -14.8353906, -64.9062592 -14.8353964)"
143346854,True,Calle La Paz,residential,False,112.293,,,,"LINESTRING (-64.9064282 -14.8365653, -64.9074667 -14.8364554)"
797247307,True,Avenida 18 de Noviembre,residential,False,115.216,,,1,"LINESTRING (-64.9064282 -14.8365653, -64.9065381 -14.837596)"
1067326268,True,Calle Mamoré,residential,False,8.832,,,,"LINESTRING (-64.9065381 -14.837596, -64.9064568 -14.8376075)"
143485806,False,Calle Mamoré,residential,True,114.093,,,,"LINESTRING (-64.9065381 -14.837596, -64.9069081 -14.8375437, -64.9075884 -14.8374476)"
350497878,True,Avenida Joaquín de Sierra,residential,False,123.774,yes,,,"LINESTRING (-64.9036407 -14.8355546, -64.9035466 -14.8344452)"
350497875,True,Avenida Germán Busch,primary,False,8.284,,,,"LINESTRING (-64.9021376 -14.8357345, -64.9022081 -14.8357044)"
798232856,False,Avenida Germán Busch,primary,False,40.977,,,,"LINESTRING (-64.9021376 -14.8357345, -64.9017574 -14.8357615)"
143346721,True,Av. Cochabamba,residential,False,111.927,,,,"LINESTRING (-64.9018624 -14.8320788, -64.9017687 -14.8310763)"
143638252,True,Avenida Libertador Simón Bolívar,primary,False,9.053,,,,"LINESTRING (-64.9018624 -14.8320788, -64.901945 -14.8320947)"
143346721,True,Av. Cochabamba,residential,False,12.753,,,,"LINESTRING (-64.9019032 -14.8321865, -64.9018624 -14.8320788)"
143638247,True,Avenida Libertador Simón Bolívar,primary,False,117.733,,,,"LINESTRING (-64.9019032 -14.8321865, -64.9008263 -14.8319933)"
143346721,True,Av. Cochabamba,residential,False,127.888,,,,"LINESTRING (-64.9022081 -14.8357044, -64.9021087 -14.8345583)"
350497875,True,Avenida Germán Busch,primary,False,6.41,,,,"LINESTRING (-64.9022081 -14.8357044, -64.902266 -14.8356906)"
143638290,False,Avenida del Mar,residential,False,54.488,,,,"LINESTRING (-64.9017687 -14.8310763, -64.9012618 -14.831079)"
143638290,False,Avenida del Mar,residential,True,9.298,,,,"LINESTRING (-64.9017687 -14.8310763, -64.9018552 -14.8310759)"
143346721,True,Av. Cochabamba,residential,False,129.729,,,,"LINESTRING (-64.902004 -14.8333491, -64.9019032 -14.8321865)"
1153255100,True,Avenida Mariscal Antonio José de Sucre,residential,False,114.209,,,,"LINESTRING (-64.902004 -14.8333491, -64.9009453 -14.833436)"
143346721,True,Av. Cochabamba,residential,False,134.927,,,,"LINESTRING (-64.9021087 -14.8345583, -64.902004 -14.8333491)"
143346725,True,Calle Manuel Limpias,residential,False,6.78,,,,"LINESTRING (-64.9021087 -14.8345583, -64.9021715 -14.8345526)"
143756357,False,Calle Isiboro,residential,False,87.953,,,,"LINESTRING (-64.901694 -14.8367702, -64.9017618 -14.8368492, -64.9018038 -14.836935, -64.9018215 -14.8370474, -64.9018249 -14.8375271)"
