osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,width
"[326327256, 326327257, 731245830]",False,2,F15,"['Puente S/N RN15', 'RN15: Ivirgarzama-Puerto Villarroel']",primary,False,199.708,"LINESTRING (-64.8529518 -17.0336339, -64.8533697 -17.0337395, -64.853521 -17.0337706, -64.8540546 -17.033874, -64.8547924 -17.0339856)","['60', '80']",yes,
326327294,False,,,,residential,True,101.894,"LINESTRING (-64.8535852 -17.0369179, -64.8545381 -17.037016)",,,
174189190,False,,,,residential,True,91.28,"LINESTRING (-64.8535852 -17.0369179, -64.853607 -17.0368251, -64.8536371 -17.0366715, -64.8537989 -17.0361234)",,,
326327294,False,,,,residential,False,101.894,"LINESTRING (-64.8545381 -17.037016, -64.8535852 -17.0369179)",,,
174189190,False,,,,residential,False,52.373,"LINESTRING (-64.8539808 -17.0356859, -64.8538089 -17.0360896, -64.8537989 -17.0361234)",,,
174189190,False,,,,residential,True,58.82,"LINESTRING (-64.8539808 -17.0356859, -64.8540482 -17.0355275, -64.8541928 -17.0351973)",,,
429001016,False,,,,residential,False,114.44400000000002,"LINESTRING (-64.8539808 -17.0356859, -64.8535751 -17.0357283, -64.8529085 -17.0357744)",,,
429001016,False,,,,residential,True,114.44400000000002,"LINESTRING (-64.8529085 -17.0357744, -64.8535751 -17.0357283, -64.8539808 -17.0356859)",,,
288195275,True,2,,,primary,False,9.402,"LINESTRING (-64.8601184 -17.0343993, -64.8601253 -17.0344836)",,,
323603896,True,2,F15,Avenida Mortenson,primary,False,46.272,"LINESTRING (-64.8601184 -17.0343993, -64.8605517 -17.0344384)",,,
288195275,True,2,,,primary,False,119.154,"LINESTRING (-64.8601253 -17.0344836, -64.860231 -17.0355504)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,7.003,"LINESTRING (-64.8601253 -17.0344836, -64.8600597 -17.0344779)",,,
323603998,False,,,,residential,False,194.25,"LINESTRING (-64.8586014 -17.0380138, -64.8594047 -17.0380613, -64.8604216 -17.0381615)",,,
323603998,False,,,,residential,True,164.634,"LINESTRING (-64.8586014 -17.0380138, -64.8572058 -17.037886, -64.8570628 -17.0378553)",,,
620982285,False,,,,residential,False,101.472,"LINESTRING (-64.8586014 -17.0380138, -64.8585987 -17.0375809, -64.8586021 -17.037387, -64.8586286 -17.0371024)",,,
323603899,False,,F15,RN15: Ivirgarzama-Puerto Villarroel,primary,False,70.386,"LINESTRING (-64.8552997 -17.034057, -64.8559575 -17.0341285)",80,,
"[326327257, 288195314, 323603899]",False,2,F15,"['Puente Magareño', 'RN15: Ivirgarzama-Puerto Villarroel']",primary,True,54.518,"LINESTRING (-64.8552997 -17.034057, -64.8551407 -17.0340327, -64.8548497 -17.0339936, -64.8547924 -17.0339856)","['60', '80']",yes,7.3
323603981,False,,,,residential,True,141.351,"LINESTRING (-64.8552997 -17.034057, -64.8553387 -17.0342322, -64.8553841 -17.0343481, -64.8554646 -17.0345943, -64.8555493 -17.0347451, -64.8557076 -17.0349477, -64.8558288 -17.0352095)",,,
429001017,False,,,,residential,True,100.99000000000001,"LINESTRING (-64.8537004 -17.0340571, -64.8539324 -17.0340741, -64.8541786 -17.034128, -64.8544142 -17.0341985, -64.8546213 -17.0342629)",,,
323604004,False,,,,residential,True,117.282,"LINESTRING (-64.8558288 -17.0352095, -64.85693 -17.0352721)",,,
323603981,False,,,,residential,False,141.351,"LINESTRING (-64.8558288 -17.0352095, -64.8557076 -17.0349477, -64.8555493 -17.0347451, -64.8554646 -17.0345943, -64.8553841 -17.0343481, -64.8553387 -17.0342322, -64.8552997 -17.034057)",,,
323603981,False,,,,residential,True,172.359,"LINESTRING (-64.8558288 -17.0352095, -64.8559973 -17.0355299, -64.8562252 -17.0359761, -64.8563272 -17.0360889, -64.8565417 -17.0361094, -64.8568933 -17.0361579)",,,
323603998,False,,,,residential,False,164.634,"LINESTRING (-64.8570628 -17.0378553, -64.8572058 -17.037886, -64.8586014 -17.0380138)",,,
323603998,False,,,,residential,True,104.213,"LINESTRING (-64.8570628 -17.0378553, -64.8569634 -17.0377507, -64.8568913 -17.0376033, -64.8568471 -17.0373537, -64.8568498 -17.0369737)",,,
323603986,False,,,,residential,False,41.139,"LINESTRING (-64.8569452 -17.029761, -64.8573298 -17.0298016)",,,
323603986,False,,,,residential,True,48.643,"LINESTRING (-64.8569452 -17.029761, -64.8564899 -17.029718)",,,
931556239,False,,,,residential,False,121.681,"LINESTRING (-64.8569452 -17.029761, -64.8568178 -17.0308485)",,,
323603920,False,,,,residential,True,109.598,"LINESTRING (-64.8598602 -17.0298839, -64.8599054 -17.0302621, -64.8598397 -17.0308638)",,,
323604004,False,,,,residential,False,96.007,"LINESTRING (-64.8596606 -17.0355248, -64.8591313 -17.0354917, -64.8587631 -17.0354371)",,,
700009689,False,,,,residential,True,134.374,"LINESTRING (-64.8551147 -17.0318679, -64.8552471 -17.0306661)",,,
"[323604033, 700009689]",False,,,Calle Cochabamba,residential,False,234.848,"LINESTRING (-64.8551147 -17.0318679, -64.8550026 -17.032885, -64.8550755 -17.0330041, -64.8560632 -17.0331187)",,,
1147808717,False,,,,residential,False,300.096,"LINESTRING (-64.8551147 -17.0318679, -64.8535825 -17.031725, -64.8535342 -17.0314532, -64.8536093 -17.0309556, -64.8536965 -17.030515)",,,
323603986,False,,,,residential,False,156.319,"LINESTRING (-64.8539082 -17.0294454, -64.8553688 -17.0296064)",,,
1147808717,False,,,,residential,True,121.045,"LINESTRING (-64.8539082 -17.0294454, -64.8536965 -17.030515)",,,
138455155,False,,,,residential,False,165.712,"LINESTRING (-64.8536965 -17.030515, -64.8552471 -17.0306661)",,,
1147808717,False,,,,residential,False,121.045,"LINESTRING (-64.8536965 -17.030515, -64.8539082 -17.0294454)",,,
1147808717,False,,,,residential,True,300.096,"LINESTRING (-64.8536965 -17.030515, -64.8536093 -17.0309556, -64.8535342 -17.0314532, -64.8535825 -17.031725, -64.8551147 -17.0318679)",,,
