osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,junction,geometry
148739647,False,,Calle Illimani,residential,,False,109.402,,,"LINESTRING (-67.9231528 -17.2327247, -67.9225138 -17.231953)"
148739647,False,,Calle Illimani,residential,,True,156.065,,,"LINESTRING (-67.9231528 -17.2327247, -67.9240643 -17.2338256)"
148739633,False,,Calle Los Pinos,residential,,False,138.675,,,"LINESTRING (-67.9249588 -17.2330252, -67.9241487 -17.2320471)"
148739637,False,,Avenida 16 de Julio,residential,,True,130.303,,,"LINESTRING (-67.9249588 -17.2330252, -67.9245673 -17.2333405, -67.9240643 -17.2338256)"
148739646,False,,Calle Bolivar,residential,,True,111.907,,,"LINESTRING (-67.9209462 -17.2330966, -67.9216002 -17.2338857)"
1192153620,False,,Calle 21 de Septiembre,residential,,False,98.873,,,"LINESTRING (-67.9209462 -17.2330966, -67.9202093 -17.23364)"
1192153621,False,,Calle 21 de Septiembre,residential,,True,110.92,,,"LINESTRING (-67.9209462 -17.2330966, -67.9217951 -17.2325155)"
148739646,False,,Calle Bolivar,residential,,False,115.97399999999999,,,"LINESTRING (-67.9209462 -17.2330966, -67.9206101 -17.2326957, -67.9202636 -17.2322825)"
148739644,False,,Calle Copacabana,residential,,False,99.506,,,"LINESTRING (-67.9224151 -17.2332764, -67.9231528 -17.2327247)"
148739644,False,,Calle Copacabana,residential,,True,109.91,,,"LINESTRING (-67.9224151 -17.2332764, -67.9216002 -17.2338857)"
148739648,False,,Avenida Ingenio,residential,,False,107.211,,,"LINESTRING (-67.9224151 -17.2332764, -67.9217951 -17.2325155)"
148739648,False,,Avenida Ingenio,residential,,True,161.458,,,"LINESTRING (-67.9224151 -17.2332764, -67.9233515 -17.2344203)"
733889057,False,,Plaza Calama,residential,,False,113.631,,,"LINESTRING (-67.9202093 -17.23364, -67.9208749 -17.2344401)"
1192153619,False,,Calle 21 de Septiembre,residential,,False,14.428,,,"LINESTRING (-67.9202093 -17.23364, -67.9201035 -17.2337214)"
1192153620,False,,Calle 21 de Septiembre,residential,,True,98.873,,,"LINESTRING (-67.9202093 -17.23364, -67.9209462 -17.2330966)"
733889057,False,,Plaza Calama,residential,,True,116.31700000000001,,,"LINESTRING (-67.9202093 -17.23364, -67.919867 -17.2332313, -67.9195252 -17.2328231)"
148739637,False,,Avenida 16 de Julio,residential,,True,100.516,,,"LINESTRING (-67.9240643 -17.2338256, -67.9233515 -17.2344203)"
148739647,False,,Calle Illimani,residential,,False,156.065,,,"LINESTRING (-67.9240643 -17.2338256, -67.9231528 -17.2327247)"
148739637,False,,Avenida 16 de Julio,residential,,False,130.303,,,"LINESTRING (-67.9240643 -17.2338256, -67.9245673 -17.2333405, -67.9249588 -17.2330252)"
148739644,False,,Calle Copacabana,residential,,False,109.91,,,"LINESTRING (-67.9216002 -17.2338857, -67.9224151 -17.2332764)"
148739644,False,,Calle Copacabana,residential,,True,98.66,,,"LINESTRING (-67.9216002 -17.2338857, -67.9208749 -17.2344401)"
148739646,False,,Calle Bolivar,residential,,False,111.907,,,"LINESTRING (-67.9216002 -17.2338857, -67.9209462 -17.2330966)"
148739646,False,,Calle Bolivar,residential,,True,148.066,,,"LINESTRING (-67.9216002 -17.2338857, -67.9224607 -17.2349334)"
129286420,False,,Calle Copacabana,residential,,False,13.144,,,"LINESTRING (-67.9207784 -17.2345139, -67.9206818 -17.2345878)"
139215614,False,2,RN4: Patacamaya-Curahuara de Carangas,trunk,80,False,113.591,F4,,"LINESTRING (-67.9207784 -17.2345139, -67.9201035 -17.2337214)"
139215614,False,2,RN4: Patacamaya-Curahuara de Carangas,trunk,80,True,131.635,F4,,"LINESTRING (-67.9207784 -17.2345139, -67.9215306 -17.2354548)"
148739644,False,,Calle Copacabana,residential,,False,13.129,,,"LINESTRING (-67.9207784 -17.2345139, -67.9208749 -17.2344401)"
148739637,False,,Avenida 16 de Julio,residential,,True,98.709,,,"LINESTRING (-67.9224607 -17.2349334, -67.9216591 -17.2353827)"
148739646,False,,Calle Bolivar,residential,,False,148.066,,,"LINESTRING (-67.9224607 -17.2349334, -67.9216002 -17.2338857)"
148739646,False,,Calle Bolivar,residential,,True,44.256,,,"LINESTRING (-67.9224607 -17.2349334, -67.9227283 -17.2352385)"
148739637,False,,Avenida 16 de Julio,residential,,False,110.63,,,"LINESTRING (-67.9224607 -17.2349334, -67.9232788 -17.2344797, -67.9233515 -17.2344203)"
102537742,True,2,,trunk,40,False,29.666999999999998,F4,circular,"LINESTRING (-67.9172997 -17.2304065, -67.9173672 -17.2303884, -67.917437 -17.230388, -67.9175041 -17.2304061, -67.9175632 -17.2304414)"
377456557,True,1,,trunk_link,40,False,86.471,,,"LINESTRING (-67.9172997 -17.2304065, -67.9174603 -17.2302871, -67.9176172 -17.2301632, -67.91777 -17.2300347, -67.9179186 -17.2299019)"
306452918,False,,Avenida Max Fernandez,residential,,False,12.352,,,"LINESTRING (-67.9171812 -17.2305183, -67.9170875 -17.2304525)"
102537742,True,2,,trunk,40,False,17.933,F4,circular,"LINESTRING (-67.9171812 -17.2305183, -67.9172307 -17.230453, -67.9172997 -17.2304065)"
306452886,False,,Calle Asunción,residential,,False,14.064,,,"LINESTRING (-67.9167844 -17.2316535, -67.9166795 -17.2315763)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,True,38.175,,,"LINESTRING (-67.9167844 -17.2316535, -67.9169695 -17.2313592)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,False,118.363,,,"LINESTRING (-67.9167844 -17.2316535, -67.9166516 -17.2318709, -67.9161913 -17.2325545)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,False,114.609,,,"LINESTRING (-67.9190089 -17.2282163, -67.9184423 -17.2290935)"
148739641,False,,Calle Adolfo Ballivian,residential,,False,120.512,,,"LINESTRING (-67.9237558 -17.2282282, -67.9228719 -17.2289078)"
306452992,False,,Calle Tupac Katari,residential,,False,129.895,,,"LINESTRING (-67.9237558 -17.2282282, -67.9244859 -17.2291654)"
306452916,False,,,residential,,True,114.137,,,"LINESTRING (-67.9175413 -17.2283207, -67.9183309 -17.229017)"
306452941,False,,Calle Antofagasta,residential,,True,107.558,,,"LINESTRING (-67.9175413 -17.2283207, -67.9169965 -17.2291361)"
306452952,False,,Calle 25 de Julio,residential,,True,118.722,,,"LINESTRING (-67.9161921 -17.2283947, -67.9169965 -17.2291361)"
306452977,False,,Avenida Sucre,residential,,False,101.93,,,"LINESTRING (-67.9161921 -17.2283947, -67.9156792 -17.2291695)"
306452703,False,,Avenida Principal Patacamaya,residential,,True,107.122,,,"LINESTRING (-67.9183309 -17.229017, -67.9178037 -17.2298383)"
306452916,False,,,residential,,False,114.137,,,"LINESTRING (-67.9183309 -17.229017, -67.9175413 -17.2283207)"
306452916,False,,,residential,,True,14.572,,,"LINESTRING (-67.9183309 -17.229017, -67.9184423 -17.2290935)"
306452941,False,,Calle Antofagasta,residential,,False,107.558,,,"LINESTRING (-67.9169965 -17.2291361, -67.9175413 -17.2283207)"
306452941,False,,Calle Antofagasta,residential,,True,101.142,,,"LINESTRING (-67.9169965 -17.2291361, -67.9164841 -17.2299028)"
306452952,False,,Calle 25 de Julio,residential,,False,118.722,,,"LINESTRING (-67.9169965 -17.2291361, -67.9161921 -17.2283947)"
306452952,False,,Calle 25 de Julio,residential,,True,115.957,,,"LINESTRING (-67.9169965 -17.2291361, -67.9178037 -17.2298383)"
148739643,False,,Calle Batallón Colorados,residential,,False,116.523,,,"LINESTRING (-67.9244859 -17.2291654, -67.9236221 -17.2298115)"
306452992,False,,Calle Tupac Katari,residential,,True,129.895,,,"LINESTRING (-67.9244859 -17.2291654, -67.9237558 -17.2282282)"
306452918,False,,Avenida Max Fernandez,residential,,True,118.137,,,"LINESTRING (-67.9156792 -17.2291695, -67.9164841 -17.2299028)"
306452977,False,,Avenida Sucre,residential,,True,101.93,,,"LINESTRING (-67.9156792 -17.2291695, -67.9161921 -17.2283947)"
306452703,False,,Avenida Principal Patacamaya,residential,,False,107.122,,,"LINESTRING (-67.9178037 -17.2298383, -67.9183309 -17.229017)"
306452952,False,,Calle 25 de Julio,residential,,False,115.957,,,"LINESTRING (-67.9178037 -17.2298383, -67.9169965 -17.2291361)"
306452952,False,,Calle 25 de Julio,residential,,True,14.104,,,"LINESTRING (-67.9178037 -17.2298383, -67.9179186 -17.2299019)"
306452703,False,,Avenida Principal Patacamaya,residential,,True,102.331,,,"LINESTRING (-67.9178037 -17.2298383, -67.9173735 -17.2301988, -67.9171992 -17.2303364, -67.9170875 -17.2304525)"
306452918,False,,Avenida Max Fernandez,residential,,False,118.137,,,"LINESTRING (-67.9164841 -17.2299028, -67.9156792 -17.2291695)"
306452918,False,,Avenida Max Fernandez,residential,,True,88.56,,,"LINESTRING (-67.9164841 -17.2299028, -67.9170875 -17.2304525)"
306452941,False,,Calle Antofagasta,residential,,False,101.142,,,"LINESTRING (-67.9164841 -17.2299028, -67.9169965 -17.2291361)"
306452941,False,,Calle Antofagasta,residential,,True,120.41,,,"LINESTRING (-67.9164841 -17.2299028, -67.9158743 -17.2308157)"
306452918,False,,Avenida Max Fernandez,residential,,False,88.56,,,"LINESTRING (-67.9170875 -17.2304525, -67.9164841 -17.2299028)"
306452918,False,,Avenida Max Fernandez,residential,,True,12.352,,,"LINESTRING (-67.9170875 -17.2304525, -67.9171812 -17.2305183)"
306452703,False,,Avenida Principal Patacamaya,residential,,False,102.33099999999999,,,"LINESTRING (-67.9170875 -17.2304525, -67.9171992 -17.2303364, -67.9173735 -17.2301988, -67.9178037 -17.2298383)"
306452703,False,,Avenida Principal Patacamaya,residential,,True,133.85,,,"LINESTRING (-67.9170875 -17.2304525, -67.9170337 -17.2305266, -67.916912 -17.2311039, -67.9168595 -17.2312691, -67.9166795 -17.2315763)"
306452886,False,,Calle Asunción,residential,,True,120.274,,,"LINESTRING (-67.9158743 -17.2308157, -67.9166795 -17.2315763)"
306452941,False,,Calle Antofagasta,residential,,False,120.41,,,"LINESTRING (-67.9158743 -17.2308157, -67.9164841 -17.2299028)"
306452886,False,,Calle Asunción,residential,,False,120.274,,,"LINESTRING (-67.9166795 -17.2315763, -67.9158743 -17.2308157)"
306452886,False,,Calle Asunción,residential,,True,14.064,,,"LINESTRING (-67.9166795 -17.2315763, -67.9167844 -17.2316535)"
306452703,False,,Avenida Principal Patacamaya,residential,,False,133.85,,,"LINESTRING (-67.9166795 -17.2315763, -67.9168595 -17.2312691, -67.916912 -17.2311039, -67.9170337 -17.2305266, -67.9170875 -17.2304525)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,True,118.363,,,"LINESTRING (-67.9161913 -17.2325545, -67.9166516 -17.2318709, -67.9167844 -17.2316535)"
127872714,False,,,residential,,False,12.206,,,"LINESTRING (-67.9221144 -17.2361627, -67.9220834 -17.2362684)"
139215614,False,2,RN4: Patacamaya-Curahuara de Carangas,trunk,80,False,100.2,F4,,"LINESTRING (-67.9221144 -17.2361627, -67.9215306 -17.2354548)"
139215614,False,2,RN4: Patacamaya-Curahuara de Carangas,trunk,80,True,136.503,F4,,"LINESTRING (-67.9221144 -17.2361627, -67.9229529 -17.2370931)"
139215614,False,2,RN4: Patacamaya-Curahuara de Carangas,trunk,80,False,136.503,F4,,"LINESTRING (-67.9229529 -17.2370931, -67.9221144 -17.2361627)"
306452952,False,,Calle 25 de Julio,residential,,False,14.104,,,"LINESTRING (-67.9179186 -17.2299019, -67.9178037 -17.2298383)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,False,70.876,,,"LINESTRING (-67.9179186 -17.2299019, -67.9175632 -17.2304414)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,True,105.706,,,"LINESTRING (-67.9179186 -17.2299019, -67.9184423 -17.2290935)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,False,38.175,,,"LINESTRING (-67.9169695 -17.2313592, -67.9167844 -17.2316535)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,True,67.791,,,"LINESTRING (-67.9169695 -17.2313592, -67.9172996 -17.2308374)"
377456558,True,1,,trunk_link,40,False,87.034,,,"LINESTRING (-67.9169695 -17.2313592, -67.9170299 -17.2311473, -67.9170814 -17.2309661, -67.9171238 -17.2307829, -67.9171571 -17.2305979)"
148739637,False,,Avenida 16 de Julio,residential,,False,100.516,,,"LINESTRING (-67.9233515 -17.2344203, -67.9240643 -17.2338256)"
148739648,False,,Avenida Ingenio,residential,,False,161.458,,,"LINESTRING (-67.9233515 -17.2344203, -67.9224151 -17.2332764)"
148739637,False,,Avenida 16 de Julio,residential,,True,110.63,,,"LINESTRING (-67.9233515 -17.2344203, -67.9232788 -17.2344797, -67.9224607 -17.2349334)"
127872716,False,,Calle Pacajes,residential,,True,42.609,,,"LINESTRING (-67.9159508 -17.2350181, -67.9161909 -17.2353251)"
129286411,False,,Calle Batallón Colorados,residential,,True,103.283,,,"LINESTRING (-67.9193181 -17.2329697, -67.9185509 -17.2335405)"
1192147170,False,,,residential,,False,118.042,,,"LINESTRING (-67.9193181 -17.2329697, -67.9200125 -17.2337986)"
1192147170,False,,,residential,,True,111.492,,,"LINESTRING (-67.9193181 -17.2329697, -67.9186551 -17.2321923)"
733889056,False,,Plaza Calama,residential,,True,116.239,,,"LINESTRING (-67.9195252 -17.2328231, -67.9188521 -17.2319988)"
1192153623,False,,Calle Batallón Colorados,residential,,True,98.809,,,"LINESTRING (-67.9195252 -17.2328231, -67.9202636 -17.2322825)"
733889057,False,,Plaza Calama,residential,,False,116.31700000000001,,,"LINESTRING (-67.9195252 -17.2328231, -67.919867 -17.2332313, -67.9202093 -17.23364)"
672464301,False,,Calle 23 de Marzo,residential,,False,94.539,,,"LINESTRING (-67.9182094 -17.2312078, -67.9189071 -17.2306798)"
733889056,False,,Plaza Calama,residential,,False,111.334,,,"LINESTRING (-67.9182094 -17.2312078, -67.9188521 -17.2319988)"
733889056,False,,Plaza Calama,residential,,True,24.138,,,"LINESTRING (-67.9182094 -17.2312078, -67.9180678 -17.231038)"
306452916,False,,,residential,,False,14.572,,,"LINESTRING (-67.9184423 -17.2290935, -67.9183309 -17.229017)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,False,105.706,,,"LINESTRING (-67.9184423 -17.2290935, -67.9179186 -17.2299019)"
509740555,False,2,Avenida Principal Patacamaya,trunk,40,True,114.609,,,"LINESTRING (-67.9184423 -17.2290935, -67.9190089 -17.2282163)"
127872714,False,,,residential,,True,12.206,,,"LINESTRING (-67.9220834 -17.2362684, -67.9221144 -17.2361627)"
1192147170,False,,,residential,,True,108.166,,,"LINESTRING (-67.9220834 -17.2362684, -67.9214439 -17.2355113)"
127872714,False,,,residential,,False,131.833,,,"LINESTRING (-67.9220834 -17.2362684, -67.9220894 -17.2363329, -67.9221841 -17.2365322, -67.9221609 -17.2366045, -67.9215021 -17.2371402)"
148739646,False,,Calle Bolivar,residential,,False,44.256,,,"LINESTRING (-67.9227283 -17.2352385, -67.9224607 -17.2349334)"
148739637,False,,Avenida 16 de Julio,residential,,False,98.709,,,"LINESTRING (-67.9216591 -17.2353827, -67.9224607 -17.2349334)"
148739637,False,,Avenida 16 de Julio,residential,,True,15.828,,,"LINESTRING (-67.9216591 -17.2353827, -67.9215306 -17.2354548)"
733889057,False,,Plaza Calama,residential,,True,133.872,,,"LINESTRING (-67.9216591 -17.2353827, -67.9208749 -17.2344401)"
148739644,False,,Calle Copacabana,residential,,False,98.66,,,"LINESTRING (-67.9208749 -17.2344401, -67.9216002 -17.2338857)"
148739644,False,,Calle Copacabana,residential,,True,13.129,,,"LINESTRING (-67.9208749 -17.2344401, -67.9207784 -17.2345139)"
733889057,False,,Plaza Calama,residential,,False,133.872,,,"LINESTRING (-67.9208749 -17.2344401, -67.9216591 -17.2353827)"
733889057,False,,Plaza Calama,residential,,True,113.631,,,"LINESTRING (-67.9208749 -17.2344401, -67.9202093 -17.23364)"
