osmid,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes,ref,name
393057401,tertiary,False,False,29.949,,"LINESTRING (69.579504 28.4320198, 69.5794883 28.4318717, 69.5794682 28.4317524)",,,,
393057401,tertiary,False,True,23.198,,"LINESTRING (69.579504 28.4320198, 69.5795167 28.4321399, 69.5794995 28.4322266)",,,,
393057398,trunk,True,False,141.79,,"LINESTRING (69.5802612 28.4358761, 69.5795159 28.4357357, 69.5789367 28.4356246, 69.5788437 28.4356073)",70,2,N-55,قومی شاہراہ 55
1016295539,tertiary,False,False,146.87099999999998,,"LINESTRING (69.5802612 28.4358761, 69.5804551 28.4355153, 69.5805777 28.4352872, 69.5809129 28.4346861)",,,,
393057410,tertiary,False,False,51.729,,"LINESTRING (69.5844901 28.4349989, 69.5840387 28.4347563)",,,,
1020948683,residential,False,True,267.132,,"LINESTRING (69.5844901 28.4349989, 69.5845865 28.434401, 69.5846431 28.4338586, 69.5846745 28.4337587, 69.5847341 28.4337044, 69.5857051 28.4330518)",,,,
393057903,tertiary,False,True,62.557,,"LINESTRING (69.5848537 28.4304269, 69.584366 28.430791)",,,,
393057904,tertiary,False,False,45.215,,"LINESTRING (69.5848537 28.4304269, 69.5850408 28.4304555, 69.5853131 28.4304467)",60,,,
690579991,residential,False,False,196.324,,"LINESTRING (69.5848537 28.4304269, 69.5845529 28.4299836, 69.5837195 28.4289718)",,,,
690579991,residential,False,True,196.324,,"LINESTRING (69.5837195 28.4289718, 69.5845529 28.4299836, 69.5848537 28.4304269)",,,,
393057905,residential,False,False,183.939,,"LINESTRING (69.5861217 28.430412, 69.5865734 28.4320178)",,,,
393057904,tertiary,False,True,69.251,,"LINESTRING (69.5861217 28.430412, 69.5854839 28.4304412, 69.5854144 28.4304434)",60,,,
393057905,residential,False,True,183.939,,"LINESTRING (69.5865734 28.4320178, 69.5861217 28.430412)",,,,
393057904,tertiary,False,False,9.912,,"LINESTRING (69.5853131 28.4304467, 69.5854144 28.4304434)",60,,,
393057904,tertiary,False,True,45.215,,"LINESTRING (69.5853131 28.4304467, 69.5850408 28.4304555, 69.5848537 28.4304269)",60,,,
393057914,unclassified,False,True,77.279,,"LINESTRING (69.585427 28.4311383, 69.5854144 28.4304434)",,,,
393057913,unclassified,False,True,120.38300000000001,,"LINESTRING (69.585427 28.4311383, 69.5848212 28.4311669, 69.584366 28.430791)",,,,
393057914,unclassified,False,False,114.027,,"LINESTRING (69.585427 28.4311383, 69.5855164 28.4314958, 69.5859352 28.4320428)",,,,
393057903,tertiary,False,False,62.557,,"LINESTRING (69.584366 28.430791, 69.5848537 28.4304269)",,,,
393057903,tertiary,False,True,19.418,,"LINESTRING (69.584366 28.430791, 69.5842146 28.430904)",,,,
393057913,unclassified,False,False,120.38300000000001,,"LINESTRING (69.584366 28.430791, 69.5848212 28.4311669, 69.585427 28.4311383)",,,,
393057904,tertiary,False,True,9.912,,"LINESTRING (69.5854144 28.4304434, 69.5853131 28.4304467)",60,,,
393057914,unclassified,False,False,77.279,,"LINESTRING (69.5854144 28.4304434, 69.585427 28.4311383)",,,,
393057904,tertiary,False,False,69.251,,"LINESTRING (69.5854144 28.4304434, 69.5854839 28.4304412, 69.5861217 28.430412)",60,,,
393057914,unclassified,False,True,114.027,,"LINESTRING (69.5859352 28.4320428, 69.5855164 28.4314958, 69.585427 28.4311383)",,,,
690579995,tertiary,False,False,11.892,,"LINESTRING (69.5787549 28.4306096, 69.5787513 28.4307165)",,,,
690579995,tertiary,False,True,138.333,,"LINESTRING (69.5787549 28.4306096, 69.5781648 28.4300435, 69.5777726 28.4297153)",,,,
393057401,tertiary,False,False,21.952,,"LINESTRING (69.5794682 28.4317524, 69.5794354 28.4315571)",,,,
393057401,tertiary,False,True,29.949,,"LINESTRING (69.5794682 28.4317524, 69.5794883 28.4318717, 69.579504 28.4320198)",,,,
393057410,tertiary,False,True,51.729,,"LINESTRING (69.5840387 28.4347563, 69.5844901 28.4349989)",,,,
393057410,tertiary,False,False,272.40999999999997,,"LINESTRING (69.5840387 28.4347563, 69.5837003 28.4345933, 69.5824616 28.433977, 69.5820281 28.4337992, 69.5815763 28.4336139)",,,,
839153577,residential,False,True,334.45,,"LINESTRING (69.5840387 28.4347563, 69.5839128 28.4350038, 69.5837384 28.4349967, 69.5825905 28.4348269, 69.5824456 28.4348788, 69.5823061 28.4350061, 69.5819575 28.4349731, 69.5816946 28.4348033, 69.5815176 28.4346476, 69.5810745 28.4344661)",,,,
839153577,residential,False,False,334.45000000000005,,"LINESTRING (69.5810745 28.4344661, 69.5815176 28.4346476, 69.5816946 28.4348033, 69.5819575 28.4349731, 69.5823061 28.4350061, 69.5824456 28.4348788, 69.5825905 28.4348269, 69.5837384 28.4349967, 69.5839128 28.4350038, 69.5840387 28.4347563)",,,,
1016295539,tertiary,False,False,58.991,,"LINESTRING (69.5810745 28.4344661, 69.5811799 28.4343512, 69.5812846 28.4342049, 69.5813783 28.4340117)",,,,
1016295539,tertiary,False,True,29.303,,"LINESTRING (69.5810745 28.4344661, 69.5809751 28.4345746, 69.5809129 28.4346861)",,,,
839153578,residential,False,True,191.24099999999999,,"LINESTRING (69.5809129 28.4346861, 69.5800585 28.43444, 69.5799565 28.4343504, 69.5797044 28.4342797, 69.5790872 28.4341062)",,,,
1016295539,tertiary,False,False,29.303,,"LINESTRING (69.5809129 28.4346861, 69.5809751 28.4345746, 69.5810745 28.4344661)",,,,
1016295539,tertiary,False,True,146.871,,"LINESTRING (69.5809129 28.4346861, 69.5805777 28.4352872, 69.5804551 28.4355153, 69.5802612 28.4358761)",,,,
393057401,tertiary,False,False,74.33500000000001,,"LINESTRING (69.5790872 28.4341062, 69.5791955 28.4334769, 69.5792033 28.4334456)",,,,
393057401,tertiary,False,True,168.607,,"LINESTRING (69.5790872 28.4341062, 69.5790085 28.4345637, 69.5788437 28.4356073)",,,,
839153578,residential,False,False,191.24099999999999,,"LINESTRING (69.5790872 28.4341062, 69.5797044 28.4342797, 69.5799565 28.4343504, 69.5800585 28.43444, 69.5809129 28.4346861)",,,,
839156893,residential,False,True,319.026,,"LINESTRING (69.5790872 28.4341062, 69.578712 28.4340438, 69.5784317 28.4340532, 69.577623 28.4342183, 69.5773628 28.4342914, 69.5771201 28.4343139, 69.5768666 28.434282, 69.5767406 28.4342407, 69.5765904 28.4341806, 69.5765153 28.4341877, 69.5764978 28.4342101, 69.5764858 28.4342561, 69.5764764 28.4343162, 69.5764884 28.4343846, 69.5765246 28.4344719, 69.5765662 28.434545, 69.5765635 28.4346217, 69.5765253 28.4347064)",,,,
839156949,residential,False,False,83.372,,"LINESTRING (69.5784087 28.4285388, 69.5784062 28.4284584, 69.5782828 28.4277979)",,,,
839156949,residential,False,True,149.60500000000002,,"LINESTRING (69.5784087 28.4285388, 69.5784116 28.4286329, 69.5783311 28.4287603, 69.5782131 28.4288924, 69.5781112 28.4290245, 69.5780307 28.4292509, 69.5780039 28.4294774, 69.5777726 28.4297153)",,,,
839156953,residential,False,True,201.31,,"LINESTRING (69.5784087 28.4285388, 69.5780522 28.4285386, 69.5778376 28.4285008, 69.5776659 28.4283687, 69.577328 28.4283687, 69.5769525 28.4284631, 69.5767111 28.428548, 69.5764805 28.4286659)",,,,
690579995,tertiary,False,False,172.006,,"LINESTRING (69.5764805 28.4286659, 69.577167 28.4292085, 69.5777726 28.4297153)",,,,
839156953,residential,False,False,201.31,,"LINESTRING (69.5764805 28.4286659, 69.5767111 28.428548, 69.5769525 28.4284631, 69.577328 28.4283687, 69.5776659 28.4283687, 69.5778376 28.4285008, 69.5780522 28.4285386, 69.5784087 28.4285388)",,,,
690579995,tertiary,False,False,138.333,,"LINESTRING (69.5777726 28.4297153, 69.5781648 28.4300435, 69.5787549 28.4306096)",,,,
690579995,tertiary,False,True,172.006,,"LINESTRING (69.5777726 28.4297153, 69.577167 28.4292085, 69.5764805 28.4286659)",,,,
839156949,residential,False,False,149.60500000000002,,"LINESTRING (69.5777726 28.4297153, 69.5780039 28.4294774, 69.5780307 28.4292509, 69.5781112 28.4290245, 69.5782131 28.4288924, 69.5783311 28.4287603, 69.5784116 28.4286329, 69.5784087 28.4285388)",,,,
839156950,residential,False,True,46.439,,"LINESTRING (69.5778644 28.427963, 69.5781326 28.4279159, 69.5782828 28.4277979)",,,,
839156949,residential,False,True,83.372,,"LINESTRING (69.5782828 28.4277979, 69.5784062 28.4284584, 69.5784087 28.4285388)",,,,
839156950,residential,False,False,46.439,,"LINESTRING (69.5782828 28.4277979, 69.5781326 28.4279159, 69.5778644 28.427963)",,,,
393057404,residential,False,False,27.352,,"LINESTRING (69.5803817 28.433654, 69.5806547 28.4337076)",,,,
393057404,residential,False,True,117.544,,"LINESTRING (69.5803817 28.433654, 69.5800275 28.4335844, 69.5792033 28.4334456)",,,,
839156826,residential,False,True,182.24699999999999,,"LINESTRING (69.5803817 28.433654, 69.5802301 28.4332607, 69.5799941 28.4328598, 69.5798224 28.4326003, 69.5796561 28.4324493, 69.5794995 28.4322266)",,,,
393057401,tertiary,False,False,23.198,,"LINESTRING (69.5794995 28.4322266, 69.5795167 28.4321399, 69.579504 28.4320198)",,,,
393057401,tertiary,False,True,138.623,,"LINESTRING (69.5794995 28.4322266, 69.5794679 28.4323865, 69.5793522 28.4328494, 69.5792033 28.4334456)",,,,
839156826,residential,False,False,182.24699999999999,,"LINESTRING (69.5794995 28.4322266, 69.5796561 28.4324493, 69.5798224 28.4326003, 69.5799941 28.4328598, 69.5802301 28.4332607, 69.5803817 28.433654)",,,,
839156893,residential,False,False,319.026,,"LINESTRING (69.5765253 28.4347064, 69.5765635 28.4346217, 69.5765662 28.434545, 69.5765246 28.4344719, 69.5764884 28.4343846, 69.5764764 28.4343162, 69.5764858 28.4342561, 69.5764978 28.4342101, 69.5765153 28.4341877, 69.5765904 28.4341806, 69.5767406 28.4342407, 69.5768666 28.434282, 69.5771201 28.4343139, 69.5773628 28.4342914, 69.577623 28.4342183, 69.5784317 28.4340532, 69.578712 28.4340438, 69.5790872 28.4341062)",,,,
1020948683,residential,False,False,267.132,,"LINESTRING (69.5857051 28.4330518, 69.5847341 28.4337044, 69.5846745 28.4337587, 69.5846431 28.4338586, 69.5845865 28.434401, 69.5844901 28.4349989)",,,,
1020948685,residential,False,False,113.126,,"LINESTRING (69.5827112 28.4330956, 69.581642 28.4334842)",,,,
