osmid,ref,name,highway,oneway,reversed,length,maxspeed,lanes,geometry
722631797,,Rua Padre Amâncio Leite,residential,False,True,87.624,,,"LINESTRING (-37.7996165 -6.7717453, -37.8004005 -6.7716234)"
763462254,,Travessa Coronel José Avelino,residential,False,True,62.448,,,"LINESTRING (-37.7996165 -6.7717453, -37.7995375 -6.7711892)"
218366305,,Rua Coronel José Avelino,residential,False,True,34.604,,,"LINESTRING (-37.8008134 -6.7721874, -37.8005044 -6.7722393)"
218366305,,Rua Coronel José Avelino,residential,False,False,140.09999999999997,,,"LINESTRING (-37.8008134 -6.7721874, -37.8015478 -6.7720729, -37.8016309 -6.7720476, -37.801698 -6.7720156, -37.8020211 -6.771849)"
218366921,,Rua Francisco Nunes Filho,residential,False,True,121.35199999999999,,,"LINESTRING (-37.8008134 -6.7721874, -37.8009121 -6.7727414, -37.8009255 -6.772808, -37.8009389 -6.7728426, -37.8009671 -6.7728772, -37.8010154 -6.7729278, -37.8012232 -6.7731585)"
218366932,,Rua Pedro V Queiroga,residential,False,True,14.214,,,"LINESTRING (-37.7980529 -6.7732714, -37.7981816 -6.7732688)"
426935747,BR-230,,trunk,False,True,48.72,50,2,"LINESTRING (-37.7980529 -6.7732714, -37.798104 -6.7737066)"
428360911,BR-230,,trunk,False,False,24.362,50,3,"LINESTRING (-37.7980529 -6.7732714, -37.7980354 -6.773053)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,65.292,,,"LINESTRING (-37.795737 -6.7749322, -37.7958205 -6.7755135)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,49.136,,,"LINESTRING (-37.795737 -6.7749322, -37.7956593 -6.7744971)"
218366923,,Rua Tabelião José Vieira de Queiroga,residential,False,False,115.39,,,"LINESTRING (-37.795737 -6.7749322, -37.7967755 -6.7748164)"
218366923,,Rua Tabelião José Vieira de Queiroga,residential,False,True,129.052,,,"LINESTRING (-37.795737 -6.7749322, -37.7947875 -6.7750797, -37.7947666 -6.7748745)"
218366916,,Rua Miguel Alves da Silva,residential,False,False,16.426,,,"LINESTRING (-37.7982521 -6.7737205, -37.798104 -6.7737066)"
218366916,,Rua Miguel Alves da Silva,residential,False,True,61.218,,,"LINESTRING (-37.7982521 -6.7737205, -37.7988058 -6.7737484)"
218366935,,,residential,False,False,50.826,,,"LINESTRING (-37.7982521 -6.7737205, -37.7981816 -6.7732688)"
218366935,,,residential,False,True,56.025,,,"LINESTRING (-37.7982521 -6.7737205, -37.7983178 -6.7742201)"
218366928,,Rua José Guilhermino de Santana,residential,False,True,38.431,,,"LINESTRING (-37.7984519 -6.7754016, -37.7986993 -6.7751585)"
218366935,,,residential,False,False,77.266,,,"LINESTRING (-37.7984519 -6.7754016, -37.7983754 -6.7747109)"
218366931,,Rua José Guilheme Santana,residential,False,False,18.362,,,"LINESTRING (-37.7983178 -6.7742201, -37.7981596 -6.7741692)"
218366931,,Rua José Guilheme Santana,residential,False,True,53.162,,,"LINESTRING (-37.7983178 -6.7742201, -37.7987992 -6.7742127)"
218366935,,,residential,False,False,56.025,,,"LINESTRING (-37.7983178 -6.7742201, -37.7982521 -6.7737205)"
218366935,,,residential,False,True,54.944,,,"LINESTRING (-37.7983178 -6.7742201, -37.7983754 -6.7747109)"
218366923,,Rua Tabelião José Vieira de Queiroga,residential,False,True,85.032,,,"LINESTRING (-37.7982184 -6.7746238, -37.7974555 -6.774728)"
426935747,BR-230,,trunk,False,False,50.965,50,2,"LINESTRING (-37.7982184 -6.7746238, -37.7981596 -6.7741692)"
426935747,BR-230,,trunk,False,True,60.620000000000005,50,2,"LINESTRING (-37.7982184 -6.7746238, -37.7982477 -6.7748522, -37.798287 -6.7751647)"
218366293,,Rua José Rufino,residential,False,False,180.687,,,"LINESTRING (-37.7981373 -6.7730368, -37.7997522 -6.7727744)"
218366293,,Rua José Rufino,residential,False,True,11.395,,,"LINESTRING (-37.7981373 -6.7730368, -37.7980354 -6.773053)"
218366935,,,residential,False,False,47.404,,,"LINESTRING (-37.7981373 -6.7730368, -37.7980614 -6.7726172)"
218366935,,,residential,False,True,26.257,,,"LINESTRING (-37.7981373 -6.7730368, -37.7981816 -6.7732688)"
218366916,,Rua Miguel Alves da Silva,residential,False,True,16.426,,,"LINESTRING (-37.798104 -6.7737066, -37.7982521 -6.7737205)"
426935747,BR-230,,trunk,False,False,48.72,50,2,"LINESTRING (-37.798104 -6.7737066, -37.7980529 -6.7732714)"
426935747,BR-230,,trunk,False,True,51.804,50,2,"LINESTRING (-37.798104 -6.7737066, -37.7981596 -6.7741692)"
218366920,,Rua Miguel Alves da Silva,residential,False,True,161.09199999999998,,,"LINESTRING (-37.798104 -6.7737066, -37.7973768 -6.7737856, -37.7966559 -6.7738818)"
218366916,,Rua Miguel Alves da Silva,residential,False,False,130.43,,,"LINESTRING (-37.7999869 -6.7737659, -37.7988058 -6.7737484)"
218366928,,Rua José Guilhermino de Santana,residential,False,False,10.384,,,"LINESTRING (-37.7999869 -6.7737659, -37.799914 -6.7738249)"
"[218366928, 821780173]",,Rua José Guilhermino de Santana,residential,False,True,58.30799999999999,,,"LINESTRING (-37.7999869 -6.7737659, -37.8000961 -6.773673, -37.8002228 -6.7735638, -37.8002657 -6.7735391, -37.8003113 -6.7735198, -37.8004197 -6.7734752)"
218367994,,Rua Miguel Brilhante,residential,False,True,24.175,,,"LINESTRING (-37.8004303 -6.7750854, -37.800442 -6.7753025)"
426935757,,Rua Benjamim Constant,residential,False,False,32.504,,,"LINESTRING (-37.8004303 -6.7750854, -37.8002271 -6.7752969)"
426935757,,Rua Benjamim Constant,residential,False,True,35.668,,,"LINESTRING (-37.8004303 -6.7750854, -37.8005373 -6.775002, -37.8006881 -6.7748922)"
218366316,,Rua Felinto Martins de Sousa,residential,False,False,48.921,,,"LINESTRING (-37.8011267 -6.7748322, -37.8009363 -6.7748648, -37.8008322 -6.77488, -37.8006881 -6.7748922)"
218366316,,Rua Felinto Martins de Sousa,residential,False,True,114.24000000000001,,,"LINESTRING (-37.8011267 -6.7748322, -37.8014177 -6.7747763, -37.8015853 -6.7747617, -37.8016846 -6.7747696, -37.8017986 -6.7747949, -37.8019743 -6.7748495, -37.8020467 -6.7748802, -37.8021251 -6.7749255)"
218367967,,Rua Sāo Miguel,residential,False,True,35.455,,,"LINESTRING (-37.8011267 -6.7748322, -37.8011663 -6.7749601, -37.8011864 -6.7750506, -37.8012045 -6.7751412)"
218366295,,Estrada Municipal,residential,False,False,35.398,,,"LINESTRING (-37.8018028 -6.77431, -37.8015908 -6.7740712)"
765131740,,Rua dos Roques,residential,False,False,77.3,,,"LINESTRING (-37.8018028 -6.77431, -37.8024347 -6.7740108)"
765131740,,Rua dos Roques,residential,False,True,36.846,,,"LINESTRING (-37.8018028 -6.77431, -37.8015117 -6.774472)"
218366295,,Estrada Municipal,residential,False,True,15.204,,,"LINESTRING (-37.8018028 -6.77431, -37.8018524 -6.7743659, -37.8018979 -6.7744087)"
428366252,,Estrada Municipal,residential,False,False,13.314,,,"LINESTRING (-37.802821 -6.7743182, -37.8027013 -6.7743326)"
428366252,,Estrada Municipal,residential,False,True,47.069,,,"LINESTRING (-37.802821 -6.7743182, -37.8031898 -6.7742884, -37.8032457 -6.7742947)"
218366295,,Estrada Municipal,residential,False,True,89.113,,,"LINESTRING (-37.8018979 -6.7744087, -37.8027013 -6.7743326)"
797019522,,,residential,False,False,43.221,,,"LINESTRING (-37.8018979 -6.7744087, -37.8015117 -6.774472)"
218366295,,Estrada Municipal,residential,False,False,15.204,,,"LINESTRING (-37.8018979 -6.7744087, -37.8018524 -6.7743659, -37.8018028 -6.77431)"
218366310,,Rua dos Roques,residential,True,False,105.864,,,"LINESTRING (-37.8032025 -6.7734445, -37.8030253 -6.7736496, -37.8025509 -6.7741425)"
218368813,,Rua Francisco Alves Filho,residential,False,False,33.202,,,"LINESTRING (-37.7951543 -6.7699012, -37.7949858 -6.7701485)"
218368813,,Rua Francisco Alves Filho,residential,False,True,56.055,,,"LINESTRING (-37.7951543 -6.7699012, -37.7954191 -6.7694711)"
218368813,,Rua Francisco Alves Filho,residential,False,False,56.055,,,"LINESTRING (-37.7954191 -6.7694711, -37.7951543 -6.7699012)"
428360914,BR-427,Rua Antônio Fernandes de Almeida,trunk,False,False,7.859,50,,"LINESTRING (-37.7954191 -6.7694711, -37.7953607 -6.7694307)"
428360914,BR-427,Rua Antônio Fernandes de Almeida,trunk,False,True,33.294,50,,"LINESTRING (-37.7954191 -6.7694711, -37.7956664 -6.7696424)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,25.745,,,"LINESTRING (-37.7951394 -6.7709447, -37.7951738 -6.7711737)"
763483313,,Rua Afro Bandeira,residential,False,False,56.697,,,"LINESTRING (-37.7951394 -6.7709447, -37.7956266 -6.7707837)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,79.609,,,"LINESTRING (-37.7951394 -6.7709447, -37.7950273 -6.7704401, -37.7950059 -6.7703829, -37.7949415 -6.7702604)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,13.37,,,"LINESTRING (-37.7949415 -6.7702604, -37.7949858 -6.7701485)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,79.609,,,"LINESTRING (-37.7949415 -6.7702604, -37.7950059 -6.7703829, -37.7950273 -6.7704401, -37.7951394 -6.7709447)"
173103672,BR-427,Rua Antônio Fernandes de Almeida,trunk,False,False,97.297,,,"LINESTRING (-37.7963787 -6.7701575, -37.7956664 -6.7696424)"
173103672,BR-427,Rua Antônio Fernandes de Almeida,trunk,False,True,53.232,,,"LINESTRING (-37.7963787 -6.7701575, -37.7967768 -6.7704275)"
428344119,,Travessa Antônio Fernandes de Almeida,residential,False,False,91.048,,,"LINESTRING (-37.7963787 -6.7701575, -37.7955618 -6.7702689)"
335806147,,Rua Domingos de Medeiros,residential,False,True,32.423,30,,"LINESTRING (-37.7986296 -6.7713231, -37.7985987 -6.7711846, -37.7985746 -6.7710368)"
428344110,,Rua Coronel João Carneiro,secondary,True,False,90.239,50,2,"LINESTRING (-37.7986296 -6.7713231, -37.7984358 -6.7713521, -37.7982473 -6.7713832, -37.7978229 -6.7714529)"
218361363,,Rua João Lúcio Pereira,residential,False,True,93.062,30,,"LINESTRING (-37.7944359 -6.7674357, -37.7952714 -6.7673258)"
218361429,,Rua Cândido Queiroga,residential,False,True,45.376,30,,"LINESTRING (-37.7944359 -6.7674357, -37.7945383 -6.7678309)"
218361365,,Rua Francisco Bezerra,residential,False,True,70.798,30,,"LINESTRING (-37.7945383 -6.7678309, -37.795173 -6.7677407)"
218361429,,Rua Cândido Queiroga,residential,False,False,45.376,30,,"LINESTRING (-37.7945383 -6.7678309, -37.7944359 -6.7674357)"
218361429,,Rua Cândido Queiroga,residential,False,True,54.553,30,,"LINESTRING (-37.7945383 -6.7678309, -37.7946783 -6.7683014)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,47.015,30,,"LINESTRING (-37.7982889 -6.7668684, -37.7983543 -6.7672862)"
821744932,,Rua João Lúcio Pereira,residential,False,False,44.036,30,,"LINESTRING (-37.7982889 -6.7668684, -37.797896 -6.7669363)"
821744932,,Rua João Lúcio Pereira,residential,False,True,38.894,30,,"LINESTRING (-37.7982889 -6.7668684, -37.7986369 -6.7668143)"
218361365,,Rua Francisco Bezerra,residential,False,False,43.637,30,,"LINESTRING (-37.7983543 -6.7672862, -37.797963 -6.7673411)"
218361365,,Rua Francisco Bezerra,residential,False,True,40.743,30,,"LINESTRING (-37.7983543 -6.7672862, -37.7987199 -6.7672367)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,54.711,30,,"LINESTRING (-37.7983543 -6.7672862, -37.7984168 -6.7677743)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,47.015,30,,"LINESTRING (-37.7983543 -6.7672862, -37.7982889 -6.7668684)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,42.637,30,,"LINESTRING (-37.7985284 -6.7684267, -37.7981481 -6.7684931)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,46.401,30,,"LINESTRING (-37.7985284 -6.7684267, -37.7989418 -6.7683518)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,60.929,30,,"LINESTRING (-37.7985284 -6.7684267, -37.7986336 -6.7689646)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,73.583,30,,"LINESTRING (-37.7985284 -6.7684267, -37.7984168 -6.7677743)"
218361442,,Rua Antônio Pereira,residential,False,False,43.398,30,,"LINESTRING (-37.7986336 -6.7689646, -37.7982473 -6.7690365)"
218361442,,Rua Antônio Pereira,residential,False,True,46.747,30,,"LINESTRING (-37.7986336 -6.7689646, -37.7990507 -6.7688926)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,97.217,30,,"LINESTRING (-37.7986336 -6.7689646, -37.7987683 -6.7698286)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,60.929,30,,"LINESTRING (-37.7986336 -6.7689646, -37.7985284 -6.7684267)"
218361454,,Rua Epitácio Pessoa,residential,False,False,43.338,30,,"LINESTRING (-37.7987683 -6.7698286, -37.7983814 -6.7698941)"
218361454,,Rua Epitácio Pessoa,residential,False,True,50.578,30,,"LINESTRING (-37.7987683 -6.7698286, -37.7992191 -6.769748)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,28.885,30,,"LINESTRING (-37.7987683 -6.7698286, -37.7988121 -6.7700847)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,97.217,30,,"LINESTRING (-37.7987683 -6.7698286, -37.7986336 -6.7689646)"
218361412,,Rua João Pereira Fontes,residential,False,False,43.644,30,,"LINESTRING (-37.7988611 -6.7703712, -37.7984686 -6.7704175)"
218361412,,Rua João Pereira Fontes,residential,False,True,52.252,30,,"LINESTRING (-37.7988611 -6.7703712, -37.7993292 -6.7703023)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,32.314,30,,"LINESTRING (-37.7988611 -6.7703712, -37.7988121 -6.7700847)"
218361454,,Rua Epitácio Pessoa,residential,False,False,74.322,30,,"LINESTRING (-37.7983814 -6.7698941, -37.7977196 -6.770016)"
218361454,,Rua Epitácio Pessoa,residential,False,True,43.338,30,,"LINESTRING (-37.7983814 -6.7698941, -37.7987683 -6.7698286)"
335806147,,Rua Domingos de Medeiros,residential,False,False,27.638,30,,"LINESTRING (-37.7983814 -6.7698941, -37.798423 -6.7701392)"
335806147,,Rua Domingos de Medeiros,residential,False,True,63.142,30,,"LINESTRING (-37.7983814 -6.7698941, -37.7982903 -6.7693335)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,28.789,30,,"LINESTRING (-37.8001685 -6.7696025, -37.8002094 -6.7698582)"
218361454,,Rua Epitácio Pessoa,residential,False,False,58.779,30,,"LINESTRING (-37.8001685 -6.7696025, -37.7996424 -6.7696831)"
218361454,,Rua Epitácio Pessoa,residential,False,True,89.589,30,,"LINESTRING (-37.8001685 -6.7696025, -37.8009652 -6.7694501)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,98.703,30,,"LINESTRING (-37.8001685 -6.7696025, -37.8001095 -6.7693315, -37.8000122 -6.7687288)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,30.058,30,,"LINESTRING (-37.7992191 -6.769748, -37.7992718 -6.7700132)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,96.917,30,,"LINESTRING (-37.7992191 -6.769748, -37.7990507 -6.7688926)"
218361454,,Rua Epitácio Pessoa,residential,False,False,50.578,30,,"LINESTRING (-37.7992191 -6.769748, -37.7987683 -6.7698286)"
218361454,,Rua Epitácio Pessoa,residential,False,True,47.295,30,,"LINESTRING (-37.7992191 -6.769748, -37.7996424 -6.7696831)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,62.091,30,,"LINESTRING (-37.8000122 -6.7687288, -37.7999047 -6.7681807)"
218361442,,Rua Antônio Pereira,residential,False,False,107.72,30,,"LINESTRING (-37.8000122 -6.7687288, -37.7990507 -6.7688926)"
218361442,,Rua Antônio Pereira,residential,False,True,89.564,30,,"LINESTRING (-37.8000122 -6.7687288, -37.8008094 -6.7685802)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,98.703,30,,"LINESTRING (-37.8000122 -6.7687288, -37.8001095 -6.7693315, -37.8001685 -6.7696025)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,96.917,30,,"LINESTRING (-37.7990507 -6.7688926, -37.7992191 -6.769748)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,61.325,30,,"LINESTRING (-37.7990507 -6.7688926, -37.7989418 -6.7683518)"
218361442,,Rua Antônio Pereira,residential,False,False,46.747,30,,"LINESTRING (-37.7990507 -6.7688926, -37.7986336 -6.7689646)"
218361442,,Rua Antônio Pereira,residential,False,True,107.72,30,,"LINESTRING (-37.7990507 -6.7688926, -37.8000122 -6.7687288)"
218361442,,Rua Antônio Pereira,residential,False,False,51.376,30,,"LINESTRING (-37.7976036 -6.7691537, -37.7971463 -6.7692389)"
218361442,,Rua Antônio Pereira,residential,False,True,72.262,30,,"LINESTRING (-37.7976036 -6.7691537, -37.7982473 -6.7690365)"
218361458,,Rua Coronel Pedro Marques,residential,False,False,61.19,30,,"LINESTRING (-37.7976036 -6.7691537, -37.7975227 -6.7686093)"
218361458,,Rua Coronel Pedro Marques,residential,False,True,33.612,30,,"LINESTRING (-37.7976036 -6.7691537, -37.7976409 -6.7694537)"
218361442,,Rua Antônio Pereira,residential,False,False,72.262,30,,"LINESTRING (-37.7982473 -6.7690365, -37.7976036 -6.7691537)"
218361442,,Rua Antônio Pereira,residential,False,True,43.398,30,,"LINESTRING (-37.7982473 -6.7690365, -37.7986336 -6.7689646)"
335806147,,Rua Domingos de Medeiros,residential,False,False,33.365,30,,"LINESTRING (-37.7982473 -6.7690365, -37.7982903 -6.7693335)"
335806147,,Rua Domingos de Medeiros,residential,False,True,61.408,30,,"LINESTRING (-37.7982473 -6.7690365, -37.7981481 -6.7684931)"
218361356,,Rua Alcides Macena,residential,False,False,33.088,30,,"LINESTRING (-37.7971463 -6.7692389, -37.7972045 -6.7695308)"
218361356,,Rua Alcides Macena,residential,False,True,61.359,30,,"LINESTRING (-37.7971463 -6.7692389, -37.7970555 -6.7686945)"
218361442,,Rua Antônio Pereira,residential,False,False,57.918,30,,"LINESTRING (-37.7971463 -6.7692389, -37.79663 -6.7693308)"
218361442,,Rua Antônio Pereira,residential,False,True,51.376,30,,"LINESTRING (-37.7971463 -6.7692389, -37.7976036 -6.7691537)"
218361389,,Rua Manoel Firmino,residential,False,False,61.147,30,,"LINESTRING (-37.79663 -6.7693308, -37.7965347 -6.7687891)"
218361389,,Rua Manoel Firmino,residential,False,True,32.957,30,,"LINESTRING (-37.79663 -6.7693308, -37.7966829 -6.7696225)"
218361442,,Rua Antônio Pereira,residential,False,False,61.356,30,,"LINESTRING (-37.79663 -6.7693308, -37.7960808 -6.7694147)"
218361442,,Rua Antônio Pereira,residential,False,True,57.918,30,,"LINESTRING (-37.79663 -6.7693308, -37.7971463 -6.7692389)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,60.319,30,,"LINESTRING (-37.7965347 -6.7687891, -37.795999 -6.7688953)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,58.461,30,,"LINESTRING (-37.7965347 -6.7687891, -37.7970555 -6.7686945)"
218361389,,Rua Manoel Firmino,residential,False,False,82.353,30,,"LINESTRING (-37.7965347 -6.7687891, -37.796402 -6.7680603)"
218361389,,Rua Manoel Firmino,residential,False,True,61.147,30,,"LINESTRING (-37.7965347 -6.7687891, -37.79663 -6.7693308)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,52.451,30,,"LINESTRING (-37.7975227 -6.7686093, -37.7970555 -6.7686945)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,70.255,30,,"LINESTRING (-37.7975227 -6.7686093, -37.7981481 -6.7684931)"
218361458,,Rua Coronel Pedro Marques,residential,False,False,34.66,30,,"LINESTRING (-37.7975227 -6.7686093, -37.797483 -6.7683001)"
218361458,,Rua Coronel Pedro Marques,residential,False,True,61.19,30,,"LINESTRING (-37.7975227 -6.7686093, -37.7976036 -6.7691537)"
218361356,,Rua Alcides Macena,residential,False,False,61.359,30,,"LINESTRING (-37.7970555 -6.7686945, -37.7971463 -6.7692389)"
218361356,,Rua Alcides Macena,residential,False,True,43.914,30,,"LINESTRING (-37.7970555 -6.7686945, -37.7969892 -6.7683051)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,58.461,30,,"LINESTRING (-37.7970555 -6.7686945, -37.7965347 -6.7687891)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,52.451,30,,"LINESTRING (-37.7970555 -6.7686945, -37.7975227 -6.7686093)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,14.31,30,,"LINESTRING (-37.7958722 -6.7689219, -37.795999 -6.7688953)"
426935758,,Rua Vicente de Paula Leite,residential,False,False,63.143,30,,"LINESTRING (-37.7958722 -6.7689219, -37.7953076 -6.769012)"
426935746,BR-230,Rua Odilon Lopes,trunk,False,True,88.186,,,"LINESTRING (-37.7958722 -6.7689219, -37.7957393 -6.7685706, -37.7955913 -6.7681795)"
428344116,BR-230,Rua Odilon Lopes,trunk,False,False,59.442,,,"LINESTRING (-37.7958722 -6.7689219, -37.7959856 -6.7691936, -37.7960808 -6.7694147)"
218361452,,Rua Sargento Antônio José de Lima,residential,False,False,56.449,30,,"LINESTRING (-37.7953076 -6.769012, -37.7952498 -6.7685076)"
218361452,,Rua Sargento Antônio José de Lima,residential,False,True,46.925,30,,"LINESTRING (-37.7953076 -6.769012, -37.7953607 -6.7694307)"
426935758,,Rua Vicente de Paula Leite,residential,False,False,45.857,30,,"LINESTRING (-37.7953076 -6.769012, -37.7949041 -6.7691096)"
426935758,,Rua Vicente de Paula Leite,residential,False,True,63.143,30,,"LINESTRING (-37.7953076 -6.769012, -37.7958722 -6.7689219)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,70.255,30,,"LINESTRING (-37.7981481 -6.7684931, -37.7975227 -6.7686093)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,42.637,30,,"LINESTRING (-37.7981481 -6.7684931, -37.7985284 -6.7684267)"
335806147,,Rua Domingos de Medeiros,residential,False,False,61.408,30,,"LINESTRING (-37.7981481 -6.7684931, -37.7982473 -6.7690365)"
335806147,,Rua Domingos de Medeiros,residential,False,True,75.888,30,,"LINESTRING (-37.7981481 -6.7684931, -37.7980395 -6.7678192)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,108.012,30,,"LINESTRING (-37.7999047 -6.7681807, -37.7989418 -6.7683518)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,91.611,30,,"LINESTRING (-37.7999047 -6.7681807, -37.8007203 -6.7680297)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,62.091,30,,"LINESTRING (-37.7999047 -6.7681807, -37.8000122 -6.7687288)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,69.039,30,,"LINESTRING (-37.7999047 -6.7681807, -37.7998079 -6.7675673)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,46.401,30,,"LINESTRING (-37.7989418 -6.7683518, -37.7985284 -6.7684267)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,108.012,30,,"LINESTRING (-37.7989418 -6.7683518, -37.7999047 -6.7681807)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,61.325,30,,"LINESTRING (-37.7989418 -6.7683518, -37.7990507 -6.7688926)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,71.94,30,,"LINESTRING (-37.7989418 -6.7683518, -37.798816 -6.767717)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,91.611,30,,"LINESTRING (-37.8007203 -6.7680297, -37.7999047 -6.7681807)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,35.524,30,,"LINESTRING (-37.8007203 -6.7680297, -37.8010368 -6.7679724)"
218361444,,Rua Jerônimo Rosado,residential,False,False,65.238,30,,"LINESTRING (-37.8007203 -6.7680297, -37.8006117 -6.767453)"
218361444,,Rua Jerônimo Rosado,residential,False,True,61.999,30,,"LINESTRING (-37.8007203 -6.7680297, -37.8007659 -6.7683213, -37.8008094 -6.7685802)"
218361362,,Rua Coronel João Leite,residential,False,False,62.101,30,,"LINESTRING (-37.8015022 -6.7678832, -37.8015915 -6.7684346)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,52.338,30,,"LINESTRING (-37.8015022 -6.7678832, -37.8010368 -6.7679724)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,61.895,30,,"LINESTRING (-37.8015022 -6.7678832, -37.8020534 -6.767782)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,68.623,30,,"LINESTRING (-37.7980395 -6.7678192, -37.7974258 -6.7679165)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,41.96,30,,"LINESTRING (-37.7980395 -6.7678192, -37.7984168 -6.7677743)"
335806147,,Rua Domingos de Medeiros,residential,False,False,75.888,30,,"LINESTRING (-37.7980395 -6.7678192, -37.7981481 -6.7684931)"
335806147,,Rua Domingos de Medeiros,residential,False,True,53.829,30,,"LINESTRING (-37.7980395 -6.7678192, -37.797963 -6.7673411)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,44.538,30,,"LINESTRING (-37.798816 -6.767717, -37.7984168 -6.7677743)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,110.784,30,,"LINESTRING (-37.798816 -6.767717, -37.7998079 -6.7675673)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,71.94,30,,"LINESTRING (-37.798816 -6.767717, -37.7989418 -6.7683518)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,54.451,30,,"LINESTRING (-37.798816 -6.767717, -37.7987199 -6.7672367)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,41.96,30,,"LINESTRING (-37.7984168 -6.7677743, -37.7980395 -6.7678192)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,44.538,30,,"LINESTRING (-37.7984168 -6.7677743, -37.798816 -6.767717)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,73.583,30,,"LINESTRING (-37.7984168 -6.7677743, -37.7985284 -6.7684267)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,54.711,30,,"LINESTRING (-37.7984168 -6.7677743, -37.7983543 -6.7672862)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,110.784,30,,"LINESTRING (-37.7998079 -6.7675673, -37.798816 -6.767717)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,89.661,30,,"LINESTRING (-37.7998079 -6.7675673, -37.8006117 -6.767453)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,69.039,30,,"LINESTRING (-37.7998079 -6.7675673, -37.7999047 -6.7681807)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,51.986,30,,"LINESTRING (-37.7998079 -6.7675673, -37.7997455 -6.7671039)"
218361356,,Rua Alcides Macena,residential,False,False,35.874,30,,"LINESTRING (-37.796935 -6.767987, -37.7969892 -6.7683051)"
218361356,,Rua Alcides Macena,residential,False,True,53.811,30,,"LINESTRING (-37.796935 -6.767987, -37.7968602 -6.7675088)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,59.416,30,,"LINESTRING (-37.796935 -6.767987, -37.796402 -6.7680603)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,54.758,30,,"LINESTRING (-37.796935 -6.767987, -37.7974258 -6.7679165)"
