osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,ref,junction
479823116,False,Rua Tapera,residential,False,9.622,,"LINESTRING (-55.9183859 -13.0651155, -55.9183748 -13.0651266, -55.9183223 -13.0651759)",,,
894524216,False,Rua Tapera,residential,True,8.681,,"LINESTRING (-55.9196385 -13.0639047, -55.919698 -13.0638524)",,,
467496753,False,Rua Tapera,residential,False,191.159,,"LINESTRING (-55.9196385 -13.0639047, -55.9195038 -13.0640266, -55.9194734 -13.0640545, -55.9194571 -13.06407, -55.9194463 -13.0640815, -55.9190001 -13.0645146, -55.9185689 -13.0649398, -55.9185419 -13.0649658, -55.9185136 -13.0649936, -55.9183859 -13.0651155)",,,
473093839,True,Avenida Rio Grande do Sul,tertiary,False,97.18299999999999,,"LINESTRING (-55.9196385 -13.0639047, -55.9196084 -13.0638746, -55.9189998 -13.0632909)",30,,
473090916,False,Rua Itapiranga,residential,False,10.087,,"LINESTRING (-55.915776 -13.0625262, -55.9157088 -13.062589)",,,
473090915,True,Avenida Paraná,tertiary,False,101.804,,"LINESTRING (-55.915776 -13.0625262, -55.9163642 -13.0631138, -55.9164337 -13.0631802)",,,
473190664,True,Avenida Rio Grande do Sul,tertiary,False,96.776,,"LINESTRING (-55.9190737 -13.0632298, -55.919698 -13.0638524)",,,
473190664,True,Avenida Rio Grande do Sul,tertiary,False,100.871,,"LINESTRING (-55.919698 -13.0638524, -55.9203517 -13.0644985)",,,
894524216,False,Rua Tapera,residential,False,8.681,,"LINESTRING (-55.919698 -13.0638524, -55.9196385 -13.0639047)",,,
305615271,True,,primary_link,False,48.671,,"LINESTRING (-55.9216214 -13.0638325, -55.9216367 -13.0637742, -55.9216545 -13.0637253, -55.9216823 -13.0636895, -55.9217186 -13.0636572, -55.9217522 -13.063642, -55.9218 -13.063632, -55.9218614 -13.0636387, -55.9219435 -13.0636777)",,,
467459545,True,,primary,False,52.212,,"LINESTRING (-55.9216214 -13.0638325, -55.9215608 -13.0637752, -55.9214617 -13.0636754, -55.9214059 -13.0635796, -55.9213905 -13.0635264, -55.9213865 -13.0634839, -55.9213978 -13.0634451)",,MT-449,
305615258,True,,trunk_link,False,273.26500000000004,,"LINESTRING (-55.9194376 -13.0620162, -55.9201146 -13.062532, -55.9207699 -13.0630194, -55.9211472 -13.0633951, -55.921201 -13.0634445, -55.9212622 -13.0634792, -55.9212939 -13.0634895, -55.9213266 -13.0634929, -55.9213607 -13.0634803, -55.9213978 -13.0634451)",,,
895399545,False,,trunk,True,117.24199999999999,,"LINESTRING (-55.9194376 -13.0620162, -55.9201729 -13.062747, -55.9201946 -13.0627698)",,BR-163,
467496755,True,Rua Júlio de Castilho,residential,False,7.876,,"LINESTRING (-55.9222957 -13.0664364, -55.9222429 -13.0664851)",,,
825470044,True,Avenida Rio Grande do Sul,tertiary,False,98.063,1,"LINESTRING (-55.9222957 -13.0664364, -55.9229308 -13.0670649)",,,
305615248,False,,trunk,True,81.347,,"LINESTRING (-55.9233105 -13.0657997, -55.9238224 -13.066335)",,BR-163,
"[305615252, 305615260]",False,,trunk,False,231.769,,"LINESTRING (-55.9233105 -13.0657997, -55.9225305 -13.0650562, -55.9224953 -13.0650218, -55.9219358 -13.0644746, -55.9219254 -13.0644655, -55.9217913 -13.064332)",,BR-163,
901169144,True,Rua Santa Fé,residential,False,86.816,,"LINESTRING (-55.9188039 -13.068457, -55.9182542 -13.0678888)",,,
520687774,True,Rua Santa Fé,residential,False,12.482,,"LINESTRING (-55.9188039 -13.068457, -55.9188141 -13.0684444, -55.9188279 -13.0684356, -55.9188438 -13.0684315, -55.9188602 -13.0684326, -55.9188755 -13.0684386, -55.918888 -13.0684491, -55.9188964 -13.0684628)",,,
410112048,True,Rua Chapecó,residential,False,98.84,,"LINESTRING (-55.9181443 -13.0678615, -55.9181483 -13.0678111, -55.9181422 -13.0677622, -55.9181319 -13.0677162, -55.9181003 -13.0676613, -55.9176071 -13.0671814)",,,
473174991,True,Avenida Mato Grosso,secondary,False,221.432,2,"LINESTRING (-55.9181443 -13.0678615, -55.9182304 -13.0677787, -55.9194578 -13.0665831, -55.9195314 -13.0665119, -55.9195908 -13.0664543)",,,
894875366,False,Rua Chapecó,residential,True,23.589,,"LINESTRING (-55.9174533 -13.0673316, -55.9176071 -13.0671814)",,,
467459545,True,,primary,False,15.388,,"LINESTRING (-55.9213978 -13.0634451, -55.9214844 -13.0633354)",,MT-449,
305615267,True,Avenida da Produção,tertiary,False,32.545,,"LINESTRING (-55.9213978 -13.0634451, -55.9213892 -13.0634259, -55.9213796 -13.0634053, -55.9213654 -13.0633848, -55.9213437 -13.0633577, -55.921321 -13.0633332, -55.9212662 -13.0632767, -55.9212054 -13.063224)",,,
