osmid,highway,oneway,reversed,length,name,lanes,ref,geometry,junction
286805039,secondary,True,False,10.524000000000001,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4804848 -25.8195638, -53.4805211 -25.8195212, -53.4805485 -25.8194885)",
286810583,residential,True,False,14.092,Rua Guabiroveira,,,"LINESTRING (-53.478058 -25.8193409, -53.4779426 -25.8192683)",
538678373,residential,True,False,120.218,,,,"LINESTRING (-53.478058 -25.8193409, -53.4773271 -25.8201988)",
169871831,primary,False,False,121.402,Rua do Butiazeiro,,,"LINESTRING (-53.4789069 -25.81984, -53.4796606 -25.8189846)",
169871831,primary,False,True,9.937,Rua do Butiazeiro,,,"LINESTRING (-53.4789069 -25.81984, -53.4788475 -25.8199116)",
286810586,residential,True,False,104.236,Rua Guabiroveira,,,"LINESTRING (-53.4789069 -25.81984, -53.4797408 -25.8204015)",
169871831,primary,False,False,9.937,Rua do Butiazeiro,,,"LINESTRING (-53.4788475 -25.8199116, -53.4789069 -25.81984)",
169871831,primary,False,True,118.694,Rua do Butiazeiro,,,"LINESTRING (-53.4788475 -25.8199116, -53.4781321 -25.8207629)",
286810583,residential,True,False,101.351,Rua Guabiroveira,,,"LINESTRING (-53.4788475 -25.8199116, -53.478058 -25.8193409)",
286805039,secondary,True,False,48.612,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4797408 -25.8204015, -53.4800539 -25.8200673)",
286805039,secondary,True,False,12.302,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4796817 -25.8204985, -53.4797408 -25.8204015)",
286810583,residential,True,False,105.976,Rua Guabiroveira,,,"LINESTRING (-53.4796817 -25.8204985, -53.4788475 -25.8199116)",
169871831,primary,False,True,10.802,Rua do Butiazeiro,,,"LINESTRING (-53.48051 -25.8179864, -53.4804388 -25.8180594)",
286811163,residential,True,False,55.992,Rua Jabuticabeira,,,"LINESTRING (-53.48051 -25.8179864, -53.4809545 -25.8182921)",
286811165,residential,True,False,50.34,Rua Louro,,,"LINESTRING (-53.4806674 -25.8195669, -53.4810604 -25.8198494)",
297468866,secondary,True,False,12.19,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4806674 -25.8195669, -53.4805933 -25.8196539)",
297468866,secondary,True,False,48.671,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4805933 -25.8196539, -53.4803019 -25.8200043)",
286811165,residential,True,False,55.495,Rua Louro,,,"LINESTRING (-53.4815019 -25.8201615, -53.48195 -25.8204554)",
728809619,residential,False,True,9.669,Rua Acácia,,,"LINESTRING (-53.4815019 -25.8201615, -53.4814406 -25.8202287)",
728809619,residential,False,False,120.919,Rua Acácia,,,"LINESTRING (-53.4815019 -25.8201615, -53.4819294 -25.8196479, -53.4822103 -25.8192809)",
286805027,residential,True,False,55.537,Rua Louro,,,"LINESTRING (-53.4814406 -25.8202287, -53.4809975 -25.8199281)",
728809619,residential,False,False,9.669,Rua Acácia,,,"LINESTRING (-53.4814406 -25.8202287, -53.4815019 -25.8201615)",
728809619,residential,False,True,120.372,Rua Acácia,,,"LINESTRING (-53.4814406 -25.8202287, -53.4807304 -25.8211023)",
952891985,residential,False,False,123.027,Rua Angico,,,"LINESTRING (-53.482311 -25.820817, -53.4815539 -25.8216886)",
952891985,residential,False,True,11.224,Rua Angico,,,"LINESTRING (-53.482311 -25.820817, -53.4823785 -25.8207364)",
286805027,residential,True,False,53.751999999999995,Rua Louro,,,"LINESTRING (-53.482311 -25.820817, -53.4822421 -25.8207532, -53.4818932 -25.8205146)",
286805024,residential,False,False,119.31,Rua Guajuvira,,,"LINESTRING (-53.4832082 -25.8213403, -53.4839189 -25.8204789)",
286805024,residential,False,True,11.509,Rua Guajuvira,,,"LINESTRING (-53.4832082 -25.8213403, -53.4831292 -25.8214155)",
286811165,residential,True,False,52.728,Rua Louro,,,"LINESTRING (-53.4832082 -25.8213403, -53.4836313 -25.8216228)",
286805024,residential,False,False,11.509,Rua Guajuvira,,,"LINESTRING (-53.4831292 -25.8214155, -53.4832082 -25.8213403)",
286805024,residential,False,True,118.043,Rua Guajuvira,,,"LINESTRING (-53.4831292 -25.8214155, -53.4824114 -25.8222578)",
286805027,residential,True,False,55.144,Rua Louro,,,"LINESTRING (-53.4831292 -25.8214155, -53.4827058 -25.8210982)",
286811165,residential,True,False,9.673,Rua Louro,,,"LINESTRING (-53.4840094 -25.8219037, -53.4840862 -25.8219565)",
538678382,residential,True,False,66.724,Rua Bracatinga,,,"LINESTRING (-53.4840094 -25.8219037, -53.4844199 -25.8214309)",
286805027,residential,True,False,49.502,Rua Louro,,,"LINESTRING (-53.4839445 -25.8219868, -53.4835687 -25.8216974)",
538678382,residential,True,False,11.295,Rua Bracatinga,,,"LINESTRING (-53.4839445 -25.8219868, -53.4840094 -25.8219037)",
297468861,secondary,True,False,10.076,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4807821 -25.8242518, -53.4807021 -25.8241968)",
286811955,residential,True,False,124.862,Rua Guajuvira,,,"LINESTRING (-53.4807821 -25.8242518, -53.4807013 -25.824334, -53.4800355 -25.8251509)",
286805029,residential,True,False,45.008,Rua Coqueiro,,,"LINESTRING (-53.4798537 -25.8251496, -53.479495 -25.8249055)",
297468865,residential,True,False,11.59,Rua Guajuvira,,,"LINESTRING (-53.4798537 -25.8251496, -53.4799295 -25.8250708)",
286811955,residential,True,False,10.154,Rua Guajuvira,,,"LINESTRING (-53.4800355 -25.8251509, -53.4799759 -25.8252248)",
952547527,residential,True,False,15.925,Rua Coqueiro,,,"LINESTRING (-53.4800355 -25.8251509, -53.4801431 -25.8252564)",
286811943,residential,True,False,14.516,Rua Laranjeira,,,"LINESTRING (-53.4824914 -25.8254593, -53.4823655 -25.8255241)",
297468861,secondary,True,False,9.667,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4824914 -25.8254593, -53.482418 -25.8254028)",
286805040,residential,False,False,128.555,Rua Bracatinga,,,"LINESTRING (-53.4808175 -25.825734, -53.4815708 -25.8247976)",
728809623,residential,False,True,86.178,Rua Coqueiro,,,"LINESTRING (-53.4808175 -25.825734, -53.4804636 -25.8254532, -53.4803744 -25.8253892, -53.4802739 -25.8253427, -53.4801431 -25.8252564)",
286811942,residential,False,True,12.34,Rua Carvalho,,,"LINESTRING (-53.4833453 -25.8259074, -53.4832621 -25.8259893)",
286811951,residential,False,False,122.516,Rua Carvalho,,,"LINESTRING (-53.4833453 -25.8259074, -53.4840905 -25.8250333)",
286811942,residential,False,False,12.34,Rua Carvalho,,,"LINESTRING (-53.4832621 -25.8259893, -53.4833453 -25.8259074)",
297468861,secondary,True,False,97.075,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4832621 -25.8259893, -53.4824914 -25.8254593)",
297468865,residential,True,False,7.159,Rua Guajuvira,,,"LINESTRING (-53.4791176 -25.8260852, -53.4791529 -25.8260292)",
728809629,residential,True,False,48.286,Rua Seringueira,,,"LINESTRING (-53.4791176 -25.8260852, -53.4787317 -25.8258246)",
286811955,residential,True,False,5.763,Rua Guajuvira,,,"LINESTRING (-53.4792451 -25.8260853, -53.4792154 -25.8261297)",
952547529,residential,True,False,10.349,Rua Seringueira,,,"LINESTRING (-53.4792451 -25.8260853, -53.479321 -25.8261485)",
286811951,residential,False,True,10.318,Rua Carvalho,,,"LINESTRING (-53.4849446 -25.8240229, -53.4848824 -25.8240969)",
297468866,secondary,True,False,119.741,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4790419 -25.821502, -53.4784044 -25.8222325, -53.4782854 -25.8223345)",
538678365,residential,False,False,101.15,,,,"LINESTRING (-53.476793 -25.8191235, -53.4759944 -25.8185661)",
538678365,residential,False,True,8.8,,,,"LINESTRING (-53.476793 -25.8191235, -53.4768629 -25.8191715)",
538678395,residential,True,False,58.912,,,,"LINESTRING (-53.476793 -25.8191235, -53.4771356 -25.8186927)",
297468859,residential,False,False,45.98,,,,"LINESTRING (-53.4759944 -25.8185661, -53.4762552 -25.8182257)",
297468859,residential,False,True,60.166,,,,"LINESTRING (-53.4759944 -25.8185661, -53.4756291 -25.8189958)",
538678365,residential,False,True,101.15,,,,"LINESTRING (-53.4759944 -25.8185661, -53.476793 -25.8191235)",
538678370,residential,True,False,124.736,,,,"LINESTRING (-53.4764389 -25.821102, -53.4771713 -25.8201944)",
765238913,tertiary,True,False,9.346,Avenida das Perobas,,,"LINESTRING (-53.4764389 -25.821102, -53.4765188 -25.8211455)",
286809245,residential,True,False,43.886,Rua Cerejeira,,,"LINESTRING (-53.4771713 -25.8201944, -53.4768259 -25.8199513)",
538678370,residential,True,False,9.271,,,,"LINESTRING (-53.4771713 -25.8201944, -53.4772279 -25.8201284)",
286809243,residential,True,False,12.644,Rua Cerejeira,,,"LINESTRING (-53.4772279 -25.8201284, -53.4773271 -25.8201988)",
538678370,residential,True,False,119.434,,,,"LINESTRING (-53.4772279 -25.8201284, -53.4779426 -25.8192683)",
286810583,residential,True,False,45.399,Rua Guabiroveira,,,"LINESTRING (-53.4779426 -25.8192683, -53.4775988 -25.819002)",
538678370,residential,True,False,8.806,,,,"LINESTRING (-53.4779426 -25.8192683, -53.4780025 -25.8192103)",
286810586,residential,True,False,13.038,Rua Guabiroveira,,,"LINESTRING (-53.4780025 -25.8192103, -53.4781015 -25.8192865)",
538678370,residential,True,False,60.091,,,,"LINESTRING (-53.4780025 -25.8192103, -53.4783778 -25.8187885)",
925787924,residential,True,False,11.596,Rua Louro,,,"LINESTRING (-53.4788207 -25.8182891, -53.4789163 -25.818348)",
286809227,tertiary,True,False,8.809,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4764109 -25.8212675, -53.4763445 -25.8212155)",
952543451,residential,True,False,20.57,,,,"LINESTRING (-53.4764109 -25.8212675, -53.4762579 -25.821391)",
297468861,secondary,True,False,103.414,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4798332 -25.8236419, -53.4790318 -25.8230549)",
538678375,residential,True,False,16.428,Rua Angico,,,"LINESTRING (-53.4798332 -25.8236419, -53.4799388 -25.8235288)",
286809230,secondary,True,False,9.856,Avenida das Perobas,,PR-886,"LINESTRING (-53.4799388 -25.8235288, -53.4800154 -25.8235845)",
538678375,residential,True,False,18.909,Rua Angico,,,"LINESTRING (-53.4799388 -25.8235288, -53.4800935 -25.8234312)",
297468825,residential,True,False,9.198,Rua Guabiroveira,,,"LINESTRING (-53.4814655 -25.821666, -53.4815539 -25.8216886)",
952989297,residential,False,False,81.045,Rua Guabiroveira,,,"LINESTRING (-53.4814655 -25.821666, -53.4808318 -25.8212123)",
286811165,residential,True,False,50.116,Rua Louro,,,"LINESTRING (-53.4823785 -25.8207364, -53.4827629 -25.8210252)",
538678377,residential,False,False,119.904,Rua Angíco,,,"LINESTRING (-53.4823785 -25.8207364, -53.4831041 -25.8198784)",
952891985,residential,False,False,11.224,Rua Angico,,,"LINESTRING (-53.4823785 -25.8207364, -53.482311 -25.820817)",
538678379,residential,True,False,11.009,Rua Bracatinga,,,"LINESTRING (-53.4848752 -25.821014, -53.4848134 -25.8210959)",
286805779,residential,True,False,49.125,Rua Guabiroveira,,,"LINESTRING (-53.4832863 -25.8228792, -53.4836823 -25.8231402)",
538678379,residential,True,False,8.105,Rua Bracatinga,,,"LINESTRING (-53.4832863 -25.8228792, -53.4832386 -25.8229381)",
286805033,residential,True,False,11.032,Rua Cerejeira,,,"LINESTRING (-53.4824495 -25.8238753, -53.4823564 -25.8238222)",
538678379,residential,True,False,56.854,Rua Bracatinga,,,"LINESTRING (-53.4824495 -25.8238753, -53.4821038 -25.824281)",
286809230,secondary,True,False,97.784,Avenida das Perobas,,PR-886,"LINESTRING (-53.4817368 -25.8247488, -53.4824896 -25.8253093)",
286805040,residential,False,False,13.937,Rua Bracatinga,,,"LINESTRING (-53.4815708 -25.8247976, -53.4816525 -25.8246961)",
286805040,residential,False,True,128.555,Rua Bracatinga,,,"LINESTRING (-53.4815708 -25.8247976, -53.4808175 -25.825734)",
297468861,secondary,True,False,99.574,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4815708 -25.8247976, -53.4807821 -25.8242518)",
286809230,secondary,True,False,97.831,Avenida das Perobas,,PR-886,"LINESTRING (-53.4825744 -25.8253665, -53.4833453 -25.8259074)",
286811943,residential,True,False,13.247,Rua Laranjeira,,,"LINESTRING (-53.4825744 -25.8253665, -53.4824914 -25.8254593)",
286805033,residential,True,False,11.959,Rua Cerejeira,,,"LINESTRING (-53.4833269 -25.8244843, -53.4832295 -25.824422)",
286811943,residential,True,False,60.98,Rua Laranjeira,,,"LINESTRING (-53.4833269 -25.8244843, -53.4829559 -25.8249193)",
286805779,residential,True,False,12.694,Rua Guabiroveira,,,"LINESTRING (-53.4831888 -25.8228062, -53.4832863 -25.8228792)",
538678382,residential,True,False,118.419,Rua Bracatinga,,,"LINESTRING (-53.4831888 -25.8228062, -53.4839445 -25.8219868)",
286805779,residential,True,False,50.878,Rua Guabiroveira,,,"LINESTRING (-53.4841571 -25.8234848, -53.4845661 -25.8237565)",
286811943,residential,True,False,7.872,Rua Laranjeira,,,"LINESTRING (-53.4841571 -25.8234848, -53.48411 -25.8235415)",
297468826,residential,True,False,51.494,Rua Guabiroveira,,,"LINESTRING (-53.4840339 -25.8234945, -53.4836277 -25.8232103)",
538678397,residential,True,False,8.647,Rua Laranjeira,,,"LINESTRING (-53.4840339 -25.8234945, -53.4840879 -25.8234338)",
297468826,residential,True,False,46.134,Rua Guabiroveira,,,"LINESTRING (-53.4831415 -25.8228701, -53.4827774 -25.8226157)",
538678382,residential,True,False,8.538,Rua Bracatinga,,,"LINESTRING (-53.4831415 -25.8228701, -53.4831888 -25.8228062)",
297468826,residential,True,False,12.314,Rua Guabiroveira,,,"LINESTRING (-53.4832386 -25.8229381, -53.4831415 -25.8228701)",
538678379,residential,True,False,59.227,Rua Bracatinga,,,"LINESTRING (-53.4832386 -25.8229381, -53.4828834 -25.8233641)",
286811943,residential,True,False,63.186,Rua Laranjeira,,,"LINESTRING (-53.48411 -25.8235415, -53.4837225 -25.8239901)",
297468826,residential,True,False,9.237,Rua Guabiroveira,,,"LINESTRING (-53.48411 -25.8235415, -53.4840339 -25.8234945)",
286811951,residential,False,False,10.318,Rua Carvalho,,,"LINESTRING (-53.4848824 -25.8240969, -53.4849446 -25.8240229)",
286811951,residential,False,True,118.287,Rua Carvalho,,,"LINESTRING (-53.4848824 -25.8240969, -53.4841671 -25.8249437)",
297468826,residential,True,False,48.662,Rua Guabiroveira,,,"LINESTRING (-53.4848824 -25.8240969, -53.4845026 -25.8238237)",
538678397,residential,True,False,14.475,Rua Laranjeira,,,"LINESTRING (-53.4823655 -25.8255241, -53.482418 -25.8254028)",
286805027,residential,True,False,10.79,Rua Louro,,,"LINESTRING (-53.4840385 -25.8220343, -53.4839445 -25.8219868)",
538678379,residential,True,False,120.394,Rua Bracatinga,,,"LINESTRING (-53.4840385 -25.8220343, -53.4832863 -25.8228792)",
286805027,residential,True,False,48.293,Rua Louro,,,"LINESTRING (-53.484802 -25.8225571, -53.4844212 -25.8222904)",
538678397,residential,True,False,10.396,Rua Laranjeira,,,"LINESTRING (-53.484802 -25.8225571, -53.4848697 -25.8224862)",
286811943,residential,True,False,8.296,Rua Laranjeira,,,"LINESTRING (-53.4849525 -25.8225606, -53.4848899 -25.8226095)",
286805027,residential,True,False,10.553,Rua Louro,,,"LINESTRING (-53.4848899 -25.8226095, -53.484802 -25.8225571)",
286811943,residential,True,False,59.603,Rua Laranjeira,,,"LINESTRING (-53.4848899 -25.8226095, -53.4845314 -25.8230375)",
297468866,secondary,True,False,22.057,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4795202 -25.8209478, -53.4793877 -25.8211063)",
538678389,secondary_link,True,False,21.115000000000002,,,,"LINESTRING (-53.4795202 -25.8209478, -53.4794766 -25.820948, -53.4794377 -25.8209431, -53.4794075 -25.8209299, -53.4793881 -25.8209087, -53.4793827 -25.8208912, -53.4793809 -25.8208518)",
286805039,secondary,True,False,49.496,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4793809 -25.8208518, -53.4796817 -25.8204985)",
297468866,secondary,True,False,21.333,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4803019 -25.8200043, -53.4801848 -25.8201646)",
538678391,secondary_link,True,False,16.764,,,,"LINESTRING (-53.4803019 -25.8200043, -53.4802584 -25.8199925, -53.4802236 -25.8199774, -53.4801994 -25.8199568, -53.4801754 -25.8199172)",
286805039,secondary,True,False,50.033,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4801754 -25.8199172, -53.4804848 -25.8195638)",
286810586,residential,True,False,10.682,Rua Guabiroveira,,,"LINESTRING (-53.4771835 -25.818632, -53.4772728 -25.8186846)",
538678393,residential,True,False,53.796,,,,"LINESTRING (-53.4771835 -25.818632, -53.4775035 -25.8182433)",
297468855,residential,True,False,11.751,Rua Louro,,,"LINESTRING (-53.4779751 -25.8176736, -53.4780667 -25.8177397)",
538678393,residential,True,False,15.093,,,,"LINESTRING (-53.4779751 -25.8176736, -53.4781068 -25.8176075)",
286810583,residential,True,False,95.689,Rua Guabiroveira,,,"LINESTRING (-53.4771356 -25.8186927, -53.476391 -25.818153)",
538678393,residential,True,False,8.279,,,,"LINESTRING (-53.4771356 -25.8186927, -53.4771835 -25.818632)",
286805780,residential,True,False,9.593,Rua Jabuticabeira,,,"LINESTRING (-53.4848134 -25.8210959, -53.4847403 -25.8210401)",
538678379,residential,True,False,53.354,Rua Bracatinga,,,"LINESTRING (-53.4848134 -25.8210959, -53.4844907 -25.8214778)",
297468866,secondary,True,False,46.169,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4817482 -25.8182954, -53.4814661 -25.8186239)",
286805039,secondary,True,False,22.091,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4816223 -25.8182041, -53.4817584 -25.8180477)",
538678417,secondary_link,True,False,19.642,,,,"LINESTRING (-53.4816223 -25.8182041, -53.4816549 -25.8181982, -53.4816867 -25.8182021, -53.4817058 -25.8182094, -53.4817303 -25.818226, -53.4817407 -25.8182522, -53.4817482 -25.8182954)",
297468866,secondary,True,False,17.663,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4810855 -25.8190637, -53.4809798 -25.8191909)",
538678419,secondary_link,True,False,17.605,,,,"LINESTRING (-53.4810855 -25.8190637, -53.4810537 -25.8190665, -53.4810262 -25.8190653, -53.4810031 -25.8190569, -53.4809789 -25.8190433, -53.4809655 -25.8190222, -53.4809564 -25.8189909)",
286805039,secondary,True,False,51.309,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4809564 -25.8189909, -53.4812703 -25.8186261)",
286811165,residential,True,False,49.318,Rua Louro,,,"LINESTRING (-53.4840862 -25.8219565, -53.4844793 -25.8222239)",
538678379,residential,True,False,9.881,Rua Bracatinga,,,"LINESTRING (-53.4840862 -25.8219565, -53.4840385 -25.8220343)",
728809615,residential,True,False,19.68,Rua Cerejeira,,,"LINESTRING (-53.48007 -25.8221526, -53.4798917 -25.822078)",
728809617,residential,False,True,86.66199999999999,Rua Cerejeira,,,"LINESTRING (-53.48007 -25.8221526, -53.4805926 -25.8225204, -53.4807432 -25.8226422)",
297468866,secondary,True,False,9.404,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4790967 -25.8214333, -53.4790419 -25.821502)",
728809616,residential,True,False,56.383,Rua Cerejeira,,,"LINESTRING (-53.4790967 -25.8214333, -53.4795423 -25.8217435)",
728809616,residential,True,False,20.741,Rua Cerejeira,,,"LINESTRING (-53.4799482 -25.8220017, -53.48007 -25.8221526)",
728809619,residential,False,False,120.499,Rua Acácia,,,"LINESTRING (-53.4799482 -25.8220017, -53.4806903 -25.8211484)",
728809619,residential,False,True,10.196,Rua Acácia,,,"LINESTRING (-53.4799482 -25.8220017, -53.4798917 -25.822078)",
728809617,residential,False,False,85.243,Rua Cerejeira,,,"LINESTRING (-53.4814239 -25.8231029, -53.4807432 -25.8226422)",
728809618,residential,True,False,24.175,Rua Cerejeira,,,"LINESTRING (-53.4814239 -25.8231029, -53.481642 -25.8231963)",
286805024,residential,False,False,120.74,Rua Guajuvira,,,"LINESTRING (-53.481642 -25.8231963, -53.4823554 -25.8223207)",
286805024,residential,False,True,11.096,Rua Guajuvira,,,"LINESTRING (-53.481642 -25.8231963, -53.4815675 -25.8232702)",
728809618,residential,True,False,51.7,Rua Cerejeira,,,"LINESTRING (-53.481642 -25.8231963, -53.4820475 -25.8234843)",
286811951,residential,False,False,118.287,Rua Carvalho,,,"LINESTRING (-53.4841671 -25.8249437, -53.4848824 -25.8240969)",
286811951,residential,False,True,12.572,Rua Carvalho,,,"LINESTRING (-53.4841671 -25.8249437, -53.4840905 -25.8250333)",
538678382,residential,True,False,62.86,Rua Bracatinga,,,"LINESTRING (-53.4824169 -25.8237558, -53.4827893 -25.8233006)",
728809618,residential,True,False,11.197,Rua Cerejeira,,,"LINESTRING (-53.4824169 -25.8237558, -53.4825069 -25.8238156)",
538678379,residential,True,False,8.779,Rua Bracatinga,,,"LINESTRING (-53.4825069 -25.8238156, -53.4824495 -25.8238753)",
728809618,residential,True,False,99.231,Rua Cerejeira,,,"LINESTRING (-53.4825069 -25.8238156, -53.4832989 -25.8243524)",
538678397,residential,True,False,58.459,Rua Laranjeira,,,"LINESTRING (-53.4832989 -25.8243524, -53.4836556 -25.8239361)",
728809618,residential,True,False,11.055,Rua Cerejeira,,,"LINESTRING (-53.4832989 -25.8243524, -53.4833807 -25.8244192)",
286811943,residential,True,False,9.022,Rua Laranjeira,,,"LINESTRING (-53.4833807 -25.8244192, -53.4833269 -25.8244843)",
728809618,residential,True,False,48.223,Rua Cerejeira,,,"LINESTRING (-53.4833807 -25.8244192, -53.4837678 -25.8246774)",
286809228,secondary,True,False,3.436,,2,PR-886;PR-281,"LINESTRING (-53.4781372 -25.8222884, -53.4781699 -25.822279)",roundabout
286809228,secondary,True,False,3.504,,2,PR-886;PR-281,"LINESTRING (-53.4782854 -25.8223345, -53.478295 -25.8223648)",roundabout
728809622,residential,True,False,47.964,Rua Coqueiro,,,"LINESTRING (-53.4783203 -25.8239821, -53.4787014 -25.8242436)",
728809630,residential,True,False,8.167,Rua Acácia,,,"LINESTRING (-53.4783203 -25.8239821, -53.4782694 -25.8240395)",
286809239,tertiary,True,False,11.61,Avenida dos Pinheiros,,,"LINESTRING (-53.4774655 -25.823352, -53.4773994 -25.8234378)",
728809622,residential,True,False,51.425,Rua Coqueiro,,,"LINESTRING (-53.4774655 -25.823352, -53.4778632 -25.8236448)",
728809622,residential,True,False,13.852,Rua Coqueiro,,,"LINESTRING (-53.4799295 -25.8250708, -53.4800355 -25.8251509)",
297468865,residential,True,False,124.201,Rua Guajuvira,,,"LINESTRING (-53.4799295 -25.8250708, -53.480625 -25.8242794, -53.4807021 -25.8241968)",
286805025,residential,True,False,11.456,Rua Angico,,,"LINESTRING (-53.4791785 -25.8245599, -53.4791113 -25.8246433)",
728809622,residential,True,False,48.887,Rua Coqueiro,,,"LINESTRING (-53.4791785 -25.8245599, -53.4795718 -25.8248206)",
538678375,residential,True,False,65.226,Rua Angico,,,"LINESTRING (-53.4790977 -25.8245134, -53.4794919 -25.8240463)",
728809622,residential,True,False,9.599,Rua Coqueiro,,,"LINESTRING (-53.4790977 -25.8245134, -53.4791785 -25.8245599)",
286805029,residential,True,False,50.196,Rua Coqueiro,,,"LINESTRING (-53.4790361 -25.8245834, -53.4786422 -25.824304)",
538678375,residential,True,False,9.93,Rua Angico,,,"LINESTRING (-53.4790361 -25.8245834, -53.4790977 -25.8245134)",
286809246,tertiary,True,False,64.123,Avenida dos Pinheiros,,,"LINESTRING (-53.4769284 -25.8237553, -53.4773079 -25.8232907)",
728809624,tertiary_link,False,False,14.619,,,,"LINESTRING (-53.4769284 -25.8237553, -53.4770414 -25.8238386)",
286809239,tertiary,True,False,61.079,Avenida dos Pinheiros,,,"LINESTRING (-53.4770414 -25.8238386, -53.4766752 -25.824278)",
728809624,tertiary_link,False,True,14.619,,,,"LINESTRING (-53.4770414 -25.8238386, -53.4769284 -25.8237553)",
286809239,tertiary,True,False,11.468,Avenida dos Pinheiros,,,"LINESTRING (-53.4766752 -25.824278, -53.4766063 -25.8243604)",
728809628,residential,True,False,52.035,Rua Seringueira,,,"LINESTRING (-53.4766752 -25.824278, -53.477084 -25.8245671)",
297468865,residential,True,False,120.359,Rua Guajuvira,,,"LINESTRING (-53.4791529 -25.8260292, -53.4798537 -25.8251496)",
728809628,residential,True,False,11.139,Rua Seringueira,,,"LINESTRING (-53.4791529 -25.8260292, -53.4792451 -25.8260853)",
286805026,residential,True,False,60.568,Rua Acácia,,,"LINESTRING (-53.4774494 -25.8248278, -53.477823 -25.8243993)",
728809628,residential,True,False,11.735,Rua Seringueira,,,"LINESTRING (-53.4774494 -25.8248278, -53.4775385 -25.8248964)",
286805025,residential,True,False,9.54,Rua Angico,,,"LINESTRING (-53.4784015 -25.8254944, -53.478345 -25.8255635)",
728809628,residential,True,False,48.63,Rua Seringueira,,,"LINESTRING (-53.4784015 -25.8254944, -53.4787792 -25.8257695)",
538678375,residential,True,False,62.342,Rua Angico,,,"LINESTRING (-53.4783056 -25.8254305, -53.4786875 -25.8249876)",
728809628,residential,True,False,11.942,Rua Seringueira,,,"LINESTRING (-53.4783056 -25.8254305, -53.4784015 -25.8254944)",
538678375,residential,True,False,10.457,Rua Angico,,,"LINESTRING (-53.4782461 -25.8255078, -53.4783056 -25.8254305)",
728809629,residential,True,False,47.959,Rua Seringueira,,,"LINESTRING (-53.4782461 -25.8255078, -53.4778697 -25.8252409)",
286805029,residential,True,False,9.928,Rua Coqueiro,,,"LINESTRING (-53.4782694 -25.8240395, -53.4781859 -25.8239913)",
728809630,residential,True,False,59.368,Rua Acácia,,,"LINESTRING (-53.4782694 -25.8240395, -53.4779082 -25.824463)",
728809634,residential,True,False,10.237,Rua Jacarandá,,,"LINESTRING (-53.476689 -25.825883, -53.4766049 -25.8258306)",
728809628,residential,True,False,48.974,Rua Seringueira,,,"LINESTRING (-53.4775385 -25.8248964, -53.4779255 -25.8251659)",
728809630,residential,True,False,9.6,Rua Acácia,,,"LINESTRING (-53.4775385 -25.8248964, -53.4774755 -25.8249615)",
728809629,residential,True,False,11.116,Rua Seringueira,,,"LINESTRING (-53.4774755 -25.8249615, -53.4773819 -25.8249077)",
728809630,residential,True,False,59.944,Rua Acácia,,,"LINESTRING (-53.4774755 -25.8249615, -53.4771162 -25.8253928)",
286809246,tertiary,True,False,56.38,Avenida dos Pinheiros,,,"LINESTRING (-53.4761878 -25.8246004, -53.4765407 -25.8242052)",
286809239,tertiary,True,False,21.491,Avenida dos Pinheiros,,,"LINESTRING (-53.4763166 -25.8246931, -53.4761876 -25.8248476)",
728809631,tertiary_link,True,False,18.725,,,,"LINESTRING (-53.4763166 -25.8246931, -53.4762764 -25.824689, -53.4762455 -25.8246854, -53.476218 -25.8246694, -53.4762033 -25.8246447, -53.4761878 -25.8246004)",
286809239,tertiary,True,False,11.042,Avenida dos Pinheiros,,,"LINESTRING (-53.4758685 -25.82523, -53.4758005 -25.8253082)",
728809635,residential,True,False,51.402,Rua Jacarandá,,,"LINESTRING (-53.4758685 -25.82523, -53.4762794 -25.8255073)",
728809630,residential,True,False,8.997,Rua Acácia,,,"LINESTRING (-53.4767504 -25.8258239, -53.476689 -25.825883)",
286805026,residential,True,False,60.418,Rua Acácia,,,"LINESTRING (-53.4766765 -25.8257752, -53.4770391 -25.8253408)",
728809635,residential,True,False,9.167,Rua Jacarandá,,,"LINESTRING (-53.4766765 -25.8257752, -53.4767504 -25.8258239)",
