osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,width,est_width
96241914,,Torstraße,residential,,False,False,74.131,"LINESTRING (9.920817 49.1707486, 9.9204734 49.1706412, 9.9201291 49.1705234, 9.9200847 49.1704756, 9.9199575 49.1704072)",,,,
96241910,,Am Steinbrunnen,residential,50,False,False,79.949,"LINESTRING (9.9233246 49.1695696, 9.9230462 49.1694233, 9.9228463 49.1693637, 9.9224574 49.1692154, 9.9223895 49.1691986)",,,,
96241904,,Am Markt,residential,30,False,True,58.496,"LINESTRING (9.9201527 49.1701411, 9.919476 49.1698565)",,,,
96241908,,Am Markt,residential,,False,True,32.816,"LINESTRING (9.9201527 49.1701411, 9.9199575 49.1704072)",,,,
96241905,,Pfarrberg,residential,30,False,True,74.241,"LINESTRING (9.9201527 49.1701411, 9.9203436 49.1701086, 9.9204894 49.1699665, 9.9207191 49.169631)",,,,
96241908,,Am Markt,residential,,False,False,32.816,"LINESTRING (9.9199575 49.1704072, 9.9201527 49.1701411)",,,,
96241914,,Torstraße,residential,,False,False,73.464,"LINESTRING (9.9199575 49.1704072, 9.9198402 49.1703857, 9.9196733 49.1703307, 9.9190692 49.1700972)",,,,
96241914,,Torstraße,residential,,False,True,74.131,"LINESTRING (9.9199575 49.1704072, 9.9200847 49.1704756, 9.9201291 49.1705234, 9.9204734 49.1706412, 9.920817 49.1707486)",,,,
73499193,,Grüne Au,residential,30,False,True,37.227,"LINESTRING (9.9126217 49.1670177, 9.9123573 49.1673044)",,,,
96252992,,Lerchenstraße,residential,30,False,True,53.146,"LINESTRING (9.9126217 49.1670177, 9.9128905 49.1672043, 9.9126783 49.1673771)",,,,
96252985,,Parkstraße,residential,,False,False,286.8109999999999,"LINESTRING (9.9129095 49.1699512, 9.9138125 49.1703982, 9.9140589 49.1705202, 9.9141262 49.1705523, 9.9142851 49.1706396, 9.9143753 49.1706845, 9.9149673 49.1709676, 9.9157336 49.1713479, 9.9158515 49.1714146, 9.9160512 49.1715105)",,,,
73499200,,Grüne Au,residential,30,False,True,24.699,"LINESTRING (9.9126783 49.1673771, 9.9123573 49.1673044)",,,,
"[73499200, 145149698]",,Grüne Au,residential,30,False,False,194.56400000000002,"LINESTRING (9.9126783 49.1673771, 9.9128544 49.1674241, 9.9130273 49.1675057, 9.9137711 49.1679176, 9.9150682 49.1679479)",,,,
96252992,,Lerchenstraße,residential,30,False,False,53.146,"LINESTRING (9.9126783 49.1673771, 9.9128905 49.1672043, 9.9126217 49.1670177)",,,,
73499193,,Grüne Au,residential,30,False,False,37.227,"LINESTRING (9.9123573 49.1673044, 9.9126217 49.1670177)",,,,
73499200,,Grüne Au,residential,30,False,False,24.699,"LINESTRING (9.9123573 49.1673044, 9.9126783 49.1673771)",,,,
73499193,,Grüne Au,residential,30,False,True,63.162000000000006,"LINESTRING (9.9123573 49.1673044, 9.9121312 49.1675615, 9.9119112 49.1677917)",,,,
96252957,,Am Feuersee,residential,,False,True,127.70499999999998,"LINESTRING (9.9175315 49.1689026, 9.9174588 49.1690111, 9.9166971 49.1693728, 9.9161927 49.1696239)",,,,
"[145149693, 709892525]",,Gartenstraße,residential,,False,False,222.763,"LINESTRING (9.9175315 49.1689026, 9.9171604 49.168589, 9.9166339 49.1682073, 9.9165352 49.1681557, 9.916379 49.168074, 9.915924 49.1679603, 9.9157935 49.1679507, 9.9156947 49.1679454, 9.9155024 49.1679394, 9.9152336 49.1679515, 9.9150682 49.1679479)",,,,
870474494,,Am Feuersee,residential,,False,False,23.177,"LINESTRING (9.9175315 49.1689026, 9.9176753 49.1688334, 9.9177882 49.168779)",,,,
126597518,,Steinstraße,residential,,False,False,64.515,"LINESTRING (9.921174 49.1664697, 9.9207446 49.1665606, 9.9203298 49.1666484)",,,,
48822102,,Im Hofgarten,residential,30,False,True,99.949,"LINESTRING (9.9232432 49.1664761, 9.9234816 49.1662397, 9.9243 49.1665442)",,,,
73499214,,Burggraben,residential,30,False,False,35.213,"LINESTRING (9.9227476 49.1655984, 9.9230872 49.1656634, 9.9232096 49.1656929)",,,,
73499214,,Burggraben,residential,30,False,True,76.801,"LINESTRING (9.9227476 49.1655984, 9.9224052 49.165585, 9.9220655 49.1655966, 9.9217036 49.165656)",,,,
126597513,,Burggraben,residential,30,False,True,29.648,"LINESTRING (9.921816 49.1659123, 9.9217036 49.165656)",,,,
73499214,,Burggraben,residential,30,False,True,35.213,"LINESTRING (9.9232096 49.1656929, 9.9230872 49.1656634, 9.9227476 49.1655984)",,,,
96241909,L 1042,Bahnhofstraße,secondary,50,False,False,162.29399999999998,"LINESTRING (9.9232096 49.1656929, 9.9230602 49.1658751, 9.9229821 49.165993, 9.9229358 49.1660586, 9.9228048 49.1662943, 9.9226159 49.1666401, 9.9224352 49.1670578)",2,,,
"[33053267, 972322070]",,"['Mühlstraße', 'Parkstraße']",residential,,False,True,211.64100000000002,"LINESTRING (9.9184771 49.1711055, 9.9173608 49.1717772, 9.9172733 49.1718171, 9.9171719 49.1718344, 9.9170844 49.1718253, 9.9169842 49.1717899, 9.9162967 49.1713332)",,,,
144274234,,Mühlstraße,residential,,False,False,54.090999999999994,"LINESTRING (9.9184771 49.1711055, 9.9185795 49.1711809, 9.9188743 49.1715149)",,,,
144274234,,Mühlstraße,residential,,False,True,98.574,"LINESTRING (9.9184771 49.1711055, 9.9179256 49.1707119, 9.9177665 49.1705514, 9.9176661 49.1704039)",,,,
709879104,L 1042,Bahnhofstraße,secondary,50,False,False,7.923,"LINESTRING (9.9218985 49.1681909, 9.9218893 49.1682619)",2,,,
76726594,,Neue Straße,residential,,False,False,248.38899999999998,"LINESTRING (9.9218985 49.1681909, 9.922074 49.1682227, 9.9222775 49.1682832, 9.9227885 49.1685303, 9.9232638 49.1688282, 9.9238661 49.1691937, 9.9245252 49.1695897)",,,,
709879104,L 1042,Bahnhofstraße,secondary,50,False,True,131.92000000000002,"LINESTRING (9.9218985 49.1681909, 9.9219307 49.1681127, 9.9221749 49.1676302, 9.9224352 49.1670578)",2,,,
96241898,L 1042,Haller Straße,secondary,50,False,True,13.206,"LINESTRING (9.9184382 49.1703045, 9.9186103 49.1702665)",,,,
869880777,,,residential,,False,False,46.077,"LINESTRING (9.9184382 49.1703045, 9.9179942 49.1700088)",,,,
96241898,L 1042,Haller Straße,secondary,50,False,False,58.317,"LINESTRING (9.9184382 49.1703045, 9.9180964 49.1703799, 9.9179157 49.1704153, 9.9177828 49.170421, 9.9176661 49.1704039)",,,,
869880777,,,residential,,False,True,46.077,"LINESTRING (9.9179942 49.1700088, 9.9184382 49.1703045)",,,,
870474494,,Am Feuersee,residential,,False,True,23.177,"LINESTRING (9.9177882 49.168779, 9.9176753 49.1688334, 9.9175315 49.1689026)",,,,
