osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,bridge,tunnel
118390135,False,,Querstraße,living_street,True,52.438,,"LINESTRING (11.5683587 50.6630851, 11.5688847 50.6634186)",,,
118390135,False,,Querstraße,living_street,False,84.955,,"LINESTRING (11.5683587 50.6630851, 11.567809 50.6627337, 11.56751 50.6625426)",,,
118390078,False,,Driesemannstraße,unclassified,True,43.096,50,"LINESTRING (11.5737839 50.6633257, 11.5742689 50.6635617)",,,
71524545,False,,Marienstraße,residential,True,45.25,30,"LINESTRING (11.5737839 50.6633257, 11.5738924 50.6631293, 11.5740125 50.6629456)",,,
118390078,False,,Driesemannstraße,unclassified,False,165.043,50,"LINESTRING (11.5737839 50.6633257, 11.5735681 50.6632186, 11.5734817 50.6631744, 11.5733883 50.663127, 11.5730896 50.6629776, 11.5728347 50.662845, 11.5728099 50.6628321, 11.5726352 50.6627412, 11.5725309 50.6626869, 11.5724452 50.6626423, 11.57196 50.662395)",,,
118390074,False,,Blumenstraße,residential,False,157.937,50,"LINESTRING (11.5721436 50.6634854, 11.5720725 50.6634512, 11.5719572 50.663392, 11.5718062 50.6633144, 11.5703995 50.6625937)",,,
118390085,False,,Goethestraße,residential,True,144.964,50,"LINESTRING (11.5721436 50.6634854, 11.5719944 50.6636176, 11.5718807 50.6637418, 11.5717171 50.6638864, 11.5715238 50.6640703, 11.5714125 50.6641796, 11.5710052 50.6645706)",,,
"[160151505, 156361087, 118390119]",False,,Platz der Einheit,unclassified,True,41.221000000000004,50,"LINESTRING (11.567505 50.6636588, 11.5674776 50.6636998, 11.5674126 50.6638417, 11.5673766 50.6639204, 11.5675098 50.6639671)",,,
"[118390124, 118390126]",False,2,Pößnecker Straße,tertiary,False,103.012,50,"LINESTRING (11.567505 50.6636588, 11.5674217 50.6635277, 11.5673691 50.6634407, 11.5669985 50.6628214, 11.5669959 50.6627919)",K 516,,
118390133,False,2,Pößnecker Straße,tertiary,True,13.172,50,"LINESTRING (11.567505 50.6636588, 11.5675501 50.6637083, 11.5676131 50.6637548)",K 516,,
118390117,True,,Planstraße,living_street,False,91.144,,"LINESTRING (11.5676131 50.6637548, 11.5683587 50.6630851)",,,
118390133,False,2,Pößnecker Straße,tertiary,False,13.172,50,"LINESTRING (11.5676131 50.6637548, 11.5675501 50.6637083, 11.567505 50.6636588)",K 516,,
118390133,False,2,Pößnecker Straße,tertiary,True,9.864,50,"LINESTRING (11.5676131 50.6637548, 11.5676602 50.6637826, 11.5677212 50.6638109)",K 516,,
118390120,True,,Platz der Einheit,unclassified,False,22.936,50,"LINESTRING (11.5677212 50.6638109, 11.5676868 50.6638421, 11.567638 50.6638777, 11.5675649 50.663934, 11.5675098 50.6639671)",,,
118390133,False,2,Pößnecker Straße,tertiary,False,9.864,50,"LINESTRING (11.5677212 50.6638109, 11.5676602 50.6637826, 11.5676131 50.6637548)",K 516,,
118390134,False,2,Pößnecker Straße,tertiary,True,42.932,50,"LINESTRING (11.5677212 50.6638109, 11.5678271 50.6638419, 11.5681787 50.6639268, 11.5682867 50.663954)",K 516,,
118390158,False,,Platz der Einheit,residential,False,59.821,50,"LINESTRING (11.5675098 50.6639671, 11.5676595 50.6640879, 11.5679022 50.6641832, 11.568135 50.6642446, 11.5681985 50.6642613)",,,
"[160151505, 118390119, 156361087]",False,,Platz der Einheit,unclassified,False,41.221,50,"LINESTRING (11.5675098 50.6639671, 11.5673766 50.6639204, 11.5674126 50.6638417, 11.5674776 50.6636998, 11.567505 50.6636588)",,,
118390071,True,1,Baumgartenstraße,living_street,False,72.944,,"LINESTRING (11.5682867 50.663954, 11.5688847 50.6634186)",,,
118390134,False,2,Pößnecker Straße,tertiary,False,42.932,50,"LINESTRING (11.5682867 50.663954, 11.5681787 50.6639268, 11.5678271 50.6638419, 11.5677212 50.6638109)",K 516,,
118390134,False,2,Pößnecker Straße,tertiary,True,170.426,50,"LINESTRING (11.5682867 50.663954, 11.5689649 50.6641361, 11.5691511 50.6641861, 11.5693136 50.6642298, 11.569477 50.6642591, 11.5696366 50.6642877, 11.5698395 50.6643241, 11.5703327 50.6644127, 11.570567 50.6644548)",K 516,,
118390131,False,2,Pößnecker Straße,tertiary,True,33.462,50,"LINESTRING (11.570567 50.6644548, 11.5710052 50.6645706)",K 516,,
118390050,False,,Am Preißnitzberg,residential,False,332.033,50,"LINESTRING (11.570567 50.6644548, 11.5705581 50.6646618, 11.5705713 50.6647189, 11.5706309 50.6647633, 11.5714411 50.6650757, 11.5718519 50.6652561, 11.5722333 50.6656048, 11.5723221 50.66585, 11.5723586 50.665939, 11.5724474 50.6661558, 11.5725674 50.6669052)",,,
118390134,False,2,Pößnecker Straße,tertiary,False,170.426,50,"LINESTRING (11.570567 50.6644548, 11.5703327 50.6644127, 11.5698395 50.6643241, 11.5696366 50.6642877, 11.569477 50.6642591, 11.5693136 50.6642298, 11.5691511 50.6641861, 11.5689649 50.6641361, 11.5682867 50.663954)",K 516,,
118390131,False,2,Pößnecker Straße,tertiary,False,33.462,50,"LINESTRING (11.5710052 50.6645706, 11.570567 50.6644548)",K 516,,
118390085,False,,Goethestraße,residential,False,144.964,50,"LINESTRING (11.5710052 50.6645706, 11.5714125 50.6641796, 11.5715238 50.6640703, 11.5717171 50.6638864, 11.5718807 50.6637418, 11.5719944 50.6636176, 11.5721436 50.6634854)",,,
118390131,False,2,Pößnecker Straße,tertiary,True,164.68800000000002,50,"LINESTRING (11.5710052 50.6645706, 11.571338 50.6646554, 11.5716005 50.6647031, 11.5726687 50.6648706, 11.5729616 50.6649233, 11.5732449 50.6649858)",K 516,,
118390156,False,,Taugenweg,residential,True,95.497,50,"LINESTRING (11.5732449 50.6649858, 11.5745231 50.6647009)",,,
118390131,False,2,Pößnecker Straße,tertiary,False,164.68800000000002,50,"LINESTRING (11.5732449 50.6649858, 11.5729616 50.6649233, 11.5726687 50.6648706, 11.5716005 50.6647031, 11.571338 50.6646554, 11.5710052 50.6645706)",K 516,,
118390050,False,,Am Preißnitzberg,residential,True,332.03299999999996,50,"LINESTRING (11.5725674 50.6669052, 11.5724474 50.6661558, 11.5723586 50.665939, 11.5723221 50.66585, 11.5722333 50.6656048, 11.5718519 50.6652561, 11.5714411 50.6650757, 11.5706309 50.6647633, 11.5705713 50.6647189, 11.5705581 50.6646618, 11.570567 50.6644548)",,,
156651216,False,,Rosenweg,residential,False,48.676,30,"LINESTRING (11.5734255 50.6627168, 11.5735145 50.6627579, 11.5736115 50.6628027, 11.5737812 50.6628705, 11.5740125 50.6629456)",,,
160151501,False,2,Lindenstraße,tertiary,True,73.64,50,"LINESTRING (11.572432 50.6599565, 11.5721285 50.6605186, 11.5720684 50.6605751)",K 516,,
"[472330336, 53014002]",False,,Wöhlsdorfer Straße,residential,True,60.735,,"LINESTRING (11.5629657 50.6606168, 11.5627173 50.6605928, 11.5624755 50.6605705, 11.562365 50.6605689, 11.5623298 50.66057, 11.5621097 50.6605647)",,,
