osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,width,bridge,ref
"[24559637, 165401091, 24558173, 1054090639]",,"['Bayernbrücke', 'Berliner Straße']",tertiary,,False,"[False, True]",183.365,"LINESTRING (12.4086077 48.2030095, 12.4085663 48.2030398, 12.4084576 48.2031141, 12.4083994 48.2031514, 12.4080849 48.2033597, 12.4080585 48.2033769, 12.4077153 48.2036184, 12.40739 48.2038831, 12.4069667 48.2042408)",,,yes,
"[1175555820, 25814088, 417182011, 198944132]",3,"['Bayernbrücke', 'Berliner Straße']",tertiary,,False,False,95.223,"LINESTRING (12.4086077 48.2030095, 12.4087213 48.2029341, 12.4089479 48.2027808, 12.4091371 48.2026377, 12.4091701 48.2026129, 12.4091937 48.2025893, 12.4092237 48.202552, 12.409252 48.2025082, 12.4092682 48.2024651, 12.4092762 48.202427, 12.4092762 48.2023855, 12.4092707 48.2023522, 12.4092617 48.2023186)",,,yes,
28657103,,Kirchenstraße,residential,,False,True,91.325,"LINESTRING (12.4020601 48.2059908, 12.4021388 48.2058958, 12.4022569 48.2057554, 12.4023961 48.20559, 12.4026512 48.2052702)",,,,
38074647,,Stadtplatz,residential,,True,False,75.12,"LINESTRING (12.4020601 48.2059908, 12.4021171 48.2060147, 12.4023216 48.2061006, 12.4026413 48.2062303, 12.4025467 48.2063581, 12.4024933 48.2064271)",30,,,
165401094,,Stadtplatz,residential,,False,True,22.948,"LINESTRING (12.4018335 48.2059192, 12.4016475 48.2060842)",30,,,
28657134,,Stadtplatz,residential,,True,False,19.003,"LINESTRING (12.4018335 48.2059192, 12.4018654 48.2059166, 12.4020601 48.2059908)",30,,,
28543769,,Stadtplatz,residential,,False,True,16.843,"LINESTRING (12.4024933 48.2064271, 12.4026917 48.206501)",30,,,
28543769,,Stadtplatz,residential,,False,False,73.42500000000001,"LINESTRING (12.4024933 48.2064271, 12.4021405 48.2062866, 12.4019385 48.2062103, 12.4018212 48.2061602, 12.4017454 48.2061327, 12.4016475 48.2060842)",30,,,
29873152,,Reichenberger Straße,residential,,False,True,193.554,"LINESTRING (12.3976908 48.2036532, 12.3987616 48.2030236, 12.3991026 48.20281, 12.3992675 48.2027076, 12.3995961 48.2025036, 12.3996283 48.2024863)",,,,
229521318,,Haidaer Straße,residential,,False,False,86.82499999999999,"LINESTRING (12.3976908 48.2036532, 12.3979424 48.203776, 12.3982975 48.2039483, 12.3983164 48.2039569, 12.3986006 48.2040859, 12.398645 48.2041061)",,,,
198944133,2,Inntalstraße,secondary,,False,False,45.051,"LINESTRING (12.4074723 48.2020803, 12.4079637 48.2023188)",60,,,St 2352
24583216,,,tertiary,,True,False,68.364,"LINESTRING (12.4074723 48.2020803, 12.407651 48.2021204, 12.4077837 48.2021424, 12.4078905 48.2021516, 12.4079684 48.2021505, 12.4080573 48.2021439, 12.408138 48.2021332, 12.4082042 48.2021214, 12.4082642 48.2021097, 12.4083671 48.2020862)",50,,,
"[25814088, 198944132, 417182011, 1175555820]",3,"['Bayernbrücke', 'Berliner Straße']",tertiary,,False,True,95.223,"LINESTRING (12.4092617 48.2023186, 12.4092707 48.2023522, 12.4092762 48.2023855, 12.4092762 48.202427, 12.4092682 48.2024651, 12.409252 48.2025082, 12.4092237 48.202552, 12.4091937 48.2025893, 12.4091701 48.2026129, 12.4091371 48.2026377, 12.4089479 48.2027808, 12.4087213 48.2029341, 12.4086077 48.2030095)",,,yes,
30805339,,Berliner Straße,tertiary,,False,True,79.345,"LINESTRING (12.4092617 48.2023186, 12.4092335 48.2022735, 12.4091913 48.2022302, 12.4091388 48.2021902, 12.409084 48.2021546, 12.4090235 48.2021234, 12.4089561 48.2021004, 12.4088845 48.2020815, 12.4088137 48.2020667, 12.4087392 48.2020549, 12.40866 48.2020483, 12.408588 48.2020471, 12.4085108 48.2020494, 12.4084353 48.2020641, 12.4083671 48.2020862)",,,,
"[37830449, 28826871]",,Franz-Liszt-Straße,residential,,False,False,131.719,"LINESTRING (12.4092617 48.2023186, 12.4096897 48.2022489, 12.4098186 48.2022409, 12.4098521 48.2022398, 12.409909 48.202243, 12.4100058 48.2022554, 12.4101746 48.2022906, 12.410961 48.2024896)","['50', '30']",,,
30805338,,,tertiary,,True,False,12.421,"LINESTRING (12.4083671 48.2020862, 12.4082405 48.2021594)",,,,
30805339,,Berliner Straße,tertiary,,False,False,79.345,"LINESTRING (12.4083671 48.2020862, 12.4084353 48.2020641, 12.4085108 48.2020494, 12.408588 48.2020471, 12.40866 48.2020483, 12.4087392 48.2020549, 12.4088137 48.2020667, 12.4088845 48.2020815, 12.4089561 48.2021004, 12.4090235 48.2021234, 12.409084 48.2021546, 12.4091388 48.2021902, 12.4091913 48.2022302, 12.4092335 48.2022735, 12.4092617 48.2023186)",,,,
196778338,,Inntalstraße,secondary,,False,False,31.91,"LINESTRING (12.4079637 48.2023188, 12.4082961 48.2025012)",60,,,St 2352
198944133,2,Inntalstraße,secondary,,False,True,45.051,"LINESTRING (12.4079637 48.2023188, 12.4074723 48.2020803)",60,,,St 2352
30805338,,,tertiary,,True,False,27.111,"LINESTRING (12.4082405 48.2021594, 12.4079637 48.2023188)",,,,
30805349,,,tertiary,,True,False,39.956,"LINESTRING (12.4082405 48.2021594, 12.4082179 48.2022143, 12.4082038 48.2022594, 12.4081996 48.2023013, 12.4081999 48.2023386, 12.4082037 48.2023683, 12.4082202 48.2024055, 12.4082414 48.2024389, 12.4082961 48.2025012)",,,,
196778338,,Inntalstraße,secondary,,False,True,31.91,"LINESTRING (12.4082961 48.2025012, 12.4079637 48.2023188)",60,,,St 2352
196778340,,Kraiburger Straße,secondary,,False,False,278.304,"LINESTRING (12.4082961 48.2025012, 12.4084611 48.2026055, 12.4086115 48.2026989, 12.4087194 48.2027709, 12.4088284 48.2028516, 12.4089985 48.2029823, 12.409129 48.2030939, 12.4093022 48.2032432, 12.4093795 48.2033197, 12.4095567 48.2034928, 12.409969 48.2039099, 12.4101935 48.2041418, 12.4104136 48.2043386, 12.4105798 48.2044779)",60,,,St 2352
37090843,,Nikolsburger Straße,residential,,False,True,84.338,"LINESTRING (12.4089642 48.2041061, 12.4086894 48.2043658, 12.4083091 48.2047263)",,,,
70369203,,Siemensstraße,unclassified,,False,False,96.572,"LINESTRING (12.4001725 48.2091996, 12.4000363 48.2093996, 12.3999947 48.2094657, 12.3996861 48.210005)",,,,
"[70369203, 165401092]",,"['Berliner Platz', 'Siemensstraße']",unclassified,,False,True,102.449,"LINESTRING (12.4001725 48.2091996, 12.4002202 48.2091172, 12.4002611 48.2090305, 12.4003057 48.2088967, 12.400328 48.2087698, 12.400341 48.2086237, 12.4003497 48.2082928)",,,,
24559634,1,Teplitzer Straße,tertiary,roundabout,True,False,22.906,"LINESTRING (12.4077384 48.2077529, 12.4077081 48.2077752, 12.4076925 48.207783, 12.4076861 48.207786, 12.4076659 48.2077933, 12.4076442 48.207799, 12.4075987 48.2078045, 12.4075638 48.2078037, 12.4075265 48.2077977, 12.4075002 48.2077889, 12.4074643 48.2077752)",,,,
24559759,,Teplitzer Straße,tertiary,,False,False,198.892,"LINESTRING (12.4077384 48.2077529, 12.4078631 48.2078075, 12.4081609 48.2079054, 12.4083811 48.2079706, 12.4085945 48.2080326, 12.4088092 48.2080924, 12.4090025 48.2081409, 12.4091471 48.2081781, 12.4095369 48.2082788, 12.4102031 48.2084548)",50,,,
88759058,,,residential,,False,True,92.82900000000001,"LINESTRING (12.4033742 48.2077611, 12.4044016 48.2075589, 12.4044939 48.2075305, 12.4045614 48.2075022)",,,,
24599196,,Riesengebirgsstraße,residential,,False,True,427.49999999999994,"LINESTRING (12.403224 48.2034125, 12.4032298 48.2033001, 12.4032763 48.2032166, 12.4033525 48.2030716, 12.4033872 48.2030128, 12.4034144 48.2029907, 12.4034596 48.2029821, 12.4036176 48.2030048, 12.4039096 48.2030392, 12.4042793 48.2030446, 12.4049689 48.2030086, 12.4052939 48.2029684, 12.4053372 48.2029811, 12.4054193 48.20303, 12.4054756 48.2030742, 12.4055468 48.2031225, 12.4056265 48.2031782, 12.405788 48.2032752, 12.4068224 48.203882, 12.4068311 48.2039246, 12.4061833 48.2044999)",,,,
167790880,,Berliner Straße,residential,,False,True,51.968,"LINESTRING (12.4069453 48.2046284, 12.406867 48.2046506, 12.4067943 48.2046742, 12.4066203 48.2047258, 12.4064467 48.2047752, 12.4063674 48.2047769, 12.406304 48.2047481)",,,,
24559637,,Berliner Straße,tertiary,,False,True,14.481,"LINESTRING (12.406304 48.2047481, 12.4064414 48.2046555)",,,,
24559637,,Berliner Straße,tertiary,,False,False,86.18,"LINESTRING (12.406304 48.2047481, 12.4060987 48.2048907, 12.4054917 48.2053027)",,,,
167790880,,Berliner Straße,residential,,False,False,51.967999999999996,"LINESTRING (12.406304 48.2047481, 12.4063674 48.2047769, 12.4064467 48.2047752, 12.4066203 48.2047258, 12.4067943 48.2046742, 12.406867 48.2046506, 12.4069453 48.2046284)",,,,
229521277,,Annabergplatz,residential,,False,False,17.9,"LINESTRING (12.4006561 48.2042938, 12.4008154 48.2041728)",,,,
229521277,,Annabergplatz,residential,,False,True,61.168,"LINESTRING (12.4006561 48.2042938, 12.4002173 48.204037, 12.4003766 48.2039161)",,,,
229521319,,Schönhengstweg,residential,,False,False,45.875,"LINESTRING (12.4006561 48.2042938, 12.4006351 48.2043245, 12.4002741 48.2046171)",,,,
229521319,,Schönhengstweg,residential,,False,True,45.875,"LINESTRING (12.4002741 48.2046171, 12.4006351 48.2043245, 12.4006561 48.2042938)",,,,
37540995,,Siebenbürger Straße,residential,,False,True,111.57900000000001,"LINESTRING (12.3989374 48.2061463, 12.3993563 48.2061745, 12.3994443 48.2061807, 12.3996268 48.2061938, 12.399808 48.206213, 12.3999143 48.2062358, 12.4000102 48.2062787, 12.4003065 48.2064597)",,,,
229521275,,Am Kalander,residential,,False,False,95.59100000000001,"LINESTRING (12.3989374 48.2061463, 12.3989569 48.2061205, 12.3995182 48.2053787)",,,,
229521275,,Am Kalander,residential,,False,True,95.59100000000001,"LINESTRING (12.3995182 48.2053787, 12.3989569 48.2061205, 12.3989374 48.2061463)",,,,
"[1058907341, 24559637]",3,Berliner Straße,tertiary,,False,False,83.18799999999999,"LINESTRING (12.4054917 48.2053027, 12.4053698 48.2053841, 12.4052469 48.2054686, 12.4050631 48.2055853, 12.4048774 48.2057143, 12.4048076 48.2057654, 12.4047119 48.2058403)",,,,
24559637,,Berliner Straße,tertiary,,False,True,86.18,"LINESTRING (12.4054917 48.2053027, 12.4060987 48.2048907, 12.406304 48.2047481)",,,,
30565464,,Iglauer Straße,residential,,False,True,73.24799999999999,"LINESTRING (12.4054917 48.2053027, 12.4054224 48.2052706, 12.4050495 48.2050887, 12.4046622 48.2049469)",,,,
24594477,,Egerländer Straße,tertiary,,False,True,115.57699999999998,"LINESTRING (12.3995921 48.2048058, 12.3996929 48.2048006, 12.3999071 48.2047897, 12.400277 48.20476, 12.400762 48.2047235, 12.4009836 48.2047111, 12.401018 48.2047116, 12.4011262 48.2047131, 12.4011441 48.2047143)",50,,,
"[28657171, 165398276]",,Graslitzer Straße,tertiary,,False,False,133.948,"LINESTRING (12.3995921 48.2048058, 12.3995559 48.2048076, 12.3987893 48.2048468, 12.3984925 48.2048592, 12.3979217 48.2048831, 12.3977889 48.204878)",50,,,
"[795952241, 168741490, 165334359]",,Graslitzer Straße,residential,,False,False,174.268,"LINESTRING (12.3995921 48.2048058, 12.3996111 48.204895, 12.3996467 48.2049537, 12.3997143 48.2050132, 12.3998064 48.2050765, 12.399889 48.2051165, 12.4000057 48.2051731, 12.4003903 48.2053692, 12.4005432 48.2054584, 12.4005772 48.2054782, 12.4006037 48.2054938, 12.4007254 48.2055658, 12.4008759 48.2056526, 12.4008922 48.2056619, 12.4011864 48.2058307, 12.4012557 48.2058703)",30,,,
"[417182010, 70369205]",,"['Berliner Platz', 'Adlergebirgsstraße']",tertiary,,False,False,61.727000000000004,"LINESTRING (12.4011364 48.2081956, 12.4010103 48.2081724, 12.4009551 48.208167, 12.4008801 48.208165, 12.4007949 48.208167, 12.4007037 48.2081791, 12.4005523 48.2082245, 12.4003497 48.2082928)",,,,
417182010,,Adlergebirgsstraße,tertiary,,False,True,107.935,"LINESTRING (12.4011364 48.2081956, 12.4012659 48.2082195, 12.4019166 48.2083555, 12.4022661 48.2084282, 12.4025265 48.2084852)",,,,
795952242,,Berliner Straße,residential,,False,False,76.56700000000001,"LINESTRING (12.4011364 48.2081956, 12.4011647 48.2081209, 12.4011722 48.2081013, 12.4011972 48.2080638, 12.4012608 48.208011, 12.4017817 48.2076758)",30,,,
229521318,,Haidaer Straße,residential,,False,False,109.118,"LINESTRING (12.398645 48.2041061, 12.3991121 48.2043182, 12.3998594 48.204661)",,,,
229521318,,Haidaer Straße,residential,,False,True,86.825,"LINESTRING (12.398645 48.2041061, 12.3986006 48.2040859, 12.3983164 48.2039569, 12.3982975 48.2039483, 12.3979424 48.203776, 12.3976908 48.2036532)",,,,
"[24599275, 987712900]",,Banater Weg,residential,,False,"[False, True]",179.39700000000002,"LINESTRING (12.398645 48.2041061, 12.3989388 48.2037926, 12.3989764 48.203757, 12.3994816 48.2034789, 12.3995669 48.2034685, 12.399638 48.2034818, 12.3998289 48.203594, 12.4003208 48.2038833, 12.4003766 48.2039161)",,,,
24594477,,Egerländer Straße,tertiary,,False,False,115.57700000000001,"LINESTRING (12.4011441 48.2047143, 12.4011262 48.2047131, 12.401018 48.2047116, 12.4009836 48.2047111, 12.400762 48.2047235, 12.400277 48.20476, 12.3999071 48.2047897, 12.3996929 48.2048006, 12.3995921 48.2048058)",50,,,
24594477,,Egerländer Straße,tertiary,,False,True,129.847,"LINESTRING (12.4011441 48.2047143, 12.4013045 48.2047248, 12.4014535 48.2047483, 12.4015731 48.2047795, 12.4016773 48.2048099, 12.401926 48.2049223, 12.4020094 48.20496, 12.4020833 48.2049934, 12.4023652 48.2051411, 12.4025162 48.2052203, 12.4026512 48.2052702)",50,,,
"[987712901, 229521317]",,Gleiwitzer Weg,residential,,False,True,41.977,"LINESTRING (12.4011441 48.2047143, 12.4011404 48.2044136, 12.4010904 48.2043444)",,,,
24559641,,Ratiborer Straße,residential,,False,True,110.30699999999999,"LINESTRING (12.4093392 48.205424, 12.4093262 48.2053846, 12.4093054 48.2053488, 12.4092658 48.2053101, 12.409134 48.2052074, 12.4089232 48.2050718, 12.4087561 48.2049677, 12.4085223 48.2048345, 12.4083091 48.2047263)",50,,,
24559642,,,unclassified,,False,False,127.306,"LINESTRING (12.4093392 48.205424, 12.4093576 48.2055336, 12.4093639 48.2055975, 12.4093805 48.2058226, 12.4093787 48.2059493, 12.4093706 48.2060089, 12.4093501 48.2060631, 12.4093196 48.2061123, 12.4092473 48.2061873, 12.4091643 48.2062561, 12.4090828 48.2063083, 12.4088767 48.2064492)",50,,,
