osmid,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,ref,name,width
37014097,residential,,False,False,454.362,"LINESTRING (7.8226947 50.6604132, 7.8227891 50.6602641, 7.8229181 50.6599759, 7.8231016 50.659716, 7.8231138 50.6596987, 7.8232236 50.6595431, 7.8232825 50.6594982, 7.8233482 50.6594895, 7.8234235 50.6594909, 7.8247413 50.659642, 7.8255016 50.6597221, 7.826244 50.6598003, 7.8263807 50.6598147, 7.8264697 50.6598378, 7.8265064 50.6598503, 7.8265462 50.6598639, 7.8266015 50.6598934, 7.8266288 50.6599355, 7.8266403 50.6600037, 7.8266241 50.6600655, 7.8264207 50.660422, 7.8262943 50.6607455, 7.8262791 50.6607665, 7.8262564 50.6607888)",,30,,Johann-August-Ring,5
30903711,residential,,False,False,36.408,"LINESTRING (7.8262564 50.6607888, 7.8266766 50.6609792)",,30,,Friedrichstraße,
30903711,residential,,False,True,10.54,"LINESTRING (7.8262564 50.6607888, 7.8261334 50.6607349)",,30,,Friedrichstraße,
37014097,residential,,False,True,454.362,"LINESTRING (7.8262564 50.6607888, 7.8262791 50.6607665, 7.8262943 50.6607455, 7.8264207 50.660422, 7.8266241 50.6600655, 7.8266403 50.6600037, 7.8266288 50.6599355, 7.8266015 50.6598934, 7.8265462 50.6598639, 7.8265064 50.6598503, 7.8264697 50.6598378, 7.8263807 50.6598147, 7.826244 50.6598003, 7.8255016 50.6597221, 7.8247413 50.659642, 7.8234235 50.6594909, 7.8233482 50.6594895, 7.8232825 50.6594982, 7.8232236 50.6595431, 7.8231138 50.6596987, 7.8231016 50.659716, 7.8229181 50.6599759, 7.8227891 50.6602641, 7.8226947 50.6604132)",,30,,Johann-August-Ring,5
"[1249413056, 1249413057, 79804009]",residential,,False,True,86.209,"LINESTRING (7.8241762 50.6622997, 7.8241526 50.6623362, 7.8240901 50.6624328, 7.8240049 50.6625646, 7.8234699 50.6629169)",,,,Jahnstraße,4
79804002,residential,,False,True,88.734,"LINESTRING (7.8194966 50.6638904, 7.8205762 50.6634799)",,,,Helenenweg,4
79804002,residential,,False,False,88.734,"LINESTRING (7.8205762 50.6634799, 7.8194966 50.6638904)",,,,Helenenweg,4
963590037,residential,,False,False,5.169,"LINESTRING (7.8205762 50.6634799, 7.820523 50.6634479)",,,,Gartenstraße,4
"[963590037, 36998183]",residential,,False,True,181.363,"LINESTRING (7.8205762 50.6634799, 7.8207409 50.6635095, 7.8212742 50.6635369, 7.8215397 50.6635716, 7.8215769 50.663581, 7.8218227 50.6636465, 7.8220387 50.6636688, 7.8222036 50.6636458, 7.8223613 50.6635814, 7.8224074 50.6635626, 7.8226649 50.6634162, 7.8227709 50.6633634, 7.8228949 50.6632822)",,,,Gartenstraße,4
30199386,tertiary,roundabout,True,False,24.137,"LINESTRING (7.8184453 50.66228, 7.8184229 50.6622957, 7.8183945 50.662307, 7.8183624 50.662313, 7.8183289 50.6623132, 7.8182891 50.6623055, 7.8182556 50.6622896, 7.8182326 50.6622676, 7.8182226 50.6622419, 7.8182268 50.6622156)",1,,,,
"[141809243, 81016703]",tertiary,,False,True,29.917,"LINESTRING (7.8184453 50.66228, 7.8185345 50.6623196, 7.8187973 50.6624303)",2,50,,Koblenzer Straße,
"[207164752, 27498559]",tertiary,,False,"[False, True]",84.15599999999999,"LINESTRING (7.8220993 50.6616165, 7.8221379 50.6616231, 7.8221694 50.6616312, 7.8221957 50.6616392, 7.8222516 50.6616566, 7.8222842 50.6616685, 7.8223349 50.6616888, 7.8228816 50.6619263, 7.8230813 50.6619782, 7.8231297 50.6619908)",2,50,,Alexanderring,
750931438,tertiary,roundabout,True,False,21.687,"LINESTRING (7.8220993 50.6616165, 7.8220864 50.661641, 7.8220645 50.6616626, 7.8220346 50.6616825, 7.8219912 50.6616979, 7.8219449 50.6617016, 7.8218947 50.6616988, 7.8218604 50.6616913)",,,,,
750931439,tertiary,roundabout,True,False,6.786999999999999,"LINESTRING (7.8218604 50.6616913, 7.8218362 50.6616831, 7.8218115 50.6616708, 7.8217895 50.6616516)",,,,,
1246827890,tertiary,,True,False,42.579,"LINESTRING (7.8218604 50.6616913, 7.8218169 50.6617055, 7.8217766 50.6617217, 7.82163 50.6617971, 7.8213868 50.6619276)",1,50,K 24,Graf-Heinrich-Straße,
119155523,tertiary,,False,True,6.483,"LINESTRING (7.8213407 50.6618887, 7.8212686 50.6619249)",,50,K 24,Graf-Heinrich-Straße,
130981333,tertiary,,True,False,41.22,"LINESTRING (7.8213407 50.6618887, 7.8214789 50.6618212, 7.8217034 50.661705, 7.8217391 50.6616842, 7.8217619 50.6616688, 7.8217895 50.6616516)",1,50,K 24,Graf-Heinrich-Straße,
118518627,living_street,,False,True,65.377,"LINESTRING (7.8225532 50.6612442, 7.8225962 50.6612729, 7.8227012 50.6613276, 7.8228222 50.6613884, 7.8230053 50.6614628, 7.8231822 50.6615097, 7.8233375 50.661546)",,,,Salzgasse,3
84505463,tertiary,,False,True,10.712,"LINESTRING (7.8190744 50.6594752, 7.8191867 50.6595401)",2,50,K 24,Steinweg,
36993949,residential,,True,False,111.273,"LINESTRING (7.8194694 50.6610954, 7.8200193 50.6605766, 7.8204063 50.6602921)",,30,,Ermenstraße,5
927253368,residential,,False,False,60.072,"LINESTRING (7.8194694 50.6610954, 7.8190314 50.6611103, 7.8187959 50.6611476, 7.8186455 50.661199)",,30,,Tilmannstraße,
141482223,residential,,False,False,164.84799999999998,"LINESTRING (7.8274097 50.6595871, 7.8273417 50.6599253, 7.827181 50.6603375, 7.8269361 50.6606557, 7.8266766 50.6609792)",,30,,Schiessrain,2.5
141482229,living_street,,False,False,173.076,"LINESTRING (7.8274097 50.6595871, 7.8276218 50.6595868, 7.8284367 50.6597007, 7.8287124 50.659722, 7.8296722 50.6598631, 7.829718 50.6598742, 7.8297537 50.6598895, 7.8297897 50.6599147)",,,,Schulstraße,4
"[68006639, 452937615]",living_street,,False,True,344.01099999999997,"LINESTRING (7.8274097 50.6595871, 7.8270769 50.6594542, 7.8264899 50.6593143, 7.8261027 50.6592855, 7.8255561 50.6592449, 7.8248457 50.6591836, 7.8238877 50.6590896, 7.8234346 50.6590759, 7.8233008 50.6590724, 7.8231479 50.6590855, 7.8230303 50.659106, 7.8228229 50.659161, 7.8227575 50.6591727, 7.8226808 50.659174)",,,,Haingärtenweg,4
141126116,secondary,,False,True,174.29199999999997,"LINESTRING (7.8195873 50.6647764, 7.8195229 50.6647112, 7.8192226 50.6643926, 7.8189523 50.6641058, 7.8186062 50.6635775, 7.8185649 50.6635287, 7.8185078 50.6634754, 7.8184094 50.6634058)",2,50,L 288,Nisterstraße,
166811196,secondary,,False,False,36.952,"LINESTRING (7.8195873 50.6647764, 7.8197063 50.6648826, 7.8197663 50.664945, 7.8198746 50.6650542)",2,50,L 288,Nisterstraße,
"[450801905, 963590044, 141126110]",residential,,False,True,423.246,"LINESTRING (7.8195873 50.6647764, 7.8213049 50.6641098, 7.8220255 50.6639554, 7.8221862 50.6638922, 7.8224176 50.6637741, 7.8226467 50.6637493, 7.8229425 50.6637398, 7.8231289 50.6637603, 7.8232695 50.663764, 7.8234516 50.6637559, 7.8235623 50.6637334, 7.8237811 50.6636651, 7.8239156 50.6635374, 7.823916 50.6634694, 7.8239163 50.6634199, 7.8238594 50.6633113, 7.8237099 50.6631404, 7.8234699 50.6629169)",,,,Bahnhofstraße,4.5
111571193,secondary,,False,True,166.245,"LINESTRING (7.8207212 50.6664036, 7.8205679 50.6662775, 7.8205222 50.6662288, 7.8204943 50.666188, 7.8204739 50.6661413, 7.8204591 50.6660972, 7.8204444 50.6660299, 7.8204353 50.6659656, 7.8204307 50.6657073, 7.8204069 50.665616, 7.8203633 50.6655329, 7.8201843 50.6653521, 7.8199739 50.6651543, 7.8198746 50.6650542)",2,50,L 288,Nisterstraße,
"[141126114, 141126123]",residential,,False,"[False, True]",422.299,"LINESTRING (7.8207212 50.6664036, 7.818895 50.666811, 7.8185369 50.666258, 7.8185342 50.6662539, 7.8182761 50.6658554, 7.818129 50.6655464, 7.8190077 50.665276, 7.819425 50.6652028, 7.8198746 50.6650542)",,,,"['Zur Tiefenbach', 'Marienstätter Weg']","['4.5', '4']"
31293404,residential,,False,False,25.826,"LINESTRING (7.831547 50.6585016, 7.8318906 50.6585822)",,30,,Gerberweg,
226696748,residential,,True,False,90.007,"LINESTRING (7.831547 50.6585016, 7.8315194 50.6587048, 7.8313954 50.6589935, 7.8312102 50.6592764)",,30,,Alte Frankfurter Straße,
37287675,residential,,False,False,13.737,"LINESTRING (7.8312102 50.6592764, 7.8313882 50.6593267)",,30,,Am Schwimmbad,5
37287675,residential,,False,True,273.669,"LINESTRING (7.8312102 50.6592764, 7.8290058 50.6586532, 7.8276085 50.6583665)",,30,,Am Schwimmbad,5
"[70004321, 657287962]","['residential', 'living_street']",,False,"[False, True]",101.401,"LINESTRING (7.821822 50.6587497, 7.8211488 50.6586986, 7.82111 50.6587279, 7.8210461 50.6591699)",,,,In der Freiheit,
"[84505435, 84505463]",tertiary,,False,"[False, True]",60.875,"LINESTRING (7.8219463 50.6614931, 7.8219449 50.6614548, 7.8219403 50.6614166, 7.8219319 50.6613894, 7.8219224 50.6613663, 7.8219056 50.6613389, 7.8218389 50.6612835, 7.8215466 50.6610224)",2,50,K 24,Steinweg,
"[23486378, 750931436]",tertiary,roundabout,True,False,19.93,"LINESTRING (7.8219463 50.6614931, 7.8219746 50.6614947, 7.8220123 50.6615039, 7.8220436 50.6615174, 7.8220682 50.6615312, 7.8220904 50.661552, 7.8220998 50.6615701, 7.8221033 50.6615933, 7.8220993 50.6616165)",,,,,
"[1246827894, 23486229, 225852038]",tertiary,,False,False,88.535,"LINESTRING (7.819744 50.6627277, 7.819877 50.662671, 7.8201037 50.662553, 7.8203599 50.6624216, 7.8204439 50.6623771, 7.8204672 50.6623642, 7.8205148 50.6623403, 7.8207259 50.6622318)",2,50,K 24,Graf-Heinrich-Straße,
32143608,tertiary,roundabout,True,False,10.381,"LINESTRING (7.819744 50.6627277, 7.8197518 50.6627505, 7.819749 50.6627738, 7.8197358 50.6627956, 7.8197134 50.6628141)",1,50,,,
"[30199386, 1138499987]",tertiary,roundabout,True,False,12.969000000000001,"LINESTRING (7.8182268 50.6622156, 7.8182442 50.6621922, 7.8182727 50.6621738, 7.8183092 50.6621624, 7.8183496 50.6621591, 7.8183706 50.6621603)",1,,,,
68006468,secondary,,False,False,115.479,"LINESTRING (7.8313088 50.6595362, 7.8310919 50.6595687, 7.8304313 50.6597259, 7.8300167 50.659829, 7.8299179 50.6598625, 7.8297897 50.6599147)",,50,L 288,Borngasse,
832889908,secondary,roundabout,True,False,15.738000000000001,"LINESTRING (7.8313088 50.6595362, 7.8312935 50.6595021, 7.8313069 50.6594678, 7.8313456 50.6594423, 7.8313991 50.6594323)",,,,,
31293405,residential,,False,True,11.767,"LINESTRING (7.8313991 50.6594323, 7.8313882 50.6593267)",,30,,Alte Frankfurter Straße,3
832889908,secondary,roundabout,True,False,11.142,"LINESTRING (7.8313991 50.6594323, 7.8314505 50.6594397, 7.8314904 50.6594615, 7.8315092 50.6594927)",,,,,
832889908,secondary,roundabout,True,False,10.842,"LINESTRING (7.8315092 50.6594927, 7.8315032 50.659525, 7.8314744 50.6595519, 7.8314293 50.6595673)",,,,,
37248095,residential,,False,True,56.353,"LINESTRING (7.8314293 50.6595673, 7.8314265 50.6596412, 7.8314308 50.6596586, 7.8314112 50.6598246, 7.8313819 50.6600727)",,,,Adolphweg,5
832889908,secondary,roundabout,True,False,9.797,"LINESTRING (7.8314293 50.6595673, 7.8313947 50.6595695, 7.8313608 50.6595645, 7.8313312 50.659553, 7.8313088 50.6595362)",,,,,
119155523,tertiary,,False,False,6.483,"LINESTRING (7.8212686 50.6619249, 7.8213407 50.6618887)",,50,K 24,Graf-Heinrich-Straße,
"[32143482, 695702381]",residential,,False,False,18.329,"LINESTRING (7.8212686 50.6619249, 7.8211737 50.6618525, 7.8211038 50.6617974)",,,,Tilmannstraße,
"[1246827889, 1246827892]",tertiary,,True,False,51.395,"LINESTRING (7.8207259 50.6622318, 7.8208122 50.6621681, 7.8208922 50.6621267, 7.8209478 50.6620955, 7.8210609 50.6620279, 7.8212686 50.6619249)",1,50,K 24,Graf-Heinrich-Straße,
"[225852038, 23486229, 1246827894]",tertiary,,False,True,88.535,"LINESTRING (7.8207259 50.6622318, 7.8205148 50.6623403, 7.8204672 50.6623642, 7.8204439 50.6623771, 7.8203599 50.6624216, 7.8201037 50.662553, 7.819877 50.662671, 7.819744 50.6627277)",2,50,K 24,Graf-Heinrich-Straße,
