osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel,bridge
275828540,,Im Klösterle,living_street,7,True,False,73.599,"LINESTRING (10.1811954 47.9837433, 10.1812045 47.9836903, 10.1812209 47.9836411, 10.1812383 47.9836011, 10.1812764 47.9835434, 10.1813378 47.9834912, 10.181387 47.9834563, 10.1814363 47.9834285, 10.1814865 47.983402, 10.1815377 47.9833709, 10.1815505 47.9833518, 10.1815512 47.9833283, 10.1815435 47.9832992, 10.1815377 47.9832111, 10.1815401 47.9831959, 10.1815479 47.9831671)",,,
24641012,,Rotergasse,living_street,,False,True,35.419,"LINESTRING (10.1807215 47.9837146, 10.1808388 47.9837206, 10.1809742 47.9837306, 10.1811954 47.9837433)",,,
24641023,,Storchengäßle,residential,30,False,False,49.285000000000004,"LINESTRING (10.1798422 47.983038, 10.1799486 47.9830814, 10.1800568 47.9831169, 10.1802595 47.9831733, 10.1803715 47.9832036, 10.1804193 47.9832438)",,,
24641094,,Weberstraße,residential,30,False,False,49.491,"LINESTRING (10.1798422 47.983038, 10.1799627 47.9829361, 10.180093 47.9827869, 10.1801889 47.9826599)",9,,
24641094,,Weberstraße,residential,30,False,True,35.953,"LINESTRING (10.1798422 47.983038, 10.1797522 47.9831157, 10.1796506 47.9831843, 10.1796064 47.9832178, 10.1795474 47.9832384, 10.1794905 47.9832476)",9,,
24641023,,Storchengäßle,residential,30,False,True,49.285000000000004,"LINESTRING (10.1804193 47.9832438, 10.1803715 47.9832036, 10.1802595 47.9831733, 10.1800568 47.9831169, 10.1799486 47.9830814, 10.1798422 47.983038)",,,
24640963,,Steinbogenstraße,residential,30,False,True,51.038000000000004,"LINESTRING (10.1861351 47.9825185, 10.1860414 47.9825286, 10.185826 47.9825517, 10.1855856 47.9825795, 10.1854572 47.9825854)",8,,
"[244776958, 163479471]",2,Bahnhofstraße,tertiary,50,False,True,143.863,"LINESTRING (10.1861351 47.9825185, 10.1861499 47.9825546, 10.1861635 47.9825913, 10.1861746 47.982638, 10.1861833 47.9826865, 10.1861883 47.9827344, 10.1861881 47.9827914, 10.1861851 47.9828539, 10.1861875 47.9830765, 10.1862047 47.9836663, 10.1862074 47.9837604, 10.1862095 47.9838086)",,,
24641094,,Weberstraße,residential,30,False,True,49.491,"LINESTRING (10.1801889 47.9826599, 10.180093 47.9827869, 10.1799627 47.9829361, 10.1798422 47.983038)",9,,
24848806,,Baumstraße,residential,30,False,True,32.516,"LINESTRING (10.1801889 47.9826599, 10.1803733 47.9826766, 10.1806219 47.9826987)",,,
24848806,,Baumstraße,residential,30,False,False,53.782,"LINESTRING (10.1813195 47.9828248, 10.1806219 47.9826987)",,,
"[598643518, 24848806]",,"['Baumstraße', 'Schrannenplatz']","['residential', 'living_street']",30,False,True,23.991,"LINESTRING (10.1813195 47.9828248, 10.1813783 47.9828353, 10.1814172 47.9828418, 10.1816302 47.9828822)",,,
24848806,,Baumstraße,residential,30,False,True,53.782,"LINESTRING (10.1806219 47.9826987, 10.1813195 47.9828248)",,,
24848806,,Baumstraße,residential,30,False,False,32.516,"LINESTRING (10.1806219 47.9826987, 10.1803733 47.9826766, 10.1801889 47.9826599)",,,
24641010,,Im Klösterle,living_street,,False,True,20.887,"LINESTRING (10.181573 47.9830661, 10.1816302 47.9828822)",,,
24640972,,Obere Bachgasse,living_street,,False,False,106.797,"LINESTRING (10.181573 47.9830661, 10.1814045 47.9831558, 10.1813626 47.9831743, 10.181185 47.9832528, 10.1810064 47.9833191, 10.1809228 47.9833526, 10.1808572 47.9833789, 10.1807473 47.9834441, 10.18068 47.9835135, 10.1806426 47.9835856, 10.1806277 47.9836655, 10.1806226 47.9837147)",,,
"[598643515, 275828541]",,Im Klösterle,living_street,,False,"[False, True]",11.416999999999998,"LINESTRING (10.181573 47.9830661, 10.1815682 47.9831086, 10.1815567 47.9831404, 10.1815479 47.9831671)",,,yes
"[19904498, 598643511]",,Martin-Luther-Platz,residential,30,True,False,118.48100000000001,"LINESTRING (10.1787877 47.9850176, 10.17878 47.9850401, 10.1786227 47.9855078, 10.1786118 47.9855904, 10.1785946 47.9857013, 10.1785867 47.9857355, 10.1785791 47.9857487, 10.1785488 47.9857692, 10.1785144 47.9857922, 10.1785004 47.9858296, 10.1784763 47.9860157, 10.1784718 47.9860487)","['3.5', '5']",,
"[1225885003, 24641067, 1225885002]",,Fuggergasse,residential,30,False,True,108.20899999999999,"LINESTRING (10.1787877 47.9850176, 10.1790465 47.985081, 10.1792794 47.9851345, 10.1793045 47.9851439, 10.1793257 47.9851518, 10.1793685 47.985181, 10.179615 47.9855117, 10.1796232 47.9855124, 10.1798359 47.9855294, 10.1798789 47.9855328)",4.5,,
24641063,,Buchdruckergasse,living_street,,False,False,59.635000000000005,"LINESTRING (10.1806145 47.9857194, 10.1804113 47.9857241, 10.1803322 47.9857283, 10.1802828 47.9857315, 10.180245 47.9857357, 10.1802082 47.9857418, 10.1801655 47.985751, 10.1801284 47.9857534, 10.1798178 47.9857515)",2,,
24641079,,Manghausplatz,living_street,,False,True,54.525000000000006,"LINESTRING (10.1828159 47.9844909, 10.1827528 47.9846819, 10.1827314 47.9847567, 10.1827089 47.9848183, 10.182667 47.984931, 10.1826525 47.9849688)",5,,
234283107,,Kuttelgasse,living_street,,True,False,26.181,"LINESTRING (10.1828159 47.9844909, 10.1830707 47.9845107, 10.1831654 47.9845176)",,,
57678074,,Grimmelweg,residential,30,False,True,64.42,"LINESTRING (10.1792958 47.9879609, 10.179507 47.9879855, 10.1796121 47.9879978, 10.1801492 47.9880579)",,,
107943337,,Am Einlaß,residential,30,False,False,31.178,"LINESTRING (10.1803043 47.9874931, 10.1807225 47.9875097)",,,
184147805,,Ulmer Straße,residential,30,False,False,63.85999999999999,"LINESTRING (10.1803043 47.9874931, 10.1801848 47.9879125, 10.1801605 47.9880159, 10.1801492 47.9880579)",6,,
"[24641064, 248704523]",,Ulmer Straße,"['residential', 'living_street']",30,False,True,68.93900000000001,"LINESTRING (10.1803043 47.9874931, 10.1803218 47.9874216, 10.1803329 47.9873765, 10.1804215 47.9871711, 10.1804466 47.987095, 10.1804577 47.9869201, 10.1804551 47.9868851)",6,,
144732912,,In der Kappel,living_street,,True,False,81.621,"LINESTRING (10.1841456 47.9865914, 10.1838684 47.9873016)",,,
1094043913,,Kalchstraße,living_street,,True,False,14.609,"LINESTRING (10.1841456 47.9865914, 10.1839569 47.9865552)",5,,
34247433,,Kalchstraße,living_street,,False,True,50.019,"LINESTRING (10.1841456 47.9865914, 10.1846047 47.9866719, 10.1847957 47.9867055)",5,,
27549356,,Gießergasse,living_street,,True,False,79.634,"LINESTRING (10.1845801 47.9874025, 10.1845987 47.9873903, 10.184613 47.9873757, 10.1846929 47.9870838, 10.184737 47.9869171, 10.1847637 47.9868143, 10.1847957 47.9867055)",4,,
248703273,,Krautstraße,living_street,,False,True,54.419,"LINESTRING (10.1845801 47.9874025, 10.1845444 47.9874078, 10.1845097 47.9874053, 10.1842393 47.9873612, 10.1838684 47.9873016)",5,,
301243642,,Kalchstraße,living_street,,False,True,20.963,"LINESTRING (10.1847957 47.9867055, 10.1850686 47.9867522)",7,,
34247433,,Kalchstraße,living_street,,False,False,50.019,"LINESTRING (10.1847957 47.9867055, 10.1846047 47.9866719, 10.1841456 47.9865914)",5,,
"[194614185, 24641027]",,Künergasse,living_street,,False,False,87.545,"LINESTRING (10.1831489 47.9872109, 10.1833164 47.9868045, 10.1833336 47.9867769, 10.1833636 47.9867434, 10.1834476 47.9866738, 10.1834772 47.9866406, 10.1835202 47.9865562, 10.1835563 47.9864805)",,,
248703273,,Krautstraße,living_street,,False,False,54.491,"LINESTRING (10.1831489 47.9872109, 10.1835072 47.9872585, 10.1836002 47.9872696, 10.1838684 47.9873016)",5,,
"[248703273, 144732913]",,Krautstraße,"['living_street', 'residential']",30,False,True,75.10300000000001,"LINESTRING (10.1831489 47.9872109, 10.1829838 47.9871858, 10.182782 47.9871535, 10.1826927 47.9871377, 10.1821744 47.9870363)","['6', '5']",,
24641046,,Ratzengraben,living_street,,False,True,59.401,"LINESTRING (10.1821744 47.9870363, 10.1822031 47.9869722, 10.1823403 47.9867012, 10.1824044 47.9865252)",8,,
"[34247432, 24640966, 34247431]",,"['Am Luginsland', 'Ratzengraben']",residential,30,False,False,208.28799999999998,"LINESTRING (10.1821744 47.9870363, 10.1821452 47.9870993, 10.1820745 47.9872521, 10.1820594 47.9872793, 10.1820211 47.9873485, 10.1819564 47.9873992, 10.181925 47.9874026, 10.1818429 47.987424, 10.1815575 47.9874522, 10.1814833 47.987463, 10.1814485 47.9874798, 10.1813864 47.9875623, 10.1813676 47.9876128, 10.1813714 47.9876706, 10.1814218 47.9878154, 10.181445 47.987899, 10.1814616 47.9880043, 10.1814539 47.9880943, 10.1814438 47.9881194, 10.1814013 47.9882256, 10.1813391 47.9883572, 10.1813086 47.9884216, 10.1813002 47.9884564, 10.181302 47.9884953, 10.1813125 47.9885225, 10.1813368 47.9885688)","['6', '6.2']",,yes
"[144732913, 248703273]",,Krautstraße,"['residential', 'living_street']",30,False,False,75.103,"LINESTRING (10.1821744 47.9870363, 10.1826927 47.9871377, 10.182782 47.9871535, 10.1829838 47.9871858, 10.1831489 47.9872109)","['6', '5']",,
24641032,,Kalchstraße,living_street,,True,False,16.414,"LINESTRING (10.1835563 47.9864805, 10.1833481 47.9864318)",5,,
"[194614185, 24641027]",,Künergasse,living_street,,False,True,87.545,"LINESTRING (10.1835563 47.9864805, 10.1835202 47.9865562, 10.1834772 47.9866406, 10.1834476 47.9866738, 10.1833636 47.9867434, 10.1833336 47.9867769, 10.1833164 47.9868045, 10.1831489 47.9872109)",,,
"[34247432, 24640966, 34247431]",,"['Am Luginsland', 'Ratzengraben']",residential,30,False,True,208.28799999999998,"LINESTRING (10.1813368 47.9885688, 10.1813125 47.9885225, 10.181302 47.9884953, 10.1813002 47.9884564, 10.1813086 47.9884216, 10.1813391 47.9883572, 10.1814013 47.9882256, 10.1814438 47.9881194, 10.1814539 47.9880943, 10.1814616 47.9880043, 10.181445 47.987899, 10.1814218 47.9878154, 10.1813714 47.9876706, 10.1813676 47.9876128, 10.1813864 47.9875623, 10.1814485 47.9874798, 10.1814833 47.987463, 10.1815575 47.9874522, 10.1818429 47.987424, 10.181925 47.9874026, 10.1819564 47.9873992, 10.1820211 47.9873485, 10.1820594 47.9872793, 10.1820745 47.9872521, 10.1821452 47.9870993, 10.1821744 47.9870363)","['6', '6.2']",,yes
50938691,2,Am Luginsland,tertiary,50,False,False,93.224,"LINESTRING (10.1813368 47.9885688, 10.1812737 47.9885953, 10.1812363 47.9886234, 10.1811893 47.988684, 10.1811504 47.9887671, 10.181082 47.9889442, 10.1810346 47.9890557, 10.1809791 47.989144, 10.1809396 47.989193, 10.1807995 47.9893039)",,,
144732735,2,Rennweg,tertiary,,False,False,45.793,"LINESTRING (10.1813368 47.9885688, 10.1813957 47.9885567, 10.1814576 47.988549, 10.1815028 47.9885489, 10.1815431 47.9885489, 10.1816347 47.988563, 10.1817781 47.9885874, 10.181937 47.9886126)",,,
248703273,,Krautstraße,living_street,,False,False,54.419,"LINESTRING (10.1838684 47.9873016, 10.1842393 47.9873612, 10.1845097 47.9874053, 10.1845444 47.9874078, 10.1845801 47.9874025)",5,,
248703273,,Krautstraße,living_street,,False,True,54.491,"LINESTRING (10.1838684 47.9873016, 10.1836002 47.9872696, 10.1835072 47.9872585, 10.1831489 47.9872109)",5,,
34246006,,Bärengasse,living_street,,False,False,40.476,"LINESTRING (10.1816632 47.9853583, 10.1821837 47.9854638)",,,
"[275832387, 275832388, 25501822]",2,Am Kuhberg,tertiary,50,False,False,85.762,"LINESTRING (10.1807995 47.9893039, 10.180749 47.989336, 10.1807149 47.9893511, 10.1806903 47.9893648, 10.1806364 47.9893949, 10.1805049 47.9894683, 10.1804562 47.989497, 10.18036 47.9895536, 10.1801524 47.9896846, 10.1801105 47.9897139, 10.1799515 47.9898247)",,,yes
50938691,2,Am Luginsland,tertiary,50,False,True,93.22399999999999,"LINESTRING (10.1807995 47.9893039, 10.1809396 47.989193, 10.1809791 47.989144, 10.1810346 47.9890557, 10.181082 47.9889442, 10.1811504 47.9887671, 10.1811893 47.988684, 10.1812363 47.9886234, 10.1812737 47.9885953, 10.1813368 47.9885688)",,,
378561096,,Saarlandstraße,unclassified,,False,False,43.768,"LINESTRING (10.1807995 47.9893039, 10.180845 47.9893675, 10.1808662 47.9894049, 10.1808798 47.9895087, 10.1808785 47.9896876)",,,
24641019,,Schrannenplatz,living_street,,False,False,3.514,"LINESTRING (10.1822903 47.9829692, 10.1822444 47.9829618)",,,
598643519,,Schrannenplatz,living_street,,False,True,9.215,"LINESTRING (10.1822903 47.9829692, 10.1824073 47.9829963)",,,
24640997,,Hirschgasse,living_street,,True,False,95.776,"LINESTRING (10.1822903 47.9829692, 10.1823085 47.9829224, 10.1823121 47.9829151, 10.1823399 47.9828816, 10.1823971 47.9828405, 10.1828117 47.9825575, 10.1828467 47.9825336, 10.1831038 47.9823115)",,,
24641071,,Hallhofgasse,living_street,,False,False,36.034,"LINESTRING (10.183017 47.9863795, 10.1831413 47.9860663)",,,
"[24641032, 1093946404]",,"['Ratzengraben', 'Kalchstraße']",living_street,,True,False,68.74799999999999,"LINESTRING (10.183017 47.9863795, 10.1824873 47.9862811, 10.1824044 47.9865252)","['7', '5']",,
85385468,,Maximilianstraße,living_street,,False,False,15.526,"LINESTRING (10.1826525 47.9849688, 10.1824518 47.9849307)",6,,
24641079,,Manghausplatz,living_street,,False,False,54.525000000000006,"LINESTRING (10.1826525 47.9849688, 10.182667 47.984931, 10.1827089 47.9848183, 10.1827314 47.9847567, 10.1827528 47.9846819, 10.1828159 47.9844909)",5,,
"[85385468, 85385463]",,Maximilianstraße,"['living_street', 'residential']",30,False,True,51.22,"LINESTRING (10.1826525 47.9849688, 10.1827129 47.9849824, 10.1829665 47.9850413, 10.1833046 47.985116)",6,,
19904497,,Herrenstraße,residential,30,True,False,68.905,"LINESTRING (10.1799822 47.9851912, 10.1799936 47.9851106, 10.1800002 47.9850167, 10.1799981 47.9848519, 10.1799897 47.984723, 10.1799837 47.9846518, 10.1799595 47.9845739)",5,,
"[275828538, 24641052]",,Furtgasse,living_street,,False,False,48.787,"LINESTRING (10.1799822 47.9851912, 10.1802933 47.9851845, 10.180568 47.9851542, 10.1805822 47.9851527, 10.1806335 47.9851499)",4,,yes
85385468,,Maximilianstraße,living_street,,False,True,15.526,"LINESTRING (10.1824518 47.9849307, 10.1826525 47.9849688)",6,,
34246003,,Seelhausgasse,living_street,,False,True,59.934000000000005,"LINESTRING (10.1824518 47.9849307, 10.182447 47.985033, 10.1824425 47.9851285, 10.1824353 47.9852511, 10.1824352 47.9853672, 10.1824341 47.9854695)",,,
"[244776969, 85385468, 1093946406]",,"['Weinmarkt', 'Maximilianstraße']",living_street,,False,"[False, True]",130.823,"LINESTRING (10.1824518 47.9849307, 10.1819477 47.984841, 10.1817114 47.9848014, 10.1814401 47.9847559, 10.1809871 47.9846735, 10.1807525 47.98463)",6,,
85385463,,Maximilianstraße,residential,30,False,True,14.779,"LINESTRING (10.1833046 47.985116, 10.1834929 47.9851582)",6,,
"[85385468, 85385463]",,Maximilianstraße,"['residential', 'living_street']",30,False,False,51.220000000000006,"LINESTRING (10.1833046 47.985116, 10.1829665 47.9850413, 10.1827129 47.9849824, 10.1826525 47.9849688)",6,,
85385463,,Maximilianstraße,residential,30,False,False,28.051,"LINESTRING (10.1838534 47.9852318, 10.1834929 47.9851582)",6,,
85385463,,Maximilianstraße,residential,30,False,True,32.111,"LINESTRING (10.1838534 47.9852318, 10.1842639 47.9853207)",6,,
"[34246963, 194614188]",,Lammgasse,living_street,,False,False,138.68099999999998,"LINESTRING (10.1838534 47.9852318, 10.1835964 47.9857815, 10.1833699 47.9863745, 10.1833481 47.9864318)",,,
845040287,,Kalchstraße,living_street,,False,False,22.431,"LINESTRING (10.1839569 47.9865552, 10.1836665 47.9865012)",5,,
24848804,,Salzstraße,living_street,,False,True,94.96800000000002,"LINESTRING (10.1839569 47.9865552, 10.184154 47.9861648, 10.1842535 47.9859719, 10.184372 47.9857476)",8,,
23326695,,Zangmeisterstraße,residential,30,False,False,19.314999999999998,"LINESTRING (10.1793651 47.9860842, 10.1793965 47.9860775, 10.1795395 47.9860397, 10.1796037 47.9860167)",5,,
23326695,,Zangmeisterstraße,residential,30,False,True,55.762,"LINESTRING (10.1793651 47.9860842, 10.1792743 47.9860939, 10.1791274 47.986093, 10.1790413 47.986089, 10.1786192 47.9860615)",5,,
"[34259552, 34259554]",,"['Hermansgasse', 'Zwinggasse']",living_street,,False,"[False, True]",168.94599999999997,"LINESTRING (10.1793651 47.9860842, 10.1793745 47.9861431, 10.1793745 47.9861475, 10.1792346 47.9866805, 10.1792341 47.9867052, 10.1792389 47.9867281, 10.1792498 47.986752, 10.179271 47.9867735, 10.179294 47.9867911, 10.1793235 47.9868102, 10.1793738 47.9868261, 10.1794158 47.9868357, 10.1794288 47.9868385, 10.1794646 47.9868418, 10.1796636 47.9868601, 10.1797514 47.9868637, 10.1798344 47.9868691, 10.1804551 47.9868851)",4,,
"[1093946410, 234095006, 234095007]",,Lindauer Straße,residential,30,True,False,93.597,"LINESTRING (10.1791374 47.9829547, 10.1790777 47.982921, 10.178931 47.9828645, 10.1788446 47.9828304, 10.1786939 47.9827526, 10.1785896 47.9826893, 10.1784967 47.9826186, 10.1783668 47.9825109, 10.1783345 47.9824841, 10.178233 47.9823847)","['8', '3']",building_passage,
19904497,,Herrenstraße,residential,30,True,False,24.74,"LINESTRING (10.1798178 47.9857515, 10.1798789 47.9855328)",5,,
24641063,,Buchdruckergasse,living_street,,False,True,59.635,"LINESTRING (10.1798178 47.9857515, 10.1801284 47.9857534, 10.1801655 47.985751, 10.1802082 47.9857418, 10.180245 47.9857357, 10.1802828 47.9857315, 10.1803322 47.9857283, 10.1804113 47.9857241, 10.1806145 47.9857194)",2,,
24641019,,Schrannenplatz,living_street,,False,True,3.514,"LINESTRING (10.1822444 47.9829618, 10.1822903 47.9829692)",,,
24641019,,Schrannenplatz,living_street,,False,False,46.57,"LINESTRING (10.1822444 47.9829618, 10.1821692 47.9829517, 10.181888 47.9829122, 10.1816302 47.9828822)",,,
598643519,,Schrannenplatz,living_street,,False,False,9.215,"LINESTRING (10.1824073 47.9829963, 10.1822903 47.9829692)",,,
"[542125458, 598643519]",,"['Schrannenplatz', 'Lindentorstraße']",living_street,,False,True,92.414,"LINESTRING (10.1824073 47.9829963, 10.1826312 47.9830394, 10.1827979 47.9830619, 10.1829545 47.9830801, 10.1830927 47.9831001, 10.1832165 47.983121, 10.1833842 47.9831502, 10.1834947 47.9831749, 10.1836034 47.9832102)",,,
23326688,,Dr.-Berndl-Straße,residential,,False,False,164.816,"LINESTRING (10.1747714 47.98653, 10.1747639 47.986883, 10.1747519 47.9872378, 10.174714 47.987746, 10.1746914 47.987841, 10.1746726 47.9879087, 10.1746535 47.9879573, 10.1746304 47.988005)",8,,
23326688,,Dr.-Berndl-Straße,residential,,False,True,88.953,"LINESTRING (10.1747714 47.98653, 10.1748412 47.9861094, 10.1748846 47.9859229, 10.1749278 47.9857371)",8,,
27004135,,Maierhofgasse,living_street,,True,False,149.275,"LINESTRING (10.1747714 47.98653, 10.1748569 47.9865461, 10.1752614 47.9866224, 10.1757782 47.9867255, 10.1767053 47.9868855)",,,
28702498,,Tummelplatzweg,residential,50,False,True,85.126,"LINESTRING (10.1838498 47.9888907, 10.1839007 47.9889521, 10.1839148 47.9890148, 10.1838986 47.9890549, 10.1838955 47.9890627, 10.183881 47.9890959, 10.1838649 47.9891308, 10.1838293 47.9892019, 10.1837454 47.989373, 10.1837189 47.9894183, 10.1836892 47.9894644, 10.1836262 47.9895453, 10.1835755 47.989602)",,,
144732735,2,Rennweg,tertiary,,False,True,147.601,"LINESTRING (10.1838498 47.9888907, 10.1837619 47.9889138, 10.1836534 47.9889244, 10.1834964 47.9888983, 10.1833166 47.9888611, 10.1830608 47.9888061, 10.1828371 47.9887615, 10.1823431 47.9886797, 10.1822514 47.9886645, 10.181937 47.9886126)",,,
"[1214356786, 28716996, 1211158414]",2,Lindenbadstraße,tertiary,50,False,False,207.62100000000004,"LINESTRING (10.1838498 47.9888907, 10.1839344 47.988828, 10.1839779 47.9887701, 10.1840352 47.9886693, 10.1840724 47.9885944, 10.1841127 47.9884971, 10.1841446 47.9884276, 10.184187 47.9883761, 10.1842443 47.9883354, 10.1843149 47.9883052, 10.1843689 47.9882897, 10.1844209 47.9882816, 10.1844792 47.9882765, 10.1845437 47.9882781, 10.1847416 47.9883134, 10.1849266 47.98836, 10.185276 47.9884492, 10.185637 47.9885445, 10.185694 47.9885596, 10.1859839 47.9886363)",,,
"[244779196, 28861492, 571740151]","['2', '3']",Kohlschanzstraße,tertiary,50,False,False,193.607,"LINESTRING (10.1859839 47.9886363, 10.1860042 47.9884904, 10.1860097 47.9884574, 10.185999 47.9881536, 10.1859971 47.9880412, 10.1859941 47.987896, 10.1859916 47.9878237, 10.1859903 47.9877484, 10.1859869 47.9876623, 10.1859862 47.9875865, 10.1859862 47.9874992, 10.1859957 47.9873978, 10.1860012 47.9873447, 10.1860149 47.9872903, 10.1860381 47.9872323, 10.1860761 47.987172, 10.1861159 47.9871199, 10.1861769 47.9870543, 10.1862161 47.9870148, 10.1862282 47.9870029, 10.1862632 47.9869755, 10.1863038 47.9869552)",,,
180833968,2,Schlachthofstraße,tertiary,,False,True,105.593,"LINESTRING (10.1859839 47.9886363, 10.1859743 47.9887205, 10.1859658 47.9887805, 10.1859614 47.9888322, 10.1859652 47.988881, 10.18598 47.988909, 10.186009 47.9889401, 10.1860426 47.9889703, 10.1860971 47.9890108, 10.1861528 47.9890394, 10.1861934 47.9890767, 10.1862142 47.989119, 10.1862144 47.9891618, 10.186198 47.9892226, 10.1861707 47.9892941, 10.1861319 47.9893887, 10.1860778 47.9895152)",,,
"[1214356786, 28716996, 1211158414]",2,Lindenbadstraße,tertiary,50,False,True,207.62099999999998,"LINESTRING (10.1859839 47.9886363, 10.185694 47.9885596, 10.185637 47.9885445, 10.185276 47.9884492, 10.1849266 47.98836, 10.1847416 47.9883134, 10.1845437 47.9882781, 10.1844792 47.9882765, 10.1844209 47.9882816, 10.1843689 47.9882897, 10.1843149 47.9883052, 10.1842443 47.9883354, 10.184187 47.9883761, 10.1841446 47.9884276, 10.1841127 47.9884971, 10.1840724 47.9885944, 10.1840352 47.9886693, 10.1839779 47.9887701, 10.1839344 47.988828, 10.1838498 47.9888907)",,,
27507545,,Roßmarkt,living_street,,False,True,42.286,"LINESTRING (10.1804823 47.9845314, 10.1803773 47.9845225, 10.1801603 47.9845042, 10.1800587 47.9844969, 10.1799747 47.9844908, 10.1799181 47.9844867)",6,,
27507548,,Kreuzstraße,living_street,,False,False,17.997,"LINESTRING (10.1804823 47.9845314, 10.1805089 47.9844534, 10.1805456 47.9844231, 10.1805998 47.9844003)",5,,
248087807,,Illerstraße,residential,,False,False,53.593999999999994,"LINESTRING (10.1746087 47.9892661, 10.1749321 47.9892883, 10.1753237 47.9893232)",,,
23165451,,Strigelstraße,residential,,False,False,47.522,"LINESTRING (10.1774884 47.9900559, 10.1774702 47.9904831)",,,
23165451,,Strigelstraße,residential,,False,True,65.303,"LINESTRING (10.1774884 47.9900559, 10.1775365 47.9894695)",,,
27549355,,Zinggstraße,residential,,False,True,153.995,"LINESTRING (10.1774884 47.9900559, 10.1754312 47.9899063)",,,
23165451,,Strigelstraße,residential,,False,False,65.303,"LINESTRING (10.1775365 47.9894695, 10.1774884 47.9900559)",,,
248087807,,Illerstraße,residential,,False,False,97.83999999999999,"LINESTRING (10.1775365 47.9894695, 10.1783956 47.9895298, 10.1784983 47.9895366, 10.1786139 47.9895447, 10.1786676 47.9895475, 10.1787236 47.9895485, 10.178781 47.9895455, 10.178844 47.9895379)",,,
248087807,,Illerstraße,residential,,False,True,95.96300000000001,"LINESTRING (10.1775365 47.9894695, 10.1764506 47.9893957, 10.1762535 47.989383)",,,
144732735,2,Rennweg,tertiary,,False,False,147.60099999999997,"LINESTRING (10.181937 47.9886126, 10.1822514 47.9886645, 10.1823431 47.9886797, 10.1828371 47.9887615, 10.1830608 47.9888061, 10.1833166 47.9888611, 10.1834964 47.9888983, 10.1836534 47.9889244, 10.1837619 47.9889138, 10.1838498 47.9888907)",,,
144732735,2,Rennweg,tertiary,,False,True,45.793,"LINESTRING (10.181937 47.9886126, 10.1817781 47.9885874, 10.1816347 47.988563, 10.1815431 47.9885489, 10.1815028 47.9885489, 10.1814576 47.988549, 10.1813957 47.9885567, 10.1813368 47.9885688)",,,
144732736,,Rennweg,residential,,False,False,131.669,"LINESTRING (10.181937 47.9886126, 10.1820606 47.9882484, 10.1820863 47.9881715, 10.1821191 47.9881154, 10.1821699 47.9880636, 10.1822241 47.9880486, 10.1822854 47.9880478, 10.182438 47.9880758, 10.1825688 47.9881069, 10.1830349 47.9882162)",6,,
28702498,,Tummelplatzweg,residential,50,False,False,102.491,"LINESTRING (10.1820373 47.9910298, 10.1820794 47.99099, 10.182258 47.9908215, 10.1828412 47.9902814)",,,
378561096,,Saarlandstraße,unclassified,,False,True,102.41699999999999,"LINESTRING (10.1820373 47.9910298, 10.1818099 47.9909221, 10.181541 47.9907923, 10.18139 47.9907097, 10.1813035 47.9906494, 10.1812311 47.9905898, 10.1811687 47.9905174, 10.1811199 47.9904557, 10.1810692 47.9903963)",,,
28702498,,Tummelplatzweg,residential,50,False,True,35.423,"LINESTRING (10.1831277 47.990027, 10.1828412 47.9902814)",,,
28702498,,Tummelplatzweg,residential,50,False,False,57.842,"LINESTRING (10.1831277 47.990027, 10.1832564 47.9899127, 10.1833588 47.989817, 10.1834832 47.9896954, 10.1835755 47.989602)",,,
28716995,,Spinnereiweg,living_street,,False,False,176.095,"LINESTRING (10.1831277 47.990027, 10.1826595 47.9898184, 10.1825211 47.9897754, 10.1824599 47.989762, 10.1823899 47.9897503, 10.182219 47.9897444, 10.1820148 47.9897427, 10.1816648 47.9897286, 10.1813344 47.9897083, 10.1809576 47.9896912, 10.1808785 47.9896876)",5,,
28716995,,Spinnereiweg,living_street,,False,True,176.095,"LINESTRING (10.1808785 47.9896876, 10.1809576 47.9896912, 10.1813344 47.9897083, 10.1816648 47.9897286, 10.1820148 47.9897427, 10.182219 47.9897444, 10.1823899 47.9897503, 10.1824599 47.989762, 10.1825211 47.9897754, 10.1826595 47.9898184, 10.1831277 47.990027)",5,,
378561096,,Saarlandstraße,unclassified,,False,False,80.251,"LINESTRING (10.1808785 47.9896876, 10.1808913 47.9898017, 10.1809101 47.9898943, 10.1809363 47.9899943, 10.1809614 47.9900906, 10.1810043 47.9902212, 10.1810332 47.9903249, 10.1810692 47.9903963)",,,
378561096,,Saarlandstraße,unclassified,,False,True,43.768,"LINESTRING (10.1808785 47.9896876, 10.1808798 47.9895087, 10.1808662 47.9894049, 10.180845 47.9893675, 10.1807995 47.9893039)",,,
"[19904494, 27004134]",,"['Schererstraße', 'Zeppelinstraße']","['residential', 'living_street']",,False,"[False, True]",148.307,"LINESTRING (10.1757106 47.988153, 10.1759027 47.988183, 10.1760859 47.9882168, 10.1761587 47.9881454, 10.1762292 47.9880772, 10.1762857 47.9879893, 10.1763232 47.9879043, 10.1763565 47.9878249, 10.1763982 47.987719, 10.1764216 47.9876416, 10.1764382 47.9875867, 10.1764544 47.9875239, 10.1764814 47.9874654, 10.1765129 47.9874189, 10.1765626 47.9873804, 10.1766426 47.9873487, 10.1767844 47.9873043)","['7', '6']",,
