osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,ref,junction
154592560,False,Mittelstraße,residential,50,True,192.864,"LINESTRING (14.7108495 51.9540428, 14.7108225 51.9539991, 14.7107864 51.9539403, 14.7107591 51.9538717, 14.7108676 51.9536469, 14.7109222 51.9535266, 14.7109555 51.9534546, 14.7109797 51.9534022, 14.7110857 51.953178, 14.7111315 51.9530812, 14.7111463 51.9530508, 14.7111993 51.9529377, 14.7112205 51.9528922, 14.7112398 51.9528537, 14.7113346 51.9526609, 14.7114489 51.9524285, 14.7114712 51.9523808)",,,,
271040437,False,Cottbuser Straße,tertiary,50,False,57.837999999999994,"LINESTRING (14.7108495 51.9540428, 14.7109326 51.9540339, 14.7109985 51.9540326, 14.7110439 51.9540351, 14.7110867 51.9540413, 14.7111464 51.954056, 14.7113077 51.9541129, 14.7116023 51.9542339)",2,,,
"[734128193, 271040437]",False,Cottbuser Straße,tertiary,50,True,128.88500000000002,"LINESTRING (14.7108495 51.9540428, 14.7104097 51.9541566, 14.7099021 51.954326, 14.7093472 51.9545549, 14.7092031 51.954596)",2,,,
179494871,True,Berliner Straße,tertiary,,False,22.159,"LINESTRING (14.7120227 51.9541861, 14.7120951 51.9541425, 14.7121395 51.9541158, 14.7122541 51.9540469)",1,,,
1068910936,True,Berliner Straße,tertiary,,False,9.118,"LINESTRING (14.7120227 51.9541861, 14.7120653 51.9541937, 14.7121035 51.9542076, 14.7121349 51.9542269)",1,,,roundabout
733495469,True,Berliner Straße,tertiary,,False,19.803,"LINESTRING (14.7121349 51.9542269, 14.7121623 51.9542582, 14.7121718 51.9542934, 14.7121624 51.9543285, 14.712135 51.9543599, 14.7120926 51.9543841)",1,,,roundabout
1068910937,True,Berliner Straße,tertiary,,False,14.743,"LINESTRING (14.7118409 51.9542414, 14.7118736 51.9542151, 14.7119176 51.954196, 14.7119689 51.9541861, 14.7120227 51.9541861)",1,,,roundabout
1068910932,True,Berliner Straße,tertiary,,False,1.978,"LINESTRING (14.7118268 51.9543246, 14.7118208 51.9543072)",1,,,roundabout
"[734128193, 271040437]",False,Cottbuser Straße,tertiary,50,False,128.885,"LINESTRING (14.7092031 51.954596, 14.7093472 51.9545549, 14.7099021 51.954326, 14.7104097 51.9541566, 14.7108495 51.9540428)",2,,,
147098507,False,Frankfurter Straße,living_street,,True,160.882,"LINESTRING (14.7206818 51.9517812, 14.7205758 51.951729, 14.7204931 51.9517029, 14.720061 51.951618, 14.719632 51.9515336, 14.7195163 51.9515109, 14.7184666 51.9513217)",,,,
179506108,True,Alte Poststraße,residential,30,False,38.294000000000004,"LINESTRING (14.7206818 51.9517812, 14.7206519 51.9518449, 14.720537 51.9521138)",,,,
179494873,True,Cottbuser Straße,tertiary,,False,16.372,"LINESTRING (14.7116023 51.9542339, 14.7118409 51.9542414)",1,,,
271040437,False,Cottbuser Straße,tertiary,50,True,57.838,"LINESTRING (14.7116023 51.9542339, 14.7113077 51.9541129, 14.7111464 51.954056, 14.7110867 51.9540413, 14.7110439 51.9540351, 14.7109985 51.9540326, 14.7109326 51.9540339, 14.7108495 51.9540428)",2,,,
179494874,True,Cottbuser Straße,tertiary,,False,17.156,"LINESTRING (14.7118208 51.9543072, 14.711708 51.9542792, 14.7116023 51.9542339)",1,,,
1068910931,True,Berliner Straße,tertiary,,False,7.538,"LINESTRING (14.7118208 51.9543072, 14.7118224 51.9542733, 14.7118409 51.9542414)",1,,,roundabout
179494870,True,Berliner Straße,residential,,False,16.895,"LINESTRING (14.7118805 51.9543757, 14.7116482 51.9544266)",1,,,
1068910933,True,Berliner Straße,tertiary,,False,6.839,"LINESTRING (14.7118805 51.9543757, 14.7118477 51.9543525, 14.7118268 51.9543246)",1,,,roundabout
179494878,True,Uferstraße,residential,,False,16.962,"LINESTRING (14.7120926 51.9543841, 14.7120133 51.9545286)",1,,,
1068910935,True,Berliner Straße,tertiary,,False,6.884,"LINESTRING (14.7120926 51.9543841, 14.712063 51.9543938, 14.712031 51.9543998, 14.7119977 51.954402)",1,,,roundabout
1068910934,True,Berliner Straße,tertiary,,False,8.725999999999999,"LINESTRING (14.7119977 51.954402, 14.7119621 51.9544001, 14.7119278 51.9543937, 14.711903 51.9543858, 14.7118805 51.9543757)",1,,,roundabout
179494869,True,Berliner Straße,residential,,False,16.686,"LINESTRING (14.7116482 51.9544266, 14.7118268 51.9543246)",1,,,
179494879,True,Uferstraße,residential,,False,14.118,"LINESTRING (14.7120133 51.9545286, 14.7119977 51.954402)",1,,,
702102673,True,Gubiner Straße,secondary,50,False,26.619999999999997,"LINESTRING (14.7143113 51.9495907, 14.7141304 51.9496283, 14.7139821 51.9497087)",1,,,
"[135776624, 117458026, 702102674, 117457998]",False,Gubiner Straße,secondary,50,False,266.49199999999996,"LINESTRING (14.7143113 51.9495907, 14.7144981 51.9495976, 14.7146952 51.9496376, 14.7148618 51.9496791, 14.7149873 51.9497037, 14.715113 51.9497212, 14.7152564 51.9497247, 14.7154019 51.9497231, 14.7155177 51.9497184, 14.7161119 51.9496408, 14.7166605 51.9495788, 14.7170185 51.9495357, 14.7178017 51.9494338, 14.7179707 51.9494265, 14.7181171 51.9494423)","['2', '1']",yes,,
1068910941,True,,secondary,50,False,2.299,"LINESTRING (14.7139016 51.9496369, 14.7139301 51.9496478)",1,,,roundabout
"[191547650, 191547652, 1018648837]",False,Bolesława Chrobrego,residential,30,False,185.22299999999998,"LINESTRING (14.7222747 51.9534764, 14.7222668 51.9533972, 14.7222483 51.9532315, 14.7222282 51.9530399, 14.7222171 51.9529356, 14.7221247 51.9527574, 14.7220763 51.9525954, 14.7220545 51.9524354, 14.722034 51.9521354, 14.7220306 51.9520852, 14.7220203 51.951934, 14.7220179 51.9518992, 14.7220325 51.951825)",2,,,
496416323,True,Bolesława Chrobrego,residential,50,False,15.936,"LINESTRING (14.7222747 51.9534764, 14.7223021 51.9535047, 14.7223322 51.9535418, 14.7223652 51.953577, 14.7223877 51.9536016)",,,,
496416322,True,,residential,,False,6.039999999999999,"LINESTRING (14.7222109 51.9537096, 14.722203 51.9536829, 14.7222093 51.953656)",,,,roundabout
496416322,True,,residential,,False,12.699000000000002,"LINESTRING (14.7224751 51.9536629, 14.7224774 51.9536914, 14.7224642 51.9537188, 14.7224371 51.9537419, 14.722399 51.9537582)",,,,roundabout
496416328,True,Franklina Delano Roosevelta,residential,,False,16.953000000000003,"LINESTRING (14.7224751 51.9536629, 14.7225314 51.9537129, 14.7225699 51.9537472, 14.7226185 51.9537871)",,,,
496416322,True,,residential,,False,9.423,"LINESTRING (14.7223877 51.9536016, 14.7224276 51.9536155, 14.7224578 51.9536367, 14.7224751 51.9536629)",,,,roundabout
496416322,True,,residential,,False,3.171,"LINESTRING (14.722399 51.9537582, 14.7223544 51.9537658)",,,,roundabout
496416322,True,,residential,,False,12.5,"LINESTRING (14.7223544 51.9537658, 14.7223089 51.9537639, 14.7222669 51.953753, 14.722233 51.9537342, 14.7222109 51.9537096)",,,,roundabout
496416326,True,Piastowska,residential,50,False,14.232,"LINESTRING (14.7223544 51.9537658, 14.7222874 51.9537937, 14.7222603 51.9538158, 14.7222305 51.9538628)",,,,
496416322,True,,residential,,False,15.184000000000001,"LINESTRING (14.7222093 51.953656, 14.7222291 51.9536316, 14.7222605 51.9536123, 14.7223003 51.9536002, 14.7223442 51.9535965, 14.7223877 51.9536016)",,,,roundabout
496416325,True,Bolesława Chrobrego,residential,50,False,20.634,"LINESTRING (14.7222093 51.953656, 14.7222558 51.9535798, 14.7222674 51.9535371, 14.7222747 51.9534764)",,,,
496416329,True,Franklina Delano Roosevelta,residential,,False,15.579999999999998,"LINESTRING (14.7226185 51.9537871, 14.7225344 51.9537817, 14.722469 51.9537782, 14.722399 51.9537582)",,,,
755635844,False,Gubiner Straße,secondary,10,True,4.329,"LINESTRING (14.7196104 51.9503805, 14.7196459 51.9504127)",,,,
"[1231660714, 135776623]",True,Gubiner Straße,secondary,50,False,91.147,"LINESTRING (14.7196104 51.9503805, 14.719544 51.9503616, 14.7194904 51.9503215, 14.7192885 51.9501706, 14.7192003 51.9501269, 14.7191177 51.9500924, 14.7190112 51.9500742, 14.7188865 51.9500734, 14.7187099 51.9500777, 14.7185992 51.9500656, 14.7184993 51.9500271)",1,,,
906886959,False,Straupitzstraße,residential,,False,79.599,"LINESTRING (14.7103347 51.9505431, 14.7104907 51.9505604, 14.7114779 51.9506695)",,,,
