osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes,width
25996319,Hinterm Kirchhof,residential,False,False,122.70999999999998,"LINESTRING (11.1945946 54.4354474, 11.1942882 54.4359015, 11.194255 54.4360587, 11.1942501 54.4360821, 11.19422 54.4362247, 11.1942469 54.4365144)",,,,,
28151028,Blieschendorfer Weg,tertiary,False,False,77.988,"LINESTRING (11.1945946 54.4354474, 11.1943262 54.4352686, 11.194058 54.4351251, 11.1936879 54.434994)",K 43,50,,,
"[34303355, 294126211]",Priesterstraße,tertiary,False,False,172.73899999999998,"LINESTRING (11.1945946 54.4354474, 11.1948305 54.4355931, 11.1949914 54.4356617, 11.1951631 54.4356991, 11.1953723 54.4357023, 11.1956941 54.4356243, 11.1959463 54.4355525, 11.1961662 54.4355369, 11.1964023 54.4355556, 11.1968249 54.4356658, 11.1969799 54.4357217)",K 43,50,,3,
1136529713,Niendorfer Weg,tertiary,True,False,13.305,"LINESTRING (11.1985178 54.4407915, 11.1984687 54.4409077)",K 49,50,,1,
1136529714,Niendorfer Straße,secondary,True,False,20.11,"LINESTRING (11.1985178 54.4407915, 11.1984969 54.4408037, 11.1984707 54.4408101, 11.1984313 54.4408152, 11.1983898 54.4408121, 11.1983472 54.4408002, 11.1982478 54.4407576)",L 209,30,,2,
104265174,Frederick-Schumacher-Straße,residential,False,False,132.524,"LINESTRING (11.2015023 54.4369895, 11.2014889 54.4367024, 11.2014101 54.43645, 11.2012529 54.4361343, 11.201047 54.4358382)",,50,,,
104265174,Frederick-Schumacher-Straße,residential,False,True,158.59300000000002,"LINESTRING (11.2015023 54.4369895, 11.2014719 54.4374234, 11.2014406 54.4374637, 11.2013926 54.4374962, 11.201277 54.4375152, 11.2011617 54.4375245, 11.2008806 54.4375292, 11.2006209 54.4375289, 11.2003793 54.4375286, 11.2001263 54.4375282, 11.1998425 54.4375239)",,50,,,
143520528,Reeperbahn,residential,False,True,115.646,"LINESTRING (11.2015023 54.4369895, 11.201588 54.4369883, 11.20329 54.4369643)",,30,,,
143520528,Reeperbahn,residential,False,False,115.646,"LINESTRING (11.20329 54.4369643, 11.201588 54.4369883, 11.2015023 54.4369895)",,30,,,
"[143520528, 143520529, 51230317]",Reeperbahn,residential,False,True,156.332,"LINESTRING (11.20329 54.4369643, 11.2034683 54.4369618, 11.2034733 54.4376559, 11.2045188 54.4376484)",,30,,,
295694455,,residential,False,False,61.518,"LINESTRING (11.20329 54.4369643, 11.2032817 54.4366977, 11.2033193 54.4366087, 11.2034882 54.4364403)",,,,,
295694455,,residential,False,True,61.518,"LINESTRING (11.2034882 54.4364403, 11.2033193 54.4366087, 11.2032817 54.4366977, 11.20329 54.4369643)",,,,,
473961733,,residential,False,False,4.422,"LINESTRING (11.1974682 54.4417512, 11.1974163 54.4417771)",,,,,
28078088,Kaestnerstraße,residential,False,True,218.387,"LINESTRING (11.1974682 54.4417512, 11.1972836 54.4413417, 11.1971944 54.441261, 11.1969754 54.441243, 11.1959269 54.441367, 11.1947576 54.4415052)",,,,,
"[1097438016, 28078089]",,residential,False,True,68.49199999999999,"LINESTRING (11.1974682 54.4417512, 11.1976472 54.4417144, 11.1978042 54.4417036, 11.1985105 54.4416549)",,,,,
173088958,Bürgermeister-Lafrenz-Straße,residential,False,False,61.972,"LINESTRING (11.2008391 54.443031, 11.1998837 54.4429869)",,30,,,
421143004,Bürgermeister-Feilke-Straße,residential,False,False,80.466,"LINESTRING (11.2008391 54.443031, 11.200769 54.4437535)",,,,,
173088958,Bürgermeister-Lafrenz-Straße,residential,False,True,70.78399999999999,"LINESTRING (11.2008391 54.443031, 11.2013046 54.4430444, 11.2019312 54.4430736)",,30,,,
173088958,Bürgermeister-Lafrenz-Straße,residential,False,False,70.78399999999999,"LINESTRING (11.2019312 54.4430736, 11.2013046 54.4430444, 11.2008391 54.443031)",,30,,,
421143005,Bürgermeister-Feilke-Straße,residential,False,True,146.517,"LINESTRING (11.2019312 54.4430736, 11.2018563 54.4437576, 11.200769 54.4437535)",,,,,
421143005,Bürgermeister-Feilke-Straße,residential,False,False,49.774,"LINESTRING (11.1999993 54.4437468, 11.200769 54.4437535)",,,,,
421143004,Bürgermeister-Feilke-Straße,residential,False,True,80.466,"LINESTRING (11.200769 54.4437535, 11.2008391 54.443031)",,,,,
421143005,Bürgermeister-Feilke-Straße,residential,False,True,49.774,"LINESTRING (11.200769 54.4437535, 11.1999993 54.4437468)",,,,,
421143005,Bürgermeister-Feilke-Straße,residential,False,False,146.517,"LINESTRING (11.200769 54.4437535, 11.2018563 54.4437576, 11.2019312 54.4430736)",,,,,
967055031,Weidenweg,residential,False,False,30.37,"LINESTRING (11.1894706 54.4360156, 11.1895948 54.4357522)",,,,,
154005107,Am Markt,secondary,True,False,22.874,"LINESTRING (11.1964323 54.4401795, 11.1965408 54.4401621, 11.1965926 54.4401451, 11.196644 54.4401205, 11.196679 54.4400949, 11.1967089 54.4400654)",L 209,50,,1,
"[107117026, 1136529710]",Bahnhofstraße,secondary,False,True,227.24099999999999,"LINESTRING (11.1964323 54.4401795, 11.1963626 54.440186, 11.1958016 54.4402393, 11.1954713 54.4402808, 11.1953413 54.440299, 11.1952216 54.4403187, 11.1949415 54.4403749, 11.1945888 54.4404581, 11.1942665 54.4405503, 11.1931809 54.4409023)",L 209,50,,,
1145100847,Am Markt,secondary,True,False,149.327,"LINESTRING (11.1967089 54.4400654, 11.1967945 54.4399541, 11.1968985 54.4398221, 11.1974191 54.4391278, 11.1974341 54.4391071, 11.1975991 54.4388272)",L 209,50,,1,
1136529713,Niendorfer Weg,tertiary,True,False,23.490000000000002,"LINESTRING (11.1984687 54.4409077, 11.1984451 54.4409636, 11.1984259 54.4410286, 11.1984109 54.4411159)",K 49,50,,1,
235944378,,tertiary_link,True,False,10.581,"LINESTRING (11.1983696 54.4409762, 11.198382 54.440951, 11.1984064 54.4409293, 11.1984332 54.4409151, 11.1984687 54.4409077)",,,,1,
1136529712,Niendorfer Weg,tertiary,True,False,25.767000000000003,"LINESTRING (11.1983696 54.4409762, 11.1983555 54.4409286, 11.1983338 54.4408723, 11.1983109 54.4408284, 11.1982854 54.4407953, 11.1982478 54.4407576)",K 49,50,,1,
5079184,Niendorfer Weg,tertiary,False,False,60.279,"LINESTRING (11.1984109 54.4411159, 11.1985105 54.4416549)",K 49,50,,,
1136529712,Niendorfer Weg,tertiary,True,False,15.762,"LINESTRING (11.1984109 54.4411159, 11.1983696 54.4409762)",K 49,50,,1,
