osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,lanes,ref,width
380238350,Töpferstraße,residential,False,True,66.392,"LINESTRING (11.9489332 52.9574096, 11.9489644 52.957602, 11.9490048 52.9578498, 11.9490171 52.9579445, 11.9490046 52.9580038)",50,,,,
22954360,Akazienstraße,residential,False,True,26.305,"LINESTRING (11.9521994 52.9568865, 11.9518999 52.9570395)",,,,,
23186504,Grüner Weg,residential,False,True,124.088,"LINESTRING (11.943149 52.9578452, 11.9449447 52.957571)",,,,,
96055011,Plattenburger Straße,residential,False,True,34.785,"LINESTRING (11.9482625 52.9550779, 11.9487762 52.9550322)",,,,,
380238348,Töpferstraße,secondary,False,False,8.962,"LINESTRING (11.9482625 52.9550779, 11.9482219 52.9550011)",50,,,L 10,
22954333,Töpferstraße,secondary,False,True,241.74200000000002,"LINESTRING (11.9482625 52.9550779, 11.9483035 52.9551554, 11.9484603 52.9556454, 11.9484958 52.9560356, 11.9484834 52.9562307, 11.9484953 52.9563896, 11.9485714 52.9565947, 11.9489098 52.9571997)",50,,,L 10,
341018159,Am Brink,residential,False,True,135.536,"LINESTRING (11.9519504 52.9537011, 11.9520327 52.9542803, 11.9518241 52.9543309, 11.9511165 52.9545962)",,,,,
110187729,Eichenweg,residential,False,True,27.765,"LINESTRING (11.9518719 52.9551905, 11.9516719 52.9549718)",,,,,
110187729,Eichenweg,residential,False,False,62.596000000000004,"LINESTRING (11.9518719 52.9551905, 11.9520894 52.9554284, 11.9522771 52.9556969)",,,,,
"[1019589707, 1019589708]",Akazienring,residential,False,False,64.84299999999999,"LINESTRING (11.9505682 52.9566446, 11.9504868 52.9565049, 11.950495 52.956473, 11.9505641 52.956451, 11.9506494 52.9564412, 11.9506982 52.9564632, 11.9507673 52.9565636, 11.9507429 52.9566077, 11.9505682 52.9566446)",,,,,
"[1019589707, 1019589708]",Akazienring,residential,False,True,64.84299999999999,"LINESTRING (11.9505682 52.9566446, 11.9507429 52.9566077, 11.9507673 52.9565636, 11.9506982 52.9564632, 11.9506494 52.9564412, 11.9505641 52.956451, 11.950495 52.956473, 11.9504868 52.9565049, 11.9505682 52.9566446)",,,,,
1019589707,Akazienring,residential,False,True,123.045,"LINESTRING (11.9505682 52.9566446, 11.9507308 52.9569237, 11.9507877 52.9569653, 11.950869 52.9569653, 11.9512877 52.9568575, 11.9513934 52.9568379, 11.9514747 52.9568575, 11.9518999 52.9570395)",,,,,
