osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref,bridge,lanes,tunnel,access
"[167796920, 33132979, 33132981]",Mauergasse,residential,30,5.25,False,True,86.586,"LINESTRING (9.7853858 48.4137449, 9.7853968 48.4137955, 9.7854187 48.4138335, 9.7854734 48.4138728, 9.7855273 48.4138896, 9.7855984 48.4139003, 9.7856928 48.4139028, 9.7858742 48.4138953, 9.7859869 48.4138854, 9.7862465 48.4138613, 9.7863436 48.413857, 9.7864158 48.413861)",,yes,,,
167667693,Mauergasse,residential,30,5,False,True,92.035,"LINESTRING (9.7853858 48.4137449, 9.7845052 48.4138167, 9.784155 48.4138714)",,,,,
"[1267893114, 167667682]","['Mauergasse', 'Aachgasse']",residential,30,,False,False,65.628,"LINESTRING (9.7853858 48.4137449, 9.7854093 48.4136795, 9.7854413 48.4136316, 9.7855273 48.4135795, 9.7856291 48.4135471, 9.7857244 48.4135255, 9.7858125 48.4135018, 9.7858492 48.4134721, 9.7858648 48.4134432, 9.7858636 48.4133239)",,,,,
167678326,Äußerer Krautgartenweg,residential,30,,False,False,72.875,"LINESTRING (9.7901768 48.4081849, 9.7910562 48.407887)",,,,,
198062676,Klosterhof,living_street,,,False,True,101.043,"LINESTRING (9.7857084 48.4155648, 9.7854801 48.415323, 9.7853255 48.4150644, 9.7852251 48.4149135, 9.7850815 48.4147606)",,,,,
690980715,Klosterhof,living_street,,3.6,False,False,13.361,"LINESTRING (9.785209 48.4146753, 9.7850815 48.4147606)",,,,,
25530594,Klosterhof,living_street,,4,False,True,58.774,"LINESTRING (9.785209 48.4146753, 9.7851989 48.4145617, 9.7851868 48.414312, 9.785192 48.4141471)",,,,,
"[28164025, 162567862, 162567863]",Klosterhof,"['living_street', 'residential']",,,False,True,124.694,"LINESTRING (9.785209 48.4146753, 9.7854548 48.4146732, 9.7855618 48.4146694, 9.7856321 48.4146632, 9.7857319 48.4146403, 9.7859577 48.4145161, 9.7863022 48.4143244, 9.7863858 48.4142937, 9.7864704 48.4142819, 9.7867039 48.4142629)",,yes,,,
"[208043766, 208043767]",Karlstraße,residential,50,,False,True,62.097,"LINESTRING (9.7861479 48.4096253, 9.7860869 48.4096916, 9.7859581 48.4098318, 9.7858555 48.4099484, 9.7857805 48.4100465, 9.7857394 48.4101126)",,yes,2,,
395942458,Ulmer Straße,residential,30,,False,True,35.712,"LINESTRING (9.7861479 48.4096253, 9.7862303 48.4096508, 9.7863414 48.4096633, 9.7866216 48.4096658)",,,,,
"[684339419, 865586212]",Karlstraße,residential,50,,False,False,92.579,"LINESTRING (9.7861479 48.4096253, 9.78619 48.4095795, 9.7866106 48.4091219, 9.7866992 48.4090231, 9.7868017 48.4089148)",,,2,,
78188972,Bergstraße,residential,30,,True,False,86.159,"LINESTRING (9.7824764 48.4113974, 9.7826537 48.4111767, 9.7827503 48.4110473, 9.7828339 48.4109687, 9.7829798 48.4108879, 9.7831759 48.4107984)",,,,,
222608064,Bergstraße,residential,30,,False,True,107.724,"LINESTRING (9.7824764 48.4113974, 9.7824819 48.4111601, 9.7824858 48.4109904, 9.7824864 48.4109553, 9.7824887 48.4108183, 9.7824952 48.4104287)",,,,,
222608064,Bergstraße,residential,30,,False,False,107.724,"LINESTRING (9.7824952 48.4104287, 9.7824887 48.4108183, 9.7824864 48.4109553, 9.7824858 48.4109904, 9.7824819 48.4111601, 9.7824764 48.4113974)",,,,,
602535209,Weilerstraße,residential,30,,False,False,58.784,"LINESTRING (9.7844439 48.4095322, 9.7836934 48.4093553)",,,,,
26179237,Weilerstraße,residential,30,,False,False,245.58999999999997,"LINESTRING (9.7844439 48.4095322, 9.784507 48.4094098, 9.784606 48.4092079, 9.7846816 48.4090112, 9.7847637 48.4088504, 9.785011 48.4085797, 9.7851348 48.4084648, 9.7853598 48.4082662, 9.7854509 48.4081919, 9.785754 48.407958, 9.7859284 48.4078119, 9.7861127 48.4076574)",,,,,
26179237,Weilerstraße,residential,30,,False,True,52.97,"LINESTRING (9.7844439 48.4095322, 9.7844002 48.409617, 9.7842267 48.4099862)",,,,,
602535209,Weilerstraße,residential,30,,False,True,58.784,"LINESTRING (9.7836934 48.4093553, 9.7844439 48.4095322)",,,,,
739085021,Bergstraße,residential,30,,False,True,70.801,"LINESTRING (9.7814074 48.412604, 9.7812538 48.4127455, 9.7811574 48.4128014, 9.7810504 48.4128635, 9.7810036 48.4129288, 9.7809886 48.4129497, 9.7809643 48.4130632, 9.7809489 48.4131354)",,,,,
"[78188972, 1135932356, 1135932357]",Bergstraße,residential,30,,True,False,156.151,"LINESTRING (9.7814074 48.412604, 9.7819264 48.412126, 9.7821324 48.4118516, 9.7821919 48.4117706, 9.7823356 48.4115943, 9.7824764 48.4113974)",,,,,
25530396,Hirschgasse,living_street,,,False,False,17.504,"LINESTRING (9.786173 48.4128208, 9.7859399 48.4128498)",,,,,
693145374,Auf dem Graben,residential,30,,False,False,66.85799999999999,"LINESTRING (9.786173 48.4128208, 9.7861604 48.412782, 9.7860153 48.4123364, 9.7859838 48.4122328)",,,,,
"[684339416, 739085034, 693145374, 865717543]",Auf dem Graben,residential,30,,False,True,117.062,"LINESTRING (9.786173 48.4128208, 9.7861831 48.4128609, 9.7861976 48.4129186, 9.7863311 48.4134485, 9.7863413 48.4134927, 9.7863717 48.413625, 9.7864096 48.4138269, 9.7864158 48.413861)",,,,,
"[395944289, 26997730]",Kirchhofweg,residential,"['50', '30']",,False,True,98.476,"LINESTRING (9.7869807 48.4104363, 9.7869044 48.4104223, 9.7868571 48.41041, 9.7866333 48.4103519, 9.7863063 48.4102671, 9.7858289 48.410137, 9.7857394 48.4101126)",,yes,,,
26179237,Weilerstraße,residential,30,,False,True,245.59000000000003,"LINESTRING (9.7861127 48.4076574, 9.7859284 48.4078119, 9.785754 48.407958, 9.7854509 48.4081919, 9.7853598 48.4082662, 9.7851348 48.4084648, 9.785011 48.4085797, 9.7847637 48.4088504, 9.7846816 48.4090112, 9.784606 48.4092079, 9.784507 48.4094098, 9.7844439 48.4095322)",,,,,
28429359,Schillerstraße,residential,30,,False,False,114.779,"LINESTRING (9.7861127 48.4076574, 9.7868857 48.4079636, 9.7874493 48.4081849)",,,,,
