osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,bridge,tunnel
144964646,,Moritzbergstraße,living_street,,False,True,83.373,,"LINESTRING (11.2460989 49.4834397, 11.2458985 49.4835699, 11.2457819 49.4836457, 11.2455123 49.4838219, 11.2452844 49.4839709)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,False,32.602000000000004,,"LINESTRING (11.2413789 49.4826853, 11.2415935 49.4827472, 11.2417919 49.4828035)",,,
369734260,,Luitpoldplatz,living_street,,False,True,79.579,,"LINESTRING (11.2413789 49.4826853, 11.2415142 49.4824897, 11.2416508 49.4822912, 11.241847 49.4823457, 11.242053 49.4824019)",,,
144964655,,,living_street,,False,False,40.446,,"LINESTRING (11.242053 49.4824019, 11.2422667 49.4820657)",,,
369734260,,Luitpoldplatz,living_street,,False,False,79.579,,"LINESTRING (11.242053 49.4824019, 11.241847 49.4823457, 11.2416508 49.4822912, 11.2415142 49.4824897, 11.2413789 49.4826853)",,,
369734260,,Luitpoldplatz,living_street,,False,True,48.516,,"LINESTRING (11.242053 49.4824019, 11.2419303 49.4826132, 11.2417919 49.4828035)",,,
144964651,,Am Bahndamm,living_street,,False,True,16.303,,"LINESTRING (11.2412531 49.4819339, 11.2413393 49.4817984)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,False,49.523,,"LINESTRING (11.2424407 49.4829897, 11.2430586 49.4831826)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,True,51.239,,"LINESTRING (11.2424407 49.4829897, 11.2417919 49.4828035)",,,
144964645,,Konrad-Zimmermann-Straße,living_street,,False,False,84.483,,"LINESTRING (11.2424407 49.4829897, 11.2429008 49.4822912)",,,
29599795,,Kronenstraße,living_street,,False,True,50.249,,"LINESTRING (11.2429008 49.4822912, 11.2435141 49.4825044)",,,
144964645,,Konrad-Zimmermann-Straße,living_street,,False,True,84.483,,"LINESTRING (11.2429008 49.4822912, 11.2424407 49.4829897)",,,
29599795,,Kronenstraße,living_street,,False,False,53.11200000000001,,"LINESTRING (11.2429008 49.4822912, 11.2426368 49.4822079, 11.2423045 49.4821084, 11.2422667 49.4820657)",,,
144964655,,,living_street,,False,True,41.097,,"LINESTRING (11.242502 49.4817292, 11.2422667 49.4820657)",,,
1054827567,,Tannenstraße,residential,30,False,False,24.282,,"LINESTRING (11.2498174 49.4889681, 11.2495423 49.4888426)",,,
362486348,,Tannenstraße,residential,30,False,False,55.388,,"LINESTRING (11.2498174 49.4889681, 11.2499 49.4889391, 11.2500668 49.488901, 11.2502323 49.488998, 11.2503008 49.4891698)",,,
1054827567,,Tannenstraße,residential,30,False,True,41.504999999999995,,"LINESTRING (11.2498174 49.4889681, 11.250047 49.4890674, 11.2503008 49.4891698)",,,
1054827567,,Tannenstraße,residential,30,False,True,6.124,,"LINESTRING (11.2503008 49.4891698, 11.2503429 49.4892176)",,,
362486348,,Tannenstraße,residential,30,False,True,55.388000000000005,,"LINESTRING (11.2503008 49.4891698, 11.2502323 49.488998, 11.2500668 49.488901, 11.2499 49.4889391, 11.2498174 49.4889681)",,,
1054827567,,Tannenstraße,residential,30,False,False,41.504999999999995,,"LINESTRING (11.2503008 49.4891698, 11.250047 49.4890674, 11.2498174 49.4889681)",,,
29376703,,Tannenstraße,residential,30,False,False,32.628,,"LINESTRING (11.2507342 49.4893641, 11.2505842 49.4893048, 11.2503429 49.4892176)",6,,
29376704,,Tannenstraße,residential,30,False,False,66.65299999999999,,"LINESTRING (11.2507342 49.4893641, 11.250946 49.4889671, 11.2510111 49.4887929)",6,,
1054827567,,Tannenstraße,residential,30,False,False,6.124,,"LINESTRING (11.2503429 49.4892176, 11.2503008 49.4891698)",,,
29376703,,Tannenstraße,residential,30,False,True,32.628,,"LINESTRING (11.2503429 49.4892176, 11.2505842 49.4893048, 11.2507342 49.4893641)",6,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,False,51.239,,"LINESTRING (11.2417919 49.4828035, 11.2424407 49.4829897)",,,
369734260,,Luitpoldplatz,living_street,,False,True,46.222,,"LINESTRING (11.2417919 49.4828035, 11.2415315 49.4831832)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,True,32.602000000000004,,"LINESTRING (11.2417919 49.4828035, 11.2415935 49.4827472, 11.2413789 49.4826853)",,,
369734260,,Luitpoldplatz,living_street,,False,False,48.516,,"LINESTRING (11.2417919 49.4828035, 11.2419303 49.4826132, 11.242053 49.4824019)",,,
38159905,,Querstraße,residential,30,False,True,40.129,,"LINESTRING (11.2411797 49.4809889, 11.2412578 49.4808517, 11.2412804 49.4806376)",,,
144872947,,Blechhaidstraße,residential,30,False,False,59.146,,"LINESTRING (11.2411797 49.4809889, 11.2412561 49.4810751, 11.2418802 49.4812254)",,,
144872953,,Frankenstraße,residential,30,False,False,60.948,,"LINESTRING (11.2425252 49.4808721, 11.2418802 49.4812254)",,,
144872953,,Frankenstraße,residential,30,False,True,55.891,,"LINESTRING (11.2425252 49.4808721, 11.2430999 49.4805815, 11.2431219 49.4805557)",,,
38159905,,Querstraße,residential,30,False,False,40.129,,"LINESTRING (11.2412804 49.4806376, 11.2412578 49.4808517, 11.2411797 49.4809889)",,,
29599795,,Kronenstraße,living_street,,False,False,36.384,,"LINESTRING (11.2417973 49.4819345, 11.2413393 49.4817984)",,,
29599795,,Kronenstraße,living_street,,False,True,36.915,,"LINESTRING (11.2417973 49.4819345, 11.2422667 49.4820657)",,,
144964652,,,living_street,,False,False,24.619,,"LINESTRING (11.2417973 49.4819345, 11.2419392 49.4817332)",,,
144964652,,,living_street,,False,True,16.158,,"LINESTRING (11.2417973 49.4819345, 11.2417177 49.4820703)",,,
29599795,,Kronenstraße,living_street,,False,True,45.169,,"LINESTRING (11.2407699 49.4816306, 11.2413393 49.4817984)",,,
144964643,,Karlstraße,living_street,,False,False,34.995,,"LINESTRING (11.2407699 49.4816306, 11.2409599 49.4813411)",,,
144872957,,Jägerstraße,residential,30,False,False,64.956,,"LINESTRING (11.2447958 49.4809738, 11.2440949 49.4813397)",,,
144872957,,Jägerstraße,residential,30,False,True,67.775,,"LINESTRING (11.2447958 49.4809738, 11.2455355 49.4805989)",,,
144872965,,Saarstraße,residential,30,False,False,135.608,,"LINESTRING (11.2447958 49.4809738, 11.2460857 49.4818598)",,,
29599795,,Kronenstraße,living_street,,False,False,36.915,,"LINESTRING (11.2422667 49.4820657, 11.2417973 49.4819345)",,,
144964655,,,living_street,,False,False,41.097,,"LINESTRING (11.2422667 49.4820657, 11.242502 49.4817292)",,,
144964655,,,living_street,,False,True,40.446,,"LINESTRING (11.2422667 49.4820657, 11.242053 49.4824019)",,,
29599795,,Kronenstraße,living_street,,False,True,53.112,,"LINESTRING (11.2422667 49.4820657, 11.2423045 49.4821084, 11.2426368 49.4822079, 11.2429008 49.4822912)",,,
41914074,,Jahnstraße,living_street,,False,False,71.654,,"LINESTRING (11.2456465 49.4851599, 11.2463846 49.4847294)",,,
41914074,,Jahnstraße,living_street,,False,True,50.685,,"LINESTRING (11.2468907 49.4844137, 11.2463846 49.4847294)",,,
24439493,,Fichtestraße,residential,30,False,False,107.584,,"LINESTRING (11.2495578 49.4857759, 11.2505699 49.4864857)",,,
24439493,,Fichtestraße,residential,30,False,True,95.539,,"LINESTRING (11.2495578 49.4857759, 11.2486317 49.4851625)",,,
41914241,,Theodor-Körner-Straße,residential,30,False,False,77.331,,"LINESTRING (11.2495578 49.4857759, 11.2487665 49.4862443)",,,
41914241,,Theodor-Körner-Straße,residential,30,False,True,77.331,,"LINESTRING (11.2487665 49.4862443, 11.2495578 49.4857759)",,,
16597424,,Eintrachtstraße,residential,30,False,False,82.894,,"LINESTRING (11.2463822 49.4862586, 11.247255 49.4857746)",,,
24439347,,Feldgasse,residential,,True,False,123.522,,"LINESTRING (11.2463822 49.4862586, 11.2451766 49.4870464)",,,
144868519,St 2241,Rückersdorfer Straße,secondary,50,False,False,67.06700000000001,,"LINESTRING (11.2463822 49.4862586, 11.2462398 49.4861417, 11.2460755 49.4860198, 11.2458996 49.4858903, 11.24578 49.4857997)",,,
144868519,St 2241,Rückersdorfer Straße,secondary,50,False,True,86.738,,"LINESTRING (11.2463822 49.4862586, 11.2465064 49.4863752, 11.2467388 49.4865668, 11.2468387 49.4866634, 11.2468884 49.4867133, 11.2470637 49.4868998)",,,
16597424,,Eintrachtstraße,residential,30,False,False,28.833,,"LINESTRING (11.247255 49.4857746, 11.2476081 49.4856537)",,,
16597424,,Eintrachtstraße,residential,30,False,True,82.894,,"LINESTRING (11.247255 49.4857746, 11.2463822 49.4862586)",,,
41914242,,Arndtstraße,residential,,False,False,63.293,,"LINESTRING (11.247255 49.4857746, 11.2478394 49.4861987)",,,
41914242,,Arndtstraße,residential,,False,True,63.293,,"LINESTRING (11.2478394 49.4861987, 11.247255 49.4857746)",,,
41914074,,Jahnstraße,living_street,,False,False,50.685,,"LINESTRING (11.2463846 49.4847294, 11.2468907 49.4844137)",,,
41914074,,Jahnstraße,living_street,,False,True,71.654,,"LINESTRING (11.2463846 49.4847294, 11.2456465 49.4851599)",,,
144964644,,Kohlachstraße,residential,30,False,False,61.878,,"LINESTRING (11.2463846 49.4847294, 11.246974 49.4851332)",,,
144964644,,Kohlachstraße,residential,30,False,True,59.659,,"LINESTRING (11.2463846 49.4847294, 11.2458232 49.4843359)",,,
4873903,LAU 19,Goethestraße,tertiary,50,False,False,71.218,,"LINESTRING (11.2492624 49.4878464, 11.2495564 49.4877981, 11.2498929 49.4877428, 11.250208 49.4876678)",,,
4873903,LAU 19,Goethestraße,tertiary,50,False,True,83.585,,"LINESTRING (11.2492624 49.4878464, 11.2487239 49.4879354, 11.2484128 49.4879803, 11.2481616 49.4880647)",,,
42374582,,Am Teufelsweiher,residential,,False,False,74.545,,"LINESTRING (11.2492624 49.4878464, 11.2495494 49.4882476, 11.2496846 49.488458)",,,
42374582,,Am Teufelsweiher,residential,,False,True,74.545,,"LINESTRING (11.2496846 49.488458, 11.2495494 49.4882476, 11.2492624 49.4878464)",,,
45261514,,Heidestraße,living_street,,False,False,38.953,,"LINESTRING (11.2525565 49.4828645, 11.2521026 49.4830536)",,,
45261514,,Heidestraße,living_street,,False,True,38.953,,"LINESTRING (11.2521026 49.4830536, 11.2525565 49.4828645)",,,
144872956,,Heidestraße,living_street,,False,False,19.846,,"LINESTRING (11.2521026 49.4830536, 11.2522676 49.4831963)",,,
144872956,,Heidestraße,living_street,,False,True,253.496,,"LINESTRING (11.2521026 49.4830536, 11.2517682 49.4827579, 11.2507348 49.4818943, 11.2503458 49.4815663, 11.2499605 49.4812481)",,,
143183052,LAU 19,Himmelgartenstraße,tertiary,50,False,False,8.624,,"LINESTRING (11.2535945 49.4853804, 11.2536914 49.4853351)",,,
45570682,,Erlenplatz,residential,50,True,False,31.03,,"LINESTRING (11.2535945 49.4853804, 11.2534956 49.4853069, 11.2532989 49.4851781)",,,
143183052,LAU 19,Himmelgartenstraße,tertiary,50,False,True,33.673,,"LINESTRING (11.2535945 49.4853804, 11.2534136 49.4854601, 11.253208 49.4855497)",,,
162043315,St 2241,Rückersdorfer Straße,secondary,50,False,True,51.098,2,"LINESTRING (11.241245 49.4836708, 11.2414602 49.4837212, 11.2419095 49.4838283)",,,
130552128,St 2241,Sulzbacher Straße,secondary,50,True,False,77.615,,"LINESTRING (11.2486241 49.4886442, 11.2487415 49.4887412, 11.248943 49.4890026, 11.249056 49.4891878, 11.2490661 49.4892706)",,,
"[131623946, 994090651]",St 2241,Sulzbacher Straße,secondary,50,False,True,72.66399999999999,,"LINESTRING (11.2486241 49.4886442, 11.248484 49.4884436, 11.2484394 49.4883796, 11.2481616 49.4880647)",,,
130552129,St 2241,Sulzbacher Straße,secondary,50,True,False,77.02199999999999,,"LINESTRING (11.2490661 49.4892706, 11.2489856 49.4892019, 11.2489393 49.4891317, 11.2488578 49.4890249, 11.2488111 49.4889484, 11.2486925 49.4887884, 11.2486241 49.4886442)",,,
23778315,St 2241,Sulzbacher Straße,secondary,50,False,True,12.811,,"LINESTRING (11.247315 49.4871838, 11.2472291 49.487083)",,,
131623945,St 2241,Sulzbacher Straße,secondary,50,True,False,108.238,,"LINESTRING (11.247315 49.4871838, 11.247416 49.4872232, 11.2480813 49.4879279, 11.2480817 49.4879981)",,,
131623946,St 2241,Sulzbacher Straße,secondary,50,False,False,9.389,,"LINESTRING (11.2480817 49.4879981, 11.2481616 49.4880647)",,,
131623950,St 2241,Sulzbacher Straße,secondary,50,True,False,107.887,,"LINESTRING (11.2480817 49.4879981, 11.2479874 49.4879646, 11.2473305 49.4872587, 11.247315 49.4871838)",,,
162043315,St 2241,Rückersdorfer Straße,secondary,50,False,False,47.712,2,"LINESTRING (11.2425232 49.4839869, 11.2419095 49.4838283)",,,
162043315,St 2241,Rückersdorfer Straße,secondary,50,False,True,6.537,2,"LINESTRING (11.2425232 49.4839869, 11.2426073 49.4840086)",,,
41914027,,Grabenstraße,residential,,False,True,97.439,,"LINESTRING (11.2425232 49.4839869, 11.2429613 49.4833287, 11.2430586 49.4831826)",,,
144870324,,Eichenring,residential,30,False,True,124.784,,"LINESTRING (11.2541995 49.4842197, 11.2535289 49.4845011, 11.2528322 49.4849004)",,,
45189200,,Erlenplatz,residential,30,True,False,73.064,,"LINESTRING (11.252425 49.4846663, 11.2523356 49.4846495, 11.2522861 49.4846061, 11.2518681 49.4842655, 11.2518333 49.4842386, 11.2517989 49.4841703)",,,
144870333,,Ostbahnstraße,residential,30,False,False,76.31700000000001,,"LINESTRING (11.252425 49.4846663, 11.2523597 49.4846915, 11.2523131 49.4847608, 11.2520509 49.4852957)",,,
"[1244547610, 1244547611]",,Erlenplatz,residential,30,False,True,39.278999999999996,,"LINESTRING (11.252425 49.4846663, 11.2527246 49.4848385, 11.2528322 49.4849004)",,,
144870324,,Eichenring,residential,30,False,False,124.784,,"LINESTRING (11.2528322 49.4849004, 11.2535289 49.4845011, 11.2541995 49.4842197)",,,
"[1244547610, 1244547611]",,Erlenplatz,residential,30,False,False,39.278999999999996,,"LINESTRING (11.2528322 49.4849004, 11.2527246 49.4848385, 11.252425 49.4846663)",,,
"[1244547610, 144870327]",,Erlenplatz,residential,30,False,True,45.756,,"LINESTRING (11.2528322 49.4849004, 11.252845 49.4849083, 11.2530107 49.4850141, 11.2530971 49.4850692, 11.2532103 49.4851291, 11.2532989 49.4851781)",,,
144870325,,Erlenplatz,residential,50,True,False,33.348,,"LINESTRING (11.2532989 49.4851781, 11.2535739 49.4852793, 11.2536722 49.485325, 11.2536914 49.4853351)",,,
"[1244547610, 144870327]",,Erlenplatz,residential,30,False,False,45.756,,"LINESTRING (11.2532989 49.4851781, 11.2532103 49.4851291, 11.2530971 49.4850692, 11.2530107 49.4850141, 11.252845 49.4849083, 11.2528322 49.4849004)",,,
143183052,LAU 19,Himmelgartenstraße,tertiary,50,False,True,8.624,,"LINESTRING (11.2536914 49.4853351, 11.2535945 49.4853804)",,,
143183052,LAU 19,Himmelgartenstraße,tertiary,50,False,False,33.673,,"LINESTRING (11.253208 49.4855497, 11.2534136 49.4854601, 11.2535945 49.4853804)",,,
"[4873903, 16597428, 143183052, 994091711]",LAU 19,"['Himmelgartenstraße', 'Goethestraße']",tertiary,50,False,True,323.788,2,"LINESTRING (11.253208 49.4855497, 11.252916 49.4856812, 11.2527212 49.485788, 11.2524643 49.4859652, 11.252372 49.486067, 11.2522233 49.4862307, 11.2520541 49.486448, 11.2518349 49.4866627, 11.2516538 49.4867956, 11.25132 49.4870421, 11.2512241 49.4871064, 11.2508159 49.487355, 11.2503781 49.4875866, 11.2502458 49.4876498, 11.250208 49.4876678)",,yes,
144870326,,Erlenplatz,residential,50,True,False,43.087999999999994,,"LINESTRING (11.253208 49.4855497, 11.2532814 49.4854557, 11.2533145 49.485388, 11.2533236 49.4853398, 11.2532989 49.4851781)",,,
144872969,,Schönberger Straße,residential,,False,False,35.639,,"LINESTRING (11.2504957 49.4841164, 11.2500032 49.4840976)",,,
144870675,,Forststraße,residential,30,False,False,174.718,,"LINESTRING (11.2504957 49.4841164, 11.2505615 49.4841915, 11.2506665 49.4842793, 11.2512939 49.4848077, 11.2517527 49.485176, 11.2519208 49.4852703, 11.2520509 49.4852957)",,,
144872969,,Schönberger Straße,residential,,False,True,69.73899999999999,,"LINESTRING (11.2504957 49.4841164, 11.2509299 49.4841433, 11.2513193 49.4841692, 11.2513448 49.4841709, 11.2514564 49.4841781)",,,
144870333,,Ostbahnstraße,residential,30,False,False,99.184,,"LINESTRING (11.2520509 49.4852957, 11.2519995 49.485469, 11.2517361 49.4860207, 11.25166 49.4861494)",,,
144870333,,Ostbahnstraße,residential,30,False,True,76.317,,"LINESTRING (11.2520509 49.4852957, 11.2523131 49.4847608, 11.2523597 49.4846915, 11.252425 49.4846663)",,,
144870675,,Forststraße,residential,30,False,True,174.718,,"LINESTRING (11.2520509 49.4852957, 11.2519208 49.4852703, 11.2517527 49.485176, 11.2512939 49.4848077, 11.2506665 49.4842793, 11.2505615 49.4841915, 11.2504957 49.4841164)",,,
144868608,,Seespitzstraße,residential,30,False,False,299.64300000000003,,"LINESTRING (11.25166 49.4861494, 11.2513943 49.486032, 11.2510987 49.48585, 11.2509206 49.4857404, 11.2497458 49.4847326, 11.2492691 49.4843236, 11.2490044 49.4840965)",,,
144870333,,Ostbahnstraße,residential,30,False,False,57.753,,"LINESTRING (11.25166 49.4861494, 11.2515397 49.4862655, 11.2511491 49.4865476)",,,
144870333,,Ostbahnstraße,residential,30,False,True,99.184,,"LINESTRING (11.25166 49.4861494, 11.2517361 49.4860207, 11.2519995 49.485469, 11.2520509 49.4852957)",,,
144872959,,Kleingartenstraße,residential,30,False,False,78.632,,"LINESTRING (11.248318 49.4811426, 11.2489876 49.4817001)",,,
144872959,,Kleingartenstraße,residential,30,False,True,104.72600000000001,,"LINESTRING (11.248318 49.4811426, 11.2481626 49.4810621, 11.2479915 49.4810035, 11.2476961 49.4809452, 11.2474164 49.4809249, 11.2469523 49.4808895)",,,
144872947,,Blechhaidstraße,residential,30,False,False,63.189,,"LINESTRING (11.2418802 49.4812254, 11.2426903 49.4814397)",,,
144872953,,Frankenstraße,residential,30,False,True,60.948,,"LINESTRING (11.2418802 49.4812254, 11.2425252 49.4808721)",,,
144872947,,Blechhaidstraße,residential,30,False,True,59.146,,"LINESTRING (11.2418802 49.4812254, 11.2412561 49.4810751, 11.2411797 49.4809889)",,,
144872947,,Blechhaidstraße,residential,30,False,True,63.189,,"LINESTRING (11.2426903 49.4814397, 11.2418802 49.4812254)",,,
"[144872947, 144872957]",,"['Jägerstraße', 'Blechhaidstraße']",residential,30,False,"[False, True]",118.895,,"LINESTRING (11.2426903 49.4814397, 11.2434171 49.4816636, 11.2440949 49.4813397)",,,
144872954,,Föhrenstraße,residential,30,False,False,103.73700000000001,,"LINESTRING (11.2426903 49.4814397, 11.2428156 49.4812877, 11.2430136 49.4809168, 11.2430545 49.4807932, 11.2431219 49.4805557)",,,
144872946,,Adalbert-Stifter-Straße,residential,30,False,True,30.565,,"LINESTRING (11.2464331 49.4817029, 11.2460857 49.4818598)",,,
144872946,,Adalbert-Stifter-Straße,residential,30,False,False,31.720999999999997,,"LINESTRING (11.2464331 49.4817029, 11.2466121 49.4815853, 11.2467003 49.48148)",,,
144872971,,Steinbergstraße,residential,,False,True,104.242,,"LINESTRING (11.2464331 49.4817029, 11.2470099 49.4822737, 11.2472445 49.4824777)",,,
144872956,,Heidestraße,living_street,,False,True,19.846,,"LINESTRING (11.2522676 49.4831963, 11.2521026 49.4830536)",,,
963388235,,Erlenstraße,residential,30,False,False,43.551,,"LINESTRING (11.2522676 49.4831963, 11.2526435 49.4835025)",,,
144872952,,Erlenstraße,residential,30,False,True,89.91,,"LINESTRING (11.2522676 49.4831963, 11.2514971 49.4835494, 11.2512555 49.4836668)",,,
963388235,,Erlenstraße,residential,30,False,True,43.551,,"LINESTRING (11.2526435 49.4835025, 11.2522676 49.4831963)",,,
45570681,,Erlenplatz,residential,30,False,True,48.941,,"LINESTRING (11.2512555 49.4836668, 11.2516687 49.4840156)",,,
144872952,,Erlenstraße,residential,30,False,False,89.91,,"LINESTRING (11.2512555 49.4836668, 11.2514971 49.4835494, 11.2522676 49.4831963)",,,
144872959,,Kleingartenstraße,residential,30,False,True,273.526,,"LINESTRING (11.2512555 49.4836668, 11.2501908 49.4827256, 11.2499984 49.4825947, 11.2494102 49.4820931, 11.2493248 49.4819925, 11.2489876 49.4817001)",,,
144872950,,Erlenplatz,residential,30,True,False,23.7,,"LINESTRING (11.2514564 49.4841781, 11.2516687 49.4840156)",,,
144872969,,Schönberger Straße,residential,,False,False,69.739,,"LINESTRING (11.2514564 49.4841781, 11.2513448 49.4841709, 11.2513193 49.4841692, 11.2509299 49.4841433, 11.2504957 49.4841164)",,,
144964654,,Am Bahndamm,living_street,,False,False,28.377000000000002,,"LINESTRING (11.2415179 49.4815711, 11.2414325 49.4816798, 11.2413393 49.4817984)",,,
144964652,,,living_street,,False,False,16.158,,"LINESTRING (11.2417177 49.4820703, 11.2417973 49.4819345)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,False,16.39,,"LINESTRING (11.2445077 49.4836109, 11.2447055 49.4836831)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,True,41.05,,"LINESTRING (11.2445077 49.4836109, 11.2440049 49.4834389)",,,
144877093,,Martin-Luther-Straße,residential,,False,True,46.230000000000004,,"LINESTRING (11.2445077 49.4836109, 11.2443563 49.483742, 11.2441684 49.4839623)",,,
144877091,,Konrad-Zimmermann-Straße,residential,30,False,True,52.659,,"LINESTRING (11.2452844 49.4839709, 11.2447055 49.4836831)",,,
144964644,,Kohlachstraße,residential,30,False,False,56.233,,"LINESTRING (11.2452844 49.4839709, 11.2458232 49.4843359)",,,
144964646,,Moritzbergstraße,living_street,,False,False,83.373,,"LINESTRING (11.2452844 49.4839709, 11.2455123 49.4838219, 11.2457819 49.4836457, 11.2458985 49.4835699, 11.2460989 49.4834397)",,,
144964652,,,living_street,,False,True,24.619,,"LINESTRING (11.2419392 49.4817332, 11.2417973 49.4819345)",,,
369734260,,Luitpoldplatz,living_street,,False,False,46.222,,"LINESTRING (11.2415315 49.4831832, 11.2417919 49.4828035)",,,
144877093,,Martin-Luther-Straße,residential,,False,False,46.230000000000004,,"LINESTRING (11.2441684 49.4839623, 11.2443563 49.483742, 11.2445077 49.4836109)",,,
45036558,,Steinbergstraße,residential,30,False,True,37.223,,"LINESTRING (11.2507518 49.4808761, 11.2503227 49.4810614)",,,
45036558,,Steinbergstraße,residential,30,False,False,37.223,,"LINESTRING (11.2503227 49.4810614, 11.2507518 49.4808761)",,,
45036558,,Steinbergstraße,residential,30,False,True,33.402,,"LINESTRING (11.2503227 49.4810614, 11.2499605 49.4812481)",,,
45036558,,Steinbergstraße,residential,30,False,False,86.406,,"LINESTRING (11.2489876 49.4817001, 11.2499605 49.4812481)",,,
144872959,,Kleingartenstraße,residential,30,False,True,78.632,,"LINESTRING (11.2489876 49.4817001, 11.248318 49.4811426)",,,
45036558,,Steinbergstraße,residential,30,False,True,102.005,,"LINESTRING (11.2489876 49.4817001, 11.2478587 49.4821972, 11.2478188 49.4822148)",,,
144872959,,Kleingartenstraße,residential,30,False,False,273.52599999999995,,"LINESTRING (11.2489876 49.4817001, 11.2493248 49.4819925, 11.2494102 49.4820931, 11.2499984 49.4825947, 11.2501908 49.4827256, 11.2512555 49.4836668)",,,
1166034183,,Laufer Weg,residential,30,False,False,16.817,,"LINESTRING (11.2513019 49.4869598, 11.2514644 49.4870681)",,,
1166034182,,Laufer Weg,residential,30,False,True,74.697,,"LINESTRING (11.2513019 49.4869598, 11.2512603 49.4869321, 11.2512167 49.4869007, 11.2508586 49.4866599, 11.2505699 49.4864857)",,,
144870333,,Ostbahnstraße,residential,30,False,True,57.753,,"LINESTRING (11.2511491 49.4865476, 11.2515397 49.4862655, 11.25166 49.4861494)",,,
209794399,,Rückersdorfer Straße,residential,,False,True,54.608,,"LINESTRING (11.2462499 49.4874591, 11.2464409 49.4876568, 11.2465662 49.4877395, 11.2467713 49.4877876)",,,
210240270,,Adalbert-Sifter-Straße,residential,,False,True,44.687,,"LINESTRING (11.2461549 49.4812904, 11.2467003 49.48148)",,,
210240270,,Adalbert-Sifter-Straße,residential,,False,False,44.687,,"LINESTRING (11.2467003 49.48148, 11.2461549 49.4812904)",,,
144872946,,Adalbert-Stifter-Straße,residential,30,False,False,68.44399999999999,,"LINESTRING (11.2467003 49.48148, 11.2467584 49.4814106, 11.2468549 49.4811953, 11.2469523 49.4808895)",,,
144872946,,Adalbert-Stifter-Straße,residential,30,False,True,31.720999999999997,,"LINESTRING (11.2467003 49.48148, 11.2466121 49.4815853, 11.2464331 49.4817029)",,,
1054827567,,Tannenstraße,residential,30,False,True,24.282,,"LINESTRING (11.2495423 49.4888426, 11.2498174 49.4889681)",,,
45570681,,Erlenplatz,residential,30,False,False,19.605,,"LINESTRING (11.2517989 49.4841703, 11.2516687 49.4840156)",,,
144872951,,Erlenplatz,residential,30,True,False,24.757,,"LINESTRING (11.2517989 49.4841703, 11.2514564 49.4841781)",,,
45570680,,Erlenplatz,residential,30,True,False,74.443,,"LINESTRING (11.2517989 49.4841703, 11.2518915 49.484182, 11.2519501 49.4842029, 11.2519635 49.4842124, 11.2524119 49.4845991, 11.252425 49.4846663)",,,
