osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes,access
24757172,Harpenfelder Weg,tertiary,False,True,36.518,"LINESTRING (8.342403 52.3234293, 8.3422796 52.3234337, 8.3419812 52.3233954, 8.3418758 52.3233789)",K 424,,,,
33757219,Schulallee,residential,False,False,138.699,"LINESTRING (8.342403 52.3234293, 8.3427046 52.3233617, 8.3443086 52.3229829)",,,,,
33757219,Schulallee,residential,False,False,244.627,"LINESTRING (8.3459343 52.3225794, 8.3479641 52.3220735, 8.3486277 52.3219388, 8.3493029 52.3218086)",,,,,
33757219,Schulallee,residential,False,True,119.252,"LINESTRING (8.3459343 52.3225794, 8.3457859 52.3226175, 8.3443086 52.3229829)",,,,,
"[632529723, 33757220]",Franz-Martin-Straße,residential,False,True,140.315,"LINESTRING (8.3459343 52.3225794, 8.3459128 52.3225363, 8.345331 52.3213726)",,,,,
24757172,Harpenfelder Weg,tertiary,False,True,145.792,"LINESTRING (8.3445372 52.3233542, 8.3444342 52.3233047, 8.3443279 52.3232735, 8.3441505 52.3232655, 8.3439792 52.323286, 8.3437795 52.3233264, 8.3436063 52.3233906, 8.3431293 52.3235568, 8.342973 52.3235839, 8.3428316 52.3235891, 8.3426986 52.323578, 8.342569 52.3235404)",K 424,,,,
"[33757228, 311041303]",Hafenstraße,residential,False,"[False, True]",237.475,"LINESTRING (8.3445372 52.3233542, 8.344641 52.3232841, 8.344857 52.3231384, 8.3457433 52.3228895, 8.3459473 52.3228065, 8.3460552 52.3227608, 8.3461746 52.3227859, 8.3467549 52.3228241, 8.347026 52.3228315, 8.347231 52.3228109, 8.3476915 52.3227348)",,,,,
35339796,Am Göslings Siek,residential,False,True,30.417,"LINESTRING (8.3428549 52.3159168, 8.342443 52.3160237)",,,,,
24757187,Elbeweg,residential,False,True,10.447,"LINESTRING (8.3420648 52.3208419, 8.3419612 52.3207725)",,,,,
24757187,Elbeweg,residential,False,False,232.27000000000004,"LINESTRING (8.3420648 52.3208419, 8.3422734 52.3209256, 8.3426786 52.3217501, 8.342574 52.3217721, 8.3425333 52.3217807, 8.3424977 52.3217094, 8.3420648 52.3208419)",,,,,
24757187,Elbeweg,residential,False,True,232.27,"LINESTRING (8.3420648 52.3208419, 8.3424977 52.3217094, 8.3425333 52.3217807, 8.342574 52.3217721, 8.3426786 52.3217501, 8.3422734 52.3209256, 8.3420648 52.3208419)",,,,,
"[37549219, 37549220]",Lindenstraße,residential,False,False,68.595,"LINESTRING (8.3412435 52.3196822, 8.3411826 52.3197154, 8.3410061 52.3197809, 8.3409757 52.319792, 8.3405579 52.3199442, 8.3403764 52.3199946)",,30,,,
"[80141555, 24824948]",Lindenstraße,residential,False,False,107.807,"LINESTRING (8.3412435 52.3196822, 8.3415954 52.3197237, 8.3419778 52.3197191, 8.3426743 52.3196856, 8.3427921 52.3196724, 8.3428186 52.3196697)",,30,,,
1194026847,Lindenstraße,residential,False,True,60.901999999999994,"LINESTRING (8.3412435 52.3196822, 8.3405667 52.3195746, 8.34037 52.3195733)",,30,,,
"[854416306, 854416305, 24757186, 854416303]",Niedersachsenstraße,residential,False,True,324.476,"LINESTRING (8.3443086 52.3229829, 8.3441954 52.3227411, 8.3439814 52.3223079, 8.3438188 52.3218848, 8.3437171 52.3216531, 8.3433815 52.3208851, 8.3433357 52.3207813, 8.343132 52.3203222, 8.3431162 52.3202863, 8.3430635 52.3201663)",,,,,
33757219,Schulallee,residential,False,False,119.252,"LINESTRING (8.3443086 52.3229829, 8.3457859 52.3226175, 8.3459343 52.3225794)",,,,,
33757219,Schulallee,residential,False,True,138.699,"LINESTRING (8.3443086 52.3229829, 8.3427046 52.3233617, 8.342403 52.3234293)",,,,,
116481959,Auf dem Kampe,residential,False,False,33.604,"LINESTRING (8.3388827 52.3212429, 8.3389698 52.3211682, 8.3389849 52.3210722, 8.338976 52.3209583)",,30,,,
24757241,Auf dem Kampe,residential,False,False,17.742,"LINESTRING (8.338976 52.3209583, 8.3390213 52.3208727, 8.3390571 52.320847, 8.3391053 52.3208266)",,30,,,
24757241,Auf dem Kampe,residential,False,True,53.992000000000004,"LINESTRING (8.338976 52.3209583, 8.3388817 52.3209685, 8.33857 52.3210508, 8.3384522 52.3211141, 8.3384346 52.3211823, 8.3384055 52.3212339)",,30,,,
116481959,Auf dem Kampe,residential,False,True,33.604,"LINESTRING (8.338976 52.3209583, 8.3389849 52.3210722, 8.3389698 52.3211682, 8.3388827 52.3212429)",,30,,,
24757241,Auf dem Kampe,residential,False,False,53.992000000000004,"LINESTRING (8.3384055 52.3212339, 8.3384346 52.3211823, 8.3384522 52.3211141, 8.33857 52.3210508, 8.3388817 52.3209685, 8.338976 52.3209583)",,30,,,
127239951,Mühlenbachweg,residential,False,True,164.781,"LINESTRING (8.3392883 52.323386, 8.339181 52.3231827, 8.3398003 52.322952, 8.3409457 52.3227586, 8.3410753 52.3226997)",,,,,
24757172,Harpenfelder Weg,tertiary,False,False,95.761,"LINESTRING (8.3410753 52.3226997, 8.3413428 52.3229037, 8.3417572 52.3231708, 8.3418439 52.3232289, 8.3418774 52.3232968, 8.3418758 52.3233789)",K 424,,,,
24757172,Harpenfelder Weg,tertiary,False,True,136.063,"LINESTRING (8.3410753 52.3226997, 8.3407659 52.3224464, 8.3401003 52.3217888, 8.3399848 52.3216746)",K 424,,,,
127239951,Mühlenbachweg,residential,False,False,164.781,"LINESTRING (8.3410753 52.3226997, 8.3409457 52.3227586, 8.3398003 52.322952, 8.339181 52.3231827, 8.3392883 52.323386)",,,,,
24757180,Lindenstraße,tertiary,True,False,13.047,"LINESTRING (8.3476377 52.3187967, 8.3476574 52.3188063, 8.3476768 52.3188231, 8.3476864 52.3188431, 8.3476851 52.3188632, 8.3476788 52.3188756, 8.3476527 52.3188979)",K 410,30,roundabout,,
299644517,Lindenstraße,tertiary,False,True,37.012,"LINESTRING (8.3476377 52.3187967, 8.3477251 52.3187539, 8.3477559 52.3187443, 8.3481102 52.3186335)",K 410,30,,2,
"[37549219, 37549220]",Lindenstraße,residential,False,True,68.595,"LINESTRING (8.3403764 52.3199946, 8.3405579 52.3199442, 8.3409757 52.319792, 8.3410061 52.3197809, 8.3411826 52.3197154, 8.3412435 52.3196822)",,30,,,
395456700,Immenweg,residential,False,True,79.226,"LINESTRING (8.3410833 52.3185093, 8.3399664 52.3187131)",,30,,,
24757208,Charlottenburgweg,residential,False,False,7.885,"LINESTRING (8.3399664 52.3187131, 8.3399958 52.3187817)",,30,,,
24757208,Charlottenburgweg,residential,False,True,57.176,"LINESTRING (8.3399664 52.3187131, 8.3397507 52.3182161)",,30,,,
395456700,Immenweg,residential,False,False,79.226,"LINESTRING (8.3399664 52.3187131, 8.3410833 52.3185093)",,30,,,
24757208,Charlottenburgweg,residential,False,False,91.623,"LINESTRING (8.3399958 52.3187817, 8.34037 52.3195733)",,30,,,
24757208,Charlottenburgweg,residential,False,True,7.885,"LINESTRING (8.3399958 52.3187817, 8.3399664 52.3187131)",,30,,,
24757211,An der Riehe,residential,False,True,236.68,"LINESTRING (8.3399958 52.3187817, 8.3378677 52.3189931, 8.3372844 52.3189737, 8.337226 52.3189604, 8.33718 52.3189339, 8.3371621 52.3188948, 8.3370864 52.3185618)",,30,,,
24757190,Ulmenstraße,residential,False,False,71.284,"LINESTRING (8.347018 52.3165357, 8.3460368 52.316762)",,,,,
24757193,Georgsweg,residential,False,True,82.866,"LINESTRING (8.347018 52.3165357, 8.346638 52.3158276)",,,,,
24757193,Georgsweg,residential,False,False,244.794,"LINESTRING (8.347018 52.3165357, 8.3480873 52.3185901, 8.3481102 52.3186335)",,,,,
"[24757201, 396549322]","['Kirchbreite', 'Klusweg']",residential,False,"[False, True]",158.601,"LINESTRING (8.347018 52.3165357, 8.3475619 52.316431, 8.3482621 52.3162787, 8.3487607 52.3161682, 8.3488863 52.3164574)",,,,,
24757185,Franz-Martin-Straße,residential,False,True,58.887,"LINESTRING (8.3455444 52.320315, 8.3453009 52.320183, 8.3447754 52.3202614)",,,,,
24757181,Lerchenstraße,residential,False,True,51.272,"LINESTRING (8.3486837 52.3207265, 8.3484581 52.3202865)",,,,,
24757181,Lerchenstraße,residential,False,False,127.474,"LINESTRING (8.3486837 52.3207265, 8.3489553 52.3212032, 8.3490287 52.3213258, 8.3493029 52.3218086)",,,,,
24757182,Oststraße,residential,False,False,135.517,"LINESTRING (8.3486837 52.3207265, 8.3474721 52.320967, 8.346788 52.3211042)",,,,,
24757181,Lerchenstraße,residential,False,True,127.47399999999999,"LINESTRING (8.3493029 52.3218086, 8.3490287 52.3213258, 8.3489553 52.3212032, 8.3486837 52.3207265)",,,,,
33757219,Schulallee,residential,False,True,244.627,"LINESTRING (8.3493029 52.3218086, 8.3486277 52.3219388, 8.3479641 52.3220735, 8.3459343 52.3225794)",,,,,
310449412,Platanenallee,residential,False,False,108.28,"LINESTRING (8.3420891 52.3180915, 8.342295 52.3185663, 8.3424915 52.3190337)",,30,,,
310449412,Platanenallee,residential,False,True,33.57,"LINESTRING (8.3420891 52.3180915, 8.3420069 52.317899, 8.3418751 52.3178349)",,30,,,
400483594,Im Winkel,residential,False,False,48.694,"LINESTRING (8.3420891 52.3180915, 8.3420475 52.3180987, 8.3419284 52.3181196, 8.3418162 52.3181394, 8.3414006 52.3182125)",,30,,,
400483594,Im Winkel,residential,False,True,48.693999999999996,"LINESTRING (8.3414006 52.3182125, 8.3418162 52.3181394, 8.3419284 52.3181196, 8.3420475 52.3180987, 8.3420891 52.3180915)",,30,,,
"[33757228, 311041303]",Hafenstraße,residential,False,"[False, True]",237.475,"LINESTRING (8.3476915 52.3227348, 8.347231 52.3228109, 8.347026 52.3228315, 8.3467549 52.3228241, 8.3461746 52.3227859, 8.3460552 52.3227608, 8.3459473 52.3228065, 8.3457433 52.3228895, 8.344857 52.3231384, 8.344641 52.3232841, 8.3445372 52.3233542)",,,,,
958606901,Nikolaistraße,residential,False,True,21.47,"LINESTRING (8.3389448 52.3206603, 8.3391053 52.3208266)",,30,,,
"[1194026842, 197174397]",Nikolaistraße,residential,True,False,91.09100000000001,"LINESTRING (8.3389448 52.3206603, 8.3387844 52.320494, 8.3387411 52.3204563, 8.3381779 52.3199894)",,30,,,
