osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,access,bridge,tunnel,width
"[22921445, 934658697, 894142095, 894142096, 22921460, 934658710]",False,Brückenhäuserstraße,secondary,50,True,169.09300000000002,L 99,"LINESTRING (8.0161615 48.4024638, 8.0162454 48.4022833, 8.016258 48.4022552, 8.0167006 48.4013894, 8.016708 48.401377, 8.0167194 48.4013571, 8.0168649 48.4010684, 8.0168912 48.4010225)",2,yes,yes,,
155456160,False,Nollenstraße,residential,30,True,206.522,,"LINESTRING (8.0149123 48.4077848, 8.014773 48.4074093, 8.0146939 48.4072403, 8.0146928 48.4072379, 8.0145687 48.407003, 8.0145211 48.406913, 8.0144276 48.4066992, 8.0144587 48.4065956, 8.014595 48.4064935, 8.0147053 48.4064413, 8.0148225 48.406401, 8.0152472 48.4062858)",,,,,
155456160,False,Nollenstraße,residential,30,True,74.201,,"LINESTRING (8.0152472 48.4062858, 8.0160469 48.4058815)",,,,,
32940009,False,Hinterdorfstraße,residential,,False,144.42600000000002,,"LINESTRING (8.0152472 48.4062858, 8.0156194 48.4065231, 8.0159152 48.4068053, 8.0160949 48.4069751, 8.0162465 48.4071183, 8.01634 48.4073397)",,,,,
155456160,False,Nollenstraße,residential,30,False,206.522,,"LINESTRING (8.0152472 48.4062858, 8.0148225 48.406401, 8.0147053 48.4064413, 8.014595 48.4064935, 8.0144587 48.4065956, 8.0144276 48.4066992, 8.0145211 48.406913, 8.0145687 48.407003, 8.0146928 48.4072379, 8.0146939 48.4072403, 8.014773 48.4074093, 8.0149123 48.4077848)",,,,,
32940009,False,Hinterdorfstraße,residential,,True,144.426,,"LINESTRING (8.01634 48.4073397, 8.0162465 48.4071183, 8.0160949 48.4069751, 8.0159152 48.4068053, 8.0156194 48.4065231, 8.0152472 48.4062858)",,,,,
26528411,False,Grünstraße,residential,,True,70.564,,"LINESTRING (8.0108366 48.4036299, 8.0107597 48.4037672, 8.0107136 48.4038035, 8.0105257 48.403951, 8.0102851 48.40414)",,,,,
33153987,False,Im Sägegrün,residential,,True,287.601,,"LINESTRING (8.0108366 48.4036299, 8.0097166 48.4039141, 8.0094593 48.4040218, 8.0092117 48.4041619, 8.00898 48.4043675, 8.0086983 48.4047068, 8.0085203 48.4049016, 8.0084543 48.4049739, 8.0084373 48.4050338, 8.0088385 48.4052685)",,,,,
33153990,False,Grünstraße,residential,,False,120.164,,"LINESTRING (8.0108366 48.4036299, 8.0109723 48.4035745, 8.0110816 48.4035299, 8.0114413 48.4033241, 8.0116757 48.4032144, 8.0121687 48.4030134)",,,,,5
608361483,False,Oberdorfstraße,residential,30,True,44.479,,"LINESTRING (8.0183887 48.4076864, 8.0182206 48.4076026, 8.0180933 48.4076057, 8.0178398 48.4076569)",,,,,
39826082,False,Oberdorfstraße,residential,30,True,95.119,,"LINESTRING (8.0178398 48.4076569, 8.0174656 48.4073736, 8.0173232 48.4071831, 8.017154 48.406942)",,,,,
"[47510152, 147383133]",False,Oberdorfstraße,residential,30,True,14.951,,"LINESTRING (8.0178398 48.4076569, 8.0177084 48.4077335, 8.0176858 48.4077441)",,,yes,,
608361483,False,Oberdorfstraße,residential,30,False,44.479,,"LINESTRING (8.0178398 48.4076569, 8.0180933 48.4076057, 8.0182206 48.4076026, 8.0183887 48.4076864)",,,,,
33153990,False,Grünstraße,residential,,False,71.14699999999999,,"LINESTRING (8.0151995 48.4024692, 8.0157669 48.4024481, 8.0159681 48.4024522, 8.0161615 48.4024638)",,,,,5
33153990,False,Grünstraße,residential,,True,129.519,,"LINESTRING (8.0151995 48.4024692, 8.0145067 48.4025074, 8.0142355 48.4025283, 8.0138759 48.4025727, 8.0134687 48.4026424)",,,,,5
127056496,False,Grünstraße,residential,30,True,64.78800000000001,,"LINESTRING (8.0151995 48.4024692, 8.0150051 48.4020335, 8.0148127 48.4020448)",,,,,
"[47510152, 147383133]",False,Oberdorfstraße,residential,30,False,14.951,,"LINESTRING (8.0176858 48.4077441, 8.0177084 48.4077335, 8.0178398 48.4076569)",,,yes,,
934658698,False,Oberdorfstraße,unclassified,30,False,99.44200000000001,,"LINESTRING (8.0176858 48.4077441, 8.017245 48.4073642, 8.0170114 48.4069795)",,yes,,,5
47510155,False,Oberdorfstraße,residential,30,False,11.322,,"LINESTRING (8.0170114 48.4069795, 8.017154 48.406942)",,,yes,,
934658698,False,Oberdorfstraße,unclassified,30,False,130.702,,"LINESTRING (8.0170114 48.4069795, 8.0166562 48.4064606, 8.016422 48.4061993, 8.0163755 48.4061474, 8.0161918 48.4059395)",,yes,,,5
934658698,False,Oberdorfstraße,unclassified,30,True,99.44200000000001,,"LINESTRING (8.0170114 48.4069795, 8.017245 48.4073642, 8.0176858 48.4077441)",,yes,,,5
47510155,False,Oberdorfstraße,residential,30,True,11.322,,"LINESTRING (8.017154 48.406942, 8.0170114 48.4069795)",,,yes,,
39826082,False,Oberdorfstraße,residential,30,False,95.119,,"LINESTRING (8.017154 48.406942, 8.0173232 48.4071831, 8.0174656 48.4073736, 8.0178398 48.4076569)",,,,,
39826082,False,Oberdorfstraße,residential,30,True,130.785,,"LINESTRING (8.017154 48.406942, 8.0170725 48.4068126, 8.0169161 48.4065645, 8.0167919 48.4064165, 8.0163538 48.4058945)",,,,,
71938811,False,Quintenzstraße,residential,,True,168.368,,"LINESTRING (8.0147273 48.3994944, 8.0145245 48.3997289, 8.0143746 48.3998613, 8.0143118 48.3998746, 8.0140572 48.3998201, 8.014017 48.3998126, 8.0139337 48.3997626, 8.0134538 48.3997111, 8.0132778 48.3997896, 8.0128431 48.3997528)",,,,,
71938751,True,Blumenfeldstraße,residential,,False,29.1,,"LINESTRING (8.0150722 48.3996211, 8.0147273 48.3994944)",,,,,
239805636,False,Brückenhäuserstraße,secondary,50,False,20.413,L 99,"LINESTRING (8.0172058 48.4006056, 8.0173403 48.4004452)",,,,,
71938751,True,Blumenfeldstraße,residential,,False,191.83999999999997,,"LINESTRING (8.0172058 48.4006056, 8.0158911 48.3999933, 8.0151327 48.3996441, 8.0150722 48.3996211)",,,,,
"[550488506, 51527790]",False,Brückenhäuserstraße,secondary,50,"[False, True]",51.924,L 99,"LINESTRING (8.0172058 48.4006056, 8.0169234 48.4009605, 8.0168912 48.4010225)",,,,,
71938819,False,In der Börsiglache,residential,,True,47.563,,"LINESTRING (8.0130322 48.3993553, 8.0129897 48.3993757, 8.0129254 48.3994541, 8.0128431 48.3997528)",,,,,
71938805,False,In der Börsiglache,residential,,False,76.236,,"LINESTRING (8.0118345 48.3996321, 8.0120329 48.3996903, 8.012116 48.3996966, 8.012404 48.399715, 8.0128431 48.3997528)",,,,,
71938805,False,In der Börsiglache,residential,,True,76.236,,"LINESTRING (8.0128431 48.3997528, 8.012404 48.399715, 8.012116 48.3996966, 8.0120329 48.3996903, 8.0118345 48.3996321)",,,,,
71938811,False,Quintenzstraße,residential,,False,168.368,,"LINESTRING (8.0128431 48.3997528, 8.0132778 48.3997896, 8.0134538 48.3997111, 8.0139337 48.3997626, 8.014017 48.3998126, 8.0140572 48.3998201, 8.0143118 48.3998746, 8.0143746 48.3998613, 8.0145245 48.3997289, 8.0147273 48.3994944)",,,,,
71938819,False,In der Börsiglache,residential,,False,47.563,,"LINESTRING (8.0128431 48.3997528, 8.0129254 48.3994541, 8.0129897 48.3993757, 8.0130322 48.3993553)",,,,,
71938819,False,In der Börsiglache,residential,,True,64.023,,"LINESTRING (8.0128431 48.3997528, 8.0128017 48.4000412, 8.0127383 48.4002769, 8.0127353 48.4003235)",,,,,
71938819,False,In der Börsiglache,residential,,False,64.023,,"LINESTRING (8.0127353 48.4003235, 8.0127383 48.4002769, 8.0128017 48.4000412, 8.0128431 48.3997528)",,,,,
155451264,False,Berghauptener Straße,tertiary,50,False,253.754,,"LINESTRING (8.0127353 48.4003235, 8.01233 48.4003147, 8.0122488 48.4003146, 8.0119655 48.4003148, 8.011558 48.4003367, 8.011297 48.4003619, 8.0110464 48.400394, 8.0107431 48.4004545, 8.0104395 48.4005309, 8.0101388 48.4006214, 8.0094481 48.4008442)",,,,,
155451264,False,Berghauptener Straße,tertiary,50,True,317.62,,"LINESTRING (8.0127353 48.4003235, 8.0129222 48.4003384, 8.0134454 48.4003762, 8.0139649 48.4004321, 8.014475 48.400499, 8.0148487 48.4005804, 8.0157903 48.4007842, 8.0168912 48.4010225)",,,,,
23448504,False,Berghauptener Straße,tertiary,,False,94.596,,"LINESTRING (8.009081 48.4000297, 8.0092551 48.4004304, 8.0094219 48.40076, 8.0094481 48.4008442)",,,,,
124439202,False,Brückenhäuserstraße,living_street,,False,128.071,,"LINESTRING (8.0170141 48.4010573, 8.0170448 48.4010181, 8.0171238 48.4010159, 8.0172954 48.4010658, 8.0175154 48.40108, 8.0176441 48.4009767, 8.0176977 48.400788, 8.0176924 48.4006598, 8.0176144 48.4005545, 8.0173876 48.4004641, 8.0173403 48.4004452)",,,,,
239805636,False,Brückenhäuserstraße,secondary,50,True,20.413,L 99,"LINESTRING (8.0173403 48.4004452, 8.0172058 48.4006056)",,,,,
124439202,False,Brückenhäuserstraße,living_street,,True,128.071,,"LINESTRING (8.0173403 48.4004452, 8.0173876 48.4004641, 8.0176144 48.4005545, 8.0176924 48.4006598, 8.0176977 48.400788, 8.0176441 48.4009767, 8.0175154 48.40108, 8.0172954 48.4010658, 8.0171238 48.4010159, 8.0170448 48.4010181, 8.0170141 48.4010573)",,,,,
"[934658692, 239805636, 934658693, 934658694]",False,Brückenhäuserstraße,secondary,50,False,160.978,L 99,"LINESTRING (8.0173403 48.4004452, 8.0174815 48.4002885, 8.0179533 48.3997088, 8.0179911 48.3996623, 8.0181015 48.3995268, 8.0181495 48.3994678, 8.0182114 48.3993917, 8.0182493 48.3993451, 8.0183874 48.3991755)",,,,,
127431100,False,Im Fischerfeld,residential,30,True,94.433,,"LINESTRING (8.0198499 48.3992413, 8.019805 48.3992713, 8.0197535 48.3993337, 8.0197284 48.3994523, 8.0197016 48.3995948, 8.0196157 48.399723, 8.0195694 48.3997461, 8.019487 48.3997871, 8.0193368 48.3997978, 8.0191485 48.3997978)",,,,,
125409542,False,Im Fischerfeld,residential,30,True,26.474,,"LINESTRING (8.0187765 48.4005769, 8.0184356 48.400503)",,,,,
127431115,False,Im Fischerfeld,residential,30,True,11.1,,"LINESTRING (8.0187765 48.4005769, 8.0189184 48.4006099)",,,,,
125409542,False,Im Fischerfeld,residential,30,False,46.235,,"LINESTRING (8.0187765 48.4005769, 8.0189479 48.4002917, 8.0189981 48.4001882)",,,,,
127056496,False,Grünstraße,residential,30,False,64.78800000000001,,"LINESTRING (8.0148127 48.4020448, 8.0150051 48.4020335, 8.0151995 48.4024692)",,,,,
127431114,False,Im Fischerfeld,residential,30,False,70.207,,"LINESTRING (8.0194356 48.4002662, 8.0197687 48.4003285, 8.0198035 48.4002145, 8.0196104 48.4001718, 8.0195138 48.4002323, 8.0194356 48.4002662)",,,,,
127431114,False,Im Fischerfeld,residential,30,True,70.207,,"LINESTRING (8.0194356 48.4002662, 8.0195138 48.4002323, 8.0196104 48.4001718, 8.0198035 48.4002145, 8.0197687 48.4003285, 8.0194356 48.4002662)",,,,,
127431114,False,Im Fischerfeld,residential,30,True,33.448,,"LINESTRING (8.0194356 48.4002662, 8.0191598 48.4002145, 8.0189981 48.4001882)",,,,,
125409542,False,Im Fischerfeld,residential,30,False,45.011,,"LINESTRING (8.0189981 48.4001882, 8.0190445 48.4000923, 8.01914 48.3998828, 8.0191485 48.3997978)",,,,,
125409542,False,Im Fischerfeld,residential,30,True,46.235,,"LINESTRING (8.0189981 48.4001882, 8.0189479 48.4002917, 8.0187765 48.4005769)",,,,,
127431114,False,Im Fischerfeld,residential,30,False,33.448,,"LINESTRING (8.0189981 48.4001882, 8.0191598 48.4002145, 8.0194356 48.4002662)",,,,,
125409542,False,Im Fischerfeld,residential,30,False,26.474,,"LINESTRING (8.0184356 48.400503, 8.0187765 48.4005769)",,,,,
127431115,False,Im Fischerfeld,residential,30,False,11.1,,"LINESTRING (8.0189184 48.4006099, 8.0187765 48.4005769)",,,,,
125409542,False,Im Fischerfeld,residential,30,False,56.027,,"LINESTRING (8.0191485 48.3997978, 8.0191518 48.3997646, 8.0191185 48.399605, 8.0190301 48.3994759, 8.0190112 48.3994483, 8.0188614 48.3993536)",,,,,
125409542,False,Im Fischerfeld,residential,30,True,45.010999999999996,,"LINESTRING (8.0191485 48.3997978, 8.01914 48.3998828, 8.0190445 48.4000923, 8.0189981 48.4001882)",,,,,
127431100,False,Im Fischerfeld,residential,30,False,94.43300000000002,,"LINESTRING (8.0191485 48.3997978, 8.0193368 48.3997978, 8.019487 48.3997871, 8.0195694 48.3997461, 8.0196157 48.399723, 8.0197016 48.3995948, 8.0197284 48.3994523, 8.0197535 48.3993337, 8.019805 48.3992713, 8.0198499 48.3992413)",,,,,
"[550488507, 125409542]",False,Im Fischerfeld,residential,30,False,40.209,,"LINESTRING (8.0188614 48.3993536, 8.0188288 48.3993415, 8.0184542 48.3992006, 8.0183874 48.3991755)",,,,,
125409542,False,Im Fischerfeld,residential,30,True,56.027,,"LINESTRING (8.0188614 48.3993536, 8.0190112 48.3994483, 8.0190301 48.3994759, 8.0191185 48.399605, 8.0191518 48.3997646, 8.0191485 48.3997978)",,,,,
147112413,False,Grünstraße,residential,,True,46.928,,"LINESTRING (8.0134368 48.4022209, 8.0134687 48.4026424)",,,,,
147112417,True,Grünstraße,residential,,False,103.49000000000001,,"LINESTRING (8.0134368 48.4022209, 8.0140113 48.4021332, 8.0148127 48.4020448)",,,,,
127056494,False,Grünstraße,residential,,False,40.049,,"LINESTRING (8.0116685 48.4025628, 8.0117176 48.4025858, 8.01179 48.4026244, 8.0120047 48.4028402)",,,,,
"[161244697, 26528410, 127056494]",False,Grünstraße,"['residential', 'living_street']",,"[False, True]",160.89299999999997,,"LINESTRING (8.0116685 48.4025628, 8.0115757 48.4025737, 8.0114854 48.4023542, 8.0115329 48.4023041, 8.0116306 48.4022011, 8.0116996 48.4020604, 8.0117821 48.4018921, 8.0119005 48.4015399, 8.011905 48.4014832, 8.0122539 48.4014552)",,,yes,,"['2', '3']"
147112417,True,Grünstraße,residential,,False,138.784,,"LINESTRING (8.0116685 48.4025628, 8.0117024 48.4025142, 8.0117658 48.4024774, 8.0122888 48.4023996, 8.0134368 48.4022209)",,,,,
242409037,False,Feuergasse,living_street,,False,27.0,,"LINESTRING (8.0155881 48.4029431, 8.0155912 48.4028081, 8.0156334 48.402704)",,,,,
255479628,False,Gartenstraße,residential,,False,81.44,,"LINESTRING (8.0127357 48.4046737, 8.0123607 48.4053625)",,,,,
255479628,False,Gartenstraße,residential,,True,81.44,,"LINESTRING (8.0123607 48.4053625, 8.0127357 48.4046737)",,,,,
24220287,True,Gartenstraße,unclassified,30,False,38.678,,"LINESTRING (8.0123607 48.4053625, 8.0122811 48.4053456, 8.0118705 48.4052399)",,,,,
1241218937,False,Scheffelstraße,residential,30,False,30.086000000000002,,"LINESTRING (8.0107842 48.4064858, 8.0109845 48.4065827, 8.0111256 48.4066324)",1,,,,
"[288509968, 32939379]",False,Otto-Ernst-Sutter-Weg,residential,30,True,12.963000000000001,,"LINESTRING (8.0161918 48.4059395, 8.0162539 48.4059226, 8.0163538 48.4058945)",,,yes,,
613976001,False,Oberdorfstraße,unclassified,30,False,12.549,,"LINESTRING (8.0161918 48.4059395, 8.016146 48.4059151, 8.0160469 48.4058815)",,yes,,,5
934658698,False,Oberdorfstraße,unclassified,30,True,130.702,,"LINESTRING (8.0161918 48.4059395, 8.0163755 48.4061474, 8.016422 48.4061993, 8.0166562 48.4064606, 8.0170114 48.4069795)",,yes,,,5
442768968,False,Grünstraße,residential,,False,66.782,,"LINESTRING (8.0113592 48.4032572, 8.0116529 48.4030337, 8.0118608 48.4029064, 8.0120047 48.4028402)",,,,,
33153987,False,Im Sägegrün,residential,,False,287.601,,"LINESTRING (8.0088385 48.4052685, 8.0084373 48.4050338, 8.0084543 48.4049739, 8.0085203 48.4049016, 8.0086983 48.4047068, 8.00898 48.4043675, 8.0092117 48.4041619, 8.0094593 48.4040218, 8.0097166 48.4039141, 8.0108366 48.4036299)",,,,,
626966240,False,Klosterstraße,living_street,,True,8.028,,"LINESTRING (8.0166056 48.4054549, 8.016499 48.4054692)",,,,,
934421431,False,Hauptstraße,residential,20,False,3.24,,"LINESTRING (8.0150662 48.4039394, 8.0150225 48.4039421)",,,,,
253010339,False,Adlergasse,living_street,20,True,88.5,,"LINESTRING (8.0150662 48.4039394, 8.0150465 48.4037186, 8.0150425 48.4036653, 8.015066 48.40359, 8.0150801 48.4034495, 8.015127 48.4033878, 8.0151229 48.4031533)",,,,,
"[33091285, 934421431]",False,Hauptstraße,residential,20,True,110.67099999999999,,"LINESTRING (8.0150662 48.4039394, 8.0152042 48.4039191, 8.0153416 48.4038944, 8.0153987 48.4038829, 8.0155356 48.4038362, 8.0155962 48.4038038, 8.0156604 48.403755, 8.0157052 48.4037026, 8.0157419 48.4036292, 8.0157584 48.4035937, 8.0158789 48.4032284)",,,,,
