osmid,lanes,highway,maxspeed,width,junction,oneway,reversed,length,geometry,name,bridge,ref
24452639,,residential,,,,False,False,85.263,"LINESTRING (8.4311403 51.8053962, 8.4303432 51.8048088)",Bruchstraße,,
24452639,,residential,,,,False,True,85.263,"LINESTRING (8.4303432 51.8048088, 8.4311403 51.8053962)",Bruchstraße,,
"[29203587, 24452719]",,"['residential', 'unclassified']",50,,,False,"[False, True]",321.433,"LINESTRING (8.4303432 51.8048088, 8.4310542 51.8046679, 8.4310986 51.8046511, 8.4311206 51.8046323, 8.4311114 51.804609, 8.4310799 51.8045851, 8.4303435 51.8041814, 8.4300413 51.8039925, 8.4297303 51.8037424, 8.4296004 51.8036529, 8.4294341 51.8035725, 8.4292714 51.8035202, 8.428962 51.8034336, 8.4287423 51.8033823, 8.4283046 51.8032917, 8.428105 51.8032771)","['Jüddeldamm', 'Bruchstraße']",,
29203587,,residential,,,,False,True,75.06,"LINESTRING (8.4303432 51.8048088, 8.4300567 51.8048639, 8.4298592 51.8049019, 8.4295593 51.8049596, 8.4293008 51.8050093)",Bruchstraße,,
24452719,,unclassified,50,,,False,False,71.76,"LINESTRING (8.427382 51.8037074, 8.4274315 51.8036367, 8.427458 51.8035989, 8.4275767 51.8034999, 8.4277284 51.8034018, 8.4279529 51.8033024, 8.428105 51.8032771)",Jüddeldamm,,
24452778,,residential,50,,,False,True,106.90700000000001,"LINESTRING (8.427382 51.8037074, 8.427326 51.8037874, 8.4270295 51.8040406, 8.426944 51.8040984, 8.4268487 51.8041043, 8.4261743 51.8040271)",Torfweg,,
"[962291379, 29203588]",,residential,50,6,,False,False,70.578,"LINESTRING (8.427382 51.8037074, 8.4267993 51.8036037, 8.426521 51.803564, 8.4263899 51.8035454)",Torfweg,,
"[303522442, 29203588]",,residential,"['50', '30']",6,,False,"[False, True]",196.465,"LINESTRING (8.427382 51.8037074, 8.4277065 51.8038565, 8.4282414 51.8042415, 8.4290455 51.8048202, 8.4293008 51.8050093)",Torfweg,,
"[29203587, 24452719]",,"['unclassified', 'residential']",50,,,False,"[False, True]",321.43299999999994,"LINESTRING (8.428105 51.8032771, 8.4283046 51.8032917, 8.4287423 51.8033823, 8.428962 51.8034336, 8.4292714 51.8035202, 8.4294341 51.8035725, 8.4296004 51.8036529, 8.4297303 51.8037424, 8.4300413 51.8039925, 8.4303435 51.8041814, 8.4310799 51.8045851, 8.4311114 51.804609, 8.4311206 51.8046323, 8.4310986 51.8046511, 8.4310542 51.8046679, 8.4303432 51.8048088)","['Jüddeldamm', 'Bruchstraße']",,
24452719,,unclassified,50,,,False,True,71.76,"LINESTRING (8.428105 51.8032771, 8.4279529 51.8033024, 8.4277284 51.8034018, 8.4275767 51.8034999, 8.427458 51.8035989, 8.4274315 51.8036367, 8.427382 51.8037074)",Jüddeldamm,,
24452741,,living_street,,,,False,True,72.219,"LINESTRING (8.428105 51.8032771, 8.4280996 51.8032196, 8.4272279 51.8029751)",Jüddeldamm,,
24452741,,living_street,,,,False,False,72.219,"LINESTRING (8.4272279 51.8029751, 8.4280996 51.8032196, 8.428105 51.8032771)",Jüddeldamm,,
23303789,2,unclassified,50,7,,False,False,184.628,"LINESTRING (8.4261743 51.8040271, 8.4261644 51.8040675, 8.4261028 51.8043184, 8.4259998 51.8047382, 8.4259595 51.8049024, 8.4257715 51.8056687)",Delbrücker Straße,,
23303789,2,unclassified,50,7,,False,True,44.908,"LINESTRING (8.4261743 51.8040271, 8.4262006 51.8038198, 8.426214 51.8037137, 8.4262147 51.8036242)",Delbrücker Straße,,
24452778,,residential,50,,,False,False,106.907,"LINESTRING (8.4261743 51.8040271, 8.4268487 51.8041043, 8.426944 51.8040984, 8.4270295 51.8040406, 8.427326 51.8037874, 8.427382 51.8037074)",Torfweg,,
23903288,,residential,30,,,False,False,104.951,"LINESTRING (8.4252248 51.8033756, 8.4246571 51.8031528, 8.4240047 51.803032, 8.4238653 51.8029687)",Höppeweg,,
23903288,,residential,30,,,False,True,24.871000000000002,"LINESTRING (8.4252248 51.8033756, 8.4254059 51.803432, 8.4255602 51.8034556)",Höppeweg,,
24453213,,residential,30,,,False,False,121.11600000000001,"LINESTRING (8.4244573 51.8042935, 8.4255107 51.8035574, 8.4255602 51.8034556)",Höppeweg,,
23903288,,residential,30,,,False,False,24.871000000000002,"LINESTRING (8.4255602 51.8034556, 8.4254059 51.803432, 8.4252248 51.8033756)",Höppeweg,,
23903288,,residential,30,,,False,True,34.953,"LINESTRING (8.4255602 51.8034556, 8.4259255 51.8034905, 8.4260626 51.8035035)",Höppeweg,,
24453213,,residential,30,,,False,True,121.11600000000001,"LINESTRING (8.4255602 51.8034556, 8.4255107 51.8035574, 8.4244573 51.8042935)",Höppeweg,,
"[32424322, 962293839, 962293840, 204487159, 204487161]",2,residential,30,7,,False,False,112.943,"LINESTRING (8.4340047 51.8076108, 8.4337683 51.8074644, 8.4335843 51.8073651, 8.4334636 51.8073078, 8.4332093 51.8072079, 8.4330676 51.807138, 8.4328821 51.807071, 8.4326978 51.8070033)",Torfweg,,
24452234,,residential,,,,False,False,97.52,"LINESTRING (8.4257391 51.8071748, 8.4259072 51.807421, 8.4259702 51.8075049, 8.4259952 51.8075687, 8.4262421 51.807505, 8.4266544 51.8073749)",Im Ennebutt,,
"[32424322, 962293839, 962293840, 204487159, 204487161]",2,residential,30,7,,False,True,112.943,"LINESTRING (8.4326978 51.8070033, 8.4328821 51.807071, 8.4330676 51.807138, 8.4332093 51.8072079, 8.4334636 51.8073078, 8.4335843 51.8073651, 8.4337683 51.8074644, 8.4340047 51.8076108)",Torfweg,,
"[25301144, 40350430, 35033031]",2,residential,30,7,,False,False,102.82300000000001,"LINESTRING (8.4326978 51.8070033, 8.4325908 51.8069673, 8.4318233 51.8066779, 8.4315306 51.8065613, 8.4314257 51.8065175)",Torfweg,yes,
"[844510050, 32424323, 1157760476]",1,residential,,,,False,True,187.261,"LINESTRING (8.4326978 51.8070033, 8.4329917 51.806726, 8.4336001 51.8061184, 8.4336323 51.8060645, 8.433632 51.8060107, 8.4334743 51.8057739, 8.433599 51.8057055, 8.4338382 51.8056269)",Am Seeufer,,
34562156,,residential,30,,,False,True,8.769,"LINESTRING (8.426334 51.8111707, 8.4264608 51.8111793)",Drosselweg,,
34562156,,residential,30,,,False,False,137.609,"LINESTRING (8.426334 51.8111707, 8.42588 51.81114, 8.4256808 51.8111267, 8.424344 51.8110372)",Drosselweg,,
34562156,,residential,30,,,False,False,8.769,"LINESTRING (8.4264608 51.8111793, 8.426334 51.8111707)",Drosselweg,,
"[24033660, 34562156]",,residential,30,,,False,True,83.088,"LINESTRING (8.4264608 51.8111793, 8.4265621 51.8112155, 8.4267548 51.8114263, 8.4268315 51.8115162, 8.4269055 51.8116029, 8.4269663 51.8116742, 8.427097 51.8118035)",Drosselweg,,
34852425,,residential,,,,False,False,84.961,"LINESTRING (8.4264608 51.8111793, 8.426406 51.811043, 8.4264714 51.8110106, 8.4265844 51.8109921, 8.4266659 51.8109658, 8.4268495 51.8109087, 8.4272861 51.8107451)",Drosselweg,,
34139686,,tertiary,20,,,False,True,45.444,"LINESTRING (8.4256651 51.8059882, 8.425831 51.8063838)",Rathausstraße,,
629067455,1,tertiary,50,,roundabout,True,False,17.272,"LINESTRING (8.4256651 51.8059882, 8.4256214 51.8059883, 8.4255858 51.8059793, 8.4255541 51.8059598, 8.425538 51.8059327, 8.425541 51.8059065, 8.4255559 51.8058868)",,,
629067455,1,tertiary,50,,roundabout,True,False,10.261,"LINESTRING (8.4255559 51.8058868, 8.4255901 51.8058674, 8.4256414 51.8058586, 8.4256898 51.8058653)",,,
"[23303787, 1007458444, 962291381, 34139687]",,tertiary,50,6,,False,True,177.762,"LINESTRING (8.4255559 51.8058868, 8.4254431 51.8058412, 8.4253451 51.8057825, 8.4251999 51.8056955, 8.4249568 51.8055365, 8.4238431 51.804842, 8.4237142 51.8047675)",Mastholter Straße,,
29203586,2,unclassified,50,,,False,True,22.625,"LINESTRING (8.4256898 51.8058653, 8.4257328 51.8057892, 8.4257715 51.8056687)",Delbrücker Straße,,
629067455,1,tertiary,50,,roundabout,True,False,17.842,"LINESTRING (8.4256898 51.8058653, 8.4257297 51.8058864, 8.4257482 51.8059164, 8.4257414 51.8059484, 8.4257093 51.8059752, 8.4256651 51.8059882)",,,
34852425,,residential,,,,False,True,84.961,"LINESTRING (8.4272861 51.8107451, 8.4268495 51.8109087, 8.4266659 51.8109658, 8.4265844 51.8109921, 8.4264714 51.8110106, 8.426406 51.811043, 8.4264608 51.8111793)",Drosselweg,,
848343531,,living_street,,,,False,True,54.870000000000005,"LINESTRING (8.4240822 51.8038541, 8.4238784 51.8037339, 8.423396 51.80362)",Paulusweg,,
24239242,,living_street,,,,False,False,79.286,"LINESTRING (8.423396 51.80362, 8.4235043 51.8034697, 8.4236197 51.8033095, 8.4236917 51.8032096, 8.4237699 51.8031011, 8.4238653 51.8029687)",Johannesweg,,
24239242,,living_street,,,,False,True,99.69,"LINESTRING (8.423396 51.80362, 8.4232388 51.8038381, 8.4231331 51.8039849, 8.4231195 51.8041572, 8.4231794 51.8043958, 8.4231189 51.80447)",Johannesweg,,
848343531,,living_street,,,,False,False,54.870000000000005,"LINESTRING (8.423396 51.80362, 8.4238784 51.8037339, 8.4240822 51.8038541)",Paulusweg,,
"[844510050, 32424323, 1157760476]",1,residential,,,,False,False,187.26099999999997,"LINESTRING (8.4338382 51.8056269, 8.433599 51.8057055, 8.4334743 51.8057739, 8.433632 51.8060107, 8.4336323 51.8060645, 8.4336001 51.8061184, 8.4329917 51.806726, 8.4326978 51.8070033)",Am Seeufer,,
