osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width
81452710,False,,,Am Vorwerk,residential,30,False,96.58500000000001,"LINESTRING (8.6343756 53.0482624, 8.6342613 53.0482297, 8.6335332 53.0480184, 8.6334344 53.0480261, 8.6333692 53.0480586, 8.6332637 53.0481529, 8.6331876 53.048221)",,,
81690682,False,,,Cramerstraße,residential,30,False,63.404,"LINESTRING (8.6343756 53.0482624, 8.6345148 53.0480951, 8.6346211 53.0479643, 8.6346343 53.0479482, 8.634739 53.0478194, 8.6347948 53.0477509)",,,
25802797,False,,,Am Vorwerk,residential,30,False,79.092,"LINESTRING (8.6354348 53.0485793, 8.6351266 53.0484868, 8.6349013 53.0484216, 8.6346786 53.0483572, 8.6345295 53.048311, 8.6343756 53.0482624)",,,
33558121,False,,,Am Vorwerk,residential,,True,72.968,"LINESTRING (8.6331876 53.048221, 8.6333424 53.0482887, 8.6340789 53.048515, 8.6341441 53.0485348)",,,
"[1162999705, 1162999706, 81452710]",False,,,Am Vorwerk,residential,30,False,193.092,"LINESTRING (8.6331876 53.048221, 8.6331219 53.0482737, 8.6330542 53.0483143, 8.632968 53.0483109, 8.6328737 53.048291, 8.6321288 53.0481358, 8.631442 53.0479829, 8.6307054 53.0478586, 8.6305077 53.0478137)",,,
81452710,False,,,Am Vorwerk,residential,30,True,96.585,"LINESTRING (8.6331876 53.048221, 8.6332637 53.0481529, 8.6333692 53.0480586, 8.6334344 53.0480261, 8.6335332 53.0480184, 8.6342613 53.0482297, 8.6343756 53.0482624)",,,
25873235,False,,,Bahnhofstraße,residential,30,True,53.905,"LINESTRING (8.629652 53.0498674, 8.630043 53.050172, 8.6301438 53.0502516)",,,
25873236,False,,,Kirchstraße,residential,,False,25.536,"LINESTRING (8.6307235 53.0490962, 8.6307157 53.0488666)",,,
312832879,False,,,Kirchplatz,residential,30,True,12.239,"LINESTRING (8.6301438 53.0502516, 8.6303051 53.0501995)",,,
25856023,False,,,Am Knick,residential,30,True,54.659,"LINESTRING (8.6301438 53.0502516, 8.6299741 53.0502834, 8.6294023 53.0504562)",,,
25873235,False,,,Bahnhofstraße,residential,30,False,53.905,"LINESTRING (8.6301438 53.0502516, 8.630043 53.050172, 8.629652 53.0498674)",,,
25802978,False,,,Kirchplatz,residential,30,True,76.893,"LINESTRING (8.6314369 53.0503233, 8.6312925 53.0503082, 8.6303051 53.0501995)",,,
"[26118609, 81452868, 26118614]",True,,,Schulstraße,residential,30,False,141.358,"LINESTRING (8.6314369 53.0503233, 8.6314324 53.0503752, 8.6313434 53.0506525, 8.6313192 53.0507504, 8.6312701 53.0508396, 8.6312393 53.0509534, 8.6312053 53.0511005, 8.6311815 53.0512024, 8.6310945 53.051576)",yes,,
25802984,False,,,Lutherstraße,residential,30,True,105.19600000000001,"LINESTRING (8.6321494 53.0496534, 8.6326705 53.0497807, 8.6329081 53.0498579, 8.6329813 53.0498869, 8.6331827 53.0499667, 8.6334185 53.0500787, 8.6335058 53.0501207)",,,
"[27375336, 27375337, 25856181]",True,,,Schulstraße,residential,30,False,90.77,"LINESTRING (8.6321494 53.0496534, 8.632121 53.0496786, 8.6319289 53.0498108, 8.6317453 53.0499389, 8.631651 53.0500046, 8.6315527 53.0500686, 8.6314749 53.0501641, 8.631446 53.0502575, 8.6314369 53.0503233)",yes,,
33569570,True,,,Bahnhofstraße,residential,30,False,58.766000000000005,"LINESTRING (8.6300758 53.0507729, 8.6300999 53.0506898, 8.6301794 53.0503336, 8.6301438 53.0502516)",,,
"[266030569, 25803108, 26128294]",False,2,,Blumenstraße,residential,30,True,211.806,"LINESTRING (8.6250073 53.0505679, 8.625353 53.0505899, 8.6255488 53.0506023, 8.6257722 53.0506165, 8.6258718 53.0506222, 8.6259584 53.0506277, 8.6263162 53.0506518, 8.6263754 53.050647, 8.6265615 53.0506412, 8.6269667 53.0505848, 8.6275614 53.0504922, 8.6280126 53.050417, 8.6281164 53.0503992)",yes,,
30878699,False,2,L 867,Mühlenstraße,secondary,50,True,71.58500000000001,"LINESTRING (8.6250073 53.0505679, 8.6250991 53.050193, 8.6251189 53.0500515, 8.6251273 53.0499918, 8.6251361 53.0499291)",,,
690488169,False,,L 867,Mühlenstraße,secondary,50,False,124.576,"LINESTRING (8.6250073 53.0505679, 8.6247219 53.0512407, 8.6246104 53.0515036, 8.6245893 53.0515532, 8.6245468 53.0516535)",,,
"[266030569, 25803108, 26128294]",False,2,,Blumenstraße,residential,30,False,211.806,"LINESTRING (8.6281164 53.0503992, 8.6280126 53.050417, 8.6275614 53.0504922, 8.6269667 53.0505848, 8.6265615 53.0506412, 8.6263754 53.050647, 8.6263162 53.0506518, 8.6259584 53.0506277, 8.6258718 53.0506222, 8.6257722 53.0506165, 8.6255488 53.0506023, 8.625353 53.0505899, 8.6250073 53.0505679)",yes,,
25803293,False,,,Willmsstraße,residential,30,True,151.28,"LINESTRING (8.633335 53.0517688, 8.6331726 53.0517565, 8.6310945 53.051576)",,,
"[33569543, 33569542, 26212551]",True,2,L 875,Friedrich-Ebert-Allee,secondary,50,False,190.29099999999997,"LINESTRING (8.633335 53.0517688, 8.6333206 53.0516172, 8.6332799 53.051508, 8.633246 53.0514316, 8.6331843 53.0512855, 8.6331575 53.0512042, 8.6331356 53.0511234, 8.6331062 53.0510024, 8.6330981 53.0508792, 8.6331045 53.050774, 8.6331481 53.0506246, 8.6332118 53.050478, 8.6333669 53.0502707, 8.6334092 53.050225, 8.6335058 53.0501207)",yes,,
25804038,False,,,Cramerstraße,living_street,,True,64.99600000000001,"LINESTRING (8.6333023 53.0493112, 8.6335007 53.0491268, 8.6337277 53.0488662, 8.633831 53.0489001)",,,
26067001,False,,,Cramerstraße,living_street,,False,65.08500000000001,"LINESTRING (8.6334551 53.0493853, 8.633664 53.0492007, 8.6337838 53.0490745, 8.633904 53.0489244, 8.633831 53.0489001)",,,
"[1162999707, 572916013]",False,"['2', '3']",L 887,Bismarckstraße,secondary,50,False,44.983,"LINESTRING (8.630441 53.0464886, 8.63034 53.0465562, 8.6299379 53.0467561)",,,
"[28467858, 1162999707]",False,2,L 887,Bismarckstraße,secondary,50,True,122.319,"LINESTRING (8.630441 53.0464886, 8.6306373 53.0463657, 8.6308215 53.0462294, 8.6308966 53.0461699, 8.6311461 53.0459853, 8.6312824 53.0458835, 8.6313807 53.0458102, 8.6315925 53.0456349)",,,
25804043,True,,,Moltkestraße,residential,30,False,153.11,"LINESTRING (8.6347948 53.0477509, 8.6338848 53.0474911, 8.6333666 53.0473529, 8.632712 53.0471782)",,,
81690682,False,,,Cramerstraße,residential,30,False,70.258,"LINESTRING (8.6347948 53.0477509, 8.6349629 53.0475461, 8.6350726 53.0474125, 8.6351996 53.0472612, 8.6352633 53.0471853)",,,
81690682,False,,,Cramerstraße,residential,30,True,63.403999999999996,"LINESTRING (8.6347948 53.0477509, 8.634739 53.0478194, 8.6346343 53.0479482, 8.6346211 53.0479643, 8.6345148 53.0480951, 8.6343756 53.0482624)",,,
25804038,False,,,Cramerstraße,living_street,,False,64.996,"LINESTRING (8.633831 53.0489001, 8.6337277 53.0488662, 8.6335007 53.0491268, 8.6333023 53.0493112)",,,
26067001,False,,,Cramerstraße,living_street,,True,65.08500000000001,"LINESTRING (8.633831 53.0489001, 8.633904 53.0489244, 8.6337838 53.0490745, 8.633664 53.0492007, 8.6334551 53.0493853)",,,
26172855,False,,,Cramerstraße,living_street,,False,45.702,"LINESTRING (8.633831 53.0489001, 8.6339613 53.0487557, 8.6340338 53.0486697, 8.6341441 53.0485348)",,,
25804076,False,,,Karlstraße,residential,30,False,94.16099999999999,"LINESTRING (8.6341306 53.0466823, 8.6341893 53.0467051, 8.6351212 53.0471282, 8.6352633 53.0471853)",,,
25804076,False,,,Karlstraße,residential,30,True,94.16099999999999,"LINESTRING (8.6352633 53.0471853, 8.6351212 53.0471282, 8.6341893 53.0467051, 8.6341306 53.0466823)",,,
81690682,False,,,Cramerstraße,residential,30,False,113.56000000000002,"LINESTRING (8.6352633 53.0471853, 8.6354409 53.046976, 8.6356999 53.0466562, 8.6359244 53.0463782, 8.6359468 53.0463504, 8.6360127 53.0462688)",,,
81690682,False,,,Cramerstraße,residential,30,True,70.25800000000001,"LINESTRING (8.6352633 53.0471853, 8.6351996 53.0472612, 8.6350726 53.0474125, 8.6349629 53.0475461, 8.6347948 53.0477509)",,,
25804043,True,,,Moltkestraße,residential,30,False,170.36599999999999,"LINESTRING (8.632712 53.0471782, 8.6318106 53.0469317, 8.630909 53.0466514, 8.630551 53.0465431, 8.630441 53.0464886)",,,
"[25804085, 25804079]",False,,,"['Humboldtstraße', 'Karlstraße']","['residential', 'living_street']",,"[False, True]",239.504,"LINESTRING (8.632712 53.0471782, 8.6329316 53.046878, 8.6332197 53.0463981, 8.6333018 53.0462853, 8.6333217 53.0462579, 8.633194 53.046207, 8.6331173 53.0461735, 8.6329718 53.0461645, 8.6327881 53.0460872, 8.6325255 53.0458798, 8.6324502 53.0458091, 8.6324635 53.0457496, 8.6323802 53.0456671, 8.632123 53.0454571, 8.6320851 53.0454392)",,,
294647033,True,2,,Fischstraße,residential,50,False,21.980999999999998,"LINESTRING (8.6348831 53.0524922, 8.635117 53.0525248, 8.6352035 53.0525368)",,,
304633047,True,,,Lange Straße,residential,50,False,10.108,"LINESTRING (8.6342028 53.0497705, 8.634085 53.0497135)",,,3
294647034,True,3,L 875,Friedrich-Ebert-Allee,secondary,50,False,58.76,"LINESTRING (8.6342028 53.0497705, 8.6341272 53.049825, 8.6337559 53.0500922, 8.6336727 53.0501527, 8.6336403 53.0501766)",,,
25802984,False,,,Lutherstraße,residential,30,False,10.93,"LINESTRING (8.6336403 53.0501766, 8.6335058 53.0501207)",,,
"[33569540, 33569541, 26212557, 64059572, 294647036]",True,"['2', '3']",L 875,Friedrich-Ebert-Allee,secondary,50,False,234.151,"LINESTRING (8.6336403 53.0501766, 8.6335399 53.050275, 8.6333446 53.0505211, 8.6332694 53.0507038, 8.63323 53.0508873, 8.6332367 53.0509947, 8.6332601 53.0510993, 8.6333669 53.0513841, 8.6333909 53.0514476, 8.6333971 53.0514613, 8.6334281 53.0515435, 8.6334676 53.0516756, 8.6334704 53.0517368, 8.6334586 53.0519041, 8.6334378 53.0520422, 8.6334354 53.0520585, 8.6334276 53.0521073, 8.6333996 53.0522149)",yes,,
26212576,False,,,Lange Straße,residential,,True,9.012,"LINESTRING (8.63529 53.0505805, 8.6352127 53.0505141)",,,
25804171,False,,,Orthstraße,residential,,True,131.172,"LINESTRING (8.63529 53.0505805, 8.6344203 53.0509228, 8.6341467 53.0510132, 8.6338199 53.0511537, 8.633626 53.0512005)",,,
26212576,False,,,Lange Straße,residential,,False,9.012,"LINESTRING (8.6352127 53.0505141, 8.63529 53.0505805)",,,
25804157,True,,,Lange Straße,residential,,False,106.74,"LINESTRING (8.6352127 53.0505141, 8.6343109 53.0498501, 8.6342028 53.0497705)",,,
25804588,False,,,Rosenstraße,residential,30,False,67.63300000000001,"LINESTRING (8.6352127 53.0505141, 8.6353886 53.0504287, 8.6359272 53.0500848)",,,
25804171,False,,,Orthstraße,residential,,False,131.172,"LINESTRING (8.633626 53.0512005, 8.6338199 53.0511537, 8.6341467 53.0510132, 8.6344203 53.0509228, 8.63529 53.0505805)",,,
25804595,False,,,Rosenhof,residential,30,False,112.45100000000001,"LINESTRING (8.6346755 53.0494095, 8.6349202 53.0495319, 8.6351333 53.0496415, 8.6359272 53.0500848)",,,
64059587,True,3,L 875,Friedrich-Ebert-Allee,secondary,50,False,51.086,"LINESTRING (8.6346755 53.0494095, 8.6345555 53.0495029, 8.6343408 53.0496658, 8.6342541 53.0497316, 8.6342028 53.0497705)",,,
25804588,False,,,Rosenstraße,residential,30,True,67.63300000000001,"LINESTRING (8.6359272 53.0500848, 8.6353886 53.0504287, 8.6352127 53.0505141)",,,
25804595,False,,,Rosenhof,residential,30,True,112.451,"LINESTRING (8.6359272 53.0500848, 8.6351333 53.0496415, 8.6349202 53.0495319, 8.6346755 53.0494095)",,,
25856024,False,,,Am Knick,residential,,False,42.262,"LINESTRING (8.6294023 53.0504562, 8.6296599 53.0508033)",,,
25856023,False,,,Am Knick,residential,30,False,54.659,"LINESTRING (8.6294023 53.0504562, 8.6299741 53.0502834, 8.6301438 53.0502516)",,,
48413885,False,,,Am Knick,residential,,False,38.196999999999996,"LINESTRING (8.6294023 53.0504562, 8.6293309 53.0504736, 8.6288728 53.0505854)",,,5.8
25856024,False,,,Am Knick,residential,,True,42.262,"LINESTRING (8.6296599 53.0508033, 8.6294023 53.0504562)",,,
46602281,True,,,Am Knick,unclassified,,False,28.004,"LINESTRING (8.6296599 53.0508033, 8.6300758 53.0507729)",,,
25873236,False,,,Kirchstraße,residential,,True,25.536,"LINESTRING (8.6307157 53.0488666, 8.6307235 53.0490962)",,,
