osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,width,access
"[963402986, 30924957]",False,,Kronwiekstraße,residential,"['50', '30']",True,124.937,"LINESTRING (13.7795435 54.0526692, 13.7796626 54.0528861, 13.7798019 54.0530278, 13.779829 54.0530554, 13.7798389 54.0530655, 13.7799342 54.0531833, 13.7801501 54.05345, 13.7803997 54.0535117, 13.7805687 54.0535426)",,,,
25832384,False,,Fischerstraße,residential,30,False,78.905,"LINESTRING (13.775174 54.0524664, 13.775279 54.0523507, 13.7754713 54.0521596, 13.775823 54.0518689)",,,,
113982882,True,,Werftstraße,residential,30,False,161.894,"LINESTRING (13.775174 54.0524664, 13.7753074 54.0524546, 13.775778 54.0524389, 13.7762087 54.0524149, 13.7765115 54.0523439, 13.7769301 54.0521736, 13.7774606 54.0520018)",,,,
"[1156067225, 25506994, 236704751]",False,,Werftstraße,residential,"['50', '30']",True,34.754,"LINESTRING (13.775174 54.0524664, 13.7750934 54.0524817, 13.7750368 54.0524908, 13.774727 54.0525404, 13.7746595 54.0525447)",,,,
30924956,False,,Kronwiekstraße,residential,30,True,110.374,"LINESTRING (13.7781577 54.0501719, 13.7787942 54.0510915)",,,,
121995192,False,,Berliner Straße,residential,30,False,8.309,"LINESTRING (13.7781577 54.0501719, 13.7782732 54.0501405)",,,,
25832384,False,,Fischerstraße,residential,30,False,15.677,"LINESTRING (13.775823 54.0518689, 13.775957 54.0517519)",,,,
26622713,False,,Brunnenstraße,residential,30,True,26.802,"LINESTRING (13.775823 54.0518689, 13.7755116 54.0517118)",,,,
25832384,False,,Fischerstraße,residential,30,True,78.905,"LINESTRING (13.775823 54.0518689, 13.7754713 54.0521596, 13.775279 54.0523507, 13.775174 54.0524664)",,,,
30924956,False,,Kronwiekstraße,residential,30,False,110.374,"LINESTRING (13.7787942 54.0510915, 13.7781577 54.0501719)",,,,
30924955,True,,Fischerstraße,residential,30,False,100.257,"LINESTRING (13.7787942 54.0510915, 13.7780806 54.0511388, 13.7772894 54.05126)",,,,
30924956,False,,Kronwiekstraße,residential,30,True,87.563,"LINESTRING (13.7787942 54.0510915, 13.7790054 54.0514516, 13.7791598 54.051848)",,,,
1243519748,False,,Bahnhofstraße,residential,50,False,22.464,"LINESTRING (13.7742047 54.0514498, 13.7743036 54.0516433)",,,,
"[1243519748, 35374733]",False,,Bahnhofstraße,residential,50,True,38.870000000000005,"LINESTRING (13.7742047 54.0514498, 13.7741216 54.0512667, 13.7740515 54.051112)",,,,
25832449,False,,Sandbergstraße,residential,30,False,33.955,"LINESTRING (13.7757305 54.0510283, 13.7756103 54.0513254)",,,,
25832421,True,,Karlstraße,residential,30,False,110.02799999999999,"LINESTRING (13.7757305 54.0510283, 13.7749041 54.0510578, 13.7740515 54.051112)",,,,
25890622,False,,Sandbergstraße,residential,30,False,52.928,"LINESTRING (13.7757305 54.0510283, 13.775791 54.0508216, 13.7757065 54.05056)",,,,
25832384,False,,Fischerstraße,residential,30,False,38.510999999999996,"LINESTRING (13.7767364 54.0513782, 13.7769494 54.0513201, 13.7772894 54.05126)",,,,
25832384,False,,Fischerstraße,residential,30,True,65.785,"LINESTRING (13.7767364 54.0513782, 13.7765077 54.0514784, 13.7763068 54.0515638, 13.775957 54.0517519)",,,,
"[376486667, 25832438]",False,,Fischerstraße,residential,30,False,73.749,"LINESTRING (13.7767364 54.0513782, 13.776068 54.0513509, 13.7760582 54.0513503, 13.7756103 54.0513254)",,,,
25832449,False,,Sandbergstraße,residential,30,True,33.955,"LINESTRING (13.7756103 54.0513254, 13.7757305 54.0510283)",,,,
25832449,False,,Sandbergstraße,residential,30,False,43.510999999999996,"LINESTRING (13.7756103 54.0513254, 13.7755492 54.0514935, 13.7755116 54.0517118)",,,,
"[376486667, 25832438]",False,,Fischerstraße,residential,30,True,73.749,"LINESTRING (13.7756103 54.0513254, 13.7760582 54.0513503, 13.776068 54.0513509, 13.7767364 54.0513782)",,,,
25832510,False,,Berliner Straße,residential,30,True,120.966,"LINESTRING (13.7757065 54.05056, 13.773866 54.0506864)",,,,
25832514,False,,Sandbergstraße,residential,30,False,44.471,"LINESTRING (13.7757065 54.05056, 13.7755504 54.0501707)",,,,
102179121,False,,Berliner Straße,residential,30,False,41.139,"LINESTRING (13.7757065 54.05056, 13.7763024 54.0504396)",,,,
25890622,False,,Sandbergstraße,residential,30,True,52.928,"LINESTRING (13.7757065 54.05056, 13.775791 54.0508216, 13.7757305 54.0510283)",,,,
26622713,False,,Brunnenstraße,residential,30,False,26.802,"LINESTRING (13.7755116 54.0517118, 13.775823 54.0518689)",,,,
26622713,False,,Brunnenstraße,residential,30,True,29.415,"LINESTRING (13.7755116 54.0517118, 13.775957 54.0517519)",,,,
25832404,True,,Brunnenstraße,residential,30,False,90.785,"LINESTRING (13.7755116 54.0517118, 13.7749581 54.0516509, 13.7742047 54.0514498)",,,,
25832449,False,,Sandbergstraße,residential,30,True,43.510999999999996,"LINESTRING (13.7755116 54.0517118, 13.7755492 54.0514935, 13.7756103 54.0513254)",,,,
102179121,False,,Berliner Straße,residential,30,True,15.37,"LINESTRING (13.7769745 54.0503751, 13.776752 54.0503299)",,,,
102179123,True,,Berliner Straße,residential,30,False,80.476,"LINESTRING (13.7769745 54.0503751, 13.7781577 54.0501719)",,,,
25832576,False,,Schützenstraße,residential,30,True,100.86,"LINESTRING (13.7769745 54.0503751, 13.7770668 54.0505037, 13.7772894 54.05126)",,,,
25832514,False,,Sandbergstraße,residential,30,True,44.471,"LINESTRING (13.7755504 54.0501707, 13.7757065 54.05056)",,,,
25832676,False,,Sandbergstraße,residential,30,False,84.008,"LINESTRING (13.7755504 54.0501707, 13.775111 54.0494606)",,,,
25890617,False,,Friedrichstraße,residential,30,False,123.043,"LINESTRING (13.7755504 54.0501707, 13.7736776 54.0502956)",,,,
25832576,False,,Schützenstraße,residential,30,True,83.238,"LINESTRING (13.7772894 54.05126, 13.7774606 54.0520018)",,,,
25832384,False,,Fischerstraße,residential,30,True,38.510999999999996,"LINESTRING (13.7772894 54.05126, 13.7769494 54.0513201, 13.7767364 54.0513782)",,,,
25832576,False,,Schützenstraße,residential,30,False,100.86,"LINESTRING (13.7772894 54.05126, 13.7770668 54.0505037, 13.7769745 54.0503751)",,,,
25832637,False,,Auguststraße,residential,30,False,51.278,"LINESTRING (13.7743629 54.0496012, 13.775111 54.0494606)",,,,
130127538,False,,Luisenstraße,residential,30,False,100.60900000000001,"LINESTRING (13.7743629 54.0496012, 13.7745515 54.0498637, 13.7735809 54.0501078)",,,,
35374733,False,,Bahnhofstraße,residential,50,False,21.816000000000003,"LINESTRING (13.7735809 54.0501078, 13.7736322 54.0502073, 13.7736776 54.0502956)",,,,
130127538,False,,Luisenstraße,residential,30,True,100.60900000000001,"LINESTRING (13.7735809 54.0501078, 13.7745515 54.0498637, 13.7743629 54.0496012)",,,,
25832637,False,,Auguststraße,residential,30,True,41.876,"LINESTRING (13.7762913 54.0492808, 13.7756613 54.0493517)",,,,
25832652,False,,Schützenstraße,residential,30,True,121.441,"LINESTRING (13.7762913 54.0492808, 13.7764025 54.0498101, 13.776752 54.0503299)",,,,
102179121,False,,Berliner Straße,residential,30,False,31.784,"LINESTRING (13.7763024 54.0504396, 13.776752 54.0503299)",,,,
102179121,False,,Berliner Straße,residential,30,True,41.139,"LINESTRING (13.7763024 54.0504396, 13.7757065 54.05056)",,,,
25890591,False,,Mühlenstraße,living_street,,True,128.389,"LINESTRING (13.7763024 54.0504396, 13.7758411 54.0497901, 13.7756613 54.0493517)",,,,
102179121,False,,Berliner Straße,residential,30,False,15.37,"LINESTRING (13.776752 54.0503299, 13.7769745 54.0503751)",,,,
102179121,False,,Berliner Straße,residential,30,True,31.784,"LINESTRING (13.776752 54.0503299, 13.7763024 54.0504396)",,,,
25832652,False,,Schützenstraße,residential,30,False,121.441,"LINESTRING (13.776752 54.0503299, 13.7764025 54.0498101, 13.7762913 54.0492808)",,,,
393613563,False,,Am Kai,residential,50,True,37.04,"LINESTRING (13.7812526 54.0533101, 13.7816621 54.0530795)",,,,
26133318,False,,Am Speicher,residential,50,True,188.763,"LINESTRING (13.7812526 54.0533101, 13.7810902 54.0531404, 13.7804118 54.0525503, 13.7803443 54.0523018, 13.7800447 54.0517919)",,,,
"[156777659, 963402987]",False,,Am Kai,residential,50,False,51.836,"LINESTRING (13.7812526 54.0533101, 13.7811045 54.0533696, 13.7809794 54.0534106, 13.7808742 54.0534342, 13.7806738 54.0534934, 13.7805687 54.0535426)",,,,
25832637,False,,Auguststraße,residential,30,False,37.91,"LINESTRING (13.775111 54.0494606, 13.7756613 54.0493517)",,,,
25832637,False,,Auguststraße,residential,30,True,51.278,"LINESTRING (13.775111 54.0494606, 13.7743629 54.0496012)",,,,
25832676,False,,Sandbergstraße,residential,30,True,84.008,"LINESTRING (13.775111 54.0494606, 13.7755504 54.0501707)",,,,
25832637,False,,Auguststraße,residential,30,False,41.876,"LINESTRING (13.7756613 54.0493517, 13.7762913 54.0492808)",,,,
25832637,False,,Auguststraße,residential,30,True,37.91,"LINESTRING (13.7756613 54.0493517, 13.775111 54.0494606)",,,,
25890591,False,,Mühlenstraße,living_street,,False,128.389,"LINESTRING (13.7756613 54.0493517, 13.7758411 54.0497901, 13.7763024 54.0504396)",,,,
121995192,False,,Berliner Straße,residential,30,True,8.309,"LINESTRING (13.7782732 54.0501405, 13.7781577 54.0501719)",,,,
25832384,False,,Fischerstraße,residential,30,True,15.677,"LINESTRING (13.775957 54.0517519, 13.775823 54.0518689)",,,,
26622713,False,,Brunnenstraße,residential,30,False,29.415,"LINESTRING (13.775957 54.0517519, 13.7755116 54.0517118)",,,,
25832384,False,,Fischerstraße,residential,30,False,65.785,"LINESTRING (13.775957 54.0517519, 13.7763068 54.0515638, 13.7765077 54.0514784, 13.7767364 54.0513782)",,,,
30385500,True,,Wilhelmstraße,residential,30,False,5.751,"LINESTRING (13.7746775 54.0552151, 13.7747508 54.0551864)",,,,
236704752,False,,Wilhelmstraße,residential,30,True,29.3,"LINESTRING (13.7746775 54.0552151, 13.7743367 54.0553866)",,,,
25046801,False,,Kurze Straße,residential,30,False,81.033,"LINESTRING (13.7752545 54.0549324, 13.775074 54.0547676, 13.7750445 54.0545247, 13.7751821 54.0542469)",,,,
30385500,True,,Wilhelmstraße,residential,30,False,55.788,"LINESTRING (13.7752545 54.0549324, 13.775686 54.0547649, 13.7759699 54.0546579)",,,,
25046761,True,,Schusterstraße,residential,30,False,91.322,"LINESTRING (13.7764573 54.0551292, 13.7752711 54.0555647)",,,,
1155598265,True,,Swinkestraße,residential,30,False,71.527,"LINESTRING (13.7764573 54.0551292, 13.7770941 54.0556527)",,,,
"[30385502, 93952159]",False,,Schusterstraße,residential,30,False,89.795,"LINESTRING (13.7764573 54.0551292, 13.7773451 54.0547167, 13.7773979 54.0546922, 13.7774512 54.0546701, 13.7775416 54.0546324)",,,,
741276403,True,,Badstubenstraße,residential,30,False,80.889,"LINESTRING (13.7770941 54.0556527, 13.7761659 54.0561347)",,,,
1155598266,True,,Swinkestraße,residential,30,False,51.56,"LINESTRING (13.7770941 54.0556527, 13.7771711 54.0556614, 13.7776129 54.0559888)",,,,
26133318,False,,Am Speicher,residential,50,False,188.763,"LINESTRING (13.7800447 54.0517919, 13.7803443 54.0523018, 13.7804118 54.0525503, 13.7810902 54.0531404, 13.7812526 54.0533101)",,,,
25046769,False,,Lange Straße,living_street,,True,94.00800000000001,"LINESTRING (13.7772927 54.0540553, 13.7775288 54.0539742, 13.7779117 54.0538245, 13.7784694 54.0535698)",,,,
"[613470946, 613487542, 30426669, 696454854]",False,2,Oberwallstraße,primary,30,False,195.22299999999998,"LINESTRING (13.7776682 54.0530496, 13.7777688 54.05305, 13.7789615 54.0530553, 13.7792215 54.053072, 13.7793566 54.0531004, 13.7794809 54.0531539, 13.7795776 54.0532404, 13.7796449 54.0533238, 13.7796958 54.053409, 13.7797288 54.0534655, 13.7797586 54.0535338, 13.7797877 54.0535879, 13.779808 54.0536283, 13.779827 54.0536608, 13.7798573 54.0536983, 13.779883 54.0537233, 13.7799342 54.0537607)",B 111,,,
"[30388808, 696454855]",False,2,Oberwallstraße,primary,,True,30.426,"LINESTRING (13.7776682 54.0530496, 13.7774496 54.0530507, 13.7772021 54.0530519)",B 111,,,
30385500,True,,Wilhelmstraße,residential,30,False,43.343,"LINESTRING (13.7747508 54.0551864, 13.7752545 54.0549324)",,,,
30639634,False,,An der Stadtmauer,residential,30,False,109.969,"LINESTRING (13.7747508 54.0551864, 13.7745964 54.0550272, 13.7745072 54.0548346, 13.7745054 54.0545838, 13.7746002 54.0542328)",,,,destination
25830935,False,,Gartenstraße,residential,30,True,43.374,"LINESTRING (13.7743367 54.0553866, 13.7747312 54.0557005)",,,,
236704752,False,,Wilhelmstraße,residential,30,False,29.3,"LINESTRING (13.7743367 54.0553866, 13.7746775 54.0552151)",,,,
236704752,False,,Wilhelmstraße,residential,30,True,14.017,"LINESTRING (13.7743367 54.0553866, 13.7741626 54.0554604)",,,,
25830947,False,,Gartenstraße,residential,30,True,69.871,"LINESTRING (13.7753895 54.0561888, 13.775162 54.0560319, 13.7748571 54.055852, 13.7747312 54.0557005)",,,,
30385498,False,,Wilhelmstraße,residential,30,False,20.548,"LINESTRING (13.7738584 54.0556123, 13.7740938 54.0554896)",,,,
30385498,False,,Wilhelmstraße,residential,30,True,63.55200000000001,"LINESTRING (13.7738584 54.0556123, 13.7734801 54.0557522, 13.7730448 54.0559261)",,,,
30392775,False,,Lustwall,residential,50,True,87.13799999999999,"LINESTRING (13.77263 54.0548098, 13.772878 54.0547423, 13.7731139 54.0546791, 13.7735317 54.0545939, 13.7738671 54.0545171)",,,,
113983925,False,,Lustwall,residential,50,False,48.43,"LINESTRING (13.7738857 54.0540817, 13.7738811 54.0541904, 13.7738671 54.0545171)",,,,
302134763,False,,Philipp-Otto-Runge-Straße,residential,30,False,105.61099999999999,"LINESTRING (13.7703464 54.0496154, 13.7708964 54.0500163, 13.7715443 54.0498052)",,,,
302134765,True,,Philipp-Otto-Runge-Straße,residential,30,False,54.864000000000004,"LINESTRING (13.7703464 54.0496154, 13.770123 54.0495722, 13.7699619 54.0494965, 13.7698894 54.0493909, 13.7698706 54.0492711)",,,,
393613563,False,,Am Kai,residential,50,False,37.04,"LINESTRING (13.7816621 54.0530795, 13.7812526 54.0533101)",,,,
25829390,False,,Am Paschenberg,residential,50,False,31.908,"LINESTRING (13.7686019 54.0517169, 13.768656 54.0516375, 13.7687459 54.0515056, 13.768779 54.0514495)",,,,
159205930,False,,Seilergasse,living_street,,False,121.464,"LINESTRING (13.7686019 54.0517169, 13.7688012 54.0517866, 13.7688887 54.0518172, 13.7700357 54.0524089)",,,,
159205930,False,,Seilergasse,living_street,,True,121.464,"LINESTRING (13.7700357 54.0524089, 13.7688887 54.0518172, 13.7688012 54.0517866, 13.7686019 54.0517169)",,,,
25046763,False,,Burgstraße,residential,50,False,15.314,"LINESTRING (13.7799016 54.0539544, 13.7797243 54.0538642)",,,,
741276403,True,,Badstubenstraße,residential,30,False,171.701,"LINESTRING (13.7799016 54.0539544, 13.7797336 54.0540427, 13.7793137 54.0542789, 13.7781088 54.0550823)",,,,
"[30385858, 1266413102]",False,,Am Fischmarkt,residential,30,True,208.278,"LINESTRING (13.7806773 54.053978, 13.7806537 54.0539979, 13.7804389 54.054183, 13.7802314 54.0543408, 13.7796525 54.0547708, 13.7790505 54.0552156, 13.7787169 54.0554551)",,,,
302134764,True,,Philipp-Otto-Runge-Straße,residential,30,False,53.573,"LINESTRING (13.7698706 54.0492711, 13.7700585 54.0493153, 13.7702196 54.049383, 13.7703136 54.0494965, 13.7703464 54.0496154)",,,,
236704748,False,,Hafenstraße,residential,30,True,54.195,"LINESTRING (13.78075 54.0562785, 13.7806973 54.0562441, 13.7805911 54.0561748, 13.7802485 54.0558909)",,,,
30639634,False,,An der Stadtmauer,residential,30,True,87.518,"LINESTRING (13.7750314 54.0535064, 13.7749151 54.0536275, 13.7747065 54.0538827, 13.7745707 54.0541078, 13.7746002 54.0542328)",,,,destination
25046801,False,,Kurze Straße,residential,30,True,3.849,"LINESTRING (13.7752024 54.0542144, 13.7751821 54.0542469)",,,,
