osmid,lanes,name,highway,width,oneway,reversed,length,ref,maxspeed,geometry,bridge,junction
108043435,,Ungibauerstraße,residential,,False,True,81.033,,,"LINESTRING (12.5899546 51.2787171, 12.5895218 51.2785697, 12.5894692 51.2785518, 12.5889633 51.2784832, 12.5888708 51.2784706)",,
188037849,,Querstraße,tertiary,,False,True,17.497,,,"LINESTRING (12.592801 51.2788396, 12.5925725 51.2787738)",,
37996159,2,Ladestraße,residential,,False,False,195.49099999999999,,50,"LINESTRING (12.592801 51.2788396, 12.5926202 51.2792271, 12.5920809 51.2804337, 12.5920372 51.2805315)",,
37996159,2,Ladestraße,residential,,False,True,104.926,,50,"LINESTRING (12.592801 51.2788396, 12.5931746 51.2780376, 12.5932361 51.2779364)",,
25415038,2,Lutherstraße,residential,,False,True,188.989,,30,"LINESTRING (12.5946948 51.2793666, 12.5946711 51.279399, 12.5945296 51.2795927, 12.5944261 51.2797344, 12.5943225 51.2798727, 12.5940636 51.2802304, 12.5940462 51.2802541, 12.5939492 51.2803869, 12.5939061 51.2804459, 12.5935584 51.2809104)",,
369074383,,Zum Wiesengrund,residential,,False,True,103.84700000000001,,,"LINESTRING (12.5853652 51.2746084, 12.5855449 51.2747226, 12.5865607 51.2751639)",,
"[28004236, 28004238]",,Wiesenstraße,residential,,False,False,287.46500000000003,,30,"LINESTRING (12.5865607 51.2751639, 12.58612 51.2756971, 12.5856629 51.2762406, 12.584662 51.2774601)",,
28004238,,Wiesenstraße,residential,,False,True,139.488,,30,"LINESTRING (12.5865607 51.2751639, 12.5871665 51.2744316, 12.5872076 51.2743818, 12.5873162 51.2742501, 12.5874647 51.2740689, 12.5874814 51.2740495)",,
369074383,,Zum Wiesengrund,residential,,False,False,103.84700000000001,,,"LINESTRING (12.5865607 51.2751639, 12.5855449 51.2747226, 12.5853652 51.2746084)",,
188037849,,Querstraße,tertiary,,False,False,17.497,,,"LINESTRING (12.5925725 51.2787738, 12.592801 51.2788396)",,
388045629,2,Wurzener Straße,tertiary,,False,True,64.031,K 8364,50,"LINESTRING (12.5927007 51.2807183, 12.5928386 51.2807219, 12.592978 51.2807429, 12.5935584 51.2809104)",,
"[1224944286, 532075111]",2,Wurzener Straße,tertiary,"['9.5', '7.7']",False,False,52.213,K 8364,50,"LINESTRING (12.5927007 51.2807183, 12.5926937 51.2806989, 12.5926669 51.2806737, 12.5926072 51.2806536, 12.5924937 51.2806256, 12.5924342 51.2806117, 12.5923232 51.2805885, 12.5922177 51.2805675, 12.5920372 51.2805315)",,
664919542,1,An den Parthenwiesen,residential,4,False,False,31.849,,,"LINESTRING (12.5823091 51.2763848, 12.5827523 51.2764567)",,
664919543,1,An den Parthenwiesen,residential,4,False,True,68.013,,,"LINESTRING (12.5823091 51.2763848, 12.582173 51.2769905)",,
664919543,1,An den Parthenwiesen,residential,4,False,False,73.22399999999999,,,"LINESTRING (12.5823091 51.2763848, 12.5822948 51.2762738, 12.5822636 51.2761699, 12.5820734 51.2757448)",,
44443599,,Leipziger Straße,secondary,,False,True,30.014,K 8363,50,"LINESTRING (12.582173 51.2769905, 12.5825942 51.2770491)",,
664919543,1,An den Parthenwiesen,residential,4,False,False,68.013,,,"LINESTRING (12.582173 51.2769905, 12.5823091 51.2763848)",,
28725592,2,Badergasse,residential,,False,True,118.33999999999999,,,"LINESTRING (12.5859947 51.2788609, 12.5860575 51.2787492, 12.5861565 51.2787086, 12.5863425 51.2787199, 12.5866722 51.2788134, 12.5868636 51.2788518, 12.5873651 51.2789202, 12.5874913 51.2789411)",,
238136480,,Lange Straße,tertiary,6,False,False,130.00199999999998,K 8360,50,"LINESTRING (12.5883033 51.2762873, 12.5881266 51.2766308, 12.5880466 51.2768143, 12.5878056 51.2773672, 12.5877905 51.2774112)",,
"[25593376, 664931625, 238136479]",1,Lange Straße,tertiary,6,False,True,149.99099999999999,K 8360,50,"LINESTRING (12.5883033 51.2762873, 12.588381 51.2761372, 12.5884705 51.2759898, 12.5886772 51.275656, 12.5891304 51.2750429)",,
664931630,1,,residential,,False,False,76.798,,30,"LINESTRING (12.5883033 51.2762873, 12.5880063 51.2762308, 12.5873039 51.2759997)",,
664931630,1,,residential,,False,True,76.798,,30,"LINESTRING (12.5873039 51.2759997, 12.5880063 51.2762308, 12.5883033 51.2762873)",,
25939497,,Parthenstraße,residential,,False,True,414.16299999999995,,,"LINESTRING (12.5830831 51.2809554, 12.5830837 51.2803043, 12.583135 51.2801069, 12.5831528 51.2800304, 12.5832447 51.279635, 12.5834227 51.2788394, 12.5837503 51.2773103, 12.5837732 51.2772618)",,
664919543,1,An den Parthenwiesen,residential,4,False,True,73.224,,,"LINESTRING (12.5820734 51.2757448, 12.5822636 51.2761699, 12.5822948 51.2762738, 12.5823091 51.2763848)",,
664919542,1,An den Parthenwiesen,residential,4,False,True,31.849,,,"LINESTRING (12.5827523 51.2764567, 12.5823091 51.2763848)",,
24996576,2,Bahnhofstraße,secondary,6,False,True,21.273,K 8363,50,"LINESTRING (12.5948743 51.2754615, 12.594911 51.2754545, 12.5949905 51.2754563, 12.5951648 51.2755002)",,
25593595,,Grimmaer Straße,residential,6,False,False,76.083,,,"LINESTRING (12.5948743 51.2754615, 12.5948477 51.2754272, 12.594803 51.2754044, 12.5947736 51.2753958, 12.593919 51.2751469)",,
"[388045622, 1146511183]","['2', '3']",Bahnhofstraße,secondary,6,False,False,130.494,K 8363,50,"LINESTRING (12.5948743 51.2754615, 12.5948163 51.2754851, 12.5947506 51.2755383, 12.5939939 51.2763194, 12.5939068 51.2764104, 12.5938703 51.2764476)",,
1197472873,1,Bismarckstraße,residential,4,False,False,9.946,,,"LINESTRING (12.5910005 51.2771755, 12.5909423 51.2772572)",,
388045624,1,Bismarckstraße,residential,4,False,True,99.833,,,"LINESTRING (12.5913548 51.276695, 12.5919685 51.2758834)",,
