osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,width,bridge,access
24518642,False,,Friedrichstraße,residential,30,True,78.713,"LINESTRING (8.120119 50.0295742, 8.1211803 50.0297647)",,,,,
68499019,False,,Gartenstraße,living_street,,False,83.24,"LINESTRING (8.120119 50.0295742, 8.1205593 50.0288811)",,,5.7,,
539237012,False,,Gartenstraße,residential,30,True,51.816,"LINESTRING (8.120119 50.0295742, 8.1199088 50.0300202)",,,,,
28871038,False,,Wörthstraße,residential,30,True,55.184,"LINESTRING (8.1198592 50.0281283, 8.1205808 50.0283055)",,,4.8,,
"[992631974, 195100415]",False,,"['Taunusstraße', 'Dammgäßchen']",residential,30,"[False, True]",186.51200000000003,"LINESTRING (8.1198592 50.0281283, 8.1200252 50.0277657, 8.12009 50.0276101, 8.120843 50.0277252, 8.1209016 50.0277657, 8.1209076 50.0278466, 8.1206538 50.0281903, 8.1205808 50.0283055)",,,,,
992631974,False,,Taunusstraße,residential,30,False,60.487,"LINESTRING (8.1198592 50.0281283, 8.1196481 50.0286551)",,,,,
68499022,False,,Wörthstraße,residential,30,False,130.14600000000002,"LINESTRING (8.1198592 50.0281283, 8.1187616 50.0279432, 8.1180996 50.0278249)",,,,,
24518642,False,,Friedrichstraße,residential,30,False,78.713,"LINESTRING (8.1211803 50.0297647, 8.120119 50.0295742)",,,,,
28840189,False,,Feldstraße,residential,30,True,52.254,"LINESTRING (8.1211803 50.0297647, 8.1209716 50.0302151)",,,,,
"[338445776, 28840177, 338445777]",False,,Friedrichstraße,residential,30,False,81.104,"LINESTRING (8.1211803 50.0297647, 8.1214524 50.0298204, 8.1215442 50.02984, 8.1216562 50.0298614, 8.1222646 50.029981)",,,,yes,
24518625,False,,Jahnstraße,residential,30,False,18.91,"LINESTRING (8.1196481 50.0286551, 8.1199033 50.0287003)",,,,,
24518625,False,,Jahnstraße,residential,30,True,123.544,"LINESTRING (8.1196481 50.0286551, 8.1179696 50.0283872)",,,,,
992631974,False,,Taunusstraße,residential,30,False,90.497,"LINESTRING (8.1196481 50.0286551, 8.1193212 50.0294414)",,,,,
992631974,False,,Taunusstraße,residential,30,True,60.487,"LINESTRING (8.1196481 50.0286551, 8.1198592 50.0281283)",,,,,
24518642,False,,Friedrichstraße,residential,30,False,105.699,"LINESTRING (8.1193212 50.0294414, 8.1178465 50.0293631)",,,,,
24518642,False,,Friedrichstraße,residential,30,True,58.87,"LINESTRING (8.1193212 50.0294414, 8.120119 50.0295742)",,,,,
992631974,False,,Taunusstraße,residential,30,True,90.497,"LINESTRING (8.1193212 50.0294414, 8.1196481 50.0286551)",,,,,
43138159,False,,Taunusstraße,residential,30,False,144.779,"LINESTRING (8.1193212 50.0294414, 8.1191376 50.0298866, 8.1190686 50.0300539, 8.1188021 50.0307)",,,,,
24518625,False,,Jahnstraße,residential,30,False,123.544,"LINESTRING (8.1179696 50.0283872, 8.1196481 50.0286551)",,,,,
128973746,False,K 642,Schwalbacher Straße,tertiary,30,False,15.223,"LINESTRING (8.1179696 50.0283872, 8.117986 50.0282507)",2,,,,
128973746,False,K 642,Schwalbacher Straße,tertiary,30,True,108.871,"LINESTRING (8.1179696 50.0283872, 8.1178465 50.0293631)",2,,,,
128973745,False,,Friedrichstraße,residential,30,False,63.317,"LINESTRING (8.1222646 50.029981, 8.1231143 50.0301432)",,,5.6,,
71739042,False,,Am Hanach,residential,30,True,143.683,"LINESTRING (8.1222646 50.029981, 8.1221726 50.0301795, 8.1220821 50.0303747, 8.1216867 50.0312187)",,,,,
"[338445776, 338445777, 28840177]",False,,Friedrichstraße,residential,30,True,81.104,"LINESTRING (8.1222646 50.029981, 8.1216562 50.0298614, 8.1215442 50.02984, 8.1214524 50.0298204, 8.1211803 50.0297647)",,,,yes,
28871038,False,,Wörthstraße,residential,30,False,55.184,"LINESTRING (8.1205808 50.0283055, 8.1198592 50.0281283)",,,4.8,,
"[992631974, 195100415]",False,,"['Taunusstraße', 'Dammgäßchen']",residential,30,"[False, True]",186.512,"LINESTRING (8.1205808 50.0283055, 8.1206538 50.0281903, 8.1209076 50.0278466, 8.1209016 50.0277657, 8.120843 50.0277252, 8.12009 50.0276101, 8.1200252 50.0277657, 8.1198592 50.0281283)",,,,,
"[68499019, 28871038]",False,,"['Wörthstraße', 'Gartenstraße']","['residential', 'living_street']",30,True,81.807,"LINESTRING (8.1205808 50.0283055, 8.1208465 50.0283714, 8.1208692 50.0284123, 8.1205593 50.0288811)",,,"['5.7', '4.8']",,
28871161,False,,Crevestraße,residential,30,True,134.121,"LINESTRING (8.1231143 50.0301432, 8.1226802 50.0313167)",,,4.5,,
128973745,False,,Friedrichstraße,residential,30,True,63.317,"LINESTRING (8.1231143 50.0301432, 8.1222646 50.029981)",,,5.6,,
128973748,False,,Friedrichstraße,residential,30,False,83.23,"LINESTRING (8.1231143 50.0301432, 8.124236 50.0303458)",,,,,
28871161,False,,Crevestraße,residential,30,False,134.121,"LINESTRING (8.1226802 50.0313167, 8.1231143 50.0301432)",,,4.5,,
24518646,False,,Neuweg,residential,,False,94.15700000000001,"LINESTRING (8.1226802 50.0313167, 8.1230667 50.0313378, 8.1239938 50.0313874)",,,,,
24518646,False,,Neuweg,residential,,True,71.887,"LINESTRING (8.1226802 50.0313167, 8.1224546 50.0313031, 8.12205 50.031268, 8.1218916 50.0312509, 8.1216867 50.0312187)",,,,,
252731776,False,,Auf dem Steinchen,living_street,,True,67.5,"LINESTRING (8.1226802 50.0313167, 8.1226036 50.0313552, 8.1225251 50.0313886, 8.1223028 50.0314698, 8.1218729 50.0316311)",,,,,
24518731,False,,Freienbornstraße,residential,30,True,139.178,"LINESTRING (8.1258944 50.0299943, 8.1255955 50.0299306, 8.1252003 50.0298463, 8.1247914 50.0297591, 8.1242008 50.0296331, 8.1240379 50.0296449)",,,,,
65967826,False,,Am Sülzbach,living_street,,False,93.537,"LINESTRING (8.1238482 50.0293828, 8.1233189 50.0293857, 8.1231742 50.0293577, 8.1228606 50.0293087, 8.1225599 50.0292713)",,,,,
68499008,False,K 638,Weinhohle,residential,30,False,32.147,"LINESTRING (8.1238482 50.0293828, 8.1238923 50.029438, 8.1240179 50.0296164, 8.1240379 50.0296449)",,,7.6,,
68499008,False,K 638,Weinhohle,residential,30,True,65.374,"LINESTRING (8.1238482 50.0293828, 8.1238202 50.0293342, 8.123726 50.0290521, 8.123683 50.0289167, 8.1236653 50.0288079)",,,7.6,,
128973746,False,K 642,Schwalbacher Straße,tertiary,30,True,15.223,"LINESTRING (8.117986 50.0282507, 8.1179696 50.0283872)",2,,,,
118481675,False,K 642,Schwalbacher Straße,tertiary,30,False,48.077,"LINESTRING (8.117986 50.0282507, 8.1180035 50.0281556, 8.1180162 50.0280952, 8.1180488 50.0279702, 8.1180996 50.0278249)",2,,,,
24518788,True,,Wörthstraße,residential,30,False,53.055,"LINESTRING (8.1148336 50.0272374, 8.1141186 50.0271083)",,,,,
24518793,False,,Adolfstraße,residential,30,False,78.155,"LINESTRING (8.1148336 50.0272374, 8.1141512 50.0277868)",,,,,
24518793,False,,Adolfstraße,residential,30,False,68.977,"LINESTRING (8.1141512 50.0277868, 8.1135784 50.0282862)",,,,,
24518793,False,,Adolfstraße,residential,30,True,78.155,"LINESTRING (8.1141512 50.0277868, 8.1148336 50.0272374)",,,,,
24518823,False,,Bleichstraße,residential,,False,61.913,"LINESTRING (8.1141512 50.0277868, 8.11478 50.02817)",,,,,
24518793,False,,Adolfstraße,residential,30,True,68.977,"LINESTRING (8.1135784 50.0282862, 8.1141512 50.0277868)",,,,,
24518793,False,,Adolfstraße,residential,30,False,103.922,"LINESTRING (8.1135784 50.0282862, 8.1133193 50.0284851, 8.1130197 50.028701, 8.1126184 50.0289883)",,,,,
541497357,False,,Heinrich-Müller-Netscher-Straße,residential,,False,67.862,"LINESTRING (8.1135784 50.0282862, 8.1141876 50.0285976, 8.1143573 50.0286135)",,,,,
23783728,False,,Bertholdstraße,residential,30,False,16.637,"LINESTRING (8.1126184 50.0289883, 8.1124505 50.0288846)",2,,,,
23783728,False,,Bertholdstraße,residential,30,True,32.921,"LINESTRING (8.1126184 50.0289883, 8.1128095 50.0290925, 8.1129708 50.0291791)",2,,,,
24518793,False,,Adolfstraße,residential,30,True,103.922,"LINESTRING (8.1126184 50.0289883, 8.1130197 50.028701, 8.1133193 50.0284851, 8.1135784 50.0282862)",,,,,
24518788,True,,Wörthstraße,residential,30,False,86.105,"LINESTRING (8.1136699 50.0270307, 8.1130892 50.0269254, 8.1125094 50.0268214)",,,,,
24518788,True,,Wörthstraße,residential,30,False,9.318,"LINESTRING (8.1125094 50.0268214, 8.1123838 50.0267988)",,,,,
23783728,False,,Bertholdstraße,residential,30,True,16.637,"LINESTRING (8.1124505 50.0288846, 8.1126184 50.0289883)",2,,,,
68801972,False,,Am Mühlbach,residential,30,False,23.939,"LINESTRING (8.1127492 50.0293406, 8.1129708 50.0291791)",,,,,
68801972,False,,Am Mühlbach,residential,30,True,23.939,"LINESTRING (8.1129708 50.0291791, 8.1127492 50.0293406)",,,,,
23783728,False,,Bertholdstraße,residential,30,False,32.921,"LINESTRING (8.1129708 50.0291791, 8.1128095 50.0290925, 8.1126184 50.0289883)",2,,,,
23783728,False,,Bertholdstraße,residential,30,True,239.43400000000003,"LINESTRING (8.1129708 50.0291791, 8.1135776 50.0294855, 8.1141658 50.0297825, 8.1145004 50.0299438, 8.1150476 50.0302167, 8.1154991 50.0304393, 8.115626 50.0304928)",2,,,,
24518823,False,,Bleichstraße,residential,,True,36.485,"LINESTRING (8.1151194 50.0284152, 8.11478 50.02817)",,,,,
24518823,False,,Bleichstraße,residential,,False,153.48499999999999,"LINESTRING (8.1151194 50.0284152, 8.1152466 50.0285094, 8.1154065 50.0285861, 8.1154893 50.0286126, 8.1160079 50.0287786, 8.1162106 50.0288435, 8.1169709 50.029097)",,,,,
541497351,False,,Heinrich-Müller-Netscher-Straße,residential,,False,80.41499999999999,"LINESTRING (8.1151194 50.0284152, 8.1153863 50.0282375, 8.115572 50.0281024, 8.1158076 50.0278977, 8.115839 50.0278615)",,,,,
541497351,False,,Heinrich-Müller-Netscher-Straße,residential,,True,58.895,"LINESTRING (8.1151194 50.0284152, 8.1147 50.0285452, 8.1143573 50.0286135)",,,,,
541497351,False,,Heinrich-Müller-Netscher-Straße,residential,,True,80.41499999999999,"LINESTRING (8.115839 50.0278615, 8.1158076 50.0278977, 8.115572 50.0281024, 8.1153863 50.0282375, 8.1151194 50.0284152)",,,,,
24518823,False,,Bleichstraße,residential,,False,36.485,"LINESTRING (8.11478 50.02817, 8.1151194 50.0284152)",,,,,
24518823,False,,Bleichstraße,residential,,True,61.913,"LINESTRING (8.11478 50.02817, 8.1141512 50.0277868)",,,,,
191690522,False,,Bechtermünzstraße,residential,,False,51.553999999999995,"LINESTRING (8.11478 50.02817, 8.1150463 50.0278513, 8.1149351 50.0277786)",,,,,
24518786,True,,Holzstraße,living_street,,False,121.665,"LINESTRING (8.1169709 50.029097, 8.1175506 50.0284853, 8.1176618 50.0283784, 8.117702 50.0283462, 8.1177603 50.0283119, 8.117986 50.0282507)",,,,,
24518823,False,,Bleichstraße,residential,,True,153.485,"LINESTRING (8.1169709 50.029097, 8.1162106 50.0288435, 8.1160079 50.0287786, 8.1154893 50.0286126, 8.1154065 50.0285861, 8.1152466 50.0285094, 8.1151194 50.0284152)",,,,,
24518828,False,,Hochheimer Straße,residential,,False,100.614,"LINESTRING (8.1123838 50.0267988, 8.1128321 50.0262182, 8.1129412 50.0260775, 8.1130103 50.0259884)",,,,,
24518828,False,,Hochheimer Straße,residential,,True,100.614,"LINESTRING (8.1130103 50.0259884, 8.1129412 50.0260775, 8.1128321 50.0262182, 8.1123838 50.0267988)",,,,,
24518788,True,,Wörthstraße,residential,30,False,33.194,"LINESTRING (8.1141186 50.0271083, 8.1136699 50.0270307)",,,,,
24518833,False,,Georg-Josef-Straße,residential,,False,97.649,"LINESTRING (8.1141186 50.0271083, 8.114767 50.0263352)",,,,,
24518833,False,,Georg-Josef-Straße,residential,,True,97.649,"LINESTRING (8.114767 50.0263352, 8.1141186 50.0271083)",,,,,
986029465,False,,Georg-Josef-Straße,residential,,True,28.295,"LINESTRING (8.114767 50.0263352, 8.1150959 50.026477)",,,,,
986029465,False,,Georg-Josef-Straße,residential,,False,63.48,"LINESTRING (8.114767 50.0263352, 8.1142295 50.0261036, 8.114029 50.0260172)",,,,,
986029465,False,,Georg-Josef-Straße,residential,,True,63.48,"LINESTRING (8.114029 50.0260172, 8.1142295 50.0261036, 8.114767 50.0263352)",,,,,
24518788,True,,Wörthstraße,residential,30,False,94.319,"LINESTRING (8.1161033 50.0274701, 8.1148336 50.0272374)",,,,,
