osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,access
51371667,,Braugasse,residential,True,False,80.049,"LINESTRING (11.7097489 50.3290094, 11.7094055 50.3288778, 11.7089964 50.3287528, 11.708733 50.3287055)",,,,
1178279477,,Hauptstraße,tertiary,False,False,71.881,"LINESTRING (11.7097489 50.3290094, 11.7093573 50.3292127, 11.7089327 50.3293906)",,,30,
25049543,,Anger,tertiary,False,False,12.294,"LINESTRING (11.7071808 50.3309923, 11.7072396 50.3310963)",,,,
25049543,,Anger,tertiary,False,True,22.02,"LINESTRING (11.7071808 50.3309923, 11.7070661 50.3308083)",,,,
51371664,,Peunthgasse,residential,False,False,49.638,"LINESTRING (11.7071808 50.3309923, 11.7077175 50.3308602, 11.7076785 50.330785)",,,,
51372295,,Fritz-Jahn-Straße,residential,False,True,57.176,"LINESTRING (11.7085747 50.3267916, 11.7085393 50.3273053)",,,,
51372294,,Georg-Fugmann-Straße,living_street,False,False,61.173,"LINESTRING (11.7085747 50.3267916, 11.7089479 50.3267446, 11.7093903 50.3266235)",,,,
51372294,,Georg-Fugmann-Straße,living_street,False,True,53.272,"LINESTRING (11.7085747 50.3267916, 11.7083 50.3267661, 11.7079256 50.3266344, 11.7078863 50.3266199)",,,,
51372295,,Fritz-Jahn-Straße,residential,False,False,57.176,"LINESTRING (11.7085393 50.3273053, 11.7085747 50.3267916)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,False,23.421,"LINESTRING (11.7085393 50.3273053, 11.708869 50.3272975)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,True,55.952,"LINESTRING (11.7085393 50.3273053, 11.7079769 50.3272265, 11.7079145 50.3271836, 11.7078595 50.327115)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,False,55.952,"LINESTRING (11.7078595 50.327115, 11.7079145 50.3271836, 11.7079769 50.3272265, 11.7085393 50.3273053)",,,,
51372294,,Georg-Fugmann-Straße,living_street,False,True,17.488,"LINESTRING (11.7096173 50.3265624, 11.7093903 50.3266235)",,,,
51372294,,Georg-Fugmann-Straße,living_street,False,False,17.488,"LINESTRING (11.7093903 50.3266235, 11.7096173 50.3265624)",,,,
52915310,,Marlesreuther Weg,living_street,False,True,42.401,"LINESTRING (11.7093903 50.3266235, 11.7091129 50.3262858)",,,,
51372294,,Georg-Fugmann-Straße,living_street,False,True,61.173,"LINESTRING (11.7093903 50.3266235, 11.7089479 50.3267446, 11.7085747 50.3267916)",,,,
52915310,,Marlesreuther Weg,living_street,False,False,204.741,"LINESTRING (11.7093903 50.3266235, 11.7098773 50.3271965, 11.7099347 50.3272998, 11.7100843 50.3275492, 11.71016 50.3279846, 11.7102106 50.3281262, 11.7102629 50.328207, 11.7102993 50.328261, 11.710387 50.3283225)",,,,
52915310,,Marlesreuther Weg,living_street,False,False,42.401,"LINESTRING (11.7091129 50.3262858, 11.7093903 50.3266235)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,False,35.317,"LINESTRING (11.708869 50.3272975, 11.7093485 50.3272128)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,True,23.421,"LINESTRING (11.708869 50.3272975, 11.7085393 50.3273053)",,,,
51372297,,Fritz-Jahn-Straße,residential,False,True,36.722,"LINESTRING (11.708869 50.3272975, 11.7089414 50.3276245)",,,,
51372297,,Fritz-Jahn-Straße,residential,False,False,36.722,"LINESTRING (11.7089414 50.3276245, 11.708869 50.3272975)",,,,
51372298,,Martinsberger Straße,residential,True,False,161.18900000000002,"LINESTRING (11.7113199 50.3275743, 11.7112433 50.3275227, 11.711195 50.3274394, 11.7110843 50.3273179, 11.7109104 50.3272092, 11.7106169 50.3269954, 11.7104674 50.3268085, 11.7104921 50.3266971, 11.7108078 50.3263666)",,,,
54843537,,Hofer Straße,tertiary,False,True,84.666,"LINESTRING (11.7113199 50.3275743, 11.7115883 50.3273359, 11.7120153 50.3269557)",,,,
503541012,,Hofer Straße,tertiary,False,False,106.348,"LINESTRING (11.7113199 50.3275743, 11.7107486 50.3280442, 11.710387 50.3283225)",,,,
69877926,,Schützenstraße,residential,False,False,12.033,"LINESTRING (11.7017999 50.3259431, 11.7019335 50.3258765)",,,,
51372722,,Schützenstraße,residential,False,False,46.843,"LINESTRING (11.7017999 50.3259431, 11.7020442 50.3261255, 11.7022429 50.326255)",,,,
51443132,,Schützenstraße,residential,False,True,62.632,"LINESTRING (11.7022429 50.326255, 11.701562 50.3266132)",,,,
51372722,,Schützenstraße,residential,False,True,46.843,"LINESTRING (11.7022429 50.326255, 11.7020442 50.3261255, 11.7017999 50.3259431)",,,,
69877882,,Schützenstraße,residential,True,False,152.159,"LINESTRING (11.7022429 50.326255, 11.7029605 50.3267007, 11.70378 50.3272087)",,,,
38123975,,Stengelstraße,residential,False,False,117.002,"LINESTRING (11.701562 50.3266132, 11.7026448 50.3274065)",,,,
51443132,,Schützenstraße,residential,False,False,62.632,"LINESTRING (11.701562 50.3266132, 11.7022429 50.326255)",,,,
25049564,,Weststraße,tertiary,False,False,121.739,"LINESTRING (11.704929 50.3280607, 11.7060609 50.3288832)",,,,
51430899,,Hühlberg,residential,False,True,74.34,"LINESTRING (11.704929 50.3280607, 11.7041636 50.328517)",,,,
25049564,,Weststraße,tertiary,False,True,121.36500000000001,"LINESTRING (11.704929 50.3280607, 11.7045666 50.3277587, 11.7038801 50.3271988)",,,,
53059988,,Hühlberg,residential,False,False,49.735,"LINESTRING (11.704929 50.3280607, 11.7051988 50.327869, 11.7053682 50.3277133)",,,,destination
38123977,,Kronacher Straße,residential,False,True,120.368,"LINESTRING (11.7053682 50.3277133, 11.7042815 50.327304, 11.7038801 50.3271988)",,,30,
53059988,,Hühlberg,residential,False,True,49.735,"LINESTRING (11.7053682 50.3277133, 11.7051988 50.327869, 11.704929 50.3280607)",,,,destination
54180653,,Kronacher Straße,residential,True,False,137.958,"LINESTRING (11.7053682 50.3277133, 11.7068407 50.3282846, 11.7070601 50.3282976)",,,30,
38123975,,Stengelstraße,residential,False,True,163.926,"LINESTRING (11.7041636 50.328517, 11.7026448 50.3274065)",,,,
51430899,,Hühlberg,residential,False,False,74.34,"LINESTRING (11.7041636 50.328517, 11.704929 50.3280607)",,,,
38123975,,Stengelstraße,residential,False,False,106.143,"LINESTRING (11.7041636 50.328517, 11.704641 50.3288536, 11.7048462 50.3288699, 11.7050559 50.3288853, 11.7052837 50.3290683)",,,,
51443140,,Wiesengasse,residential,False,True,50.474000000000004,"LINESTRING (11.7067857 50.3295442, 11.706991 50.3294741, 11.7073291 50.3293146, 11.7073869 50.3293133)",,,,
38123988,,Schauensteiner Weg,residential,False,False,47.968,"LINESTRING (11.7121007 50.3252393, 11.7118408 50.3256375)",,,,
"[51443144, 51443143]",,"['Philipp-Heckel-Straße', 'Heinrich-Kanzler-Straße']",residential,False,True,160.91,"LINESTRING (11.7121007 50.3252393, 11.7133654 50.3258066, 11.7131094 50.3260895, 11.7129737 50.3261912)",,,,
51443143,,Philipp-Heckel-Straße,residential,False,True,53.398,"LINESTRING (11.7129737 50.3261912, 11.7124925 50.3265603)",,,,
52502740,,Julius-Borger-Straße,residential,False,True,99.976,"LINESTRING (11.7129737 50.3261912, 11.711833 50.3256639)",,,,
"[51443144, 51443143]",,"['Philipp-Heckel-Straße', 'Heinrich-Kanzler-Straße']",residential,False,False,160.91,"LINESTRING (11.7129737 50.3261912, 11.7131094 50.3260895, 11.7133654 50.3258066, 11.7121007 50.3252393)",,,,
51443142,,Philipp-Heckel-Straße,residential,False,False,43.885,"LINESTRING (11.7120033 50.326319, 11.7124925 50.3265603)",,,,
51443142,,Philipp-Heckel-Straße,residential,False,True,43.885,"LINESTRING (11.7124925 50.3265603, 11.7120033 50.326319)",,,,
51443143,,Philipp-Heckel-Straße,residential,False,False,53.398,"LINESTRING (11.7124925 50.3265603, 11.7129737 50.3261912)",,,,
51443143,,Philipp-Heckel-Straße,residential,False,True,31.165,"LINESTRING (11.7124925 50.3265603, 11.7123415 50.3267095, 11.7123198 50.3267537, 11.7123177 50.32681)",,,,
51867435,,Weststraße,residential,False,False,197.06,"LINESTRING (11.7062151 50.3291034, 11.705772 50.3292076, 11.7055718 50.3294969, 11.7049342 50.3295926, 11.7044989 50.3295865, 11.7042952 50.329574, 11.7041839 50.3295643, 11.7040994 50.3294603, 11.7040708 50.3293226)",,,,
956263851,,Weststraße,tertiary,False,False,99.951,"LINESTRING (11.7062151 50.3291034, 11.7063517 50.3293842, 11.7063698 50.3297183, 11.7065216 50.3299709)",,,,
956263851,,Weststraße,tertiary,False,True,26.855,"LINESTRING (11.7062151 50.3291034, 11.7061268 50.3289628, 11.7060609 50.3288832)",,,,
38123988,,Schauensteiner Weg,residential,False,False,2.987,"LINESTRING (11.7118408 50.3256375, 11.711833 50.3256639)",,,,
38123988,,Schauensteiner Weg,residential,False,True,47.968,"LINESTRING (11.7118408 50.3256375, 11.7121007 50.3252393)",,,,
38123988,,Schauensteiner Weg,residential,False,True,2.987,"LINESTRING (11.711833 50.3256639, 11.7118408 50.3256375)",,,,
52502740,,Julius-Borger-Straße,residential,False,False,99.976,"LINESTRING (11.711833 50.3256639, 11.7129737 50.3261912)",,,,
38123988,,Schauensteiner Weg,residential,False,False,109.731,"LINESTRING (11.711833 50.3256639, 11.7116745 50.3258784, 11.7115675 50.3259699, 11.7114241 50.3260603, 11.711274 50.3261177, 11.7109684 50.3262327, 11.7108078 50.3263666)",,,,
24364937,,Hofer Straße,tertiary,False,False,27.073999999999998,"LINESTRING (11.7123177 50.32681, 11.7121689 50.3268642, 11.7120153 50.3269557)",,,,
24364937,,Hofer Straße,tertiary,False,True,84.424,"LINESTRING (11.7123177 50.32681, 11.7124535 50.3267823, 11.7129928 50.3267663, 11.7131119 50.3267799, 11.7132343 50.3268211, 11.7134295 50.3269182)",,,,
51443143,,Philipp-Heckel-Straße,residential,False,False,31.165,"LINESTRING (11.7123177 50.32681, 11.7123198 50.3267537, 11.7123415 50.3267095, 11.7124925 50.3265603)",,,,
48112494,,Marlesreuther Weg,residential,False,False,49.445,"LINESTRING (11.7084751 50.3258113, 11.7085882 50.3258842, 11.7089495 50.3261368)",,,,
51365615,,Sägeleithe,residential,False,True,99.193,"LINESTRING (11.7084751 50.3258113, 11.7083265 50.3259917, 11.7080679 50.32637, 11.7079038 50.3265957, 11.7078863 50.3266199)",,,,
224615239,,Sägeleithe,residential,False,False,28.155,"LINESTRING (11.7084751 50.3258113, 11.7085502 50.3257352, 11.7087654 50.325647)",,,,
51372296,,Fritz-Jahn-Straße,residential,False,True,35.317,"LINESTRING (11.7093485 50.3272128, 11.708869 50.3272975)",,,,
24364942,,Kronacher Straße,residential,False,True,7.23,"LINESTRING (11.7070601 50.3282976, 11.7071611 50.3282892)",,,,
31344382,,Kurze Straße,residential,False,False,16.353,"LINESTRING (11.7070601 50.3282976, 11.7069973 50.3284391)",,,,
31344382,,Kurze Straße,residential,False,False,29.041,"LINESTRING (11.7069973 50.3284391, 11.706753 50.3286486)",,,,
31344382,,Kurze Straße,residential,False,True,16.353,"LINESTRING (11.7069973 50.3284391, 11.7070601 50.3282976)",,,,
"[51371668, 1031607734]",,Karlsgasse,residential,False,False,85.67000000000002,"LINESTRING (11.7069973 50.3284391, 11.707454 50.3286439, 11.707542 50.3286311, 11.7079598 50.3288677)",,,,destination
"[1082160465, 53059987, 24365044, 53059989]",,"['Bahnhofstraße', 'Christian-Schlicht-Straße']",residential,False,False,99.231,"LINESTRING (11.71148 50.3300957, 11.7115546 50.3299932, 11.7116222 50.3298569, 11.7116871 50.32972, 11.7117336 50.3295827, 11.7117526 50.3294916, 11.7116892 50.3294638, 11.7114717 50.3293757, 11.7114084 50.3293508)",,yes,30,
503541012,,Hofer Straße,tertiary,False,False,9.269,"LINESTRING (11.710387 50.3283225, 11.7103024 50.328386)",,,,
52915310,,Marlesreuther Weg,living_street,False,True,204.74099999999999,"LINESTRING (11.710387 50.3283225, 11.7102993 50.328261, 11.7102629 50.328207, 11.7102106 50.3281262, 11.71016 50.3279846, 11.7100843 50.3275492, 11.7099347 50.3272998, 11.7098773 50.3271965, 11.7093903 50.3266235)",,,,
503541012,,Hofer Straße,tertiary,False,True,106.348,"LINESTRING (11.710387 50.3283225, 11.7107486 50.3280442, 11.7113199 50.3275743)",,,,
503541012,,Hofer Straße,tertiary,False,True,9.269,"LINESTRING (11.7103024 50.328386, 11.710387 50.3283225)",,,,
51372306,,Am Zentralparkplatz,residential,False,False,97.598,"LINESTRING (11.7103024 50.328386, 11.710668 50.3285916, 11.7109578 50.3288547, 11.7107574 50.3290637)",,,,
503541011,,Hofer Straße,tertiary,False,False,52.652,"LINESTRING (11.7103024 50.328386, 11.7101053 50.3285876, 11.7099537 50.3288027)",,,,
56457418,,Am Mühlgraben,residential,False,True,152.305,"LINESTRING (11.7053971 50.3263694, 11.7063273 50.3267809, 11.7071482 50.3271607)",,,,
69877926,,Schützenstraße,residential,False,True,12.033,"LINESTRING (11.7019335 50.3258765, 11.7017999 50.3259431)",,,,
291737697,,Kronacher Straße,tertiary,False,False,201.777,"LINESTRING (11.7019335 50.3258765, 11.7038801 50.3271988)",,,,
534635650,,,unclassified,False,True,31.544,"LINESTRING (11.7061027 50.3300656, 11.7065216 50.3299709)",1,,,
534635650,,,unclassified,False,False,31.544,"LINESTRING (11.7065216 50.3299709, 11.7061027 50.3300656)",1,,,
956263851,,Weststraße,tertiary,False,False,38.961999999999996,"LINESTRING (11.7065216 50.3299709, 11.7065456 50.3300109, 11.7067204 50.3302975)",,,,
956263851,,Weststraße,tertiary,False,True,99.951,"LINESTRING (11.7065216 50.3299709, 11.7063698 50.3297183, 11.7063517 50.3293842, 11.7062151 50.3291034)",,,,
51371665,,Peunthgasse,residential,False,True,129.878,"LINESTRING (11.7092152 50.3310909, 11.7087426 50.3309483, 11.7084404 50.330834, 11.7082338 50.3307197, 11.7080953 50.3306286, 11.7076785 50.330785)",,,,
800194818,,Walchstraße,residential,False,False,43.705000000000005,"LINESTRING (11.7092152 50.3310909, 11.7092682 50.3311092, 11.7094647 50.331177, 11.7096441 50.3312388, 11.7097585 50.3312758)",,,,
800194818,,Walchstraße,residential,False,True,308.2120000000001,"LINESTRING (11.7092152 50.3310909, 11.7093139 50.331, 11.7096814 50.3307162, 11.7097965 50.3306254, 11.7098355 50.3305438, 11.7098304 50.330506, 11.7098016 50.3303925, 11.7098008 50.3302822, 11.7098363 50.3302228, 11.7098854 50.330173, 11.7100116 50.330066, 11.71008 50.3300177, 11.7105094 50.3297147, 11.710705 50.3295509, 11.7107406 50.3294872, 11.7107338 50.3294353, 11.7107218 50.3294237, 11.7106932 50.3293964, 11.7103189 50.3292499, 11.7101335 50.3291683, 11.7099794 50.3290494, 11.7098869 50.3289761, 11.709826 50.3289405)",,,,
24541985,,Froschgrüner Straße,residential,False,True,54.471,"LINESTRING (11.7073626 50.3337063, 11.7072686 50.3337193, 11.7071657 50.3337135, 11.7068703 50.3336587, 11.7066282 50.3335976)",,,,
24541988,,Froschgrüner Straße,tertiary,False,False,65.99,"LINESTRING (11.7073626 50.3337063, 11.7074839 50.3337415, 11.7082548 50.3338693)",,,,
63151656,,Angergraben,tertiary,False,True,78.512,"LINESTRING (11.7073626 50.3337063, 11.7072371 50.3336438, 11.7071191 50.3335717, 11.7070313 50.3334796, 11.7069485 50.3333547, 11.7068655 50.3331806, 11.7068302 50.3331093)",,,,
448506494,,Hauptstraße,tertiary,False,True,8.517,"LINESTRING (11.709826 50.3289405, 11.7098958 50.3288782)",2,,,
1178279477,,Hauptstraße,tertiary,False,False,9.415,"LINESTRING (11.709826 50.3289405, 11.7097489 50.3290094)",,,30,
800194818,,Walchstraße,residential,False,False,308.212,"LINESTRING (11.709826 50.3289405, 11.7098869 50.3289761, 11.7099794 50.3290494, 11.7101335 50.3291683, 11.7103189 50.3292499, 11.7106932 50.3293964, 11.7107218 50.3294237, 11.7107338 50.3294353, 11.7107406 50.3294872, 11.710705 50.3295509, 11.7105094 50.3297147, 11.71008 50.3300177, 11.7100116 50.330066, 11.7098854 50.330173, 11.7098363 50.3302228, 11.7098008 50.3302822, 11.7098016 50.3303925, 11.7098304 50.330506, 11.7098355 50.3305438, 11.7097965 50.3306254, 11.7096814 50.3307162, 11.7093139 50.331, 11.7092152 50.3310909)",,,,
48112494,,Marlesreuther Weg,residential,False,True,49.445,"LINESTRING (11.7089495 50.3261368, 11.7085882 50.3258842, 11.7084751 50.3258113)",,,,
