osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,access,width
28819977,Wellerstraße,residential,False,False,283.899,"LINESTRING (8.6193199 52.4307033, 8.6195505 52.4307875, 8.6199818 52.430945, 8.6203323 52.4310732, 8.6205703 52.4311385, 8.6207407 52.4311733, 8.6208109 52.4311834, 8.6209674 52.431198, 8.6214787 52.4312071, 8.6218707 52.4312109, 8.6220635 52.4312134, 8.6222346 52.4312156, 8.6231879 52.4312277, 8.6233029 52.4312292)",,,30,,,
28819977,Wellerstraße,residential,False,True,58.675999999999995,"LINESTRING (8.6193199 52.4307033, 8.619208 52.4306698, 8.6190021 52.4306245, 8.6188885 52.4305991, 8.6185211 52.4305264, 8.6185072 52.4305236)",,,30,,,
28819978,Neuer Markt,residential,False,True,177.80700000000002,"LINESTRING (8.6193199 52.4307033, 8.6194571 52.4305107, 8.6194827 52.4304693, 8.619652 52.4301956, 8.6196898 52.4299797, 8.6196993 52.4299619, 8.619753 52.4299021, 8.6198791 52.4298585, 8.620961 52.4298761)",,,,,,
1168488778,Marktstraße,tertiary,False,False,34.683,"LINESTRING (8.6169354 52.4322293, 8.6171907 52.431959)",,,30,,,
28819980,Bachstraße,residential,False,False,185.994,"LINESTRING (8.6169354 52.4322293, 8.6170204 52.432258, 8.6175906 52.4324502, 8.6179396 52.4326041, 8.6181779 52.4327321, 8.6182875 52.4328057, 8.6183502 52.4328586, 8.6184125 52.4329289, 8.6186534 52.4333775, 8.6186755 52.4334187)",,,,,,
1168488053,Marktstraße,tertiary,False,True,45.71300000000001,"LINESTRING (8.6169354 52.4322293, 8.6166651 52.4324824, 8.6166218 52.4325331, 8.6165951 52.4325824)",,,30,,,
1168488055,Bahnhofstraße,residential,False,True,12.779,"LINESTRING (8.6186755 52.4334187, 8.6188608 52.4333976)",,,,,,
28819980,Bachstraße,residential,False,True,185.99399999999997,"LINESTRING (8.6186755 52.4334187, 8.6186534 52.4333775, 8.6184125 52.4329289, 8.6183502 52.4328586, 8.6182875 52.4328057, 8.6181779 52.4327321, 8.6179396 52.4326041, 8.6175906 52.4324502, 8.6170204 52.432258, 8.6169354 52.4322293)",,,,,,
1168488054,Bahnhofstraße,residential,False,False,64.888,"LINESTRING (8.6186755 52.4334187, 8.6178723 52.4334983, 8.6178034 52.4334997, 8.617729 52.4335012)",,,,,,
193043116,Bahnhofstraße,residential,False,False,47.614000000000004,"LINESTRING (8.619553 52.4333251, 8.6195073 52.4333299, 8.6191545 52.4333668, 8.6188608 52.4333976)",,,,,,
193043116,Bahnhofstraße,residential,False,True,138.398,"LINESTRING (8.619553 52.4333251, 8.6199601 52.4332825, 8.6202885 52.4332481, 8.6205286 52.4332262, 8.6207257 52.433216, 8.6208816 52.4332079, 8.621579 52.4331881)",,,,,,
483519501,Prof.-Langhorst-Straße,residential,False,True,132.564,"LINESTRING (8.619553 52.4333251, 8.6195435 52.4332857, 8.6193939 52.4326421, 8.6193493 52.4325165, 8.6192867 52.4323528, 8.6192018 52.4321537)",,,,,,
"[30652002, 30652333]","['Freiherr-vom-Stein-Straße', 'Am Klosterkamp']",residential,True,False,403.755,"LINESTRING (8.6189239 52.434947, 8.6189057 52.4350096, 8.6188754 52.4351071, 8.6188112 52.435243, 8.6186932 52.4355127, 8.6186395 52.4356436, 8.6186019 52.4357369, 8.618623 52.4357855, 8.6186944 52.4358046, 8.6187316 52.4358051, 8.6195217 52.4358167, 8.6204511 52.4358338, 8.6222915 52.4358629, 8.6230863 52.4358666, 8.6231528 52.4358653)",,,30,,,4
"[92913530, 871703172]",Weher Straße,unclassified,True,False,31.942,"LINESTRING (8.6189239 52.434947, 8.6188069 52.4349496, 8.618709 52.434925, 8.6186139 52.434886, 8.6185319 52.4348217)",,,30,,,
"[871703171, 871703165]",Weher Straße,unclassified,False,True,74.146,"LINESTRING (8.6189239 52.434947, 8.6191051 52.4349627, 8.6191841 52.4349696, 8.6192345 52.434974, 8.6200066 52.4350415)",,,"['50', '30']",,,
60123783,Nordweg,residential,False,False,18.954,"LINESTRING (8.6231528 52.4358653, 8.6231553 52.4357888, 8.6231685 52.4356952)",,,50,,,5
60123783,Nordweg,residential,False,True,203.08200000000005,"LINESTRING (8.6231528 52.4358653, 8.6231683 52.4359795, 8.6231999 52.4360746, 8.6232382 52.4361609, 8.6232856 52.4362739, 8.6233187 52.436362, 8.6233611 52.4364884, 8.6233844 52.4366024, 8.6233971 52.4367126, 8.6234025 52.436827, 8.6234213 52.437143, 8.6234343 52.4373345, 8.6234338 52.4374148, 8.6234303 52.437448, 8.6234264 52.4374859, 8.6234085 52.4375376, 8.6233722 52.4375919, 8.6233104 52.4376609)",,,50,,,5
32875698,Nordweg,residential,False,True,436.03700000000003,"LINESTRING (8.6233104 52.4376609, 8.6232342 52.4377166, 8.6231467 52.4377636, 8.6229989 52.4378179, 8.6227849 52.437847, 8.6226285 52.4378489, 8.6224131 52.4378492, 8.620923 52.437836, 8.6172063 52.4377848, 8.6171389 52.4377761, 8.6169859 52.4377563)",,,50,,,5
60123783,Nordweg,residential,False,False,203.082,"LINESTRING (8.6233104 52.4376609, 8.6233722 52.4375919, 8.6234085 52.4375376, 8.6234264 52.4374859, 8.6234303 52.437448, 8.6234338 52.4374148, 8.6234343 52.4373345, 8.6234213 52.437143, 8.6234025 52.436827, 8.6233971 52.4367126, 8.6233844 52.4366024, 8.6233611 52.4364884, 8.6233187 52.436362, 8.6232856 52.4362739, 8.6232382 52.4361609, 8.6231999 52.4360746, 8.6231683 52.4359795, 8.6231528 52.4358653)",,,50,,,5
31474566,Nachtigallenweg,residential,False,False,129.698,"LINESTRING (8.6159505 52.4344432, 8.6160263 52.434485, 8.6161217 52.4345002, 8.6169204 52.4345413, 8.6176428 52.4345954, 8.617719 52.4345986, 8.6178162 52.4345719)",,,30,,,4
42494680,Gartenstraße,residential,False,False,155.23099999999997,"LINESTRING (8.6159505 52.4344432, 8.6161606 52.4342479, 8.6163058 52.4341285, 8.616479 52.4339942, 8.616635 52.433868, 8.616801 52.4337336, 8.6169752 52.4336428, 8.6171882 52.4335792, 8.6174031 52.4335156, 8.6174767 52.4335017, 8.6175413 52.4334963)",,,,,,4
50315118,Gartenstraße,residential,False,True,23.335,"LINESTRING (8.6159505 52.4344432, 8.6157902 52.4345492, 8.6157172 52.4345975)",,,,,,4
31421170,Weher Straße,tertiary,True,False,14.95,"LINESTRING (8.6234477 52.4353089, 8.6235294 52.4353273, 8.6236518 52.4353597)",,K 57,50,,,3
1165363052,,tertiary,True,False,8.597999999999999,"LINESTRING (8.6234477 52.4353089, 8.62345 52.4353346, 8.6234415 52.4353599, 8.6234228 52.435383)",1,,50,roundabout,,50
861180773,Eisenbahnstraße,tertiary,True,False,27.343,"LINESTRING (8.6232566 52.4352276, 8.6232812 52.4351742, 8.6233793 52.4349934)",1,K 57,50,,,3
1217570155,,tertiary,True,False,10.304,"LINESTRING (8.6232566 52.4352276, 8.6233073 52.4352271, 8.6233558 52.4352359, 8.6233977 52.4352533)",1,,50,roundabout,,50
26315644,Flachsstraße,residential,False,False,125.348,"LINESTRING (8.6145869 52.430743, 8.6144289 52.4307542, 8.6142858 52.4307676, 8.6142478 52.4307712, 8.6139532 52.430767, 8.6136716 52.4307572, 8.6136635 52.4307569, 8.6128411 52.4307299, 8.6127436 52.4307233)",,,,,,
26315644,Flachsstraße,residential,False,True,137.266,"LINESTRING (8.6145869 52.430743, 8.6148389 52.4306986, 8.6151956 52.4305637, 8.6156622 52.4303745, 8.615936 52.4302834, 8.6161582 52.4302318, 8.6163836 52.430197)",,,,,,
40430284,Winkelstraße,residential,False,False,68.679,"LINESTRING (8.6169857 52.4319202, 8.6164472 52.4318511, 8.6161886 52.4317933, 8.6160199 52.4317437)",,,,,,
40430289,Katzengasse,residential,False,False,132.958,"LINESTRING (8.6169857 52.4319202, 8.6167445 52.4320216, 8.6154451 52.4322025, 8.6153917 52.4322162, 8.6153142 52.432236, 8.6152977 52.4322484, 8.6151392 52.4322808)",,,,,,
1168488777,Winkelstraße,residential,False,True,14.559999999999999,"LINESTRING (8.6169857 52.4319202, 8.6171214 52.4319479, 8.6171907 52.431959)",,,,,,
40430284,Winkelstraße,residential,False,False,51.061,"LINESTRING (8.6154429 52.43158, 8.6151554 52.4314759, 8.6147731 52.4313717)",,,,,,
40430284,Winkelstraße,residential,False,True,43.150000000000006,"LINESTRING (8.6154429 52.43158, 8.6157629 52.431668, 8.6160199 52.4317437)",,,,,,
40430285,Winkelstraße,residential,False,True,82.53,"LINESTRING (8.6154429 52.43158, 8.6151626 52.431983, 8.6151049 52.4320924, 8.6151148 52.4321467, 8.6151392 52.4322808)",,,,,,
40430284,Winkelstraße,residential,False,True,51.061,"LINESTRING (8.6147731 52.4313717, 8.6151554 52.4314759, 8.6154429 52.43158)",,,,,,
40430285,Winkelstraße,residential,False,False,82.53,"LINESTRING (8.6151392 52.4322808, 8.6151148 52.4321467, 8.6151049 52.4320924, 8.6151626 52.431983, 8.6154429 52.43158)",,,,,,
40430289,Katzengasse,residential,False,False,10.986999999999998,"LINESTRING (8.6151392 52.4322808, 8.6151229 52.4323587, 8.6151185 52.4323788)",,,,,,
40430289,Katzengasse,residential,False,True,132.958,"LINESTRING (8.6151392 52.4322808, 8.6152977 52.4322484, 8.6153142 52.432236, 8.6153917 52.4322162, 8.6154451 52.4322025, 8.6167445 52.4320216, 8.6169857 52.4319202)",,,,,,
40430757,Von-Roden-Straße,residential,False,True,105.758,"LINESTRING (8.6167015 52.4327358, 8.6166504 52.4327751, 8.6166288 52.4327917, 8.6164597 52.4329219, 8.6162765 52.4329692, 8.6162094 52.4329772, 8.6161728 52.4329816, 8.6159758 52.4330033, 8.6159215 52.4330406, 8.6158688 52.4330769, 8.6157944 52.4331705, 8.615767 52.4332049, 8.6156531 52.4333549)",,,,,,
72347673,Weher Straße,unclassified,False,False,19.214,"LINESTRING (8.6167015 52.4327358, 8.6166339 52.4326831, 8.6165964 52.4326353, 8.6165951 52.4325824)",,,30,,,
72347673,Weher Straße,unclassified,False,True,100.352,"LINESTRING (8.6167015 52.4327358, 8.6168625 52.4328618, 8.6173192 52.4332082, 8.6174343 52.4332974, 8.6175706 52.4334118, 8.6176013 52.433451)",,,30,,,
40430757,Von-Roden-Straße,residential,False,False,105.758,"LINESTRING (8.6156531 52.4333549, 8.615767 52.4332049, 8.6157944 52.4331705, 8.6158688 52.4330769, 8.6159215 52.4330406, 8.6159758 52.4330033, 8.6161728 52.4329816, 8.6162094 52.4329772, 8.6162765 52.4329692, 8.6164597 52.4329219, 8.6166288 52.4327917, 8.6166504 52.4327751, 8.6167015 52.4327358)",,,,,,
40438492,Am Kirchplatz,residential,False,False,53.468,"LINESTRING (8.6136745 52.432803, 8.6136997 52.4328522, 8.6137267 52.4328993, 8.6137498 52.432918, 8.6137714 52.4329355, 8.6137865 52.4329418, 8.6142242 52.4331237)",,,30,,,
"[74003586, 23796206]","['Gerichtsstraße', 'Steinstraße']",unclassified,False,False,112.91799999999999,"LINESTRING (8.6136745 52.432803, 8.6138176 52.4327782, 8.6140128 52.4327276, 8.614492 52.4324572, 8.6147122 52.4323982, 8.6147489 52.4323928, 8.6148817 52.4323735, 8.6151185 52.4323788)",,,30,,yes,
74003586,Steinstraße,unclassified,False,True,43.332,"LINESTRING (8.6136745 52.432803, 8.6134791 52.4328079, 8.6132689 52.4328125, 8.6130358 52.4328071)",,,30,,yes,
40438492,Am Kirchplatz,residential,False,True,53.46800000000001,"LINESTRING (8.6142242 52.4331237, 8.6137865 52.4329418, 8.6137714 52.4329355, 8.6137498 52.432918, 8.6137267 52.4328993, 8.6136997 52.4328522, 8.6136745 52.432803)",,,30,,,
40438494,Wehme,residential,False,False,151.75,"LINESTRING (8.6141742 52.4336146, 8.6141847 52.4336227, 8.6144175 52.4338002, 8.6144886 52.4338542, 8.6148842 52.434136, 8.6151359 52.4342937, 8.6152416 52.4343482, 8.6156654 52.4345671, 8.6156831 52.4345763, 8.6157172 52.4345975)",,,,,,
859010560,Gartenstraße,residential,False,False,4.676,"LINESTRING (8.6157172 52.4345975, 8.6156656 52.4346254)",,,,,,
40438494,Wehme,residential,False,True,151.75,"LINESTRING (8.6157172 52.4345975, 8.6156831 52.4345763, 8.6156654 52.4345671, 8.6152416 52.4343482, 8.6151359 52.4342937, 8.6148842 52.434136, 8.6144886 52.4338542, 8.6144175 52.4338002, 8.6141847 52.4336227, 8.6141742 52.4336146)",,,,,,
50315118,Gartenstraße,residential,False,False,23.335,"LINESTRING (8.6157172 52.4345975, 8.6157902 52.4345492, 8.6159505 52.4344432)",,,,,,4
40483351,Eibenweg,residential,False,False,62.864999999999995,"LINESTRING (8.6126241 52.432154, 8.6127102 52.4319249, 8.6128281 52.4316025)",,,,,,
