osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width,access
538097757,2,,Pommerbachstraße,residential,30,False,False,452.89700000000005,"LINESTRING (7.140532 50.2273003, 7.1406537 50.2271074, 7.1406873 50.2270402, 7.1406992 50.2270164, 7.1407075 50.2269879, 7.1407323 50.2269025, 7.1407326 50.2268335, 7.1407184 50.2267576, 7.1406107 50.2265912, 7.1405825 50.2265476, 7.1405403 50.2264824, 7.140534 50.2264726, 7.1405082 50.2264536, 7.1403052 50.2263036, 7.1400861 50.2261938, 7.1399761 50.2261577, 7.1398257 50.2261253, 7.1396936 50.2261161, 7.1395614 50.2261193, 7.1393349 50.2261612, 7.139206 50.2262099, 7.1391338 50.2262372, 7.1386556 50.2264178, 7.1382913 50.2265623, 7.1382314 50.226586, 7.1381172 50.2266313, 7.1377156 50.2267502, 7.1373037 50.2268668, 7.1372352 50.2268862, 7.1370997 50.2269246, 7.1365535 50.2270409, 7.1364936 50.2270518, 7.1362453 50.2270968, 7.1360952 50.227124)",,,,
"[66311291, 538097757, 66311285]",2,,"['Cochemer Straße', 'Pommerbachstraße']",residential,"['50', '30']",False,"[False, True]",269.567,"LINESTRING (7.140532 50.2273003, 7.1404967 50.2274165, 7.1404871 50.2274969, 7.1404846 50.2275173, 7.1404971 50.2275807, 7.1405259 50.2276507, 7.1405472 50.227771, 7.1401429 50.2280283, 7.1400674 50.2280888, 7.1399999 50.2281631, 7.1399546 50.228248, 7.1399541 50.2282715, 7.1399535 50.2283039, 7.1399702 50.2283489, 7.1400995 50.2285199, 7.1402696 50.2286797, 7.1406068 50.2289583, 7.1406695 50.2290551, 7.1406765 50.2290905, 7.1406692 50.2291322, 7.1405029 50.2293597, 7.1404782 50.2294157)",,,,
35448800,2,,Eifelstraße,residential,30,False,False,127.375,"LINESTRING (7.1345622 50.2306367, 7.1345488 50.2306028, 7.1343995 50.2302256, 7.1343041 50.2300117, 7.1342983 50.2299859, 7.1342713 50.2298863, 7.1342564 50.2296885, 7.1342578 50.2296404, 7.1342581 50.2296301, 7.1342615 50.2295147)",,,,
"[625353496, 572864429, 625353495]",2,L 52,Bahnhofstraße,secondary,50,False,False,258.981,"LINESTRING (7.1345622 50.2306367, 7.1349221 50.2305755, 7.1354744 50.2304816, 7.1361441 50.2303738, 7.1364764 50.2303178, 7.1366641 50.2302862, 7.1368444 50.230247, 7.1372028 50.2301691, 7.1374675 50.2301116, 7.1376025 50.2300823, 7.1377218 50.2300584, 7.1378316 50.2300365, 7.1380584 50.2299912)",,,,
309300447,1,L 108,Koblenzer Straße,secondary_link,50,True,False,17.352,"LINESTRING (7.1408853 50.2305259, 7.1408842 50.230549, 7.1408828 50.2305786, 7.1408716 50.2305944, 7.1408298 50.2306533, 7.1408161 50.2306727)",,,,
"[643833504, 643833506, 569009676]",2,L 108,Koblenzer Straße,secondary,50,False,False,67.03,"LINESTRING (7.1408853 50.2305259, 7.1409081 50.2304612, 7.1410173 50.2301417, 7.1410554 50.2300417, 7.1410604 50.2300284, 7.1410899 50.2299375)",,,,
66311285,2,,Cochemer Straße,residential,50,False,False,28.222,"LINESTRING (7.1407909 50.2297036, 7.1408688 50.2297396, 7.1409697 50.2297839, 7.1410772 50.2298316, 7.1410951 50.2298403, 7.1411147 50.2298502)",,,,
66311285,2,,Cochemer Straße,residential,50,False,True,39.601,"LINESTRING (7.1407909 50.2297036, 7.1407579 50.2296848, 7.1405064 50.2294836, 7.1404782 50.2294157)",,,,
531050623,2,,Cochemer Straße,residential,,False,False,60.42100000000001,"LINESTRING (7.1407909 50.2297036, 7.1406107 50.2301074, 7.1404225 50.2301347)",,,,
"[585861539, 35448644]",2,,Pankratiusstraße,residential,30,False,False,164.50799999999998,"LINESTRING (7.1434302 50.232589, 7.1433944 50.2326091, 7.142508 50.2331064, 7.1424903 50.2331186, 7.1423185 50.2332378, 7.1421041 50.233473, 7.1419693 50.233701)",,,,
572864483,2,L 52,Koblenzer Straße,secondary,50,False,False,14.777999999999999,"LINESTRING (7.1434302 50.232589, 7.1435099 50.2326655, 7.1435454 50.2326996)",,,,
572864489,2,L 52,Koblenzer Straße,secondary,30,False,True,20.692999999999998,"LINESTRING (7.1434302 50.232589, 7.1433145 50.2324804, 7.1432664 50.2324352)",,,,
66399542,2,,Schulstraße,residential,50,False,False,46.213,"LINESTRING (7.144674 50.2331966, 7.1442313 50.2334163, 7.1441537 50.2334447)",,,,
66399542,2,,Schulstraße,residential,50,False,True,104.144,"LINESTRING (7.144674 50.2331966, 7.1445146 50.2330776, 7.1440306 50.2327962, 7.1437065 50.2326567, 7.1435923 50.2326871, 7.1435454 50.2326996)",,,,
66935431,2,,Schulstraße,residential,50,False,False,54.67,"LINESTRING (7.144674 50.2331966, 7.1451516 50.2335065, 7.1452127 50.2335473)",,,,
