osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,access,tunnel,junction
"[28141508, 28141509, 5014231]",Röchlingstraße,residential,False,True,221.69000000000003,"LINESTRING (10.1148384 48.7842921, 10.1149839 48.7843872, 10.1152757 48.7846366, 10.1153324 48.7846977, 10.1153951 48.7847588, 10.1155541 48.7849594, 10.1156365 48.7850845, 10.1157315 48.7852917, 10.115793 48.7854357, 10.1158403 48.7855963, 10.1158694 48.7857678, 10.1159176 48.7860998)",,,,yes,6,,,
"[183501018, 88561139]","['Röchlingstraße', 'Kapellenweg']",residential,False,False,459.8719999999999,"LINESTRING (10.1148384 48.7842921, 10.1146741 48.784207, 10.1145176 48.7841447, 10.1143465 48.7841062, 10.1141238 48.7840693, 10.1132406 48.7839537, 10.1129851 48.7839258, 10.1127442 48.7839042, 10.112404 48.783883, 10.1120299 48.7838715, 10.1113956 48.7838438, 10.1113151 48.7838366, 10.1112518 48.7838309, 10.111153 48.7838176, 10.1109577 48.7837775, 10.1107003 48.7837145, 10.1106024 48.7836836, 10.1104276 48.7836285, 10.1100983 48.7835246, 10.1098873 48.78347, 10.1097751 48.7834502, 10.1096028 48.7834393, 10.1094577 48.7834469, 10.1092959 48.783474, 10.1091694 48.7834908, 10.109055 48.7834997, 10.1088859 48.7834943, 10.1088015 48.7834857)",,,,,6,,,
129870797,Walther-Bauersfeld-Straße,residential,False,True,74.388,"LINESTRING (10.1040061 48.7892172, 10.1043387 48.7891731, 10.1046981 48.7891183, 10.1049931 48.7890617)",2,,50,,,,,
"[84378242, 30979663]","['Tiersteinweg', 'Ernst-Abbe-Platz']",residential,False,True,275.40500000000003,"LINESTRING (10.1149895 48.788183, 10.1145192 48.788242, 10.1143667 48.7882594, 10.1138378 48.7883349, 10.1133845 48.7883743, 10.1130017 48.7883579, 10.1126372 48.7883332, 10.1125356 48.7883349, 10.11242 48.7883368, 10.111913 48.788388, 10.1116716 48.7884092, 10.111508 48.7883986, 10.1113739 48.7883544, 10.1113068 48.7883156)",,,,,,,,
327206345,Silcherweg,residential,False,False,140.557,"LINESTRING (10.1157021 48.7870919, 10.1152566 48.7870807, 10.1148785 48.7870784, 10.1146746 48.7870772, 10.1142668 48.7870851, 10.1137841 48.7870825)",,,,,,,,
32051261,Beethovenstraße,residential,False,False,29.275,"LINESTRING (10.1170462 48.7862375, 10.1171477 48.786378, 10.1172627 48.7864545)",,,,,,,,
32051261,Beethovenstraße,residential,False,True,27.4,"LINESTRING (10.1170462 48.7862375, 10.1169735 48.7861329, 10.1168865 48.7860147)",,,,,,,,
8089687,Goethestraße,residential,False,True,47.661,"LINESTRING (10.1137774 48.7861791, 10.1138109 48.7862837, 10.1138656 48.7866034)",,,50,,,,,
"[37256052, 314831909, 826419998]",Aalener Straße,tertiary,False,False,104.38700000000001,"LINESTRING (10.1137774 48.7861791, 10.1134857 48.7862016, 10.113211 48.7861968, 10.1130254 48.7861908, 10.1127853 48.7861688, 10.112365 48.7861152)","['2', '3']",K 3292,50,,,,,
37415715,Aalener Straße,tertiary,False,True,157.243,"LINESTRING (10.1137774 48.7861791, 10.1146071 48.7861164, 10.1147866 48.7861069, 10.1159176 48.7860998)",2,K 3292,50,,,,,
314831910,Aalener Straße,tertiary,False,False,61.981,"LINESTRING (10.112365 48.7861152, 10.1115372 48.7860002)",,K 3292,50,,,,,
37640665,Aalener Straße,residential,False,False,48.116,"LINESTRING (10.112365 48.7861152, 10.1124253 48.7859007, 10.1125143 48.7856943)",,,,,,,,
"[37256052, 314831909, 826419998]",Aalener Straße,tertiary,False,True,104.387,"LINESTRING (10.112365 48.7861152, 10.1127853 48.7861688, 10.1130254 48.7861908, 10.113211 48.7861968, 10.1134857 48.7862016, 10.1137774 48.7861791)","['2', '3']",K 3292,50,,,,,
314831910,Aalener Straße,tertiary,False,True,61.981,"LINESTRING (10.1115372 48.7860002, 10.112365 48.7861152)",,K 3292,50,,,,,
24986447,Schubartweg,residential,False,True,62.714999999999996,"LINESTRING (10.1115372 48.7860002, 10.1114463 48.7861792, 10.1113658 48.7862835, 10.1112533 48.7864039, 10.1111366 48.7864919)",,,,,,,,
314831910,Aalener Straße,tertiary,False,False,126.83299999999998,"LINESTRING (10.1115372 48.7860002, 10.1113975 48.7859792, 10.1110096 48.7859211, 10.11055 48.7858612, 10.1105311 48.7858587, 10.1103547 48.7858284, 10.1099691 48.7857751, 10.1099071 48.7857644, 10.1098472 48.785754)",,K 3292,50,,,,,
8089687,Goethestraße,residential,False,False,47.661,"LINESTRING (10.1138656 48.7866034, 10.1138109 48.7862837, 10.1137774 48.7861791)",,,50,,,,,
"[610306008, 8089687]",Goethestraße,residential,False,True,54.214,"LINESTRING (10.1138656 48.7866034, 10.1138887 48.7867202, 10.1138746 48.7868064, 10.1138619 48.7868845, 10.1137841 48.7870825)",,,50,,,,,
8089688,Schubartweg,residential,False,False,201.46899999999997,"LINESTRING (10.1138656 48.7866034, 10.1137664 48.786614, 10.1136323 48.786621, 10.1132086 48.7866177, 10.1127529 48.7866096, 10.1122833 48.7865933, 10.1118201 48.7865617, 10.1114343 48.7865443, 10.1114039 48.7865432, 10.1112481 48.7865291, 10.1111366 48.7864919)",,,,,,,,
24986448,Adalbert-Stifter-Weg,residential,False,False,251.49099999999999,"LINESTRING (10.1138656 48.7866034, 10.1140007 48.7865813, 10.1141214 48.7865615, 10.1144385 48.7865329, 10.1148087 48.7865152, 10.1152234 48.7865137, 10.11594 48.7865348, 10.1164913 48.786548, 10.116713 48.7865382, 10.1170468 48.7865108, 10.1170776 48.786506, 10.117179 48.7864904, 10.1172627 48.7864545)",,,,,,,,
327206345,Silcherweg,residential,False,True,140.55700000000002,"LINESTRING (10.1137841 48.7870825, 10.1142668 48.7870851, 10.1146746 48.7870772, 10.1148785 48.7870784, 10.1152566 48.7870807, 10.1157021 48.7870919)",,,,,,,,
"[610306008, 8089687]",Goethestraße,residential,False,False,54.214,"LINESTRING (10.1137841 48.7870825, 10.1138619 48.7868845, 10.1138746 48.7868064, 10.1138887 48.7867202, 10.1138656 48.7866034)",,,50,,,,,
"[610306008, 37256053]",Goethestraße,residential,False,True,75.918,"LINESTRING (10.1137841 48.7870825, 10.1136886 48.7872201, 10.1135613 48.7873571, 10.113422 48.7874836, 10.1132262 48.787655)",,,50,,,,,
"[235023969, 30888054]",Hölderlinweg,residential,False,False,206.61,"LINESTRING (10.1132262 48.787655, 10.1133591 48.787712, 10.1135116 48.78772, 10.1136807 48.7877164, 10.1142683 48.7877055, 10.1145791 48.7876971, 10.1149198 48.7877006, 10.115931 48.7877253, 10.1160061 48.7877554)",2,,50,,,,,
"[610306008, 37256053]",Goethestraße,residential,False,False,75.91799999999999,"LINESTRING (10.1132262 48.787655, 10.113422 48.7874836, 10.1135613 48.7873571, 10.1136886 48.7872201, 10.1137841 48.7870825)",,,50,,,,,
861118959,Jenaer Straße,residential,False,True,32.919,"LINESTRING (10.1132262 48.787655, 10.1130236 48.787743, 10.1128194 48.787764)",2,,50,,,,,
24645790,Jenaer Straße,residential,False,True,329.31,"LINESTRING (10.1128194 48.787764, 10.1122888 48.7877126, 10.1122027 48.7877061, 10.1120513 48.7876989, 10.1118349 48.7876915, 10.1113028 48.7876858, 10.1110835 48.7876913, 10.1106917 48.7876945, 10.110588 48.7877008, 10.1103274 48.7877163, 10.1101427 48.7877273, 10.1099677 48.7877433, 10.1097299 48.7877651, 10.1096882 48.7877703, 10.1095922 48.7877822, 10.1092499 48.7878297, 10.1091183 48.7878527, 10.109084 48.7878575, 10.1087601 48.7879028, 10.1086489 48.7879164, 10.10859 48.787918, 10.1085482 48.787911, 10.1084944 48.7878902, 10.1084314 48.7878645, 10.1083846 48.787857)",2,,50,,,,,
"[235023970, 8089684]",Lenzhalde,residential,False,True,128.651,"LINESTRING (10.1128194 48.787764, 10.1127445 48.7878543, 10.1124682 48.7879462, 10.112367 48.7879873, 10.1119452 48.7881141, 10.1113068 48.7883156)",,,30,,,,,
861118959,Jenaer Straße,residential,False,False,32.919,"LINESTRING (10.1128194 48.787764, 10.1130236 48.787743, 10.1132262 48.787655)",2,,50,,,,,
24645790,Jenaer Straße,residential,False,False,329.31,"LINESTRING (10.1083846 48.787857, 10.1084314 48.7878645, 10.1084944 48.7878902, 10.1085482 48.787911, 10.10859 48.787918, 10.1086489 48.7879164, 10.1087601 48.7879028, 10.109084 48.7878575, 10.1091183 48.7878527, 10.1092499 48.7878297, 10.1095922 48.7877822, 10.1096882 48.7877703, 10.1097299 48.7877651, 10.1099677 48.7877433, 10.1101427 48.7877273, 10.1103274 48.7877163, 10.110588 48.7877008, 10.1106917 48.7876945, 10.1110835 48.7876913, 10.1113028 48.7876858, 10.1118349 48.7876915, 10.1120513 48.7876989, 10.1122027 48.7877061, 10.1122888 48.7877126, 10.1128194 48.787764)",2,,50,,,,,
"[173678976, 30919184, 8089689, 30919183]",Bürgermeister-Bosch-Straße,residential,False,True,82.066,"LINESTRING (10.1083846 48.787857, 10.1083766 48.7877344, 10.108343 48.7876389, 10.1082947 48.7875382, 10.1082759 48.7875011, 10.1082635 48.7874776, 10.1082561 48.7874636, 10.1082129 48.7873819, 10.1080854 48.7871503)",2,,30,yes,,,,
"[8089690, 610306012, 129870797]",Walther-Bauersfeld-Straße,residential,False,False,283.041,"LINESTRING (10.1083846 48.787857, 10.1083286 48.7878574, 10.1082852 48.7878688, 10.1082446 48.7878854, 10.1081954 48.7879127, 10.108022 48.7879944, 10.107891 48.788045, 10.1077557 48.7880976, 10.1074963 48.7881876, 10.1072742 48.7882591, 10.1071326 48.7883092, 10.107058 48.7883356, 10.1068786 48.788399, 10.1066844 48.7884677, 10.1064343 48.7885566, 10.1062608 48.7886183, 10.1060506 48.7886931, 10.1058479 48.7887653, 10.1056483 48.7888363, 10.1054541 48.7889054, 10.1052533 48.7889769, 10.1049931 48.7890617)",2,,50,,,,,
26598877,Eichendorffweg,residential,False,True,151.071,"LINESTRING (10.1096712 48.7863426, 10.1096801 48.7863118, 10.1096873 48.7862873, 10.1096969 48.7862732, 10.1097022 48.7862653, 10.1094451 48.786252, 10.1092737 48.7862431, 10.1090879 48.7862335, 10.1086762 48.7861939, 10.1086293 48.7861894, 10.1081149 48.7861243, 10.108056 48.7861168, 10.1080226 48.7861126, 10.1079808 48.7861073, 10.1079458 48.7861028, 10.1077844 48.7860824)",,,,,,,,
304390107,Wilhelm-Grupp-Straße,residential,False,True,80.635,"LINESTRING (10.1100651 48.7850432, 10.1100111 48.7852122, 10.1099968 48.7852596, 10.1098472 48.785754)",,,,,,,,
304390107,Wilhelm-Grupp-Straße,residential,False,False,80.635,"LINESTRING (10.1098472 48.785754, 10.1099968 48.7852596, 10.1100111 48.7852122, 10.1100651 48.7850432)",,,,,,,,
"[826419997, 314831910]",Aalener Straße,tertiary,False,False,88.856,"LINESTRING (10.1098472 48.785754, 10.1089458 48.7856479, 10.1086532 48.7856138)",,K 3292,"['50', '30']",,,,,
314831910,Aalener Straße,tertiary,False,True,126.83300000000001,"LINESTRING (10.1098472 48.785754, 10.1099071 48.7857644, 10.1099691 48.7857751, 10.1103547 48.7858284, 10.1105311 48.7858587, 10.11055 48.7858612, 10.1110096 48.7859211, 10.1113975 48.7859792, 10.1115372 48.7860002)",,K 3292,50,,,,,
369399351,Kapellenweg,residential,True,False,8.633000000000001,"LINESTRING (10.1086475 48.7835002, 10.1085836 48.7834962, 10.1085445 48.783472)",1,,,,6,,,
369399351,Kapellenweg,residential,True,False,9.982,"LINESTRING (10.1087007 48.7834253, 10.1088015 48.7834857)",1,,,,6,,,
1230407157,,residential,True,False,9.536999999999999,"LINESTRING (10.1087007 48.7834253, 10.1086884 48.7834694, 10.1086475 48.7835002)",1,,,,,,,circular
