osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,width
"[1079183472, 165620596, 1079183471]",True,,Bahnhofstraße,secondary,"['50', '30']",False,113.35,"LINESTRING (13.1108565 51.1208706, 13.1111801 51.1207913, 13.111763 51.1206485, 13.1119838 51.1205973, 13.1121216 51.120566, 13.1123734 51.1205066)",S 32;S 34,,
"[24420866, 1097262453, 1097262454, 313212711]",False,3,Muldenstraße,secondary,50,False,134.26,"LINESTRING (13.121782 51.1190475, 13.1218038 51.1188731, 13.1218075 51.1188348, 13.1218301 51.1186044, 13.1218443 51.1182493, 13.121877 51.1180182, 13.1218994 51.1179412, 13.1219526 51.1178493)",S 34,,"['9.5', '9.0']"
"[1097262457, 1097262460, 1097262461, 312749469, 312749471]",False,"['2', '3']",Schillerstraße,secondary,50,False,176.54200000000003,"LINESTRING (13.121782 51.1190475, 13.1217086 51.1190377, 13.1214679 51.1190058, 13.1214201 51.1189995, 13.1210791 51.1189548, 13.1207698 51.1189115, 13.1202488 51.1188461, 13.1201661 51.1188351, 13.12002 51.1188166, 13.1197855 51.1187869, 13.1196857 51.1187743, 13.1195468 51.1187634, 13.1194163 51.1187646, 13.1192994 51.1187736)",S 34,,9.0
"[25478580, 312749470, 1097262471]",False,2,Schillerstraße,unclassified,50,True,143.33700000000002,"LINESTRING (13.121782 51.1190475, 13.1218481 51.1190567, 13.121958 51.1190697, 13.1220043 51.1190752, 13.12283 51.1191726, 13.1233909 51.1192442, 13.1237135 51.1192829, 13.1237417 51.1192861, 13.1237669 51.1192947, 13.1237865 51.1193078)",,,
36864198,True,1,Albertstraße,residential,30,False,182.716,"LINESTRING (13.115067 51.1201607, 13.1144002 51.1186194, 13.1144083 51.1185736)",,,
698192208,True,1,Bahnhofstraße,secondary,50,False,30.677,"LINESTRING (13.115067 51.1201607, 13.1152128 51.120121, 13.1154636 51.120042)",,,
"[25497363, 28918859]",False,,Geyersbergstraße,secondary,50,True,258.732,"LINESTRING (13.1148618 51.1132146, 13.1146884 51.1132734, 13.1144858 51.113323, 13.1143399 51.1133512, 13.1141915 51.1133688, 13.1137797 51.1134015, 13.1135379 51.1134177, 13.1134141 51.1134296, 13.1133198 51.1134471, 13.1132405 51.1134774, 13.11318 51.1135111, 13.1131101 51.1135783, 13.1130769 51.1136398, 13.1130762 51.1137085, 13.1131037 51.113786, 13.1131604 51.1138563, 13.1132336 51.1139102, 13.1132842 51.1139436, 13.1135276 51.1140804, 13.1139032 51.1142861, 13.1141429 51.1144272)",S 32,,
87578217,False,,Wilhelm-Busch-Weg,residential,30,True,137.091,"LINESTRING (13.1148618 51.1132146, 13.1149014 51.1132442, 13.1152627 51.1132985, 13.1153117 51.1133359, 13.1152509 51.1136027, 13.1152065 51.1137509, 13.1152007 51.1138347, 13.1151981 51.1139773, 13.1152194 51.1142024, 13.1152 51.1142408)",,,
87578217,False,,Wilhelm-Busch-Weg,residential,30,True,20.768,"LINESTRING (13.1152 51.1142408, 13.1152159 51.1144273)",,,
87578217,False,,Wilhelm-Busch-Weg,residential,30,False,137.091,"LINESTRING (13.1152 51.1142408, 13.1152194 51.1142024, 13.1151981 51.1139773, 13.1152007 51.1138347, 13.1152065 51.1137509, 13.1152509 51.1136027, 13.1153117 51.1133359, 13.1152627 51.1132985, 13.1149014 51.1132442, 13.1148618 51.1132146)",,,
265251036,False,,Robert-Koch-Weg,residential,30,False,58.234,"LINESTRING (13.1152 51.1142408, 13.1151445 51.1142226, 13.1147258 51.1139449, 13.1146945 51.1138961, 13.1146831 51.1138472)",,,
265251036,False,,Robert-Koch-Weg,residential,30,True,58.234,"LINESTRING (13.1146831 51.1138472, 13.1146945 51.1138961, 13.1147258 51.1139449, 13.1151445 51.1142226, 13.1152 51.1142408)",,,
"[312749468, 1097262455]",False,2,Roßweiner Straße,residential,50,True,138.221,"LINESTRING (13.1219526 51.1178493, 13.1218715 51.1178312, 13.1217688 51.1178294, 13.1216374 51.1178466, 13.1215113 51.1178758, 13.1208259 51.118159, 13.1202888 51.1183825, 13.1202344 51.1183949)",,,
"[24420866, 1097262453, 1097262454, 313212711]",False,3,Muldenstraße,secondary,50,True,134.26,"LINESTRING (13.1219526 51.1178493, 13.1218994 51.1179412, 13.121877 51.1180182, 13.1218443 51.1182493, 13.1218301 51.1186044, 13.1218075 51.1188348, 13.1218038 51.1188731, 13.121782 51.1190475)",S 34,,"['9.5', '9.0']"
"[271498672, 1265262025, 723250890, 502942739]",False,"['2', '3']","['Muldenstraße', 'Roßweiner Straße']",secondary,50,False,161.332,"LINESTRING (13.1219526 51.1178493, 13.1220133 51.1177739, 13.1221109 51.117695, 13.1222349 51.1176073, 13.1225108 51.1174644, 13.1227224 51.1173374, 13.1227621 51.1173097, 13.1228833 51.1172297, 13.1233179 51.1168605, 13.1234529 51.1167564)",S 34,,9.5
"[24420904, 305898897, 24420902]",False,2,Am Viadukt,residential,50,"[False, True]",174.096,"LINESTRING (13.1202344 51.1183949, 13.1200344 51.1182055, 13.1198943 51.1180665, 13.1198838 51.1180454, 13.1197798 51.117837, 13.1197665 51.1177995, 13.1194802 51.1178533, 13.1189546 51.1179407, 13.1183819 51.1180102)",,,
"[312749468, 1097262455]",False,2,Roßweiner Straße,residential,50,False,138.221,"LINESTRING (13.1202344 51.1183949, 13.1202888 51.1183825, 13.1208259 51.118159, 13.1215113 51.1178758, 13.1216374 51.1178466, 13.1217688 51.1178294, 13.1218715 51.1178312, 13.1219526 51.1178493)",,,
24420898,False,,Waldheimer Straße,residential,,False,244.32299999999998,"LINESTRING (13.1178022 51.1185097, 13.1176339 51.118541, 13.1173644 51.1186151, 13.1170839 51.1187017, 13.1170041 51.1187259, 13.1169273 51.1187391, 13.1168678 51.1187445, 13.1167513 51.1187496, 13.1165854 51.1187512, 13.116356 51.1187501, 13.1162295 51.1187389, 13.1160843 51.1187209, 13.1158255 51.1186804, 13.115402 51.1186111, 13.1152073 51.1185913, 13.1150439 51.118579, 13.1144083 51.1185736)",,,
24420899,False,,Körnerplatz,residential,30,False,74.226,"LINESTRING (13.1178022 51.1185097, 13.1177751 51.118449, 13.1177547 51.1183724, 13.1177622 51.1183228, 13.117805 51.1182807, 13.1178798 51.1182439, 13.1184516 51.1181654)",,,
24420899,False,,Körnerplatz,residential,30,True,44.337,"LINESTRING (13.1178022 51.1185097, 13.1178129 51.1185341, 13.117971 51.1188941)",,,
87578210,False,,Lessingweg,residential,30,False,16.583000000000002,"LINESTRING (13.1153398 51.115621, 13.1153464 51.1156476, 13.1153481 51.1157293, 13.115313 51.1157633)",,,
87578217,False,,Wilhelm-Busch-Weg,residential,30,False,133.906,"LINESTRING (13.1153398 51.115621, 13.1153628 51.1155504, 13.1153278 51.1152136, 13.1152926 51.1147959, 13.1152543 51.1144659, 13.1152159 51.1144273)",,,
996977340,False,,Lessingweg,residential,30,True,69.58500000000001,"LINESTRING (13.1153398 51.115621, 13.1152928 51.1155924, 13.1146337 51.1152751, 13.1145526 51.1152375)",,,
48310568,False,,Am Hange,residential,,False,153.421,"LINESTRING (13.1115243 51.1180054, 13.1117384 51.1180583, 13.1118726 51.1180926, 13.1120075 51.1181196, 13.1120866 51.118126, 13.1121864 51.1181274, 13.1122811 51.1181181, 13.1123805 51.1181048, 13.1125526 51.118075, 13.1128016 51.1180165, 13.113048 51.1179478, 13.1133088 51.1178626, 13.1134049 51.1178212, 13.1134602 51.117765, 13.113469 51.1177185)",,,
87690842,False,,Ludwig-Jahn-Straße,residential,30,False,257.092,"LINESTRING (13.1115243 51.1180054, 13.11151 51.1179576, 13.1114153 51.1178565, 13.1112729 51.117745, 13.1110853 51.117582, 13.1109922 51.1174883, 13.1109091 51.1173847, 13.1108522 51.1172916, 13.1108165 51.1172012, 13.1107681 51.1170808, 13.1107526 51.1170348, 13.1107415 51.1170015, 13.1107294 51.1168856, 13.110741 51.1167668, 13.1108094 51.1165893, 13.1108631 51.1164614, 13.1109444 51.11635, 13.1110503 51.1162451, 13.1111424 51.1161678, 13.1113553 51.1160172, 13.1114552 51.1159628)",,,
87690842,False,,Ludwig-Jahn-Straße,residential,30,True,8.675,"LINESTRING (13.1115461 51.1159096, 13.1114552 51.1159628)",,,
87690842,False,,Ludwig-Jahn-Straße,residential,30,False,264.48999999999995,"LINESTRING (13.1115461 51.1159096, 13.1116837 51.1158347, 13.1118353 51.1157449, 13.1120777 51.1155874, 13.1122369 51.1154809, 13.1124613 51.1153176, 13.1125794 51.1152261, 13.112672 51.1151316, 13.1128314 51.1149583, 13.1128887 51.1148858, 13.1130082 51.1146851, 13.1130369 51.1146294, 13.1130688 51.1145958, 13.1130976 51.1145784, 13.1131426 51.1145632, 13.1132037 51.1145556, 13.1132701 51.114553, 13.1133794 51.1145589, 13.1135361 51.1145745, 13.1136517 51.1145761, 13.1137468 51.1145703, 13.1138369 51.1145576, 13.1139058 51.1145397, 13.1139655 51.1145188, 13.1140701 51.1144678, 13.1141429 51.1144272)",,,
461642480,False,,Pestalozzistraße,residential,,False,171.29000000000002,"LINESTRING (13.1115461 51.1159096, 13.1115317 51.1158864, 13.1115185 51.1158397, 13.11152 51.1157299, 13.1115256 51.1155116, 13.1114994 51.1152737, 13.1114425 51.1150224, 13.1113694 51.1148578, 13.1113158 51.1147855, 13.1112223 51.1147144, 13.1111193 51.1146445, 13.1110091 51.1145962, 13.1109168 51.1145786, 13.1108144 51.1145711)",,,
36772707,False,,Breite Straße,living_street,,True,55.861,"LINESTRING (13.1196155 51.120646, 13.1196055 51.1204514, 13.1196081 51.1203715, 13.1195829 51.1202087, 13.1195642 51.1201456)",,,
224357223,True,1,Bahnhofstraße,secondary_link,50,False,53.291,"LINESTRING (13.1142162 51.1202043, 13.1143082 51.120235, 13.114351 51.1202553, 13.1143941 51.1202892, 13.1144052 51.1203414, 13.1143762 51.1203855, 13.1143354 51.120411, 13.114088 51.1205375)",,,
698192214,True,2,Bahnhofstraße,secondary,50,False,26.510999999999996,"LINESTRING (13.1142162 51.1202043, 13.1143413 51.1202051, 13.1145269 51.1202204, 13.1145929 51.1202294)",S 32;S 34,,
"[1097262458, 36864195]",False,3,Körnerplatz,secondary,,False,79.05999999999999,"LINESTRING (13.1187201 51.1188559, 13.1186359 51.1186343, 13.1185555 51.1184179, 13.1185277 51.1183432, 13.1185104 51.1182968, 13.1184861 51.1182313, 13.1184516 51.1181654)",S 32,,
209249576,False,3,Körnerplatz,secondary,50,False,41.462,"LINESTRING (13.1187201 51.1188559, 13.119017 51.1188105, 13.1192994 51.1187736)",S 34,,
"[330071834, 1097262459, 722997469]",False,"['2', '3']","['Franz-Mehring-Straße', 'Körnerplatz']",secondary,50,True,62.342000000000006,"LINESTRING (13.1187201 51.1188559, 13.1184448 51.1188985, 13.118326 51.1189169, 13.1182213 51.1189353, 13.1181377 51.1189585, 13.1180772 51.118991, 13.1180322 51.1190252, 13.1179422 51.1190899)",S 32;S 34,,
36864244,False,1,Johannisstraße,residential,30,True,31.541999999999998,"LINESTRING (13.1181602 51.1193338, 13.1180942 51.1192244, 13.1180212 51.1191391, 13.1179422 51.1190899)",,,
"[36864246, 36864247]",True,,Johannisstraße,residential,30,False,91.163,"LINESTRING (13.1181602 51.1193338, 13.1183639 51.1197507, 13.1183984 51.1198238, 13.1184613 51.1199518, 13.1185156 51.1200466, 13.1185664 51.1201121)",,yes,
"[24420904, 305898897, 24420902]",False,2,Am Viadukt,residential,50,"[False, True]",174.096,"LINESTRING (13.1183819 51.1180102, 13.1189546 51.1179407, 13.1194802 51.1178533, 13.1197665 51.1177995, 13.1197798 51.117837, 13.1198838 51.1180454, 13.1198943 51.1180665, 13.1200344 51.1182055, 13.1202344 51.1183949)",,,
"[1265630587, 28918855]",False,,Hainichener Straße,secondary,,False,100.638,"LINESTRING (13.1183819 51.1180102, 13.1183214 51.1177282, 13.1182356 51.1174015, 13.1181782 51.1172565, 13.1181439 51.1172184, 13.1180935 51.1171788, 13.1180364 51.1171507)",S 32,,
1265630587,False,,Hainichener Straße,secondary,,True,17.959,"LINESTRING (13.1183819 51.1180102, 13.1184102 51.1180902, 13.1184516 51.1181654)",S 32,,
777990709,False,,Niederwerder,residential,,False,39.694,"LINESTRING (13.1177993 51.1203394, 13.1175658 51.1200139)",,,
25497354,True,,Theaterstraße,residential,30,False,59.446,"LINESTRING (13.1177993 51.1203394, 13.1178575 51.1203103, 13.1179495 51.1202836, 13.1180146 51.12026, 13.1182421 51.1201887, 13.1185664 51.1201121)",,,
777990709,False,,Niederwerder,residential,,True,39.694,"LINESTRING (13.1175658 51.1200139, 13.1177993 51.1203394)",,,
"[25478580, 312749470, 1097262471]",False,2,Schillerstraße,unclassified,50,False,143.337,"LINESTRING (13.1237865 51.1193078, 13.1237669 51.1192947, 13.1237417 51.1192861, 13.1237135 51.1192829, 13.1233909 51.1192442, 13.12283 51.1191726, 13.1220043 51.1190752, 13.121958 51.1190697, 13.1218481 51.1190567, 13.121782 51.1190475)",,,
"[27249627, 1097262476, 313212717]",False,2,Straße des Friedens,unclassified,50,False,82.184,"LINESTRING (13.1237865 51.1193078, 13.1237978 51.1193222, 13.1238022 51.1193381, 13.1237993 51.1193541, 13.1237577 51.1194718, 13.1237262 51.119565, 13.1236302 51.1198946, 13.1235945 51.1200327)",,,
