osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
26125063,,Bergstraße,residential,30,False,False,68.895,"LINESTRING (11.639997 50.3674132, 11.6396008 50.3679789)",,,
26125061,,Heinrich-Mörtel-Straße,residential,30,False,False,40.949,"LINESTRING (11.639997 50.3674132, 11.6402427 50.367469, 11.6405426 50.3675336)",,,
26125063,,Bergstraße,residential,30,False,True,75.54,"LINESTRING (11.6391558 50.3685961, 11.6395603 50.3680367, 11.6396008 50.3679789)",,,
86646696,,Lichtenberger Straße,living_street,6,True,False,113.377,"LINESTRING (11.6472855 50.3669576, 11.6466698 50.3667067, 11.6461396 50.3665859, 11.6458683 50.3664972)",,,
194189676,,Zollweg,residential,,False,True,116.44699999999999,"LINESTRING (11.6472855 50.3669576, 11.6471897 50.3671016, 11.6469385 50.3674982, 11.6468382 50.367712, 11.6468309 50.367876, 11.6468276 50.3679518)",,,
26140175,,Loh,residential,,False,False,13.933,"LINESTRING (11.6438295 50.3702771, 11.6436853 50.3703622)",,,
26140175,,Loh,residential,,False,True,389.66700000000003,"LINESTRING (11.6438295 50.3702771, 11.6441423 50.3699585, 11.6441303 50.3698959, 11.6440042 50.3698341, 11.6436688 50.3697559, 11.6427894 50.3695568, 11.6425664 50.3695042, 11.6424474 50.3694428, 11.6424006 50.3693533, 11.6424779 50.3691437, 11.642677 50.368697, 11.6428226 50.3684892, 11.6430151 50.3683031, 11.6432933 50.3680454, 11.6436872 50.3677958)",,,
37597144,,Thüringer Straße,residential,,False,False,67.242,"LINESTRING (11.6438295 50.3702771, 11.6440682 50.3703547, 11.6442778 50.3704255, 11.6445475 50.3705169, 11.6446536 50.3705728)",,,
24679456,,Reuthleinweg,residential,,False,True,122.08,"LINESTRING (11.6419988 50.3618003, 11.6417991 50.3620758, 11.6415945 50.3623565, 11.6411907 50.3627672)",,,
24204241,,Luitpoldstraße,living_street,6,False,False,71.995,"LINESTRING (11.6409202 50.3654134, 11.64084 50.3649262, 11.6409677 50.3647913)",1,,
24204241,,Luitpoldstraße,living_street,6,False,True,28.512999999999998,"LINESTRING (11.6409202 50.3654134, 11.6409149 50.3654867, 11.640889 50.365669)",1,,
"[977341016, 422668844]",,Wilhelmstraße,living_street,6,False,False,89.108,"LINESTRING (11.6409202 50.3654134, 11.6408225 50.3653947, 11.6407642 50.3653802, 11.6405356 50.3653236, 11.6398019 50.3650543)",,,
26125061,,Heinrich-Mörtel-Straße,residential,30,False,True,40.949,"LINESTRING (11.6405426 50.3675336, 11.6402427 50.367469, 11.639997 50.3674132)",,,
25928604,,Eugen-Drechsel-Straße,residential,,False,True,54.369,"LINESTRING (11.6448267 50.3674563, 11.6441511 50.3672253)",,,destination
25928604,,Eugen-Drechsel-Straße,residential,,False,False,152.94,"LINESTRING (11.6448267 50.3674563, 11.6449961 50.3675112, 11.6452638 50.3675987, 11.6454362 50.3676443, 11.6461182 50.3678411, 11.6467387 50.3679375, 11.6468276 50.3679518)",,,destination
164075306,,Magirusgasse,living_street,,False,True,75.857,"LINESTRING (11.6448267 50.3674563, 11.64464 50.367646, 11.644 50.3674379)",,,
24679551,,Pfaffensteig,residential,30,False,True,25.956,"LINESTRING (11.644 50.3674379, 11.6441511 50.3672253)",,,
24679551,,Pfaffensteig,residential,30,False,False,45.564,"LINESTRING (11.644 50.3674379, 11.6438253 50.3676397, 11.6436872 50.3677958)",,,
164075306,,Magirusgasse,living_street,,False,False,75.857,"LINESTRING (11.644 50.3674379, 11.64464 50.367646, 11.6448267 50.3674563)",,,
25928604,,Eugen-Drechsel-Straße,residential,,False,False,64.284,"LINESTRING (11.6468276 50.3679518, 11.6477063 50.3680935)",,,destination
25928604,,Eugen-Drechsel-Straße,residential,,False,True,152.94,"LINESTRING (11.6468276 50.3679518, 11.6467387 50.3679375, 11.6461182 50.3678411, 11.6454362 50.3676443, 11.6452638 50.3675987, 11.6449961 50.3675112, 11.6448267 50.3674563)",,,destination
194189676,,Zollweg,residential,,False,False,116.447,"LINESTRING (11.6468276 50.3679518, 11.6468309 50.367876, 11.6468382 50.367712, 11.6469385 50.3674982, 11.6471897 50.3671016, 11.6472855 50.3669576)",,,
"[842525898, 26124157]",,Am Bahnhof,residential,,False,True,184.45899999999997,"LINESTRING (11.6493819 50.3645921, 11.6488337 50.3648326, 11.6481289 50.3650621, 11.6480799 50.3650861, 11.6480491 50.3651095, 11.6480316 50.3651451, 11.6480248 50.3651805, 11.648033 50.3652836, 11.6480142 50.3653303, 11.6479575 50.3653738, 11.6474544 50.3655749)",,,
25362063,,Badstraße,living_street,6,False,True,252.94,"LINESTRING (11.6371543 50.3653822, 11.6371787 50.365393, 11.6395727 50.3663681, 11.6396906 50.36642, 11.6399478 50.3664931, 11.6402102 50.3665366)",,,
977340255,,Lichtenberger Straße,residential,30,False,False,21.039,"LINESTRING (11.6446632 50.3662348, 11.6443764 50.3661865)",,,
422657170,,Lichtenberger Straße,residential,30,False,True,90.362,"LINESTRING (11.6446632 50.3662348, 11.6455006 50.3664049, 11.6458683 50.3664972)",,,
503094491,,Lichtenberger Straße,residential,30,False,False,25.591,"LINESTRING (11.6446632 50.3662348, 11.644486 50.366271, 11.644341 50.3663332)",,,
24679502,,Humboldtstraße,tertiary,30,False,True,52.95100000000001,"LINESTRING (11.6410181 50.3665958, 11.6410936 50.3665601, 11.6412011 50.3665335, 11.6414797 50.3664974, 11.641731 50.3664789)",,,
25362063,,Badstraße,living_street,6,False,False,58.708,"LINESTRING (11.6410181 50.3665958, 11.6409406 50.3665609, 11.6408806 50.3665537, 11.6404772 50.366554, 11.6402102 50.3665366)",,,
340046568,,Humboldtstraße,tertiary,30,False,False,120.52200000000002,"LINESTRING (11.6410181 50.3665958, 11.6406978 50.3667734, 11.6402176 50.3669342, 11.6399628 50.3670279, 11.6396183 50.3672008)",,,
1249411797,,,unclassified,,False,False,37.114,"LINESTRING (11.6405115 50.3689856, 11.6400129 50.3688843)",,,
1249411797,,,unclassified,,False,True,67.004,"LINESTRING (11.6391127 50.3687015, 11.6400129 50.3688843)",,,
1249411797,,,unclassified,,False,False,67.004,"LINESTRING (11.6400129 50.3688843, 11.6391127 50.3687015)",,,
1249411797,,,unclassified,,False,True,37.114,"LINESTRING (11.6400129 50.3688843, 11.6405115 50.3689856)",,,
1249411798,,,unclassified,,False,False,140.654,"LINESTRING (11.6400129 50.3688843, 11.6403453 50.3681567, 11.6396008 50.3679789)",,,
26125063,,Bergstraße,residential,30,False,True,68.895,"LINESTRING (11.6396008 50.3679789, 11.639997 50.3674132)",,,
26125063,,Bergstraße,residential,30,False,False,75.54,"LINESTRING (11.6396008 50.3679789, 11.6395603 50.3680367, 11.6391558 50.3685961)",,,
1249411798,,,unclassified,,False,True,140.654,"LINESTRING (11.6396008 50.3679789, 11.6403453 50.3681567, 11.6400129 50.3688843)",,,
