osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,bridge,access
74194604,Kaplanei,residential,30,False,True,120.851,"LINESTRING (11.1517066 51.7885797, 11.1516116 51.788618, 11.1512612 51.7886732, 11.1510029 51.7887095, 11.150006 51.7888345)",,,,,
202179092,Ballstraße,residential,30,True,False,158.28799999999998,"LINESTRING (11.1517066 51.7885797, 11.1515749 51.7884449, 11.1513276 51.7882125, 11.1510996 51.7879971, 11.1510303 51.7879324, 11.1505366 51.7874093, 11.1505051 51.7873902, 11.1504733 51.7873913)",1,,,,
27366971,Ballstraße,residential,30,False,False,161.369,"LINESTRING (11.1525784 51.7899192, 11.152558 51.7898202, 11.1525228 51.7897217, 11.1524757 51.7896213, 11.1524138 51.7895112, 11.1523428 51.7894002, 11.15218 51.7891939, 11.1521069 51.7891061, 11.1517066 51.7885797)",2,,,,
27287086,Konvent,residential,30,False,False,5.057,"LINESTRING (11.150006 51.7888345, 11.1500234 51.7888495, 11.1500408 51.7888623, 11.1500542 51.7888684)",,,6,,
27287086,Konvent,residential,30,False,True,138.12,"LINESTRING (11.150006 51.7888345, 11.1499087 51.7886581, 11.1497728 51.7884517, 11.1496986 51.788342, 11.1496731 51.7883074, 11.1496067 51.7882084, 11.1494412 51.7879978, 11.1494069 51.7879444, 11.1493158 51.7878091, 11.1492372 51.7876879)",,,6,,
74194604,Kaplanei,residential,30,False,False,120.85100000000001,"LINESTRING (11.150006 51.7888345, 11.1510029 51.7887095, 11.1512612 51.7886732, 11.1516116 51.788618, 11.1517066 51.7885797)",,,,,
74194604,Kaplanei,residential,30,False,True,44.569,"LINESTRING (11.150006 51.7888345, 11.1497376 51.7888695, 11.1494359 51.788911, 11.1493716 51.7889149)",,,,,
27367377,Pölle,residential,30,False,False,36.419,"LINESTRING (11.1449 51.7889388, 11.1449299 51.7889516, 11.1449577 51.7889664, 11.1449811 51.788985, 11.1450004 51.7890051, 11.1450419 51.7890567, 11.1450743 51.7891119, 11.1451333 51.7892252)",,,,,
"[27111944, 27382649, 27382650]",Mummental,residential,30,False,True,175.596,"LINESTRING (11.1449 51.7889388, 11.144918 51.788909, 11.1449301 51.7888699, 11.1449185 51.7884522, 11.1449171 51.7883756, 11.1449166 51.7883469, 11.1449151 51.7882903, 11.1449107 51.7881274, 11.1449151 51.7880702, 11.1449303 51.7879996, 11.1449522 51.7879035, 11.1451081 51.7874513, 11.1451399 51.7873768)",,,,yes,
"[1250377861, 1250377862, 835207967]",Turnstraße,residential,50,False,False,51.391000000000005,"LINESTRING (11.145835 51.7849096, 11.1458651 51.7849335, 11.1459062 51.7849661, 11.1460215 51.7850616, 11.1460574 51.7850924, 11.1461841 51.785201, 11.1462331 51.7852462, 11.1462609 51.7852878)",,,,,
27366580,Thomas-Müntzer-Straße,living_street,,False,False,19.567,"LINESTRING (11.1455178 51.7869014, 11.145709 51.7867711)",,,,,
27366580,Thomas-Müntzer-Straße,living_street,,False,True,19.567,"LINESTRING (11.145709 51.7867711, 11.1455178 51.7869014)",,,,,
27181569,Thomas-Müntzer-Straße,living_street,,True,False,120.97,"LINESTRING (11.145709 51.7867711, 11.1456423 51.7866912, 11.145552 51.7864838, 11.1454274 51.7864059, 11.1454086 51.7862317, 11.1453787 51.7862117, 11.145109 51.7861541, 11.1450542 51.7861573, 11.1450215 51.7861808, 11.1448732 51.7862871, 11.1448001 51.7863044, 11.1447378 51.7862893)",,,,,
27367377,Pölle,residential,30,False,True,36.419000000000004,"LINESTRING (11.1451333 51.7892252, 11.1450743 51.7891119, 11.1450419 51.7890567, 11.1450004 51.7890051, 11.1449811 51.788985, 11.1449577 51.7889664, 11.1449299 51.7889516, 11.1449 51.7889388)",,,,,
"[365247958, 23453166, 365247959]",Albert-Schweitzer-Straße,residential,50,False,False,153.603,"LINESTRING (11.1461172 51.7826225, 11.1461546 51.782606, 11.146218 51.7825839, 11.1462478 51.7825748, 11.1462571 51.7825719, 11.146282 51.7825667, 11.146343 51.7825542, 11.1464209 51.78254, 11.1468898 51.7824607, 11.1468987 51.7824589, 11.1469948 51.7824401, 11.1470686 51.7824208, 11.147132 51.7823921, 11.1472359 51.7823214, 11.1475432 51.7820765, 11.1476766 51.7819703, 11.1477819 51.7818883, 11.1478443 51.7818387)",2,,,,
27287433,,secondary,50,True,False,19.318,"LINESTRING (11.1461172 51.7826225, 11.1461368 51.7826405, 11.1461512 51.7826603, 11.1461601 51.7826813, 11.1461631 51.782703, 11.1461601 51.7827246, 11.1461514 51.7827456, 11.146137 51.7827654, 11.1461175 51.7827835)",1,roundabout,,,
86022011,Bahnhofstraße,residential,30,False,True,42.086,"LINESTRING (11.1467919 51.7876981, 11.1468061 51.7876835, 11.1468296 51.7876589, 11.1469573 51.787508, 11.1469902 51.787459, 11.1470164 51.7874208, 11.1470365 51.7873968, 11.1470807 51.7873663)",,,6,,
"[26477056, 365744515]",Pölkenstraße,residential,30,True,False,67.723,"LINESTRING (11.1467919 51.7876981, 11.1467856 51.7877175, 11.1467864 51.7877303, 11.1467911 51.7877437, 11.1467969 51.7877559, 11.1468187 51.7877844, 11.1468477 51.787812, 11.1468727 51.787834, 11.1468988 51.787856, 11.1469299 51.7878788, 11.1469752 51.7879083, 11.1470708 51.7879617, 11.1471777 51.7880151, 11.1473195 51.7880705, 11.1474508 51.7881147)",,,"['6', '9']",,
"[1219278008, 73817044, 73817045]",Neustädter Kirchhof,residential,30,True,False,145.99499999999998,"LINESTRING (11.1492216 51.789928, 11.1491617 51.7899146, 11.1491221 51.7898961, 11.1490873 51.7898696, 11.1490737 51.7898537, 11.1490634 51.7898364, 11.1490504 51.7898032, 11.1490096 51.789616, 11.1489584 51.7892922, 11.1489652 51.7892779, 11.1489727 51.7892721, 11.1494748 51.7891871, 11.1493716 51.7889149)",1,,4,,
27366978,Amelungpark,living_street,,False,True,56.426,"LINESTRING (11.1566407 51.7897375, 11.1564753 51.7897293, 11.1561422 51.7897097, 11.1561116 51.7897061, 11.156081 51.7897004, 11.1560216 51.7896856, 11.1558514 51.7896297)",,,,,
30442550,Brockenblick,residential,30,False,True,301.685,"LINESTRING (11.1591713 51.7853516, 11.1584358 51.7847469, 11.158078 51.7844563, 11.1580185 51.7843994, 11.1579719 51.7843458, 11.1579313 51.7842923, 11.1578969 51.7842338, 11.1578665 51.7841759, 11.1578387 51.7841145, 11.1578149 51.7840513, 11.1578037 51.7840118, 11.1577944 51.7839686, 11.1577253 51.7835586, 11.1577276 51.7835068, 11.1577492 51.7834693, 11.1577792 51.7834514, 11.1578141 51.7834421, 11.1578599 51.7834338, 11.1582357 51.78342, 11.1585739 51.7834076, 11.1586032 51.7834003, 11.15863 51.7833841)",,,,,
26477045,Dorothea-Erxleben-Straße,residential,30,False,True,161.857,"LINESTRING (11.1579124 51.7815227, 11.1579359 51.7816091, 11.1579947 51.781825, 11.1580293 51.7819673, 11.1580774 51.7821758, 11.1581268 51.7823642, 11.1581683 51.7825225, 11.1582077 51.7826731, 11.1582584 51.7828673, 11.158283 51.7829601)",,,,,
35691990,Brockenblick,residential,30,False,False,80.13199999999999,"LINESTRING (11.1587464 51.7839324, 11.1587598 51.7839653, 11.1587692 51.7839767, 11.1587815 51.7839857, 11.1587993 51.7839959, 11.1588191 51.7840048, 11.1590164 51.7840644, 11.1590454 51.7840705, 11.1590664 51.7840738, 11.1590873 51.7840741, 11.1591169 51.7840708, 11.1591464 51.7840645, 11.1591601 51.7840593, 11.1591718 51.7840535, 11.159181 51.7840462, 11.1591893 51.7840383, 11.1591993 51.7840232, 11.1592064 51.784005, 11.1592073 51.7839895, 11.1592032 51.7839721, 11.1591977 51.7839616, 11.1591892 51.7839493, 11.1591836 51.7839443, 11.1591762 51.7839396, 11.1591562 51.7839318, 11.1591302 51.7839257, 11.1591022 51.7839221, 11.1590356 51.783924, 11.1587464 51.7839324)",,,,,
35691990,Brockenblick,residential,30,False,True,80.132,"LINESTRING (11.1587464 51.7839324, 11.1590356 51.783924, 11.1591022 51.7839221, 11.1591302 51.7839257, 11.1591562 51.7839318, 11.1591762 51.7839396, 11.1591836 51.7839443, 11.1591892 51.7839493, 11.1591977 51.7839616, 11.1592032 51.7839721, 11.1592073 51.7839895, 11.1592064 51.784005, 11.1591993 51.7840232, 11.1591893 51.7840383, 11.159181 51.7840462, 11.1591718 51.7840535, 11.1591601 51.7840593, 11.1591464 51.7840645, 11.1591169 51.7840708, 11.1590873 51.7840741, 11.1590664 51.7840738, 11.1590454 51.7840705, 11.1590164 51.7840644, 11.1588191 51.7840048, 11.1587993 51.7839959, 11.1587815 51.7839857, 11.1587692 51.7839767, 11.1587598 51.7839653, 11.1587464 51.7839324)",,,,,
35691990,Brockenblick,residential,30,False,True,38.536,"LINESTRING (11.1587464 51.7839324, 11.1587296 51.7838704, 11.1586997 51.7835873)",,,,,
30442550,Brockenblick,residential,30,False,False,301.685,"LINESTRING (11.15863 51.7833841, 11.1586032 51.7834003, 11.1585739 51.7834076, 11.1582357 51.78342, 11.1578599 51.7834338, 11.1578141 51.7834421, 11.1577792 51.7834514, 11.1577492 51.7834693, 11.1577276 51.7835068, 11.1577253 51.7835586, 11.1577944 51.7839686, 11.1578037 51.7840118, 11.1578149 51.7840513, 11.1578387 51.7841145, 11.1578665 51.7841759, 11.1578969 51.7842338, 11.1579313 51.7842923, 11.1579719 51.7843458, 11.1580185 51.7843994, 11.158078 51.7844563, 11.1584358 51.7847469, 11.1591713 51.7853516)",,,,,
35691990,Brockenblick,residential,30,False,False,23.287,"LINESTRING (11.15863 51.7833841, 11.158669 51.7834397, 11.1586997 51.7835873)",,,,,
35691990,Brockenblick,residential,30,False,True,18.979999999999997,"LINESTRING (11.15863 51.7833841, 11.1586462 51.7833671, 11.1586533 51.7833462, 11.1586497 51.7833177, 11.158641 51.7832482, 11.158626 51.7832183)",,,,,
35691990,Brockenblick,residential,30,False,False,38.536,"LINESTRING (11.1586997 51.7835873, 11.1587296 51.7838704, 11.1587464 51.7839324)",,,,,
35691990,Brockenblick,residential,30,False,True,23.287,"LINESTRING (11.1586997 51.7835873, 11.158669 51.7834397, 11.15863 51.7833841)",,,,,
35691990,Brockenblick,residential,30,False,False,18.98,"LINESTRING (11.158626 51.7832183, 11.158641 51.7832482, 11.1586497 51.7833177, 11.1586533 51.7833462, 11.1586462 51.7833671, 11.15863 51.7833841)",,,,,
35691990,Brockenblick,residential,30,False,True,37.262,"LINESTRING (11.158626 51.7832183, 11.1585951 51.7831855, 11.1585579 51.7831547, 11.1583926 51.7830463, 11.158283 51.7829601)",,,,,
"[73077160, 204487993, 28802458]",Stresemannstraße,residential,50,False,True,113.71,"LINESTRING (11.1484518 51.7850007, 11.14844 51.7849873, 11.1484209 51.7849742, 11.1484005 51.7849628, 11.1483801 51.7849536, 11.1483355 51.7849392, 11.1483147 51.7849296, 11.1483048 51.7849232, 11.1482984 51.7849156, 11.1482479 51.784789, 11.1482448 51.7847797, 11.1482453 51.7847703, 11.1482493 51.7847619, 11.1482551 51.7847547, 11.1484548 51.7846092, 11.1484911 51.7845579, 11.1487695 51.784334, 11.1489029 51.7842281, 11.1489719 51.7841821)",,,,,
27112146,Kaplanei,residential,30,False,True,63.824999999999996,"LINESTRING (11.1493716 51.7889149, 11.1492274 51.7889094, 11.1491269 51.7889071, 11.1490131 51.7889106, 11.1489025 51.7889214, 11.1487593 51.7889383, 11.1484597 51.7889904)",,,6,,
74194604,Kaplanei,residential,30,False,False,44.569,"LINESTRING (11.1493716 51.7889149, 11.1494359 51.788911, 11.1497376 51.7888695, 11.150006 51.7888345)",,,,,
222869027,Kaiserstraße,living_street,,False,True,57.616,"LINESTRING (11.1489389 51.7877272, 11.1486564 51.7872394)",,,,,
27111995,Kaiserstraße,residential,30,True,False,111.22399999999999,"LINESTRING (11.1489389 51.7877272, 11.1484311 51.7878442, 11.1483118 51.7878706, 11.1480022 51.7879421, 11.1474508 51.7881147)",,,,,
222869027,Kaiserstraße,living_street,,False,False,57.616,"LINESTRING (11.1486564 51.7872394, 11.1489389 51.7877272)",,,,,
27112146,Kaplanei,residential,30,False,False,63.825,"LINESTRING (11.1484597 51.7889904, 11.1487593 51.7889383, 11.1489025 51.7889214, 11.1490131 51.7889106, 11.1491269 51.7889071, 11.1492274 51.7889094, 11.1493716 51.7889149)",,,6,,
205407091,Amelungstraße,residential,30,False,True,30.886,"LINESTRING (11.1564211 51.7890118, 11.1567693 51.7891872)",,,6,,
225275080,Amelungpark,living_street,,False,True,87.177,"LINESTRING (11.1564211 51.7890118, 11.15543 51.7895005)",1,,,,permissive
205407091,Amelungstraße,residential,30,False,False,266.3810000000001,"LINESTRING (11.1564211 51.7890118, 11.1560209 51.7888103, 11.1558562 51.7887021, 11.1556331 51.7885555, 11.1552077 51.788264, 11.1545206 51.7877922, 11.1545019 51.7877831, 11.1544821 51.7877748, 11.1544363 51.787763, 11.1544141 51.7877584, 11.1543897 51.7877552, 11.154343 51.787753, 11.1543063 51.7877547, 11.1542695 51.7877597, 11.1542498 51.7877629, 11.1542301 51.7877682, 11.1542125 51.7877734, 11.1541961 51.7877801, 11.1536437 51.788035, 11.1535696 51.7880692)",,,6,,
205407091,Amelungstraße,residential,30,False,False,30.886,"LINESTRING (11.1567693 51.7891872, 11.1564211 51.7890118)",,,6,,
225275082,Amelungpark,living_street,,False,True,80.043,"LINESTRING (11.1567693 51.7891872, 11.1558514 51.7896297)",1,,,,permissive
27366978,Amelungpark,living_street,,False,False,32.349,"LINESTRING (11.15543 51.7895005, 11.1558514 51.7896297)",,,,,
225275080,Amelungpark,living_street,,False,False,87.177,"LINESTRING (11.15543 51.7895005, 11.1564211 51.7890118)",1,,,,permissive
27366978,Amelungpark,living_street,,False,True,42.539,"LINESTRING (11.15543 51.7895005, 11.1554096 51.7894949, 11.1553881 51.7894894, 11.1553651 51.7894858, 11.1553409 51.7894842, 11.1551259 51.7894856, 11.1549164 51.7894863, 11.1548161 51.7894868)",,,,,
27366978,Amelungpark,living_street,,False,True,32.349,"LINESTRING (11.1558514 51.7896297, 11.15543 51.7895005)",,,,,
225275082,Amelungpark,living_street,,False,False,80.043,"LINESTRING (11.1558514 51.7896297, 11.1567693 51.7891872)",1,,,,permissive
27366978,Amelungpark,living_street,,False,False,56.426,"LINESTRING (11.1558514 51.7896297, 11.1560216 51.7896856, 11.156081 51.7897004, 11.1561116 51.7897061, 11.1561422 51.7897097, 11.1564753 51.7897293, 11.1566407 51.7897375)",,,,,
27181569,Thomas-Müntzer-Straße,living_street,,True,False,76.47899999999998,"LINESTRING (11.1447378 51.7862893, 11.1447225 51.7861497, 11.144708 51.7860171, 11.1448215 51.7859255, 11.1448081 51.7857681, 11.1447997 51.7857379, 11.1447838 51.7857078, 11.144737 51.7856336)",,,,,
27287086,Konvent,residential,30,False,True,5.057,"LINESTRING (11.1500542 51.7888684, 11.1500408 51.7888623, 11.1500234 51.7888495, 11.150006 51.7888345)",,,6,,
27366976,Neustädter Kirchhof,residential,30,True,False,179.939,"LINESTRING (11.1500542 51.7888684, 11.1499285 51.7890302, 11.1499216 51.7890444, 11.1499138 51.7890709, 11.1499107 51.7891036, 11.1499226 51.789138, 11.1499341 51.7891636, 11.1500256 51.7894258, 11.1500634 51.7895547, 11.1501138 51.7898473, 11.150108 51.7898786, 11.1501004 51.7898985, 11.1500912 51.7899099, 11.1500814 51.7899181, 11.1500638 51.7899238, 11.1500451 51.7899267, 11.1500089 51.7899306, 11.1494821 51.7899306, 11.1492809 51.7899311, 11.1492216 51.789928)",,,4,,
27663982,Bahnhofsplatz,residential,50,False,True,46.903999999999996,"LINESTRING (11.1523337 51.7854637, 11.1522962 51.785432, 11.1522764 51.7854196, 11.1520695 51.7853058, 11.1520471 51.7853007, 11.1520268 51.7852994, 11.1519967 51.7852997, 11.1519187 51.7853056, 11.151889 51.7853086, 11.1518826 51.7853092, 11.1517645 51.7853322)",,,,,
27287433,,secondary,50,True,False,30.445,"LINESTRING (11.1461175 51.7827835, 11.1460988 51.7827961, 11.1460776 51.7828071, 11.1460542 51.7828162, 11.1460291 51.7828234, 11.1460026 51.7828284, 11.1459753 51.7828312, 11.1459477 51.7828317, 11.1459202 51.7828299, 11.1458933 51.782826, 11.1458675 51.7828198, 11.1458432 51.7828116, 11.1458209 51.7828014, 11.145801 51.7827895, 11.1457838 51.7827761, 11.1457697 51.7827614, 11.1457588 51.7827457)",1,roundabout,,,
"[365247968, 365247969, 365247971, 365247972, 204487976, 365247962, 1113394618, 365247966, 365247967]",Harzweg,secondary,50,False,True,250.48399999999998,"LINESTRING (11.1461175 51.7827835, 11.1461456 51.7827984, 11.1462103 51.7828306, 11.146235 51.7828424, 11.146289 51.7828682, 11.146301 51.7828739, 11.146444 51.7829436, 11.1466626 51.7830502, 11.1469438 51.7831874, 11.1470491 51.7832388, 11.1472065 51.7833156, 11.1472191 51.7833218, 11.147368 51.7833944, 11.1475262 51.7834722, 11.1478501 51.7836316, 11.1478986 51.7836556, 11.147958 51.7836849, 11.1480764 51.7837434, 11.1483397 51.7838708, 11.1483485 51.783875, 11.1483848 51.783893, 11.1487879 51.7840923, 11.1489719 51.7841821)","['4', '2', '3']",,,,
27287433,,secondary,50,True,False,40.062,"LINESTRING (11.1457588 51.7827457, 11.1457508 51.7827273, 11.1457473 51.7827083, 11.1457483 51.7826893, 11.1457539 51.7826705, 11.1457638 51.7826525, 11.145778 51.7826356, 11.1457961 51.7826201, 11.1458176 51.7826065, 11.1458422 51.782595, 11.1458644 51.7825873, 11.1458879 51.7825813, 11.1459124 51.7825772, 11.1459376 51.7825749, 11.145963 51.7825745, 11.1459883 51.7825761, 11.1460131 51.7825795, 11.146037 51.7825848, 11.1460597 51.7825919, 11.1460809 51.7826006, 11.1461001 51.7826109, 11.1461172 51.7826225)",1,roundabout,,,
