osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,access
24668791,Heinrichsweg,residential,50,False,False,253.79399999999998,"LINESTRING (13.1800775 52.0924373, 13.180105 52.0923935, 13.1806005 52.0916048, 13.1810098 52.0908813, 13.181176 52.0906237, 13.1812672 52.0904575, 13.1813686 52.0902976)",,,,,,
24668791,Heinrichsweg,residential,50,False,True,36.431,"LINESTRING (13.1800775 52.0924373, 13.1800188 52.0925339, 13.1798849 52.0927428)",,,,,,
55923841,Weberweg,residential,,False,False,95.44200000000001,"LINESTRING (13.1677914 52.0890243, 13.1681769 52.0894457, 13.1684659 52.0897759)",,,,,,
"[55508360, 55508363, 55923829, 231860723]","['Am Herrenhaus', 'Weberweg']",residential,,False,True,372.69300000000004,"LINESTRING (13.167609 52.0890854, 13.1672974 52.0887342, 13.167397 52.0883898, 13.1676408 52.0882939, 13.1678599 52.0882228, 13.168001 52.0882786, 13.1683434 52.0886517, 13.1684935 52.0885949, 13.1686147 52.0887105, 13.168639 52.0887336, 13.1688425 52.0886652, 13.1690313 52.0888414, 13.1692482 52.0890876, 13.1694322 52.0892853, 13.1697404 52.0891854, 13.1701222 52.0890617, 13.1703048 52.0890032)",,,,,,
55923844,Birkenweg,residential,,False,False,94.607,"LINESTRING (13.1684659 52.0897759, 13.1672609 52.0901951)",,,,,,
55923844,Birkenweg,residential,,False,True,84.685,"LINESTRING (13.1684659 52.0897759, 13.1695415 52.0893974)",,,,,,
55923841,Weberweg,residential,,False,True,95.44200000000001,"LINESTRING (13.1684659 52.0897759, 13.1681769 52.0894457, 13.1677914 52.0890243)",,,,,,
55923836,Volltuchweg,residential,,False,True,40.51,"LINESTRING (13.1672609 52.0901951, 13.1675476 52.090514)",,,,,,
55923844,Birkenweg,residential,,False,True,94.607,"LINESTRING (13.1672609 52.0901951, 13.1684659 52.0897759)",,,,,,
55923844,Birkenweg,residential,,False,False,84.685,"LINESTRING (13.1695415 52.0893974, 13.1684659 52.0897759)",,,,,,
34968314,Volltuchweg,residential,,False,False,31.275,"LINESTRING (13.1680115 52.090446, 13.1676154 52.090587)",,,,,,
34968314,Volltuchweg,residential,,False,True,222.67999999999998,"LINESTRING (13.1680115 52.090446, 13.1689636 52.090101, 13.169491 52.0899344, 13.1695269 52.0898209, 13.1698477 52.0897092, 13.1701354 52.0896089, 13.1707211 52.0894049)",,,,,,
55923837,Volltuchweg,residential,,True,False,67.825,"LINESTRING (13.1680115 52.090446, 13.1680761 52.0905152, 13.1683648 52.0907301, 13.1685653 52.0909494)",,,,,,
34968314,Volltuchweg,residential,,False,True,31.275,"LINESTRING (13.1676154 52.090587, 13.1680115 52.090446)",,,,,,
55923836,Volltuchweg,residential,,False,False,9.346,"LINESTRING (13.1676154 52.090587, 13.1675476 52.090514)",,,,,,
55923836,Volltuchweg,residential,,False,False,40.51,"LINESTRING (13.1675476 52.090514, 13.1672609 52.0901951)",,,,,,
55923836,Volltuchweg,residential,,False,True,9.346,"LINESTRING (13.1675476 52.090514, 13.1676154 52.090587)",,,,,,
25553249,Poststraße,residential,50,False,False,36.776,"LINESTRING (13.1680985 52.0911141, 13.1685653 52.0909494)",,,,,,
25553249,Poststraße,residential,50,False,True,75.084,"LINESTRING (13.1680985 52.0911141, 13.1671439 52.0914487)",,,,,,
55923839,Volltuchweg,residential,,True,False,67.33099999999999,"LINESTRING (13.1680985 52.0911141, 13.1678063 52.0908223, 13.1676154 52.090587)",,,,,,
25553249,Poststraße,residential,50,False,True,36.776,"LINESTRING (13.1685653 52.0909494, 13.1680985 52.0911141)",,,,,,
25553249,Poststraße,residential,50,False,False,219.42999999999998,"LINESTRING (13.1685653 52.0909494, 13.1704201 52.0902847, 13.170724 52.0901758, 13.1708325 52.0901369, 13.1713396 52.0899551)",,,,,,
"[58263052, 538566901]",Theaterstraße,residential,,False,True,95.703,"LINESTRING (13.1735242 52.0889767, 13.1736111 52.0889256, 13.1737164 52.0888765, 13.1741381 52.0886606, 13.1745245 52.0884627, 13.1745985 52.0884248)",,,,,,permissive
58263049,Dahmer Straße,residential,,False,True,85.324,"LINESTRING (13.1721991 52.0880263, 13.1723276 52.0879709, 13.1730904 52.087588, 13.1731736 52.0875468)",,,,,,
25460718,Am Burgwall,residential,30,False,True,25.652,"LINESTRING (13.1779111 52.0908775, 13.1781525 52.0910542)",,,,,4,
114452574,Am Burgwall,residential,30,False,True,139.84300000000002,"LINESTRING (13.1779111 52.0908775, 13.1776148 52.0910274, 13.1773732 52.0911504, 13.1764614 52.0916129, 13.1763294 52.0916757)",,,,,,
1223830375,Am Burgwall,residential,30,False,False,86.608,"LINESTRING (13.1779111 52.0908775, 13.1775967 52.0906346, 13.1772955 52.0904018, 13.1771353 52.0902618)",,,,,4,
"[148004305, 257651091]","['Haag', 'Große Weinbergstraße']",residential,,False,False,70.93100000000001,"LINESTRING (13.1694468 52.0872406, 13.1696502 52.0872317, 13.1698156 52.0872953, 13.1698286 52.087505, 13.1697684 52.0875936, 13.1696353 52.0876228)",,,,,,
"[1224019176, 538566896]",Haag,secondary,50,False,True,44.407,"LINESTRING (13.1694468 52.0872406, 13.1695771 52.0875051, 13.1696353 52.0876228)",2,,,,,
1224019176,Haag,secondary,50,False,False,21.33,"LINESTRING (13.1694468 52.0872406, 13.1694032 52.0871921, 13.1692381 52.0871009)",2,,,,,
"[148004305, 257651091]","['Haag', 'Große Weinbergstraße']",residential,,False,True,70.93100000000001,"LINESTRING (13.1696353 52.0876228, 13.1697684 52.0875936, 13.1698286 52.087505, 13.1698156 52.0872953, 13.1696502 52.0872317, 13.1694468 52.0872406)",,,,,,
"[538566896, 1224019176]",Haag,secondary,50,False,False,44.407,"LINESTRING (13.1696353 52.0876228, 13.1695771 52.0875051, 13.1694468 52.0872406)",2,,,,,
538566896,Haag,secondary,50,False,True,163.16199999999998,"LINESTRING (13.1696353 52.0876228, 13.1696948 52.087734, 13.169758 52.087852, 13.1698232 52.0880222, 13.1698554 52.0882547, 13.1698902 52.0884716, 13.169911 52.088592, 13.16996 52.0886629, 13.1700379 52.0887633, 13.1703048 52.0890032)",2,,,,,
148562685,Salzufler Allee,residential,30,False,False,46.021,"LINESTRING (13.1786162 52.0897225, 13.178084 52.0899762)",,,,,,
53627588,Salzufler Allee,residential,30,False,False,76.612,"LINESTRING (13.1786162 52.0897225, 13.1783694 52.0895543, 13.1783334 52.0894725, 13.1783266 52.0894569, 13.1788446 52.0892852)",,,,,,
53627588,Salzufler Allee,residential,30,False,True,80.28,"LINESTRING (13.1786162 52.0897225, 13.1792873 52.0902559, 13.1793369 52.0902927)",,,,,,
148562684,Am Burgwall,residential,30,False,False,95.247,"LINESTRING (13.178084 52.0899762, 13.1789593 52.0906429)",,,,,,
148562685,Salzufler Allee,residential,30,False,False,27.674,"LINESTRING (13.178084 52.0899762, 13.1777697 52.0901332)",,,,,,
148562685,Salzufler Allee,residential,30,False,True,46.021,"LINESTRING (13.178084 52.0899762, 13.1786162 52.0897225)",,,,,,
148562685,Salzufler Allee,residential,30,False,True,27.674,"LINESTRING (13.1777697 52.0901332, 13.178084 52.0899762)",,,,,,
148562683,Salzufler Allee,residential,30,False,False,47.442,"LINESTRING (13.1777697 52.0901332, 13.1777127 52.0901664, 13.1777149 52.0902091, 13.1777453 52.0902422, 13.1778124 52.0902615, 13.1778753 52.090254, 13.1779229 52.0902244, 13.1779349 52.0901912, 13.1779093 52.0901495, 13.1778573 52.090128, 13.1777697 52.0901332)",,,,,,
148562683,Salzufler Allee,residential,30,False,True,47.442,"LINESTRING (13.1777697 52.0901332, 13.1778573 52.090128, 13.1779093 52.0901495, 13.1779349 52.0901912, 13.1779229 52.0902244, 13.1778753 52.090254, 13.1778124 52.0902615, 13.1777453 52.0902422, 13.1777149 52.0902091, 13.1777127 52.0901664, 13.1777697 52.0901332)",,,,,,
148562686,Am Burgwall,residential,30,False,True,14.233,"LINESTRING (13.1795781 52.0905003, 13.179436 52.0904067)",,,,,,
148562686,Am Burgwall,residential,30,False,False,19.008,"LINESTRING (13.1795781 52.0905003, 13.1796734 52.0905013, 13.179838 52.0905503)",,,,,,
244175577,Am Burgwall,residential,30,False,True,24.122999999999998,"LINESTRING (13.1795781 52.0905003, 13.1795725 52.0905878, 13.1797663 52.0906384)",,,,,,
148562686,Am Burgwall,residential,30,False,True,19.008,"LINESTRING (13.179838 52.0905503, 13.1796734 52.0905013, 13.1795781 52.0905003)",,,,,,
244175577,Am Burgwall,residential,30,False,False,24.122999999999998,"LINESTRING (13.1797663 52.0906384, 13.1795725 52.0905878, 13.1795781 52.0905003)",,,,,,
53627589,Am Burgwall,residential,30,False,True,71.623,"LINESTRING (13.1789593 52.0906429, 13.1781525 52.0910542)",,,,,,
148562684,Am Burgwall,residential,30,False,True,95.247,"LINESTRING (13.1789593 52.0906429, 13.178084 52.0899762)",,,,,,
53627589,Am Burgwall,residential,30,False,False,41.858000000000004,"LINESTRING (13.1789593 52.0906429, 13.1790896 52.0905717, 13.179436 52.0904067)",,,,,,
26601620,Am Nuthefließ,residential,30,False,False,20.96,"LINESTRING (13.1714937 52.0862801, 13.1713331 52.0861195)",,,,,,
"[23416433, 1159237498, 538566899]",Kleiner Haag,residential,50,False,True,181.92,"LINESTRING (13.1714937 52.0862801, 13.1715567 52.0863397, 13.17167 52.0864466, 13.1721027 52.0867666, 13.1724417 52.0870334, 13.1726049 52.0871516, 13.1730769 52.0874899, 13.1731736 52.0875468)",2,,,,7.1,
284743184,Markt,residential,,False,False,26.583,"LINESTRING (13.1723181 52.0897007, 13.1726755 52.0896062)",,,,,,
242278632,Am Nuthepark,living_street,,False,False,184.842,"LINESTRING (13.1723181 52.0897007, 13.1722318 52.0895733, 13.1723158 52.0894595, 13.172206 52.0893598, 13.1721698 52.0893067, 13.172104 52.0892102, 13.1720667 52.0892001, 13.1719317 52.0891684, 13.1717514 52.089012, 13.1715636 52.0887418, 13.1713585 52.0884093, 13.1711017 52.0884455)",,,,,,
"[284743184, 26975622, 284743183]",Markt,residential,,False,True,72.599,"LINESTRING (13.1723181 52.0897007, 13.1717983 52.089841, 13.1716412 52.0898799, 13.1715926 52.0898913, 13.1713396 52.0899551)",,,,yes,,
242278634,Mühlenstraße,residential,,True,False,302.13599999999997,"LINESTRING (13.1741132 52.0916843, 13.1743182 52.0918453, 13.1750398 52.0922739, 13.1756671 52.0926244, 13.1761909 52.0930228, 13.1761929 52.0930641, 13.1751577 52.0935844)",,,,,,
257132938,Beelitzer Straße,secondary,50,False,False,21.516,"LINESTRING (13.1741132 52.0916843, 13.1740265 52.0917159, 13.1738332 52.0917725)",3,L 73,,,,
"[257132938, 284743179, 9705596]",Beelitzer Straße,secondary,50,False,True,72.582,"LINESTRING (13.1741132 52.0916843, 13.1742765 52.0915898, 13.1743468 52.0915306, 13.1744736 52.0913879, 13.174494 52.0913562, 13.1746074 52.09118, 13.1746406 52.0911284)","['2', '3']",L 73,,yes,,
"[232836131, 232836124]",Trebbiner Straße,tertiary,50,False,False,223.54000000000005,"LINESTRING (13.1751577 52.0935844, 13.1749072 52.0929286, 13.1745108 52.092386, 13.1741634 52.0920888, 13.1739415 52.0918896, 13.1738672 52.0918093, 13.1738332 52.0917725)","['2', '3']",K 7216,,,,
"[232836131, 23414940]",Trebbiner Straße,tertiary,50,False,True,90.387,"LINESTRING (13.1751577 52.0935844, 13.1753874 52.0941498, 13.1754072 52.0942141, 13.1754644 52.0942943, 13.175559 52.094345)",2,K 7216,,,,
24668796,Neue Baruther Straße,residential,30,False,True,86.688,"LINESTRING (13.1794148 52.0864625, 13.1786435 52.0870815)",,,,,,
256804496,Neue Baruther Straße,residential,30,False,False,217.38299999999998,"LINESTRING (13.1794148 52.0864625, 13.1804205 52.0869277, 13.1806747 52.0875157, 13.1805294 52.0880055, 13.1805075 52.0880795)",,,,,,
256804496,Neue Baruther Straße,residential,30,False,True,217.38299999999998,"LINESTRING (13.1805075 52.0880795, 13.1805294 52.0880055, 13.1806747 52.0875157, 13.1804205 52.0869277, 13.1794148 52.0864625)",,,,,,
257132953,Salzufler Allee,secondary,,False,False,139.74099999999999,"LINESTRING (13.1805075 52.0880795, 13.1800241 52.0883558, 13.1797247 52.0885152, 13.1789499 52.0888928)",2,L 73,,,,
23900274,Baruther Straße,residential,,False,False,31.14,"LINESTRING (13.1740126 52.0904057, 13.1743604 52.0902247)",,,,,,
51678539,Markt,residential,,False,False,91.097,"LINESTRING (13.1740126 52.0904057, 13.1746406 52.0911284)",,,,,,
5120648,Markt,residential,20,True,False,134.829,"LINESTRING (13.1740126 52.0904057, 13.1734619 52.0898074, 13.173358 52.089775, 13.1730877 52.0897278, 13.1726755 52.0896062)",,,,,,
23900274,Baruther Straße,residential,,False,True,31.14,"LINESTRING (13.1743604 52.0902247, 13.1740126 52.0904057)",,,,,,
34968329,Baruther Straße,residential,,False,False,49.275999999999996,"LINESTRING (13.1743604 52.0902247, 13.1746272 52.0900936, 13.1749164 52.0899425)",,,,,,
