osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,tunnel,access
363037232,Schöner Graben,residential,,False,False,288.764,,,"LINESTRING (10.1344778 48.9601994, 10.1331613 48.9596322, 10.1329634 48.9595425, 10.1321903 48.9592257, 10.1315558 48.9589464, 10.1313777 48.9588921, 10.1311261 48.9588306)",,,destination
"[363037232, 24772562]","['Freigasse', 'Schöner Graben']",residential,,False,True,121.86899999999999,,,"LINESTRING (10.1344778 48.9601994, 10.134579 48.9602453, 10.1348584 48.9603895, 10.1350788 48.96052, 10.1351219 48.9605438, 10.1352328 48.9603904, 10.135258 48.9603315, 10.1352939 48.9602356, 10.1353132 48.9602093, 10.1353703 48.9601887, 10.1354034 48.9601767, 10.1355897 48.9601596)",,,destination
24871203,Zollgasse,residential,,True,False,33.229,,,"LINESTRING (10.1345075 48.9606596, 10.1344372 48.960579, 10.1342257 48.9604269)",,,
24700773,Obere Straße,residential,,False,False,34.443,,,"LINESTRING (10.1344407 48.9613221, 10.1348948 48.9612381)",,,
24700773,Obere Straße,residential,,False,True,20.711,,,"LINESTRING (10.1344407 48.9613221, 10.134158 48.9613376)",,,
24772568,Adelmannsgasse,residential,,True,False,73.84,,,"LINESTRING (10.1344407 48.9613221, 10.134462 48.9610718, 10.1344759 48.9609082, 10.1344926 48.9607491, 10.1345075 48.9606596)",,,
24772570,Pestalozziweg,residential,,False,False,115.581,,,"LINESTRING (10.1327758 48.9575452, 10.1329446 48.9576327, 10.1331349 48.9576842, 10.1334537 48.9576786, 10.1337977 48.9576714, 10.1342882 48.9577318)",,,
860131838,Dalkinger Straße,tertiary,50,False,False,87.212,,,"LINESTRING (10.1327758 48.9575452, 10.1324063 48.9578604, 10.1321535 48.9580612, 10.1320173 48.95815)",,,
390589204,Marktplatz,residential,,False,False,28.363,,,"LINESTRING (10.13291 48.9618325, 10.1328117 48.9617004, 10.1327274 48.9616076)",,,
24871309,Priestergasse,residential,,True,False,31.451,,,"LINESTRING (10.1338367 48.9615908, 10.1340627 48.9618316)",,,
24772578,Oberamtsstraße,residential,,True,False,73.174,,,"LINESTRING (10.1338367 48.9615908, 10.1335412 48.9616987, 10.1333395 48.9617526, 10.13291 48.9618325)",,,
24772573,Spitalstraße,residential,,False,False,16.51,,,"LINESTRING (10.1331372 48.9609888, 10.1329163 48.960957)",,,
24772573,Spitalstraße,residential,,False,True,20.002,,,"LINESTRING (10.1331372 48.9609888, 10.1334017 48.9610357)",,,
24772580,Apothekergasse,residential,,True,False,77.358,,,"LINESTRING (10.1331372 48.9609888, 10.1330441 48.9612056, 10.1329728 48.9614262, 10.1328235 48.9615114, 10.1327274 48.9616076)",,,
24698221,Schönenbergstraße,residential,,False,False,97.827,,,"LINESTRING (10.1367784 48.9658071, 10.1363495 48.965542, 10.1358836 48.9651553)",,,
24772573,Spitalstraße,residential,,False,False,20.002,,,"LINESTRING (10.1334017 48.9610357, 10.1331372 48.9609888)",,,
24772573,Spitalstraße,residential,,False,True,34.807,,,"LINESTRING (10.1334017 48.9610357, 10.1336035 48.9610855, 10.133813 48.9611879)",,,
24879460,An der Mauer,residential,,False,True,36.565,,,"LINESTRING (10.1338063 48.9602501, 10.1333907 48.9600666)",,,
24810971,Klopfergasse,residential,,True,False,92.785,,,"LINESTRING (10.1338063 48.9602501, 10.1337042 48.9603488, 10.1335852 48.9606003, 10.1334017 48.9610357)",,,
24879460,An der Mauer,residential,,False,False,36.388,,,"LINESTRING (10.1338063 48.9602501, 10.1341859 48.9604095, 10.1342257 48.9604269)",,,
24811121,Schloßvorstadt,residential,20,False,False,27.777,,,"LINESTRING (10.1379483 48.9604669, 10.137762 48.9605714, 10.1376528 48.960624)",,,
24871136,Mörikestraße,residential,,False,False,108.666,,,"LINESTRING (10.1333454 48.9584713, 10.1329582 48.9582843, 10.1328149 48.9582499, 10.1326784 48.9582499, 10.1324172 48.9582768, 10.1322719 48.958262, 10.132126 48.958206, 10.1320173 48.95815)",,,
24871136,Mörikestraße,residential,,False,True,108.666,,,"LINESTRING (10.1320173 48.95815, 10.132126 48.958206, 10.1322719 48.958262, 10.1324172 48.9582768, 10.1326784 48.9582499, 10.1328149 48.9582499, 10.1329582 48.9582843, 10.1333454 48.9584713)",,,
"[315279534, 860131838]",Dalkinger Straße,tertiary,50,False,False,85.85799999999999,3,,"LINESTRING (10.1320173 48.95815, 10.1318998 48.9581875, 10.1318185 48.9581998, 10.1317067 48.9582026, 10.1314449 48.9581642, 10.1313205 48.9581691, 10.1312604 48.9581895, 10.131208 48.958224, 10.1311892 48.9582604, 10.1311871 48.9583279, 10.1311976 48.9584287)",,,
860131838,Dalkinger Straße,tertiary,50,False,True,87.212,,,"LINESTRING (10.1320173 48.95815, 10.1321535 48.9580612, 10.1324063 48.9578604, 10.1327758 48.9575452)",,,
24871281,Priestergasse,residential,,True,False,100.598,,,"LINESTRING (10.1340627 48.9618316, 10.1341994 48.9617815, 10.1344975 48.9617259, 10.1346637 48.9616564, 10.1348099 48.9615692, 10.1348754 48.9614564, 10.1348948 48.9612381)",,,
42150795,Priestergasse,residential,,True,False,46.389,,,"LINESTRING (10.1340627 48.9618316, 10.133961 48.9618783, 10.1335422 48.9620709)",,,
"[224892227, 24871603, 224892226]",Schloßvorstadt,residential,20,False,False,108.818,,,"LINESTRING (10.1386561 48.9613152, 10.1384115 48.9611404, 10.1383244 48.9610926, 10.1381249 48.9610328, 10.1380174 48.9609885, 10.1379195 48.9609255, 10.1378121 48.9608254, 10.1376528 48.960624)",yes,,
24811121,Schloßvorstadt,residential,20,False,True,27.777,,,"LINESTRING (10.1376528 48.960624, 10.137762 48.9605714, 10.1379483 48.9604669)",,,
"[224892226, 224892227, 24871603]",Schloßvorstadt,residential,20,False,True,108.818,,,"LINESTRING (10.1376528 48.960624, 10.1378121 48.9608254, 10.1379195 48.9609255, 10.1380174 48.9609885, 10.1381249 48.9610328, 10.1383244 48.9610926, 10.1384115 48.9611404, 10.1386561 48.9613152)",yes,,
1204140262,Schloßvorstadt,residential,20,False,False,151.204,,,"LINESTRING (10.1376528 48.960624, 10.1370388 48.9607549, 10.1362797 48.9608994, 10.135654 48.960971)",,,
24880349,Hermann-Weller-Straße,residential,,False,True,86.678,,,"LINESTRING (10.126975 48.9582062, 10.1264058 48.9583054, 10.1260014 48.9583794, 10.1258523 48.9584438)",,,
24714793,Nibelungenweg,residential,30,False,False,45.622,,,"LINESTRING (10.12745 48.9643784, 10.1271189 48.9643188, 10.1268406 48.9642905)",,,
24714793,Nibelungenweg,residential,30,False,True,38.227000000000004,,,"LINESTRING (10.12745 48.9643784, 10.1275943 48.9644214, 10.1279254 48.9645225)",,,
24880735,Nikolaistraße,residential,30,False,True,222.887,,,"LINESTRING (10.12745 48.9643784, 10.1274848 48.9643058, 10.127498 48.9642237, 10.1274094 48.9639129, 10.1273612 48.9637962, 10.1272138 48.9635423, 10.1270297 48.9632135, 10.1269403 48.9631057, 10.1268851 48.9630778, 10.1268089 48.9630652, 10.1267378 48.9630679, 10.1262743 48.9631577, 10.1262134 48.9631911, 10.1261853 48.9632211, 10.1261698 48.9632599, 10.1261805 48.9633347)",,,
24881247,Postgasse,living_street,,False,True,35.852000000000004,,,"LINESTRING (10.1300527 48.9610446, 10.1298967 48.9608994, 10.1297853 48.9607745)",,,
24881201,Bachgasse,living_street,,False,False,35.509,,,"LINESTRING (10.1297853 48.9607745, 10.12996 48.9606461, 10.1301594 48.9605789)",,,
24881247,Postgasse,living_street,,False,False,35.852000000000004,,,"LINESTRING (10.1297853 48.9607745, 10.1298967 48.9608994, 10.1300527 48.9610446)",,,
"[390589189, 390589190]",Bachgasse,living_street,,False,True,26.072000000000003,,,"LINESTRING (10.1297853 48.9607745, 10.1296853 48.9608585, 10.1295155 48.9609211)",,,
24747851,Aalener Straße,residential,,False,False,49.596000000000004,,,"LINESTRING (10.1295155 48.9609211, 10.1294072 48.9607559, 10.1291928 48.96053)",,,
24747851,Aalener Straße,residential,,False,True,70.506,,,"LINESTRING (10.1295155 48.9609211, 10.1296311 48.9611342, 10.1298335 48.9615198)",,,
"[390589189, 390589190]",Bachgasse,living_street,,False,False,26.072000000000003,,,"LINESTRING (10.1295155 48.9609211, 10.1296853 48.9608585, 10.1297853 48.9607745)",,,
24881201,Bachgasse,living_street,,False,True,35.509,,,"LINESTRING (10.1301594 48.9605789, 10.12996 48.9606461, 10.1297853 48.9607745)",,,
288679822,Mühlgraben,unclassified,,True,False,45.046,,,"LINESTRING (10.1278913 48.9608112, 10.1280227 48.960882, 10.1282105 48.9609401, 10.1283392 48.9609594, 10.1284456 48.960969)",,,
"[288679824, 315279512, 315279511]",Westtangente,primary,50,False,True,210.363,"['2', '3']",B 290,"LINESTRING (10.1278913 48.9608112, 10.1278492 48.9607433, 10.1277047 48.9605107, 10.1276299 48.9603292, 10.1275464 48.9600536, 10.1275238 48.959864, 10.1275229 48.9595671, 10.1275568 48.9589563)",yes,,
289336262,Westtangente,primary,50,False,False,31.552999999999997,2,B 290,"LINESTRING (10.1278913 48.9608112, 10.1279668 48.9609403, 10.1280501 48.9610751)",,,
24955880,Sebastiansgraben,residential,,False,True,85.63399999999999,,,"LINESTRING (10.1351785 48.9624441, 10.134877 48.9624026, 10.1346051 48.9623909, 10.1340198 48.9624511)",,,
35966120,Schloßsteige,tertiary,,False,False,75.862,,,"LINESTRING (10.1351785 48.9624441, 10.1352112 48.9618787, 10.1352399 48.9617638)",,,
357521566,Schloßsteige,tertiary,50,False,True,247.813,3,,"LINESTRING (10.1351785 48.9624441, 10.1351164 48.9626475, 10.134923 48.9630979, 10.134822 48.9634605, 10.134781 48.9638025, 10.1347821 48.9639998, 10.1348306 48.9642458, 10.1348882 48.9643692, 10.1349633 48.964442, 10.1350612 48.9645007, 10.1351877 48.9645407)",,,
357521567,Sebastiansgraben,tertiary,50,False,False,8.513,,,"LINESTRING (10.1340198 48.9624511, 10.1339227 48.9624935)",,,
24955880,Sebastiansgraben,residential,,False,False,85.634,,,"LINESTRING (10.1340198 48.9624511, 10.1346051 48.9623909, 10.134877 48.9624026, 10.1351785 48.9624441)",,,
35966121,Sebastiansgraben,tertiary,50,False,True,118.031,,,"LINESTRING (10.1340198 48.9624511, 10.134965 48.961866, 10.1351073 48.9618006, 10.1352399 48.9617638)",,,
33723156,Marienstraße,residential,,False,False,27.483,,,"LINESTRING (10.1301393 48.9598774, 10.1302435 48.9601149)",,,
315279539,Marienstraße,residential,20,False,True,23.077,,,"LINESTRING (10.1301393 48.9598774, 10.1300606 48.9596764)",,,
24976524,Hafnergasse,residential,,True,False,83.676,,,"LINESTRING (10.1290856 48.9601709, 10.1294452 48.9600663, 10.1295912 48.9600134, 10.1299703 48.9599157, 10.1301393 48.9598774)",,,
"[24998274, 24998275]",Hirtengasse,residential,,False,True,130.096,,,"LINESTRING (10.1290856 48.9601709, 10.1289451 48.9600184, 10.1289627 48.9597862, 10.1289922 48.959695, 10.1290398 48.9595911, 10.1291001 48.9595405, 10.1292973 48.9594176, 10.1295266 48.959336, 10.1297136 48.9592617)",,,no
24998326,Hirtengasse,residential,,False,False,23.576,,,"LINESTRING (10.1290856 48.9601709, 10.1291167 48.9602696, 10.1290834 48.9603039, 10.1290318 48.9603658)",,,
908906733,Aalener Straße,residential,,False,True,21.715,,,"LINESTRING (10.1290318 48.9603658, 10.1291928 48.96053)",,,
24998326,Hirtengasse,residential,,False,True,23.576,,,"LINESTRING (10.1290318 48.9603658, 10.1290834 48.9603039, 10.1291167 48.9602696, 10.1290856 48.9601709)",,,
33723155,Aalener Straße,residential,,False,False,371.637,,,"LINESTRING (10.1290318 48.9603658, 10.1289413 48.9602886, 10.1287253 48.960106, 10.1285447 48.9599559, 10.1284316 48.9598478, 10.1284048 48.9597441, 10.1284098 48.9596712, 10.128434 48.9595782, 10.1285103 48.9594534, 10.128546 48.9593621, 10.1285378 48.9592681, 10.1284373 48.9591597, 10.1282841 48.9590522, 10.1281563 48.9590182, 10.1279787 48.9590021, 10.1277681 48.9589876, 10.1273756 48.9589815, 10.1270606 48.9589911, 10.1269493 48.958984, 10.1268393 48.9589699, 10.1263745 48.9588105, 10.1261198 48.9587148, 10.1260076 48.9586362, 10.1258523 48.9584438)",,,
315279539,Marienstraße,residential,20,False,False,52.614,,,"LINESTRING (10.1297136 48.9592617, 10.1300606 48.9596764)",,,
315279539,Marienstraße,residential,20,False,True,10.678,,,"LINESTRING (10.1297136 48.9592617, 10.1296419 48.959178)",,,
"[24998274, 24998275]",Hirtengasse,residential,,False,False,130.096,,,"LINESTRING (10.1297136 48.9592617, 10.1295266 48.959336, 10.1292973 48.9594176, 10.1291001 48.9595405, 10.1290398 48.9595911, 10.1289922 48.959695, 10.1289627 48.9597862, 10.1289451 48.9600184, 10.1290856 48.9601709)",,,no
24746537,Stadtfischergasse,residential,,True,False,30.178,,,"LINESTRING (10.1324438 48.960072, 10.1328566 48.960086)",,,
26014692,Pfarrgasse,residential,,False,False,14.163,,,"LINESTRING (10.1324438 48.960072, 10.1324985 48.9599498)",,,
24879460,An der Mauer,residential,,False,False,27.728,,,"LINESTRING (10.1326396 48.9597312, 10.1329466 48.959878)",,,
26014692,Pfarrgasse,residential,,False,True,26.4,,,"LINESTRING (10.1326396 48.9597312, 10.1324985 48.9599498)",,,
24879460,An der Mauer,residential,,False,True,80.53999999999999,,,"LINESTRING (10.1326396 48.9597312, 10.1319665 48.9594273, 10.1317187 48.9593332)",,,
26014692,Pfarrgasse,residential,,False,False,26.4,,,"LINESTRING (10.1324985 48.9599498, 10.1326396 48.9597312)",,,
26014692,Pfarrgasse,residential,,False,True,14.163,,,"LINESTRING (10.1324985 48.9599498, 10.1324438 48.960072)",,,
26014693,Pfarrgasse,residential,,True,False,36.272,,,"LINESTRING (10.1324985 48.9599498, 10.1322872 48.9599224, 10.1320223 48.95986)",,,
26014693,Pfarrgasse,residential,,True,False,28.608,,,"LINESTRING (10.1320223 48.95986, 10.1316351 48.9598205)",,,
26014697,Pfarrgasse,residential,,False,True,23.603,,,"LINESTRING (10.1320223 48.95986, 10.1319732 48.9600698)",,,
26014693,Pfarrgasse,residential,,True,False,33.137,,,"LINESTRING (10.1316351 48.9598205, 10.1316161 48.9599336, 10.1316442 48.9601169)",,,
"[26014696, 26014694]",Pfarrgasse,residential,,False,True,59.022999999999996,,,"LINESTRING (10.1316351 48.9598205, 10.1317039 48.9596497, 10.1318314 48.9594606, 10.1317187 48.9593332)",,,
24879460,An der Mauer,residential,,False,True,20.381,,,"LINESTRING (10.1317187 48.9593332, 10.1314796 48.9592386)",,,
24879460,An der Mauer,residential,,False,False,80.53999999999999,,,"LINESTRING (10.1317187 48.9593332, 10.1319665 48.9594273, 10.1326396 48.9597312)",,,
"[26014696, 26014694]",Pfarrgasse,residential,,False,False,59.022999999999996,,,"LINESTRING (10.1317187 48.9593332, 10.1318314 48.9594606, 10.1317039 48.9596497, 10.1316351 48.9598205)",,,
35966120,Schloßsteige,tertiary,,False,True,75.862,,,"LINESTRING (10.1352399 48.9617638, 10.1352112 48.9618787, 10.1351785 48.9624441)",,,
35966121,Sebastiansgraben,tertiary,50,False,False,118.031,,,"LINESTRING (10.1352399 48.9617638, 10.1351073 48.9618006, 10.134965 48.961866, 10.1340198 48.9624511)",,,
245532441,Sebastiansgraben,tertiary,50,False,False,95.37599999999999,2,,"LINESTRING (10.1352399 48.9617638, 10.1352984 48.9616523, 10.1355266 48.9614184, 10.1356127 48.9612862, 10.1356542 48.9611659, 10.135654 48.960971)",,,
243638634,Rotenbacher Straße,residential,,True,False,60.189,,,"LINESTRING (10.1283273 48.9631348, 10.1281928 48.9629693, 10.1280621 48.9629008, 10.1279541 48.9628443, 10.1277734 48.9627473)",,,
315279513,Haller Straße,primary,50,False,True,45.254999999999995,2,B 290,"LINESTRING (10.1283273 48.9631348, 10.1282617 48.9628383, 10.1282397 48.9627319)",,,
"[583671088, 357525029, 315279518]",Haller Straße,primary,50,False,False,160.36,"['2', '3']",B 290,"LINESTRING (10.1283273 48.9631348, 10.1283456 48.9632544, 10.1283533 48.9633047, 10.1283877 48.963573, 10.1283139 48.9638734, 10.1282052 48.9640779, 10.1280782 48.9642986, 10.1280265 48.9643744, 10.1279254 48.9645225)",,,
24880735,Nikolaistraße,residential,30,False,False,222.88699999999997,,,"LINESTRING (10.1261805 48.9633347, 10.1261698 48.9632599, 10.1261853 48.9632211, 10.1262134 48.9631911, 10.1262743 48.9631577, 10.1267378 48.9630679, 10.1268089 48.9630652, 10.1268851 48.9630778, 10.1269403 48.9631057, 10.1270297 48.9632135, 10.1272138 48.9635423, 10.1273612 48.9637962, 10.1274094 48.9639129, 10.127498 48.9642237, 10.1274848 48.9643058, 10.12745 48.9643784)",,,
619854952,Am Custoriegebäude,residential,,False,True,23.902,,,"LINESTRING (10.133004 48.9622541, 10.1329362 48.9620438)",,,
"[369117852, 369117853]",Priestergasse,residential,,True,False,132.994,,,"LINESTRING (10.133004 48.9622541, 10.1324348 48.962384, 10.1324988 48.962172, 10.1326224 48.9619004, 10.1327274 48.9616076)",,,
315279514,Rotenbacher Straße,residential,,False,False,34.19,3,,"LINESTRING (10.1277734 48.9627473, 10.1280529 48.9627499, 10.1280887 48.9627464, 10.1282397 48.9627319)",,,
24700773,Obere Straße,residential,,False,False,6.28,,,"LINESTRING (10.1348948 48.9612381, 10.1349757 48.9612189)",,,
24700773,Obere Straße,residential,,False,True,34.443,,,"LINESTRING (10.1348948 48.9612381, 10.1344407 48.9613221)",,,
24881316,Mühlgraben,unclassified,,False,True,31.222,3,,"LINESTRING (10.1284456 48.960969, 10.128244 48.9610164, 10.1280501 48.9610751)",,,
"[219909893, 390585141, 289336261]",Mühlgraben,unclassified,,False,False,35.384,,,"LINESTRING (10.1284456 48.960969, 10.128555 48.9609433, 10.1287474 48.9608792, 10.1288702 48.9608196)",yes,,
860791430,Mittelhofstraße,tertiary,,False,True,25.853,,,"LINESTRING (10.1356685 48.9649706, 10.1358836 48.9651553)",,,
"[357521564, 288696382]",Mittelhofstraße,tertiary,,True,False,60.341,,,"LINESTRING (10.1356685 48.9649706, 10.1355733 48.9649255, 10.1355298 48.9648891, 10.1354366 48.9648113, 10.1352552 48.9646597, 10.1352096 48.9645964, 10.1351877 48.9645407)",,,
24775993,Schloßsteige,tertiary,,False,True,16.782,3,,"LINESTRING (10.1351877 48.9645407, 10.1352916 48.9645473, 10.1354166 48.9645399)",,,
357521566,Schloßsteige,tertiary,50,False,False,247.813,3,,"LINESTRING (10.1351877 48.9645407, 10.1350612 48.9645007, 10.1349633 48.964442, 10.1348882 48.9643692, 10.1348306 48.9642458, 10.1347821 48.9639998, 10.134781 48.9638025, 10.134822 48.9634605, 10.134923 48.9630979, 10.1351164 48.9626475, 10.1351785 48.9624441)",,,
"[24679912, 315279539, 380142791]",Marienstraße,residential,20,False,False,54.03,3,,"LINESTRING (10.1291814 48.9588019, 10.1293382 48.958893, 10.1293812 48.9589468, 10.1296419 48.959178)",,,
"[288796008, 149918637]",Südtangente,tertiary,50,False,True,122.68199999999999,"['4', '3']",,"LINESTRING (10.1291814 48.9588019, 10.128928 48.9588872, 10.1287151 48.958943, 10.1284686 48.9589817, 10.1281394 48.9589795, 10.1275568 48.9589563)",yes,,
"[315279536, 315279537, 315279538]",Südtangente,tertiary,50,False,False,156.99200000000002,"['4', '3']",,"LINESTRING (10.1291814 48.9588019, 10.1294207 48.9587243, 10.1295948 48.958655, 10.1298921 48.9585281, 10.1301446 48.9584645, 10.1304182 48.958448, 10.1311976 48.9584287)",,,
"[380142817, 24714478]",Wolfgangstraße,residential,30,False,True,169.634,,,"LINESTRING (10.1291814 48.9588019, 10.1289328 48.9587259, 10.1286682 48.9585957, 10.1284282 48.9584776, 10.1283714 48.9584496, 10.1280994 48.9583158, 10.1277634 48.9581282, 10.1276636 48.9580533, 10.1276162 48.9579872, 10.1276027 48.9578944, 10.1276481 48.9577924)",,,
"[24772579, 390589204]",Marktplatz,residential,,False,True,126.21799999999998,,,"LINESTRING (10.1308665 48.9618354, 10.1308696 48.9618137, 10.1308898 48.9616717, 10.1309599 48.9616177, 10.1311157 48.9614969, 10.1311478 48.9614857, 10.1313275 48.9614643, 10.131918 48.9614663, 10.1319937 48.9614684, 10.1320622 48.9614715, 10.1322286 48.9614739, 10.1322375 48.9614742)",,,
619854952,Am Custoriegebäude,residential,,False,False,23.902,,,"LINESTRING (10.1329362 48.9620438, 10.133004 48.9622541)",,,
24772570,Pestalozziweg,residential,,False,True,115.581,,,"LINESTRING (10.1342882 48.9577318, 10.1337977 48.9576714, 10.1334537 48.9576786, 10.1331349 48.9576842, 10.1329446 48.9576327, 10.1327758 48.9575452)",,,
