osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,width
65265241,Hans-Miederer-Straße,residential,False,False,46.132,"LINESTRING (11.8647436 47.7341792, 11.8648556 47.7341447, 11.8652972 47.7339963)",,,,
107212672,Rathausstraße,primary,False,False,58.017,"LINESTRING (11.8647436 47.7341792, 11.8647438 47.7339166, 11.8648007 47.7338037, 11.864908 47.7336838)",B 307,50,,
107212672,Rathausstraße,primary,False,True,179.59199999999998,"LINESTRING (11.8647436 47.7341792, 11.8646612 47.7343143, 11.8646371 47.7343512, 11.8645647 47.7344622, 11.8644703 47.734556, 11.8643148 47.7346903, 11.8641384 47.7348042, 11.8638947 47.7349168, 11.8636286 47.7350907, 11.8632858 47.7352893, 11.8631619 47.7353563)",B 307,50,,
24778519,Seestraße,primary,False,False,17.195,"LINESTRING (11.864908 47.7336838, 11.8650341 47.7335545)",B 307,50,,
107212672,Rathausstraße,primary,False,True,58.016999999999996,"LINESTRING (11.864908 47.7336838, 11.8648007 47.7338037, 11.8647438 47.7339166, 11.8647436 47.7341792)",B 307,50,,
"[989152896, 24778518]",Lautererstraße,residential,False,False,71.336,"LINESTRING (11.864908 47.7336838, 11.8648198 47.733667, 11.8647485 47.7336596, 11.8646678 47.7336625, 11.8646094 47.7336709, 11.8645231 47.7336991, 11.86402 47.7338544)",,"['20', '30']",2,
24778519,Seestraße,primary,False,True,17.195,"LINESTRING (11.8650341 47.7335545, 11.864908 47.7336838)",B 307,50,,
24778519,Seestraße,primary,False,False,45.709,"LINESTRING (11.8650341 47.7335545, 11.8651753 47.7334027, 11.8653344 47.7332558, 11.8653861 47.7332195)",B 307,50,,
228741605,,residential,False,True,54.012,"LINESTRING (11.8650341 47.7335545, 11.8651376 47.7336395, 11.8651892 47.7338404, 11.8652972 47.7339963)",,,,
4056582,Seestraße,primary,False,True,47.604,"LINESTRING (11.8658591 47.7329333, 11.8656062 47.7330948, 11.8653861 47.7332195)",B 307,50,,
"[44798184, 44798198]","['Konrad-Dreher-Straße', 'Xaver-Terofal-Platz']",residential,False,True,63.236999999999995,"LINESTRING (11.8658591 47.7329333, 11.8660937 47.733023, 11.8663254 47.7330807, 11.8664628 47.7331153, 11.8666357 47.7331533)",,,,
989152898,Lautererstraße,residential,False,False,6.311,"LINESTRING (11.8627071 47.7346144, 11.8626773 47.7346675)",,20,2,
"[989152897, 24778518]",Lautererstraße,residential,False,True,131.487,"LINESTRING (11.8627071 47.7346144, 11.8630117 47.7343338, 11.8630976 47.7342695, 11.8632353 47.734184, 11.8633 47.7341515, 11.8633354 47.7341337, 11.86402 47.7338544)",,20,2,
"[24778530, 989152899]",Perfallstraße,residential,False,False,123.934,"LINESTRING (11.8627071 47.7346144, 11.862602 47.7344977, 11.8624762 47.7343578, 11.8624232 47.7343188, 11.8623543 47.7342855, 11.8622745 47.7342679, 11.8621784 47.7342649, 11.8620923 47.7342798, 11.8614788 47.734515, 11.8614109 47.7345322)",,"['20', '30']",2,
107212689,Lautererstraße,residential,False,True,23.656,"LINESTRING (11.8625767 47.7348692, 11.8626773 47.7346675)",,20,2,
24778529,Bahnhofstraße,residential,False,False,145.729,"LINESTRING (11.8625767 47.7348692, 11.8620373 47.7350369, 11.8616004 47.7351931, 11.8612539 47.7353292, 11.860995 47.735439, 11.8608907 47.7355136)",,30,,
36827785,Lautererstraße,residential,True,False,94.975,"LINESTRING (11.8625767 47.7348692, 11.8625242 47.7350599, 11.8624636 47.7351586, 11.8624501 47.7351738, 11.8622503 47.7353051, 11.8621914 47.7354005, 11.8621968 47.735645)",,30,,
24778516,Rathausstraße,primary,False,True,3.963,"LINESTRING (11.8621968 47.735645, 11.8621452 47.7356531)",B 307,50,,
107212672,Rathausstraße,primary,False,False,79.902,"LINESTRING (11.8621968 47.735645, 11.8625803 47.7355796, 11.8627881 47.7355229, 11.8629755 47.7354437, 11.8631619 47.7353563)",B 307,50,,
24778529,Bahnhofstraße,residential,False,True,145.72899999999998,"LINESTRING (11.8608907 47.7355136, 11.860995 47.735439, 11.8612539 47.7353292, 11.8616004 47.7351931, 11.8620373 47.7350369, 11.8625767 47.7348692)",,30,,
36827771,Werner-Bochmann-Straße,residential,False,True,60.1,"LINESTRING (11.8608907 47.7355136, 11.86094 47.735634, 11.8612035 47.7359622, 11.8612403 47.7359969)",,,,
111585503,Werner-Bochmann-Straße,residential,False,False,92.2,"LINESTRING (11.8608907 47.7355136, 11.8608623 47.7353866, 11.8607981 47.7352754, 11.8607321 47.7351858, 11.860676 47.7351095, 11.8605995 47.7350215, 11.8603967 47.7347606)",,30,,6
"[113572070, 446296297, 1160894763, 112558321, 112558326]",Bahnhofstraße,residential,False,False,193.13200000000003,"LINESTRING (11.8608907 47.7355136, 11.8607863 47.7355811, 11.8606422 47.7356304, 11.8604522 47.735694, 11.8601713 47.7357896, 11.8591664 47.7361255, 11.858937 47.7361992, 11.8588404 47.7362386, 11.8587954 47.7362812, 11.8587979 47.736372, 11.8588176 47.7364006)",,30,,6
"[24778530, 989152899]",Perfallstraße,residential,False,True,123.934,"LINESTRING (11.8614109 47.7345322, 11.8614788 47.734515, 11.8620923 47.7342798, 11.8621784 47.7342649, 11.8622745 47.7342679, 11.8623543 47.7342855, 11.8624232 47.7343188, 11.8624762 47.7343578, 11.862602 47.7344977, 11.8627071 47.7346144)",,"['20', '30']",2,
107212683,Gartenstraße,residential,False,False,83.67800000000001,"LINESTRING (11.8614109 47.7345322, 11.8613902 47.734561, 11.8613188 47.734587, 11.8611253 47.7345941, 11.8607644 47.7346121, 11.860497 47.7346947, 11.8603967 47.7347606)",,30,,6
"[989152900, 989152901, 989152902, 24778533, 1089897710, 1089897648, 1089897585]",Perfallstraße,residential,False,False,301.052,"LINESTRING (11.8614109 47.7345322, 11.8612102 47.7340388, 11.8611838 47.7340172, 11.8611347 47.7340068, 11.8610788 47.73401, 11.8608357 47.734082, 11.8600911 47.7343095, 11.8598387 47.7343851, 11.8594464 47.7345025, 11.8590322 47.7346265, 11.858934 47.7346549, 11.8584374 47.7347987, 11.8583372 47.7348203, 11.8582178 47.7348311)",,30,2,5.2
"[36827770, 1090560165]",Gartenstraße,residential,False,False,177.428,"LINESTRING (11.8603967 47.7347606, 11.8603333 47.7347954, 11.8602349 47.7348246, 11.8589162 47.7352184, 11.8587545 47.7352679, 11.8582455 47.7354291)",,30,,
107212683,Gartenstraße,residential,False,True,83.67800000000001,"LINESTRING (11.8603967 47.7347606, 11.860497 47.7346947, 11.8607644 47.7346121, 11.8611253 47.7345941, 11.8613188 47.734587, 11.8613902 47.734561, 11.8614109 47.7345322)",,30,,6
111585503,Werner-Bochmann-Straße,residential,False,True,92.2,"LINESTRING (11.8603967 47.7347606, 11.8605995 47.7350215, 11.860676 47.7351095, 11.8607321 47.7351858, 11.8607981 47.7352754, 11.8608623 47.7353866, 11.8608907 47.7355136)",,30,,6
34628940,Blumenstraße,residential,False,True,156.844,"LINESTRING (11.8582455 47.7354291, 11.858037 47.7355164, 11.8569289 47.7358722, 11.8567597 47.736276)",,30,,
34673086,Gartenstraße,residential,False,False,130.077,"LINESTRING (11.8582455 47.7354291, 11.8580943 47.735409, 11.8578946 47.7353816, 11.857625 47.735376, 11.8565173 47.7354392)",,30,,
"[36827770, 1090560165]",Gartenstraße,residential,False,True,177.428,"LINESTRING (11.8582455 47.7354291, 11.8587545 47.7352679, 11.8589162 47.7352184, 11.8602349 47.7348246, 11.8603333 47.7347954, 11.8603967 47.7347606)",,30,,
"[989152900, 24778533, 989152902, 989152901, 1089897710, 1089897648, 1089897585]",Perfallstraße,residential,False,True,301.052,"LINESTRING (11.8582178 47.7348311, 11.8583372 47.7348203, 11.8584374 47.7347987, 11.858934 47.7346549, 11.8590322 47.7346265, 11.8594464 47.7345025, 11.8598387 47.7343851, 11.8600911 47.7343095, 11.8608357 47.734082, 11.8610788 47.73401, 11.8611347 47.7340068, 11.8611838 47.7340172, 11.8612102 47.7340388, 11.8614109 47.7345322)",,30,2,5.2
"[24778536, 148628398]",Kurweg,residential,False,False,210.961,"LINESTRING (11.8582178 47.7348311, 11.8581216 47.7340251, 11.8581178 47.7339665, 11.8579982 47.7339622, 11.857795 47.7339589, 11.8574767 47.7339341, 11.8572363 47.7338957, 11.8566289 47.7337583)",,30,,4.3
107212678,Perfallstraße,residential,False,False,110.428,"LINESTRING (11.8582178 47.7348311, 11.8576177 47.734822, 11.8567416 47.7348082)",,30,,
107212678,Perfallstraße,residential,False,True,50.663,"LINESTRING (11.8557526 47.7347856, 11.8561202 47.7347952, 11.8564296 47.7348021)",,30,,
65265255,Radspielergasse,residential,False,False,17.536,"LINESTRING (11.8666357 47.7331533, 11.8666444 47.7333109)",,,,
"[44798184, 44798198]","['Konrad-Dreher-Straße', 'Xaver-Terofal-Platz']",residential,False,False,63.236999999999995,"LINESTRING (11.8666357 47.7331533, 11.8664628 47.7331153, 11.8663254 47.7330807, 11.8660937 47.733023, 11.8658591 47.7329333)",,,,
"[136856297, 44798198]",Konrad-Dreher-Straße,residential,False,True,128.80200000000002,"LINESTRING (11.8666357 47.7331533, 11.8666945 47.7331615, 11.8670979 47.73315, 11.8672181 47.73315, 11.8672881 47.733157, 11.8674328 47.7332146, 11.8675512 47.7332826, 11.8679246 47.7333248, 11.8682895 47.7333201)",,,,
28604846,Perfallstraße,residential,False,False,117.048,"LINESTRING (11.8567416 47.7348082, 11.8566289 47.7337583)",,30,,
107212678,Perfallstraße,residential,False,False,23.343,"LINESTRING (11.8567416 47.7348082, 11.8564296 47.7348021)",,30,,
107212678,Perfallstraße,residential,False,True,110.428,"LINESTRING (11.8567416 47.7348082, 11.8576177 47.734822, 11.8582178 47.7348311)",,30,,
33301281,Urtlbachstraße,residential,False,False,127.95599999999999,"LINESTRING (11.8554592 47.7387468, 11.8555421 47.7385212, 11.8556541 47.7380823, 11.8557375 47.7376126)",,,,
33301281,Urtlbachstraße,residential,False,True,127.956,"LINESTRING (11.8557375 47.7376126, 11.8556541 47.7380823, 11.8555421 47.7385212, 11.8554592 47.7387468)",,,,
110012461,Miesbacher Straße,primary,False,False,86.94200000000001,"LINESTRING (11.8557375 47.7376126, 11.8559886 47.7376301, 11.8563142 47.7376515, 11.8565824 47.7376732, 11.8567374 47.7376756, 11.8568947 47.7376668)",B 307,50,,
34673086,Gartenstraße,residential,False,False,71.145,"LINESTRING (11.8565173 47.7354392, 11.8564296 47.7348021)",,30,,
106101705,Gartenstraße,residential,False,False,24.167,"LINESTRING (11.8565173 47.7354392, 11.8565504 47.7356554)",,30,,
34673086,Gartenstraße,residential,False,True,130.077,"LINESTRING (11.8565173 47.7354392, 11.857625 47.735376, 11.8578946 47.7353816, 11.8580943 47.735409, 11.8582455 47.7354291)",,30,,
34673086,Gartenstraße,residential,False,True,71.145,"LINESTRING (11.8564296 47.7348021, 11.8565173 47.7354392)",,30,,
107212678,Perfallstraße,residential,False,True,23.343,"LINESTRING (11.8564296 47.7348021, 11.8567416 47.7348082)",,30,,
107212678,Perfallstraße,residential,False,False,50.663,"LINESTRING (11.8564296 47.7348021, 11.8561202 47.7347952, 11.8557526 47.7347856)",,30,,
36827786,Karl-Haider-Straße,residential,False,False,36.252,"LINESTRING (11.8616824 47.7361811, 11.8613519 47.7359426)",,,,
36827787,Karl-Haider-Straße,residential,True,False,176.71,"LINESTRING (11.8616824 47.7361811, 11.8616495 47.7362856, 11.8616161 47.7363586, 11.860916 47.7376406, 11.8608962 47.7376786)",,,,
36827775,Ortererstraße,residential,False,True,7.557,"LINESTRING (11.8569124 47.7386508, 11.8569168 47.7385829)",,,,
36827775,Ortererstraße,residential,False,False,43.029,"LINESTRING (11.8569418 47.7381963, 11.8569168 47.7385829)",,,,
36827775,Ortererstraße,residential,False,True,58.983000000000004,"LINESTRING (11.8569418 47.7381963, 11.8569151 47.7379107, 11.8568947 47.7376668)",,,,
36827776,Ortererstraße,residential,False,False,254.324,"LINESTRING (11.8569418 47.7381963, 11.8587502 47.7383952, 11.86029 47.7385961)",,,,
24778540,Karl-Haider-Straße,residential,False,False,105.94,"LINESTRING (11.86029 47.7385961, 11.8603781 47.7383788, 11.8606178 47.7380619, 11.8608672 47.7377299)",,,,
36827776,Ortererstraße,residential,False,True,254.324,"LINESTRING (11.86029 47.7385961, 11.8587502 47.7383952, 11.8569418 47.7381963)",,,,
36827789,Koglerweg,residential,False,True,117.013,"LINESTRING (11.8639581 47.7362617, 11.8637097 47.7359516, 11.8631619 47.7353563)",,,,
65265255,Radspielergasse,residential,False,True,6.098,"LINESTRING (11.8666474 47.7333657, 11.8666444 47.7333109)",,,,
91007038,Hans-Miederer-Straße,residential,False,False,57.983000000000004,"LINESTRING (11.8660915 47.7347346, 11.8658348 47.7348713, 11.8654123 47.7349713)",,,,
328034753,Hans-Miederer-Straße,residential,False,True,104.72999999999999,"LINESTRING (11.8660915 47.7347346, 11.8660306 47.7346998, 11.8658447 47.7344939, 11.8657091 47.7343728, 11.8655762 47.7342009, 11.8653952 47.7340006, 11.8653519 47.7339918, 11.8652972 47.7339963)",,,,
91007032,Dekan-Maier-Weg,residential,False,False,95.333,"LINESTRING (11.865492 47.737486, 11.865897 47.7373936, 11.8665989 47.7370746)",,,,
107212674,Dekan-Maier-Weg,residential,False,False,22.295,"LINESTRING (11.865492 47.737486, 11.8655051 47.7375583, 11.8655412 47.7376325, 11.8655846 47.7376726)",,,,
107212674,Dekan-Maier-Weg,residential,False,True,162.687,"LINESTRING (11.865492 47.737486, 11.8654762 47.7373991, 11.865434 47.7373366, 11.86534 47.737278, 11.865239 47.7372406, 11.8650987 47.7372448, 11.8649267 47.7373091, 11.8647766 47.7373699, 11.8645855 47.7374227, 11.8644088 47.737436, 11.8641992 47.7374319, 11.8640142 47.7374094, 11.8638258 47.7373857, 11.8636276 47.7373322)",,,,
"[136856297, 44798198]",Konrad-Dreher-Straße,residential,False,False,128.80200000000002,"LINESTRING (11.8682895 47.7333201, 11.8679246 47.7333248, 11.8675512 47.7332826, 11.8674328 47.7332146, 11.8672881 47.733157, 11.8672181 47.73315, 11.8670979 47.73315, 11.8666945 47.7331615, 11.8666357 47.7331533)",,,,
91007050,Schießstättstraße,residential,False,False,66.357,"LINESTRING (11.8654123 47.7349713, 11.8656307 47.7355497)",,,,
91007038,Hans-Miederer-Straße,residential,False,True,57.983000000000004,"LINESTRING (11.8654123 47.7349713, 11.8658348 47.7348713, 11.8660915 47.7347346)",,,,
397406342,Schießstättstraße,residential,False,False,84.187,"LINESTRING (11.8654123 47.7349713, 11.8644522 47.7349907, 11.8642884 47.735005)",,,,
91007050,Schießstättstraße,residential,False,True,66.357,"LINESTRING (11.8656307 47.7355497, 11.8654123 47.7349713)",,,,
91007013,Koglerweg,residential,False,False,91.61500000000001,"LINESTRING (11.8656307 47.7355497, 11.8647537 47.7357175, 11.8646711 47.7356868, 11.8644619 47.7357301)",,,,
91007050,Schießstättstraße,residential,False,False,74.85,"LINESTRING (11.8656307 47.7355497, 11.8656802 47.7355802, 11.8660884 47.7358868, 11.8662139 47.7360861)",,,,
91007032,Dekan-Maier-Weg,residential,False,True,95.333,"LINESTRING (11.8665989 47.7370746, 11.865897 47.7373936, 11.865492 47.737486)",,,,
91007050,Schießstättstraße,residential,False,True,74.85000000000001,"LINESTRING (11.8662139 47.7360861, 11.8660884 47.7358868, 11.8656802 47.7355802, 11.8656307 47.7355497)",,,,
24778540,Karl-Haider-Straße,residential,False,False,6.103,"LINESTRING (11.8608672 47.7377299, 11.8608962 47.7376786)",,,,
24778540,Karl-Haider-Straße,residential,False,True,105.94,"LINESTRING (11.8608672 47.7377299, 11.8606178 47.7380619, 11.8603781 47.7383788, 11.86029 47.7385961)",,,,
24778540,Karl-Haider-Straße,residential,False,True,6.103,"LINESTRING (11.8608962 47.7376786, 11.8608672 47.7377299)",,,,
98895108,Rißeckstraße,residential,False,True,139.987,"LINESTRING (11.8608962 47.7376786, 11.8604556 47.7375473, 11.860292 47.737474, 11.8600972 47.7373719, 11.8597486 47.7372583, 11.8595264 47.7371558, 11.8593115 47.7370252)",,,,
445059052,Miesbacher Straße,primary,False,True,7.425,"LINESTRING (11.8593115 47.7370252, 11.8592228 47.7370552)",B 307,50,,
98895108,Rißeckstraße,residential,False,False,139.98700000000002,"LINESTRING (11.8593115 47.7370252, 11.8595264 47.7371558, 11.8597486 47.7372583, 11.8600972 47.7373719, 11.860292 47.737474, 11.8604556 47.7375473, 11.8608962 47.7376786)",,,,
445059052,Miesbacher Straße,primary,False,False,184.19199999999998,"LINESTRING (11.8593115 47.7370252, 11.8594912 47.7369508, 11.8596771 47.7368533, 11.8601809 47.7365824, 11.8608632 47.7362048, 11.8611221 47.736062, 11.8612403 47.7359969)",B 307,50,,
106101705,Gartenstraße,residential,False,True,24.167,"LINESTRING (11.8565504 47.7356554, 11.8565173 47.7354392)",,30,,
106101697,,residential,False,True,24.099,"LINESTRING (11.862385 47.7346991, 11.862585 47.7346377, 11.8626773 47.7346675)",,,,
"[989152897, 24778518]",Lautererstraße,residential,False,False,131.487,"LINESTRING (11.86402 47.7338544, 11.8633354 47.7341337, 11.8633 47.7341515, 11.8632353 47.734184, 11.8630976 47.7342695, 11.8630117 47.7343338, 11.8627071 47.7346144)",,20,2,
"[989152896, 24778518]",Lautererstraße,residential,False,True,71.336,"LINESTRING (11.86402 47.7338544, 11.8645231 47.7336991, 11.8646094 47.7336709, 11.8646678 47.7336625, 11.8647485 47.7336596, 11.8648198 47.733667, 11.864908 47.7336838)",,"['20', '30']",2,
"[143851129, 148628399]",Mesnergasse,residential,False,True,104.923,"LINESTRING (11.86402 47.7338544, 11.8640059 47.7338345, 11.8639985 47.7338123, 11.8640052 47.7336513, 11.8639997 47.7335422, 11.8639757 47.7333687, 11.8639779 47.7332801, 11.8639947 47.7332494, 11.8641949 47.7330917, 11.8641993 47.733054, 11.8643206 47.7330215)",,,,
91007025,Schönauerstraße,residential,False,True,168.211,"LINESTRING (11.8621318 47.7374769, 11.862354 47.7369611, 11.8622494 47.7365445, 11.8622506 47.7364818, 11.862282 47.736414, 11.8623425 47.7362972, 11.862404 47.7362258, 11.8625071 47.7361376, 11.8626228 47.736073)",,,,
34628940,Blumenstraße,residential,False,False,156.844,"LINESTRING (11.8567597 47.736276, 11.8569289 47.7358722, 11.858037 47.7355164, 11.8582455 47.7354291)",,30,,
227781743,Bahnhofstraße,residential,False,False,105.741,"LINESTRING (11.8588176 47.7364006, 11.8575634 47.7368397)",,,,
113572070,Bahnhofstraße,residential,False,False,79.631,"LINESTRING (11.8588176 47.7364006, 11.8588697 47.7364764, 11.8589733 47.7366015, 11.85915 47.7368308, 11.8592114 47.7369597, 11.8592228 47.7370552)",,,,
"[113572070, 446296297, 1160894763, 112558321, 112558326]",Bahnhofstraße,residential,False,True,193.13200000000003,"LINESTRING (11.8588176 47.7364006, 11.8587979 47.736372, 11.8587954 47.7362812, 11.8588404 47.7362386, 11.858937 47.7361992, 11.8591664 47.7361255, 11.8601713 47.7357896, 11.8604522 47.735694, 11.8606422 47.7356304, 11.8607863 47.7355811, 11.8608907 47.7355136)",,30,,6
227781743,Bahnhofstraße,residential,False,True,105.741,"LINESTRING (11.8575634 47.7368397, 11.8588176 47.7364006)",,,,
397406342,Schießstättstraße,residential,False,True,84.187,"LINESTRING (11.8642884 47.735005, 11.8644522 47.7349907, 11.8654123 47.7349713)",,,,
328237917,Miesbacher Straße,primary,False,False,10.301,"LINESTRING (11.8612403 47.7359969, 11.8613519 47.7359426)",B 307,50,,
