osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,bridge
856107849,secondary,,False,True,92.08200000000001,"LINESTRING (7.6494822 49.7836615, 7.649424 49.7836901, 7.6484704 49.7841704)",L 232,Bahnhofstraße,40,,
191562156,secondary,,False,False,26.318,"LINESTRING (7.6496737 49.7835681, 7.6499645 49.783424)",L 232,Bahnhofstraße,40,2,
52491497,residential,,True,False,34.731,"LINESTRING (7.6496737 49.7835681, 7.6495278 49.7834705, 7.6493527 49.7833347)",,Bahnstraße,20,,
191562156,secondary,,False,True,17.23,"LINESTRING (7.6496737 49.7835681, 7.6496313 49.7835885, 7.6495568 49.7836251, 7.6494822 49.7836615)",L 232,Bahnhofstraße,40,2,
52491492,residential,,False,False,89.526,"LINESTRING (7.6493527 49.7833347, 7.6492837 49.7832794, 7.6492125 49.7832494, 7.6491291 49.7832431, 7.6489027 49.7832538, 7.6488721 49.7832572, 7.6481719 49.7833328)",,Bahnstraße,50,,
"[856107848, 52492312]",residential,,True,False,54.405,"LINESTRING (7.6493527 49.7833347, 7.6496135 49.7832372, 7.6498295 49.7833367, 7.6499645 49.783424)",,Bahnstraße,20,,
191562156,secondary,,False,True,26.318,"LINESTRING (7.6499645 49.783424, 7.6496737 49.7835681)",L 232,Bahnhofstraße,40,2,
"[856107850, 368362071]",secondary,,False,False,104.415,"LINESTRING (7.6499645 49.783424, 7.6501036 49.7833555, 7.6502937 49.7832515, 7.6503226 49.7832374, 7.6503891 49.7832045, 7.6508181 49.7829814, 7.6509598 49.7829258, 7.6509958 49.7829187, 7.651145 49.7828895)",L 232,Bahnhofstraße,40,2,
102147306,secondary,roundabout,True,False,28.057000000000002,"LINESTRING (7.6543834 49.78298, 7.6544099 49.7829578, 7.654446 49.7829423, 7.654488 49.782935, 7.6545313 49.7829367, 7.6545715 49.7829472, 7.6546045 49.7829655, 7.6546266 49.7829896, 7.6546357 49.783017, 7.6546307 49.7830449)",,,40,,
191562162,secondary,,False,True,113.67399999999999,"LINESTRING (7.6543834 49.78298, 7.6543132 49.7829586, 7.6542089 49.7829187, 7.654051 49.7828728, 7.6538923 49.7828445, 7.6536283 49.7828074, 7.6532719 49.7827794, 7.6528564 49.7827538)",L 232,Poststraße,40,2,
"[516474156, 52491494]",secondary,,False,False,73.37599999999999,"LINESTRING (7.6546307 49.7830449, 7.6547448 49.7830704, 7.6548288 49.783094, 7.6550178 49.7831644, 7.6551855 49.7832778, 7.6554038 49.7834533)",L 232,Poststraße,40,,
102147306,secondary,roundabout,True,False,32.272999999999996,"LINESTRING (7.6546307 49.7830449, 7.6546134 49.7830692, 7.6545854 49.783089, 7.6545494 49.7831022, 7.6545088 49.7831078, 7.6544675 49.7831051, 7.6544295 49.7830944, 7.6543993 49.7830774, 7.6543781 49.7830554, 7.654368 49.7830303, 7.6543698 49.7830044, 7.6543834 49.78298)",,,40,,
52516035,residential,,False,False,35.27,"LINESTRING (7.6474179 49.7847757, 7.6471449 49.784512)",,Meddersheimer Straße,,,
52516035,residential,,False,True,10.375,"LINESTRING (7.6474179 49.7847757, 7.6474948 49.7848547)",,Meddersheimer Straße,,,
52492311,residential,,False,True,169.431,"LINESTRING (7.6474179 49.7847757, 7.6474842 49.7846889, 7.6480973 49.7834779, 7.6481719 49.7833328)",,Mühlenstraße,50,,
52492315,residential,,False,False,34.486,"LINESTRING (7.6474948 49.7848547, 7.6470147 49.7848448)",,Breitlerstraße,,,
52516035,residential,,False,False,10.375,"LINESTRING (7.6474948 49.7848547, 7.6474179 49.7847757)",,Meddersheimer Straße,,,
856107851,residential,,False,True,52.672000000000004,"LINESTRING (7.6474948 49.7848547, 7.6475343 49.7849868, 7.6475783 49.7850545, 7.6476308 49.7850975, 7.647723 49.785137, 7.6479238 49.7851886)",,Meddersheimer Straße,,,
52492315,residential,,False,True,34.486,"LINESTRING (7.6470147 49.7848448, 7.6474948 49.7848547)",,Breitlerstraße,,,
52491493,residential,,False,True,39.242000000000004,"LINESTRING (7.6470147 49.7848448, 7.6470788 49.7845565, 7.6471449 49.784512)",,Kuhweg,,,
52492313,residential,,False,False,75.356,"LINESTRING (7.6470147 49.7848448, 7.646963 49.7850602, 7.6469216 49.7852317, 7.6468437 49.7855134)",,Kuhweg,,,
52492313,residential,,False,True,75.356,"LINESTRING (7.6468437 49.7855134, 7.6469216 49.7852317, 7.646963 49.7850602, 7.6470147 49.7848448)",,Kuhweg,,,
52516041,residential,,True,False,51.401,"LINESTRING (7.6468437 49.7855134, 7.6468349 49.7855463, 7.6467445 49.785931, 7.6467372 49.7859705)",,Kuhweg,,,
"[192073224, 191562161, 192073223]",living_street,,False,True,91.596,"LINESTRING (7.6485999 49.7851759, 7.6487625 49.7850743, 7.6488033 49.7850559, 7.6488422 49.7850383, 7.649047 49.7849456, 7.6492672 49.7848372, 7.649589 49.7846577)",,Marumstraße,,,
987092337,residential,,True,False,13.518,"LINESTRING (7.6481092 49.7852098, 7.6479238 49.7851886)",,Großstraße,50,,
52491507,residential,,False,True,81.846,"LINESTRING (7.6481092 49.7852098, 7.6481765 49.785579, 7.6482317 49.7857995, 7.6482713 49.7859381)",,Mauergasse,30,,
52491507,residential,,False,True,28.993,"LINESTRING (7.6482713 49.7859381, 7.6483357 49.7861955)",,Mauergasse,30,,
52491505,residential,,True,False,103.405,"LINESTRING (7.6482713 49.7859381, 7.6485491 49.7859143, 7.6488826 49.7857393, 7.6494032 49.7858081, 7.649592 49.7858486)",,Hintergasse,30,,
52491507,residential,,False,False,81.846,"LINESTRING (7.6482713 49.7859381, 7.6482317 49.7857995, 7.6481765 49.785579, 7.6481092 49.7852098)",,Mauergasse,30,,
52491507,residential,,False,False,28.993,"LINESTRING (7.6483357 49.7861955, 7.6482713 49.7859381)",,Mauergasse,30,,
52491508,residential,,False,False,25.2,"LINESTRING (7.6483357 49.7861955, 7.6479888 49.7862301)",,Mauergasse,50,,
52491506,residential,,False,True,90.045,"LINESTRING (7.6483357 49.7861955, 7.6488709 49.7862565, 7.6490599 49.7863305, 7.6492782 49.7863735, 7.6495314 49.7864157)",,Mauergasse,30,,
52491490,living_street,,False,True,98.63799999999999,"LINESTRING (7.649589 49.7846577, 7.6492882 49.7845492, 7.6491468 49.7845087, 7.6488544 49.7844251, 7.6487455 49.7843799, 7.6484704 49.7841704)",,Kreuzstraße,,,
52491491,living_street,,False,False,60.969,"LINESTRING (7.649589 49.7846577, 7.649988 49.7843983, 7.6501361 49.7842426)",,Marumstraße,,,
191562160,living_street,,False,False,117.47900000000001,"LINESTRING (7.649589 49.7846577, 7.6502291 49.7849219, 7.6502562 49.784993, 7.6502461 49.7850811, 7.6503686 49.7851639, 7.650433 49.7851971, 7.6507322 49.7853134, 7.6507471 49.7853192)",,Kreuzstraße,,,
"[192073224, 191562161, 192073223]",living_street,,False,False,91.59599999999999,"LINESTRING (7.649589 49.7846577, 7.6492672 49.7848372, 7.649047 49.7849456, 7.6488422 49.7850383, 7.6488033 49.7850559, 7.6487625 49.7850743, 7.6485999 49.7851759)",,Marumstraße,,,
516473085,residential,,False,True,7.294,"LINESTRING (7.649592 49.7858486, 7.6496078 49.7857838)",,Wilhelmstraße,30,,
516473085,residential,,False,False,63.335,"LINESTRING (7.649592 49.7858486, 7.6495823 49.7858887, 7.6495585 49.7859652, 7.6495526 49.7860361, 7.6495314 49.7862903, 7.6495314 49.7864157)",,Wilhelmstraße,30,,
191562160,living_street,,False,True,117.47899999999998,"LINESTRING (7.6507471 49.7853192, 7.6507322 49.7853134, 7.650433 49.7851971, 7.6503686 49.7851639, 7.6502461 49.7850811, 7.6502562 49.784993, 7.6502291 49.7849219, 7.649589 49.7846577)",,Kreuzstraße,,,
516473085,residential,,False,False,7.175,"LINESTRING (7.6495314 49.7864157, 7.6495453 49.7864796)",,Wilhelmstraße,30,,
52491506,residential,,False,False,90.04500000000002,"LINESTRING (7.6495314 49.7864157, 7.6492782 49.7863735, 7.6490599 49.7863305, 7.6488709 49.7862565, 7.6483357 49.7861955)",,Mauergasse,30,,
516473085,residential,,False,True,63.335,"LINESTRING (7.6495314 49.7864157, 7.6495314 49.7862903, 7.6495526 49.7860361, 7.6495585 49.7859652, 7.6495823 49.7858887, 7.649592 49.7858486)",,Wilhelmstraße,30,,
516473085,residential,,False,False,33.229,"LINESTRING (7.6495453 49.7864796, 7.6495382 49.7867784)",,Wilhelmstraße,30,,
516473085,residential,,False,True,7.175,"LINESTRING (7.6495453 49.7864796, 7.6495314 49.7864157)",,Wilhelmstraße,30,,
52491511,residential,,False,False,113.364,"LINESTRING (7.6495453 49.7864796, 7.6505459 49.7866911, 7.6510313 49.7868223)",,Mittelgasse,30,,
"[1013851096, 324208046]",tertiary,,False,False,196.45000000000002,"LINESTRING (7.6476378 49.7877764, 7.6476485 49.7877132, 7.647686 49.7875616, 7.6476855 49.7874965, 7.647674 49.787449, 7.6476477 49.787387, 7.6476065 49.7873221, 7.6475128 49.787191, 7.6474089 49.7870951, 7.6471243 49.7868333, 7.6469596 49.7866427, 7.6468376 49.786478, 7.6467247 49.7861943, 7.6467165 49.7861678)",K 20,Eckweilerstraße,50,2,
324208046,tertiary,,False,True,71.065,"LINESTRING (7.6476378 49.7877764, 7.6475925 49.7879516, 7.6475655 49.788115, 7.647517 49.7884105)",K 20,Eckweilerstraße,50,2,
52465069,living_street,,True,False,18.337,"LINESTRING (7.6522676 49.7848204, 7.6522702 49.7849853)",,Saarstraße,,,
191562158,living_street,,True,False,31.136,"LINESTRING (7.6522676 49.7848204, 7.6519388 49.7848329, 7.6518347 49.7848372)",,Großstraße,,,
"[237905642, 52516045]",residential,,False,"[False, True]",72.661,"LINESTRING (7.6553503 49.7848798, 7.655328 49.7849408, 7.6549491 49.7853416, 7.6548479 49.7854437)",,Ringstraße,,,
"[813675909, 52516046]",residential,,False,False,85.953,"LINESTRING (7.6553503 49.7848798, 7.6553031 49.7848098, 7.6548014 49.7846939, 7.6546106 49.7846507, 7.6543825 49.7845994, 7.6542869 49.7845757)",,Großstraße,30,,
"[122153878, 52520311]",residential,,False,True,198.58,"LINESTRING (7.6487674 49.7810263, 7.6488774 49.7811984, 7.6489243 49.7813232, 7.6488994 49.7817544, 7.6488886 49.781805, 7.6487978 49.7821111, 7.64875 49.7822038, 7.6486511 49.7823956, 7.6486041 49.7824794, 7.648543 49.7825966, 7.6485001 49.7826791, 7.6484614 49.7827523)",,Dornbachstraße,,,
52520297,residential,,False,False,220.486,"LINESTRING (7.6484614 49.7827523, 7.6480754 49.7828065, 7.6478572 49.7828314, 7.6467129 49.7829587, 7.6458226 49.7830445, 7.6456408 49.7830626, 7.6454328 49.7830488)",,Dammstraße,,,
"[122153878, 52520311]",residential,,False,False,198.58,"LINESTRING (7.6484614 49.7827523, 7.6485001 49.7826791, 7.648543 49.7825966, 7.6486041 49.7824794, 7.6486511 49.7823956, 7.64875 49.7822038, 7.6487978 49.7821111, 7.6488886 49.781805, 7.6488994 49.7817544, 7.6489243 49.7813232, 7.6488774 49.7811984, 7.6487674 49.7810263)",,Dornbachstraße,,,
856107843,residential,,False,True,118.337,"LINESTRING (7.6484614 49.7827523, 7.6491952 49.7826846, 7.6494805 49.7826692, 7.6501001 49.7826457)",,Dammstraße,,,
52520313,residential,,False,True,96.888,"LINESTRING (7.6489133 49.7822505, 7.6493473 49.7823691, 7.6496575 49.7824672, 7.6500355 49.7825867, 7.6501001 49.7826457)",,Am Brennhütter Pfad,,,
52520313,residential,,False,False,96.888,"LINESTRING (7.6501001 49.7826457, 7.6500355 49.7825867, 7.6496575 49.7824672, 7.6493473 49.7823691, 7.6489133 49.7822505)",,Am Brennhütter Pfad,,,
856107843,residential,,False,False,118.33699999999999,"LINESTRING (7.6501001 49.7826457, 7.6494805 49.7826692, 7.6491952 49.7826846, 7.6484614 49.7827523)",,Dammstraße,,,
"[856107843, 856107844, 24015173]",residential,,False,True,264.16,"LINESTRING (7.6501001 49.7826457, 7.6502156 49.7826458, 7.6506176 49.7826349, 7.6509246 49.7826146, 7.6510544 49.7825908, 7.65176 49.7818989, 7.6520738 49.7815648, 7.6521559 49.781415, 7.6522953 49.7810491)",,"['Dammstraße', 'Nahestraße']",,,
"[856107843, 856107844, 24015173]",residential,,False,False,264.15999999999997,"LINESTRING (7.6522953 49.7810491, 7.6521559 49.781415, 7.6520738 49.7815648, 7.65176 49.7818989, 7.6510544 49.7825908, 7.6509246 49.7826146, 7.6506176 49.7826349, 7.6502156 49.7826458, 7.6501001 49.7826457)",,"['Dammstraße', 'Nahestraße']",,,
24015173,residential,,False,True,62.825,"LINESTRING (7.6522953 49.7810491, 7.6524014 49.780771, 7.6525373 49.7805066)",,Nahestraße,,,
52520316,residential,,False,False,207.216,"LINESTRING (7.6522953 49.7810491, 7.6542525 49.7814767, 7.6550179 49.7816664)",,Im Brühl,,,
516474158,residential,,False,False,33.048,"LINESTRING (7.6564172 49.7812197, 7.6564857 49.7809258)",,Felkestraße,,,
516474158,residential,,False,True,36.023,"LINESTRING (7.6564172 49.7812197, 7.656341 49.7815399)",,Felkestraße,,,
52520315,residential,,False,True,290.629,"LINESTRING (7.6564172 49.7812197, 7.6561176 49.7811443, 7.6557878 49.7810613, 7.6553856 49.7809567, 7.6547712 49.7808875, 7.6547018 49.7808807, 7.6541193 49.7808174, 7.6539944 49.7807954, 7.6534804 49.7807046, 7.6530414 49.7806124, 7.6525373 49.7805066)",,Am Mühlenteich,,,
52520310,residential,,False,False,49.111,"LINESTRING (7.6550179 49.7816664, 7.6548087 49.7820869)",,Im Brühl,,,
52520310,residential,,False,True,19.048,"LINESTRING (7.6550179 49.7816664, 7.6551014 49.7815038)",,Im Brühl,,,
52520316,residential,,False,True,207.216,"LINESTRING (7.6550179 49.7816664, 7.6542525 49.7814767, 7.6522953 49.7810491)",,Im Brühl,,,
52520310,residential,,False,False,19.048,"LINESTRING (7.6551014 49.7815038, 7.6550179 49.7816664)",,Im Brühl,,,
"[24014489, 191997300]",residential,,False,False,185.034,"LINESTRING (7.6556346 49.7831389, 7.6557584 49.7828661, 7.6557938 49.7827897, 7.6559174 49.782523, 7.6559685 49.7824041, 7.6562661 49.7817705, 7.6563073 49.7816817, 7.656341 49.7815399)",,Felkestraße,,,
24014489,residential,,False,True,39.175000000000004,"LINESTRING (7.6556346 49.7831389, 7.6555039 49.7833707, 7.6554699 49.7834088, 7.6554038 49.7834533)",,Felkestraße,,,
52520309,residential,,False,False,202.15699999999998,"LINESTRING (7.6556346 49.7831389, 7.6567416 49.7830863, 7.6584429 49.7830074)",,Münchwiesen,30,,
52520310,residential,,False,True,49.111,"LINESTRING (7.6548087 49.7820869, 7.6550179 49.7816664)",,Im Brühl,,,
52520309,residential,,False,True,202.15699999999998,"LINESTRING (7.6584429 49.7830074, 7.6567416 49.7830863, 7.6556346 49.7831389)",,Münchwiesen,30,,
52520321,residential,,False,True,66.279,"LINESTRING (7.6584429 49.7830074, 7.658409 49.7833506, 7.6583409 49.7835989)",,Eselsrückerweg,30,,
52520321,residential,,False,False,66.279,"LINESTRING (7.6583409 49.7835989, 7.658409 49.7833506, 7.6584429 49.7830074)",,Eselsrückerweg,30,,
52520321,residential,,False,True,105.283,"LINESTRING (7.6583409 49.7835989, 7.6581584 49.7839783, 7.6580557 49.7841513, 7.6579372 49.7843508, 7.6579013 49.7844214, 7.6579184 49.7844969)",,Eselsrückerweg,30,,
516474158,residential,,False,False,36.023,"LINESTRING (7.656341 49.7815399, 7.6564172 49.7812197)",,Felkestraße,,,
"[24014489, 191997300]",residential,,False,True,185.034,"LINESTRING (7.656341 49.7815399, 7.6563073 49.7816817, 7.6562661 49.7817705, 7.6559685 49.7824041, 7.6559174 49.782523, 7.6557938 49.7827897, 7.6557584 49.7828661, 7.6556346 49.7831389)",,Felkestraße,,,
"[191997305, 516474157]",residential,,False,False,99.37299999999999,"LINESTRING (7.656341 49.7815399, 7.6563987 49.781564, 7.657504 49.7820244)",,Felkestraße,,,
"[107380512, 238491131]",residential,,False,True,198.23700000000002,"LINESTRING (7.6589064 49.7869535, 7.6584855 49.7855692, 7.6583925 49.7853765, 7.6582647 49.7852276)",,Römerstraße,,,
52446974,residential,,False,False,21.299,"LINESTRING (7.6579784 49.7851774, 7.6582647 49.7852276)",,Leinenborner Weg,,,
52446974,residential,,False,True,60.973,"LINESTRING (7.6579784 49.7851774, 7.6574612 49.7850902, 7.6572699 49.7850598, 7.6571811 49.7850099)",,Leinenborner Weg,,,
123740184,residential,,False,False,166.262,"LINESTRING (7.6579784 49.7851774, 7.6579684 49.785212, 7.6577908 49.785955, 7.6577348 49.786302, 7.6576884 49.7866601)",,Am Domberg,,,
115510574,residential,,False,True,230.51999999999998,"LINESTRING (7.6554701 49.7879943, 7.6551197 49.7878361, 7.6546996 49.7877131, 7.6545243 49.7876863, 7.6540125 49.787608, 7.6538359 49.7875905, 7.6533735 49.7875484, 7.652667 49.7874605, 7.6524161 49.7874602)",,Pfarrer-Reich-Straße,,,
52465072,residential,,False,True,51.629,"LINESTRING (7.6501834 49.7869502, 7.6508509 49.787123)",,Obergasse,30,,
52465072,residential,,False,False,50.107,"LINESTRING (7.6501834 49.7869502, 7.6498465 49.7868629, 7.6495382 49.7867784)",,Obergasse,30,,
116016505,residential,,False,False,51.337,"LINESTRING (7.6501834 49.7869502, 7.6501014 49.7872101, 7.6499884 49.7873925)",,Obergasse,30,,
47075905,residential,,False,True,50.389,"LINESTRING (7.651425 49.7881732, 7.6513969 49.7880261, 7.6513937 49.7880094, 7.6513211 49.7877566, 7.6513143 49.7877259)",,Königsberger Straße,30,,
116016505,residential,,False,True,51.337,"LINESTRING (7.6499884 49.7873925, 7.6501014 49.7872101, 7.6501834 49.7869502)",,Obergasse,30,,
116212601,residential,,False,False,36.71,"LINESTRING (7.6581606 49.788652, 7.6586073 49.7884913)",,Steinhardter Straße,,,
"[622944760, 116212601, 622944761]",residential,,False,True,51.881,"LINESTRING (7.6581606 49.788652, 7.6579819 49.7883924, 7.6578096 49.7883842, 7.6577057 49.7884073)",,Steinhardter Straße,,,yes
192073227,residential,,False,False,35.065999999999995,"LINESTRING (7.6581606 49.788652, 7.6583335 49.7888106, 7.6584132 49.7888079, 7.6585058 49.7887717)",,Steinhardter Straße,,,
26172508,secondary,,False,True,248.43699999999998,"LINESTRING (7.6577057 49.7884073, 7.657374 49.7878091, 7.6568053 49.7865556, 7.6566687 49.7862765)",L 233,Steinhardter Straße,50,,
"[622944760, 622944761, 116212601]",residential,,False,False,51.881,"LINESTRING (7.6577057 49.7884073, 7.6578096 49.7883842, 7.6579819 49.7883924, 7.6581606 49.788652)",,Steinhardter Straße,,,yes
116212601,residential,,False,True,36.71,"LINESTRING (7.6586073 49.7884913, 7.6581606 49.788652)",,Steinhardter Straße,,,
52520321,residential,,False,False,105.28299999999999,"LINESTRING (7.6579184 49.7844969, 7.6579013 49.7844214, 7.6579372 49.7843508, 7.6580557 49.7841513, 7.6581584 49.7839783, 7.6583409 49.7835989)",,Eselsrückerweg,30,,
135177557,secondary,,False,False,79.76700000000001,"LINESTRING (7.6579184 49.7844969, 7.6578636 49.7845332, 7.6577957 49.7845914, 7.6577259 49.7846648, 7.6575872 49.7848014, 7.6574942 49.7848862, 7.6573837 49.7849517, 7.657286 49.7849857, 7.6571811 49.7850099)",L 232,Staudernheimer Straße,50,,
123740184,residential,,False,True,166.262,"LINESTRING (7.6576884 49.7866601, 7.6577348 49.786302, 7.6577908 49.785955, 7.6579684 49.785212, 7.6579784 49.7851774)",,Am Domberg,,,
52516041,residential,,True,False,13.188,"LINESTRING (7.6467372 49.7859705, 7.6467171 49.7860608, 7.6467111 49.7860879)",,Kuhweg,,,
143953401,residential,,True,False,14.642,"LINESTRING (7.6467372 49.7859705, 7.6467599 49.7860108, 7.6467973 49.7860368, 7.6468768 49.7860512)",,Kuhweg,,,
115535289,secondary,,False,True,11.28,"LINESTRING (7.6468768 49.7860512, 7.6467777 49.786097, 7.646749 49.7861102)",,Monzinger Straße,40,2,
143953604,secondary,,False,False,80.473,"LINESTRING (7.6468768 49.7860512, 7.6470745 49.7859672, 7.6471935 49.7859129, 7.6473054 49.7858451, 7.6474049 49.7857754, 7.647649 49.7855404)",,Monzinger Straße,40,2,
173036746,residential,,False,False,15.219,"LINESTRING (7.6541823 49.7801874, 7.6543877 49.7802212)",,Louvresstraße,,,
173036742,residential,,False,False,34.712,"LINESTRING (7.6543877 49.7802212, 7.6545251 49.7799219)",,Louvresstraße,,,
173036746,residential,,False,False,26.623,"LINESTRING (7.6543877 49.7802212, 7.6547364 49.7803026)",,Louvresstraße,,,
173036746,residential,,False,True,15.219,"LINESTRING (7.6543877 49.7802212, 7.6541823 49.7801874)",,Louvresstraße,,,
173036746,residential,,False,True,26.623,"LINESTRING (7.6547364 49.7803026, 7.6543877 49.7802212)",,Louvresstraße,,,
"[191997305, 516474157]",residential,,False,True,99.37299999999999,"LINESTRING (7.657504 49.7820244, 7.6563987 49.781564, 7.656341 49.7815399)",,Felkestraße,,,
"[52516034, 191997299]",residential,,False,False,150.845,"LINESTRING (7.6471531 49.7834552, 7.6470848 49.7834633, 7.6470445 49.7834677, 7.6462969 49.7835503, 7.6461922 49.7835619, 7.6464353 49.7838097, 7.6467388 49.7841131, 7.6467416 49.7841856)",,Bahnstraße,50,,
52446974,residential,,False,False,60.973,"LINESTRING (7.6571811 49.7850099, 7.6572699 49.7850598, 7.6574612 49.7850902, 7.6579784 49.7851774)",,Leinenborner Weg,,,
135177557,secondary,,False,True,79.76700000000001,"LINESTRING (7.6571811 49.7850099, 7.657286 49.7849857, 7.6573837 49.7849517, 7.6574942 49.7848862, 7.6575872 49.7848014, 7.6577259 49.7846648, 7.6577957 49.7845914, 7.6578636 49.7845332, 7.6579184 49.7844969)",L 232,Staudernheimer Straße,50,,
863553318,secondary,,False,False,86.16200000000002,"LINESTRING (7.6571811 49.7850099, 7.6570816 49.7850246, 7.6569968 49.7850263, 7.656759 49.7850067, 7.6563442 49.7849447, 7.6561883 49.7849282, 7.6561307 49.7849254, 7.6560735 49.7849313, 7.6560027 49.7849453)",L 232,Staudernheimer Straße,50,,
52465071,residential,,True,False,54.405,"LINESTRING (7.6513922 49.7862272, 7.6509302 49.7861381, 7.6506798 49.7860637)",,Gymnasialstraße,30,,
52465077,residential,,True,False,71.72,"LINESTRING (7.6513922 49.7862272, 7.6514397 49.7858361, 7.6515179 49.7855885)",,Malteserstraße,,,
192073227,residential,,False,True,35.066,"LINESTRING (7.6585058 49.7887717, 7.6584132 49.7888079, 7.6583335 49.7888106, 7.6581606 49.788652)",,Steinhardter Straße,,,
26172487,secondary,,False,False,127.927,"LINESTRING (7.6479238 49.7851886, 7.6479471 49.7849573, 7.6479466 49.7848864, 7.647955 49.784771, 7.6479617 49.7846396, 7.6479789 49.7845408, 7.6480259 49.7844472, 7.648134 49.7843425, 7.6482955 49.7842583, 7.6484704 49.7841704)",L 232,Bahnhofstraße,40,2,
143953604,secondary,,False,True,43.884,"LINESTRING (7.6479238 49.7851886, 7.6477808 49.7853965, 7.647649 49.7855404)",,Monzinger Straße,40,2,
856107851,residential,,False,False,52.672000000000004,"LINESTRING (7.6479238 49.7851886, 7.647723 49.785137, 7.6476308 49.7850975, 7.6475783 49.7850545, 7.6475343 49.7849868, 7.6474948 49.7848547)",,Meddersheimer Straße,,,
52491504,residential,,False,False,25.656,"LINESTRING (7.6496561 49.7855552, 7.6496368 49.7856557, 7.6496078 49.7857838)",,Wilhelmstraße,,,
193697797,living_street,,False,False,32.68899999999999,"LINESTRING (7.6509759 49.7840704, 7.6510542 49.7841282, 7.6511483 49.7841999, 7.6511811 49.78424, 7.6511926 49.7843175)",,Neugasse,,,
"[619171811, 335241189, 24019175, 24019178, 987092340]","['living_street', 'residential']",,False,"[False, True]",214.227,"LINESTRING (7.6511926 49.7843175, 7.6517188 49.78434, 7.6517349 49.7842688, 7.6517404 49.7841712, 7.6517412 49.784156, 7.6517413 49.7839471, 7.6517442 49.7838812, 7.651745 49.7837963, 7.6517489 49.7837048, 7.6517539 49.7836194, 7.6517591 49.7834683, 7.6517016 49.7833885, 7.6514513 49.7832372, 7.6512569 49.783068, 7.6511908 49.7829853, 7.651145 49.7828895)",,"['Neugasse', 'Igelsbachstraße']",50,,
24019178,living_street,,False,True,73.72399999999999,"LINESTRING (7.6511926 49.7843175, 7.6507896 49.7842469, 7.6503654 49.7841702, 7.6501979 49.7841568)",,Neugasse,,,
193697797,living_street,,False,True,32.689,"LINESTRING (7.6511926 49.7843175, 7.6511811 49.78424, 7.6511483 49.7841999, 7.6510542 49.7841282, 7.6509759 49.7840704)",,Neugasse,,,
195718942,residential,,False,True,52.377,"LINESTRING (7.6554078 49.7805038, 7.6554308 49.780033)",,Louvresstraße,,,
619189690,secondary,roundabout,True,False,3.755,"LINESTRING (7.6467111 49.7860879, 7.6467335 49.7860966, 7.646749 49.7861102)",Monzinger Straße,,,,
115535289,secondary,,False,False,11.28,"LINESTRING (7.646749 49.7861102, 7.6467777 49.786097, 7.6468768 49.7860512)",,Monzinger Straße,40,2,
619189689,secondary,roundabout,True,False,7.520999999999999,"LINESTRING (7.646749 49.7861102, 7.6467552 49.7861267, 7.6467512 49.7861434, 7.6467376 49.7861578, 7.6467165 49.7861678)",Monzinger Straße,,,,
192645582,secondary,,False,True,27.477,"LINESTRING (7.6466211 49.7861305, 7.6465888 49.7861394, 7.6462819 49.7862448)",,Monzinger Straße,50,2,
619189690,secondary,roundabout,True,False,9.402000000000001,"LINESTRING (7.6466211 49.7861305, 7.6466251 49.7861138, 7.6466387 49.7860993, 7.6466598 49.7860893, 7.6466852 49.7860853, 7.6467111 49.7860879)",Monzinger Straße,,,,
619189689,secondary,roundabout,True,False,9.389999999999999,"LINESTRING (7.6467165 49.7861678, 7.6466911 49.7861718, 7.6466652 49.7861693, 7.6466429 49.7861605, 7.6466274 49.7861469, 7.6466211 49.7861305)",Monzinger Straße,,,,
"[1013851096, 324208046]",tertiary,,False,True,196.45000000000002,"LINESTRING (7.6467165 49.7861678, 7.6467247 49.7861943, 7.6468376 49.786478, 7.6469596 49.7866427, 7.6471243 49.7868333, 7.6474089 49.7870951, 7.6475128 49.787191, 7.6476065 49.7873221, 7.6476477 49.787387, 7.647674 49.787449, 7.6476855 49.7874965, 7.647686 49.7875616, 7.6476485 49.7877132, 7.6476378 49.7877764)",K 20,Eckweilerstraße,50,2,
987092339,living_street,,True,False,10.522,"LINESTRING (7.6501361 49.7842426, 7.6501979 49.7841568)",,Marumstraße,,,
52491491,living_street,,False,True,60.969,"LINESTRING (7.6501361 49.7842426, 7.649988 49.7843983, 7.649589 49.7846577)",,Marumstraße,,,
52465061,living_street,,False,True,20.721999999999998,"LINESTRING (7.6522183 49.7845199, 7.6522168 49.7845647, 7.6522138 49.7846569, 7.6522565 49.7846978)",,Marktplatz,,,
"[619171810, 987092341, 987092342]","['living_street', 'residential']",,True,False,75.28699999999999,"LINESTRING (7.6522183 49.7845199, 7.6522203 49.7844885, 7.6522341 49.7843873, 7.6523131 49.7842745, 7.652444 49.7842226, 7.6525703 49.7841838, 7.6526922 49.7841571, 7.6529156 49.7841255)",,Marktplatz,20,,
