osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,ref,bridge,tunnel,junction
291944602,False,Eisenbahnstraße,secondary,50,,False,42.730000000000004,"LINESTRING (8.0634707 50.3840434, 8.0635799 50.3841335, 8.0636712 50.3842337, 8.0637091 50.384282, 8.0637796 50.3843719)",4,L 3020,,,
515920464,False,Am Rosenhang,residential,30,5,True,57.3,"LINESTRING (8.0678741 50.3920494, 8.067445 50.3916127)",,,,,
23514403,False,Am Huttig,residential,30,,False,54.004000000000005,"LINESTRING (8.0689529 50.3871595, 8.0688845 50.3872742, 8.0688989 50.3873841, 8.0689251 50.3875841, 8.0689319 50.3876359)",,,,,
58415936,False,Eschhöfer Weg,secondary,50,,False,90.07299999999998,"LINESTRING (8.0689529 50.3871595, 8.0687446 50.3870383, 8.068541 50.386888, 8.0683169 50.3867107, 8.0682235 50.3866242, 8.0681297 50.3865454)",2,L 3020,,,
23514403,False,Am Huttig,residential,30,,True,54.004000000000005,"LINESTRING (8.0689319 50.3876359, 8.0689251 50.3875841, 8.0688989 50.3873841, 8.0688845 50.3872742, 8.0689529 50.3871595)",,,,,
392136006,False,Am Huttig,living_street,,,False,70.762,"LINESTRING (8.0689319 50.3876359, 8.0690394 50.3882632, 8.0690404 50.3882685)",,,,,
"[23606624, 540739938]",False,Roßmarkt,residential,30,,False,137.995,"LINESTRING (8.0689319 50.3876359, 8.068719 50.3876761, 8.0680274 50.387813, 8.0680042 50.3878109, 8.0679867 50.3878053, 8.0679704 50.3877914, 8.0678903 50.3876273, 8.0678129 50.3875538, 8.0677504 50.3875336, 8.0676849 50.3875264, 8.0676251 50.3875323, 8.0674496 50.3875791, 8.0673273 50.3876145)",,,,,
392136006,False,Am Huttig,living_street,,,True,70.762,"LINESTRING (8.0690404 50.3882685, 8.0690394 50.3882632, 8.0689319 50.3876359)",,,,,
23514408,False,Frankfurter Straße,living_street,,,True,62.566,"LINESTRING (8.0656837 50.3873245, 8.0658561 50.3871621, 8.0658997 50.3871033, 8.0659174 50.3869523, 8.0659296 50.3868024)",,,,,
360697424,False,Werner-Senger-Straße,residential,50,,False,41.671,"LINESTRING (8.0608122 50.3868811, 8.0605157 50.3871614, 8.060486 50.3871928)",2,,,,
"[23462379, 536115412]",False,Diezer Straße,residential,50,,True,88.194,"LINESTRING (8.0615369 50.3877334, 8.0616153 50.387772, 8.061687 50.3877927, 8.0617482 50.3878023, 8.0618282 50.3878067, 8.0619131 50.3878062, 8.0621435 50.3877956, 8.0622341 50.3877907, 8.0623166 50.3877908, 8.0623956 50.3877967, 8.0624594 50.3878066, 8.0625205 50.3878207, 8.0625621 50.3878348, 8.0627178 50.3878875)",2,,,,
536115413,False,Diezer Straße,residential,50,,False,95.75800000000001,"LINESTRING (8.0615369 50.3877334, 8.0612141 50.3875586, 8.0606334 50.3872611, 8.060486 50.3871928)",2,,,,
"[23564432, 23564436]",True,"['Hahlgartenweg', 'Johannes-Mechtel-Straße']",residential,30,,False,70.447,"LINESTRING (8.0584397 50.3870116, 8.0583928 50.3871189, 8.0582885 50.3871961, 8.0576764 50.387352)",1,,,,
23564435,False,Johannes-Mechtel-Straße,residential,30,,True,63.431,"LINESTRING (8.0576764 50.387352, 8.0575886 50.3873741, 8.0568441 50.3875613)",,,,,
23564437,True,Saarlandstraße,residential,30,,False,146.085,"LINESTRING (8.0576764 50.387352, 8.0580804 50.3879783, 8.0584361 50.3885731)",,,,,
23463695,True,Josef-Ludwig-Straße,residential,30,,False,59.223,"LINESTRING (8.0584361 50.3885731, 8.0592107 50.3883737)",,,,,
28695177,False,Am Zehntenstein,residential,30,,False,78.964,"LINESTRING (8.0573714 50.3910922, 8.0569691 50.39043)",,,,,
23456923,False,Am Renngraben,residential,30,,True,111.029,"LINESTRING (8.0573714 50.3910922, 8.0581149 50.3909092, 8.0582676 50.3908716, 8.0588324 50.3907325)",,,,,
28695177,False,Am Zehntenstein,residential,30,,True,73.942,"LINESTRING (8.0565896 50.3898106, 8.0569691 50.39043)",,,,,
51997644,False,Ste.-Foy-Straße,tertiary,50,,False,110.184,"LINESTRING (8.0565896 50.3898106, 8.0574687 50.3895904, 8.0580362 50.3894483)",2,,,,
23605157,False,Isenburgstraße,residential,30,,False,57.053,"LINESTRING (8.0569691 50.39043, 8.0576974 50.3902117)",,,,,
28695177,False,Am Zehntenstein,residential,30,,False,73.942,"LINESTRING (8.0569691 50.39043, 8.0565896 50.3898106)",,,,,
28695177,False,Am Zehntenstein,residential,30,,True,78.964,"LINESTRING (8.0569691 50.39043, 8.0573714 50.3910922)",,,,,
23605157,False,Isenburgstraße,residential,30,,True,57.053,"LINESTRING (8.0576974 50.3902117, 8.0569691 50.39043)",,,,,
51997035,False,Im Schlenkert,residential,50,,False,37.992999999999995,"LINESTRING (8.0652315 50.3842215, 8.0654481 50.3842566, 8.0657509 50.3843055)",,,,,
"[542306128, 23462384]",False,Im Schlenkert,residential,50,,True,105.365,"LINESTRING (8.0652315 50.3842215, 8.0650235 50.3842113, 8.0649091 50.3842114, 8.0648444 50.3842115, 8.0648096 50.3842132, 8.0647406 50.3842166, 8.0647162 50.3842178, 8.0646658 50.3842203, 8.0646147 50.3842254, 8.0644889 50.3842378, 8.0643145 50.3842639, 8.0639461 50.3843382, 8.0637796 50.3843719)",2,,,,
51943421,False,Holzheimer Straße,secondary,50,,False,19.123,"LINESTRING (8.0623354 50.3831563, 8.0623466 50.3832138, 8.0623764 50.3832739, 8.0624149 50.3833186)",2,L 3020,,,
"[979875041, 23606211]",False,Am Katzenturm,residential,30,,False,88.14600000000002,"LINESTRING (8.0624049 50.3905899, 8.0630469 50.3903626, 8.063299 50.390325, 8.0633881 50.390474)",,,,,
27213394,False,Am Philippsdamm,residential,30,,True,39.330999999999996,"LINESTRING (8.0624049 50.3905899, 8.0623451 50.3904425, 8.062321 50.3903922, 8.0622934 50.3903546, 8.0622298 50.3902552)",,,,,
"[58415929, 58415855]",False,Am Philippsdamm,residential,30,,False,106.498,"LINESTRING (8.0624049 50.3905899, 8.0622869 50.3906574, 8.0614745 50.3911777, 8.0614249 50.3912095, 8.061339 50.3912646)",,,,,
"[979875041, 23606211]",False,Am Katzenturm,residential,30,,True,88.146,"LINESTRING (8.0633881 50.390474, 8.063299 50.390325, 8.0630469 50.3903626, 8.0624049 50.3905899)",,,,,
"[515845387, 23606583]",False,Sackgasse,residential,30,,False,75.48,"LINESTRING (8.0631031 50.3889188, 8.063071 50.3888986, 8.0630292 50.3888808, 8.0629817 50.3888749, 8.0626774 50.388886, 8.0623611 50.3888981, 8.062308 50.3889001, 8.0620624 50.3889095)",2,,,,
"[23606624, 540739938]",False,Roßmarkt,residential,30,,True,137.995,"LINESTRING (8.0673273 50.3876145, 8.0674496 50.3875791, 8.0676251 50.3875323, 8.0676849 50.3875264, 8.0677504 50.3875336, 8.0678129 50.3875538, 8.0678903 50.3876273, 8.0679704 50.3877914, 8.0679867 50.3878053, 8.0680042 50.3878109, 8.0680274 50.387813, 8.068719 50.3876761, 8.0689319 50.3876359)",,,,,
"[23961618, 8032861]",False,"['Alte Lahnbrücke', 'Westerwaldstraße']",tertiary,30,,False,22.237000000000002,"LINESTRING (8.0652272 50.3913116, 8.065374 50.3914708, 8.0653853 50.3914843)",2,K 470,yes,,
"[979875043, 59381111]",False,Inselweg,residential,,,False,108.738,"LINESTRING (8.0652272 50.3913116, 8.0652813 50.3912921, 8.065296 50.3912868, 8.0659037 50.3910764, 8.0660634 50.390986, 8.0665413 50.3908128)",,,,,
"[23606210, 319144733, 319144734, 70844319]",True,Alte Lahnbrücke,tertiary,30,,False,130.562,"LINESTRING (8.0652272 50.3913116, 8.0651261 50.3912163, 8.0650502 50.3911247, 8.0650356 50.3911076, 8.0648895 50.3909241, 8.0643783 50.3902706)",1,K 470,yes,building_passage,
25450028,False,Grabenstraße,tertiary,30,,True,150.402,"LINESTRING (8.0622298 50.3902552, 8.0621927 50.3901859, 8.0621789 50.3901314, 8.0621489 50.3898001, 8.0621251 50.3895231, 8.0620805 50.3890683, 8.0620732 50.3890041, 8.0620624 50.3889095)",2,K 470,,,
26132180,True,Konrad-Kurzbold-Straße,residential,,,False,78.528,"LINESTRING (8.0622298 50.3902552, 8.0620082 50.3902617, 8.0611233 50.3902879)",,,,,
"[8090160, 513572883, 512913245, 26132181]",False,"['Konrad-Kurzbold-Straße', 'Alte Lahnbrücke']",tertiary,30,,"[False, True]",157.399,"LINESTRING (8.0622298 50.3902552, 8.0624881 50.3902469, 8.0626705 50.390241, 8.0629385 50.3902324, 8.0630383 50.3902292, 8.0635131 50.3902139, 8.0639664 50.3901993, 8.0640494 50.3901963, 8.064097 50.3901932, 8.0641902 50.3901827, 8.0642298 50.3901824, 8.0642573 50.3901845, 8.0642846 50.3901911, 8.0643138 50.3902043, 8.0643327 50.3902161, 8.0643516 50.3902353, 8.0643783 50.3902706)","['2', '1']",K 470,,,
27213394,False,Am Philippsdamm,residential,30,,False,39.330999999999996,"LINESTRING (8.0622298 50.3902552, 8.0622934 50.3903546, 8.062321 50.3903922, 8.0623451 50.3904425, 8.0624049 50.3905899)",,,,,
"[58415929, 58415855]",False,Am Philippsdamm,residential,30,,True,106.498,"LINESTRING (8.061339 50.3912646, 8.0614249 50.3912095, 8.0614745 50.3911777, 8.0622869 50.3906574, 8.0624049 50.3905899)",,,,,
61010159,False,Am Philippsdamm,residential,30,,False,52.132000000000005,"LINESTRING (8.061339 50.3912646, 8.0610535 50.3914536, 8.0610302 50.391469, 8.061 50.3914857, 8.0608241 50.3915992)",,,,,
"[541523283, 61010157, 534581119]",False,Schiede,residential,30,,False,118.299,"LINESTRING (8.061339 50.3912646, 8.0610826 50.390958, 8.0608523 50.3906843, 8.0606888 50.3904337, 8.0606922 50.3902993)",,,,,
27460600,False,Neumarkt,residential,,,True,42.206,"LINESTRING (8.0638509 50.3858954, 8.0639721 50.3858675, 8.0644103 50.3857656)",,,,,
51999488,False,Walderdorffstraße,residential,30,,True,100.814,"LINESTRING (8.0593621 50.3915739, 8.0588324 50.3907325)",,,,,
"[106475945, 101266515]",False,"['Blücherstraße', 'Philipsgraben']",residential,30,,"[False, True]",146.348,"LINESTRING (8.0593621 50.3915739, 8.0602796 50.3911313, 8.0608241 50.3915992)",,,,,
"[23605962, 532221971]",False,Weiersteinstraße,residential,30,,True,116.32300000000002,"LINESTRING (8.0602177 50.3856668, 8.0602543 50.3856456, 8.0602866 50.3856292, 8.0603363 50.3856132, 8.0612482 50.3853824, 8.0614933 50.3853334, 8.0615146 50.3853292, 8.0615442 50.3853276, 8.0615839 50.3853286, 8.0616545 50.3853319, 8.0617479 50.3853371)",2,,,,
1155600713,True,,residential,,,False,8.782,"LINESTRING (8.0602177 50.3856668, 8.0602331 50.3856796, 8.0602406 50.385695, 8.0602396 50.3857112, 8.06023 50.3857261, 8.060216 50.3857374)",,,,,roundabout
34239686,True,Weiersteinstraße,residential,50,,False,16.472,"LINESTRING (8.060216 50.3857374, 8.060242 50.3857787, 8.0602725 50.3858023, 8.0603112 50.3858181, 8.0603774 50.3858296)",1,,,,
1155600714,True,,residential,,,False,5.604,"LINESTRING (8.060216 50.3857374, 8.0601906 50.3857456, 8.0601656 50.3857479, 8.0601408 50.3857447)",,,,,roundabout
"[8033000, 801222282, 8032999, 51997063]",True,Schiedetunnel,primary,40,,False,539.663,"LINESTRING (8.0603774 50.3858296, 8.0605822 50.3857078, 8.0607748 50.3856153, 8.0610006 50.3855276, 8.0612353 50.3854562, 8.0614996 50.3853888, 8.0638423 50.3848373, 8.0642606 50.3847664, 8.0647804 50.3847209, 8.0650672 50.384715, 8.0653771 50.3847208, 8.0656498 50.384738, 8.0658826 50.3847595, 8.0661026 50.3847868, 8.0663628 50.3848294, 8.0666108 50.3848699, 8.06704 50.384929, 8.0673012 50.3849531, 8.0674395 50.3849585, 8.0675694 50.3849581)","['2', '3']",B 8;B 417,,yes,
35360807,True,,primary_link,,,False,52.323,"LINESTRING (8.0590385 50.3869568, 8.0590284 50.3867918, 8.0590249 50.38674, 8.0590179 50.3866343, 8.0589686 50.3864899)",1,,,,
41518585,True,Schiede,primary,40,,False,39.734,"LINESTRING (8.0590385 50.3869568, 8.0590694 50.3868619, 8.0590965 50.3868044, 8.059116 50.3867632, 8.0591461 50.3867201, 8.0591863 50.3866731, 8.059237 50.3866266)",3,B 8;B 54,,,
155240592,False,Diezer Straße,primary,50,,True,24.445,"LINESTRING (8.0589686 50.3864899, 8.0590499 50.3865371, 8.0591313 50.3865843, 8.059237 50.3866266)",4,B 417,,,
221022959,False,Diezer Straße,primary,,,False,23.92,"LINESTRING (8.0589686 50.3864899, 8.0588794 50.3864141, 8.0587852 50.3863098)",4,B 54; B 417,,,
61010159,False,Am Philippsdamm,residential,30,,True,52.132000000000005,"LINESTRING (8.0608241 50.3915992, 8.061 50.3914857, 8.0610302 50.391469, 8.0610535 50.3914536, 8.061339 50.3912646)",,,,,
"[106475945, 101266515]",False,"['Blücherstraße', 'Philipsgraben']",residential,30,,"[False, True]",146.348,"LINESTRING (8.0608241 50.3915992, 8.0602796 50.3911313, 8.0593621 50.3915739)",,,,,
137808214,True,Schiede,residential,,,False,15.611,"LINESTRING (8.0619877 50.3853762, 8.0619756 50.3853983, 8.0619539 50.3854172, 8.0619244 50.3854311, 8.0618899 50.385439, 8.0618532 50.3854401, 8.0618177 50.3854343)",1,,,,roundabout
"[367251115, 23462381, 309070419, 649106806, 367420887, 649106808]",False,"['Graupfortstraße', 'Schiede']",residential,30,,False,219.12400000000002,"LINESTRING (8.0619877 50.3853762, 8.0620418 50.3853825, 8.0621081 50.3853833, 8.062162 50.3853778, 8.0622249 50.3853622, 8.0624563 50.3853027, 8.062586 50.3852735, 8.0627255 50.3852423, 8.0628512 50.3852132, 8.0629132 50.3852002, 8.0630893 50.3851606, 8.063452 50.3850728, 8.0635935 50.3850385, 8.0638459 50.384972, 8.0639148 50.3849664, 8.06396 50.384995, 8.0639875 50.3850422, 8.064265 50.3855187, 8.0643015 50.3855814)",,,,,
137808214,True,Schiede,residential,,,False,11.937,"LINESTRING (8.0617479 50.3853371, 8.0617675 50.3853133, 8.0617984 50.3852951, 8.0618371 50.3852846, 8.0618791 50.3852829)",1,,,,roundabout
"[23605962, 532221971]",False,Weiersteinstraße,residential,30,,False,116.32300000000002,"LINESTRING (8.0617479 50.3853371, 8.0616545 50.3853319, 8.0615839 50.3853286, 8.0615442 50.3853276, 8.0615146 50.3853292, 8.0614933 50.3853334, 8.0612482 50.3853824, 8.0603363 50.3856132, 8.0602866 50.3856292, 8.0602543 50.3856456, 8.0602177 50.3856668)",2,,,,
23605963,False,Schiede,residential,,,True,9.501000000000001,"LINESTRING (8.0618177 50.3854343, 8.0617958 50.385471, 8.0617692 50.3854916, 8.0617416 50.3855)",2,,,,
137808214,True,Schiede,residential,,,False,13.007000000000001,"LINESTRING (8.0618177 50.3854343, 8.0617863 50.3854221, 8.061762 50.3854046, 8.0617467 50.3853834, 8.0617419 50.3853602, 8.0617479 50.3853371)",1,,,,roundabout
23605963,False,Schiede,residential,,,False,9.501,"LINESTRING (8.0617416 50.3855, 8.0617692 50.3854916, 8.0617958 50.385471, 8.0618177 50.3854343)",2,,,,
37564750,True,Schiede,residential,,,False,116.04700000000001,"LINESTRING (8.0617416 50.3855, 8.0616117 50.3855277, 8.0613421 50.3855911, 8.0611406 50.3856525, 8.0608913 50.385742, 8.0607161 50.3858173, 8.0605103 50.3859293, 8.0603069 50.3859847)",,,,,
137808214,True,Schiede,residential,,,False,14.448,"LINESTRING (8.0618791 50.3852829, 8.0619183 50.3852898, 8.0619519 50.3853046, 8.0619762 50.3853254, 8.0619886 50.3853502, 8.0619877 50.3853762)",1,,,,roundabout
"[309070416, 532221970, 531198709, 136479902]",False,Bahnhofsplatz,"['residential', 'living_street']",,,"[False, True]",179.86800000000002,"LINESTRING (8.0618791 50.3852829, 8.0619284 50.3851939, 8.0619763 50.3851282, 8.0618793 50.3850978, 8.0615713 50.3849908, 8.0613555 50.3849176, 8.0613255 50.3849075, 8.0612259 50.3848737, 8.0611567 50.3848503, 8.0611317 50.3848418, 8.0607297 50.3847004, 8.0605643 50.3846461, 8.0599671 50.3844477)",2,,,,
"[309070416, 532221970, 531198709, 136479902]",False,Bahnhofsplatz,"['living_street', 'residential']",,,"[False, True]",179.86800000000002,"LINESTRING (8.0599671 50.3844477, 8.0605643 50.3846461, 8.0607297 50.3847004, 8.0611317 50.3848418, 8.0611567 50.3848503, 8.0612259 50.3848737, 8.0613255 50.3849075, 8.0613555 50.3849176, 8.0615713 50.3849908, 8.0618793 50.3850978, 8.0619763 50.3851282, 8.0619284 50.3851939, 8.0618791 50.3852829)",2,,,,
"[8090160, 513572883, 512913245, 26132181]",False,"['Konrad-Kurzbold-Straße', 'Alte Lahnbrücke']",tertiary,30,,"[False, True]",157.399,"LINESTRING (8.0643783 50.3902706, 8.0643516 50.3902353, 8.0643327 50.3902161, 8.0643138 50.3902043, 8.0642846 50.3901911, 8.0642573 50.3901845, 8.0642298 50.3901824, 8.0641902 50.3901827, 8.064097 50.3901932, 8.0640494 50.3901963, 8.0639664 50.3901993, 8.0635131 50.3902139, 8.0630383 50.3902292, 8.0629385 50.3902324, 8.0626705 50.390241, 8.0624881 50.3902469, 8.0622298 50.3902552)","['2', '1']",K 470,,,
551478309,True,Graupfortstraße,residential,30,,False,21.887,"LINESTRING (8.0643015 50.3855814, 8.0644103 50.3857656)",,,,,
"[367251115, 23462381, 309070419, 649106806, 367420887, 649106808]",False,"['Graupfortstraße', 'Schiede']",residential,30,,True,219.124,"LINESTRING (8.0643015 50.3855814, 8.064265 50.3855187, 8.0639875 50.3850422, 8.06396 50.384995, 8.0639148 50.3849664, 8.0638459 50.384972, 8.0635935 50.3850385, 8.063452 50.3850728, 8.0630893 50.3851606, 8.0629132 50.3852002, 8.0628512 50.3852132, 8.0627255 50.3852423, 8.062586 50.3852735, 8.0624563 50.3853027, 8.0622249 50.3853622, 8.062162 50.3853778, 8.0621081 50.3853833, 8.0620418 50.3853825, 8.0619877 50.3853762)",,,,,
518588609,False,Eisenbahnstraße,secondary,50,,True,50.525999999999996,"LINESTRING (8.0674846 50.3857865, 8.0670937 50.3856995, 8.0670028 50.3856776, 8.0668148 50.3856315)",3,L 3020,,,
"[58415865, 625140850, 51998158]",False,Eisenbahnstraße,secondary,50,,False,132.244,"LINESTRING (8.0674846 50.3857865, 8.0676722 50.3858278, 8.0678338 50.3858633, 8.0679598 50.3858933, 8.0680732 50.3859259, 8.0681765 50.3859618, 8.0682573 50.3860019, 8.0683266 50.38605, 8.0683771 50.3861074, 8.0684023 50.3861544, 8.0684194 50.3862168, 8.06842 50.3862792, 8.0684082 50.3863242, 8.0683907 50.3863586, 8.0683515 50.3864229, 8.0683099 50.3864635, 8.0682619 50.3864961, 8.0681984 50.3865236, 8.0681297 50.3865454)","['2', '3']",L 3020,,,
"[979875043, 59381111]",False,Inselweg,residential,,,True,108.738,"LINESTRING (8.0665413 50.3908128, 8.0660634 50.390986, 8.0659037 50.3910764, 8.065296 50.3912868, 8.0652813 50.3912921, 8.0652272 50.3913116)",,,,,
23431846,True,Hospitalstraße,tertiary,30,,False,232.008,"LINESTRING (8.062857 50.3874595, 8.0628526 50.3874242, 8.0626743 50.3871055, 8.0624179 50.3866229, 8.0622215 50.3862803, 8.0620007 50.3858977, 8.0619877 50.3858724, 8.0617941 50.3855797, 8.0617416 50.3855)",1,,,,
23456922,True,Konrad-Kurzbold-Straße,residential,50,,False,14.32,"LINESTRING (8.0606922 50.3902993, 8.0606368 50.3903018, 8.0606062 50.3903071, 8.0605862 50.3903106, 8.0604982 50.3903317)",1,,,,
"[541523283, 61010157, 534581119]",False,Schiede,residential,30,,True,118.29899999999998,"LINESTRING (8.0606922 50.3902993, 8.0606888 50.3904337, 8.0608523 50.3906843, 8.0610826 50.390958, 8.061339 50.3912646)",,,,,
23456932,True,Weiersteinstraße,residential,30,,False,120.887,"LINESTRING (8.0600993 50.3856843, 8.0600488 50.3856717, 8.0599981 50.3856637, 8.0599474 50.3856622, 8.059838 50.3856729, 8.0597075 50.3856981, 8.0596061 50.3857256, 8.0594894 50.3857765, 8.0590865 50.3859885, 8.0587028 50.3862187)",1,,,,
1155600715,True,,residential,,,False,10.155,"LINESTRING (8.0600993 50.3856843, 8.0601108 50.3856703, 8.0601277 50.3856614, 8.0601467 50.3856563, 8.0601718 50.3856544, 8.0601965 50.385658, 8.0602177 50.3856668)",,,,,roundabout
1155600712,True,,residential,,,False,8.099,"LINESTRING (8.0601408 50.3857447, 8.0601192 50.3857362, 8.060105 50.3857254, 8.0601041 50.3857239, 8.0600965 50.3857123, 8.0600946 50.3856982, 8.0600993 50.3856843)",,,,,roundabout
