osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,access,ref,tunnel,bridge,junction
"[125173654, 919152023]",Große Wasserstraße,residential,30,False,False,39.421,,"LINESTRING (12.1437011 54.0872553, 12.1439002 54.0871719, 12.1440102 54.0871258, 12.1441008 54.0870878, 12.1442042 54.0870608)",,,,,,
"[22415538, 563424231]",An der Viergelindenbrücke,residential,30,False,True,32.156,,"LINESTRING (12.1436226 54.0868177, 12.1436258 54.0869427, 12.1436376 54.0870093, 12.1436603 54.0870485, 12.1437062 54.0870974)",,,,,,
"[22415538, 563424231]",An der Viergelindenbrücke,residential,30,False,False,32.156,,"LINESTRING (12.1437062 54.0870974, 12.1436603 54.0870485, 12.1436376 54.0870093, 12.1436258 54.0869427, 12.1436226 54.0868177)",,,,,,
22415538,An der Viergelindenbrücke,residential,30,False,True,17.622,,"LINESTRING (12.1437062 54.0870974, 12.1436921 54.0871924, 12.1437011 54.0872553)",,,,,,
22415540,Am Bürgermeistergarten,residential,30,False,False,145.49,,"LINESTRING (12.1437062 54.0870974, 12.1438338 54.0870627, 12.1439226 54.0870445, 12.1439755 54.0870211, 12.1440191 54.0869923, 12.1440493 54.0869491, 12.1440761 54.0868782, 12.1440949 54.0868236, 12.1441001 54.0867869, 12.1440937 54.0867602, 12.1440604 54.086728, 12.1440264 54.086709, 12.1439754 54.0866936, 12.1436816 54.0866408, 12.143564 54.0866277, 12.1434474 54.0866162, 12.1433214 54.0866054, 12.1431669 54.0865945, 12.1427116 54.0865552)",,,,,,
22415540,Am Bürgermeistergarten,residential,30,False,True,145.49,,"LINESTRING (12.1427116 54.0865552, 12.1431669 54.0865945, 12.1433214 54.0866054, 12.1434474 54.0866162, 12.143564 54.0866277, 12.1436816 54.0866408, 12.1439754 54.0866936, 12.1440264 54.086709, 12.1440604 54.086728, 12.1440937 54.0867602, 12.1441001 54.0867869, 12.1440949 54.0868236, 12.1440761 54.0868782, 12.1440493 54.0869491, 12.1440191 54.0869923, 12.1439755 54.0870211, 12.1439226 54.0870445, 12.1438338 54.0870627, 12.1437062 54.0870974)",,,,,,
"[22236130, 22236127]",Am Schwibbogen,residential,30,False,True,56.558,1,"LINESTRING (12.1470283 54.0876646, 12.1470087 54.0876204, 12.1469629 54.0875724, 12.1469196 54.0875408, 12.1468612 54.0875065, 12.1467937 54.0874815, 12.146694 54.087456, 12.1465217 54.0874311, 12.1464111 54.0874194, 12.1463468 54.0874126)",,,,,,
"[1137350884, 431388790, 22417703]",Heiligengeisthof,residential,20,False,False,89.985,1,"LINESTRING (12.1359234 54.0894711, 12.1362043 54.0894758, 12.136274 54.0894769, 12.1366492 54.0894831, 12.1366934 54.0894839, 12.1371451 54.0894914, 12.1373026 54.089494)",,,,,,
"[431251465, 431251466, 370192779, 578945942, 308206585]",August-Bebel-Straße,secondary,"['50', '30']",True,False,274.474,"['2', '3', '1']","LINESTRING (12.1366117 54.0853023, 12.1371779 54.0853303, 12.1374736 54.0853463, 12.137675 54.0853573, 12.1383689 54.0854061, 12.1385436 54.0854191, 12.1386467 54.0854268, 12.1387923 54.0854419, 12.1389281 54.0854559, 12.1397299 54.0855359, 12.1400859 54.0855741, 12.1402326 54.0855891, 12.1407328 54.0856401, 12.1407765 54.0856441)",10.0,,,,,
157236054,Krämerstraße,residential,30,False,False,14.261,2,"LINESTRING (12.1412209 54.0901047, 12.1414007 54.0901777)",,,,,,
44359460,Vogelsang,residential,30,False,True,76.655,2,"LINESTRING (12.1412209 54.0901047, 12.1410571 54.0900412, 12.1409475 54.0900005, 12.1408051 54.0899613, 12.1402248 54.0898341, 12.1401549 54.0898228)",,,,,,
23225559,Trägerstraße,residential,30,True,False,46.066,1,"LINESTRING (12.1409557 54.0913283, 12.1409007 54.0913277, 12.1408265 54.0913268, 12.1407799 54.0913256, 12.1406517 54.0913256, 12.1402494 54.0913258)",,,,,,
157236027,Große Mönchenstraße,residential,30,True,False,138.60199999999998,1,"LINESTRING (12.1409557 54.0913283, 12.1409628 54.0910223, 12.1409689 54.0907225, 12.1409843 54.0906283, 12.141004 54.0905555, 12.1411596 54.090157, 12.1412209 54.0901047)",,,,,,
23013850,Weinstraße,residential,30,True,False,88.66999999999999,1,"LINESTRING (12.1402494 54.0913258, 12.1402566 54.091795, 12.1402542 54.0921232)",,,,,,
1138008013,Trägerstraße,residential,30,True,False,51.105,1,"LINESTRING (12.1402494 54.0913258, 12.1400753 54.0913303, 12.1398976 54.0913417, 12.1395222 54.0913686, 12.1394699 54.0913706)",,,,,,
"[931018496, 931018497, 312543276]",Strandstraße,residential,30,False,False,43.83,1,"LINESTRING (12.1402542 54.0921232, 12.140196 54.0921232, 12.1400518 54.0921232, 12.139669 54.0921232, 12.1395821 54.0921232)",,,,,,
"[312543276, 931018494, 931018495]",Strandstraße,residential,30,False,True,46.29,1,"LINESTRING (12.1402542 54.0921232, 12.140314 54.0921233, 12.1409003 54.0921244, 12.140964 54.0921253)",,,,,,
23225568,Koßfelderstraße,residential,30,True,False,111.367,1,"LINESTRING (12.1394699 54.0913706, 12.1394325 54.0906343, 12.1394283 54.0905518, 12.1394245 54.0904761, 12.1394191 54.0903695)",,,,,,
1138008015,Koßfelderstraße,residential,30,True,False,46.264,1,"LINESTRING (12.1395356 54.0917848, 12.1394758 54.0914393, 12.1394699 54.0913706)",,,,,,
157236059,Lagerstraße,residential,30,True,False,50.783,1,"LINESTRING (12.1370902 54.0918488, 12.1370913 54.0916954, 12.1370878 54.0913921)",,,,,,
157236066,Petersilienstraße,living_street,30,False,True,71.05499999999999,1,"LINESTRING (12.1370902 54.0918488, 12.1371415 54.0918488, 12.1375783 54.0918567, 12.1378803 54.0918463, 12.1381432 54.0918372, 12.1381785 54.091836)",,,,,,
65488470,Schnickmannstraße,living_street,,False,True,52.688,,"LINESTRING (12.1341713 54.0910255, 12.1342719 54.0906059, 12.1342767 54.0905869, 12.134284 54.0905563)",10,,,,,
994695323,Schnickmannstraße,living_street,,False,False,78.878,,"LINESTRING (12.1341713 54.0910255, 12.1341543 54.0910982, 12.1341495 54.091118, 12.1340035 54.091728)",10,,,,,
"[164900712, 1137647556]",Beim Hornschen Hof,living_street,,False,True,90.81499999999998,,"LINESTRING (12.1341713 54.0910255, 12.1347093 54.091074, 12.134857 54.0910871, 12.1349656 54.0911122, 12.1352304 54.0911347, 12.1353108 54.0911411, 12.1355421 54.0911595)",,,,,,
"[65488467, 157235964, 65488439, 960057711]","['Lagerstraße', 'Burgwall']",living_street,,False,False,93.55799999999999,1,"LINESTRING (12.1371182 54.0905912, 12.1371697 54.090452, 12.1371875 54.0904128, 12.1375951 54.0904164, 12.1375934 54.0904965, 12.1376478 54.090514, 12.1378646 54.0905251, 12.138055 54.0905359, 12.1381098 54.0905376, 12.1381621 54.0905402)",,,,building_passage,,
"[1137350913, 65488465, 1137350898, 1137350899, 1137350900, 1137350901]",An der Oberkante,residential,30,False,True,96.499,,"LINESTRING (12.1371182 54.0905912, 12.1370647 54.090582, 12.1368234 54.0905802, 12.1364183 54.0905771, 12.1359702 54.0905736, 12.1357621 54.090572, 12.1356409 54.0905711)",,,,,,
157236081,Wokrenterstraße,residential,30,False,False,7.695,,"LINESTRING (12.1355421 54.0911595, 12.1355221 54.0912277)",,,,,,
"[164900712, 1137647556]",Beim Hornschen Hof,living_street,,False,False,90.815,,"LINESTRING (12.1355421 54.0911595, 12.1353108 54.0911411, 12.1352304 54.0911347, 12.1349656 54.0911122, 12.134857 54.0910871, 12.1347093 54.091074, 12.1341713 54.0910255)",,,,,,
1137350897,Wokrenterstraße,residential,30,False,True,65.954,,"LINESTRING (12.1355421 54.0911595, 12.1356167 54.0908513, 12.1356545 54.0906288, 12.1356409 54.0905711)",,,,,,
65488470,Schnickmannstraße,living_street,,False,False,52.688,,"LINESTRING (12.134284 54.0905563, 12.1342767 54.0905869, 12.1342719 54.0906059, 12.1341713 54.0910255)",10,,,,,
"[1137350896, 1137350913, 836368546, 1137350914]",An der Oberkante,"['living_street', 'residential']",30,False,False,88.50900000000001,,"LINESTRING (12.134284 54.0905563, 12.1345087 54.0905594, 12.1349696 54.0905659, 12.1351391 54.0905672, 12.1353918 54.0905692, 12.1354844 54.0905699, 12.1356409 54.0905711)",,,,,,
"[1137647544, 1137647545, 65488427, 1137350908]",An der Oberkante,"['living_street', 'residential']",,False,True,90.653,,"LINESTRING (12.134284 54.0905563, 12.1341415 54.0905066, 12.1338515 54.090497, 12.1334607 54.090482, 12.1330235 54.0904627, 12.1329203 54.0904566)",,,,,,
"[423617020, 23057597, 423617022]",Buchbinderstraße,residential,20,False,True,80.85700000000001,,"LINESTRING (12.1385939 54.087203, 12.138599 54.0871549, 12.1386046 54.08711, 12.138614 54.086939, 12.1386229 54.0867778, 12.1386307 54.0866367, 12.1386347 54.086564, 12.1386374 54.0865145, 12.1386403 54.0864764)",,,,,,
"[423615129, 423615130]",Johannisstraße,residential,20,False,True,40.027,,"LINESTRING (12.1385939 54.087203, 12.1386701 54.0872186, 12.1391731 54.087322)",,,,,,
"[19937123, 583701037, 1155218961, 887911993, 887911994]","['Rostocker Heide', 'Buchbinderstraße']",residential,20,False,False,182.554,,"LINESTRING (12.1385939 54.087203, 12.1385709 54.0872526, 12.1385434 54.0872886, 12.1385025 54.0873384, 12.1380965 54.0878306, 12.138059 54.0878748, 12.1379802 54.0878549, 12.1366945 54.0874646)",,no,,,,
24964650,Burgwall,residential,30,False,False,31.635,2,"LINESTRING (12.1381871 54.0900418, 12.1381894 54.0901335, 12.1382045 54.0902685, 12.1382102 54.0903259)",,,,,,
"[1101751652, 626853620, 109064020, 1101751289, 1101751290]",Lange Straße,residential,30,True,False,342.54499999999996,1,"LINESTRING (12.1381871 54.0900418, 12.1378589 54.0900411, 12.1375845 54.0900405, 12.1371398 54.0900396, 12.137095 54.0900395, 12.1351958 54.0900228, 12.1346449 54.090015, 12.1345217 54.0900133, 12.1343066 54.0900098, 12.1332797 54.0899793, 12.1331669 54.089976, 12.1330031 54.0899722, 12.1329369 54.0899706)",,,,,,
157235996,Burgwall,residential,30,True,False,39.208,1,"LINESTRING (12.1381785 54.091836, 12.138226 54.0921875)",,,,,,
23225567,Krönkenhagen,living_street,30,True,False,88.685,1,"LINESTRING (12.1381785 54.091836, 12.1382176 54.0918345, 12.1384016 54.0918276, 12.1390473 54.0918032, 12.1395356 54.0917848)",,,,,,
157236066,Petersilienstraße,living_street,30,False,False,71.055,1,"LINESTRING (12.1381785 54.091836, 12.1381432 54.0918372, 12.1378803 54.0918463, 12.1375783 54.0918567, 12.1371415 54.0918488, 12.1370902 54.0918488)",,,,,,
70701312,Faule Grube,residential,20,False,False,10.898,1,"LINESTRING (12.1373394 54.0893984, 12.1373026 54.089494)",,,,,,
10103042,August-Bebel-Straße,secondary,50,False,False,6.713,,"LINESTRING (12.141123 54.0856777, 12.1412247 54.085687)",7.0,,,,,
1135048054,,unclassified,,False,False,4.639,,"LINESTRING (12.141123 54.0856777, 12.1411209 54.0857194)",,no,,,,
10103042,August-Bebel-Straße,secondary,50,False,True,10.385,,"LINESTRING (12.141123 54.0856777, 12.141071 54.0856727, 12.1409659 54.0856625)",7.0,,,,,
157236076,Strandstraße,residential,30,False,False,100.182,1,"LINESTRING (12.1425 54.0921125, 12.1417039 54.0921224, 12.14103 54.0921251, 12.140964 54.0921253)",,,,,,
"[362309880, 1137647624, 362309877, 362309878, 65488408]",Strandstraße,residential,30,False,False,120.50799999999998,2,"LINESTRING (12.1370909 54.0922209, 12.137013 54.0922162, 12.136252 54.0921501, 12.1361643 54.0921425, 12.1358742 54.0921173, 12.1354667 54.0920728, 12.1354273 54.0920685, 12.1352663 54.0920509)",,,,,,
157236059,Lagerstraße,residential,30,True,False,41.381,1,"LINESTRING (12.1370909 54.0922209, 12.137094 54.0921791, 12.1370913 54.0919672, 12.1370913 54.0918974, 12.1370902 54.0918488)",,,,,,
"[1137647633, 312543275]",Strandstraße,residential,30,False,True,74.156,2,"LINESTRING (12.1370909 54.0922209, 12.1371384 54.0922217, 12.1373571 54.092222, 12.1379672 54.0921986, 12.138198 54.0921887, 12.138226 54.0921875)",,,,,,
"[1137647633, 312543275]",Strandstraße,residential,30,False,False,74.156,2,"LINESTRING (12.138226 54.0921875, 12.138198 54.0921887, 12.1379672 54.0921986, 12.1373571 54.092222, 12.1371384 54.0922217, 12.1370909 54.0922209)",,,,,,
"[1137647635, 931018497, 931018498, 931018499]",Strandstraße,residential,30,False,True,88.727,1,"LINESTRING (12.138226 54.0921875, 12.1382736 54.0921857, 12.1384377 54.0921782, 12.1387849 54.0921624, 12.1390645 54.0921496, 12.1394717 54.0921288, 12.1395821 54.0921232)",,,,,,
1138008015,Koßfelderstraße,residential,30,True,False,37.75,1,"LINESTRING (12.1395821 54.0921232, 12.1395356 54.0917848)",,,,,,
"[931018499, 931018497, 931018498, 1137647635]",Strandstraße,residential,30,False,False,88.727,1,"LINESTRING (12.1395821 54.0921232, 12.1394717 54.0921288, 12.1390645 54.0921496, 12.1387849 54.0921624, 12.1384377 54.0921782, 12.1382736 54.0921857, 12.138226 54.0921875)",,,,,,
"[931018496, 931018497, 312543276]",Strandstraße,residential,30,False,True,43.83,1,"LINESTRING (12.1395821 54.0921232, 12.139669 54.0921232, 12.1400518 54.0921232, 12.140196 54.0921232, 12.1402542 54.0921232)",,,,,,
314796468,Am Strande,primary,50,False,False,118.269,4,"LINESTRING (12.135221 54.0922401, 12.133999 54.0921165, 12.1339053 54.0921075, 12.133837 54.092101, 12.133433 54.0920622)",,,L 22,,,
"[312452552, 430805577, 370570226, 314796469]",Am Strande,primary,50,False,True,502.72599999999994,"['4', '5']","LINESTRING (12.135221 54.0922401, 12.1362667 54.0923459, 12.1366462 54.0923728, 12.1370847 54.0923939, 12.1373382 54.0924015, 12.1376977 54.0924066, 12.1382468 54.0924066, 12.1391202 54.0924047, 12.1400721 54.0923947, 12.1409663 54.0923886, 12.142368 54.09236, 12.1424223 54.0923596, 12.1429087 54.0923562)",,,L 22,,,
436891621,Wokrenterstraße,residential,30,False,True,21.244,,"LINESTRING (12.135221 54.0922401, 12.1352363 54.0921747, 12.1352663 54.0920509)",,,,,,
24964650,Burgwall,residential,30,False,True,24.045,2,"LINESTRING (12.1381621 54.0905402, 12.1381889 54.0904446, 12.1382022 54.0903696, 12.1382102 54.0903259)",,,,,,
"[960057711, 65488467, 157235964, 65488439]","['Lagerstraße', 'Burgwall']",living_street,,False,True,93.55799999999999,1,"LINESTRING (12.1381621 54.0905402, 12.1381098 54.0905376, 12.138055 54.0905359, 12.1378646 54.0905251, 12.1376478 54.090514, 12.1375934 54.0904965, 12.1375951 54.0904164, 12.1371875 54.0904128, 12.1371697 54.090452, 12.1371182 54.0905912)",,,,building_passage,,
157235996,Burgwall,residential,30,True,False,145.347,1,"LINESTRING (12.1381621 54.0905402, 12.1381143 54.0907684, 12.1380441 54.0911034, 12.1380355 54.0911552, 12.1380276 54.0912092, 12.1380293 54.0912569, 12.1380334 54.0912841, 12.1380884 54.0915058, 12.1381533 54.0917421, 12.1381785 54.091836)",,,,,,
303448815,Koßfelderstraße,residential,30,False,True,16.006,1,"LINESTRING (12.1394191 54.0903695, 12.1394941 54.090352, 12.1395772 54.0903393, 12.1396555 54.0903339)",,,,,,
"[525827450, 34415843, 34415842]",Koßfelderstraße,residential,30,True,False,79.369,1,"LINESTRING (12.1394191 54.0903695, 12.1390396 54.0903877, 12.1390042 54.0903852, 12.1387278 54.090366, 12.1384748 54.0903482, 12.1384413 54.090346, 12.1383371 54.090339, 12.1382876 54.0903339, 12.1382102 54.0903259)",,,,building_passage,,
24964650,Burgwall,residential,30,False,False,24.044999999999998,2,"LINESTRING (12.1382102 54.0903259, 12.1382022 54.0903696, 12.1381889 54.0904446, 12.1381621 54.0905402)",,,,,,
24964650,Burgwall,residential,30,False,True,31.635,2,"LINESTRING (12.1382102 54.0903259, 12.1382045 54.0902685, 12.1381894 54.0901335, 12.1381871 54.0900418)",,,,,,
"[27189136, 27189137]",Kempowski-Ufer,unclassified,20,False,"[False, True]",66.941,1,"LINESTRING (12.13629 54.0926165, 12.1360905 54.0926107, 12.1360033 54.0925904, 12.1359269 54.0925393, 12.135915 54.0925188, 12.1359277 54.0924848, 12.13596 54.0924591, 12.1360294 54.0924518, 12.1361151 54.0924703, 12.13629 54.0926165)",,,,,,
"[27189136, 27189137]",Kempowski-Ufer,unclassified,20,False,"[False, True]",66.941,1,"LINESTRING (12.13629 54.0926165, 12.1361151 54.0924703, 12.1360294 54.0924518, 12.13596 54.0924591, 12.1359277 54.0924848, 12.135915 54.0925188, 12.1359269 54.0925393, 12.1360033 54.0925904, 12.1360905 54.0926107, 12.13629 54.0926165)",,,,,,
"[28422906, 312543268, 430805805, 518919533]",Kempowski-Ufer,"['unclassified', 'residential']",20,False,False,438.156,2,"LINESTRING (12.13629 54.0926165, 12.1367116 54.0926347, 12.137095 54.0926415, 12.1371932 54.0926432, 12.1376888 54.0926505, 12.1387289 54.0926576, 12.1392622 54.092657, 12.1394102 54.0926584, 12.1396433 54.0926695, 12.1399599 54.0926916, 12.1401653 54.0927152, 12.14043 54.0927479, 12.1407043 54.0927732, 12.1409384 54.092784, 12.1418165 54.0927894, 12.1419903 54.0927892, 12.1427347 54.092794, 12.1429903 54.0927946)",,,,,,
22243224,Bei der Nikolaikirche,residential,30,False,True,21.171,1,"LINESTRING (12.1471508 54.0879495, 12.147128 54.0879024, 12.1470661 54.0877657)",,,,,,
"[49323399, 1154329247]",Bei der Nikolaikirche,residential,30,True,False,67.093,,"LINESTRING (12.1471508 54.0879495, 12.1470528 54.087973, 12.1467289 54.0880507, 12.1463348 54.0881452, 12.1463103 54.0881511, 12.146198 54.088177)",,,,,,
4068775,Grubenstraße,residential,30,False,True,24.792,,"LINESTRING (12.1442927 54.0873588, 12.1443953 54.0872197, 12.1444091 54.087186, 12.1443995 54.0871497)",,,,,,
22236121,Grubenstraße,residential,30,False,False,61.785,,"LINESTRING (12.1442927 54.0873588, 12.1442689 54.0873958, 12.1441949 54.0875104, 12.1440874 54.0876996, 12.1439967 54.0878863)",,,,,,
"[436449232, 22254910]",Mühlenstraße,residential,30,False,False,26.557000000000002,2,"LINESTRING (12.1442927 54.0873588, 12.1443508 54.0873728, 12.1446615 54.0874599)",,,,,,
"[423619367, 423619368, 1206588171, 24965083, 1206588222, 1206588223]",Universitätsplatz,residential,20,False,True,172.60700000000003,,"LINESTRING (12.1335193 54.0882619, 12.1335503 54.0881078, 12.1335979 54.0878979, 12.1336212 54.0878283, 12.1336839 54.0876412, 12.1337671 54.0875771, 12.1338835 54.0876257, 12.1341957 54.0877562, 12.1346441 54.0879483, 12.1348686 54.0880444, 12.1349316 54.0880715)",9.5,,,,,
31955786,Johannisstraße,residential,20,False,False,77.289,,"LINESTRING (12.1403245 54.087447, 12.1397182 54.08736, 12.1393566 54.0873055, 12.1392994 54.0873088, 12.1392242 54.0873228, 12.1391731 54.087322)",,,,,,
22236121,Grubenstraße,residential,30,False,True,61.785,,"LINESTRING (12.1439967 54.0878863, 12.1440874 54.0876996, 12.1441949 54.0875104, 12.1442689 54.0873958, 12.1442927 54.0873588)",,,,,,
"[502162456, 1103113667, 502162455]",Grubenstraße,residential,30,True,False,134.15200000000002,1,"LINESTRING (12.1439967 54.0878863, 12.1439652 54.0879964, 12.1439473 54.0880598, 12.143927 54.0881316, 12.143855 54.0883796, 12.1438427 54.0884218, 12.1438082 54.0885521, 12.1436953 54.0889571, 12.1436804 54.0890114, 12.1436624 54.0890767)",,,,,,
"[71329593, 552901355]",Faule Grube,residential,"['50', '30']",False,True,46.076,1,"LINESTRING (12.1372786 54.0899081, 12.1372816 54.0897937, 12.1372857 54.0897256, 12.1372996 54.0895354, 12.1373026 54.089494)",,,,,,
"[1076415504, 312543273, 58276421, 1076415503]",Lange Straße,residential,30,True,False,145.666,2,"LINESTRING (12.1372786 54.0899081, 12.1380032 54.0899115, 12.138284 54.0899129, 12.1385169 54.0899121, 12.1386922 54.0899062, 12.1388492 54.089897, 12.1389888 54.089881, 12.139143 54.0898618, 12.1392886 54.0898338, 12.1394819 54.0897876)",,,,,,
33437266,Große Goldstraße,residential,30,False,False,74.35400000000001,,"LINESTRING (12.1474584 54.0884669, 12.1474043 54.0884685, 12.1473433 54.0884729, 12.1469102 54.0884986, 12.1466432 54.0885195, 12.1464112 54.0885402, 12.1463273 54.0885485)",,,,,,
1158916012,Lohgerberstraße,residential,30,True,False,7.474,1,"LINESTRING (12.1474584 54.0884669, 12.1474463 54.0884355, 12.1474254 54.0884027)",,,,,,
303448815,Koßfelderstraße,residential,30,False,False,16.006,1,"LINESTRING (12.1396555 54.0903339, 12.1395772 54.0903393, 12.1394941 54.090352, 12.1394191 54.0903695)",,,,,,
"[35032346, 35032348]",Schwaansche Straße,residential,20,True,False,20.35,,"LINESTRING (12.1350521 54.0879027, 12.1350383 54.0879206, 12.1349709 54.0880144, 12.1349316 54.0880715)",4,,,building_passage,,
"[1206588310, 1206588438, 1206588311]",Schwaansche Straße,residential,20,False,True,102.70600000000002,,"LINESTRING (12.1350521 54.0879027, 12.1352006 54.0876908, 12.1353826 54.0874167, 12.1355359 54.0871883, 12.1356067 54.0870877, 12.1356359 54.0870449)",5.3,,,,,
380280140,,residential,50,False,False,8.752,,"LINESTRING (12.1411579 54.0846062, 12.1412012 54.0846072, 12.1412529 54.0846083, 12.141292 54.0846092)",,,,,,
23225558,Grubenstraße,tertiary,30,False,True,6.546,,"LINESTRING (12.1429661 54.0913062, 12.1430664 54.091304)",,,,,,
"[265512714, 312452557]",Grubenstraße,tertiary,30,True,False,41.355000000000004,"['2', '1']","LINESTRING (12.1429661 54.0913062, 12.1430014 54.0911925, 12.1430218 54.0911267, 12.1430657 54.090939)",,,,,,
"[23225569, 1138008010]",Kleine Mönchenstraße,residential,30,True,False,131.28699999999998,1,"LINESTRING (12.1429661 54.0913062, 12.1429041 54.0913072, 12.1424967 54.0913086, 12.1424377 54.0913101, 12.142266 54.0913175, 12.1420164 54.0913274, 12.1414095 54.0913527, 12.14124 54.0913572, 12.1410958 54.0913574, 12.1410092 54.0913572, 12.1409558 54.0913575)",,,,,,
10796455,Richard-Wagner-Straße,secondary,50,True,False,12.982,,"LINESTRING (12.140938 54.0857781, 12.1409659 54.0856625)",10.0,,,,,
"[356100494, 356100496, 1203769586, 184874232, 184874233]",August-Bebel-Straße,secondary,50,True,False,307.9879999999999,2,"LINESTRING (12.140938 54.0857781, 12.1407305 54.0857537, 12.1392483 54.0855712, 12.1389982 54.0855404, 12.1387417 54.0855133, 12.1385254 54.0854905, 12.1383424 54.0854759, 12.138195 54.0854665, 12.1378682 54.0854457, 12.1374609 54.0854166, 12.1370476 54.0854028, 12.1369506 54.0853996, 12.1364993 54.0853842, 12.1364644 54.0853827, 12.1362747 54.0853803)",8.5,,,,,
"[283482980, 719029157, 283487466, 719031661, 719031662, 329366574, 666972147]",Steinstraße,residential,50,False,"[False, True]",84.779,"['4', '2', '3']","LINESTRING (12.140938 54.0857781, 12.1409207 54.0858434, 12.1408886 54.0859453, 12.1408806 54.0859683, 12.1408736 54.0860024, 12.140864 54.0860598, 12.1408629 54.0860675, 12.140848 54.0861784, 12.1408287 54.0863009, 12.1408229 54.0863233, 12.140807 54.086374, 12.1407755 54.0864164, 12.1407304 54.0864485, 12.1406755 54.0864755, 12.1406295 54.0864911)",13.0,,,,,
22243224,Bei der Nikolaikirche,residential,30,False,False,21.171,1,"LINESTRING (12.1470661 54.0877657, 12.147128 54.0879024, 12.1471508 54.0879495)",,,,,,
994695323,Schnickmannstraße,living_street,,False,True,78.878,,"LINESTRING (12.1340035 54.091728, 12.1341495 54.091118, 12.1341543 54.0910982, 12.1341713 54.0910255)",10,,,,,
241140270,Pädagogienstraße,residential,20,False,False,10.433,,"LINESTRING (12.1333423 54.0885968, 12.1333362 54.0886268, 12.1333253 54.0886901)",,,,,,
"[33496236, 526461326]",Badstüberstraße,residential,"['50', '30']",False,False,54.052,2,"LINESTRING (12.1329369 54.0899706, 12.1329342 54.090068, 12.1329305 54.0901709, 12.1329203 54.0904566)",,,,,,
"[293176484, 44376537, 57366634, 4817228]",Lange Straße,residential,30,True,False,47.467,1,"LINESTRING (12.1394819 54.0897876, 12.1395704 54.0897583, 12.1396671 54.0897394, 12.1397484 54.0897325, 12.1398362 54.0897374, 12.1399185 54.0897489, 12.1400347 54.089776, 12.1401549 54.0898228)",,,,,,
"[226555914, 1134698598]",Lange Straße,residential,30,True,False,27.864,,"LINESTRING (12.1394819 54.0897876, 12.1394948 54.0897863, 12.13962 54.0897732, 12.1396835 54.0897801, 12.1397115 54.0897888, 12.1397433 54.0898168, 12.1397531 54.0898493, 12.1397462 54.0898615, 12.1397094 54.0898856)",,,,,,
635210860,Pümperstraße,residential,30,False,False,39.134,,"LINESTRING (12.1420186 54.0878809, 12.1419765 54.0879811, 12.1418885 54.0881902, 12.1418749 54.0882226)",,,,,,
"[430803846, 287788455]",Am Strande,primary,50,False,False,104.027,5,"LINESTRING (12.1471495 54.092034, 12.1469437 54.0920935, 12.1469303 54.0920977, 12.1466536 54.092165, 12.1463227 54.0922302, 12.1461067 54.0922604, 12.1458544 54.0922846, 12.1456321 54.0923016)",,,L 22,,,
"[679210234, 502300180, 430805578]",Am Strande,residential,"['20', '50']",False,True,49.097,3,"LINESTRING (12.1429903 54.0927946, 12.1429601 54.092535, 12.1429552 54.0925161, 12.1429397 54.0924673, 12.1429087 54.0923562)",,,,,,
"[28422906, 430805805, 312543268, 518919533]",Kempowski-Ufer,"['residential', 'unclassified']",20,False,True,438.15599999999995,2,"LINESTRING (12.1429903 54.0927946, 12.1427347 54.092794, 12.1419903 54.0927892, 12.1418165 54.0927894, 12.1409384 54.092784, 12.1407043 54.0927732, 12.14043 54.0927479, 12.1401653 54.0927152, 12.1399599 54.0926916, 12.1396433 54.0926695, 12.1394102 54.0926584, 12.1392622 54.092657, 12.1387289 54.0926576, 12.1376888 54.0926505, 12.1371932 54.0926432, 12.137095 54.0926415, 12.1367116 54.0926347, 12.13629 54.0926165)",,,,,,
718449033,Ernst-Barlach-Straße,secondary,50,False,False,4.539,4,"LINESTRING (12.1435946 54.0861675, 12.143653 54.0861897)",,,,,,
"[578598694, 431251470, 719010931, 184874234, 184874235, 436231420, 718985502, 719012223]",Ernst-Barlach-Straße,secondary,50,True,False,167.15299999999996,"['4', '2', '3']","LINESTRING (12.1435946 54.0861675, 12.1435062 54.0861619, 12.1434184 54.0861467, 12.1433705 54.0861334, 12.1432779 54.0861046, 12.1431183 54.0860718, 12.1429519 54.086047, 12.142849 54.0860318, 12.1424597 54.0859744, 12.1416063 54.0858568, 12.141493 54.0858431, 12.1414469 54.085838, 12.1412044 54.0858095, 12.1411809 54.0858067, 12.1411359 54.0858011, 12.1411169 54.0857981)","['9', '10']",,,,,
"[632226372, 469114985, 606393258, 389406232, 657902262, 624226520]",Bleicherstraße,residential,"['50', '30']",False,False,180.277,2,"LINESTRING (12.1460298 54.084939, 12.1460124 54.0849844, 12.1459371 54.0851976, 12.1459284 54.0852233, 12.1459097 54.0852785, 12.145883 54.0853606, 12.1458153 54.0855682, 12.1457899 54.0856335, 12.1457527 54.0857466, 12.1456834 54.0859192, 12.1456668 54.0859609, 12.1456007 54.0860888, 12.1455086 54.0862257, 12.1454753 54.0862765, 12.1454234 54.0863657, 12.1454041 54.0864056, 12.1453356 54.086504)",,,,,,
"[657902264, 657902262]",Bleicherstraße,residential,30,False,True,70.893,,"LINESTRING (12.1460298 54.084939, 12.1460577 54.0848711, 12.1461236 54.0846775, 12.14616 54.0845407, 12.146211 54.0843108)",,,,,,
