osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,tunnel
28346334,,Rosensiedlung,residential,False,True,11.756,,,"LINESTRING (7.4575929 50.410504, 7.4574294 50.4105219)",,
28346334,,Rosensiedlung,residential,False,False,57.265,,,"LINESTRING (7.4575929 50.410504, 7.4579446 50.4105501, 7.4583624 50.410655)",,
23496200,,Leyheck,residential,False,True,11.843,,,"LINESTRING (7.4570238 50.41263, 7.4571904 50.4126215)",,
23496200,,Leyheck,residential,False,False,77.634,,,"LINESTRING (7.4570238 50.41263, 7.4562552 50.412696, 7.4559355 50.4126863)",,
28360757,,Am Kahlenberg,residential,False,False,140.789,,,"LINESTRING (7.4570238 50.41263, 7.4569379 50.4121874, 7.4567152 50.4113796)",,
28344956,,Am Glückauf,residential,False,True,84.241,,30,"LINESTRING (7.4524736 50.416918, 7.4525548 50.4170395, 7.4526577 50.4170626, 7.4534027 50.4167731)",,
"[28360843, 28360700]",,"['Altestraße', 'Turmhof']",residential,False,False,81.684,,30,"LINESTRING (7.4587471 50.4145588, 7.4587807 50.4146487, 7.4587592 50.414721, 7.4587174 50.4147812, 7.4586318 50.4148605, 7.4585956 50.4149103, 7.4585902 50.4149781, 7.4583872 50.4150802, 7.4582849 50.4151254, 7.458228 50.4151414)",,
28344625,,Brückenstraße,residential,False,True,24.725,2,50,"LINESTRING (7.4536581 50.4149162, 7.453981 50.4150005)",,
28344625,,Brückenstraße,residential,False,False,232.46800000000002,2,50,"LINESTRING (7.4536581 50.4149162, 7.4530961 50.4147107, 7.4527544 50.4145422, 7.4523376 50.4143377, 7.4511011 50.4137311, 7.450987 50.4137271)",,
"[23424970, 292790463]",,"['Mittelort-Siedlung', 'Buchenstraße']",residential,False,"[False, True]",249.42800000000003,,30,"LINESTRING (7.4536581 50.4149162, 7.4535317 50.414917, 7.4534069 50.4148886, 7.4528838 50.4146989, 7.452216 50.4143827, 7.4515132 50.4140357, 7.4514321 50.4140247, 7.4513398 50.414034, 7.4512616 50.4140551, 7.4511927 50.4140864, 7.4507412 50.4143308)",,
292790462,,Saffiger Straße,residential,False,False,69.083,,,"LINESTRING (7.4541862 50.4133428, 7.4551483 50.4132423)",,
292790461,,Am Wasserturm,residential,False,True,51.441,,30,"LINESTRING (7.4499955 50.4129681, 7.4500015 50.4125055)",,
30529554,,Grüner Weg,residential,False,True,28.031,,,"LINESTRING (7.4538819 50.4111628, 7.4537125 50.4113906)",,
292790459,,Grüner Weg,residential,False,False,118.514,,,"LINESTRING (7.4538819 50.4111628, 7.4539823 50.4110507, 7.453997 50.4107762, 7.4539728 50.4107386, 7.4539245 50.4107164, 7.453851 50.4107106, 7.4537958 50.4107232, 7.4537517 50.4107584, 7.4537329 50.410796, 7.4537275 50.4110849, 7.4538819 50.4111628)",,
292790459,,Grüner Weg,residential,False,True,118.51400000000001,,,"LINESTRING (7.4538819 50.4111628, 7.4537275 50.4110849, 7.4537329 50.410796, 7.4537517 50.4107584, 7.4537958 50.4107232, 7.453851 50.4107106, 7.4539245 50.4107164, 7.4539728 50.4107386, 7.453997 50.4107762, 7.4539823 50.4110507, 7.4538819 50.4111628)",,
292790458,,Am Wasserturm,residential,False,True,67.172,,30,"LINESTRING (7.4490536 50.4124992, 7.4500015 50.4125055)",,
292790466,,Am Wasserturm,residential,False,False,57.899,,30,"LINESTRING (7.4490536 50.4124992, 7.449055 50.4130199)",,
28866217,,Saffiger Straße,residential,False,True,26.354,,,"LINESTRING (7.4508525 50.4123279, 7.4509239 50.4120953)",,
28866217,,Saffiger Straße,residential,False,False,159.708,,,"LINESTRING (7.4508525 50.4123279, 7.450761 50.4125371, 7.4507 50.4127241, 7.4507145 50.4128851, 7.4508031 50.4131081, 7.4509337 50.4133337, 7.4509754 50.4134572, 7.4509844 50.4136157, 7.450987 50.4137271)",,
292790458,,Am Wasserturm,residential,False,False,70.517,,30,"LINESTRING (7.4508525 50.4123279, 7.4506522 50.4123094, 7.4505449 50.4123077, 7.4504538 50.4123351, 7.4503921 50.4124017, 7.4503491 50.4124598, 7.4502553 50.412494, 7.4500867 50.4125016, 7.4500015 50.4125055)",,
292790456,,Arkenstraße,residential,False,True,52.471,,,"LINESTRING (7.4527078 50.4136709, 7.4534374 50.4135902)",,
28344869,,Arkenstraße,residential,False,False,253.16599999999997,,30,"LINESTRING (7.4527078 50.4136709, 7.4526013 50.4136185, 7.4518501 50.4132865, 7.4514923 50.413122, 7.451397 50.4127606, 7.4515669 50.412613, 7.4517861 50.412421, 7.4523066 50.4123687, 7.4524529 50.4121866)",,
28344869,,Arkenstraße,residential,False,True,151.258,,30,"LINESTRING (7.4527078 50.4136709, 7.4531041 50.4138657, 7.4534207 50.4140213, 7.4534774 50.4140451, 7.4539263 50.4142336, 7.4543037 50.414392, 7.4544515 50.414454)",,
28866217,,Saffiger Straße,residential,False,False,26.354,,,"LINESTRING (7.4509239 50.4120953, 7.4508525 50.4123279)",,
23496196,,Saffiger Straße,residential,False,True,109.25099999999999,,,"LINESTRING (7.4509239 50.4120953, 7.4510034 50.4120884, 7.451171 50.4120793, 7.4513555 50.4120905, 7.4516225 50.4121068, 7.4522536 50.4121674, 7.4524529 50.4121866)",,
824962546,,Bürgermeister-Hubaleck-Straße,residential,False,True,26.450000000000003,,,"LINESTRING (7.4509239 50.4120953, 7.4508734 50.4119383, 7.4508057 50.4118738)",,
292790458,,Am Wasserturm,residential,False,False,67.172,,30,"LINESTRING (7.4500015 50.4125055, 7.4490536 50.4124992)",,
292790461,,Am Wasserturm,residential,False,False,51.441,,30,"LINESTRING (7.4500015 50.4125055, 7.4499955 50.4129681)",,
292790458,,Am Wasserturm,residential,False,True,70.51700000000001,,30,"LINESTRING (7.4500015 50.4125055, 7.4500867 50.4125016, 7.4502553 50.412494, 7.4503491 50.4124598, 7.4503921 50.4124017, 7.4504538 50.4123351, 7.4505449 50.4123077, 7.4506522 50.4123094, 7.4508525 50.4123279)",,
23496196,,Saffiger Straße,residential,False,False,33.087,,,"LINESTRING (7.4551483 50.4132423, 7.4548027 50.4130422)",,
23496196,,Saffiger Straße,residential,False,True,17.026,,,"LINESTRING (7.4551483 50.4132423, 7.4553261 50.4133453)",,
292790462,,Saffiger Straße,residential,False,True,69.083,,,"LINESTRING (7.4551483 50.4132423, 7.4541862 50.4133428)",,
292790466,,Am Wasserturm,residential,False,True,57.899,,30,"LINESTRING (7.449055 50.4130199, 7.4490536 50.4124992)",,
470513555,,Bahnhofstraße,living_street,False,True,20.179,,,"LINESTRING (7.4594806 50.4156115, 7.4592764 50.415738)",,
28346667,,Domstraße,residential,False,False,24.397,,,"LINESTRING (7.4612371 50.4124312, 7.4615788 50.4124043)",,
28346667,,Domstraße,residential,False,True,57.569,,,"LINESTRING (7.4612371 50.4124312, 7.4609356 50.4124165, 7.4604311 50.4124643)",,
28346678,,Antoniusstraße,residential,False,False,107.15299999999999,,,"LINESTRING (7.4612371 50.4124312, 7.4611665 50.4121482, 7.4610818 50.411923, 7.4609721 50.411483)",,
598473103,L 121,Hauptstraße,secondary,False,True,87.391,,,"LINESTRING (7.4549956 50.4169972, 7.4539696 50.4174334)",,
598473103,L 121,Hauptstraße,secondary,False,False,152.065,,,"LINESTRING (7.4549956 50.4169972, 7.4550145 50.4169894, 7.455473 50.4167997, 7.4555498 50.4167679, 7.4564363 50.4163926, 7.4565358 50.4163505, 7.456787 50.4162441)",,
837818440,,Hauptstraße,residential,False,False,122.39599999999999,,30,"LINESTRING (7.4549956 50.4169972, 7.4545789 50.4165949, 7.4540361 50.4160819)",,
837818440,,Hauptstraße,residential,False,True,122.39599999999999,,30,"LINESTRING (7.4540361 50.4160819, 7.4545789 50.4165949, 7.4549956 50.4169972)",,
824962546,,Bürgermeister-Hubaleck-Straße,residential,False,False,26.450000000000003,,,"LINESTRING (7.4508057 50.4118738, 7.4508734 50.4119383, 7.4509239 50.4120953)",,
824962546,,Bürgermeister-Hubaleck-Straße,residential,False,True,168.127,,,"LINESTRING (7.4508057 50.4118738, 7.4500633 50.4111672, 7.4494857 50.4106174)",,
28344631,,Saffiger Straße,residential,True,False,44.223,,,"LINESTRING (7.458228 50.4151414, 7.4581865 50.415108, 7.4577715 50.414871)",,
"[28360843, 28360700]",,"['Altestraße', 'Turmhof']",residential,False,True,81.684,,30,"LINESTRING (7.458228 50.4151414, 7.4582849 50.4151254, 7.4583872 50.4150802, 7.4585902 50.4149781, 7.4585956 50.4149103, 7.4586318 50.4148605, 7.4587174 50.4147812, 7.4587592 50.414721, 7.4587807 50.4146487, 7.4587471 50.4145588)",,
28344626,,Altestraße,residential,True,False,87.499,,30,"LINESTRING (7.4574384 50.415737, 7.4582197 50.4151835, 7.4582209 50.4151773, 7.458228 50.4151414)",,
28344627,,Bethelstraße,residential,False,False,130.867,,,"LINESTRING (7.4574384 50.415737, 7.4573735 50.4156962, 7.4571153 50.4154656, 7.4568033 50.4151903, 7.4567944 50.4151815, 7.4565023 50.4149248, 7.4562892 50.4148252)",,
292790456,,Arkenstraße,residential,False,False,52.471,,,"LINESTRING (7.4534374 50.4135902, 7.4527078 50.4136709)",,
