osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge,access
32031840,True,,,Pfarrgasse,living_street,False,88.935,,"LINESTRING (10.6219622 47.8806585, 10.6219007 47.8806674, 10.6213974 47.8807398, 10.621318 47.8807442, 10.6211031 47.8807562, 10.6210255 47.8807591, 10.6207837 47.8807563)",,
88438842,False,3,St 2055,Gutenbergstraße,secondary,False,50.63,50,"LINESTRING (10.6257468 47.881275, 10.6250791 47.8811926)",,
37111185,False,,,Forettle,residential,True,103.233,30,"LINESTRING (10.6257468 47.881275, 10.6257638 47.8812136, 10.6258415 47.8809511, 10.6259291 47.8806685, 10.6259824 47.8804723, 10.6259882 47.8804226, 10.6259636 47.8803645)",,
88438842,False,3,St 2055,Gutenbergstraße,secondary,True,101.74700000000001,50,"LINESTRING (10.6257468 47.881275, 10.6269173 47.8814018, 10.6270053 47.8814113, 10.6270943 47.881418)",,
131665105,False,,St 2055,Kemptener Tor,secondary,True,95.559,50,"LINESTRING (10.6189273 47.8822176, 10.6187383 47.8822038, 10.6185525 47.8821844, 10.6183748 47.8821619, 10.618251 47.8821372, 10.6181679 47.8821136, 10.6180777 47.8820813, 10.6180492 47.8820687, 10.6178817 47.8819893, 10.6177442 47.8819325)",,
240986798,True,,St 2055,Kemptener Tor,secondary,False,27.886,50,"LINESTRING (10.6189273 47.8822176, 10.6191276 47.8822098, 10.6193007 47.8822041)",,
"[27281496, 28442522]",False,1,,"['Schmiedgasse', 'Alleeweg']",living_street,True,234.69599999999997,,"LINESTRING (10.6177442 47.8819325, 10.6177923 47.8818996, 10.6178698 47.8818558, 10.6180484 47.8818059, 10.6181195 47.8817288, 10.6184389 47.8818036, 10.6188441 47.8818512, 10.6190504 47.8818698, 10.6193821 47.8818808, 10.6196431 47.8818881, 10.6199138 47.8818858, 10.6199698 47.8818851, 10.6200338 47.8818842, 10.6203553 47.8818656, 10.6206498 47.8818538, 10.6206912 47.8818521, 10.6207383 47.8818489)",,
131665105,False,,St 2055,Kemptener Tor,secondary,False,95.55899999999998,50,"LINESTRING (10.6177442 47.8819325, 10.6178817 47.8819893, 10.6180492 47.8820687, 10.6180777 47.8820813, 10.6181679 47.8821136, 10.618251 47.8821372, 10.6183748 47.8821619, 10.6185525 47.8821844, 10.6187383 47.8822038, 10.6189273 47.8822176)",,
"[131665105, 51228935]",False,,St 2055,Kemptener Tor,secondary,True,88.283,50,"LINESTRING (10.6177442 47.8819325, 10.6175264 47.8818769, 10.6172762 47.8818551, 10.6169936 47.8818601, 10.6165799 47.881888)",,
25643267,True,,,Am Breiten Bach,living_street,False,64.792,,"LINESTRING (10.6191789 47.8789729, 10.6195193 47.8784821, 10.6195492 47.8784459)",,
"[1206850273, 88439445]",True,"['2', '1']",B 16,Am Graben,primary,False,76.449,50,"LINESTRING (10.6241879 47.8809506, 10.6241245 47.880661, 10.6241024 47.8805599, 10.6240953 47.8802673)",,
"[25674306, 685479270]",True,,,Spitaltor,living_street,False,43.37799999999999,,"LINESTRING (10.6241879 47.8809506, 10.6241047 47.8809503, 10.6240346 47.8809416, 10.6238342 47.880854, 10.6237459 47.8808006, 10.6237034 47.8807641)",,
24509706,False,,,Innere Buchleuthenstraße,residential,False,21.443,50,"LINESTRING (10.6211141 47.875916, 10.6209795 47.8760864)",,
"[190601737, 1206850274, 185257140]",True,"['2', '3']",B 16;St 2055,Josef-Landes-Straße,primary,False,163.658,50,"LINESTRING (10.6239827 47.8814027, 10.6237009 47.881589, 10.6232553 47.8818095, 10.6230886 47.881875, 10.6227741 47.8819986, 10.6224972 47.8820889, 10.6223184 47.8821378, 10.6221401 47.8821742)",,
28387988,True,3,,Neugablonzer Straße,tertiary,False,39.802,50,"LINESTRING (10.6245365 47.8815452, 10.6244076 47.8813595, 10.624368 47.8813025, 10.6243014 47.8812241)",,
88426426,True,1,,Neugablonzer Straße,tertiary_link,False,46.556,50,"LINESTRING (10.6245365 47.8815452, 10.6243431 47.8814327, 10.6242249 47.8814033, 10.6241606 47.8814026, 10.6239827 47.8814027)",,
"[88438826, 881130467]",False,"['4', '2']",,Neugablonzer Straße,tertiary,False,142.808,50,"LINESTRING (10.6245365 47.8815452, 10.6246559 47.8819043, 10.6247905 47.8822719, 10.6249838 47.8827939)",,
88438842,False,3,St 2055,Gutenbergstraße,secondary,True,50.63,50,"LINESTRING (10.6250791 47.8811926, 10.6257468 47.881275)",,
88438836,True,2,St 2055,Gutenbergstraße,secondary,False,47.254,50,"LINESTRING (10.6250791 47.8811926, 10.6247346 47.8811816, 10.624654 47.881179, 10.6244462 47.881172)",,
88439444,True,2,B 16;St 2055,Josef-Landes-Straße,primary,False,11.966,,"LINESTRING (10.62425 47.8811345, 10.6244044 47.8811052)",,
88439445,True,2,B 16,Am Graben,primary,False,21.012,50,"LINESTRING (10.62425 47.8811345, 10.6242116 47.8810489, 10.6241879 47.8809506)",,
88438831,True,2,B 16,Am Graben,primary,False,10.675,50,"LINESTRING (10.6243014 47.8812241, 10.62425 47.8811345)",,
190582838,True,2,B 16;St 2055,Josef-Landes-Straße,primary,False,30.991,50,"LINESTRING (10.6243014 47.8812241, 10.6241749 47.8812889, 10.6239827 47.8814027)",,
185252118,True,3,B 16,Am Graben,primary,False,8.055,50,"LINESTRING (10.6244044 47.8811052, 10.6244462 47.881172)",,
88438828,True,1,St 2055,Gutenbergstraße,secondary,False,52.012,50,"LINESTRING (10.6244044 47.8811052, 10.6245614 47.8810931, 10.624668 47.881105, 10.6250791 47.8811926)",,
185257143,False,2,,Ledergasse,residential,False,10.62,,"LINESTRING (10.6208272 47.8821402, 10.6208292 47.8822357)",,
"[315634281, 90176982]",False,2,,Ledergasse,living_street,True,33.24,,"LINESTRING (10.6208272 47.8821402, 10.6208266 47.8820761, 10.6207876 47.881967, 10.6207383 47.8818489)",,
"[181745157, 185257141]",True,"['2', '3']",B 16;St 2055,Josef-Landes-Straße,primary,False,289.80899999999997,50,"LINESTRING (10.6208272 47.8821402, 10.621056 47.8821415, 10.6213823 47.8821449, 10.6216201 47.882139, 10.6218462 47.8821245, 10.6220976 47.8820865, 10.6222649 47.8820473, 10.6224423 47.8820039, 10.6226284 47.8819498, 10.6228489 47.8818791, 10.6229865 47.8818335, 10.623172 47.8817483, 10.6234851 47.8816005, 10.6236952 47.8814783, 10.6239591 47.8813157, 10.6240252 47.881272, 10.6240937 47.8812252, 10.62425 47.8811345)",,
55700847,True,,,Ludwigstraße,living_street,False,8.915,,"LINESTRING (10.6195492 47.8784459, 10.6194539 47.8783975)",,
192278819,False,3,B 16,An der Schnelle,primary,False,16.869,,"LINESTRING (10.6176749 47.884343, 10.617553 47.8844708)",,
"[1206850281, 1206850282]",False,3,B 16,An der Schnelle,primary,True,149.72299999999998,50,"LINESTRING (10.6176749 47.884343, 10.6180323 47.8839779, 10.6181233 47.8838881, 10.6183944 47.8836205, 10.6186879 47.8833308, 10.6187955 47.8832258)",,
"[93654129, 219943102]",False,,,Mindelheimer Straße,residential,False,239.788,50,"LINESTRING (10.6172972 47.8839892, 10.6172539 47.8837973, 10.6172228 47.8836751, 10.6170219 47.8831338, 10.6170112 47.883107, 10.616824 47.8825702, 10.6168125 47.8825373, 10.6165903 47.8819192, 10.6165799 47.881888)",,
93654198,True,,,Mindelheimer Straße,residential,False,50.832,50,"LINESTRING (10.6172972 47.8839892, 10.6173733 47.8841649, 10.6174247 47.8842239, 10.6174367 47.8842298, 10.6175908 47.8843064, 10.6176749 47.884343)",,
23444653,False,,,Johannes-Haag-Straße,residential,True,32.358000000000004,50,"LINESTRING (10.6279285 47.8796785, 10.6278478 47.8795972, 10.6276689 47.8794456)",,
104784626,False,,,Johannes-Haag-Straße,residential,False,211.807,,"LINESTRING (10.6279285 47.8796785, 10.6279327 47.8797923, 10.6279509 47.8800451, 10.6279326 47.8802211, 10.6278916 47.8802997, 10.6277722 47.8803767, 10.6275789 47.8804952, 10.6274632 47.8806051, 10.6273454 47.8807687, 10.6272211 47.8809623, 10.6271903 47.8810286, 10.6271489 47.8811661, 10.6271335 47.8812586, 10.6271245 47.8813128, 10.6270943 47.881418)",,
"[24509706, 24665979, 55701364]",False,,,"['Schraderstraße', 'Innere Buchleuthenstraße']",residential,False,158.652,50,"LINESTRING (10.6199635 47.8775059, 10.6199697 47.8775567, 10.620018 47.8776127, 10.6200958 47.8776609, 10.6201798 47.8776951, 10.6202681 47.8777081, 10.6204978 47.8777328, 10.6206372 47.8777639, 10.6207243 47.8777976, 10.620846 47.8778693, 10.620996 47.878, 10.6210648 47.8780345, 10.6212321 47.8780839, 10.6214326 47.8781276, 10.6217135 47.8781828)",,
24509706,False,,,Innere Buchleuthenstraße,residential,True,175.939,50,"LINESTRING (10.6199635 47.8775059, 10.6199775 47.8774405, 10.6200369 47.8773603, 10.6203246 47.8770555, 10.6205331 47.8768067, 10.6206533 47.8766384, 10.62074 47.8765032, 10.6209795 47.8760864)",,
1203271596,False,3,B 16,Ganghoferstraße,primary,True,6.53,50,"LINESTRING (10.6238035 47.8785824, 10.6238093 47.878641)",,
1222060765,False,3,B 16,Ganghoferstraße,primary,False,7.575,50,"LINESTRING (10.6238035 47.8785824, 10.6238148 47.8785147)",,
22951401,False,,B 16,An der Schnelle,primary,True,6.44,,"LINESTRING (10.619303 47.882262, 10.6193007 47.8822041)",,
"[1206850280, 240986796, 1206850279]",False,"['5', '3']",B 16,An der Schnelle,primary,False,114.397,50,"LINESTRING (10.619303 47.882262, 10.6193009 47.8823018, 10.6192924 47.8823558, 10.6192668 47.8824358, 10.6191306 47.8827143, 10.618954 47.883015, 10.6189165 47.8830802, 10.6187955 47.8832258)",,
240986799,True,,St 2055,Kemptener Tor,secondary,False,28.573999999999998,50,"LINESTRING (10.619303 47.882262, 10.6191291 47.8822536, 10.6189273 47.8822176)",,
28443353,False,,,Münzhalde,living_street,True,38.872,,"LINESTRING (10.6198673 47.8803786, 10.619947 47.8803981, 10.6202264 47.8804151, 10.6203697 47.8804562)",,
"[897731657, 28442573]",False,,,Neue Gasse,living_street,True,189.84099999999998,,"LINESTRING (10.618639 47.8813951, 10.6187906 47.8814385, 10.6188929 47.8814678, 10.6191109 47.8815115, 10.6191967 47.8815052, 10.6192825 47.8814359, 10.6194301 47.8812952, 10.6196275 47.8811209, 10.6197236 47.8810361, 10.6201106 47.8807021, 10.6201438 47.8806735, 10.6203697 47.8804562)",,
1203271596,False,3,B 16,Ganghoferstraße,primary,False,6.53,50,"LINESTRING (10.6238093 47.878641, 10.6238035 47.8785824)",,
"[1203271592, 28387962, 1203271590, 1203271591]",False,"['4', '5', '3']",B 16,"['Ganghoferstraße', 'Am Graben']",primary,"[False, True]",182.253,50,"LINESTRING (10.6238093 47.878641, 10.6238237 47.8787112, 10.6238362 47.8787722, 10.6238646 47.8789159, 10.6239607 47.8793221, 10.6240192 47.8795709, 10.6240266 47.8796136, 10.6240502 47.8797633, 10.6240623 47.879865, 10.6240782 47.8800102, 10.6240953 47.8802673)",,
1222060769,False,,,Schraderstraße,residential,True,30.081999999999997,50,"LINESTRING (10.6238093 47.878641, 10.6237151 47.8786394, 10.6235556 47.8786291, 10.6234074 47.8786195)",,
1222060765,False,3,B 16,Ganghoferstraße,primary,True,7.575,50,"LINESTRING (10.6238148 47.8785147, 10.6238035 47.8785824)",,
"[1222060768, 1222060766, 1222060767]",False,3,B 16,Ganghoferstraße,primary,False,41.254000000000005,50,"LINESTRING (10.6238148 47.8785147, 10.62384 47.8784784, 10.6238524 47.8784625, 10.6239012 47.8784153, 10.6239534 47.8783782, 10.6241844 47.8782446)",,
55701365,False,,,Schraderstraße,residential,False,11.663,50,"LINESTRING (10.6232748 47.8785639, 10.6234074 47.8786195)",,
55701365,False,,,Schraderstraße,residential,True,87.084,50,"LINESTRING (10.6232748 47.8785639, 10.6229617 47.8784845, 10.6226351 47.8783981, 10.6221796 47.8782927)",,
1222060763,True,,,Schraderstraße,residential,False,39.491,50,"LINESTRING (10.6232748 47.8785639, 10.6233333 47.8785661, 10.62356 47.8785772, 10.6237018 47.8785806, 10.6238035 47.8785824)",,
1222060764,True,,,Schraderstraße,residential,False,40.684,50,"LINESTRING (10.6232748 47.8785639, 10.6234281 47.8785502, 10.623522 47.8785427, 10.6235658 47.8785393, 10.6237161 47.878519, 10.6238148 47.8785147)",,
23444506,False,2,B 16,Ganghoferstraße,primary,True,83.704,50,"LINESTRING (10.6251622 47.8764431, 10.6250691 47.8769422, 10.6250558 47.8770054, 10.6250544 47.8770125, 10.6250533 47.8770323, 10.6250331 47.8771907)",,
1222060810,False,,,Forettle,residential,True,11.675,30,"LINESTRING (10.6259636 47.8803645, 10.625984 47.8802604)",,
1222060810,False,,,Forettle,residential,False,39.21,30,"LINESTRING (10.6259636 47.8803645, 10.6258458 47.8803059, 10.6258232 47.880292, 10.6258096 47.8802752, 10.6258044 47.8802564, 10.6258083 47.8802375, 10.6258208 47.8802203, 10.6258407 47.8802066, 10.625866 47.8801978, 10.6258941 47.8801947, 10.6259223 47.8801977, 10.6259477 47.8802064, 10.6259689 47.8802212, 10.6259815 47.8802399, 10.625984 47.8802604)",,
37111185,False,,,Forettle,residential,False,103.233,30,"LINESTRING (10.6259636 47.8803645, 10.6259882 47.8804226, 10.6259824 47.8804723, 10.6259291 47.8806685, 10.6258415 47.8809511, 10.6257638 47.8812136, 10.6257468 47.881275)",,
1222060810,False,,,Forettle,residential,False,11.675,30,"LINESTRING (10.625984 47.8802604, 10.6259636 47.8803645)",,
1222060810,False,,,Forettle,residential,True,39.21,30,"LINESTRING (10.625984 47.8802604, 10.6259815 47.8802399, 10.6259689 47.8802212, 10.6259477 47.8802064, 10.6259223 47.8801977, 10.6258941 47.8801947, 10.625866 47.8801978, 10.6258407 47.8802066, 10.6258208 47.8802203, 10.6258083 47.8802375, 10.6258044 47.8802564, 10.6258096 47.8802752, 10.6258232 47.880292, 10.6258458 47.8803059, 10.6259636 47.8803645)",,
"[1216767315, 28687132]",False,,,Forettle,residential,True,50.131,,"LINESTRING (10.625984 47.8802604, 10.6261583 47.8802536, 10.6265566 47.8802528, 10.626579 47.8802525, 10.6266559 47.8802523)",,permissive
24522959,False,2,,Espachstraße,residential,True,75.46100000000001,50,"LINESTRING (10.6252834 47.8837407, 10.6251621 47.8837376, 10.6250582 47.8837269, 10.6248485 47.8836938, 10.624656 47.8836625, 10.6242976 47.8835959)",,
"[881130464, 881130466]",False,3,,Neugablonzer Straße,tertiary,True,107.679,50,"LINESTRING (10.6252834 47.8837407, 10.6252468 47.88358, 10.6252319 47.8835251, 10.6251034 47.8831243, 10.6250719 47.8830256, 10.6249838 47.8827939)",,
