osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,ref,lanes
"[1004103801, 1004103802, 684766207]",False,Landsbergstraße,secondary,50,False,213.794,"LINESTRING (7.7732748 49.7264564, 7.7734202 49.7265744, 7.7735238 49.7266563, 7.7735419 49.7266771, 7.7735526 49.7266894, 7.7735769 49.7267173, 7.7736029 49.726751, 7.7736216 49.7267816, 7.773642 49.7268305, 7.773656 49.7268769, 7.7736706 49.7270377, 7.7736813 49.7271078, 7.7737197 49.7271732, 7.7738502 49.7272942, 7.7744703 49.7278224, 7.7745038 49.727863, 7.7745179 49.7279039, 7.7745196 49.7279455, 7.7745106 49.727983, 7.7744454 49.7281249)",,L 379,
684767735,False,Friedrichstraße,primary,50,False,10.832,"LINESTRING (7.7694124 49.7267465, 7.7695127 49.7268192)",,B 420,2
746505517,False,Jahnstraße,primary,50,True,14.376,"LINESTRING (7.7694124 49.7267465, 7.7692793 49.72665)",,B 420,2
"[475131651, 1013163925]",False,Bergstraße,tertiary,50,False,151.60799999999998,"LINESTRING (7.7694124 49.7267465, 7.7693524 49.7267659, 7.7691433 49.7268088, 7.7689232 49.7268419, 7.7687987 49.726854, 7.7686643 49.726862, 7.7683624 49.726867, 7.7681535 49.7268647, 7.7680342 49.7268601, 7.7679268 49.7268498, 7.7678167 49.7268306, 7.7675448 49.726777, 7.7674235 49.7267466, 7.7673642 49.7267245)",,K 20,2
684767735,False,Friedrichstraße,primary,50,True,10.832,"LINESTRING (7.7695127 49.7268192, 7.7694124 49.7267465)",,B 420,2
371876437,False,Paulstraße,residential,50,False,63.071,"LINESTRING (7.7695127 49.7268192, 7.7694301 49.7268592, 7.7694004 49.7268923, 7.769323 49.7270351, 7.7692365 49.7271898, 7.7691369 49.7273213)",,,
684767735,False,Friedrichstraße,primary,50,False,12.323,"LINESTRING (7.7695127 49.7268192, 7.7695513 49.7268627, 7.7695781 49.7268962, 7.7695944 49.7269166)",,B 420,2
371876437,False,Paulstraße,residential,50,True,63.071000000000005,"LINESTRING (7.7691369 49.7273213, 7.7692365 49.7271898, 7.769323 49.7270351, 7.7694004 49.7268923, 7.7694301 49.7268592, 7.7695127 49.7268192)",,,
"[161746320, 640503801, 640503800]",False,Luitpoldstraße,residential,50,True,31.449000000000005,"LINESTRING (7.7732093 49.7263879, 7.7731263 49.7264067, 7.7730699 49.7264225, 7.7729986 49.7264473, 7.7729016 49.726494, 7.772827 49.7265219)",yes,,
266580604,False,Landsbergstraße,secondary,50,False,9.001000000000001,"LINESTRING (7.7732093 49.7263879, 7.7732371 49.7264248, 7.7732748 49.7264564)",,L 379,
104111524,True,Wilhelmstraße,residential,50,False,177.934,"LINESTRING (7.7725091 49.7272476, 7.7725317 49.727288, 7.7725936 49.7273446, 7.7728622 49.7275441, 7.7731023 49.7276803, 7.7735783 49.7279413, 7.7739719 49.7281428, 7.7742253 49.7282989, 7.7743116 49.7283274)",,,
1001983529,False,Polnischer Hof,residential,50,True,24.885,"LINESTRING (7.7725091 49.7272476, 7.7725804 49.727237, 7.7727279 49.7272621, 7.7728298 49.7273037)",,,
25995001,True,Friedrichstraße,residential,50,False,63.443000000000005,"LINESTRING (7.7695944 49.7269166, 7.7697438 49.7268952, 7.7703483 49.7271593)",,,
684767735,False,Friedrichstraße,primary,50,True,12.323,"LINESTRING (7.7695944 49.7269166, 7.7695781 49.7268962, 7.7695513 49.7268627, 7.7695127 49.7268192)",,B 420,2
684767736,False,Robert-Koch-Straße,primary,50,False,78.953,"LINESTRING (7.7695944 49.7269166, 7.7696381 49.7269777, 7.7696874 49.7270559, 7.769814 49.7273004, 7.7699625 49.7275851)",,B 420,2
266724333,False,Wilhelmstraße,secondary,50,False,27.860999999999997,"LINESTRING (7.7749411 49.7290669, 7.7750062 49.7291155, 7.7750956 49.7291976, 7.7751216 49.7292525, 7.7751156 49.7292807)",,L 379,2
266724333,False,Wilhelmstraße,secondary,50,True,40.873,"LINESTRING (7.7749411 49.7290669, 7.7749006 49.7290331, 7.7746886 49.7288564, 7.7745966 49.7287745)",,L 379,2
1001983529,False,Polnischer Hof,residential,50,False,24.884999999999998,"LINESTRING (7.7728298 49.7273037, 7.7727279 49.7272621, 7.7725804 49.727237, 7.7725091 49.7272476)",,,
1108501286,False,Neugasse,residential,50,True,14.185,"LINESTRING (7.7720312 49.7267792, 7.7719903 49.7266544)",,,
266722289,False,Marktplatz,residential,50,False,11.709,"LINESTRING (7.7720312 49.7267792, 7.7720807 49.7267833, 7.7721879 49.7268064)",,,
266722289,False,Marktplatz,residential,50,True,18.101,"LINESTRING (7.7720312 49.7267792, 7.7719974 49.7267764, 7.7719075 49.7267746, 7.7717817 49.72676)",,,
1108501286,False,Neugasse,residential,50,False,14.185,"LINESTRING (7.7719903 49.7266544, 7.7720312 49.7267792)",,,
