osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,width,junction
495033170,Bergpflege,living_street,,False,False,48.922,,"LINESTRING (7.4931823 50.3878097, 7.4938559 50.3877142)",,,
495033170,Bergpflege,living_street,,False,True,73.914,,"LINESTRING (7.4931823 50.3878097, 7.4921671 50.387961)",,,
28322772,Bergpflege,living_street,,False,False,105.63,,"LINESTRING (7.4931823 50.3878097, 7.493341 50.3883097, 7.4935474 50.3882832, 7.4936152 50.3885857)",,,
495033170,Bergpflege,living_street,,False,True,48.922,,"LINESTRING (7.4938559 50.3877142, 7.4931823 50.3878097)",,,
28214890,Brunnenstraße,living_street,,False,False,156.102,,"LINESTRING (7.4938559 50.3877142, 7.4946775 50.3875943, 7.4947531 50.3875642, 7.4948027 50.3875315, 7.4948454 50.3874668, 7.4948534 50.3874547, 7.4949391 50.3874086, 7.4948113 50.3868954, 7.4947892 50.3868068)",,,
28322770,Bergpflege,living_street,,False,True,168.91799999999998,,"LINESTRING (7.4938559 50.3877142, 7.4936856 50.3873175, 7.493593 50.3872982, 7.4924088 50.3874623, 7.4922133 50.3875022, 7.4920772 50.3876148)",,,
27757197,Kurfürstenstraße,residential,,False,False,152.221,,"LINESTRING (7.4936152 50.3885857, 7.4944285 50.3885036, 7.4951481 50.3884402, 7.4951765 50.3884376, 7.495201 50.3884355, 7.4957397 50.388388)",,,
27757197,Kurfürstenstraße,residential,,False,True,78.94800000000001,,"LINESTRING (7.4936152 50.3885857, 7.4930684 50.3886428, 7.4929281 50.3886574, 7.4927063 50.3886898, 7.4926677 50.3886964, 7.492523 50.3887212)",,,
28322772,Bergpflege,living_street,,False,True,105.63,,"LINESTRING (7.4936152 50.3885857, 7.4935474 50.3882832, 7.493341 50.3883097, 7.4931823 50.3878097)",,,
520973084,Gartenstraße,living_street,,False,True,29.527,,"LINESTRING (7.4956309 50.3874183, 7.4952265 50.3874818)",,,
28214891,Gartenstraße,residential,30,False,False,108.02,,"LINESTRING (7.4956309 50.3874183, 7.4957922 50.3883142, 7.4958047 50.3883834)",,,
28214891,Gartenstraße,residential,30,False,True,64.47,,"LINESTRING (7.4956309 50.3874183, 7.4955536 50.3869953, 7.4955257 50.3868424)",,,
28322980,Hintere Ringstraße,residential,,True,False,127.78099999999999,,"LINESTRING (7.4994295 50.3864062, 7.4994566 50.3864394, 7.4994737 50.3865166, 7.4994775 50.3865361, 7.4995002 50.3866535, 7.4994909 50.3867213, 7.4994835 50.3867632, 7.4995005 50.3868273, 7.4997636 50.387341, 7.4997438 50.3874211, 7.4997337 50.3874423, 7.4997001 50.3875162)",,,
158316190,Koblenzer Straße,residential,30,True,False,136.27700000000002,,"LINESTRING (7.4994295 50.3864062, 7.4994678 50.3864027, 7.4994949 50.3864021, 7.4996844 50.3863981, 7.4997258 50.3863972, 7.5005499 50.3863962, 7.5008759 50.3864012, 7.501349 50.3864289)",,,
1064637424,Bachstraße,residential,,False,True,54.571999999999996,,"LINESTRING (7.4994295 50.3864062, 7.4993023 50.38637, 7.4990322 50.3860068)",,,
28322982,Ringstraße,residential,,False,False,101.83,,"LINESTRING (7.4997001 50.3875162, 7.4999297 50.3884202)",,,
28322982,Ringstraße,residential,,False,True,19.112,,"LINESTRING (7.4997001 50.3875162, 7.4995866 50.3873603)",,,
28320888,Kapellenstraße,residential,,True,False,35.899,,"LINESTRING (7.4989558 50.3864946, 7.4991895 50.3864135, 7.4994295 50.3864062)",,,
28320508,Bergstraße,living_street,,False,True,62.735,,"LINESTRING (7.4993149 50.3849387, 7.4995315 50.3848322, 7.5000767 50.3846559)",,,
404034461,Rübenacher Straße,residential,,True,False,143.166,,"LINESTRING (7.4993149 50.3849387, 7.4996943 50.3855534, 7.4996235 50.3856554, 7.4990322 50.3860068)",,,
1064637424,Bachstraße,residential,,False,True,38.468,,"LINESTRING (7.4990322 50.3860068, 7.4986166 50.3857844)",,,
1064637424,Bachstraße,residential,,False,False,54.571999999999996,,"LINESTRING (7.4990322 50.3860068, 7.4993023 50.38637, 7.4994295 50.3864062)",,,
28323190,Matthäusstraße,residential,,False,False,150.89600000000002,,"LINESTRING (7.5013957 50.3840645, 7.502212 50.3844799, 7.5026193 50.3846672, 7.5031339 50.3848401)",,,
516538273,Bergstraße,residential,30,False,False,26.279000000000003,,"LINESTRING (7.5013957 50.3840645, 7.5011722 50.3841806, 7.5010972 50.3842023)",,,
516538273,Bergstraße,residential,30,False,True,174.368,,"LINESTRING (7.5013957 50.3840645, 7.5018923 50.3837791, 7.5026457 50.3834423, 7.503357 50.3831222)",,,
272444628,Bahnhofstraße,secondary,50,False,False,152.518,L 125,"LINESTRING (7.5022802 50.3871943, 7.5029272 50.3877124, 7.5030856 50.3878737, 7.5032186 50.3880498, 7.5033063 50.3881868, 7.5034032 50.3883512)",,,
272444628,Bahnhofstraße,secondary,50,False,True,81.732,L 125,"LINESTRING (7.5022802 50.3871943, 7.502189 50.387109, 7.5021164 50.3870325, 7.5019988 50.3868008, 7.5019362 50.3866568, 7.5018925 50.3865637, 7.501874 50.3865128)",,,
28325666,Manuelstraße,residential,,False,False,67.457,,"LINESTRING (7.5041275 50.3849468, 7.5036113 50.3854564)",,,
28323190,Matthäusstraße,residential,,False,True,71.477,,"LINESTRING (7.5041275 50.3849468, 7.5034107 50.3848794, 7.5031339 50.3848401)",,,
28325666,Manuelstraße,residential,,False,False,58.498,,"LINESTRING (7.5036113 50.3854564, 7.5031873 50.3859077)",,,
28325666,Manuelstraße,residential,,False,True,67.457,,"LINESTRING (7.5036113 50.3854564, 7.5041275 50.3849468)",,,
28325666,Manuelstraße,residential,,False,True,54.993,,"LINESTRING (7.5027355 50.3863097, 7.5031873 50.3859077)",,,
28325666,Manuelstraße,residential,,False,False,54.993,,"LINESTRING (7.5031873 50.3859077, 7.5027355 50.3863097)",,,
28325666,Manuelstraße,residential,,False,True,58.498,,"LINESTRING (7.5031873 50.3859077, 7.5036113 50.3854564)",,,
516538272,Antoniusstraße,residential,,False,False,57.373,,"LINESTRING (7.5025717 50.3852112, 7.5031339 50.3848401)",,,
516538272,Antoniusstraße,residential,,False,True,59.431,,"LINESTRING (7.5025717 50.3852112, 7.501735 50.3851789)",,,
28341122,Am Katzenpfad,residential,,False,False,32.252,,"LINESTRING (7.5025717 50.3852112, 7.5025992 50.3852921, 7.502793 50.3854585)",,,
516538272,Antoniusstraße,residential,,False,True,57.373,,"LINESTRING (7.5031339 50.3848401, 7.5025717 50.3852112)",,,
28323190,Matthäusstraße,residential,,False,False,71.477,,"LINESTRING (7.5031339 50.3848401, 7.5034107 50.3848794, 7.5041275 50.3849468)",,,
28323190,Matthäusstraße,residential,,False,True,150.89600000000002,,"LINESTRING (7.5031339 50.3848401, 7.5026193 50.3846672, 7.502212 50.3844799, 7.5013957 50.3840645)",,,
28341122,Am Katzenpfad,residential,,False,True,32.252,,"LINESTRING (7.502793 50.3854585, 7.5025992 50.3852921, 7.5025717 50.3852112)",,,
28231311,Langwies,residential,,False,True,59.656000000000006,,"LINESTRING (7.4930574 50.3900129, 7.4926342 50.3898306, 7.4925417 50.3898271, 7.4923316 50.3898985)",,,
28343978,Andernacher Straße,residential,30,False,False,207.36700000000002,,"LINESTRING (7.4930574 50.3900129, 7.4934862 50.3896269, 7.4935731 50.3895983, 7.4936712 50.3896108, 7.4953135 50.390322)",,,
28343978,Andernacher Straße,residential,30,False,True,95.917,,"LINESTRING (7.4930574 50.3900129, 7.4935311 50.3902398, 7.4935647 50.3903345, 7.4932059 50.3906476)",,,
244084702,Hinter dem Backhaus,residential,,False,True,51.429,,"LINESTRING (7.5025264 50.3859994, 7.5021748 50.3857585, 7.5021258 50.3857403, 7.5020679 50.3857312, 7.5020206 50.3857289, 7.5019755 50.3857327)",,,
28362776,Bassenheimer Straße,residential,30,False,True,81.235,,"LINESTRING (7.4939045 50.3827864, 7.492864 50.3830922)",,,
28231322,Fichtenweg,residential,,False,True,63.329,,"LINESTRING (7.4940635 50.3904971, 7.4941981 50.3905096, 7.4948371 50.3907687)",,,
28215666,Luisenstraße,living_street,,False,True,186.036,,"LINESTRING (7.4915513 50.3844719, 7.4919386 50.3845683, 7.4922697 50.3846386, 7.4926609 50.3847115, 7.4930888 50.3847646, 7.4935904 50.3848115, 7.494097 50.3848408)",,,
28215669,Mühlenstraße,living_street,,False,True,173.662,,"LINESTRING (7.4915513 50.3844719, 7.4929705 50.383835, 7.4935634 50.3835815)",,,
279382005,Auf dem Nippes,living_street,,False,False,32.68,,"LINESTRING (7.4915513 50.3844719, 7.4913925 50.3844534, 7.4912298 50.3844423, 7.4910943 50.3844485)",,,
244084702,Hinter dem Backhaus,residential,,False,False,51.429,,"LINESTRING (7.5019755 50.3857327, 7.5020206 50.3857289, 7.5020679 50.3857312, 7.5021258 50.3857403, 7.5021748 50.3857585, 7.5025264 50.3859994)",,,
359657199,Winninger Straße,secondary,50,False,False,87.56699999999998,L 125,"LINESTRING (7.5019755 50.3857327, 7.5019905 50.3858257, 7.5019903 50.3859803, 7.501954 50.3861812, 7.5018788 50.3864234, 7.501867 50.3864683, 7.501869 50.3864898, 7.501874 50.3865128)",2,,
359657199,Winninger Straße,secondary,50,False,True,63.998999999999995,L 125,"LINESTRING (7.5019755 50.3857327, 7.5019514 50.3856328, 7.5018886 50.3854881, 7.501735 50.3851789)",2,,
28320060,Mühlenstraße,living_street,,False,False,58.406,,"LINESTRING (7.4954073 50.3830028, 7.4946249 50.3831671)",,,
28320060,Mühlenstraße,living_street,,False,True,42.732,,"LINESTRING (7.4954073 50.3830028, 7.4956401 50.3829471, 7.4957672 50.3829163, 7.4959373 50.3828293)",,,
27757197,Kurfürstenstraße,residential,,False,False,4.637,,"LINESTRING (7.4957397 50.388388, 7.4958047 50.3883834)",,,
27757197,Kurfürstenstraße,residential,,False,True,152.221,,"LINESTRING (7.4957397 50.388388, 7.495201 50.3884355, 7.4951765 50.3884376, 7.4951481 50.3884402, 7.4944285 50.3885036, 7.4936152 50.3885857)",,,
28343978,Andernacher Straße,residential,30,False,True,93.25300000000001,,"LINESTRING (7.4957397 50.388388, 7.4957884 50.3885074, 7.4960337 50.3891091, 7.496057 50.3892015)",,,
158316189,Koblenzer Straße,residential,30,False,True,38.373,,"LINESTRING (7.501874 50.3865128, 7.501349 50.3864289)",,,
272444628,Bahnhofstraße,secondary,50,False,False,81.732,L 125,"LINESTRING (7.501874 50.3865128, 7.5018925 50.3865637, 7.5019362 50.3866568, 7.5019988 50.3868008, 7.5021164 50.3870325, 7.502189 50.387109, 7.5022802 50.3871943)",,,
359657199,Winninger Straße,secondary,50,False,True,87.56700000000001,L 125,"LINESTRING (7.501874 50.3865128, 7.501869 50.3864898, 7.501867 50.3864683, 7.5018788 50.3864234, 7.501954 50.3861812, 7.5019903 50.3859803, 7.5019905 50.3858257, 7.5019755 50.3857327)",2,,
28231644,Annastraße,residential,20,False,False,214.31400000000002,,"LINESTRING (7.5008875 50.3902379, 7.5006366 50.3898645, 7.5005149 50.3896839, 7.5004333 50.389518, 7.5001459 50.3891078, 7.5000694 50.3888979, 7.5000607 50.3888741, 7.4999297 50.3884202)",,,
28231644,Annastraße,residential,20,False,True,39.615,,"LINESTRING (7.5008875 50.3902379, 7.5009741 50.3903657, 7.5010114 50.3904211, 7.5011345 50.3905568)",,,
724108249,Annastraße,residential,,False,True,20.817999999999998,,"LINESTRING (7.5008875 50.3902379, 7.5010324 50.3902542, 7.501158 50.3903023)",,,
28322768,Bergpflege,living_street,,False,False,12.902,,"LINESTRING (7.4922084 50.388074, 7.4921671 50.387961)",,,
28322768,Bergpflege,living_street,,False,True,75.342,,"LINESTRING (7.4922084 50.388074, 7.492523 50.3887212)",,,
289456631,Auf dem Leim,living_street,,False,False,58.878,,"LINESTRING (7.4943564 50.3860335, 7.4943885 50.3858227, 7.4942798 50.3857651, 7.4941267 50.3858014, 7.4941004 50.3859237)",,,
289456631,Auf dem Leim,living_street,,False,True,29.155,,"LINESTRING (7.4943564 50.3860335, 7.494089 50.386014, 7.4941004 50.3859237)",,,
289456637,Auf dem Leim,living_street,,False,False,218.084,,"LINESTRING (7.4943564 50.3860335, 7.4946388 50.3860582, 7.4947408 50.386018, 7.495199 50.3860532, 7.4951961 50.3861437, 7.4952755 50.3862485, 7.4960279 50.3862935, 7.4961329 50.3864265, 7.4968923 50.3862532, 7.4969694 50.3862246)",,,
520973084,Gartenstraße,living_street,,False,False,29.527,,"LINESTRING (7.4952265 50.3874818, 7.4956309 50.3874183)",,,
28322982,Ringstraße,residential,,False,False,19.112,,"LINESTRING (7.4995866 50.3873603, 7.4997001 50.3875162)",,,
339368065,Ringstraße,residential,,True,False,106.143,,"LINESTRING (7.4995866 50.3873603, 7.4990669 50.3866471, 7.4989558 50.3864946)",,,
824962552,Bassenheimer Straße,tertiary,,False,True,16.523,K 88,"LINESTRING (7.4969694 50.3862246, 7.4971824 50.3862849)",,,
289456637,Auf dem Leim,living_street,,False,True,218.08400000000003,,"LINESTRING (7.4969694 50.3862246, 7.4968923 50.3862532, 7.4961329 50.3864265, 7.4960279 50.3862935, 7.4952755 50.3862485, 7.4951961 50.3861437, 7.495199 50.3860532, 7.4947408 50.386018, 7.4946388 50.3860582, 7.4943564 50.3860335)",,,
824962552,Bassenheimer Straße,tertiary,,False,False,105.425,K 88,"LINESTRING (7.4969694 50.3862246, 7.4969286 50.3861755, 7.4969112 50.3861546, 7.4963354 50.3855358, 7.4963077 50.3855129, 7.4961924 50.3854175)",,,
724108249,Annastraße,residential,,False,False,20.817999999999998,,"LINESTRING (7.501158 50.3903023, 7.5010324 50.3902542, 7.5008875 50.3902379)",,,
