osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width
"[34609723, 34609724]",,Hohenzollernstraße,residential,30,False,True,342.42499999999995,"LINESTRING (8.7984072 48.3654704, 8.7983454 48.3653931, 8.7979012 48.3652482, 8.7971494 48.3649987, 8.7969469 48.3649295, 8.7953458 48.3649223, 8.7949039 48.3649276, 8.7947319 48.3649398, 8.7945808 48.3650214, 8.7944644 48.3652202, 8.7944131 48.3653545)",,,
28965285,,Hohenbergstraße,residential,30,False,True,14.485,"LINESTRING (8.7982146 48.3654948, 8.7984072 48.3654704)",,,
28965182,,Schlesierstraße,residential,,False,True,161.02599999999998,"LINESTRING (8.7982146 48.3654948, 8.7982519 48.3656489, 8.7981809 48.3669401)",,,
28965285,,Hohenbergstraße,residential,30,False,False,207.232,"LINESTRING (8.7982146 48.3654948, 8.7977833 48.3655535, 8.7973722 48.3656192, 8.7967497 48.3657706, 8.7962999 48.36588, 8.7955382 48.3660429)",,,
28965845,,Weildorfer Kreuz,residential,30,False,False,50.583999999999996,"LINESTRING (8.791986 48.3685763, 8.7921613 48.3685235, 8.7924108 48.3684898, 8.7926482 48.3684821)",,,
51103901,,Weildorfer Kreuz,residential,30,False,True,52.229,"LINESTRING (8.7926513 48.3689518, 8.7926482 48.3684821)",,,
1059934043,K 7177,Oberstadtstraße,tertiary,,False,False,10.799,"LINESTRING (8.7941547 48.3691089, 8.7940328 48.3691625)",,,
1059934044,K 7177,Oberstadtstraße,tertiary,,False,True,29.757,"LINESTRING (8.7941547 48.3691089, 8.7944967 48.3689675)",,,
349892277,,Weildorfer Kreuz,residential,30,True,False,22.761000000000003,"LINESTRING (8.7941547 48.3691089, 8.7942448 48.3691912, 8.7943297 48.3692773)",,,
28965285,,Hohenbergstraße,residential,30,False,False,109.392,"LINESTRING (8.8007021 48.3655373, 8.8004789 48.3655696, 8.8002874 48.3655381, 8.8000708 48.3654943, 8.7998859 48.3654525, 8.7996959 48.3654326, 8.7992553 48.3654206)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,True,96.53800000000001,"LINESTRING (8.8007021 48.3655373, 8.8005973 48.3654049, 8.8003766 48.3651493, 8.8003289 48.3650941, 8.8002817 48.3650346, 8.8000958 48.3647689)",,,
1059934064,K 7119,Gruoler Straße,tertiary,,False,False,56.690999999999995,"LINESTRING (8.8007021 48.3655373, 8.8008026 48.3656387, 8.80099 48.3657455, 8.8011472 48.3658406, 8.8012219 48.3659073)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,True,49.013,"LINESTRING (8.7980376 48.3633429, 8.7975171 48.3630696)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,False,47.44800000000001,"LINESTRING (8.7980376 48.3633429, 8.7984271 48.3635406, 8.7985424 48.3636065)",,,
28965169,,Großbayerstraße,residential,30,False,True,51.229,"LINESTRING (8.7989988 48.3662662, 8.7990031 48.3658055)",,,
51224078,,Großbayerstraße,residential,30,False,False,24.728,"LINESTRING (8.7989988 48.3662662, 8.7993327 48.3662819)",,,
28965169,,Großbayerstraße,residential,30,False,False,79.50999999999999,"LINESTRING (8.7989988 48.3662662, 8.7989942 48.3664164, 8.7989656 48.3669809)",,,
51224078,,Großbayerstraße,residential,30,False,True,24.728,"LINESTRING (8.7993327 48.3662819, 8.7989988 48.3662662)",,,
51224080,,Baumäckerweg,residential,,False,False,36.326,"LINESTRING (8.799642 48.3670489, 8.7996535 48.3667223)",,,
28965120,,Baumäckerweg,residential,30,False,False,95.231,"LINESTRING (8.799642 48.3670489, 8.7997609 48.3670475, 8.799894 48.3670326, 8.8001307 48.3669263, 8.8003083 48.3667682, 8.8004143 48.3665625, 8.8004648 48.3665406, 8.8005298 48.3665399)",,,
28965120,,Baumäckerweg,residential,30,False,True,50.795,"LINESTRING (8.799642 48.3670489, 8.7995464 48.3670517, 8.7992691 48.3670247, 8.799162 48.3670008, 8.7989656 48.3669809)",,,
51224080,,Baumäckerweg,residential,,False,True,36.326,"LINESTRING (8.7996535 48.3667223, 8.799642 48.3670489)",,,
28966624,,St. Annaweg,residential,,False,True,159.339,"LINESTRING (8.8019365 48.3655096, 8.8018662 48.3654933, 8.8017094 48.3654494, 8.8015242 48.3653618, 8.8007741 48.3650323, 8.8000958 48.3647689)",,,
305289522,K 7177,Oberstadtstraße,tertiary,,False,False,72.99,"LINESTRING (8.8019365 48.3655096, 8.8017679 48.3656901, 8.8016663 48.3657922, 8.8015894 48.3658324, 8.8013259 48.3658743, 8.8012219 48.3659073)",,,
305289522,K 7177,Oberstadtstraße,tertiary,,False,True,96.06899999999999,"LINESTRING (8.8019365 48.3655096, 8.8019679 48.3654853, 8.8021138 48.3654053, 8.8024182 48.3653206, 8.8029693 48.3651769, 8.8030754 48.3651152)",,,
52372963,,Weildorfer Kreuz,residential,30,True,False,26.174,"LINESTRING (8.7940328 48.3691625, 8.7938182 48.3689752)",,,
626280717,K 7177,Oberstadtstraße,tertiary,,False,False,46.63,"LINESTRING (8.7940328 48.3691625, 8.7935241 48.3694108)",,,
1059934043,K 7177,Oberstadtstraße,tertiary,,False,True,10.799,"LINESTRING (8.7940328 48.3691625, 8.7941547 48.3691089)",,,
1100553227,,Weildorfer Kreuz,residential,30,False,False,9.942,"LINESTRING (8.7944254 48.3694375, 8.7944773 48.36952)",,,
52372962,,Weildorfer Kreuz,residential,30,True,False,42.571999999999996,"LINESTRING (8.7944254 48.3694375, 8.7943001 48.3693653, 8.7941587 48.3692873, 8.7941289 48.3692643, 8.7940856 48.369222, 8.7940328 48.3691625)",,,
52372956,,,residential,,False,True,146.985,"LINESTRING (8.7982369 48.3699988, 8.7977068 48.3712729)",,,
"[27991425, 1029404423, 52372956, 626280719]",,,residential,,False,"[False, True]",218.394,"LINESTRING (8.7982369 48.3699988, 8.7982815 48.3697604, 8.7983055 48.3696323, 8.7983401 48.3694478, 8.7983754 48.3693583, 8.7984291 48.3692823, 8.7986585 48.3689729, 8.798848 48.3686232, 8.7988808 48.3684702, 8.7989083 48.3683241, 8.7989044 48.3682138, 8.7988743 48.3681121)",,,
"[529053040, 51224085, 52372967]",,Annahalde,residential,,False,"[False, True]",516.5299999999999,"LINESTRING (8.7982369 48.3699988, 8.7984966 48.3699021, 8.7986809 48.3697945, 8.7987262 48.3697753, 8.7988547 48.369493, 8.7990427 48.3693333, 8.7991448 48.3692605, 8.7992095 48.3692247, 8.7992796 48.3692067, 8.7994172 48.3692474, 8.7996966 48.3693565, 8.8000827 48.3695246, 8.8002109 48.3695717, 8.8003336 48.3695918, 8.8004172 48.3695889, 8.8004998 48.369578, 8.8005849 48.3695351, 8.8007055 48.3694532, 8.8007601 48.3693975, 8.8008012 48.3693369, 8.8008301 48.3692899, 8.8010639 48.3689012, 8.8013137 48.368516, 8.8014581 48.368088, 8.8015234 48.3680858, 8.8015533 48.3681114, 8.8015618 48.3681549, 8.8016152 48.3685611, 8.8016468 48.3687986, 8.8016396 48.3690177)",,,
52372956,,,residential,,False,False,146.985,"LINESTRING (8.7977068 48.3712729, 8.7982369 48.3699988)",,,
28965285,,Hohenbergstraße,residential,30,False,False,62.932,"LINESTRING (8.7992553 48.3654206, 8.7988872 48.365433, 8.7984072 48.3654704)",,,
55602304,,Hohenbergstraße,residential,30,False,False,130.91,"LINESTRING (8.7992553 48.3654206, 8.79924 48.3653141, 8.7993058 48.3651852, 8.7988234 48.3651255, 8.7985037 48.3650953, 8.7983681 48.3653415, 8.7984072 48.3654704)",,,
28965285,,Hohenbergstraße,residential,30,False,True,109.39200000000001,"LINESTRING (8.7992553 48.3654206, 8.7996959 48.3654326, 8.7998859 48.3654525, 8.8000708 48.3654943, 8.8002874 48.3655381, 8.8004789 48.3655696, 8.8007021 48.3655373)",,,
37349255,,Pfleghofstraße,living_street,,False,True,39.89,"LINESTRING (8.8041434 48.3647834, 8.8041767 48.3648619, 8.8042152 48.3649321, 8.8042623 48.3650073, 8.8043345 48.3651184)",,,
"[4902056, 58769752, 1059934028]",L 360,"['Unterstadt', 'Marktplatz']",secondary,30,False,"[False, True]",119.505,"LINESTRING (8.8039029 48.3663916, 8.8037669 48.3663963, 8.803674 48.3664067, 8.8035899 48.3664264, 8.8034858 48.3664607, 8.8033524 48.3665183, 8.8032256 48.366662, 8.8031409 48.3668142, 8.8029718 48.3671464)",,,
27991398,,Pfluggasse,residential,,False,False,84.918,"LINESTRING (8.8039029 48.3663916, 8.8039643 48.3667257, 8.8040634 48.3671477)",,,
1100553227,,Weildorfer Kreuz,residential,30,False,True,9.942,"LINESTRING (8.7944773 48.36952, 8.7944254 48.3694375)",,,
158639797,,Schlossblick,residential,,False,True,108.97200000000001,"LINESTRING (8.7988465 48.3675712, 8.7987825 48.3675992, 8.7987056 48.3676232, 8.7985918 48.3676441, 8.7984192 48.3676553, 8.7983569 48.367659, 8.798349 48.3676947, 8.7983192 48.3678465, 8.7982841 48.3678841, 8.79823 48.3679092, 8.7981458 48.3679246, 8.7979071 48.3679341, 8.7976914 48.3679365)",,,
305289520,K 7177,Oberstadtstraße,tertiary,,False,False,93.946,"LINESTRING (8.8012219 48.3659073, 8.8009476 48.3660188, 8.8006937 48.3661447, 8.8005839 48.3662472, 8.8005635 48.3663412, 8.8005431 48.3664725, 8.8005298 48.3665399)",,,
305289522,K 7177,Oberstadtstraße,tertiary,,False,True,72.99,"LINESTRING (8.8012219 48.3659073, 8.8013259 48.3658743, 8.8015894 48.3658324, 8.8016663 48.3657922, 8.8017679 48.3656901, 8.8019365 48.3655096)",,,
1059934064,K 7119,Gruoler Straße,tertiary,,False,True,56.691,"LINESTRING (8.8012219 48.3659073, 8.8011472 48.3658406, 8.80099 48.3657455, 8.8008026 48.3656387, 8.8007021 48.3655373)",,,
1059934044,K 7177,Oberstadtstraße,tertiary,,False,False,29.757,"LINESTRING (8.7944967 48.3689675, 8.7941547 48.3691089)",,,
349892275,,Weildorfer Kreuz,residential,30,True,False,36.679,"LINESTRING (8.7944967 48.3689675, 8.7944295 48.3690733, 8.7943778 48.3691551, 8.7943521 48.3692187, 8.7943297 48.3692773)",,,
1059934044,K 7177,Oberstadtstraße,tertiary,,False,True,154.566,"LINESTRING (8.7944967 48.3689675, 8.7945177 48.368959, 8.7945707 48.3689377, 8.7948484 48.3688251, 8.7951837 48.3687242, 8.7954121 48.3686655, 8.7957603 48.3685862, 8.7964388 48.3684734)",,,
52372963,,Weildorfer Kreuz,residential,30,True,False,13.223,"LINESTRING (8.7938182 48.3689752, 8.7937589 48.368863)",,,
349892277,,Weildorfer Kreuz,residential,30,True,False,19.284,"LINESTRING (8.7943297 48.3692773, 8.7943917 48.369355, 8.7944254 48.3694375)",,,
529052486,,,residential,,False,False,57.202999999999996,"LINESTRING (8.80176 48.3694229, 8.8017085 48.3694701, 8.8016053 48.3696117, 8.801445 48.3698909)",,,
"[22918153, 570743020, 1189195375]",K 7118,,tertiary,50,False,False,48.539,"LINESTRING (8.80176 48.3694229, 8.8018196 48.3694417, 8.8019115 48.3694513, 8.8023117 48.3694647, 8.8024087 48.3694704)",yes,,
1189195375,K 7118,,tertiary,50,False,True,51.89,"LINESTRING (8.80176 48.3694229, 8.8017259 48.3693689, 8.8017272 48.3693082, 8.8017886 48.3691255, 8.8017676 48.3690652, 8.801725 48.369042, 8.8016396 48.3690177)",,,
529052486,,,residential,,False,True,57.202999999999996,"LINESTRING (8.801445 48.3698909, 8.8016053 48.3696117, 8.8017085 48.3694701, 8.80176 48.3694229)",,,
51082050,,Gruoler Straße,residential,,False,False,120.85799999999999,"LINESTRING (8.7985424 48.3636065, 8.7980559 48.3639507, 8.7979767 48.3640059, 8.7976936 48.3642155, 8.7975897 48.3643333, 8.7975323 48.3644474)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,False,88.69200000000001,"LINESTRING (8.7985424 48.3636065, 8.7990182 48.3638727, 8.7994065 48.3641576)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,True,47.44800000000001,"LINESTRING (8.7985424 48.3636065, 8.7984271 48.3635406, 8.7980376 48.3633429)",,,
