osmid,oneway,name,highway,reversed,length,geometry,maxspeed,width,lanes,ref,junction,access
91261372,False,Deichmannstraße,residential,True,73.97,"LINESTRING (12.88271 52.6019526, 12.8837629 52.6017693)",,,,,,
113311219,False,Karl-Bernau-Ring,residential,True,149.862,"LINESTRING (12.8815664 52.602693, 12.8816663 52.6028916, 12.8818664 52.6032896, 12.8821331 52.6032451, 12.8830147 52.6030954)",30,,,,,
34017247,False,Karl-Bernau-Ring,residential,True,45.283,"LINESTRING (12.8830147 52.6030954, 12.8832061 52.6034857)",30,,,,,
34017247,False,Karl-Bernau-Ring,residential,False,80.376,"LINESTRING (12.8830147 52.6030954, 12.8829893 52.6030421, 12.8828247 52.6026969, 12.8826836 52.6024011)",30,,,,,
113311219,False,Karl-Bernau-Ring,residential,False,149.86200000000002,"LINESTRING (12.8830147 52.6030954, 12.8821331 52.6032451, 12.8818664 52.6032896, 12.8816663 52.6028916, 12.8815664 52.602693)",30,,,,,
167909788,False,Bredower Weg,residential,True,6.659,"LINESTRING (12.8795457 52.6051226, 12.8794633 52.6051555)",50,,,,,
167909788,False,Bredower Weg,residential,False,213.118,"LINESTRING (12.8795457 52.6051226, 12.879672 52.6050722, 12.8797934 52.6050407, 12.8798217 52.6050334, 12.8798612 52.6050265, 12.8799683 52.6050078, 12.8812678 52.6048884, 12.8823534 52.6047886, 12.8826278 52.6047645)",50,,,,,
"[714377985, 138153250]",True,Gartenstraße,primary,False,102.124,"LINESTRING (12.8795457 52.6051226, 12.879755 52.6052784, 12.8799017 52.605384, 12.8801257 52.6055324, 12.8803466 52.6056788, 12.8804939 52.6057776, 12.8805407 52.6058138)",50,,1,B 273,,
44060116,False,Kreuztaler Straße,residential,True,6.769,"LINESTRING (12.8815683 52.6070943, 12.8815008 52.6071393)",30,,,,,
138153248,True,Oranienburger Straße,primary,False,101.889,"LINESTRING (12.8815683 52.6070943, 12.8816563 52.6072565, 12.8818371 52.6075899, 12.8819771 52.6077794, 12.8820798 52.6079555)",50,,1,B 273,,
831686102,False,Kreuztaler Straße,residential,False,127.42000000000002,"LINESTRING (12.8815683 52.6070943, 12.8816886 52.6070366, 12.8819568 52.6069892, 12.8822626 52.6069409, 12.8825684 52.6069163, 12.883229 52.606856, 12.8833886 52.6068396)",30,,,,,
137323084,True,,primary,False,16.511,"LINESTRING (12.8812326 52.6102388, 12.8812638 52.6102617, 12.8812849 52.6102885, 12.8812946 52.6103176, 12.8812924 52.6103473, 12.8812784 52.6103757)",50,,1,B 273,roundabout,
137323084,True,,primary,False,23.387,"LINESTRING (12.8810567 52.6104462, 12.8810097 52.6104369, 12.8809679 52.6104208, 12.8809339 52.6103989, 12.8809098 52.6103727, 12.880897 52.6103437, 12.8808963 52.6103136, 12.8809078 52.6102844)",50,,1,B 273,roundabout,
137323084,True,,primary,False,18.171,"LINESTRING (12.8812784 52.6103757, 12.8812415 52.6104099, 12.8811879 52.6104346, 12.8811239 52.6104472, 12.8810567 52.6104462)",50,,1,B 273,roundabout,
168878814,False,Spandauer Straße,residential,False,58.032,"LINESTRING (12.8812784 52.6103757, 12.881605 52.6104549, 12.8818885 52.6104698, 12.8821087 52.6104476)",50,,,,,
137323084,True,,primary,False,17.033,"LINESTRING (12.8809078 52.6102844, 12.8809313 52.6102573, 12.8809652 52.6102346, 12.8810074 52.6102178, 12.8810552 52.610208, 12.8811055 52.6102057)",50,,1,B 273,roundabout,
"[1100819250, 1100819051]",False,Dammstraße,residential,True,181.735,"LINESTRING (12.8809078 52.6102844, 12.8807892 52.6102554, 12.8806236 52.6101705, 12.8798334 52.6094776, 12.8794893 52.609176, 12.8793054 52.6090146, 12.8792874 52.6089989)",30,,,,,
"[137323083, 138223703]",True,Oranienburger Straße,primary,False,286.925,"LINESTRING (12.8811055 52.6102057, 12.8811398 52.6101708, 12.8811687 52.6101364, 12.8812749 52.6100212, 12.8814398 52.6098757, 12.8814881 52.6098506, 12.8817891 52.609694, 12.8820303 52.6095685, 12.8820977 52.6095334, 12.882298 52.6093671, 12.8824118 52.6092171, 12.8824713 52.6090826, 12.8824841 52.6089575, 12.8824777 52.6089275, 12.8824456 52.6087779, 12.882406 52.6086774, 12.8819943 52.6079744)",50,,1,B 273,,
137323084,True,,primary,False,9.487,"LINESTRING (12.8811055 52.6102057, 12.8811739 52.6102153, 12.8812326 52.6102388)",50,,1,B 273,roundabout,
167903353,False,Ritterstraße,residential,True,65.838,"LINESTRING (12.8781024 52.6026908, 12.8783697 52.6032602)",30,,,,,
68180546,False,Berliner Straße,primary,True,42.825,"LINESTRING (12.8787583 52.6037363, 12.8785694 52.6038978, 12.8785226 52.6039739, 12.8785095 52.6040794)",50,,2,B 273,,
167903353,False,Ritterstraße,residential,False,62.045,"LINESTRING (12.8787583 52.6037363, 12.87858 52.603674, 12.8783697 52.6032602)",30,,,,,
167903355,False,,living_street,True,17.873,"LINESTRING (12.8774401 52.6053289, 12.8773933 52.6054871)",,,,,,
167903347,False,Neue Straße,living_street,False,67.251,"LINESTRING (12.8774401 52.6053289, 12.8771064 52.6053033, 12.8767648 52.6052986, 12.8764482 52.6053156)",,,,,,
167903347,False,Neue Straße,living_street,True,109.785,"LINESTRING (12.8774401 52.6053289, 12.8780952 52.6053904, 12.8784638 52.6054409, 12.8787471 52.6054871, 12.87902 52.6055496)",,,,,,
167903355,False,,living_street,False,17.873,"LINESTRING (12.8773933 52.6054871, 12.8774401 52.6053289)",,,,,,
167903369,True,Wallgasse,living_street,False,106.205,"LINESTRING (12.8773933 52.6054871, 12.8778694 52.605539, 12.8782309 52.6055875, 12.8785771 52.6056377, 12.8789247 52.605701)",,,,,,
167903358,False,,living_street,True,18.023,"LINESTRING (12.87902 52.6055496, 12.8789247 52.605701)",,,,,,
167903347,False,Neue Straße,living_street,False,109.785,"LINESTRING (12.87902 52.6055496, 12.8787471 52.6054871, 12.8784638 52.6054409, 12.8780952 52.6053904, 12.8774401 52.6053289)",,,,,,
167903347,False,Neue Straße,living_street,True,91.70400000000001,"LINESTRING (12.87902 52.6055496, 12.8792972 52.6056211, 12.8795284 52.6057244, 12.8796922 52.605828, 12.8798264 52.6059284, 12.8800237 52.6060817)",,,,,,
167903348,False,Neue Straße,living_street,True,6.556,"LINESTRING (12.8804627 52.6058489, 12.8805407 52.6058138)",,,,,,
23814300,True,Gartenstraße,primary,False,102.479,"LINESTRING (12.8804627 52.6058489, 12.8798182 52.6054122, 12.8796829 52.6053142, 12.8794633 52.6051555)",50,,1,B 273,,
167903348,False,Neue Straße,living_street,False,39.355999999999995,"LINESTRING (12.8804627 52.6058489, 12.8804164 52.6058735, 12.8800237 52.6060817)",,,,,,
22757289,True,Mittelstraße,residential,False,40.176,"LINESTRING (12.8767215 52.6060524, 12.8767303 52.6060748, 12.8768599 52.6064038)",20,,,,,
167903340,True,Kirchstraße,residential,False,114.78399999999999,"LINESTRING (12.8767215 52.6060524, 12.8764462 52.6060892, 12.876384 52.6060965, 12.8754806 52.6062019, 12.8750607 52.6062701)",20,,,,,
167903339,True,Kirchgasse,living_street,False,137.424,"LINESTRING (12.8760283 52.6067469, 12.8760494 52.6075519, 12.8760699 52.6079825)",,,,,,
167903350,True,Poetensteig,residential,False,91.899,"LINESTRING (12.8735277 52.6073431, 12.873581 52.6076678, 12.87368 52.6079335, 12.8737863 52.6081519)",,3,,,,
167903370,False,Wallstraße,residential,False,22.248,"LINESTRING (12.8798384 52.6075236, 12.8797552 52.6074326, 12.8797286 52.6074036, 12.8796784 52.6073487)",20,,,,,
172580297,True,Holzmarktstraße,residential,False,46.983,"LINESTRING (12.8760699 52.6079825, 12.8754016 52.6078649)",30,,,,,
790881268,False,Poetensteig,residential,False,17.492,"LINESTRING (12.8737863 52.6081519, 12.8738659 52.6083016)",,,,,,
167903365,False,Mauerstraße,residential,True,22.851,"LINESTRING (12.8743791 52.6081907, 12.8740632 52.6082644)",30,,,,,
23036955,False,Dammstraße,residential,False,22.319,"LINESTRING (12.8785284 52.6082363, 12.8786867 52.6084125)",30,,,,,
23036955,False,Dammstraße,residential,True,7.219,"LINESTRING (12.8785284 52.6082363, 12.8784743 52.6081803)",30,,,,,
167903371,True,Wallstraße,residential,False,129.296,"LINESTRING (12.8785284 52.6082363, 12.8791689 52.6080057, 12.8795408 52.6078452, 12.879805 52.6077246, 12.8799009 52.6076608, 12.8799068 52.6076136, 12.8798384 52.6075236)",20,,,,,
167903365,False,Mauerstraße,residential,False,13.95,"LINESTRING (12.8738659 52.6083016, 12.8740632 52.6082644)",30,,,,,
167903365,False,Mauerstraße,residential,True,3.613,"LINESTRING (12.8738659 52.6083016, 12.8738151 52.6083118)",30,,,,,
790881268,False,Poetensteig,residential,True,17.492,"LINESTRING (12.8738659 52.6083016, 12.8737863 52.6081519)",,,,,,
167903365,False,Mauerstraße,residential,False,22.77,"LINESTRING (12.873495 52.6083762, 12.8738151 52.6083118)",30,,,,,
5032145,False,Scheunenweg,residential,False,110.362,"LINESTRING (12.873495 52.6083762, 12.8737801 52.6088926, 12.8738922 52.6090956, 12.873935 52.6091731, 12.873986 52.609253, 12.8740583 52.6093027)",30,6,,,,
5032145,False,Scheunenweg,residential,True,244.35700000000003,"LINESTRING (12.873495 52.6083762, 12.8733454 52.6081118, 12.8732696 52.6079778, 12.8729735 52.6074545, 12.8727577 52.6070585, 12.8725703 52.6067312, 12.8724791 52.6065718, 12.872421 52.6064991, 12.8723664 52.606458, 12.8721755 52.6063522)",30,6,,,,
23036955,False,Dammstraße,residential,False,20.755,"LINESTRING (12.8788368 52.6085607, 12.8789978 52.6087197)",30,,,,,
23036955,False,Dammstraße,residential,True,19.346,"LINESTRING (12.8788368 52.6085607, 12.8786867 52.6084125)",30,,,,,
167903368,True,Torgasse,living_street,False,294.4219999999999,"LINESTRING (12.8788368 52.6085607, 12.8792853 52.6083949, 12.8793145 52.6083142, 12.8793492 52.6082544, 12.8794398 52.6081975, 12.880012 52.6079136, 12.8802153 52.6077904, 12.8804215 52.6076525, 12.880565 52.6075327, 12.8806995 52.6073548, 12.8807949 52.6072288, 12.8808604 52.6071, 12.8808838 52.6069788, 12.8808609 52.6068575, 12.8808276 52.6067553, 12.8807533 52.6066606, 12.880694 52.6066164, 12.880628 52.6065848, 12.8804745 52.6065162)",,,,,,
167903351,False,Poetensteig,residential,True,127.36800000000001,"LINESTRING (12.8744142 52.6093542, 12.8744976 52.6091568, 12.8743696 52.6090012, 12.8741849 52.6087954, 12.8740669 52.6086541, 12.8738151 52.6083118)",,,,,,
1124833143,False,Parkstraße,residential,False,24.859,"LINESTRING (12.8744142 52.6093542, 12.8741911 52.6093344, 12.8740583 52.6093027)",30,,,,,
1124833143,False,Parkstraße,residential,True,145.186,"LINESTRING (12.8744142 52.6093542, 12.8757233 52.6094679, 12.8765452 52.6094082)",30,,,,,
23814271,False,Feldstraße,living_street,True,84.693,"LINESTRING (12.8786449 52.6046752, 12.8775228 52.6050154)",,,,,,
22757289,True,Mittelstraße,residential,False,57.471,"LINESTRING (12.8768599 52.6064038, 12.8768773 52.6064466, 12.8769023 52.6065082, 12.8769193 52.6065399, 12.8770096 52.6067085, 12.8770588 52.6068004, 12.8770495 52.6069023)",20,,,,,
23037009,True,Jüdenstraße,residential,False,142.612,"LINESTRING (12.8768599 52.6064038, 12.8775542 52.6063525, 12.8784542 52.6062764, 12.8785573 52.6062875, 12.8788106 52.6064748)",20,,,,,
168878814,False,Spandauer Straße,residential,True,58.032,"LINESTRING (12.8821087 52.6104476, 12.8818885 52.6104698, 12.881605 52.6104549, 12.8812784 52.6103757)",50,,,,,
291653743,False,Straße des Friedens,living_street,False,126.296,"LINESTRING (12.8830334 52.6055281, 12.8829065 52.6055372, 12.8811838 52.6056962)",,,,,,
"[1125235842, 1125235843]",False,Straße des Friedens,residential,False,43.742000000000004,"LINESTRING (12.8830334 52.6055281, 12.8830949 52.6057674, 12.8831297 52.6059171)",30,,,,,
1125235843,False,Straße des Friedens,residential,True,49.369,"LINESTRING (12.8830334 52.6055281, 12.8829808 52.6053022, 12.8829286 52.6050887)",30,,,,,
291653743,False,Straße des Friedens,living_street,True,126.296,"LINESTRING (12.8811838 52.6056962, 12.8829065 52.6055372, 12.8830334 52.6055281)",,,,,,
291653745,False,Straße des Friedens,living_street,False,125.935,"LINESTRING (12.8831297 52.6059171, 12.8829995 52.6059295, 12.8812857 52.6060863)",,,,,,
1125235842,False,Straße des Friedens,residential,False,45.751,"LINESTRING (12.8831297 52.6059171, 12.8831715 52.6060662, 12.8832067 52.6061918, 12.8832435 52.6063227)",30,,,,,
"[1125235842, 1125235843]",False,Straße des Friedens,residential,True,43.742000000000004,"LINESTRING (12.8831297 52.6059171, 12.8830949 52.6057674, 12.8830334 52.6055281)",30,,,,,
291653745,False,Straße des Friedens,living_street,True,125.935,"LINESTRING (12.8812857 52.6060863, 12.8829995 52.6059295, 12.8831297 52.6059171)",,,,,,
291653746,False,Straße des Friedens,living_street,False,127.476,"LINESTRING (12.8832435 52.6063227, 12.8831011 52.6063361, 12.8813801 52.6065063)",,,,,,
1125235842,False,Straße des Friedens,residential,False,58.306999999999995,"LINESTRING (12.8832435 52.6063227, 12.8833605 52.606749, 12.8833886 52.6068396)",30,,,,,
1125235842,False,Straße des Friedens,residential,True,45.751000000000005,"LINESTRING (12.8832435 52.6063227, 12.8832067 52.6061918, 12.8831715 52.6060662, 12.8831297 52.6059171)",30,,,,,
291653746,False,Straße des Friedens,living_street,True,127.476,"LINESTRING (12.8813801 52.6065063, 12.8831011 52.6063361, 12.8832435 52.6063227)",,,,,,
23814300,True,Gartenstraße,primary,False,18.771,"LINESTRING (12.8794633 52.6051555, 12.8792846 52.6050262)",50,,1,B 273,,
167909788,False,Bredower Weg,residential,False,6.659,"LINESTRING (12.8794633 52.6051555, 12.8795457 52.6051226)",50,,,,,
167909791,False,Feldstraße,residential,True,260.243,"LINESTRING (12.8789067 52.6044002, 12.8790643 52.6045513, 12.8795189 52.6044331, 12.8808118 52.6040971, 12.8823364 52.6037008)",30,,,,,
167903348,False,Neue Straße,living_street,False,6.556,"LINESTRING (12.8805407 52.6058138, 12.8804627 52.6058489)",,,,,,
138153250,True,Gartenstraße,primary,False,159.476,"LINESTRING (12.8805407 52.6058138, 12.8807764 52.6060001, 12.8809189 52.6061456, 12.8811114 52.6063555, 12.8812382 52.6065257, 12.8814694 52.606924, 12.8815683 52.6070943)",50,,1,B 273,,
167903365,False,Mauerstraße,residential,False,22.851,"LINESTRING (12.8740632 52.6082644, 12.8743791 52.6081907)",30,,,,,
167903365,False,Mauerstraße,residential,True,13.95,"LINESTRING (12.8740632 52.6082644, 12.8738659 52.6083016)",30,,,,,
319135847,False,Zum Wasserturm,living_street,True,204.304,"LINESTRING (12.8740632 52.6082644, 12.8745412 52.6088686, 12.8747454 52.6090462, 12.8748154 52.609094, 12.8749145 52.6091162, 12.875142 52.6091339, 12.8752733 52.6091259, 12.8754745 52.6090993, 12.8762232 52.6089521)",,,,,,
23036955,False,Dammstraße,residential,False,19.346,"LINESTRING (12.8786867 52.6084125, 12.8788368 52.6085607)",30,,,,,
23036955,False,Dammstraße,residential,True,22.319,"LINESTRING (12.8786867 52.6084125, 12.8785284 52.6082363)",30,,,,,
319135846,False,Zum Wasserturm,residential,False,176.861,"LINESTRING (12.8786867 52.6084125, 12.8779949 52.6085768, 12.8768744 52.6088141, 12.8762232 52.6089521)",30,,,,,
5032152,False,Goethestraße,residential,False,25.454,"LINESTRING (12.8762232 52.6089521, 12.8760687 52.6087433)",30,,,,,
5032152,False,Goethestraße,residential,True,55.18,"LINESTRING (12.8762232 52.6089521, 12.8765452 52.6094082)",30,,,,,
319135846,False,Zum Wasserturm,residential,True,176.861,"LINESTRING (12.8762232 52.6089521, 12.8768744 52.6088141, 12.8779949 52.6085768, 12.8786867 52.6084125)",30,,,,,
319135847,False,Zum Wasserturm,living_street,False,204.304,"LINESTRING (12.8762232 52.6089521, 12.8754745 52.6090993, 12.8752733 52.6091259, 12.875142 52.6091339, 12.8749145 52.6091162, 12.8748154 52.609094, 12.8747454 52.6090462, 12.8745412 52.6088686, 12.8740632 52.6082644)",,,,,,
751140248,True,Goethestraße,residential,False,3.181,"LINESTRING (12.874678 52.6057456, 12.8746371 52.6057314)",30,,,,,
38188383,True,Lazarettstraße,residential,False,127.95600000000002,"LINESTRING (12.874678 52.6057456, 12.8750742 52.6056424, 12.875291 52.6055884, 12.8754469 52.6055486, 12.875946 52.6054899, 12.8760485 52.6054822, 12.8764937 52.6054485)",20,,,,,
356277414,False,Veilchenweg,residential,True,107.114,"LINESTRING (12.8786195 52.6025876, 12.8785251 52.6023878, 12.8784906 52.6023237, 12.8784384 52.6022169, 12.8784111 52.602161, 12.8783877 52.602113, 12.8783566 52.6020492, 12.8783253 52.6019853, 12.8782812 52.6018948, 12.8782743 52.6018808, 12.8782435 52.6018176, 12.8781685 52.6016641)",,,,,,
23814274,False,Straße des Friedens,residential,True,38.59,"LINESTRING (12.8829286 52.6050887, 12.8829087 52.6050032, 12.8828682 52.6048222, 12.8828495 52.604745)",30,,,,,
391994848,False,,living_street,False,185.66500000000002,"LINESTRING (12.8829286 52.6050887, 12.8827916 52.6051008, 12.8813576 52.6052462, 12.8810749 52.6052749, 12.8802163 52.605362)",,,,,,
1125235843,False,Straße des Friedens,residential,False,49.369,"LINESTRING (12.8829286 52.6050887, 12.8829808 52.6053022, 12.8830334 52.6055281)",30,,,,,
391994848,False,,living_street,True,185.665,"LINESTRING (12.8802163 52.605362, 12.8810749 52.6052749, 12.8813576 52.6052462, 12.8827916 52.6051008, 12.8829286 52.6050887)",,,,,,
25587651,True,Lindenplatz,primary,False,19.976000000000003,"LINESTRING (12.8783516 52.6042094, 12.8783501 52.6041794, 12.8783615 52.6041503, 12.8783853 52.6041241, 12.8784196 52.6041026, 12.878462 52.6040873, 12.8785095 52.6040794)",50,,1,B 273,roundabout,
135968591,False,Berliner Straße,tertiary,True,124.394,"LINESTRING (12.8783516 52.6042094, 12.8781999 52.6042333, 12.8781173 52.6042572, 12.878034 52.6043025, 12.8779834 52.6043351, 12.8778862 52.6043959, 12.877777 52.6044556, 12.877577 52.6045559, 12.8772179 52.6046756, 12.876821 52.6048079)",30,,,,,
29577600,True,Rathausplatz,tertiary,False,18.304000000000002,"LINESTRING (12.8740857 52.6050245, 12.8741506 52.6050363, 12.8742051 52.6050608, 12.8742428 52.605095, 12.8742593 52.6051349)",30,,,,roundabout,
315646751,False,Ketziner Straße,tertiary,True,143.16799999999998,"LINESTRING (12.8740857 52.6050245, 12.8740938 52.6049329, 12.8740995 52.6048167, 12.8741034 52.6045176, 12.8741105 52.6044708, 12.8741425 52.6044088, 12.8742777 52.6042295, 12.8745564 52.6038904, 12.8746301 52.6038097)",50,,,,,
167903365,False,Mauerstraße,residential,False,3.613,"LINESTRING (12.8738151 52.6083118, 12.8738659 52.6083016)",30,,,,,
167903365,False,Mauerstraße,residential,True,22.77,"LINESTRING (12.8738151 52.6083118, 12.873495 52.6083762)",30,,,,,
167903351,False,Poetensteig,residential,False,127.368,"LINESTRING (12.8738151 52.6083118, 12.8740669 52.6086541, 12.8741849 52.6087954, 12.8743696 52.6090012, 12.8744976 52.6091568, 12.8744142 52.6093542)",,,,,,
431538837,False,Oranienburger Straße,primary,True,6.144,"LINESTRING (12.8820798 52.6079555, 12.8819943 52.6079744)",50,,,,,
"[138153248, 138223702]",True,Oranienburger Straße,primary,False,291.355,"LINESTRING (12.8820798 52.6079555, 12.8824863 52.6086528, 12.8825341 52.6087703, 12.8825656 52.6089227, 12.8825735 52.6089607, 12.8825483 52.6090997, 12.8824968 52.6092346, 12.882376 52.6094012, 12.8821708 52.6095643, 12.8818487 52.6097338, 12.8815984 52.6098655, 12.8814563 52.6099544, 12.8813527 52.6100465, 12.8812641 52.610161, 12.8812402 52.6102201, 12.8812326 52.6102388)",50,,1,B 273,,
431538837,False,Oranienburger Straße,primary,False,6.144,"LINESTRING (12.8819943 52.6079744, 12.8820798 52.6079555)",50,,,,,
138232517,True,Oranienburger Straße,primary,False,98.732,"LINESTRING (12.8819943 52.6079744, 12.881864 52.607752, 12.8816775 52.6074811, 12.881571 52.607275, 12.8815008 52.6071393)",50,,1,B 273,,
135968607,False,Ziegelstraße,residential,False,252.09799999999996,"LINESTRING (12.8702485 52.6028232, 12.8721023 52.6043257, 12.8722136 52.604436, 12.8722805 52.6045268, 12.8722739 52.6046097, 12.8722398 52.6046847)",30,,,,,
728087828,False,Ziegelstraße,residential,False,156.916,"LINESTRING (12.8702485 52.6028232, 12.8723129 52.6027016, 12.8722888 52.6025508)",,,,,,
728087828,False,Ziegelstraße,residential,True,156.916,"LINESTRING (12.8722888 52.6025508, 12.8723129 52.6027016, 12.8702485 52.6028232)",,,,,,
