osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction,bridge,access
"[1104020976, 31522930]",,Holzweg,residential,30,False,False,118.73599999999999,"LINESTRING (8.5812903 50.2027038, 8.581191 50.202744, 8.5810668 50.2027912, 8.5810033 50.2028157, 8.5808956 50.2028587, 8.5808142 50.20288, 8.5807295 50.2028874, 8.5806386 50.2029904, 8.5805575 50.2030905, 8.5803803 50.2033181, 8.5802554 50.2034739)",,,,,
5034134,,Herzbergstraße,residential,30,False,False,64.973,"LINESTRING (8.5858667 50.2042825, 8.5864838 50.2038519)",,,,,
5034134,,Herzbergstraße,residential,30,False,True,57.661,"LINESTRING (8.5858667 50.2042825, 8.5855067 50.204538, 8.5853243 50.2046677)",,,,,
1107771023,,Kumeliusstraße,residential,30,False,False,129.488,"LINESTRING (8.5858667 50.2042825, 8.5846087 50.203591, 8.584558 50.2035632, 8.5844863 50.2035239)",,,,,
5030448,1,Homm-Kreisel,tertiary,50,True,False,16.273,"LINESTRING (8.5796227 50.2046673, 8.5796867 50.2046695, 8.5797392 50.2046848, 8.5797753 50.2047066, 8.5797935 50.204728, 8.579802 50.204739)",,6.5,roundabout,,
31522930,,Holzweg,residential,30,False,True,141.942,"LINESTRING (8.5796227 50.2046673, 8.5796351 50.2045196, 8.5796494 50.20442, 8.5796815 50.2042993, 8.5797481 50.2041495, 8.5798187 50.2040245, 8.5798489 50.203986, 8.5802554 50.2034739)",,,,,
5030448,1,Homm-Kreisel,tertiary,50,True,False,12.198,"LINESTRING (8.579802 50.204739, 8.5798099 50.204773, 8.5798018 50.2048036, 8.5797771 50.204834, 8.5797667 50.2048415)",,6.5,roundabout,,
31555297,2,Feldbergstraße,tertiary,50,False,True,161.61399999999998,"LINESTRING (8.579802 50.204739, 8.579892 50.2047007, 8.5800175 50.2046277, 8.5802196 50.2044913, 8.5802553 50.2044669, 8.5807258 50.2041364, 8.580899 50.2040141, 8.5811551 50.2038321, 8.5812666 50.2037531, 8.5813618 50.2036859)",,,,,
5030448,1,Homm-Kreisel,tertiary,50,True,False,20.565999999999995,"LINESTRING (8.5795232 50.2048403, 8.5794953 50.204812, 8.5794824 50.2047664, 8.579491 50.2047373, 8.5795219 50.2047027, 8.5795649 50.20468)",,6.5,roundabout,,
5030448,1,Homm-Kreisel,tertiary,50,True,False,4.349,"LINESTRING (8.5795649 50.20468, 8.5796227 50.2046673)",,6.5,roundabout,,
25450992,2,Eppsteiner Straße,residential,30,False,True,88.62,"LINESTRING (8.5795649 50.20468, 8.5793605 50.2045744, 8.5791344 50.2044162, 8.5790937 50.2043882, 8.5788842 50.2042483, 8.5786922 50.2041135)",,,,,
1102632233,,Liebfrauenstraße,residential,30,False,False,48.543,"LINESTRING (8.5869605 50.202867, 8.5873766 50.2032129)",,,,,
1102631403,,Liebfrauenstraße,residential,30,False,True,96.387,"LINESTRING (8.5869605 50.202867, 8.5864748 50.2024699, 8.5862667 50.2023028, 8.586201 50.2022542, 8.5861238 50.2021856)",,,,,
5034134,,Herzbergstraße,residential,30,False,True,84.983,"LINESTRING (8.5873766 50.2032129, 8.5865796 50.203782)",,,,,
1102632233,,Liebfrauenstraße,residential,30,False,True,48.543,"LINESTRING (8.5873766 50.2032129, 8.5869605 50.202867)",,,,,
5034134,,Herzbergstraße,residential,30,False,False,84.983,"LINESTRING (8.5865796 50.203782, 8.5873766 50.2032129)",,,,,
5034134,,Herzbergstraße,residential,30,False,True,10.339,"LINESTRING (8.5865796 50.203782, 8.5864838 50.2038519)",,,,,
5034177,,Roßkopfweg,residential,30,True,False,130.281,"LINESTRING (8.5852265 50.2029929, 8.5852934 50.2030319, 8.5865796 50.203782)",,,,,
"[863557443, 1245312661]","['2', '1']",Berliner Straße,tertiary,50,True,False,79.13900000000001,"LINESTRING (8.5852265 50.2029929, 8.5850059 50.2031536, 8.5849108 50.2032251, 8.5846117 50.2034329, 8.5845797 50.2034552, 8.5844863 50.2035239)",,,,,
5034134,,Herzbergstraße,residential,30,False,False,57.661,"LINESTRING (8.5853243 50.2046677, 8.5855067 50.204538, 8.5858667 50.2042825)",,,,,
5203195,,Wintersteinstraße,residential,,False,False,46.631,"LINESTRING (8.5871004 50.2042551, 8.5866341 50.2045497)",,,,,
5033766,,Wintersteinstraße,residential,30,False,False,62.788,"LINESTRING (8.5871004 50.2042551, 8.5868669 50.2040865, 8.5864838 50.2038519)",,,,,
5203195,,Wintersteinstraße,residential,,False,True,46.631,"LINESTRING (8.5866341 50.2045497, 8.5871004 50.2042551)",,,,,
5034173,,Alberusstraße,residential,30,False,False,129.34699999999998,"LINESTRING (8.5838199 50.2019445, 8.5844946 50.2023259, 8.5849859 50.202613, 8.5851375 50.202695, 8.5851768 50.2027182)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,False,97.00499999999998,"LINESTRING (8.5838199 50.2019445, 8.5835981 50.2021017, 8.583414 50.2022328, 8.5833008 50.2023127, 8.5832721 50.2023322, 8.5830266 50.202507, 8.5829775 50.202542, 8.5829094 50.2025936)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,True,86.745,"LINESTRING (8.5838199 50.2019445, 8.5845166 50.2014453, 8.584643 50.2013697)",,,,,
16280920,,Kolpingstraße,residential,,False,False,137.449,"LINESTRING (8.5822508 50.2030587, 8.5822976 50.2030814, 8.5825432 50.2032067, 8.5837618 50.2038285)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,False,94.168,"LINESTRING (8.5822508 50.2030587, 8.5819093 50.2032965, 8.5818565 50.2033348, 8.5818202 50.2033603, 8.5816178 50.2035028, 8.581539 50.2035589, 8.5813618 50.2036859)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,True,69.799,"LINESTRING (8.5822508 50.2030587, 8.5822862 50.2030349, 8.5827449 50.2027103, 8.5827993 50.2026718, 8.5829094 50.2025936)",,,,,
15140090,,Eckardtstraße,residential,,False,False,135.826,"LINESTRING (8.5813618 50.2036859, 8.5818564 50.2039527, 8.5820506 50.2040566, 8.5828271 50.2044685)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,False,161.614,"LINESTRING (8.5813618 50.2036859, 8.5812666 50.2037531, 8.5811551 50.2038321, 8.580899 50.2040141, 8.5807258 50.2041364, 8.5802553 50.2044669, 8.5802196 50.2044913, 8.5800175 50.2046277, 8.579892 50.2047007, 8.579802 50.204739)",,,,,
31555297,2,Feldbergstraße,tertiary,50,False,True,94.16799999999999,"LINESTRING (8.5813618 50.2036859, 8.581539 50.2035589, 8.5816178 50.2035028, 8.5818202 50.2033603, 8.5818565 50.2033348, 8.5819093 50.2032965, 8.5822508 50.2030587)",,,,,
1110588238,,Aumühlenstraße,residential,30,False,True,83.515,"LINESTRING (8.5824026 50.1978623, 8.5832316 50.1983938)",,,,,
5037998,,Wiesenaustraße,living_street,,False,False,126.373,"LINESTRING (8.5824026 50.1978623, 8.5832339 50.1973355, 8.5833113 50.1972488, 8.5836168 50.1970376)",,,,,
"[251452306, 31102227]",,Aumühlenstraße,residential,30,False,False,79.45700000000001,"LINESTRING (8.5824026 50.1978623, 8.5819118 50.1975455, 8.5817166 50.1974176, 8.5816763 50.1973318)",,,,,
1102627149,,Aumühlenstraße,residential,30,False,True,78.62,"LINESTRING (8.5840548 50.1989139, 8.5848182 50.1994249)",,,,,
5038002,,Aumühlenstraße,residential,30,False,False,82.36399999999999,"LINESTRING (8.5840548 50.1989139, 8.5833614 50.1984649, 8.5832316 50.1983938)",,,,,
5038007,,Austraße,residential,30,True,False,126.024,"LINESTRING (8.5840548 50.1989139, 8.58441 50.198683, 8.5852984 50.1981072)",,,,,
5096741,,Kurze Steig,residential,30,False,False,83.138,"LINESTRING (8.5757428 50.1967098, 8.5765861 50.1972271)",,,,,
5096729,,Am Hang,residential,30,False,False,125.666,"LINESTRING (8.5757428 50.1967098, 8.5749091 50.1970763, 8.5742871 50.1973492)",,,,,
5096741,,Kurze Steig,residential,30,False,True,83.138,"LINESTRING (8.5765861 50.1972271, 8.5757428 50.1967098)",,,,,
23165077,,Kurze Steig,residential,30,False,False,68.176,"LINESTRING (8.5765861 50.1972271, 8.5766771 50.1972844, 8.5772825 50.197648)",,,,,
1103210182,,Im Wingert,residential,30,False,True,104.263,"LINESTRING (8.5765861 50.1972271, 8.577292 50.1967193, 8.577333 50.1966785, 8.5774764 50.1964903)",,,,,
5203190,,Im Wingert,residential,30,False,False,59.015,"LINESTRING (8.5774764 50.1964903, 8.5776755 50.1965595, 8.5778464 50.196642, 8.5780861 50.1968377)",,,,,
1103210182,,Im Wingert,residential,30,False,False,104.26299999999999,"LINESTRING (8.5774764 50.1964903, 8.577333 50.1966785, 8.577292 50.1967193, 8.5765861 50.1972271)",,,,,
5203190,,Im Wingert,residential,30,False,True,59.015,"LINESTRING (8.5780861 50.1968377, 8.5778464 50.196642, 8.5776755 50.1965595, 8.5774764 50.1964903)",,,,,
23165077,,Kurze Steig,residential,30,False,True,68.176,"LINESTRING (8.5772825 50.197648, 8.5766771 50.1972844, 8.5765861 50.1972271)",,,,,
5200882,,Am Rahmtor,residential,30,False,False,10.064,"LINESTRING (8.5760553 50.2018344, 8.5759678 50.2017633)",,5,,,
5200884,,Schulstraße,living_street,,True,False,119.40400000000001,"LINESTRING (8.5760553 50.2018344, 8.5764098 50.2016712, 8.5767699 50.2015088, 8.5771171 50.2013803, 8.5772001 50.2013675, 8.577249 50.2013766, 8.5773518 50.2015316)",,,,,
"[233132329, 23127918]",2,"['Am Rahmtor', 'Marktplatz']",residential,30,False,False,140.519,"LINESTRING (8.5760553 50.2018344, 8.5764421 50.2021585, 8.576468 50.2021787, 8.576583 50.2022688, 8.5766407 50.2023235, 8.5767309 50.2025085, 8.5767697 50.2026255, 8.5767956 50.2028074, 8.5768046 50.202875, 8.5768402 50.2029553)",,5,,,
296213813,1,Schulstraße,residential,30,False,False,43.998999999999995,"LINESTRING (8.5754585 50.2019863, 8.5756076 50.2019302, 8.5757692 50.2018638, 8.575902 50.201798, 8.5759678 50.2017633)",,,,,
296213813,1,Schulstraße,residential,30,False,True,80.311,"LINESTRING (8.5754585 50.2019863, 8.5749761 50.2021398, 8.5747748 50.2022054, 8.5744498 50.20231)",,,,,
"[1083970722, 668924375]",,Hollerberg,"['residential', 'living_street']",30,True,False,57.266999999999996,"LINESTRING (8.5754585 50.2019863, 8.5755352 50.2020817, 8.5756268 50.2021645, 8.575746 50.2022414, 8.5759889 50.2023639)",,,,,
5201125,,Körnerstraße,residential,30,False,False,72.595,"LINESTRING (8.5786654 50.2001583, 8.5794915 50.2005412)",,,,,
5201125,,Körnerstraße,residential,30,False,True,33.874,"LINESTRING (8.5786654 50.2001583, 8.5782741 50.1999849)",,,,,
5201123,,Körnerstraße,residential,30,False,False,69.65,"LINESTRING (8.5786654 50.2001583, 8.5785088 50.200266, 8.5783167 50.2004117, 8.5780292 50.200634)",,,,,
5201125,,Körnerstraße,residential,30,False,True,72.595,"LINESTRING (8.5794915 50.2005412, 8.5786654 50.2001583)",,,,,
"[482744029, 5201126, 996151367]",3,Korfstraße,residential,30,False,False,90.937,"LINESTRING (8.5794915 50.2005412, 8.579555 50.200432, 8.5796686 50.2002368, 8.5797522 50.2001049, 8.5797734 50.2000752, 8.5799793 50.1997858)",,,,,
5201126,,Korfstraße,residential,30,False,True,119.666,"LINESTRING (8.5794915 50.2005412, 8.5794571 50.2005944, 8.5792959 50.2008741, 8.5791801 50.2010753, 8.5789925 50.2013929, 8.5789036 50.2015494)",,,,,
5203309,,Rathausplatz,living_street,,False,False,51.93,"LINESTRING (8.5794915 50.2005412, 8.5795222 50.2005737, 8.579836 50.20072, 8.5800625 50.2008276)",,,,,
5201126,,Korfstraße,residential,30,False,False,119.66600000000001,"LINESTRING (8.5789036 50.2015494, 8.5789925 50.2013929, 8.5791801 50.2010753, 8.5792959 50.2008741, 8.5794571 50.2005944, 8.5794915 50.2005412)",,,,,
23258757,,Hospitalstraße,living_street,,False,True,111.044,"LINESTRING (8.5789036 50.2015494, 8.5787479 50.2015453, 8.5785856 50.2015382, 8.5784984 50.2015359, 8.5781494 50.2015251, 8.5777093 50.2015095, 8.5774912 50.201504, 8.5773518 50.2015316)",,,,,
"[35479903, 1202546038, 23258863]",,"['Rathausplatz', 'Hospitalstraße']",living_street,30,True,False,158.258,"LINESTRING (8.5789036 50.2015494, 8.5789674 50.201567, 8.5790998 50.2016108, 8.579267 50.2016835, 8.5792983 50.2016971, 8.5793446 50.2017084, 8.5794521 50.2017128, 8.5795279 50.2017021, 8.5797803 50.2016664, 8.5797941 50.2016645, 8.5799316 50.2016446, 8.5800249 50.2016247, 8.5800802 50.2016023, 8.5804978 50.2012401, 8.58058 50.2011685, 8.5806259 50.2011258, 8.5806488 50.2011137)",,,,,
5201123,,Körnerstraße,residential,30,False,True,69.65,"LINESTRING (8.5780292 50.200634, 8.5783167 50.2004117, 8.5785088 50.200266, 8.5786654 50.2001583)",,,,,
