osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref,bridge,tunnel,width
30597582,,residential,,,False,False,70.69,"LINESTRING (10.2624776 51.5102341, 10.2625139 51.5103459, 10.2625652 51.5103611, 10.2627248 51.510399, 10.2627606 51.5104034, 10.2628666 51.5103351, 10.2624776 51.5102341)",Leddergasse,,,,
30597582,,residential,,,False,True,70.69,"LINESTRING (10.2624776 51.5102341, 10.2628666 51.5103351, 10.2627606 51.5104034, 10.2627248 51.510399, 10.2625652 51.5103611, 10.2625139 51.5103459, 10.2624776 51.5102341)",Leddergasse,,,,
30597582,,residential,,,False,False,185.507,"LINESTRING (10.2624776 51.5102341, 10.2619856 51.5101043, 10.2603914 51.5097211, 10.2599802 51.5096287)",Leddergasse,,,,
246163530,,living_street,,,False,True,97.834,"LINESTRING (10.2668101 51.5102132, 10.2668252 51.5101424, 10.266874 51.5098777, 10.2669556 51.5093381)",,,,,
"[222089797, 30420103]",,living_street,,,False,"[False, True]",120.15299999999999,"LINESTRING (10.2632818 51.5118261, 10.2631102 51.5118314, 10.2628108 51.5118355, 10.2624897 51.5118157, 10.2621581 51.5117386, 10.2618797 51.511806, 10.2618338 51.5118026, 10.2617842 51.5117989, 10.2616065 51.5117514)","['Steinstraße', 'Auf dem Brast']",,,,
42837965,,living_street,,,False,False,70.108,"LINESTRING (10.2640695 51.5125574, 10.264371 51.5125816, 10.2643561 51.5127392, 10.264227 51.513011)",Bei der Oberkirche,,,,
10260176,1,secondary,50,roundabout,True,False,6.088,"LINESTRING (10.2608668 51.5159552, 10.2608286 51.5159417, 10.2607978 51.5159221)",,,,,
10260176,1,secondary,50,roundabout,True,False,7.662000000000001,"LINESTRING (10.2610794 51.5158444, 10.2610825 51.5158673, 10.261077 51.51589, 10.2610632 51.5159113)",,,,,
334130799,1,secondary,50,,True,False,53.414,"LINESTRING (10.2610794 51.5158444, 10.2612226 51.5158585, 10.2616749 51.5158784, 10.2618429 51.5159054)",Ebertring,L 531,,,
28749325,,living_street,,,True,False,141.49,"LINESTRING (10.259763 51.5111123, 10.2595077 51.5111279, 10.2582527 51.5111839, 10.2580889 51.5111919, 10.2579683 51.5112022, 10.2577299 51.5112339)",Haberstraße,,,,
"[27811258, 172289018, 451697997]",,"['residential', 'living_street']",30,,False,False,149.24900000000002,"LINESTRING (10.259763 51.5111123, 10.2598198 51.5111432, 10.2599219 51.5111601, 10.2599971 51.5111753, 10.2607407 51.5113317, 10.2609001 51.5113785, 10.2610235 51.5114334, 10.2611138 51.5114932, 10.261293 51.5116146, 10.2614418 51.5117007, 10.2616065 51.5117514)","['Steintorstraße', 'Steinstraße']",,,,
"[172289017, 172289018, 1138035692, 264898036]",,residential,30,,False,True,130.471,"LINESTRING (10.259763 51.5111123, 10.259731 51.5110504, 10.2597123 51.5109507, 10.2597013 51.5108331, 10.2597022 51.5107144, 10.2597357 51.5105463, 10.2597781 51.510367, 10.2597797 51.510359, 10.2597888 51.5103237, 10.2599002 51.5099531)",Steintorstraße,,yes,,
30275432,,living_street,,,False,False,174.21200000000002,"LINESTRING (10.2556979 51.5132127, 10.2553135 51.5130529, 10.2553048 51.5130466, 10.2553036 51.5129552, 10.2553138 51.512591, 10.2553175 51.5125219, 10.2553184 51.512302, 10.2553366 51.5118553, 10.2553423 51.5117762)",Hinter der Mauer,,,,
29029158,,residential,30,,False,True,107.03200000000001,"LINESTRING (10.2562704 51.5134136, 10.2565196 51.5134944, 10.2567496 51.5135622, 10.2569004 51.5135918, 10.256999 51.5136025, 10.2571076 51.513598, 10.2572574 51.5135903, 10.2574967 51.5135648, 10.2576043 51.5135692, 10.2577437 51.5135897)",Hinter der Mauer,,,,
"[25585524, 29072479]",,"['living_street', 'residential']",30,,False,False,105.19199999999998,"LINESTRING (10.2563352 51.5131364, 10.2565148 51.5131607, 10.2566751 51.5131633, 10.2568707 51.5131558, 10.2570793 51.5131412, 10.2573213 51.513126, 10.2575004 51.5131247, 10.257846 51.5131485)",Hinterstraße,,,,
"[451697994, 25759564, 29072301]",,"['living_street', 'residential']",30,,True,False,166.243,"LINESTRING (10.2563352 51.5131364, 10.2562138 51.5130889, 10.2561457 51.513037, 10.2560824 51.5127443, 10.2560437 51.5126088, 10.256007 51.51254, 10.2559621 51.5124648, 10.2558924 51.5118279, 10.2558777 51.5117135)",Sackstraße,,,,
28749641,,residential,,,False,True,111.55799999999999,"LINESTRING (10.2665974 51.5151928, 10.2666186 51.5152907, 10.2668125 51.5161871)",Eichendorffweg,,,,
"[503409784, 39269339]",3,secondary,50,,False,False,123.34100000000001,"LINESTRING (10.2665974 51.5151928, 10.2678029 51.5150354, 10.267938 51.5150123, 10.268074 51.514977, 10.2681514 51.5149397, 10.2682581 51.5148611)",Ebertring,L 531,,,
39269339,,secondary,50,,False,True,196.966,"LINESTRING (10.2665974 51.5151928, 10.2664383 51.5152135, 10.2658285 51.5153135, 10.2653709 51.5154166, 10.2641935 51.5157103, 10.2639164 51.5157788)",Ebertring,L 531,,,
10260176,1,secondary,50,roundabout,True,False,9.995000000000001,"LINESTRING (10.2607978 51.5159221, 10.2607756 51.5158955, 10.2607673 51.515866, 10.2607737 51.5158363)",,,,,
334134287,1,secondary,50,,True,False,59.092,"LINESTRING (10.2607978 51.5159221, 10.2606398 51.5159095, 10.2603983 51.5158908, 10.2599481 51.515871)",Hindenburgring,L 530,,,
10260176,1,secondary,50,roundabout,True,False,7.91,"LINESTRING (10.2610632 51.5159113, 10.2610409 51.5159305, 10.2610119 51.5159459, 10.2609778 51.5159565)",,,,,
264902656,2,secondary,50,,False,False,145.237,"LINESTRING (10.2618429 51.5159054, 10.2622898 51.5159179, 10.2627833 51.5159133, 10.2631846 51.5158915, 10.2634419 51.5158647, 10.2636866 51.5158241, 10.2639164 51.5157788)",Ebertring,L 531,,,
334129990,1,secondary,50,,True,False,54.075,"LINESTRING (10.2618429 51.5159054, 10.2616736 51.5159187, 10.2612129 51.5159176, 10.261127 51.5159125, 10.2610632 51.5159113)",,L 531,,,
10260176,1,secondary,50,roundabout,True,False,7.832000000000001,"LINESTRING (10.2609778 51.5159565, 10.260941 51.5159617, 10.2609033 51.5159612, 10.2608668 51.5159552)",,,,,
334137044,1,secondary,50,,True,False,38.432,"LINESTRING (10.2609778 51.5159565, 10.2609619 51.5161028, 10.2609006 51.5162981)",Herzberger Straße,L 530,,,
761914127,2,secondary,50,,False,True,48.463,"LINESTRING (10.2609006 51.5162981, 10.2608729 51.5167336)",Herzberger Straße,L 530,,,
334137045,1,secondary,50,,True,False,38.199999999999996,"LINESTRING (10.2609006 51.5162981, 10.26088 51.5160985, 10.2608703 51.5159929, 10.2608668 51.5159552)",Herzberger Straße,L 530,,,3.5
"[503409800, 22794827]",3,secondary,,,False,False,22.365,"LINESTRING (10.2608993 51.5080251, 10.2610424 51.5080489, 10.2611043 51.5080542, 10.2611186 51.5080566, 10.261213 51.5080724)",Auf der Klappe,,,,
"[22794829, 503282247]","['4', '3']",primary,50,,False,True,76.89899999999999,"LINESTRING (10.2608993 51.5080251, 10.2608371 51.5081168, 10.2608163 51.5081463, 10.26071 51.5083022, 10.260603 51.5084608, 10.2605566 51.5085276, 10.2605446 51.508548, 10.2604853 51.5086081, 10.2604506 51.5086274, 10.2604152 51.508638)",Worbiser Straße,B 247,,,
28749325,,living_street,,,True,False,106.735,"LINESTRING (10.2576742 51.5112416, 10.256385 51.5113746, 10.2561717 51.5114368)",Haberstraße,,,,
30597697,,living_street,,,False,True,52.221000000000004,"LINESTRING (10.2576742 51.5112416, 10.2576565 51.5111822, 10.257635 51.5107732)",Hinter der Mauer,,,,
25759569,,residential,,,False,False,72.899,"LINESTRING (10.2579421 51.5124957, 10.2578805 51.5129577, 10.257846 51.5131485)",Löwengasse,,,,
25604826,,residential,30,,False,True,106.863,"LINESTRING (10.2609709 51.512425, 10.2608858 51.5131544, 10.2608586 51.5133835)",Jüdenstraße,,,,
25585513,,residential,30,,False,True,9.262,"LINESTRING (10.2637825 51.5134963, 10.2638598 51.5134283)",Hinter der Mauer,,,,
25585513,,residential,30,,False,False,214.02999999999997,"LINESTRING (10.2637825 51.5134963, 10.2636973 51.5135672, 10.2634236 51.5137598, 10.2631466 51.5139268, 10.2630189 51.513979, 10.2628915 51.5140103, 10.2627111 51.5140338, 10.2625757 51.5140458, 10.2624044 51.5140553, 10.2617527 51.51405, 10.2610365 51.5140253)",Hinter der Mauer,,,,
365521599,,residential,30,,False,True,71.59100000000001,"LINESTRING (10.2637825 51.5134963, 10.2638453 51.5135314, 10.2638841 51.5135591, 10.2644697 51.5139771)",Kanonikus-Wolf-Straße,,,,
25585513,,residential,30,,False,False,9.262,"LINESTRING (10.2638598 51.5134283, 10.2637825 51.5134963)",Hinter der Mauer,,,,
25585513,,residential,30,,False,True,55.557,"LINESTRING (10.2638598 51.5134283, 10.2640026 51.5133213, 10.2641102 51.5132356, 10.2643541 51.5130347)",Hinter der Mauer,,,,
