osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,ref,width,access
562273438,Landolinsplatz,residential,,False,False,13.465,,"LINESTRING (9.3107588 48.7429179, 9.3107407 48.7427974)",,,,
"[29139497, 23320738]","['Ebershaldenstraße', 'Augustinerstraße']",secondary,30,False,False,193.266,,"LINESTRING (9.3107588 48.7429179, 9.310678 48.7429317, 9.3101442 48.7430141, 9.3095352 48.743098, 9.3088041 48.7431702, 9.3086398 48.7431849, 9.3082533 48.7432221, 9.308168 48.7432303)",,,,
23184033,Kupfergasse,living_street,,True,False,4.33,,"LINESTRING (9.3112918 48.7409062, 9.3112892 48.7409451)",,,4,
23312969,Franziskanergasse,living_street,,True,False,78.995,,"LINESTRING (9.3112918 48.7409062, 9.3111262 48.7409296, 9.3110333 48.7409444, 9.3108053 48.7409804, 9.3103563 48.7410621, 9.3102514 48.7410882)",,,,
4807759,Urbanstraße,residential,30,False,False,64.348,,"LINESTRING (9.3125611 48.7413528, 9.3134017 48.7411867)",,,,
4807759,Urbanstraße,residential,30,False,True,3.263,,"LINESTRING (9.3125611 48.7413528, 9.3125284 48.7413727)",,,,
24146204,Wagnerstraße,living_street,,False,True,27.032,,"LINESTRING (9.3125611 48.7413528, 9.3124714 48.741117)",,,,
"[4811327, 42229183]",Mittlere Beutau,"['living_street', 'residential']",,True,False,35.611999999999995,,"LINESTRING (9.3069499 48.743727, 9.3069833 48.7436839, 9.3070008 48.7436472, 9.3070211 48.7435854, 9.3070382 48.7435083, 9.3070329 48.74346, 9.3070281 48.7434163)",,,,
787951455,Mittlere Beutau,secondary,30,False,True,3.089,2,"LINESTRING (9.3066763 48.7455612, 9.3067026 48.7455829)",,,,
4811331,Mittlere Beutau,living_street,,True,False,162.727,,"LINESTRING (9.3066763 48.7455612, 9.3068094 48.7454945, 9.3067637 48.7454009, 9.3067311 48.745334, 9.3066195 48.7450794, 9.3065818 48.7449887, 9.306553 48.7449096, 9.3065316 48.7448347, 9.3065203 48.7447616, 9.3065221 48.7445996, 9.3065334 48.7444717, 9.3065545 48.7442984, 9.3065865 48.7441696)",,,,
"[159822900, 1168323015]",Geiselbachstraße,secondary,30,False,False,172.88600000000002,2,"LINESTRING (9.3066763 48.7455612, 9.306513 48.7454311, 9.3063874 48.7453156, 9.3062974 48.7451836, 9.3062256 48.7450295, 9.3061416 48.7448179, 9.3060019 48.7444618, 9.3059501 48.7443159, 9.3059421 48.7442028, 9.3059614 48.7441155)",,,,
787951455,Mittlere Beutau,secondary,30,False,False,3.089,2,"LINESTRING (9.3067026 48.7455829, 9.3066763 48.7455612)",,,,
94166194,Untere Beutau,living_street,,False,True,218.024,,"LINESTRING (9.3067026 48.7455829, 9.3066277 48.7456187, 9.3066033 48.7456328, 9.3065765 48.745648, 9.3065565 48.7456574, 9.3065343 48.7456613, 9.3065165 48.74566, 9.3065014 48.7456551, 9.3064637 48.7456301, 9.3064081 48.7455933, 9.306315 48.7455322, 9.3061612 48.745423, 9.3059957 48.7453053, 9.3058401 48.7452084, 9.3057373 48.7451436, 9.3056838 48.7451076, 9.3056517 48.7450777, 9.3056138 48.7450361, 9.3055829 48.7449841, 9.3055632 48.7449397, 9.3055558 48.7448989, 9.3055558 48.7448476, 9.3055628 48.7447818, 9.3055976 48.744422, 9.3056219 48.7442741, 9.3056291 48.7442371, 9.3056418 48.74419, 9.3056744 48.7441005)",,,,
"[410089906, 766727735]",Mittlere Beutau,secondary,30,False,True,52.663,2,"LINESTRING (9.3067026 48.7455829, 9.3068146 48.7456833, 9.3068504 48.7457504, 9.3068696 48.7458288, 9.3068511 48.7459221, 9.3067888 48.746018)",,,,
156260255,Kiesstraße,secondary,50,True,False,18.724,3,"LINESTRING (9.3083087 48.7391825, 9.3080804 48.7391071)",,,,
"[233802788, 332292229, 692561003, 23415819, 384972984, 384972985, 4807839]",Bahnhofstraße,residential,20,False,"[False, True]",66.485,,"LINESTRING (9.3016039 48.7385915, 9.3016728 48.7387018, 9.3017047 48.7387556, 9.3017344 48.7388091, 9.3017594 48.738841, 9.3018032 48.7388946, 9.3018609 48.7389627, 9.3020012 48.7391276)",,,,
"[259423427, 31424596]",Marktplatz,"['living_street', 'residential']",,False,"[False, True]",78.942,,"LINESTRING (9.3051006 48.7431937, 9.3052878 48.7431493, 9.3057532 48.7430488, 9.3058102 48.7430349, 9.3058187 48.7430084, 9.3058428 48.7429796, 9.3058879 48.7428974, 9.3059134 48.7428739, 9.3059619 48.7428508)",,,,
23195846,Agnesbrücke,living_street,,False,False,1.778,,"LINESTRING (9.3043569 48.7417015, 9.3043414 48.7416892)",,,,
23195847,Agnesbrücke,living_street,,True,False,27.157,,"LINESTRING (9.3043569 48.7417015, 9.3045856 48.7418936)",yes,,3,
4807766,Agnesbrücke,living_street,,False,True,10.023,,"LINESTRING (9.3045856 48.7418936, 9.304663 48.7419679)",,,,
553323249,Ottilienplatz,living_street,,False,False,15.147,,"LINESTRING (9.312248 48.7402646, 9.3124544 48.74027)",,,,
553323249,Ottilienplatz,living_street,,False,True,13.816,,"LINESTRING (9.312248 48.7402646, 9.3120603 48.7402538)",,,,
"[553323248, 23313208]",Wagnerstraße,living_street,,False,"[False, True]",62.798,,"LINESTRING (9.312248 48.7402646, 9.3122426 48.740338, 9.3122751 48.7405052, 9.3123003 48.740652, 9.3123226 48.740744, 9.3123524 48.7408234)",,,,
553323249,Ottilienplatz,living_street,,False,True,15.147,,"LINESTRING (9.3124544 48.74027, 9.312248 48.7402646)",,,,
"[553323249, 4807777]",Ottilienplatz,"['living_street', 'residential']",20,False,False,64.51,,"LINESTRING (9.3124544 48.74027, 9.3127243 48.7402497, 9.3129099 48.7402397, 9.3131377 48.7402196, 9.3133258 48.7401941)",,,,
"[553323717, 29139334]","['Ottilienhof', 'Ottilienplatz']",living_street,,False,True,33.147999999999996,,"LINESTRING (9.3124544 48.74027, 9.3125159 48.7401782, 9.3126363 48.7399971)",,,,
823051190,Fleischmannstraße,residential,,False,False,44.712,,"LINESTRING (9.3014833 48.7393398, 9.3020012 48.7391276)",,,,
4807774,Roßmarkt,residential,20,False,True,166.98,,"LINESTRING (9.30406 48.7412627, 9.3043737 48.7411276, 9.3048827 48.7408593, 9.3054084 48.7405806, 9.3055312 48.740502, 9.3058511 48.740666)",,,,
937818255,Ritterstraße,residential,20,False,True,8.819,,"LINESTRING (9.3088506 48.7396827, 9.3088997 48.7396103)",,,,
4807768,Schelztorstraße,residential,30,False,True,55.175000000000004,,"LINESTRING (9.3035535 48.7413998, 9.303297 48.7414471, 9.3028245 48.7415224)",,,,
1245658817,Entengrabenstraße,secondary,30,True,False,73.82000000000001,2,"LINESTRING (9.3132309 48.7396064, 9.3133137 48.7396366, 9.3134037 48.7396822, 9.3134508 48.7397125, 9.3135175 48.7397624, 9.3135645 48.7398052, 9.3136047 48.7398464, 9.3136578 48.7399123, 9.3137031 48.7399714, 9.3137438 48.7400366, 9.3137504 48.7400471, 9.3137763 48.7400946, 9.3137977 48.7401338)",,,,
1245658818,,residential,,True,False,16.715,,"LINESTRING (9.3132309 48.7396064, 9.3131904 48.7396233, 9.3131398 48.7396353, 9.3130772 48.7396456, 9.3130155 48.7396465)",,,,
"[4807784, 661603872, 1245658819, 661603871]","['Entengrabenstraße', 'Kiesstraße']",secondary,30,True,False,260.554,"['4', '2']","LINESTRING (9.3130155 48.7396465, 9.3129115 48.7396161, 9.3127203 48.7395705, 9.3125252 48.7395282, 9.3122378 48.7394738, 9.3120466 48.7394441, 9.3119741 48.7394329, 9.3115356 48.7393675, 9.3112293 48.7393395, 9.3108203 48.7393123, 9.310701 48.7393045, 9.3100144 48.7392659, 9.3095334 48.7392464)",,,,
1245658816,,residential,,True,False,13.686,,"LINESTRING (9.3132425 48.7397275, 9.3132264 48.7396939, 9.3132232 48.7396585, 9.3132258 48.7396312, 9.3132309 48.7396064)",,,,
1245658820,Entengrabenstraße,secondary,30,True,False,18.928,2,"LINESTRING (9.3132425 48.7397275, 9.3131176 48.7396818, 9.3130155 48.7396465)",,,,
