osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction,width
"[1259707505, 1259697003]",Hauptstraße,secondary,False,True,98.394,30,"LINESTRING (7.984236 53.1281723, 7.9841512 53.1280529, 7.9839391 53.1277507, 7.9839134 53.1277115, 7.9838901 53.1276737, 7.983726 53.1273433)","['2', '3']",L 831,,
"[1259707506, 819649509]",Oldenburger Straße,secondary,False,False,262.091,50,"LINESTRING (7.984236 53.1281723, 7.984368 53.1281368, 7.9848881 53.127986, 7.9850246 53.1279399, 7.9851455 53.1278963, 7.9858218 53.1276367, 7.9872602 53.127097, 7.9874111 53.1270383, 7.9876006 53.1269611)","['2', '3']",L 828,,
25970572,Schubertstraße,residential,False,False,62.742,30,"LINESTRING (7.9858888 53.12551, 7.9850946 53.1258121)",,,,
961295492,Schubertstraße,residential,False,False,29.678,30,"LINESTRING (7.9858888 53.12551, 7.9861262 53.1257357)",,,,
25970572,Schubertstraße,residential,False,True,39.639,30,"LINESTRING (7.9858888 53.12551, 7.9859009 53.1255054, 7.9863785 53.1253082)",,,,
961295492,Schubertstraße,residential,False,True,29.678,30,"LINESTRING (7.9861262 53.1257357, 7.9858888 53.12551)",,,,
1259707498,Hauptstraße,secondary,False,False,13.613,30,"LINESTRING (7.9835936 53.126632, 7.9836172 53.1267536)",2,L 831,,
1259697002,Hauptstraße,secondary,True,False,44.318,30,"LINESTRING (7.9835936 53.126632, 7.9835166 53.1264723, 7.9834683 53.1262418)",1,L 831,,
25942220,Grubenhof,living_street,False,False,5.85,,"LINESTRING (7.9834683 53.1262418, 7.9835551 53.1262344)",,,,
25942220,Grubenhof,living_street,False,True,288.39799999999997,,"LINESTRING (7.9834683 53.1262418, 7.9833845 53.1262495, 7.9831212 53.1262757, 7.9824807 53.1263599, 7.982096 53.1264112, 7.9818209 53.126465, 7.9817383 53.1264906, 7.9814856 53.1265527, 7.9812356 53.1266141, 7.9810576 53.1267261, 7.9810269 53.1267531, 7.9803486 53.1269505, 7.9798131 53.1271132, 7.9795188 53.1272013)",,,,
1259697002,Hauptstraße,secondary,True,False,50.367,30,"LINESTRING (7.9834683 53.1262418, 7.9834257 53.1260601, 7.9833799 53.1259818, 7.9833315 53.1259041, 7.9832921 53.1258033)",1,L 831,,
1259707498,Hauptstraße,secondary,False,True,13.613,30,"LINESTRING (7.9836172 53.1267536, 7.9835936 53.126632)",2,L 831,,
1259707504,Hauptstraße,secondary,True,False,66.113,30,"LINESTRING (7.9836172 53.1267536, 7.9836779 53.1269778, 7.983704 53.1270862, 7.9837224 53.1271631, 7.983723 53.1271975, 7.983726 53.1273433)",1,L 831,,
914946774,Bahnhofstraße,residential,False,True,143.007,30,"LINESTRING (7.9836168 53.1270871, 7.9835343 53.1271032, 7.9822449 53.1273868, 7.9815994 53.1275213)",,,,
1259707499,Hauptstraße,secondary,True,False,37.228,30,"LINESTRING (7.9836168 53.1270871, 7.9835968 53.1269823, 7.9835931 53.1269627, 7.9836172 53.1267536)",1,L 831,,
